premise,conclusion,weight
" Some might argue that the adopted Deal is not what we wanted, it is too weak.", " Results might polarize hard-brexiters.", 1.0
" The UK can reconsider as much as it likes but it has started the process of leaving the EU. Perhaps the UK could reconsider from the different perspective of being outside the EU.", " Brexit should be reconsidered because it will diminish peoples effort to stand in a peaceful and prosperous continent without borders and conflicts. EU is a unique experiment of people from different cultures sharing human values and human rights. Brexit is a bad thing, not for the money or for the power but over the global common sense and the global common human consciousness.", -1.0
" The final proposed deal should be available as a greatly detailed, lengthy and nuanced document for all voters. It should be made up of a balance of wins and concessions traded via negotiation.", " The subject has too many facets to ever get a comprehensive vote. Currency, trade, farming, fishing, investment, assets, debt, border control, to name a few.", 1.0
" The general public cannot offer any meaningful contribution with a simple deal or no deal response.", " The subject has too many facets to ever get a comprehensive vote. Currency, trade, farming, fishing, investment, assets, debt, border control, to name a few.", 1.0
" This argument suggests that the original Brexit vote might be illegitimate.", " Referenda were used by fascists like Mussolini because they usually returned simplistic and easily manipulated results. Its called plebiscite for a reason.", -1.0
" Some people trusting MP pledges could have treated the referendum vote as once-in-a generation/lifetime.", " If something is billed as once in a lifetime, one would expect it to be just that, once in a lifetime, or perhaps, more generously, once every 20-30 years. Not once every 4-5 years.", 1.0
" It is dangerous to outright ignore a voting cycle, especially if the decision does in fact change. Due process must be followed first.", " This event will likely dictate international relations for generations to come. It is only fair that the British people (especially younger generations) get to vote on those terms.", -1.0
" Many leading Leave campaigners including Farage, Boris, Hannan, Fox and Davies stated that the UK would most likely remain in the single market.", " In a poll 2 weeks after the referendum, 61% of Leave voters said that they expected us to remain in the Single Market (p. 17).", 1.0
" Switzerland does it all the time. In the most recent vote the Swiss considered (and rejected) yet another attempt to torpedo bilateral relations with the EU.", " You cant keep on re-doing the same referendum if you dont like the outcome.", -1.0
" Having a balanced jury of all levels of competency would ensure the people under the Dunning-Kruger effect are weeded out by their fellow jurors.", " Dunning–Kruger effect renders juries open to negotiation and seeking synthesis of a socially optimal decision. Ordinary citizens that are not specifically educated in politics/economics and law are prone to fall in cognitive bias due to lack of knowledge.", -1.0
" One could argue that they have a vested self-interest for their own good as expats, rather than in national interests and the best for others and the country as a whole. This might be seen as a reason why their vote should be excluded.", " It is reasonable to assume that someone living in the EU would be supportive of retaining the right to do so. British citizens living in the EU are among the most directly affected and should have been eligible to vote regardless of time outside the UK, especially as they are ineligible to vote in elections in their country of residence.", -1.0
" Current technology does not make trade in goods possible, so the Irish border is a deal-breaker for the Canada scenario and provokes local violence.", " Canada deal still posts the Irish border issue, doesnt cover a big portion of services access, doesnt provide financial access. While Canadas trade is mainly in narrow fields of goods, UKs trade with the EU is much higher, wider variety of fields in goods and significantly affected by services.", 1.0
" The initial vote was advisory and non-binding in law, thus, the vote on a final deal makes the most sense.", " If something is billed as once in a lifetime, one would expect it to be just that, once in a lifetime, or perhaps, more generously, once every 20-30 years. Not once every 4-5 years.", -1.0
" The initial vote was advisory and non-binding in law, thus, the vote on a final deal makes the most sense.", " The government is not obliged to implement the advice of the electorate in an advisory referendum.", 1.0
" The expose focuses on an irrelevant differentiation and misses the point. Hannan ensured participation in the Single Market. To the voters full membership vs Norway access is mostly irrelevant in terms of welfare, which is what affects them. The changed position contrasts not in regards to membership vs access, but in regards to availability of promised continuation of trade. That is in fact inconsistent.", " Farage et al did not make it appear we could stay in the single market. The video cited above uses selective editing to lie about what was being said by those leave campaigners. Anatomy of a smear is an expose. The propaganda machine is gearing up to manipulate people who voted remain.", -1.0
" This would only work if there hadnt been 2 years of people who voted to leave being accused of being racists and xenophobes. A second vote is only going to stir up even more venom and cause further divide. Nothing will be resolved regardless of who wins.", " The same way 2-step authentication works, people should be asked twice to make sure no massive social engineering or propaganda took place.", -1.0
" Rights and values do not need EU to exist. And in a way global common sense and the global common human consciousness, can be viewed as downside, views and opinions of smaller groups get swallowed up and erased, homogeneous thinking is a massive con to this.", " Brexit should be reconsidered because it will diminish peoples effort to stand in a peaceful and prosperous continent without borders and conflicts. EU is a unique experiment of people from different cultures sharing human values and human rights. Brexit is a bad thing, not for the money or for the power but over the global common sense and the global common human consciousness.", -1.0
" The British people did vote. With all government, the generations are always in flux, this is a non-issue.", " This event will likely dictate international relations for generations to come. It is only fair that the British people (especially younger generations) get to vote on those terms.", -1.0
" Functional signalling requires trust in political pledges beyond sought after side-effects. There is nothing to suggest the public trusts the pledges.", " It was the widely-signalled policy of the Government at the time of the referendum to implement the outcome of the referendum. A belief that the vote would not lead to action would have been unreasonable and should not be assumed without evidence to have been widespread.", -1.0
" Salaries are mostly irrelevant to cost of organizing this.", " They wouldnt be paid more than regular politicians, so it would not be an extra expense.", -1.0
" The time-lapse was a result of the political shake-up in the UK in the immediate aftermath of the vote, as then-Prime Minister David Cameron had to resign. It was therefore not symbolic of a resistance to the publics vote, but rather a logistical delay.", " If the opinion of the vote counted, the Brexit could have just been implemented completely one day after the vote, but it did not really happen until now, exempt from some pre-negotiations. The long negotiations by politicians are not creating the result of the actual vote.", -1.0
" Daniel Hannan, a British journalist and politician, stated that absolutely nobody is talking about threatening our place in the single market when referring to the question of free trade post-Brexit.", " Any rational individual would realise that leaving the EU would also mean leaving the common or single market and customs union. To believe people did not understand this is an insult to peoples intelligence.", -1.0
" Cabinet minister Liam Fox, on free trade, stated that the free trade agreement that we will have to do with the European Union should be one of the easiest in human history.", " Any rational individual would realise that leaving the EU would also mean leaving the common or single market and customs union. To believe people did not understand this is an insult to peoples intelligence.", -1.0
" The result of a vote is the official proxy for the preferences of the population.", " It is not obvious that the majority of the population really wants Brexit to happen.", -1.0
" Cabinet minster Liam Fox, on post-Brexit immigration policy, concluded that he  would call [this] an open and shut immigration policy", " Every prominent Brexiteer said that a vote to leave would be a vote to end free movement of people. The EU has made clear that free movement of people must be accepted by countries in the single market. The single market must therefore be left.", -1.0
" Politicians making unrealistic promises are not a part of a valid democracy in the first place.", " If something is billed as once in a lifetime, one would expect it to be just that, once in a lifetime, or perhaps, more generously, once every 20-30 years. Not once every 4-5 years.", -1.0
" Politicians making unrealistic promises are not a part of a valid democracy in the first place.", " More votes dont equal stronger democracy if they are uninformed and/or guided.", 1.0
" This referendum was the second, so any next vote should have just as much capacity to void this one, as this - to void the 1975 one.", " Voting on final deal should not have capacity to declare the initial vote to leave as void;effectively a final vote should only conclude or potentially amend the terms being proposed.", -1.0
" The UK is facing a constitutional crisis as there is no majority in Parliament for any option. The government strategy is unable to secure a withdrawal agreement with the EU and in March 2019 the UK will be leaving without knowing what the future relations will be. This shows that there is no other way to move forward other than a peoples vote with the option of leaving with no deal, accepting the governments proposal and remain.", " The political instability following the first referendum has altered the context for the vote. As such, another vote on the final deal should be given.", 1.0
" This view is very short-sighted. Such a no-confidence drop for the pound will readjust to real economic facts within months, but the impact on getting leave/stay wrong will influence both the UK and the EU for decades.", " Such a public display of no confidence in our own system could cripple the economy and send the value of the pound spiralling down.", -1.0
" Speculation lead to a huge wealth wipe-out worldwide entirely from perceived effects of the vote outcome. This is a signal for what direction the markets will take as the deal begins to take shape.", " The economic impacts that were merely previewed by speculation after the results would educate the vote of the general population. There are still people overlooking these impacts, however.", 1.0
" Though 48% of those that voted voted for Remain, there is no guarantee they would do so if given the option of multiple different forms of Brexit.", " The referendum was close regarding remain vs any Brexit. There is no credible reason to assume the 48% would change significantly if the Brexit option is divided into specifics.", -1.0
" Though 48% of those that voted voted for Remain, there is no guarantee they would do so if given the option of multiple different forms of Brexit.", " This argument presupposes that people regret their initial vote and insinuates those are the people who voted to leave. This might not be the case.", 1.0
" Its more than called into question - the official Leave campaign has been convicted of fraud and heavily fined.", " The previous vote should be rendered void given the legality of the Leave Campaigns funding has been called into question.", 1.0
" According to this UK government website, UK citizens resident overseas will also be eligible to vote, provided they have been registered to vote at a UK address in the last 15 years.", " Only people who hadnt lived in the UK for at least 15 years were not allowed to vote. This is perfectly reasonable.", 1.0
" Governments are obligated to act in the best interest of their country, not necessarily the majority.", " People are perfectly allowed to vote as irresponsibly as they wish, and the government is obliged to accept the collective opinions of the electors;it is then their job to take the opinions on board, rather than the responsibly being abrogated solely to them.", -1.0
" The UK is not an egalitarian society.", " In an egalitarian society you have to put (at least) some faith in your constituents to be able to determine falsehoods and think for themselves.", -1.0
" Deliberation has been shown to provide positive solution based win/win outcomes as opposed to beating opponents. What is deliberation", " Juries deliberate amongst themselves looking for a solution rather than fighting for their position. Like discussed in the famous book on negotiation Getting to Yes", 1.0
