premise,conclusion,weight
" There is no denying a plurality of madhab (schools of thought) in both Shia and Sunni branches of Islam. There also exists differences of opinion between scholars of the same school. However the majority view today in terms of sheer numbers among practitioners of the faith, for both Sunni and Shia, is the aforementioned view of abortion as permissible only when there is an imminent risk to the mothers health. It is therefore prudent to act as though this view represents Islam as a whole.", " It is assumed that there exists such a thing as unified Islamic jurisprudence. In reality, there are different schools of Islamic jurisprudence, and thereby different verdicts on the matter of abortion.", -1.0
" The Maliki position prohibits an abortion after implantation has taken place, while the Shafii school maintains that at any stage after fertilization the zygote should not be disturbed, and interference with its development would be a sin.", " It is assumed that there exists such a thing as unified Islamic jurisprudence. In reality, there are different schools of Islamic jurisprudence, and thereby different verdicts on the matter of abortion.", 1.0
" The Hanafi school is flexible on abortion. It specifies that before the fourth month of pregnancy, an abortion may be induced if a womans pregnancy poses a threat to the life of her already existing infant.", " It is assumed that there exists such a thing as unified Islamic jurisprudence. In reality, there are different schools of Islamic jurisprudence, and thereby different verdicts on the matter of abortion.", 1.0
" If we accepted that using contraception means that the sexual partners do not consent to parenthood, and would not hold them responsible for the fruit of their loins, then this would mean that men could unilaterally opt out of parenthood as well as women. However, this is not generally accepted.", " The consent to sexual intercourse cannot be separated from the consent to consequences of that intercourse. Even though (correctly) using contraceptives shows the intent to avoid pregnancy, the woman still accepts pregnancy as a possible consequence of her actions.", 1.0
" Labels related to a lot of products are difficult to understand. This difficulty however still does not allow people to sue companies if they have been harmed by specific products, in the case where such risks were made explicit.", " Labels with birth control are known to be difficult to understand and are often not updated at the same rate as medical knowledge.", -1.0
" The Hanbali school by stipulating the payment of blood wit for causing a miscarriage shows that it regards abortion as a sin.", " It is assumed that there exists such a thing as unified Islamic jurisprudence. In reality, there are different schools of Islamic jurisprudence, and thereby different verdicts on the matter of abortion.", 1.0
" All schools of Islamic jurisprudence regard abortion as wrong and forbidden after ensoulment, unless the continuation of pregnancy endangers the life of the mother or introduces intolerable difficulties in her life. (Aramesh, pg1)", " It is assumed that there exists such a thing as unified Islamic jurisprudence. In reality, there are different schools of Islamic jurisprudence, and thereby different verdicts on the matter of abortion.", -1.0
" One benefit of being a nontraditional resident is that doctors may be exempt from the traditional application process, granting additional flexibility.", " Due to the current state of the medical field, changing ones specialization has become a more common practice, and thus the process has become more streamlined.", 1.0
" A 2010 study claims that single people have a more fulfilling social life and experience greater psychological growth than married people.", " Marriage is not a requirement to having a fulfilling life and a happy family.", 1.0
" The lack of sexual education points to the fact that states must be compelled to provide sexual education. It does not lead to the conclusion that the right to abortion must be provided.", " Only 24 States in America mandate sexual education. 4 States require parental consent before a child can engage in this education and 35 states allow a parent to opt their child out of it. This shows that many children do not have access to sexual education in school in the US.", -1.0
" Shiite schools allow for abortion before 4 months of pregnancy. They allow for it if the mothers life is in danger or will be made extremely difficult due to the birth of the child. They have also allowed for abortion in the case of rape.", " It is assumed that there exists such a thing as unified Islamic jurisprudence. In reality, there are different schools of Islamic jurisprudence, and thereby different verdicts on the matter of abortion.", 1.0
" Pew Research shows that over half of the children living with married parents were in households with incomes at least 200% above the poverty line. At the same time, only 21% of children living in single-parent households lived in households with an income at 200% above the poverty line.", " Marriage is not a requirement to having a fulfilling life and a happy family.", -1.0
" Any system of risk-pooling should be set up so that nobody can offload the cost of their personal risks on others against their will. Insurance is based on assessing the individual risk accurately and basing the premiums on that risk assessment, or even rejecting the application if the risk is too high. Otherwise, you would have to overcharge low-risk people in order to subsidize high-risk people, which requires coercion and leads to people taking higher risks because it costs them nothing.", " This logic only dictates that we should not subsidize their health care, not that they should not be able to buy it. Letting people suffer the consequences in this case means that if people choose to go without health insurance, or take risks that are not covered by the insurance, nobody should be forced to pay for their health care, even if that means they do not get treatment.", 1.0
" According to a Canadian study, people who were single throughout their lives reported better overall health than married people.", " Marriage is not a requirement to having a fulfilling life and a happy family.", 1.0
" In countries without a stable social security system such as China, children are often the only source of financial support for low-income elderly.", " The mere difference in childbirth rates between low and high income demographics does not imply that the high rates are a problem.", 1.0
" Both parents have identical rights and responsibilities by law in the care-taking of children in most western countries (see European Law).", " It is far easier for men to not have to deal with pregnancy, childbirth, and raising children.", -1.0
" There is a difference between engaging in risky activities and consenting to injuries or negative outcomes. There have been cases of Boxers suing due to injuries which occurred as part of a boxing match. One such example is Prichard Colons $50 million lawsuit after he ended up in a coma after a boxing match.", " A boxer who enters the ring willingly also accepts that he will be hurt during the fight. He cannot claim self-defense if he shoots his opponent to stop the beating, because he consented to fight according to the rules.", -1.0
" It is common knowledge that smoking can lead to numerous health issues. Warning labels on cigarette packets make the risks associated with smoking even more explicit. However, individuals still take up smoking and it remains popular.", " Social observation allows us to acquire fears without ever being personally exposed to the aversive stimulus.", -1.0
" Many of the jobs on the list have low starting income (or are based on commission) which many people drop out of before they are able to make a liveable wage.", " A higher education is not necessary for individuals getting high paying jobs.", -1.0
" Sperm, unlike fertilized embryos, will not grow into a fully grown human, even when given the proper care and nutrition.", " Arguably every sperm is a potential human being, but that does not mean sperm has human rights.", -1.0
" It is assumed that there exists such a thing as unified Islamic jurisprudence. In reality, there are different schools of Islamic jurisprudence, and thereby different verdicts on the matter of abortion.", " Under Islamic jurisprudence, the fetus doesnt have all the rights of a person but its right to life is only disregarded if there is a danger to the mothers health. The reasoning is that since the mother is a full person, she already has relations and duties in the world, for example, her family or work and that the fetus is not absolutely comparable. It is important to note this distinction cannot be used as a blanket justification for abortion under any condition.", -1.0
" If conscientious objection is indeed widespread enough to meaningfully restrict access to abortions, then banning it would have a large impact on supply and negatively impact women’s ability to find affordable care. Therefore, doctors should not be required to perform abortions.", " More likely, those particular individuals will choose specialities where they are unlikely to be asked to perform an abortion, and the marginal decrease in competitiveness for the specialities that do carry a likelihood of that will draw those who might have chosen other specialities to those fields. This is unlikely to have an effect on the quality of medical care available after that self-sorting.", -1.0
" While discrimination against patients based on their vaccination status is not per se illegal, it would be illegal if this refusal is based on religious beliefs. By the same logic, inferring someones sexual behaviour from their race, gender or religion and then refusing them as a patient on those grounds would likely also be considered discrimination.", " In the US, doctors who receive federal funding are prohibited by the Civil Rights Act from discriminating against patients based on race, color, religion, or national origin.", 1.0
" It can be taken from this claim that the unplanned pregnancy is the legal guardians fault. If this is the case then both minors involved in the pregnancy would not be required to deal with the consequences. Abortion in this case would then be justified as the pregnancy is not the pregnant minors fault.", " If a minor is not competent to have sex responsibly, then the legal guardians have the duty to prevent them from engaging in sex at all. Furthermore, it is the parents duty to educate their children about how to best deal with their sexual urges and members of the opposite sex in general, among many other things. Therefore, even in cases of teenage pregnancy, it is somebodys fault.", -1.0
" One of the reasons women may not want to be single mothers is the lack of financial support from the government, which could easily be mitigated through policy changes.", " Women do not have abortions due to a fear of current or future socioeconomic circumstances alone. 48% of women had abortions because they did not want to be single mothers or were having relationship problems. Governments may be able to help mothers get education and jobs but they can not regulate against this. (Finer et al;p.g 1)", -1.0
" Many of the skills on the list require licensing before you acquire the job. Such licensing can be cost-prohibitive to obtain.", " A higher education is not necessary for individuals getting high paying jobs.", -1.0
" Labels with birth control are known to be difficult to understand and are often not updated at the same rate as medical knowledge.", " Information about different contraceptive methods is available online and at various counseling institutions - it is even taught at schools. Information about the correct use of a particular contraceptive comes with the packaging, or can be obtained from the doctor prescribing it or the pharmacist selling it.", -1.0
" This takes a toll on family life as parents can not spend much time with their children.", " In order to sustain low income, especially single parent families women might have to work two jobs at a time or work longer hours.", 1.0
" However, the innocent child could not object to this. Fetuses are human and deserve the right to life, a right that should surpass all other rights.", " Milluzzos choice should have been respected whether the doctor believed it was correct or not.", -1.0
" One might assume death to be the ultimate deterrent, yet there is no evidence that the death penalty deters crime.", " Social observation allows us to acquire fears without ever being personally exposed to the aversive stimulus.", -1.0
" There are many instances in which consent cannot be revoked unilaterally, because others depend on the commitment. If the dependent party cannot or will not release the other from a commitment, we have to weigh the cost of fulfilling it against the cost that reneging on it would put on others. Since the fetus life depends on staying in the womb, while carrying the child to term is usually just an inconvenience to the mother, it is justified to prohibit withdrawal of consent in this case.", " Consent can be revoked at any time. In relation to the woman, if we are to assume she implies consent to the child through her sexual activity, this implied consent can at any point be revoked. Once consent is revoked the foetus does not have a right to the mothers body.", -1.0
" If the number of conscientious objectors is small, their withdrawal from the market has little impact on the supply of doctors for women. Allowing them to refuse to perform abortions doesnt affect the women and, given their care isnt impacted, the doctors should not be required to carry out abortion procedures.", " More likely, those particular individuals will choose specialities where they are unlikely to be asked to perform an abortion, and the marginal decrease in competitiveness for the specialities that do carry a likelihood of that will draw those who might have chosen other specialities to those fields. This is unlikely to have an effect on the quality of medical care available after that self-sorting.", -1.0
" If, for example, a Doctor believes that abstinence based education is morally good because it avoids unwanted pregnancies, they should revise their belief in the morality of abstinence based education if it turns out it is not the best way to avoid unwanted pregnancies.", " Questions of morality, religious freedom, and legal ethics should be at least partly rooted in evidence. If one believes that the answers to these questions will, in fact, change the world in a certain manner then evidence provides a way of falsifying that belief.", 1.0
" However, there is a difference between behavioral altruism and moral altruism. Sentient creatures understand and create moral standards, while nonsentient creatures behave altruistically without thinking about it. Humans develop standards when they develop the capacity to remember and familiarize with a beneficial action. It becomes moral when the action is standardized as good (moral +) or bad (moral -).", " There are many evolutionary theories backing this up showing that altruism in early hunter gatherers was the earliest form of morality, far before religion had an influence.", -1.0
" By using contraceptives, a woman is clearly refusing consent for her body to be involved in a childs development. Whether this contraceptive works or not, her intent has been made clear.", " Just because known risks to certain actions exist does not mean that individuals consent to them. A woman may know that contraception may fail. In the instance that it does fail, she is clearly not responsible for carrying the fetus to term because she withdrew consent to motherhood before intercourse and took measures to prevent a pregnancy.", 1.0
" By using contraceptives, a woman is clearly refusing consent for her body to be involved in a childs development. Whether this contraceptive works or not, her intent has been made clear.", " This is not true in instances of faulty contraception.", 1.0
" Some people have found abstinence to have negative psychological affects due to the repression of their sexual urges.", " Avoiding sexual intercourse, by either refraining from sexual activity altogether, or by limiting oneself to other practices, is a simple and obvious way to avoid pregnancy.", -1.0
" Only 40% of the world has access to the internet.", " Information about different contraceptive methods is available online and at various counseling institutions - it is even taught at schools. Information about the correct use of a particular contraceptive comes with the packaging, or can be obtained from the doctor prescribing it or the pharmacist selling it.", -1.0
" For every hundred couples using the pull out method four will get pregnant.", " Most of these methods are not a hundred per cent effective. Therefore there would still be a chance of pregnancy.", 1.0
" Empathy and compassion are virtues only in the context of reciprocal relationships. There are many cases in which helping another person will only drain your energy and resources, without improving the recipients life, because they do not wish to make the necessary changes.", " If we voluntarily allow people to suffer or even die by refusing aid we are providing a bad example for children and juveniles. Using these instances as a point of reference also teaches children lack of compassion and empathy.", -1.0
" Many professions are already subject to restrictions which society considers legitimate, such as a certain level of education, or conforming to certain ethical requirements.", " The European Union charter of fundamental human rights states, Everyone has the right to engage in work and to pursue a freely chosen or accepted occupation.", -1.0
" Life for these women can be extremely exhausting and this can lead to medical issues.", " In order to sustain low income, especially single parent families women might have to work two jobs at a time or work longer hours.", 1.0
" Choosing to protect oneself from a low-paying career does not make murder justifiable.", " In order to claim self-defense, one must choose the mildest effective means available. Women can give their babies up for adoption, so abortion is not the mildest effective way to avoid the impact of motherhood, even after the woman has become pregnant. Therefore, abortion is not a legitimate means of self-defense against the financial losses that motherhood would entail.", 1.0
" If viability varies, the fair and moral answer is to not allow abortion at any point in the pregnancy.", " Fetal viability exists as a function of biomedical and technological capacities that vary from country to country, from developed to developing nations. Therefore, a fetus may be viable at some stage in a country but may not be viable at the same stage in another country. Killing one while allowing the other to live cannot be moral. Viability thus cannot be a metric when it comes to deciding the morality of abortion.", -1.0
" This means that 39% of women who get an abortion in the US do not have children yet, which is still a substantial number.", " Childless couples are a poor control group, since the majority (61%) of women who get abortions in the US already have children.", -1.0
" Unscientific claims do not provide evidence, nor do they provide examples to suggest that they are legitimate. It is safe to assume they are illegitimate until proven legitimate.", " It is unclear why unscientific claims are illegitimate claims.", -1.0
" Banning future conscientious objectors from entering a field of medicine that requires the performance of abortions would violate their right to pursue a freely chosen career.", " The European Union charter of fundamental human rights states, Everyone has the right to engage in work and to pursue a freely chosen or accepted occupation.", 1.0
" High birth rates in low income families are a problem. It becomes more difficult to improve material conditions and gain the benefits that accrue from that.", " The mere difference in childbirth rates between low and high income demographics does not imply that the high rates are a problem.", -1.0
" When you take an action, you have made a choice to act, as opposed to inaction. Seeking out an abortion is an action, whereas inaction would mean carrying the child to term and giving birth. The arrangement (or lack thereof) of prenatal care and the circumstances of the birth would be another set of choices, for which the woman will take her financial and social situation into account. There are many choices involved, and the woman has agency and autonomy with regards to these choices.", " Staying pregnant and carrying the child to term often comes with monetary or health costs that women may not be able to afford. In these situations, they do not actually have a choice.", -1.0
" Farming requires you to own a large amount of land, which many people cannot afford, or do not have access to.", " A higher education is not necessary for individuals getting high paying jobs.", -1.0
" The vast majority of abortions are not due performed on pregnancies occuring due to rape.​", " This is not true in instances of rape.", -1.0
" If we take this claim as correct then it can be assumed that the legal guardians of the minor should bear responsibility for the pregnancy. As it is impossible for them to perform the pregnancy for them, paying and providing for an abortion or care of medical needs throughout the pregnancy would be the only way they can take responsibility.", " If a minor is not competent to have sex responsibly, then the legal guardians have the duty to prevent them from engaging in sex at all. Furthermore, it is the parents duty to educate their children about how to best deal with their sexual urges and members of the opposite sex in general, among many other things. Therefore, even in cases of teenage pregnancy, it is somebodys fault.", -1.0
" Governments, like the Trump administration, that are closely associated with reducing funding for abortion services are also closely associated with reducing federal funding for welfare projects. It is unlikely that these governments will choose to redistribute money saved from abortion services to projects that specifically help women.", " Governments can choose to put money into social programs. They do not necessarily have to.", 1.0
" That number does not come close to enough to explaining the disparity between Irelands abortion rate and the UKs abortion rate, even when including documented black market abortions in Ireland.So either all (or almost all) the women who make up the disparity got one on the black market, and it wasnt documented (there is absolutely no evidence of that), or Irelands abortion ban is reasonably effective.", " Over 3,000 women reported an Irish address when seeking an abortion in England in 2016.", -1.0
" Parents in low income families have access to social welfare programs. They do not need to work over time or hold multiple jobs.", " In order to sustain low income, especially single parent families women might have to work two jobs at a time or work longer hours.", -1.0
" In Iran, abortion is legal in cases where the mothers life is in danger, and in cases of fetal abnormalities that make the fetus nonviable after birth or produce difficulties for the mother to take care of it after birth, such as major thalassemia or bilateral polycystic kidney disease.", " Under Islamic jurisprudence, the fetus doesnt have all the rights of a person but its right to life is only disregarded if there is a danger to the mothers health. The reasoning is that since the mother is a full person, she already has relations and duties in the world, for example, her family or work and that the fetus is not absolutely comparable. It is important to note this distinction cannot be used as a blanket justification for abortion under any condition.", -1.0
" Individual beliefs might be irrelevant in determining religious doctrine, but they are relevant when making legislation. If the Christian doctrine prescribes something, but a significant number of Christians do not agree, what they are supposed to believe is irrelevant. This is the difference between a democracy and a theocracy.", " Individual beliefs surrounding abortion are irrelevant. Individuals may choose to ignore aspects of Christian doctrine, that does not take away from the fact that it is Christian doctrine.", -1.0
" In the USA the numbers are under 25% so less than 1 in 4. The idea that numbers make it acceptable is clearly false. If 1 in 4 women are sexually assaulted should we then says “Its so common we shouldn’t really consider it that bad”?", " Statistically, one in three women will have an abortion at some point in her life and there already is a lack of foster families. Hence, it is unlikely that there will be enough families to take in all the children that parents would rather have aborted.", -1.0
" An uncoerced decision requires the decision-maker to act voluntarily, free of coercion and pressures. In contrast, a coerced decision, by definition, means a distinct lack of choice. (Shapira, 140  141)", " Many women who get abortions do so because they feel they have no other recourse, and a coerced decision is not a free choice.", 1.0
" Decisions to have an abortion are sometimes made only by the woman who is carrying the fetus. While it is her body that has to carry the child, it is still true that her decision could go on to impact a number of people, some of whom may have wanted the child to exist.", " Abortion is an action taken by one member of a family, but it can affect all others as well. By terminating a pregnancy, you are testing a familys strength as you are potentially taking away someones brother or someones son.", 1.0
" Women can choose to give up children with birth defects.", " Women who have babies with birth defects or for whom the pregnancy is medically dangerous do not have a choice.", -1.0
" Only 24 States in America mandate sexual education. 4 States require parental consent before a child can engage in this education and 35 states allow a parent to opt their child out of it. This shows that many children do not have access to sexual education in school in the US.", " Information about different contraceptive methods is available online and at various counseling institutions - it is even taught at schools. Information about the correct use of a particular contraceptive comes with the packaging, or can be obtained from the doctor prescribing it or the pharmacist selling it.", -1.0
" Divorce impacts the couple and any children they may have negatively.", " A quarter of people who are over the age of 35 and have an abortion (pp. 3)  are currently divorced or separated as compared to only 19% of those who kept the child. By their late thirties, only 37% of those who had an abortion remain in their first marriage, compared to over 56% of people who did not have an abortion.", 1.0
" Many of the jobs on the list do require formal education beyond high school (not obtained on the job).", " A higher education is not necessary for individuals getting high paying jobs.", -1.0
" If consent can be withdrawn at any time, then the mother can withdraw her consent to feed the child after birth. This is clearly unethical, and thus the principle cannot be universally applied.", " Consent can be revoked at any time. In relation to the woman, if we are to assume she implies consent to the child through her sexual activity, this implied consent can at any point be revoked. Once consent is revoked the foetus does not have a right to the mothers body.", -1.0
" Emergency room doctors can do anything medically necessary to save the patient. This includes abortion. Therefore this entire line of debate could, in theory, lead to the depletion of ER talent.", " More likely, those particular individuals will choose specialities where they are unlikely to be asked to perform an abortion, and the marginal decrease in competitiveness for the specialities that do carry a likelihood of that will draw those who might have chosen other specialities to those fields. This is unlikely to have an effect on the quality of medical care available after that self-sorting.", -1.0
" The source is not examining what scientists think about when biological life begins, but about the scientific lack of consensus about how biology can inform the question of when personhood or the soul begins.", " To doctors and scientists, the question of when life begins isn’t a matter of gathering more evidence. Every iteration and advance in the lab make the question even more the purview of philosophers and theologians.", -1.0
" The Hippocratic Oath has been changed significantly in order to adapt to changing times and only 8% of modern versions still include a ban on abortion.", " The Hippocratic Oath states that, Neither will I administer a poison to anybody when asked to do so, nor will I suggest such a course. Similarly I will not give to a woman a pessary to cause abortion. But I will keep pure and holy both my life and my art., which clearly prohibits abortion.", -1.0
" Both the body of the brain dead person and the baby can not sustain themselves on their own and can be allowed to die. This distinction may not be useful.", " The presence of brain waves does not mean that the fetuses brain waves are the same as those of a fully formed human brain. For instance, a fetus cannot form memories.", -1.0
" This is evidently different from taking a positive action to end a potential life, such as obtaining an abortion. Failing to constantly procreate is an omission rather than a direct act which ends a potential life.", " The extreme extension of this argument is that people should always be trying to allow potential lives to come into existence, which would mean they should always be seeking to procreate.", -1.0
" Marriage is not a requirement to having a fulfilling life and a happy family.", " Women who have abortions (pp.3) are twice as likely to never get married.", -1.0
" Women’s ability to plan and space their pregnancies has been shown to improve educational attainment and increase wages and lifetime earnings.", " Abortion provides options to families and gives them more control over determining when they are ready to have a family.", 1.0
" This is only because comatose patients are getting close to death. Very rarely does the same apply to a fetus.", " The comatose can be removed from life support.", -1.0
" Abortions because of rape are less than 1% of total abortions.", " This is not true in instances of rape.", -1.0
" It is absurd to assign blame to a woman who has had a miscarriage if she didnt do anything to cause that miscarriage. In many instances the woman wants a child who dies in the womb. Even if the fetus has a right to life, most societies wouldnt imprison a woman for miscarrying.", " If we saw a foetuss right to life as equal to the right to life of a human who has been born, we would treat miscarriages as criminal cases of manslaughter. So no we do not hold the right to life as superseding the right to bodily autonomy.", -1.0
" Women often want abortions because of relationship problems with their partners which can include the partner’s drinking, physical abuse, unfaithfulness, unreliability, immaturity and absence (often due to incarceration or responsibilities to his other children). (Finer et al;p.g 7)", " Women do not have abortions due to a fear of current or future socioeconomic circumstances alone. 48% of women had abortions because they did not want to be single mothers or were having relationship problems. Governments may be able to help mothers get education and jobs but they can not regulate against this. (Finer et al;p.g 1)", 1.0
" The difference in that situation would be that a woman who is not interested in an abortion would have no reason to schedule an appointment with a doctor to discuss a pregnancy ending procedure. Through arranging the appointment the woman has already implied that she is interested in the procedure, if still partially unsure.", " It is implicit that abortions are good and should be encouraged since only doctors that may hint against-rather than for-abortion are penalized. If a young woman came to a doctor unsure about what to do and the doctors phraseology implied an abortion would be best then there is no difference between the situations except the outcome.", -1.0
" The boxer example is disanalogous. A boxer knows that their opponent punching them in a ring is inevitable. Pregnancy due to sex on the other hand is a possibility. Individuals consent to inevitable outcomes of actions rather than possible outcomes.", " A boxer who enters the ring willingly also accepts that he will be hurt during the fight. He cannot claim self-defense if he shoots his opponent to stop the beating, because he consented to fight according to the rules.", -1.0
" Philosophers tend to define coercion as a type of control that forces the individual to do or not do something they would not have chosen to do otherwise. Coercion intrudes on freedom because part of freedom is being able to make ones own choices (Carr, p. 59). Thus, if a woman feels forced into getting an abortion by her circumstances, getting an abortion cannot be considered a free choice.", " Many women who get abortions do so because they feel they have no other recourse, and a coerced decision is not a free choice.", 1.0
" This logic only dictates that we should not subsidize their health care, not that they should not be able to buy it. Letting people suffer the consequences in this case means that if people choose to go without health insurance, or take risks that are not covered by the insurance, nobody should be forced to pay for their health care, even if that means they do not get treatment.", " If we followed the logic in this claim we would not give care to people who are suffering from illnesses caused by smoking, people who decided against wearing safety equipment and so were injured and many other instances when a persons actions contributed to their own suffering.", -1.0
" As access to abortion increases, maternal mortality rates decline. Banning abortion, on the converse leads to an increase in maternal mortality rates as desperate women seek illegal means of abortion that are often unsafe.", " There is no direct link between legalizing abortion and a decrease in maternal mortality rates, therefore the argument that allowing abortion is the ultimate answer to helping women is flawed and resources would be better spent elsewhere.", -1.0
" This argument confuses correlation with causation: Women being in unstable familial situations could be the reason they get abortions in the first place, rather than abortions causing families to break up.", " A quarter of people who are over the age of 35 and have an abortion (pp. 3)  are currently divorced or separated as compared to only 19% of those who kept the child. By their late thirties, only 37% of those who had an abortion remain in their first marriage, compared to over 56% of people who did not have an abortion.", -1.0
" Whether an outcome is good or bad, right or wrong is also subjective. Therefore, analysing the consequences of actions is not necessarily an objective means of looking at morality.", " Morality is a deeply biased concept. Every person, depending on their own beliefs, has a different opinion of what is morally correct. Due to this, analysing the consequences of actions or lack of actions is the only way to objectively look at morality. We can see what is moral or not by whether it produces a good or bad outcome.", -1.0
" Penalizing current conscientious objectors for continuing to practice in their fields or forcing them to stop practicing medicine would violate their right to work in an accepted occupation.", " The European Union charter of fundamental human rights states, Everyone has the right to engage in work and to pursue a freely chosen or accepted occupation.", 1.0
