premise,conclusion,weight
" If the “you” in 1 Cor. 11:30 were to refer to a present company, then - Who died? This rather points towards Jesus talking to the general assembly of the (future?) Christian community", " There is no specific mention of who Jesus is talking to in 1 Cor 11 (other than “brothers and sisters”, ie the Christian community). Since Paul claims this knowledge came to him in visions, it points towards Jesus talking to Paul and the other Christians in a divine message. In fact, it is not stated at all that anyone else is present with Jesus.", 1.0
" The passage in Tacitus Annals (15:44): ‘Christ, the author of this name, was executed by the procurator Pontius Pilate in the reign of Tiberius’ is quite possibly an interpolation and it is therefore possible that Tacitus in fact talking about the instigator Chrestus (a common name). Note that the text originally said “Chrestians” and not Christians [source?].", " The mentioning of Christ or Christians in Tacitus could be an interpolation", 1.0
" Even if Paul got the tradition of the eucharist from earlier Christians (eg when cross examining Christians before his conversion) him claiming to know of it only from the lord probably means also that is how the other apostles got to know of the tradition. Else he would claim knowledge from tradition. /Carrier, OHJ, Chapter 11:7", " Paul learned of the tradition of the last supper from earlier Christians:   “But the terminology [used by Paul] of “received” and “delivered,” as often noted by scholars, is the kind of language commonly used in Jewish circles to refer to traditions that are handed on from one teacher to the next.”  /Ehrman DJE, p. 121", -1.0
" They are joined through baptism (the use of water-contact rituals to effect an initiation).", " The Jesus cult shares many commonalities with the rest of the group of dying and rising cults. /Carrier", 1.0
" The fact that Cassius Dio and Suetonius (both Roman historians) did not mention the Christians and their part in the fire debacle points towards that part in Tacitus being an interpolation.", " The mentioning of Christ or Christians in Tacitus could be an interpolation", 1.0
" This is not an argument specifically addressing the mother proposal.", " It is unlikely these would be fictional events described, as most scholars agree there is sufficient evidence from the time to assume Jesus as a historical figure existed.", -1.0
" The problem with accepting Lukes sources as eye witness accounts are many. For one, he is lying all through the accounts of Acts, making up a history of his own about Paul, to suit his own theological needs.", " According to Ehrman, there is no reason to think Luke is not to be trusted.", -1.0
" The problem with accepting Lukes sources as eye witness accounts are many. For one, he is lying all through the accounts of Acts, making up a history of his own about Paul, to suit his own theological needs.", " Luke also mentions that his sources are eyewitnesses and that he investigated everything so that his reader could know with certainty the things that were taught - Luke 1:1-4", -1.0
" The problem with accepting Lukes sources as eye witness accounts are many. For one, he is lying all through the accounts of Acts, making up a history of his own about Paul, to suit his own theological needs.", " Ehrman refers to Luke’s Prologue which “explicitly states that he knows of earlier written accounts of Jesus’s life.” [Ehrman, DJE]", -1.0
" Some of the early christian sources quoted as attesting to James being a physical brother of Jesus only attest to brothers of Jesus, not mentioning James specifically.", " James the Just being a brother of Jesus is attested in many early Christian writings, and even in the non-Christian writing Antiquities of the Jews (20.200-201) by Josephus. Primary Sources on James the Just", -1.0
" But, if translated back as man was not made for sabbath but sabbath for man. Therefore man is lord of the sabbath, this saying is distanced from Jesus and could just as well be a traditional Jewish saying put on the lips of Jesus by Mark.", " For example Mark 2.27-28 only makes sense of it originated in Aramaic.", -1.0
" Luke also mentions that his sources are eyewitnesses and that he investigated everything so that his reader could know with certainty the things that were taught - Luke 1:1-4", " No, Luke is most certainly not a - critical - historian. Not by modern standards, nor by ancient standards. Many actual historians from that time does in fact discuss their sources, where they got the material from and why it should be trusted. As well as actually contemplating them being wrong. These, and other criterias for actually calling someone and historian, are not fulfilled by the writings of Luke.", -1.0
" This is mute, since not collaborating is not evidence enough for them actually being independent. Mathew used Mark, and Luke used Mark and Mathew. John probably used all of the above. These sources are not independent.", " The gospel writers did not collaborate with each other", -1.0
" The testimoniun Flavianum is only in part an interpolation, eg the part about Jesus being the messiah. Thus still Josephus talked about Jesus.", " The testimoniun Flavianum is in part, or completely an interpolation.", -1.0
" If there were others present, we could expect Paul to write something like, “and after passing the cup to ...”", " There is no specific mention of who Jesus is talking to in 1 Cor 11 (other than “brothers and sisters”, ie the Christian community). Since Paul claims this knowledge came to him in visions, it points towards Jesus talking to Paul and the other Christians in a divine message. In fact, it is not stated at all that anyone else is present with Jesus.", 1.0
" This isnt about whether Pauls claims were true. This is about whether Paul BELIEVED Jesus was a historical figure, which he evidently did if he THOUGHT Jesus was a descendant of a real historical figure.", " Paul would have no way of verifying that a person, whether earthly or heavenly, descended from someone living 1000 years earlier. Pauls claim must therefore be assumed to be based on prophecy, which can apply equally to a heavenly Jesus.", -1.0
" His source [Clements] is “as the Holy Spirit spoke concerning him,” and he proceeds with his quotation of Isaiah 53. E.D, TEOAI. So, this trait of Jesus, Clement gets from scripture. How can Ehrman count this as Clement knowing of the earthly Jesus?", " Clement writes:The Lord Jesus Christ came humbly, not with arrogance or haughtiness (16.2)", -1.0
" The dying rising cults guarantee the individual a good place in the afterlife (a concern not present in most prior forms of religion).", " The Jesus cult shares many commonalities with the rest of the group of dying and rising cults. /Carrier", 1.0
" All mainstream scholars agree Jesus as demigod is a mythical savior deity. They all agree the Gospels are myths about him. They simply conclude that those myths contain some kernels of fact, and that Jesus was originally not a flying, magic-wielding supergod. But they agree the super-Jesus, the only Jesus about whom we have any accounts at all, didn’t exist. They think some mundane Jesus did, who was dressed up with those legends and beliefs later. /Carrier", " ... Jesus belongs to a reference class that the Hannibals of the world do not: that of mythically-attested savior gods who speak to their followers in dreams and visions. So we actually need more evidence for Jesus than we have for Hannibal... /Carrier", 1.0
" Papias’ work, and a few other references to him, found in Eusebius and several other 4th and 5th century commentators, such as Philip of Side. With the exception of the floating pericope mentioned above about Jesus rescuing a woman accused of adultery from stoning which, though usually allotted to John after 7:52, has no secure place in any single Gospel, nothing attributed by anyone to Papias could be said to derive from any version of a canonical Gospel. E.D, TEOAI", " One wonders, if Papias truly had access to people who had known companions of Jesus’ apostles, why something of a better quality than all this could not have been gleaned through such a chain of transmission. Should traditions going back to “Andrew, Peter, James and John” not have given us something resembling the Gospel accounts or a few reasonably commendable teachings such as are found in those Gospels? /E.D, TEOAI", 1.0
" Paul literally does say Jesus descended from David, AND that Jesus was born of a woman (Galatians 4:4)", " Paul does not say Jesus descended from David or was a descendant of David. Paul never says anything about his even having a father. Or being born. He only ever says his flesh, upon his incarnation, “came from the seed of David,” and was therefore Jewish and messianic flesh.  /Carrier", -1.0
" Paul always means Jesus whenever he says the Lord. Whenever he mentions Jesus by name, he always includes the title Christ or Lord.", " Paul never talks about brothers of JESUS, but rather, the less personal - brothers of The Lord”, probably more like a title.", -1.0
" William Ramsay was not an historian. He was a chemist turned apologist. And at his time the methods of historical research was not what we today call modern historical research. Even if he would have been an actual historian reviewing the work of Luke that has a low inpact on wether Luke actually was an excellent historian or not.", " Luke is a historian of the first rank;not merel are his statements of fact trustworthy. . . . this author should be placed along with the very greatest historians -Sir William Ramsay from Bearing the Trustworthiness of the New Testament page 222", -1.0
" Several [independent, according to Ehrman] sources and traditions witness about the resurrection of Jesus. We know this didnt happen.", " The existens of different sources as evidence for some of the stories in the gospels to be true, could then also be used as evidence for stories to be true that are factually not true. Ie this is not a reliable method or criteria.", -1.0
" They are syncretistic (they modify this common package of ideas with concepts distinctive of the adopting culture).", " The Jesus cult shares many commonalities with the rest of the group of dying and rising cults. /Carrier", 1.0
" The non-historical stories in the class are much older than the Gospels, so the Gospels may have borrowed from these stories regardless of whether Jesus existed.", " Jesus can be historical and fit this class. It has no effect on his historicity.", 1.0
" The sources quoted for James being the (physical) Brother of Jesus in early christian writings, mostly seems to establish a figure called James, not for this James being a physical brother of Jesus.", " James the Just being a brother of Jesus is attested in many early Christian writings, and even in the non-Christian writing Antiquities of the Jews (20.200-201) by Josephus. Primary Sources on James the Just", -1.0
" The savior deities of the dying and rising cults as far as we know did not exist", " The dying rising cults all had a common central savior deity, who shared many features. These features were synzreticed with Judaism: messianism, apocalypticism, scripturalism, and the particularly Jewish ideas about resurrection—as well as Jewish soteriology, cosmology, and rituals, and other things peculiar to Judaism, such as an abhorrence of sexuality and an obsession with blood atonement and substitutionary sacrifice - to create Christianity. /Carrier.", 1.0
" For the next 300 years, no Christian commentator makes any reference to Nero’s slaughter of the Roman Christians for setting the Great Fire /E.D, TEOAI. This points towards interpolation.", " The mentioning of Christ or Christians in Tacitus could be an interpolation", 1.0
" The entire chapter of Gal. 4 is one single argument, starting and ending on the same point - the people being slaves or not.", " The two passages about Jesus being “born of a woman” and about the allegorical women are too far separated in Gal. 4 for them to be connected and about the same women.", -1.0
" The entire chapter of Gal. 4 is one single argument, starting and ending on the same point - the people being slaves or not.", " In the same chapter where Paul talks about Jesus being “made of a woman”, Paul clearly talks about allegorical women. It is therefore highly probable that Paul talks about Jesus being “made” from the allegorical Hagar, a slave woman who gave birth to a son in-flesh “under the law”.   Gal. 4:21-", 1.0
" No. Many modern liberal scholars think John used Mark as a source. But this is not an actual argument. If you want to show that John did not use Mark you need to make a case for it. Not just turn it into a head counting contest.", " The Book of John even by the most liberal scholars is not derived from Mark.", -1.0
" This is an argument from authority only, ie not really an argument at all.", " It is unlikely these would be fictional events described, as most scholars agree there is sufficient evidence from the time to assume Jesus as a historical figure existed.", -1.0
" There is no causal relationship between being a member of the Rank-Raglan class and being ahistorical. The connection is, a priori, spurious.", " Jesus can be historical and fit this class. It has no effect on his historicity.", 1.0
" They are individualistic (they relate primarily to salvation of the individual, not the community).", " The Jesus cult shares many commonalities with the rest of the group of dying and rising cults. /Carrier", 1.0
" The savior deity of the dying and rising cults all undergo a “passion” (a “suffering” or “struggle,” literally the same word in Greek, patheôn). That passion is often, but not always, a death (followed by a resurrection and triumph). By which “passion” (of whatever kind) they obtain victory over death. Which victory they then share with their followers (typically through baptism and communion). /Carrier", " The dying rising cults all had a common central savior deity, who shared many features. These features were synzreticed with Judaism: messianism, apocalypticism, scripturalism, and the particularly Jewish ideas about resurrection—as well as Jewish soteriology, cosmology, and rituals, and other things peculiar to Judaism, such as an abhorrence of sexuality and an obsession with blood atonement and substitutionary sacrifice - to create Christianity. /Carrier.", 1.0
" Paul also claims this happened on the night Jesus was betrayed. So if this happened on a specific night, it makes no sense to say this is just some divine message to future Christians.", " There is no specific mention of who Jesus is talking to in 1 Cor 11 (other than “brothers and sisters”, ie the Christian community). Since Paul claims this knowledge came to him in visions, it points towards Jesus talking to Paul and the other Christians in a divine message. In fact, it is not stated at all that anyone else is present with Jesus.", -1.0
" This could refer to devils ruling the lower Heavens, as is well attested.", " He does say that Jesus was crucified by the rulers of this era.", -1.0
" The number of agreed members of the Rank-Raglan class is very small, which makes statistical inferences prone to error.", " Jesus can be historical and fit this class. It has no effect on his historicity.", 1.0
" Suetonius clearly wrote that the riots were instigated by Chrestus himself (impulsore Chresto means ‘because of the impulsor Chrestus’, an impulsor being the person who instigates something, not the reason for instigating it), and so it cannot plausibly be argued that this meant Jesus, who was neither alive nor in Rome at any time under Claudius.  /Carrier, OHJ", " It is possible that the passage in Suetonius (Nero 16:2): “punishments were inflicted on the Christians, a class of men given to a new and wicked superstition” actually refers to Chrestians  (and hence not to Christians). And in that case he knew nothing at all about any Christians.", 1.0
" Suetonius clearly wrote that the riots were instigated by Chrestus himself (impulsore Chresto means ‘because of the impulsor Chrestus’, an impulsor being the person who instigates something, not the reason for instigating it), and so it cannot plausibly be argued that this meant Jesus, who was neither alive nor in Rome at any time under Claudius.  /Carrier, OHJ", " If Suetonius is referring to Jesus, he is placing him in Rome in the year 49. Thus he is either completely misinformed about Jesus, or the mainstream view of Jesus is completely wrong.", 1.0
" Just adding a link to a set of arguments is not allowerd. If it was I could just add the following link and simply state that all arguments in the by you linked article is negated by mine.", " It is unlikely these would be fictional events described, as most scholars agree there is sufficient evidence from the time to assume Jesus as a historical figure existed.", -1.0
" But no fictional heroes have *real* human fathers, or grandfathers. David was believed to be a real historical figure by Jews at the time, and modern archaeology also suggests that David probably was a real king of Judah.", " Many, if not most human fictional heroes have (fictional) human fathers.", -1.0
" There is definitely a possibility for sources to be independent. It is standard in historical research to actually demonstrate evidence for independence if you want to claim independence. There could for example have existed records. And the point is also that we know that some of the claimed independent sources in fact were in contact with each other, and others were in contact with Christians that could easily have forwarded the information. We have no evidence that this was not the case.", " Of course they were in contact with the christians otherwise they wouldnt be writting history about them. To suggest that any source with contact to their subject is therefore not indipendant denies all sources for all events ever recorded. How can you write about something if you dont have contact directly or indirectly?", -1.0
" All the elements that lead us to trust an ancient historian are missing from Luke. Therefore, Luke cannot be elevated to their level. He may well be an accurate historian. But that does not make him a critical historian. /Carrier, Not the impossible faith.", " Luke names thirty two countries, fifty-four cities and nine islands without an error - Norman Geisler", -1.0
" All the elements that lead us to trust an ancient historian are missing from Luke. Therefore, Luke cannot be elevated to their level. He may well be an accurate historian. But that does not make him a critical historian. /Carrier, Not the impossible faith.", " Luke is a historian of the first rank;not merel are his statements of fact trustworthy. . . . this author should be placed along with the very greatest historians -Sir William Ramsay from Bearing the Trustworthiness of the New Testament page 222", -1.0
" The majority of the verses in Pauls epistles are NOT later Christian forgeries. Therefore, it is not reasonable to assume a verse is a forgery until it is proven to be.", " We know that there are forged insertions even in those of Pauls letters that are considered genuine, for instance the grossly antisemitic claim in 1 Thessaloniansbiblegateway.com. Therefore Pauls view of Jesus should be determined on the entirety of his writings rather than a small number of cherry-picked passages.", -1.0
" Night was also believed to occur in the heavens, so this does not give us any information on where Paul believed that it happened.", " “But he [Paul] is clearly referring to a historical event. It is important to note that he indicates this scene happened at night. This is not some vague mythological reference but a concrete historical one.”   Ehrman, Did Jesus Exist, p. 122", -1.0
" The article linked above is bogus. The first claim in it is false, as is widely known. Please do better than this. False statement: The historical evidence for Jesus of Nazareth is both long-established and widespread. Within a few decades of his supposed lifetime, he is mentioned by Jewish and Roman historians, as well as by dozens of Christian writings.", " It is unlikely these would be fictional events described, as most scholars agree there is sufficient evidence from the time to assume Jesus as a historical figure existed.", -1.0
" According to Paul, he learned about the eucharist from the Lord.  So this sounds much more like him claiming to have gotten the information in a revelation of Jesus christ.", " Paul learned of the tradition of the last supper from earlier Christians:   “But the terminology [used by Paul] of “received” and “delivered,” as often noted by scholars, is the kind of language commonly used in Jewish circles to refer to traditions that are handed on from one teacher to the next.”  /Ehrman DJE, p. 121", -1.0
" We know that Luke is lying (source and argument to be added)", " The opening of the gospel of Luke talks about earlier written accounts, and there is no reason to suspect he is lying - he knew of many earlier authors who had compiled narratives of the life of Jesus.  /B. Ehrman, DJE, ch. 3", -1.0
" This translation is not upheld in the most accurate Bible version, the NRSV, which reads but I did not see any other apostle except James the Lords brother.", " According to Carrier, there is a stronge case pointing towards this James NOT being an apostle, ie the passage in Gal should read something like: Other then the apostles I saw no other (Christian) lest James.", -1.0
" Matthew or Luke share material they did not get from Mark, that they probably did not get from one another. The best solution to this is that they used a shared source - Q.", " Luke and Matthew used Q as a source.", 1.0
" Paul literally says Jesus took the cup, AFTER SUPPER... in verse 25.", " It is not called “The last supper” by Paul. It is not even called supper. It is simply Jesus breaking bread and taking wine.", -1.0
" They used a common vocabulary to identify all these concepts and their role", " The Jesus cult shares many commonalities with the rest of the group of dying and rising cults. /Carrier", 1.0
" The word Paul uses can sometimes mean birth in some other authors, but it is not the word Paul ever uses for birth (gennaô);instead, it’s the word he uses for God’s manufacture of Adam’s body from clay, and God’s manufacture of our future resurrection bodies in heaven (ginomai). Neither of which are born or have parents or are descendants of anyone. /Carrier", " The Greek should be translated as “being made from the seed of David”. Not as “being from the line of”", 1.0
" Sources are either dependent or independent. If a source has been established as dependent in part it is simply dependent.", " “It is important to recall: even if some of these sources are dependent on one another in some passages—for example, Matthew and Luke on Mark—they are completely independent in others, and to that extent they are independent witnesses.”  /B. Ehrman DJE, p. 78", -1.0
" “It should be clear in any event that Tacitus is basing his comment about Jesus on hearsay rather than, say, detailed historical research. Had he done serious research, one might have expected him to say more, if even just a bit.” (B. Ehrman, Did Jesus Exist, p. 55)", " “At the same time, the information [in Tacitus] is not particularly helpful in establishing that there really lived a man named Jesus. How would Tacitus know what he knew? It is pretty obvious that he had heard of Jesus, but he was writing some eighty-five years after Jesus would have died, and by that time Christians were certainly telling stories of Jesus (the Gospels had been written already, for example)”... /B. Herman (Did Jesus Exist? p. 55)", 1.0
" Since there is a practically infinite number of plausible reference classes to choose from, someone may choose a class that proves Jesus was either mythical or historical, depending on preference.", " Jesus can be historical and fit this class. It has no effect on his historicity.", 1.0
" In Galatians 1:19, Paul distinguishes between a brother of the Lord and the other apostles, so that not all apostles are brothers of the Lord. This makes no sense if brother of the Lord merely means baptized Christian because apostles also have to be baptized Christians.", " According to Paul, all baptised Christians were brothers of the lord [sources to be added]", -1.0
" While Raglan claimed members of his pattern were not historical, Rank included historical figures in his similar classification.", " Jesus can be historical and fit this class. It has no effect on his historicity.", 1.0
" “Luke’s methods are demonstrably nonhistorical: he is not doing research, weighing facts, checking them against independent sources, and writing down what he thinks most likely happened. He is simply producing an expanded and redacted literary hybrid of a couple of previous religious novels (Matthew and Mark), each itself even more obviously constructed according to literary conventions rather than historiographical”   /Carrier, OHJ", " No, Luke is most certainly not a - critical - historian. Not by modern standards, nor by ancient standards. Many actual historians from that time does in fact discuss their sources, where they got the material from and why it should be trusted. As well as actually contemplating them being wrong. These, and other criterias for actually calling someone and historian, are not fulfilled by the writings of Luke.", 1.0
" There is no evidence that the Gospel authors did not collaborate with each other in any way.", " The gospel writers did not collaborate with each other", -1.0
" Finding quotes about the excellence of Luke as an historian is not actually evidence for Luke being and excellent historian. It is at best an argument from authority.", " Luke is a historian of the first rank;not merel are his statements of fact trustworthy. . . . this author should be placed along with the very greatest historians -Sir William Ramsay from Bearing the Trustworthiness of the New Testament page 222", -1.0
" In the Gospels, Jesus familial relations are referred to by using his name, rather than the Lord. biblegateway.com", " Paul never talks about brothers of JESUS, but rather, the less personal - brothers of The Lord”, probably more like a title.", 1.0
" According to Ehrman, there is no reason to think Luke is not to be trusted.", " Ehrman refers to Luke’s Prologue which “explicitly states that he knows of earlier written accounts of Jesus’s life.” [Ehrman, DJE]", 1.0
" And they are cosmopolitan (they intentionally cross social borders of race, culture, nation, wealth, or even gender).", " The Jesus cult shares many commonalities with the rest of the group of dying and rising cults. /Carrier", 1.0
" It only “appears to be true” in the eyes of historicists who must come up with some such explanation to account for the utter silence in the contemporary record. But again, this does not solve the discrepancy between such a man and what was immediately made of him, which was not “like the overwhelming mass of people who lived in the Roman Empire of the first century.” And it contradicts Ehrman’s own evaluation that Jesus, at least in his teachings, did have a considerable impact. [ED, TeoaI]", " It is possible that he simply made too little impact, just like the overwhelming mass of people who lived in the Roman Empire of the first century. Many Christians do not want to hear that Jesus did not make an enormous splash on the world of his day, but it appears to be true. (p. 46, DJE?)", -1.0
" They involved secret teachings reserved only to members (and some only to members of certain rank).", " The Jesus cult shares many commonalities with the rest of the group of dying and rising cults. /Carrier", 1.0
" “Luke does not even declare any critical method at all, but rather insists he slavishly followed what was handed on to him—yet another claim we know to be a lie (since we have two of his sources and can confirm he freely altered them to suit his own agenda).”   /Carrier, OHJ", " No, Luke is most certainly not a - critical - historian. Not by modern standards, nor by ancient standards. Many actual historians from that time does in fact discuss their sources, where they got the material from and why it should be trusted. As well as actually contemplating them being wrong. These, and other criterias for actually calling someone and historian, are not fulfilled by the writings of Luke.", 1.0
" “Luke does not even declare any critical method at all, but rather insists he slavishly followed what was handed on to him—yet another claim we know to be a lie (since we have two of his sources and can confirm he freely altered them to suit his own agenda).”   /Carrier, OHJ", " All the elements that lead us to trust an ancient historian are missing from Luke. Therefore, Luke cannot be elevated to their level. He may well be an accurate historian. But that does not make him a critical historian. /Carrier, Not the impossible faith.", 1.0
" This interpretation is not fully in accord with Paul specifying this happened on the night Jesus was betrayed. This seems to be referring to a specific event, and if it was a specific event, it makes no sense to say Jesus simply talks to the person listening.", " The gospels depiction of the “Last supper” is very much different compared to Pauls. In the gospels there are clearly other specified people present, where Jesus clearly interacts with these people. This is not the case in Paul where Jesus simply talks to the person listening, a version fully in accord with an instruction told in a revelation.", -1.0
" Getting some historical facts right is not evidence for actually being an excellent historian. Especially when we know the person is “making stuff up” to his own liking, as is a fact when it comes to how Luke handles the history of Paul. So, no once agin, this does little to prove that Paul was an excellent historian.", " Luke names thirty two countries, fifty-four cities and nine islands without an error - Norman Geisler", -1.0
