premise,conclusion,weight
" We can save endangered animals without objectifying others to produce financial support to do so.", " Large, charismatic animals such as pandas, tigers or elephants draw the crowds. These flagship species help to raise the profile and funds for in-situ conservation efforts for the not so well known species. For example, there aren’t many visitors who would be passionate about protecting frogs or other amphibians yet zoos have been instrumental in preventing the loss of a large part of the world’s frog fauna..", -1.0
" The revenue that visitors to zoos bring could be, and under the status quo often is, used to fund these conservation efforts. Eliminating zoos would eliminate this source of revenue for conservation efforts.", " Local endangered populations are often protected through other mechanisms, for example sanctuaries and national parks. Given this, zoos are unnecessary.", -1.0
" The revenue that visitors to zoos bring could be, and under the status quo often is, used to fund these conservation efforts. Eliminating zoos would eliminate this source of revenue for conservation efforts.", " Local endangered populations are often protected through other mechanisms, for example sanctuaries and national parks. Given this, zoos are unnecessary.", -1.0
" However, some authors claim that an increase of more than 5% of a very large sample does not show that people get educated in a meaningful way in zoos, nor does it show if what people learn will contribute to future efforts favouring animal wellbeing.", " A large study with more than 6,000 participants found a 5% increase in the knowledge of biodiversity the visitors had after visiting a zoo.", -1.0
" Local endangered populations are often protected through other mechanisms, for example sanctuaries and national parks. Given this, zoos are unnecessary.", " Zoo officials usually favor exotic or popular animals who attract crowds and publicity, rather than threatened or endangered local wildlife.", 1.0
" This means that what we need is more education of the visitors, in terms of what they can gain from it, and not the removal of the zoo.", " A curator at the National Zoo followed more than 700 zoo visitors and found that most visitors spend only a few minutes at each display, seeking entertainment rather than enlightenment.", -1.0
" Pandas are the few animals zoos pay for, as they are controlled by the Chinese government. A mating pair can cost up to $1 million and a cub $600,000. That money would be better spent in fighting against habitat destruction or helping wild animals directly.", " Zoo officials usually favor exotic or popular animals who attract crowds and publicity, rather than threatened or endangered local wildlife.", 1.0
" Large, charismatic animals such as pandas, tigers or elephants draw the crowds. These flagship species help to raise the profile and funds for in-situ conservation efforts for the not so well known species. For example, there aren’t many visitors who would be passionate about protecting frogs or other amphibians yet zoos have been instrumental in preventing the loss of a large part of the world’s frog fauna..", " Zoo officials usually favor exotic or popular animals who attract crowds and publicity, rather than threatened or endangered local wildlife.", -1.0
" This means that what we need is more education of the visitors, in terms of what they can gain from it, and not the removal of the zoo.", " A curator at the National Zoo followed more than 700 zoo visitors and found that most visitors spend only a few minutes at each display, seeking entertainment rather than enlightenment.", -1.0
" Regardless of what visitors seek to gain from spending time at a zoo, they may find themselves interested to learn more about animals after visiting due to being exposed to live animals in person.", " A curator at the National Zoo followed more than 700 zoo visitors and found that most visitors spend only a few minutes at each display, seeking entertainment rather than enlightenment.", -1.0
" Local endangered populations are often protected through other mechanisms, for example sanctuaries and national parks. Given this, zoos are unnecessary.", " Zoo officials usually favor exotic or popular animals who attract crowds and publicity, rather than threatened or endangered local wildlife.", 1.0
" Animals that are perceived to be entertaining and cute are clearly favoured by zoo visitors, unfavouring some species from being selected by zoos.", " Zoo officials usually favor exotic or popular animals who attract crowds and publicity, rather than threatened or endangered local wildlife.", 1.0
" Large, charismatic animals such as pandas, tigers or elephants draw the crowds. These flagship species help to raise the profile and funds for in-situ conservation efforts for the not so well known species. For example, there aren’t many visitors who would be passionate about protecting frogs or other amphibians yet zoos have been instrumental in preventing the loss of a large part of the world’s frog fauna..", " Zoo officials usually favor exotic or popular animals who attract crowds and publicity, rather than threatened or endangered local wildlife.", -1.0
" A large study with more than 6,000 participants found a 5% increase in the knowledge of biodiversity the visitors had after visiting a zoo.", " A curator at the National Zoo followed more than 700 zoo visitors and found that most visitors spend only a few minutes at each display, seeking entertainment rather than enlightenment.", -1.0
" A large study with more than 6,000 participants found a 5% increase in the knowledge of biodiversity the visitors had after visiting a zoo.", " A curator at the National Zoo followed more than 700 zoo visitors and found that most visitors spend only a few minutes at each display, seeking entertainment rather than enlightenment.", -1.0
" Pandas are the few animals zoos pay for, as they are controlled by the Chinese government. A mating pair can cost up to $1 million and a cub $600,000. That money would be better spent in fighting against habitat destruction or helping wild animals directly.", " Zoo officials usually favor exotic or popular animals who attract crowds and publicity, rather than threatened or endangered local wildlife.", 1.0
" Animals that are perceived to be entertaining and cute are clearly favoured by zoo visitors, unfavouring some species from being selected by zoos.", " Zoo officials usually favor exotic or popular animals who attract crowds and publicity, rather than threatened or endangered local wildlife.", 1.0
" Regardless of what visitors seek to gain from spending time at a zoo, they may find themselves interested to learn more about animals after visiting due to being exposed to live animals in person.", " A curator at the National Zoo followed more than 700 zoo visitors and found that most visitors spend only a few minutes at each display, seeking entertainment rather than enlightenment.", -1.0
" Kant believed that a willingness to harm animals for ones own benefit would lead to the development of a willingness to treat other humans in similar ways.", " Even philosophers like Kant, who did not consider animals to be inherently morally worthy, thought that cruelty to animals was wrong because it corrupted the humans who engaged in it.", 1.0
" It is true that most people do not viewing killing animals for food to be wrong. However, many people (68-86% depending on the country) agree with the statement “farm animal welfare is an important consideration”. This means that the majority of people do view animal well-being as morally relevant.", " Most people believe that, for example, farming cows is not immoral. This indicates that our moral perspective does not consider killing animals to be wrong.", -1.0
" Stress hormones are not a good indicator of overall happiness or satisfaction. Perhaps the stress hormone levels of human prisoners who lead a sedandary life might be lesser than a medical doctor who has huge responsibilities, but that does not mean the doctor is less happy or satisfied than the prisoner.", " Many wild species actually thrive in captivity. They live longer, healthier lives, and show similar amounts of stress hormones as wild animals, but also live longer and healthier due to the constant and balanced nutrition and the medical check ups and care they receive.", -1.0
" An important part of animal research is also researching their habitat. Seeing that habitat firsthand can be essential to researchers despite the risks.", " Researching wild animals puts the researchers at risk. Not only due to unpredictable wild animal behaviors, but also due to disease, adverse weather conditions, and organized criminals who do not want their poaching and habitat destroying behaviors to be compromised.", -1.0
" Humans have also been said to act only in self-interest.", " Evidence of transactional relationships does not indicate a respect for dignity. In this case, each animal is merely concerned with their own self-interest;they do not care about the other animal.", -1.0
" Zoos have created a distorted view of animal behavior and habits. Thus, researching them in an environment that encourages behaviors, dietary habits, and breeding that are in response to their distorted surroundings, will not result in accurate findings.", " Wild animal research requires massive amounts of funding and time. To learn about animals in the wild, one must identify individuals, track their behaviors and movements. Zoos allow research to keep close track of animals, including movements, diet, behaviors, and health conditions", -1.0
" Here is a great example of what a sanctuary can be like. wildanimalsanctuary.org", " Animal sanctuaries and rescue operations can provide all of the care and protection of injured or endangered species zoos do, while prioritizing the well-being of the animals over the entertainment of human patrons.", 1.0
" Sanctuaries and rescues typically have the primary mission of providing care for individual animals that require a home. This rarely extends to species- or ecosystem-level conservation, or education to a large audience, whereas this is often the mission of zoos. The two types of organizations have fundamentally different goals and thus one cannot replace the other.", " Animal sanctuaries and rescue operations can provide all of the care and protection of injured or endangered species zoos do, while prioritizing the well-being of the animals over the entertainment of human patrons.", -1.0
" WAZA (waza.org) was created to regulate these spaces, with all of its members having to respect certain guidelines regarding the animal well-being (enclosures, Environmental Enrichment, etc...), their captive breeding and the actual Zoo research work.", " Although the concept of a zoological space did start as a way of expressing power and luxury, their mission has been changing over the years and does not reflect the ideas of the 19th century, when they first started to appear.", 1.0
" Humans have also been said to act only in self-interest.", " Evidence of transactional relationships does not indicate a respect for dignity. In this case, each animal is merely concerned with their own self-interest;they do not care about the other animal.", -1.0
" Creating this type of awareness for how unjust animal imprisonment is would not be necessary if zoos did not exist in the first place.", " Going to a zoo can trigger cognitive dissonance for people who hold beliefs that animals should be treated well but have yet to be confronted with the reality of how unjust animal imprisonment is.", -1.0
" The primary mission of most accredited (AZA) zoos is not entertainment, but conservation and education. Zoos being solely for entertainment used to be true but is an antiquated notion.", " Animal sanctuaries and rescue operations can provide all of the care and protection of injured or endangered species zoos do, while prioritizing the well-being of the animals over the entertainment of human patrons.", -1.0
" Creating this type of awareness for how unjust animal imprisonment is would not be necessary if zoos did not exist in the first place.", " Going to a zoo can trigger cognitive dissonance for people who hold beliefs that animals should be treated well but have yet to be confronted with the reality of how unjust animal imprisonment is.", -1.0
" An important part of animal research is also researching their habitat. Seeing that habitat firsthand can be essential to researchers despite the risks.", " Researching wild animals puts the researchers at risk. Not only due to unpredictable wild animal behaviors, but also due to disease, adverse weather conditions, and organized criminals who do not want their poaching and habitat destroying behaviors to be compromised.", -1.0
" Protecting endangered animals in the wild requires huge amounts of supplies and funding to fight organized poaching. Conservation organizations rarely have access to more funding than these groups. Currently, conservationists are losing this battle.", " Many animals in situ face poaching, which is not a problem for zoo animals.", 1.0
" Around 90% of species in European zoos are not endangered and half of the breeding programs do not involve endangered species either.", " Zoos would provide a backup habitat if they prioritized local endangered species whose habitat is destroyed or compromised, or endangered species in general. However, zoos often follow commercial logic while choosing their animals.", 1.0
" Around 90% of species in European zoos are not endangered and half of the breeding programs do not involve endangered species either.", " Zoo officials usually favor exotic or popular animals who attract crowds and publicity, rather than threatened or endangered local wildlife.", 1.0
" Yet poaching may be less severe if resources dedicated to animals in their habitat were not destined to zoos.", " Many animals in situ face poaching, which is not a problem for zoo animals.", -1.0
" The entertainment that zoos uniquely bring is what piques the interest of citizens who are not invested. Other institutions are unable to engage citizens enough to make them care.", " The ability of zoos to convince us that animals are morally worthy is undermined by the fact that zoos simultaneously treat animals in degrading and cruel ways. Other institutions could better send the message that animals are morally important.", -1.0
" Sanctuaries and rescues typically have the primary mission of providing care for individual animals that require a home. This rarely extends to species- or ecosystem-level conservation, or education to a large audience, whereas this is often the mission of zoos. The two types of organizations have fundamentally different goals and thus one cannot replace the other.", " Animal sanctuaries and rescue operations can provide all of the care and protection of injured or endangered species zoos do, while prioritizing the well-being of the animals over the entertainment of human patrons.", -1.0
" This is particularly true when the injustices share no common stakeholders. In this case, there is no chance of people thinking that the two have the same goal.", " Humans are capable of concentrating on multiple different injustices at the same time. There is absolutely no reason why promoting animal rights would detract from the promotion of other rights.", 1.0
" However people may also turn against zoos when this cognitive dissonance is triggered.", " Going to a zoo can trigger cognitive dissonance for people who hold beliefs that animals should be treated well but have yet to be confronted with the reality of how unjust animal imprisonment is.", -1.0
" The outputs from zoo education are indeed vast, but not necessarily reliable indicators of the zoos educational achievements. Quantity does not necessarily equate to quality, in fact most of the times is the opposite, just as outputs do not necessarily lead to outcomes", " Zoos do much to educate people about the importance of species and thier role in the balance of the planet. Without this education, many people who live in urban places would not have any knowledge first hand of how magnificent animals are, or know that we need to protect them.", -1.0
" The work that zoos are doing with captive breeding, reintroduction, and headstarting is also expensive.", " Wild animal research requires massive amounts of funding and time. To learn about animals in the wild, one must identify individuals, track their behaviors and movements. Zoos allow research to keep close track of animals, including movements, diet, behaviors, and health conditions", -1.0
" Protecting endangered animals in the wild requires huge amounts of supplies and funding to fight organized poaching. Conservation organizations rarely have access to more funding than these groups. Currently, conservationists are losing this battle.", " Many animals in situ face poaching, which is not a problem for zoo animals.", 1.0
" Many animals live elusive lives in dense forests, remote mountains and deserts, or open oceans. These animals are hard to track, which makes learning about them rather difficult.", " Wild animal research requires massive amounts of funding and time. To learn about animals in the wild, one must identify individuals, track their behaviors and movements. Zoos allow research to keep close track of animals, including movements, diet, behaviors, and health conditions", 1.0
" A curator at the National Zoo followed more than 700 zoo visitors and found that most visitors spend only a few minutes at each display, seeking entertainment rather than enlightenment.", " A study on the impact of zoo visits shows that direct experiences with animals can increase public engagement. A zoo visit can positively influence people by enhancing environmental concern, conservation knowledge, and their capacity to act upon these.", -1.0
" Sanctuaries rarely have the financial stability that accredited zoos (AZA) have, due to much smaller revenue streams. This means they are often providing inferior care, such as a dedicated veterinarian or specialized, high-quality diets.", " Animal sanctuaries and rescue operations can provide all of the care and protection of injured or endangered species zoos do, while prioritizing the well-being of the animals over the entertainment of human patrons.", -1.0
" Zoo officials usually favor exotic or popular animals who attract crowds and publicity, rather than threatened or endangered local wildlife.", " Zoos often keep animals that are interesting to look at rather than interesting to research. Zoos should only be permitted to have those animals on which active research is being conducted.", 1.0
" Zoo officials usually favor exotic or popular animals who attract crowds and publicity, rather than threatened or endangered local wildlife.", " Zoos would provide a backup habitat if they prioritized local endangered species whose habitat is destroyed or compromised, or endangered species in general. However, zoos often follow commercial logic while choosing their animals.", 1.0
" Sanctuaries rarely have the financial stability that accredited zoos (AZA) have, due to much smaller revenue streams. This means they are often providing inferior care, such as a dedicated veterinarian or specialized, high-quality diets.", " Animal sanctuaries and rescue operations can provide all of the care and protection of injured or endangered species zoos do, while prioritizing the well-being of the animals over the entertainment of human patrons.", -1.0
" Yet poaching may be less severe if resources dedicated to animals in their habitat were not destined to zoos.", " Many animals in situ face poaching, which is not a problem for zoo animals.", -1.0
" The primary mission of most accredited (AZA) zoos is not entertainment, but conservation and education. Zoos being solely for entertainment used to be true but is an antiquated notion.", " Animal sanctuaries and rescue operations can provide all of the care and protection of injured or endangered species zoos do, while prioritizing the well-being of the animals over the entertainment of human patrons.", -1.0
" Around 90% of species in European zoos are not endangered and half of the breeding programs do not involve endangered species either.", " Zoos would provide a backup habitat if they prioritized local endangered species whose habitat is destroyed or compromised, or endangered species in general. However, zoos often follow commercial logic while choosing their animals.", 1.0
" Around 90% of species in European zoos are not endangered and half of the breeding programs do not involve endangered species either.", " Zoo officials usually favor exotic or popular animals who attract crowds and publicity, rather than threatened or endangered local wildlife.", 1.0
" This is particularly true when the injustices share no common stakeholders. In this case, there is no chance of people thinking that the two have the same goal.", " Humans are capable of concentrating on multiple different injustices at the same time. There is absolutely no reason why promoting animal rights would detract from the promotion of other rights.", 1.0
" We cant solve any issues of rights discrimination effectively if our focus is scattered. Regardless of the importance of animal rights, our best chance to effectively improve them is by solving the other issues first.", " The improvement of animal rights is as important an issue as improvement of other rights.", -1.0
" The work that zoos are doing with captive breeding, reintroduction, and headstarting is also expensive.", " Wild animal research requires massive amounts of funding and time. To learn about animals in the wild, one must identify individuals, track their behaviors and movements. Zoos allow research to keep close track of animals, including movements, diet, behaviors, and health conditions", -1.0
" However people may also turn against zoos when this cognitive dissonance is triggered.", " Going to a zoo can trigger cognitive dissonance for people who hold beliefs that animals should be treated well but have yet to be confronted with the reality of how unjust animal imprisonment is.", -1.0
" A Zoo is obligated to maintain Environmental Enrichment in their enclosures. These serve the purpose of maintaining natural behaviours in their animals, such as searching for food or keeping a territory and you can read more about theme here: zoo.pt;zsl.org", " Although the concept of a zoological space did start as a way of expressing power and luxury, their mission has been changing over the years and does not reflect the ideas of the 19th century, when they first started to appear.", 1.0
" A Zoo is obligated to maintain Environmental Enrichment in their enclosures. These serve the purpose of maintaining natural behaviours in their animals, such as searching for food or keeping a territory and you can read more about theme here: zoo.pt;zsl.org", " Although the concept of a zoological space did start as a way of expressing power and luxury, their mission has been changing over the years and does not reflect the ideas of the 19th century, when they first started to appear.", 1.0
" Zoo officials usually favor exotic or popular animals who attract crowds and publicity, rather than threatened or endangered local wildlife.", " Zoos often keep animals that are interesting to look at rather than interesting to research. Zoos should only be permitted to have those animals on which active research is being conducted.", 1.0
" Zoo officials usually favor exotic or popular animals who attract crowds and publicity, rather than threatened or endangered local wildlife.", " Zoos would provide a backup habitat if they prioritized local endangered species whose habitat is destroyed or compromised, or endangered species in general. However, zoos often follow commercial logic while choosing their animals.", 1.0
" Many animals live elusive lives in dense forests, remote mountains and deserts, or open oceans. These animals are hard to track, which makes learning about them rather difficult.", " Wild animal research requires massive amounts of funding and time. To learn about animals in the wild, one must identify individuals, track their behaviors and movements. Zoos allow research to keep close track of animals, including movements, diet, behaviors, and health conditions", 1.0
" Most people only ever see the cow meat that ends up on their plate, but few ever witness the killing of a cow for the sake of meat consumption. We are sheltered from fully realizing what it means to take the life of an animal, and thus our moral perspective is skewed.", " Most people believe that, for example, farming cows is not immoral. This indicates that our moral perspective does not consider killing animals to be wrong.", -1.0
" We cant solve any issues of rights discrimination effectively if our focus is scattered. Regardless of the importance of animal rights, our best chance to effectively improve them is by solving the other issues first.", " The improvement of animal rights is as important an issue as improvement of other rights.", -1.0
" The entertainment that zoos uniquely bring is what piques the interest of citizens who are not invested. Other institutions are unable to engage citizens enough to make them care.", " The ability of zoos to convince us that animals are morally worthy is undermined by the fact that zoos simultaneously treat animals in degrading and cruel ways. Other institutions could better send the message that animals are morally important.", -1.0
" The outputs from zoo education are indeed vast, but not necessarily reliable indicators of the zoos educational achievements. Quantity does not necessarily equate to quality, in fact most of the times is the opposite, just as outputs do not necessarily lead to outcomes", " Zoos do much to educate people about the importance of species and thier role in the balance of the planet. Without this education, many people who live in urban places would not have any knowledge first hand of how magnificent animals are, or know that we need to protect them.", -1.0
" WAZA (waza.org) was created to regulate these spaces, with all of its members having to respect certain guidelines regarding the animal well-being (enclosures, Environmental Enrichment, etc...), their captive breeding and the actual Zoo research work.", " Although the concept of a zoological space did start as a way of expressing power and luxury, their mission has been changing over the years and does not reflect the ideas of the 19th century, when they first started to appear.", 1.0
" A curator at the National Zoo followed more than 700 zoo visitors and found that most visitors spend only a few minutes at each display, seeking entertainment rather than enlightenment.", " A study on the impact of zoo visits shows that direct experiences with animals can increase public engagement. A zoo visit can positively influence people by enhancing environmental concern, conservation knowledge, and their capacity to act upon these.", -1.0
" Stress hormones are not a good indicator of overall happiness or satisfaction. Perhaps the stress hormone levels of human prisoners who lead a sedandary life might be lesser than a medical doctor who has huge responsibilities, but that does not mean the doctor is less happy or satisfied than the prisoner.", " Many wild species actually thrive in captivity. They live longer, healthier lives, and show similar amounts of stress hormones as wild animals, but also live longer and healthier due to the constant and balanced nutrition and the medical check ups and care they receive.", -1.0
" Zoos have created a distorted view of animal behavior and habits. Thus, researching them in an environment that encourages behaviors, dietary habits, and breeding that are in response to their distorted surroundings, will not result in accurate findings.", " Wild animal research requires massive amounts of funding and time. To learn about animals in the wild, one must identify individuals, track their behaviors and movements. Zoos allow research to keep close track of animals, including movements, diet, behaviors, and health conditions", -1.0
" Here is a great example of what a sanctuary can be like. wildanimalsanctuary.org", " Animal sanctuaries and rescue operations can provide all of the care and protection of injured or endangered species zoos do, while prioritizing the well-being of the animals over the entertainment of human patrons.", 1.0
" There are no significant differences between races that can justify occupying a racial perspective. The same is not true for the differences between humans and animals.", " We are not permitted to take whatever standpoint we want, without caring about impartial justification. For example, we cannot take the standpoint of our own race, and discriminate against other races.", -1.0
" Researching wild animals puts the researchers at risk. Not only due to unpredictable wild animal behaviors, but also due to disease, adverse weather conditions, and organized criminals who do not want their poaching and habitat destroying behaviors to be compromised.", " Zoos primarily exist for displaying animals to entertain humans. Animal research can be performed effectively without the existence of zoos.", -1.0
" Dignity is a relativistic social construct even within humans. It varies depending on time, place, culture, etc. It is not fixed nor intrinsic. We manage to extend the concept of dignity to other non-real concepts (religious symbols or flags). There is no reason we could not extend dignity to encompass animals.", " Animal communities do not possess concepts of intrinsic dignity (they may possess concepts of status, but these are hierarchical). Even if we should respect their communities, that does not mean we should think animals have dignity.", -1.0
" It would be fair to keep animals in captivity for good reasons, yet if the intentions are based on selfish purposes, it is not. As long as zoos keep animals for the purpose of making profits, their actions are inherently bad.", " Zoos primarily exist for displaying animals to entertain humans. Animal research can be performed effectively without the existence of zoos.", 1.0
" It would be fair to keep animals in captivity for good reasons, yet if the intentions are based on selfish purposes, it is not. As long as zoos keep animals for the purpose of making profits, their actions are inherently bad.", " Zoos primarily exist for displaying animals to entertain humans. Animal research can be performed effectively without the existence of zoos.", 1.0
" In a philosophy experiment, 40% of people said they would save their pet, rather than a human foreigner, if both were equally likely to be hit and killed by a bus.", " Some people who consider a pet part of their family often value that pets life over humans theyve never met.", 1.0
" There is no guarantee that there is an exponential positive effect of violating one animals rights on the future rights of other animals. Unless a study shows how many animals rights were preserved as a direct consequence of someone being motivated by a zoo, the idea that zoos can motivate people to stand for animal rights cannot be validated.", " Violating animal rights in order to protect more animal rights in the future is still immoral. We would not allow forcible medical experimentation on humans, even if in the long run that protected humans rights to life better.", 1.0
" Zoos often keep animals that are interesting to look at rather than interesting to research. Zoos should only be permitted to have those animals on which active research is being conducted.", " Research at zoos has helped us understand how intelligent monkeys are, making us realize how little the difference between humans and monkeys is. This increased scientific understanding has led to more ethical debates on animal treatment.", -1.0
" Animals kept in jails for research and preservation only, without exhibition, have fewer people caring for their well-being as zoo visitors act like watchers.", " Zoos primarily exist for displaying animals to entertain humans. Animal research can be performed effectively without the existence of zoos.", -1.0
" A prison cannot be considered a backup habitat.", " Animals have the basic right of existing. We are violating this right by destroying their natural habitat (deforestation, pollution, climate change,...). Zoos provide a backup habitat to them in compensation to this violation.", -1.0
" Many animals in situ face poaching, which is not a problem for zoo animals.", " Chester Zoo spent  £40 million on a project called Islands, a recreation of several South East Asia islands for some of their resident animals. At the same time, the Kenya Wildlife Service (KWS), an organisation that protects animals in situ, has less than half that budget.", -1.0
" Zoos would provide a backup habitat if they prioritized local endangered species whose habitat is destroyed or compromised, or endangered species in general. However, zoos often follow commercial logic while choosing their animals.", " Animals have the basic right of existing. We are violating this right by destroying their natural habitat (deforestation, pollution, climate change,...). Zoos provide a backup habitat to them in compensation to this violation.", -1.0
" Morality constantly permits us to take selfish, partial perspectives. We are morally justified in caring about or family members, our friends, and so forth. Similarly, we can be justified in caring about our own species.", " Morality is, conceptually, a set of rules for everyone to follow. It thus inherently involves concepts of impartiality and universalisability, and excludes taking narrow, selfish perspectives.", -1.0
" The improvement of animal rights is as important an issue as improvement of other rights.", " Focusing political capital on improving animal rights would take away from other pressing issues in need of political capital, such as sexism and racism.", -1.0
" Wild animal research requires massive amounts of funding and time. To learn about animals in the wild, one must identify individuals, track their behaviors and movements. Zoos allow research to keep close track of animals, including movements, diet, behaviors, and health conditions", " Zoos primarily exist for displaying animals to entertain humans. Animal research can be performed effectively without the existence of zoos.", -1.0
" Although the concept of a zoological space did start as a way of expressing power and luxury, their mission has been changing over the years and does not reflect the ideas of the 19th century, when they first started to appear.", " Zoos primarily exist for displaying animals to entertain humans. Animal research can be performed effectively without the existence of zoos.", -1.0
" The improvement of animal rights is as important an issue as improvement of other rights.", " Focusing political capital on improving animal rights would take away from other pressing issues in need of political capital, such as sexism and racism.", -1.0
" There are no significant differences between races that can justify occupying a racial perspective. The same is not true for the differences between humans and animals.", " We are not permitted to take whatever standpoint we want, without caring about impartial justification. For example, we cannot take the standpoint of our own race, and discriminate against other races.", -1.0
" Governments can create wildlife protection agencies or institutions that have the ability to take care of animals in their habitat, there is no need for conservation efforts to be made by donors or patrons themselves.", " Zoos and zookeepers are experts at keeping and looking after animals. Governments and donors are not as competent at protecting endangered species. This is why they fund zoos to do it instead of directly investing into animal conservation themselves.", -1.0
" The ability of zoos to convince us that animals are morally worthy is undermined by the fact that zoos simultaneously treat animals in degrading and cruel ways. Other institutions could better send the message that animals are morally important.", " Research at zoos has helped us understand how intelligent monkeys are, making us realize how little the difference between humans and monkeys is. This increased scientific understanding has led to more ethical debates on animal treatment.", -1.0
" A study on the impact of zoo visits shows that direct experiences with animals can increase public engagement. A zoo visit can positively influence people by enhancing environmental concern, conservation knowledge, and their capacity to act upon these.", " Zoos can engender peoples sympathy for animals that they would otherwise know nothing about or feel no connection to, causing them to support animal rights.", 1.0
" Zoos should not entertain but educate. So zoos should not be a boring place to be as then kids and adults wont learn about that animals are real, how they function and about their habitats.", " Zoos primarily exist for displaying animals to entertain humans. Animal research can be performed effectively without the existence of zoos.", -1.0
" Zoos often keep animals that are interesting to look at rather than interesting to research. Zoos should only be permitted to have those animals on which active research is being conducted.", " Research at zoos has helped us understand how intelligent monkeys are, making us realize how little the difference between humans and monkeys is. This increased scientific understanding has led to more ethical debates on animal treatment.", -1.0
" Jeremy Bentham, a central figure in the late English Enlightenment, considered the suffering of animals to be a matter of ethical concern for utilitarian thinking, famously asking “The question is not, Can they reason? nor Can they talk? but Can they suffer?”", " During the 18th century and the age of the Enlightenment we saw great changes in how animals were viewed, with a number of philosophers discussing the ability of animals to suffer (sentience).", 1.0
" Many wild species actually thrive in captivity. They live longer, healthier lives, and show similar amounts of stress hormones as wild animals, but also live longer and healthier due to the constant and balanced nutrition and the medical check ups and care they receive.", " The amount which zoos aid in improving animal rights is uncertain. The harm that is caused while locking animals up is not.", -1.0
" Dignity is a relativistic social construct even within humans. It varies depending on time, place, culture, etc. It is not fixed nor intrinsic. We manage to extend the concept of dignity to other non-real concepts (religious symbols or flags). There is no reason we could not extend dignity to encompass animals.", " Animal communities do not possess concepts of intrinsic dignity (they may possess concepts of status, but these are hierarchical). Even if we should respect their communities, that does not mean we should think animals have dignity.", -1.0
