premise,conclusion,weight
" Praise of non-personal ideas and dead persons are for political agenda, ultimately motivated by selfish matters (as illustrated by the confederates monuments debate in the USA)", " There is no genuine praise.", 1.0
" Success in the society protection can only be achieved by ensuring the convicted individuals will not follow the natural (pre-determined) course of his actions : repeating and making others to imitate him. This relies on freely willed true repentance.", " Successful rehabilitation can also be considered  an exemple of free will, since it suggests that the same biological system (the criminal) can actually chose not to reproduce its crimes.", 1.0
" If someone who had never used a chair and learned the concept of a chair encountered a chair, it would not be percieved as a chair to them. There is therefore no reason to believe it still exists as a chair in their presence.", " The actual object, the chair remains, and not only the concept of the chair, even if all people become chair-sceptics. This is the distinction between a useful fiction (like a freewill existing only to support the justice system) and actually extant things.", 1.0
" Praise and praising events are often motivated by selfish desires to obtain something from the praised person", " There is no genuine praise.", 1.0
" Many traits that are socially praised also have high heritability rates.", " People with traits that are largely explained by factors other than personal choices still get praise. For example, beauty, height, IQ.", 1.0
" Chairness isnt a nature or essence;it is merely the design and function humans give to the matter they have put together by said design and for said function.", " While no artificial things (like Chairs) would exist without our categories and concepts, natural things (like atoms) would.", 1.0
" Christ is the lamb of God (John 1.29) that was slain before the foundation of the world (Revelation 13.8)", " There is no before the spiritual sacrifice of Christ according to some bible verses.", 1.0
" If I permanently broke a steel pipe in half on someones head, and then permanently welded it back together, the mending of the pipe does not undo the damage it caused, nor the effect on the pipe.", " Death, by definition is of permanent nature, and the defying of that death with the resurrection and with the eternal life that Christ supposedly has does not change the permanent nature of dying for sins on the cross.", 1.0
" Chair is shorthand for a particular set of configurations and relationships that groups of atoms can have, just as atom is itself shorthand for certain relationships between sub-atomic particles. Free will should be understood similarly;as shorthand for a highly complex physical phenomenon that cant easily be described in physical terms.", " By this standard nothing truly exists. The concept of a chair is simply a useful description of an impermanent congregation of atoms, none of which contains any essence of chairness.", 1.0
" There is no genuine praise.", " Praise-talk is true when free will exists. It is false when free will doesnt exist. If praise exists, then free will exists. If there is no free will, there is no genuine praise.", -1.0
" There is no genuine praise.", " Habitual skills, like those required for sports, performing arts, and skilled labour, are largely reflexive. We find these people highly praiseworthy and responsible for their accomplishments.", -1.0
" Repentance from ones crime is generally considered as a morally valuable because a freely willed change of mindset and attitude. This justifies the diminishing of jail times.", " The fact that good behaviour can allow one to leave jail earlier suggests that criminals are not emprisoned to be punished, but rather to make them more fitted to society, which is an aspect of protecting the latter. Other examples of this include different reinsertion programs (www.huffingtonpost.com) , or some nice prison systems (www.theguardian.com)", -1.0
" Repentance from ones crime is generally considered as a morally valuable because a freely willed change of mindset and attitude. This justifies the diminishing of jail times.", " Successful rehabilitation can also be considered  an exemple of free will, since it suggests that the same biological system (the criminal) can actually chose not to reproduce its crimes.", 1.0
" A moral punishment for a kid is not supposed to be because of his parents anger but because of his education. This is still punishment, a punishment that he both needs and deserves.", " The question of a non-punishing justice system may simply rephrase our wording whereas the same concepts will still be essential for this justice to be functional.", 1.0
" This criminal deserves jail time can be rightfully interchangeable with we need the criminal to have jail time in a perfect justice system, since the morality of a society should never be considered as useless", " The question of a non-punishing justice system may simply rephrase our wording whereas the same concepts will still be essential for this justice to be functional.", 1.0
" There is no before the spiritual sacrifice of Christ according to some bible verses.", " It seems unlikely that men were not capable of free will before the death of Christ.", -1.0
" If everyone stops believing in gravity, wed no longer have the concept to explain the phenomena it relates to. Similarly, physicists used to believe in aether, but abandoned that concept once better explanations were available. It is only possible to abandon scientific concepts because they are social constructs.", " If everyone stops believing in Gravity, it still works. If everyone stops believing in the value of money, it disappears.", -1.0
" Christ claimed that he would die for all human beings (John 12.20,32,33)", " Jews and all non-christian people are not lacking anything that christian people have, including freedom.", -1.0
" Skilled magicians also preselect people that are suggestible enough for the trick to work, therefore not all people are open for suggestion.", " Skilled magicians make explicit use of the fact that where a person directs their attention can be manipulated predictably.", -1.0
" One mans chair is anothers chaise, but as a congregation of matter it can still be said to be objectively real or not.", " By this standard nothing truly exists. The concept of a chair is simply a useful description of an impermanent congregation of atoms, none of which contains any essence of chairness.", -1.0
" Actually it only works most of the time. They usually have an out in case it fails.", " Skilled magicians make explicit use of the fact that where a person directs their attention can be manipulated predictably.", -1.0
" Successful rehabilitation can also be considered  an exemple of free will, since it suggests that the same biological system (the criminal) can actually chose not to reproduce its crimes.", " The question of a non-punishing justice system may simply rephrase our wording whereas the same concepts will still be essential for this justice to be functional.", 1.0
" Praise-talk is true when free will exists. It is false when free will doesnt exist. If praise exists, then free will exists. If there is no free will, there is no genuine praise.", " Habitual skills, like those required for sports, performing arts, and skilled labour, are largely reflexive. We find these people highly praiseworthy and responsible for their accomplishments.", 1.0
" “For God so loved the world, that he gave his only Son, that whoever believes in him should not perish but have eternal life. John 3:16 Only people that believe in Jesus can benefit from his death. Many people dont believe, but are not lacking free will.", " Jews and all non-christian people are not lacking anything that christian people have, including freedom.", 1.0
" While no artificial things (like Chairs) would exist without our categories and concepts, natural things (like atoms) would.", " By this standard nothing truly exists. The concept of a chair is simply a useful description of an impermanent congregation of atoms, none of which contains any essence of chairness.", -1.0
" Cells have no direct causation on what organs do. Determination rules cannot be assumed for the whole as you do for the part.", " The things you pay attention to could still have been determined by factors outside an individuals control, such as their psychology or neurobiology.", -1.0
" Christs disciples claimed he died for all the world (1 John 2.2).", " Jews and all non-christian people are not lacking anything that christian people have, including freedom.", -1.0
" People with traits that are largely explained by factors other than personal choices still get praise. For example, beauty, height, IQ.", " Praise-talk is true when free will exists. It is false when free will doesnt exist. If praise exists, then free will exists. If there is no free will, there is no genuine praise.", -1.0
" People with traits that are largely explained by factors other than personal choices still get praise. For example, beauty, height, IQ.", " Habitual skills, like those required for sports, performing arts, and skilled labour, are largely reflexive. We find these people highly praiseworthy and responsible for their accomplishments.", -1.0
" Death, by definition is of permanent nature, and the defying of that death with the resurrection and with the eternal life that Christ supposedly has does not change the permanent nature of dying for sins on the cross.", " Some Christians assert that Christ is still alive. The death that this statement requires may be of an impermanent nature. Therefore the freedom granted may be likewise temporary or tenuous.", -1.0
" The actual object, the chair remains, and not only the concept of the chair, even if all people become chair-sceptics. This is the distinction between a useful fiction (like a freewill existing only to support the justice system) and actually extant things.", " By this standard nothing truly exists. The concept of a chair is simply a useful description of an impermanent congregation of atoms, none of which contains any essence of chairness.", -1.0
" Justice system abuse can be predicted in justice systems focused on rehabilitation. The reality of psychiatric intensive/agressive treatments and abusive hospitalizations for psychopathic patients is one exemple.", " A morally questionable conception of justice in which the criminals have no human right, because their so-called freely willed life decisions make that they do not deserve  humane care is frequently observed, particularly with in the case of torture.", -1.0
" Sometimes courts condemn criminals not just to protect society, but it seems they do so to punish the convicted individuals: see for instance elderly war criminals being condemned to prison when it is clear that they are no longer dangerous", " The court cases would still be against criminals, but there would simply be no judgmental part in them. The question of whether or not the suspect deserves prison time would disappear in favor of the more interesting question of whether or not putting them in jail (or different sentences of course) would help them and/or society. A convicted murderer would not be imprisoned to punish him, but rather to protect the rest of society: that is an objective criterion and does not rely on free will", -1.0
" If everyone stops believing in Gravity, it still works. If everyone stops believing in the value of money, it disappears.", " Some things which are social constructs are only true within the confines of society, and are therefore less than absolutely true.", 1.0
" If everyone stops believing in Gravity, it still works. If everyone stops believing in the value of money, it disappears.", " Social constructs are only true in as far as people believe in them. They are not actually true, they are simply useful.", 1.0
" To formulate a new model of a specific scientific field that would be relevant it requires to  1) have a different interpretation of the observations made so far and 2) have some new experiments to conduct that would not be better explained by the previous model. Since colliding 2 black holes is not possible as an experiment, a simple observation would suffice to validate the 2nd point. But to prevent any formulation of a new model because it is currently supernatural is not proper science.", " A sun might come out of two black holes colliding. But: 1/ we have never observed that.  2/ our current model of physics does not predict that this is possible These two points are all that is required to rule out this possibility. We should not consider this kind of suppernatural.", -1.0
" Habitual skills, like those required for sports, performing arts, and skilled labour, are largely reflexive. We find these people highly praiseworthy and responsible for their accomplishments.", " If a brain does something you are unaware of, and then simply pushes it into consciousness (as suggested by the parent claim), theres no freedom there.", -1.0
" The fact that good behaviour can allow one to leave jail earlier suggests that criminals are not emprisoned to be punished, but rather to make them more fitted to society, which is an aspect of protecting the latter. Other examples of this include different reinsertion programs (www.huffingtonpost.com) , or some nice prison systems (www.theguardian.com)", " The court cases would still be against criminals, but there would simply be no judgmental part in them. The question of whether or not the suspect deserves prison time would disappear in favor of the more interesting question of whether or not putting them in jail (or different sentences of course) would help them and/or society. A convicted murderer would not be imprisoned to punish him, but rather to protect the rest of society: that is an objective criterion and does not rely on free will", 1.0
" Do not stir up or awaken love     until it pleases Song of Songs 2.7 (Bible)", " If God is love he would choose love as more important than power, life, or any moral value. Since love requires freedom, he would grant free will, even over his dead body", 1.0
" The things you pay attention to could still have been determined by factors outside an individuals control, such as their psychology or neurobiology.", " By definition, attention cannot be determined. You either pay attention or you dont.", -1.0
" A morally questionable conception of justice in which the criminals have no human right, because their so-called freely willed life decisions make that they do not deserve  humane care is frequently observed, particularly with in the case of torture.", " The court cases would still be against criminals, but there would simply be no judgmental part in them. The question of whether or not the suspect deserves prison time would disappear in favor of the more interesting question of whether or not putting them in jail (or different sentences of course) would help them and/or society. A convicted murderer would not be imprisoned to punish him, but rather to protect the rest of society: that is an objective criterion and does not rely on free will", 1.0
" Freewill is given by the Creator, not the creature", " Christ granted us free will when he died for our sins that would have otherwise prevented us from being able to be free.", -1.0
" Placebo might have a biochemical root, which means that the result of your attention not being influenced, might be because of a lack of the COMT gene. Placebo might have a biochemical basis", " By definition, attention cannot be determined. You either pay attention or you dont.", -1.0
" Suggested protection of society is already valid and applied concern. Claim is meaningless - society is not protected from a thief or a murderer, if he continues to steal or kill in a prison. How could a sentence be even made, if attorneys would trace the causes of criminal behavior back to a childhood trauma, or eugenics, and thus find that people who are really responsible are long dead, while their fault can also be tracked back to infinity?", " The court cases would still be against criminals, but there would simply be no judgmental part in them. The question of whether or not the suspect deserves prison time would disappear in favor of the more interesting question of whether or not putting them in jail (or different sentences of course) would help them and/or society. A convicted murderer would not be imprisoned to punish him, but rather to protect the rest of society: that is an objective criterion and does not rely on free will", -1.0
" The question of a non-punishing justice system may simply rephrase our wording whereas the same concepts will still be essential for this justice to be functional.", " The court cases would still be against criminals, but there would simply be no judgmental part in them. The question of whether or not the suspect deserves prison time would disappear in favor of the more interesting question of whether or not putting them in jail (or different sentences of course) would help them and/or society. A convicted murderer would not be imprisoned to punish him, but rather to protect the rest of society: that is an objective criterion and does not rely on free will", -1.0
" For an omnipotent being to demonstrate that he grants free will requires an extraordinary display of his submission to others choices", " If God is love he would choose love as more important than power, life, or any moral value. Since love requires freedom, he would grant free will, even over his dead body", 1.0
" For an omnipotent being to demonstrate that he grants free will requires an extraordinary display of his submission to others choices", " Christ granted us free will when he died for our sins that would have otherwise prevented us from being able to be free.", 1.0
" If you change the spin of an electron, you are clearly the cause of the change. If this electron is paired to another electron, making this other electron change its spin, the first electron is clearly the cause of the change of spin of the second one. However, the change of spin of this second electron is currently thought to be instantaneous, timeless. source Thus, causality does not require time.", " Causality does not require time.", 1.0
" Normal dictionary definitions describe common parlor and does not offer suitable and nuanced definitions for technical terms such as truth. For technical terms, a textbook or technical encyclopedia should be used instead. Example: Stanford Enclyclopedia of Philosophy", " If truth is the property (as of a statement) of being in accord with fact or reality, then both the perception of the statement and the definition of accordance are dependent on the observer, the receiver of the statement that can test its accuracy/truth nature.", -1.0
" Normal dictionary definitions describe common parlor and does not offer suitable and nuanced definitions for technical terms such as truth. For technical terms, a textbook or technical encyclopedia should be used instead. Example: Stanford Enclyclopedia of Philosophy", " If truth is the body of real things, events, and facts, then any observers that acknowledge or study this truth are part of this body.", -1.0
" It seems unlikely that men were not capable of free will before the death of Christ.", " Christ granted us free will when he died for our sins that would have otherwise prevented us from being able to be free.", -1.0
" Assigning a degree of truthfulness to a concept based on its applicability across different contexts is arbitrary and doesnt convey anything useful for the purposes of assessing truthfulness.", " Some things which are social constructs are only true within the confines of society, and are therefore less than absolutely true.", -1.0
" From merriam-webster.com, definitions 1.a.1-2 are usually (with regard to common epistemological assumptions) not dependent;1.b depends on interpretation but likely means widely accepted hence independent, 1.c independent, 2.a indepenent, 2.c independent", " All definitions of truth in merrian-webster definition of truth does not acknowledge that truth is dependent of the observer.", 1.0
" The fact that an object exist should not have any bearing on its supernatural state, unless supernatural is limited a priori to fiction.", " Technically, no. 500 years ago, there existed objects heavier than air that flew. 500 years ago, plane could have been characterized as weird. But, if using precise language - certaintly not supernatural.", -1.0
" Jews and all non-christian people are not lacking anything that christian people have, including freedom.", " Christ granted us free will when he died for our sins that would have otherwise prevented us from being able to be free.", -1.0
" By this standard nothing truly exists. The concept of a chair is simply a useful description of an impermanent congregation of atoms, none of which contains any essence of chairness.", " Social constructs are only true in as far as people believe in them. They are not actually true, they are simply useful.", -1.0
" Some Christians assert that Christ is still alive. The death that this statement requires may be of an impermanent nature. Therefore the freedom granted may be likewise temporary or tenuous.", " Christ granted us free will when he died for our sins that would have otherwise prevented us from being able to be free.", -1.0
" Sins are not universally acknowledged to exist.", " Christ granted us free will when he died for our sins that would have otherwise prevented us from being able to be free.", -1.0
" Even if a definition has changed or a concept is long forgotten, the concept is still very real, since anyone using an old book can find it back and use it. A coherent concept/idea is an intellectual tool whose reality does not depend on people. To say that it disappear when we stop to use it is wrong, such as if we stop to use hammers to nail stuff they would still be able to nail stuffs.", " Social constructs are only true in as far as people believe in them. They are not actually true, they are simply useful.", -1.0
" Even if a definition has changed or a concept is long forgotten, the concept is still very real, since anyone using an old book can find it back and use it. A coherent concept/idea is an intellectual tool whose reality does not depend on people. To say that it disappear when we stop to use it is wrong, such as if we stop to use hammers to nail stuff they would still be able to nail stuffs.", " Even if everyone would start believing chairs are chaises by changing its definition, it would still be true that what was defined before as a chair can still be found today. Whatever is the social construct we make, the chairs truly exists.", 1.0
" Skilled magicians make explicit use of the fact that where a person directs their attention can be manipulated predictably.", " By definition, attention cannot be determined. You either pay attention or you dont.", -1.0
" When viewed prospectively rather than retrospectively, the existence of a feeling of participation has no parsimonious justification in a deterministic universe. A puppet which feels it is not a puppet doesnt really make sense.", " A feeling of participation and will is not necessarily inconsistent with Determination.", -1.0
" The truth of the rebutted claim is contingent on the truth of determinism. The infinite regress is avoided if a free agent can actually deliberate and consider arguments for a position.   If, on the other hand, we cannot deliberate and consider arguments as free agents, the statement above the product of thoughts that simply arose in the mind, and cannot be considered meaningful.", " This argument is applicable to each and every statement, causing an infinite regress which renders it meaningless.", -1.0
" All definitions of truth in merrian-webster definition of truth does not acknowledge that truth is dependent of the observer.", " All definitions of the truth in the broadly accepted Merriam-Webster dictionary are somehow dependent on the observer.", -1.0
" It depends on how we are treating conceivability. To me, it is no more conceivable that a deterministic universe could conjure up anything like participatory experience than it would be for a perfect circle to also be square. We would need a hypothesis of why and how  such a thing as will come into the picture of mechanical regulation before it can be considered conceivable an any effective way.", " The point is that such a regulatory system (conceivably) *allows* for a feeling of participation.  Therefore, the model is not ruled out by an experience of participation.  This removes the logical necessity from your MT case.", -1.0
" Causality does not require time.", " A first cause is only necessary if you conclude that time is of an objective shape such that it has a beginning and an end. It is possible that time is roughly cyclical or at least recursive.", -1.0
" The court cases would still be against criminals, but there would simply be no judgmental part in them. The question of whether or not the suspect deserves prison time would disappear in favor of the more interesting question of whether or not putting them in jail (or different sentences of course) would help them and/or society. A convicted murderer would not be imprisoned to punish him, but rather to protect the rest of society: that is an objective criterion and does not rely on free will", " Free will is a practical experience and a foundation of society. Without free will, all morality would be relativized and courts will be full of cases against causes, instead against criminals.", -1.0
" This is a valid argument only for non-omnipotent beings. For a being that has supreme power and is said to be the only uncaused cause, Gods supreme knowledge AND power would necessitate that nothing would ever happen without being at least indirectly caused by Him and the way that he set the universe into motion.", " Predetermined meaning also “perceived in advance” in the context of the omniscience of the future, must not be confused with the deterministic view of the world in which things are prepared/set in advance by fate - these are homonyms but not synonymous. The fact that I know something does not mean that I cause it.", -1.0
" Christ granted us free will when he died for our sins that would have otherwise prevented us from being able to be free.", " If God is love he would choose love as more important than power, life, or any moral value. Since love requires freedom, he would grant free will, even over his dead body", 1.0
" Christ granted us free will when he died for our sins that would have otherwise prevented us from being able to be free.", " God could consider free will as more important than its domination over the universe, making himself a willing victim of the free choices made in the universe.", 1.0
" If God is love he would choose love as more important than power, life, or any moral value. Since love requires freedom, he would grant free will, even over his dead body", " God could consider free will as more important than its domination over the universe, making himself a willing victim of the free choices made in the universe.", 1.0
" If time is cyclical, you need a cause to make time to exist, making it the first, but timeless, cause.", " A first cause is only necessary if you conclude that time is of an objective shape such that it has a beginning and an end. It is possible that time is roughly cyclical or at least recursive.", -1.0
" The Scientific Method is based on this same principle.", " As a fully objective and universal observation is impossible, our best tool for assessing any purported objective truth is how broadly applicable it is across a series of limited, unrelated domains.", 1.0
" Consciousness of the parents, of course.", " If DNA is determined by consciousness, you would be conscious before the making of your DNA, which is the fecondation of the ovocyte of your mother. Such pre-existing consciousness is not commonly observed.", -1.0
" There is no inherent virtue for a human being to pursue the truth independently of the human mind.", " The point of considering unsafe propositions that might nevertheless be true would be to pursue truth.", -1.0
" MP: Since nested regulatory systems can account for the totality of behavior of human bodies, feelings of will must be a feature.", " Since it is indisputable that we do experience feelings of will, we are compelled to consider the modus tollens case as well as the modus ponens.", 1.0
" While getting your choice is limited by reality, you are nevertheless free to make that choice.", " Free will does not necessarily entail choosing between an infinite number of possibilities.", 1.0
" Cells do not select.", " Since deciding can be defined as the selection of a course of action, the centralized and complex mechanisms of selection of a course of actions during cellular differentiation can be described as a cellular decision process.", -1.0
" Thomas Hobbes famously tackles this question. It is reasonable and logical for humans to form societies which restrict these appetites because otherwise life would be solitary, poor, nasty, brutish, and short. Complex and restrictive societies arise as a natural economic consequence of humans survival instincts. In this model, empathy is actually an evolutionarily advantageous animal behavior weve bred into our own population.", " If there was no free will, humans would just capitulate to their appetites and desires without considering how it would affect others for they would feel justified in abandoning their reason.", -1.0
" There is a proof of brain activity being zero a.k.a. flat line.", " There is no proof of absence of consciousness post-mortem, but only absence of communication.", -1.0
" Technically, no. 500 years ago, there existed objects heavier than air that flew. 500 years ago, plane could have been characterized as weird. But, if using precise language - certaintly not supernatural.", " A plane would be supernatural for a regular person living 5 hundred years ago.", -1.0
" If a brain does something you are unaware of, and then simply pushes it into consciousness (as suggested by the parent claim), theres no freedom there.", " Seeing a physical reaction before a conscious realisation may just as well mean that there is a lag in cognition, not that the decision itself was made without consciousness.", -1.0
" Pain medication can change peoples brains.", " A person with an organic brain condition murdering is immoral because a person has a responsibility to handle their mental faculties.", 1.0
" Our conscious thoughts guide our subconscious, and vice versa.", " Its free will to subconsciously pre-decide things since our slower and conscious awareness is better for contemplating decisions.", 1.0
" Axioms aside, a new axiomatic system could only fundamentally contribute to establishing a proposition if the new system is not expressible in an existing axiomatic system. Which arguably contains most if not all arguments that have been considered. The need for a fundamentally different extension would therefor be remarkable and unlikely.", " We may need the creation of a new axiomatic system to fully test the existence free will.", -1.0
" If truth is the property (as of a statement) of being in accord with fact or reality, then both the perception of the statement and the definition of accordance are dependent on the observer, the receiver of the statement that can test its accuracy/truth nature.", " All definitions of the truth in the broadly accepted Merriam-Webster dictionary are somehow dependent on the observer.", 1.0
" Some things which are social constructs are only true within the confines of society, and are therefore less than absolutely true.", " Calling something a social construct doesnt make it any less true.", -1.0
" Once the appropriate view is established, an appropriate reaction can be made.", " Techniques then must be created to learn how to properly view the traumatic attention or analyze the viewed data, before proper emotional responses are given.", 1.0
" A sun might come out of two black holes colliding. But: 1/ we have never observed that.  2/ our current model of physics does not predict that this is possible These two points are all that is required to rule out this possibility. We should not consider this kind of suppernatural.", " We should not consider the possibility that our solar system was created by two black holes colliding.  Or that a giant asteroid exploded and gave birth to our sun and planets. These would be supernatural / not-natural explanations. We should not consider those. Explanations are either plausible or not. They must not ever assume something that we have never observed in nature. Otherwise we have exactly infinite possible explanations.", 1.0
" In a room full of men with brown hair, it is true that all men have brown hair and women do not exist, neither of which is a useful truth outside of that room.", " As a fully objective and universal observation is impossible, our best tool for assessing any purported objective truth is how broadly applicable it is across a series of limited, unrelated domains.", 1.0
" The appearance of a thing can be the thing itself. I.e. An image of a mirror is both the appearance of the image in the mirror, and an image in the mirror.", " Statement contradicts itself, starts by saying free will does not exist, ends by saying it does. The illusion of free will is, by definition, not free will.", -1.0
" Social constructs are only true in as far as people believe in them. They are not actually true, they are simply useful.", " Calling something a social construct doesnt make it any less true.", -1.0
" If truth is the body of real things, events, and facts, then any observers that acknowledge or study this truth are part of this body.", " All definitions of the truth in the broadly accepted Merriam-Webster dictionary are somehow dependent on the observer.", 1.0
" Therapy changes the brain.", " A person with an organic brain condition murdering is immoral because a person has a responsibility to handle their mental faculties.", 1.0
" All scientific concepts whatsoever and without exception are social constructs, as is the scientific method itself. Calling free will a social construct is a trivial statement, which has no bearing at all on the validity of that concept for describing phenomena.", " Calling something a social construct doesnt make it any less true.", 1.0
" Meditation can change peoples brains.", " A person with an organic brain condition murdering is immoral because a person has a responsibility to handle their mental faculties.", 1.0
" By definition, attention cannot be determined. You either pay attention or you dont.", " Claiming that attention is free is begging the question. The ways in which a person directs their attention could themselves be determined.", -1.0
" Proper scientific research require to test hypotheses that are not currently obvious from observation. If it were only about testing hypotheses on events that are already observed and obvious, there would be no new experiment required.", " We should not consider the possibility that our solar system was created by two black holes colliding.  Or that a giant asteroid exploded and gave birth to our sun and planets. These would be supernatural / not-natural explanations. We should not consider those. Explanations are either plausible or not. They must not ever assume something that we have never observed in nature. Otherwise we have exactly infinite possible explanations.", -1.0
" Besides the fact that there was not really a first person, the experience and observation such a person would have gone through would still have been determined by forces outside their control (genes, environment, etc.).", " Nobody taught the first person. He learned through experience and observation (paying attention).", -1.0
" MT: Since feelings of will exist, something more than nested regulatory systems is required to explain them.", " Since it is indisputable that we do experience feelings of will, we are compelled to consider the modus tollens case as well as the modus ponens.", 1.0
" A plane would be supernatural for a regular person living 5 hundred years ago.", " Supernatural is the best concept to describe something that exists but whose description require to acknowledge greater abilities than the limits we think material things have.", 1.0
" Since it is indisputable that we do experience feelings of will, we are compelled to consider the modus tollens case as well as the modus ponens.", " Such a regulatory system also in no way requires the addition of a feeling of participation and will.", 1.0
" Illusion of choice would still exist, because conscious processes would still be as they are. Only difference is more objective understanding of what human choices are based of when observing and analysing human environment.", " If there were no free will, then humans wouldnt be able to choose right over wrong in the first place, nor would there exist any feeling of choosing anything at all.", -1.0
" Calling psychology a domain of physics confuses levels of analysis. For example, you cant fully understand the emotion of love by measuring physiological responses to perceptual stimuli.", " All other fields (including psychology) are higher-order domains that are governed by the principles of physics. An example of the connection is the field of psychophysics being dedicated to analysing the effects on experience or behaviour by systematically varying the properties of perceptual stimuli along physical dimensions. www.sciencedirect.com", -1.0
" A omniscient God that would not care would have a neutral will about mankind, meaning that it would have no impact on the existence of free will.", " The impact of God omnipotence and omniscience on human free will depends on the content of his will, not just its existence.", 1.0
" Inability to provide absolute proof does not prove that something is impossible. You cannot know something that is unmeasureable.", " You can no more prove their inability to have made a different decision than you can prove that they would have been able to choose whatever they felt like.", 1.0
" Classic determinism states that for every decision there exist conditions that could cause no other decision - which is obviously an extreme. source", " Libertarian free will and determinism are classically considered as extremes and the absence of precise definitions for these may have pushed moderate/soft libertarians and determinists to answer lean toward compatibilism", 1.0
" If there is a natural explanation of decisions, a will or agent that can transcend natural explanations is unnecessary. Such natural explanations do exist.", " The rebuttal that can be generalised to even if a phenomenon can be reduced to natural explanations, there could be a magical cause underlying it are impotent rebuttals. This is because they simply assert the possibility of supernatural causes.", 1.0
" Calling something a social construct doesnt make it any less true.", " As we can never truly know whether the free will we feel we have is real or illusory, there is no difference to matter. This means that the illusion of free will can be rightly understood as free will itself.", 1.0
" We should not consider the possibility that our solar system was created by two black holes colliding.  Or that a giant asteroid exploded and gave birth to our sun and planets. These would be supernatural / not-natural explanations. We should not consider those. Explanations are either plausible or not. They must not ever assume something that we have never observed in nature. Otherwise we have exactly infinite possible explanations.", " Supernatural is the best concept to describe something that exists but whose description require to acknowledge greater abilities than the limits we think material things have.", -1.0
" Nobody taught the first person. He learned through experience and observation (paying attention).", " It would still be determined that you teach them these techniques.", -1.0
" Although the claim above is accurate, it addresses a specific bit of knowledge. The Bible never implies that God is unaware of our future actions and choices.", " In Christianity, Jesus plainly said that He did not know when He would return;only the Father knew that date. (Matthew 24:36) Most Christians hold that Jesus as God knew this information, but willingly blinded himself to it while walking the earth as a human.", -1.0
