premise,conclusion,weight
" This argument makes the assumption that Trump has not committed any crimes to justify impeachment.", " Given his impeachment is debatable at present, impeaching Trump now could rupture the American democracy, which is one of the few in the world which is stable after centuries.", -1.0
" This is not the jurisdiction of the oversight Committee. Its just a political maneuver to stir the pot. The Oversight Committee is for government spending, taxation and things that happen while in office. Cases like Bill Clintons activities while in AK were ruled out of jurisdiction during the whole Lewinsky incident as an example.", " Over 100 members of Congress are calling for an investigation into the allegations of sexual misconduct against Trump.", -1.0
" Technically that court decision said the single act “rendered the workplace hostile”, not strictly that the offending behavior was “harassment,” although the case was categorized under the broad phrase “sexual harassment”", " A single, egregious act can suffice to establish harassment.", -1.0
" This claim is actually misleading. Legally, a country doesnt have to be at war, or in a state of open hostilities to name a country its enemy. It is enough for the Government and/or those in power and authority to consider something or someone an enemy for it to be so.", " The United States is currently not at war with Russia, so from a legal standpoint, they are not an enemy of the USA.", -1.0
" The Justice departments own definition contradicts itself, as it lists information as a valuable asset, along with other items of no determinate value.", " The Justice Department feels that nothing the President has asked for has any substantive value.", -1.0
" Impeachment was established as a systemic check on the Presidency in the original text of the Constitution. Carrying out that procedure as designed can hardly be considered an abuse. Rather it is the system working as it was intended.", " Contrary to the above claim, the US system does not dictate the Tyranny of the Majority. The system was established with safeguards against such abuses.", -1.0
" None of the other things Trump has done has been historically used to impeach a President.", " Neither of these conditions historically precludes impeachment.", 1.0
" Moderate voters concerned about the moral viability of Republican candidates who view Trump as impeachable may have their concerns relieved if Republicans support Trumps Impeachment.", " Impeaching Trump would be politically expedient for the Republicans.", 1.0
" Trump criticized Comey and highliged several things he felt were done wrong", " Trump once praised James Comey for his handling of the Clinton email case.", -1.0
" Its relevant in the case of the logic you applied where it pertains to not giving Trump credit. Either Obamas recovery started with Bush and Trumps recovery was due to Obama, or neither is the case.", " Whether or not Obama caused the stock market to improve is irrelevant to the claim that Trump caused the stock market to improve.", -1.0
" The popular vote is not currently, nor ever has been, the way the USA has elected a president.", " Although he was elected, he did not win the popular vote.", -1.0
" The US started a recovery late 2007, and have been on the same rate of growth since. This is an issue given the rate of recovery being so slow, tied with additional bureaucratic regulatory controls like DF , creation of complex health insurance bureaucratic rules and the push for the quantitative easing that artificially inflated stocks (filling the 1%s bank accounts while ripping off the lower/middle class).", " Unlike the Obama/Trump comparison, the economy was not already improving before Bush left office.", -1.0
" Under US Law, a country has to be engaged in hostilities to be classified as an enemy.", " The United States is currently not at war with Russia, so from a legal standpoint, they are not an enemy of the USA.", 1.0
" The Republican Party chose Trump. He is what they wanted. If he is bad for them, then they should reap what they have sown, politically-speaking.", " Many within the Republican party who supported Trump will suffer when the president is impeached.", -1.0
" Not impeaching Trump tells his voters that their candidate and the president can get away with impeachable offenses just because we are worried they might feel like their vote and opinions dont matter. Law and order should be chosen over opinions and bad votes.", " Impeaching Trump without any evidence of illegal activities would only prove to his supporters that their opinions and vote doesnt matter, further dividing the nation.", -1.0
" A single, egregious act can suffice to establish harassment.", " Harassment of an individual must be continual. If it is not alleged by the individuals that Trumps unwanted advances were continual over multiple instances, the allegations cannot be considered harassment by definition.", -1.0
" The United States is currently not at war with Russia, so from a legal standpoint, they are not an enemy of the USA.", " Many would define Russia as an enemy. And refusing to name them as a culprit, or conspiring with them, refusing to enact sanctions, would fall under comforting and aiding.", -1.0
" If there is a war in Europe, the United States will likely be pulled into the war, as it was in WWII. The cost of war to the US would be much higher than the cost of maintaining the status quo. Thus, it is in the US national interest to support institutions and processes that prevent extra-legal border changes.", " Russias invasion jeopardizes the acceptance of borders as set down after WWII. Resisting Russias extra-legal change to borders supports the status quo that has produced 75 years of peace in Europe.", 1.0
" The claim was that Trump admitted to doing it, not that he did it by means of talking about doing it.", " Talking about it is not actually doing it.", -1.0
" Given his impeachment is debatable at present, impeaching Trump now could rupture the American democracy, which is one of the few in the world which is stable after centuries.", " Trump was democratically elected and many Americans still support him.", 1.0
" An impeached president is not tried and convicted by a unanimous decision of a jury of his peers, but by a 2/3 vote of the Senate.", " Both protections and liabilities are drastically different for an impeached President than for a criminal defendant, indicating that impeachment is a peculiar institution, bound by its own norms, rather than an extension of criminal or civil justice.", 1.0
" Fact checking sites clearly illustrate lying by politicians on all sides is the norm.", " If the standard to be in office included never lying to the American people, then nearly every politician in office would have to be ejected.", 1.0
" Although he was elected, he did not win the popular vote.", " Trump was democratically elected and many Americans still support him.", -1.0
" The impeachment process is not handled by the Senate Judiciary Committee. While certain committees in either chamber may make non-binding recommendations, the only actions relevant to an impeachment outcome are (1) the entry of draft articles of impeachment into the hopper, (2) a simple majority vote of the House to adopt those articles, then (3) a 2/3 majority vote of the Senate to remove the President based on any one article.", " The basis was not on it being a political matter but nonjusticiable, as in not the jurisdiction of the Supreme Court. Issues of this nature are handled by the Senate Judiciary Committee, a legal arm of the Senate.", -1.0
" The investigation nevertheless fell within Comeys jurisdiction, for he was the director of the organisation conducting the investigation.", " It is Muller, not Comey, who was directly running the investigation into Flynns actions.", -1.0
" Trump once praised James Comey for his handling of the Clinton email case.", " The Democrats who wanted James Comey dismissed wanted it solely because of how he handled the investigation into Hillary Clinton. If Trump had wanted to fire Comey for the same reason, he would not have waited six months to do it. Regardless of Trumps reasons, his decision had nothing to do with the Democrats opposition to Comey.", 1.0
" When a person engages in serial activity to harass multiple individuals, thus establishing a pattern of harassing behavior, it does not matter if each victim is distinct or if the behavior is repeated and impacts an individual victim multiple times. Harassment can be applied as a label to the perpetrator of patterned behavior, even when the perpetrator victimizes each person a single time.", " Harassment of an individual must be continual. If it is not alleged by the individuals that Trumps unwanted advances were continual over multiple instances, the allegations cannot be considered harassment by definition.", -1.0
" Neither of these conditions historically precludes impeachment.", " Trump was democratically elected and many Americans still support him.", -1.0
" However, due to long-established nonjusticiability of impeachment proceedings, impeachment is one of those scarce exceptions.", " Based on the included publication, the separation of the three political branches is about jurisdictions of authority. Also per the linked publication: [s]carcely any political question arises in the United States that is not resolved, sooner or later, into a judicial question.", -1.0
" The Justice Department feels that nothing the President has asked for has any substantive value.", " Politically damaging information on an opponent has been deemed to be a valuable commodity, by the bodies responsible for the laws.", -1.0
" Fear does not need to be the stance to operate from;however needlessly provoking the enemy to act in ways that might put innocent lives in danger, is not rational and is more risky than just letting things play out. Being firm and confident if fine, but being immature and cocky is unreasonable.", " Fear is not a position to negotiate from. As the US is the most powerful nation on the planet, placating dictators and aggressors because of their capabilities is a poor practice and belies this fact.", -1.0
" An appearance of interference is sufficient grounds to investigate underlying circumstances and assess whether a legal criminal case for obstruction of justice is appropriate", " An appearance of interference is not proof of interference.", -1.0
" There are crowdsourced lists of politicians with thousands of votes indicating that many people feel lied to by politicians.", " If the standard to be in office included never lying to the American people, then nearly every politician in office would have to be ejected.", 1.0
" Contrary to the above claim, the US system does not dictate the Tyranny of the Majority. The system was established with safeguards against such abuses.", " If impeaching Trump becomes the will of the majority of the American public as expressed by its elected representatives, our system dictates that Trump supporters wishes should be overruled.", -1.0
" Over 100 members of Congress are calling for an investigation into the allegations of sexual misconduct against Trump.", " Trumps feud over Senator Gillibrands call for him to resign is adding pressure to the GOP to act on previous allegations.", 1.0
" Both the Republican party and the Democrats have lost confidence in the president’s ability to govern.", " Trump was democratically elected and many Americans still support him.", -1.0
" Punishment for impeachment is limited to removal from office (and a bar from future office-holding), and an impeached president is not arrested, arraigned, or indicted (in the criminal sense).", " Both protections and liabilities are drastically different for an impeached President than for a criminal defendant, indicating that impeachment is a peculiar institution, bound by its own norms, rather than an extension of criminal or civil justice.", 1.0
" Good journalism may require positing some critical position in order to evade the bias of the topic of report in order to remain unbiased. To put it another way, fair and balanced reporting requires critical thinking. While this may appear negative;it may be a balancing factor.", " Organizations such as the Media Research Center have found that the medias coverage of Trump was just as severely biased and negative in 2018 as it was in 2017.", -1.0
" Given the nature of investigations, the news medias opinions and what is public, it is understandable that it took 6 months for Trump to get enough information to make the decision.", " The Democrats who wanted James Comey dismissed wanted it solely because of how he handled the investigation into Hillary Clinton. If Trump had wanted to fire Comey for the same reason, he would not have waited six months to do it. Regardless of Trumps reasons, his decision had nothing to do with the Democrats opposition to Comey.", -1.0
" The problem here is that Nixon v. Fitzgerald (and the Constitution) are fuzzy on where exactly the duties of the President end. There are legitimate legal opinions which interpret these duties so broadly as to effectively immunize any sitting president from any lawsuit, and the courts have not really settled many questions on the matter. Zervos v. Trump, for example will set precedent on whether a sitting president can be sued in a state court.", " The Presidential Immunity Doctrine only covers actions of the office of the president. It does not protect him if he were to do something illicit in office that is not part of the duties of the president.", -1.0
" Based on Senator Gillibrands statements, she should resign immediately due to making defamatory remarks and stated unproven allegations as fact.", " Trumps feud over Senator Gillibrands call for him to resign is adding pressure to the GOP to act on previous allegations.", -1.0
" Public trust in the government remains near historic lows. Only 17% of Americans today say they can trust the government in Washington to do what is right “just about always” (3%) or “most of the time” (14%).", " If the standard to be in office included never lying to the American people, then nearly every politician in office would have to be ejected.", 1.0
" Donald Trumps behaviour has become increasingly paranoid and erratic of late, with frequent alleged examples of memory lapse.", " Ironically this is precisely what Trumps critics allege of him.", -1.0
" Mueller declares his Russia report did not exonerate Trump", " The Muller report came up with no wrongdoing.", -1.0
" Mueller was not appointed at the time. Mueller was only appointed by Rod Rosenstein after Trump fired Comey. So when Trump told Comey to drop the Flynn investigation, he was talking to the person overseeing it.", " It is Muller, not Comey, who was directly running the investigation into Flynns actions.", -1.0
" This is incorrect. Impeachment is designed to remove all civil officers who are convicted of Treason, Bribery, or other high Crimes and Misdemeanors.", " As impeachment is a primarily political institution designed to check the power of the presidency, better/worse should be the primary consideration when weighing impeachment.", -1.0
" This can be seen as an attempt at obstruction of justice. Laurence Tribe, a constitutional law professor at Harvard University, says Trump’s replacement of Sessions with Whitaker was arguably an impeachable offence in itself.", " Trump demanded the resignation of Sessions without giving any reason. While he does not have to give a reason, both the timing (right after appointment of Kavanaugh and the mid-term elections) and the replacement selected, (Matthew Whitaker, a vocal and public opponent of the Mueller probe who has proposed choking and scraping it), are deeply suspicious and troubling.", 1.0
" This assumes a blind tribalism among all Trump voters, many of whom were independent or voted for Trump because he did not campaign as a traditional Republican. Trump clearly delineated himself as something different than the status quo.", " The Republican voters would not be undermined should the President be impeached;seeing as the Republican Partys ideology will stand as the ambitions for the still-GOP presidency.", -1.0
" There is little evidence that increases in hate crimes are connected to political rhetoric. It may account for specific incidents (e.g. specific mass shootings where the intentions of shooter are known and a political influence is mentioned);however, we can’t conclude that political rhetoric is the sole reason for increases/decreases in hate crimes.", " During Obamas administration, however, the number of hate crime offenses overall fell;during Trumps administration, the number of offenses overall rose.", -1.0
" In such situations, prior actions, in so far as they constitute evidence of an ongoing plot or seditious conspiracy, are satisfactory to admit as evidence against the president.", " High crimes may be discovered only after the president takes office, and plots for power and influence may span many decades. It seems unlikely that actions taken in such plots prior to entering office would be immune from consideration during impeachment, even if the office and duties to the people were seemingly performed immaculately.", 1.0
" This would not discourage a psychopath or sociopath in the least.", " This is the equivalent of punishing someone else for your wrong doings. If you have empathy it might discourage you a little, but it has no direct impact or bearing on you.", 1.0
" Unlike the Obama/Trump comparison, the economy was not already improving before Bush left office.", " According to the sources given, and applying that same logic, noting the rate of growth and recovery suggests that Bush started the recovery and not Obama.", -1.0
" China is simply appeasing Trump and establishing its position on North Korea for its own independent needs. China has no intention to fully follow the USs policy of strategic strangulation.", " Trump is putting pressure on China to act because a stronger and more forwarded military posture by the US is seen as a threat in Beijing.", -1.0
" If we assume that Trump committed these actions in New York, they are a crime.  New York state law would define grabbing a woman by the p*ssy as forcible touching, a class A misdemeanour.  If Trump makes a habit of this behavior, it could be persistent sexual abuse, a Class E felony.  It is likely that other states also criminalize this sort of behavior.", " What Trump admitted to in the Access Hollywood Tape is not sexual harassment. Sexual harassment must involve a quid pro quo or a hostile work environment. The revelation of these discussions was embarrassing to candidate Trump but it is not sexual harassment and it is not a crime.", -1.0
" Senator Gillibrand calls for resignation based on uninvestigated, unsubstantiated  accusations, thus unconstitutionally, bypassing due process.", " Trumps feud over Senator Gillibrands call for him to resign is adding pressure to the GOP to act on previous allegations.", -1.0
" The impeachment of a Republican president would permanently tarnish their reputation.", " Many within the Republican party who supported Trump will suffer when the president is impeached.", 1.0
" On 19 February 1954, the USSR by decree transferred the Crimean region to the Ukrainian SSR, stating that the transfer was motivated by the commonality of the economy, the proximity, and close economic and cultural relations between the Crimean region and the Ukrainian SSR. The legitimacy of the transfer has been questioned by scholars, as no vote or referendum took place. The transfer may have contradicted even the Soviet law.", " Russias invasion jeopardizes the acceptance of borders as set down after WWII. Resisting Russias extra-legal change to borders supports the status quo that has produced 75 years of peace in Europe.", -1.0
" Noting the rate of growth/recovery, the economy improved more under Obama in any 5 years than under Bush from October 2002-2007 (between the two recessions). The difference between the improvement since Trumps inauguration and the improvement in the previous year is not unusual variation for a single year.", " According to the sources given, and applying that same logic, noting the rate of growth and recovery suggests that Bush started the recovery and not Obama.", -1.0
" Progressive media watchdog group Fairness and Accuracy in Reporting (FAIR) has argued that accusations of liberal media bias are part of a conservative strategy.", " The widespread popular belief in media bias is caused by one media company badmouthing other media companies as being biased. In other words, it is not the liberal monopoly that has perpetuated the division.", 1.0
" Right-wing media sources have effectively segregated themselves into in an increasingly isolated silo, creating a propaganda feedback loop continually becoming more extreme and more partisan.", " The widespread popular belief in media bias is caused by one media company badmouthing other media companies as being biased. In other words, it is not the liberal monopoly that has perpetuated the division.", 1.0
" Whether or not Obama caused the stock market to improve is irrelevant to the claim that Trump caused the stock market to improve.", " According to the sources given, and applying that same logic, noting the rate of growth and recovery suggests that Bush started the recovery and not Obama.", -1.0
" Impeaching Trump would be politically expedient for the Republicans.", " Many within the Republican party who supported Trump will suffer when the president is impeached.", -1.0
" Trumps actions may damage important security and economic relationships with key allies and, during the time of Trumps tenure, these allies are forced to continue making economic and security decisions and relationships.  Trumps tenure at this time may force key allies to move toward other partners and away from America in ways that have permanent impacts on our security and prosperity.", " Trumps actions may send America into a spiraling decline, both at home and abroad, from which no revolutionary backlash, lessons learned, or future efforts could recover.", 1.0
" To personally benefit the few;by exacerbating a divisive political drama, while leaving the genuine needs of the entire country by the wayside is a violation of constitutionally defined presidential duties to take Care that the Laws be faithfully executed, where the law in question is the Constitution of the United States or otherwise.", " Even if Trump used these tactics and general intent by the Russians to divide our country for their own present and future gains (in markets or otherwise), it is the duty of a President to condemn these actions unilaterally, not merely where convenient for his campaign base.", 1.0
" Trump’s lawyer Rudy Giuliani told Sean Hannity that Trump “fired Comey because Comey would not, among other things, say that he wasn’t a target of the investigation.  He’s entitled to that. Hillary Clinton got that and he couldn’t get that. So he fired him and he said, ‘I’m free of this guy.’", " Trump admitted to firing Comey because of the Russia investigation in an interview with Lester Holt.", 1.0
" The indictment of George Papadopoulos directly relates to knowing attempted coordination between parts of the campaign and Kremlin operatives.", " The indictments were not related to the campaign or collusion with Russia.", -1.0
" During Obamas administration, however, the number of hate crime offenses overall fell;during Trumps administration, the number of offenses overall rose.", " The source used admits the same happened after Obama was elected.", -1.0
" Both protections and liabilities are drastically different for an impeached President than for a criminal defendant, indicating that impeachment is a peculiar institution, bound by its own norms, rather than an extension of criminal or civil justice.", " Impeachment is not a criminal proceeding, per se, so the strict presumption of innocence is not as important as the credible check on Executive power.", 1.0
" A small percentage of the population can still make a impact large enough to cause extreme damage.", " Trumps approval ratings are not an accurate measure of how willing people are to take an action, or what actions they may take.", 1.0
" High crimes may be discovered only after the president takes office, and plots for power and influence may span many decades. It seems unlikely that actions taken in such plots prior to entering office would be immune from consideration during impeachment, even if the office and duties to the people were seemingly performed immaculately.", " Because all of these incidents occurred before Trump was elected, they are not grounds for impeachment.", -1.0
" Trump is putting pressure on China to act because a stronger and more forwarded military posture by the US is seen as a threat in Beijing.", " Trumps peace through strength is a viable way to achieve security on the peninsula.", 1.0
" The basis was not on it being a political matter but nonjusticiable, as in not the jurisdiction of the Supreme Court. Issues of this nature are handled by the Senate Judiciary Committee, a legal arm of the Senate.", " The basis for the Court applying the political question doctrine to impeachment is that impeachment is a political matter to be determined solely by Congress. Thus, while the Doctrine only applies to the Court, the basis for its application indicates that impeachment is inherently political rather than legal.", -1.0
" In this example, the person has already been found guilty of a crime by a jury, so the reporting requirement is an extension of the prior punishment.", " Having a criminal report weekly to his or her parole officer is a pretty solid example of holding someone accountable for potential actions.", -1.0
" According to the sources given, and applying that same logic, noting the rate of growth and recovery suggests that Bush started the recovery and not Obama.", " In particular, the Dow Index and the SP 500 Index were already increasing before Trump took office.", -1.0
" Talking about it is not actually doing it.", " Trump admitted to sexual harassment on tape, and confirmed the tape is real.", -1.0
" Sam Faddis has published a book Beyond Repair: Decline of the CIA attacking the organisation he served and left. While not attacking the people working for it, he believes it needs to be replaced as it cannot do its job. Notably, he is extremely critical and disdainful of non-field agents and the leadership of the CIA.", " Part of that is written by Sam Faddis, who happens to be running as a pro-Trump Republican senate candidate for Maryland, and hence hardly constitutes as an impartial source.", 1.0
" Trump has requested a favour directly from the Ukrainian president with regards to investigating, supporting and promoting a conspiracy theory, namely that Ukraine, not Russia, meddled in the US elections and hacked the DNC server.", " To solicit a request, Trump must request, or recommend, explicitly or implicitly, that another person make a contribution, donation, transfer of funds, or otherwise provide anything of value. Trumps public statement which is about what he hopes Russia will do does not amount to this standard.", -1.0
" Trump demanded the resignation of Sessions without giving any reason. While he does not have to give a reason, both the timing (right after appointment of Kavanaugh and the mid-term elections) and the replacement selected, (Matthew Whitaker, a vocal and public opponent of the Mueller probe who has proposed choking and scraping it), are deeply suspicious and troubling.", " Trumps pattern of protecting Flynn, firing Comey, pressuring Sessions not to recuse, publicly attacking the FBI, and seeking assurances of loyalty from Rosenstein easily fits this definition.", 1.0
" It should be up to the public to define Due experience.", " Although there may be grounds on which to impeach the president, he should remain in office as it is more important for the US electorate to learn the consequences of voting for someone without due experience.", -1.0
" The Muller report came up with no wrongdoing.", " The Mueller report provides substantial evidence of such an obstruction of justice.", -1.0
" Stone’s alleged attempts to get some type of inside information highlights the lack of connection between those who hacked the emails and Trump’s associates.", " Yet it was enough to secure a charge against Roger Stone. And other evidence was enough to charge and Convict Michael Cohen of the same.", -1.0
" Trumps exact quote does not reflect a simple hope, but rather an arrangement if it should come to pass.", " Expressing general hopes that you opponent will be damaged by leaked information is not the same as requesting the entity with the information to leak it.", -1.0
" Although the term Collusion is often used, and itself is not a legally recognised crime, the actual legal term would be conspiracy, which is indeed a crime.", " Collusion itself is not a crime. However, working with a foreign power to sway an election is a crime in both campaign finance, election fraud, hacking, and even wire fraud and conspiracy to defraud the United States, which actually meets the standards for treason.", 1.0
" Under Obamas strategic patience policy North Korea was allowed to develop nuclear technology.", " Fear does not need to be the stance to operate from;however needlessly provoking the enemy to act in ways that might put innocent lives in danger, is not rational and is more risky than just letting things play out. Being firm and confident if fine, but being immature and cocky is unreasonable.", -1.0
" Under Obamas strategic patience policy North Korea was allowed to develop nuclear technology.", " Trumps peace through strength is a viable way to achieve security on the peninsula.", 1.0
" In early 2015, SPLC added Dr. Ben Carson to its list of hate groups.", " SPLC has a history of labeling non-hate groups as hate groups.", 1.0
" The Republican voters would not be undermined should the President be impeached;seeing as the Republican Partys ideology will stand as the ambitions for the still-GOP presidency.", " Impeaching Donald Trump undermines the power foundations of those who supported him.", -1.0
" If the standard to be in office included never lying to the American people, then nearly every politician in office would have to be ejected.", " Lying to the American people is an unreasonable standard for impeachment at any level of government.", 1.0
" The widespread popular belief in media bias is caused by one media company badmouthing other media companies as being biased. In other words, it is not the liberal monopoly that has perpetuated the division.", " Trump is not the cause of such division. The unfair and biased liberal monopoly on the media has caused this division.", -1.0
" Lies spread and peoples minds become less open to new information as they age. The spread of lies has a long lasting and negative effect on the ability of the American people to identify injustice and make choices that are fair to themselves and others.", " Truth and Justice are the American way, and also inextricably linked. Without the truth there is no capacity for justice.", 1.0
" The Presidential Immunity Doctrine only covers actions of the office of the president. It does not protect him if he were to do something illicit in office that is not part of the duties of the president.", " Nixon v. Fitzgerald and the presidential immunity doctrine do not protect the president from acts committed prior to his tenure as president. Given that he has harmed many people prior to assuming the presidency, the Presidential Immunity Doctrine does not apply to those cases.", 1.0
" The official White House minutes of Trump’s Oval Office meeting with the Russian ambassador and Russian foreign minister say that Trump told them “I just fired the head of the F.B.I. He was crazy, a real nut job. I faced great pressure because of Russia. That’s taken off.”", " Trump admitted to firing Comey because of the Russia investigation in an interview with Lester Holt.", 1.0
" Trumps feud over Senator Gillibrands call for him to resign is adding pressure to the GOP to act on previous allegations.", " Because all of these incidents occurred before Trump was elected, they are not grounds for impeachment.", -1.0
" This is the equivalent of punishing someone else for your wrong doings. If you have empathy it might discourage you a little, but it has no direct impact or bearing on you.", " This punishes Congressmen and Senators and has no direct impact on the President themselves.", 1.0
" The Democrats who wanted James Comey dismissed wanted it solely because of how he handled the investigation into Hillary Clinton. If Trump had wanted to fire Comey for the same reason, he would not have waited six months to do it. Regardless of Trumps reasons, his decision had nothing to do with the Democrats opposition to Comey.", " Speculation as to the reason, even though the Democrats were calling for his dismissal as well before he was actually dismissed.", -1.0
" The obstruction statute is about attempts to obstruct justice, it does not require an investigation to actually be stopped.", " President Trump has not obstructed investigation on Flynn. The investigation has not stopped.", -1.0
" If impeaching Trump becomes the will of the majority of the American public as expressed by its elected representatives, our system dictates that Trump supporters wishes should be overruled.", " Impeaching Donald Trump undermines the power foundations of those who supported him.", -1.0
" Many would define Russia as an enemy. And refusing to name them as a culprit, or conspiring with them, refusing to enact sanctions, would fall under comforting and aiding.", " Under US law treason is defined as Levying War against the US, or in adhering to their Enemies, giving them Aid and Comfort. Since the US is not currently at war with Russia no possible treason could have occurred.", -1.0
" Because the impeachment process is nonjusticiable, no aspect of it can be challenged on legal grounds or reversed by the judiciary. Thus, even if a defendant had legitimate reason to feel a duly adopted article of impeachment were unconstitutional or illegal, they would have no recourse in the matter. The effect is that the process is solely governed and constrained by congressional politics.", " The PQD is only about justiciability, as in the limits upon legal issues with relation to the law over which a court can exercise its judicial authority. It by no means designates anything political, it just applies as a rule of jurisdictions related between the branches. Cases like these show examples of where it applies (or not).", -1.0
" A woman was able to proceed with a sexual harassment lawsuit against President Bill Clinton, while he was in office, arising from his conduct while Governor of Arkansas.", " Nixon v. Fitzgerald and the presidential immunity doctrine do not protect the president from acts committed prior to his tenure as president. Given that he has harmed many people prior to assuming the presidency, the Presidential Immunity Doctrine does not apply to those cases.", 1.0
" A revolutionary backlash should be prevented, as it would likely cause considerable suffering and destruction.", " Trumps inept administrative leadership undermines foundational American institutions, and his divisive politics mobilize a sizable internal resistance. This may be enough to enable some sort of revolutionary backlash against the American system to succeed.", -1.0
" Impeachment is not an act of subversion.  Its every bit as legal, valid, and constitutional as the Electoral College.", " Impeaching Donald Trump undermines the power foundations of those who supported him.", -1.0
" If someone sought “dirt” on a candidate from the Russians (a foreign power), he might be charged with conspiring to violate the election laws of the United States, which prohibit foreign nationals from contributing any “thing of value” to an electoral campaign.", " Collusion itself is not a crime. However, working with a foreign power to sway an election is a crime in both campaign finance, election fraud, hacking, and even wire fraud and conspiracy to defraud the United States, which actually meets the standards for treason.", 1.0
" Ayaan Hirsi Ali, an atheist, feminist, and former Muslim who speaks out against female genital mutilation, was added to the SPLC hate list in recent years.", " SPLC has a history of labeling non-hate groups as hate groups.", 1.0
" Provocation is a legitimate tool of diplomacy that has been used throughout history.", " Trumps peace through strength is a viable way to achieve security on the peninsula.", 1.0
" Ford is also on record as a proponent of an essentially political impeachment process. According to him, an impeachable offense is whatever a majority of the House of Representatives considers to be at a given moment in history and a conviction results from whatever offense or offenses two-thirds of the Senate considers to be sufficiently serious to require removal of the accused from office.", " While not technically an impeachment, this was the logic behind Gerald Fords pardon of Richard Nixon and the alleged Watergate conspirators: to write an end to an American tragedy, in which we all have played a part.", -1.0
" Trump has admitted that Comeys handling of the investigation into Flynn and the whole Russia conspiracy was foremost on his mind when he fired him.", " Incidents like Comeys mishandling of the  Clinton e-mail scandal, amongst other shortcomings were more than likely justification for the decision to fire him as they became known.", -1.0
" Hypothetically, a pacifist President who chose to use his/her office to unilaterally disband or inhibit the function of particular branches of the American military would expect to face calls for impeachment as well.", " Since some of these administrative agencies are created to enforce duly adopted law, attempting to undermine their functions violates the Presidents Constitutionally mandated oath to faithfully execute the office.", 1.0
" Harassment of an individual must be continual. If it is not alleged by the individuals that Trumps unwanted advances were continual over multiple instances, the allegations cannot be considered harassment by definition.", " Trump admitted to sexual harassment on tape, and confirmed the tape is real.", -1.0
" In 2012, a terrorist used the smear factorys hate map to target the Family Research Council (FRC), aiming to kill everyone in the building and place a Chick-Fil-A sandwich by their heads.", " The SPLC hate list has inspired violence.", 1.0
