arg1, arg2, attack_support
"kl24512 -> kl22929", "kl22929 -> ¬kl20650", "Support"
"kl21485 -> ¬kl21374", "kl21374 -> ¬kl19701", "Attack"
"kl21509 -> ¬kl19811", "kl19811 -> kl19701", "Attack"
"kl22054 -> ¬kl19959", "kl19959 -> kl19703", "Attack"
"kl24501 -> ¬kl22054", "kl22054 -> ¬kl19959", "Attack"
"kl23838 -> kl22054", "kl22054 -> ¬kl19959", "Support"
"kl22934 -> ¬kl19812", "kl19812 -> kl19702", "Attack"
"kl24513 -> kl22934", "kl22934 -> ¬kl19812", "Support"
"kl23067 -> kl22934", "kl22934 -> ¬kl19812", "Support"
"kl22107 -> ¬kl20485", "kl20485 -> ¬kl18585", "Attack"
"kl22503 -> ¬kl20097", "kl20097 -> ¬kl19661", "Attack"
"kl22503 -> ¬kl20097", "kl20097 -> ¬kl20585", "Attack"
"kl24437 -> ¬kl22503", "kl22503 -> ¬kl20097", "Attack"
"kl24515 -> ¬kl22902", "kl22902 -> ¬kl21375", "Attack"
"kl24292 -> ¬kl22902", "kl22902 -> ¬kl21375", "Attack"
"kl22902 -> ¬kl21375", "kl21375 -> ¬kl19702", "Attack"
"kl23648 -> kl22902", "kl22902 -> ¬kl21375", "Support"
"kl21461 -> ¬kl21374", "kl21374 -> ¬kl19701", "Attack"
"kl23118 -> kl21461", "kl21461 -> ¬kl21374", "Support"
"kl24425 -> kl21461", "kl21461 -> ¬kl21374", "Support"
"kl24438 -> ¬kl22504", "kl22504 -> ¬kl20098", "Attack"
"kl22504 -> ¬kl20098", "kl20098 -> ¬kl19662", "Attack"
"kl22504 -> ¬kl20098", "kl20098 -> ¬kl20586", "Attack"
"kl19407 -> ¬kl22599", "kl22599 -> ¬kl21314", "Attack"
"kl22599 -> ¬kl21314", "kl21314 -> ¬kl18585", "Attack"
"kl21810 -> ¬kl21370", "kl21370 -> ¬kl19703", "Attack"
"kl22380 -> ¬kl20650", "kl20650 -> kl19701", "Attack"
"kl24046 -> ¬kl22380", "kl22380 -> ¬kl20650", "Attack"
"kl22979 -> ¬kl21540", "kl21540 -> kl21372", "Attack"
"kl21540 -> kl21372", "kl21372 -> kl19701", "Support"
"kl22931 -> ¬kl21374", "kl21374 -> ¬kl19701", "Attack"
"kl22930 -> ¬kl20651", "kl20651 -> kl19702", "Attack"
"kl24513 -> kl22930", "kl22930 -> ¬kl20651", "Support"
"kl22007 -> kl20025", "kl20025 -> kl19027", "Support"
"kl23945 -> ¬kl22078", "kl22078 -> ¬kl20779", "Attack"
"kl22078 -> ¬kl20779", "kl20779 -> ¬kl19701", "Attack"
"kl21665 -> ¬kl19809", "kl19809 -> ¬kl19671", "Attack"
"kl21840 -> ¬kl20098", "kl20098 -> ¬kl19662", "Attack"
"kl21840 -> ¬kl20098", "kl20098 -> ¬kl20586", "Attack"
"kl24351 -> kl21840", "kl21840 -> ¬kl20098", "Support"
"kl23414 -> ¬kl21726", "kl21726 -> ¬kl20472", "Attack"
"kl23414 -> ¬kl21726", "kl21726 -> ¬kl19973", "Attack"
"kl21726 -> ¬kl20472", "kl20472 -> kl19671", "Attack"
"kl21726 -> ¬kl19973", "kl19973 -> kl19671", "Attack"
"kl22854 -> ¬kl21368", "kl21368 -> ¬kl18567", "Attack"
"kl22140 -> ¬kl19814", "kl19814 -> ¬kl18585", "Attack"
"kl23717 -> ¬kl22140", "kl22140 -> ¬kl19814", "Attack"
"kl23580 -> ¬kl22140", "kl22140 -> ¬kl19814", "Attack"
"kl22381 -> ¬kl20651", "kl20651 -> kl19702", "Attack"
"kl24047 -> ¬kl22381", "kl22381 -> ¬kl20651", "Attack"
"kl24157 -> ¬kl21484", "kl21484 -> ¬kl19812", "Attack"
"kl23889 -> ¬kl21484", "kl21484 -> ¬kl19812", "Attack"
"kl23887 -> ¬kl21484", "kl21484 -> ¬kl19812", "Attack"
"kl21484 -> ¬kl19812", "kl19812 -> kl19702", "Attack"
"kl23384 -> kl21484", "kl21484 -> ¬kl19812", "Support"
"kl22634 -> kl21308", "kl21308 -> ¬kl19702", "Support"
"kl22855 -> ¬kl21369", "kl21369 -> ¬kl18568", "Attack"
"kl23397 -> ¬kl21809", "kl21809 -> kl21373", "Attack"
"kl23228 -> ¬kl21809", "kl21809 -> kl21373", "Attack"
"kl21809 -> kl21373", "kl21373 -> kl19702", "Support"
"kl21727 -> ¬kl19974", "kl19974 -> kl19672", "Attack"
"kl23415 -> ¬kl21727", "kl21727 -> ¬kl19974", "Attack"
"kl23415 -> ¬kl21727", "kl21727 -> ¬kl20473", "Attack"
"kl21727 -> ¬kl20473", "kl20473 -> kl19672", "Attack"
"kl22079 -> ¬kl20780", "kl20780 -> ¬kl19702", "Attack"
"kl23946 -> ¬kl22079", "kl22079 -> ¬kl20780", "Attack"
"kl22932 -> ¬kl21375", "kl21375 -> ¬kl19702", "Attack"
"kl22980 -> ¬kl21541", "kl21541 -> kl21373", "Attack"
"kl21541 -> kl21373", "kl21373 -> kl19702", "Support"
"kl21510 -> ¬kl19812", "kl19812 -> kl19702", "Attack"
"kl22055 -> ¬kl19960", "kl19960 -> kl19704", "Attack"
"kl24502 -> ¬kl22055", "kl22055 -> ¬kl19960", "Attack"
"kl23839 -> kl22055", "kl22055 -> ¬kl19960", "Support"
"kl22108 -> ¬kl20486", "kl20486 -> ¬kl18586", "Attack"
"kl24144 -> ¬kl22928", "kl22928 -> kl21369", "Attack"
"kl22928 -> kl21369", "kl21369 -> ¬kl18568", "Support"
"kl24291 -> ¬kl22901", "kl22901 -> ¬kl21374", "Attack"
"kl22901 -> ¬kl21374", "kl21374 -> ¬kl19701", "Attack"
"kl24514 -> ¬kl22901", "kl22901 -> ¬kl21374", "Attack"
"kl23647 -> kl22901", "kl22901 -> ¬kl21374", "Support"
"kl21462 -> ¬kl21375", "kl21375 -> ¬kl19702", "Attack"
"kl24426 -> kl21462", "kl21462 -> ¬kl21375", "Support"
"kl23119 -> kl21462", "kl21462 -> ¬kl21375", "Support"
"kl21839 -> ¬kl20097", "kl20097 -> ¬kl19661", "Attack"
"kl21839 -> ¬kl20097", "kl20097 -> ¬kl20585", "Attack"
"kl24350 -> kl21839", "kl21839 -> ¬kl20097", "Support"
"kl23227 -> ¬kl21808", "kl21808 -> kl21372", "Attack"
"kl23396 -> ¬kl21808", "kl21808 -> kl21372", "Attack"
"kl21808 -> kl21372", "kl21372 -> kl19701", "Support"
"kl21486 -> ¬kl21375", "kl21375 -> ¬kl19702", "Attack"
"kl22008 -> kl20026", "kl20026 -> kl19028", "Support"
"kl21913 -> kl20714", "kl20714 -> kl18382", "Support"
"kl24143 -> ¬kl22927", "kl22927 -> kl21368", "Attack"
"kl22927 -> kl21368", "kl21368 -> ¬kl18567", "Support"
"kl23888 -> ¬kl21483", "kl21483 -> ¬kl19811", "Attack"
"kl23886 -> ¬kl21483", "kl21483 -> ¬kl19811", "Attack"
"kl24156 -> ¬kl21483", "kl21483 -> ¬kl19811", "Attack"
"kl21483 -> ¬kl19811", "kl19811 -> kl19701", "Attack"
"kl23383 -> kl21483", "kl21483 -> ¬kl19811", "Support"
"kl22933 -> ¬kl19811", "kl19811 -> kl19701", "Attack"
"kl23066 -> kl22933", "kl22933 -> ¬kl19811", "Support"
"kl24512 -> kl22933", "kl22933 -> ¬kl19811", "Support"
"kl22278 -> ¬kl21374", "kl21374 -> ¬kl19701", "Attack"
"kl23039 -> ¬kl22278", "kl22278 -> ¬kl21374", "Attack"
"kl21811 -> ¬kl21371", "kl21371 -> ¬kl19704", "Attack"
"kl23625 -> kl21711", "kl21711 -> kl19814", "Support"
"kl21711 -> kl19814", "kl19814 -> ¬kl18585", "Support"
"kl21371 -> ¬kl19704", "kl19704 -> ¬kl17967", "Attack"
"kl21811 -> ¬kl21371", "kl21371 -> ¬kl19704", "Attack"
"kl22078 -> ¬kl20779", "kl20779 -> ¬kl19701", "Attack"
"kl20779 -> ¬kl19701", "kl19701 -> kl18245", "Attack"
"kl19843 -> kl19661", "kl19661 -> ¬kl17694", "Support"
"kl20925 -> ¬kl18458", "kl18458 -> ¬kl17461", "Attack"
"kl20486 -> ¬kl18586", "kl18586 -> kl17695", "Attack"
"kl22108 -> ¬kl20486", "kl20486 -> ¬kl18586", "Attack"
"kl21307 -> ¬kl19701", "kl19701 -> kl18245", "Attack"
"kl22633 -> kl21307", "kl21307 -> ¬kl19701", "Support"
"kl20098 -> ¬kl20586", "kl20586 -> kl19662", "Attack"
"kl20586 -> kl19662", "kl19662 -> ¬kl17695", "Support"
"kl20924 -> ¬kl18457", "kl18457 -> ¬kl17460", "Attack"
"kl21090 -> kl18567", "kl18567 -> ¬kl17966", "Support"
"kl22933 -> ¬kl19811", "kl19811 -> kl19701", "Attack"
"kl21509 -> ¬kl19811", "kl19811 -> kl19701", "Attack"
"kl21483 -> ¬kl19811", "kl19811 -> kl19701", "Attack"
"kl19811 -> kl19701", "kl19701 -> kl18245", "Support"
"kl21485 -> ¬kl21374", "kl21374 -> ¬kl19701", "Attack"
"kl22931 -> ¬kl21374", "kl21374 -> ¬kl19701", "Attack"
"kl22901 -> ¬kl21374", "kl21374 -> ¬kl19701", "Attack"
"kl21374 -> ¬kl19701", "kl19701 -> kl18245", "Attack"
"kl21461 -> ¬kl21374", "kl21374 -> ¬kl19701", "Attack"
"kl22278 -> ¬kl21374", "kl21374 -> ¬kl19701", "Attack"
"kl22000 -> kl21374", "kl21374 -> ¬kl19701", "Support"
"kl19801 -> kl19028", "kl19028 -> ¬kl18246", "Support"
"kl21727 -> ¬kl19974", "kl19974 -> kl19672", "Attack"
"kl19974 -> kl19672", "kl19672 -> ¬kl18171", "Support"
"kl22381 -> ¬kl20651", "kl20651 -> kl19702", "Attack"
"kl22930 -> ¬kl20651", "kl20651 -> kl19702", "Attack"
"kl20651 -> kl19702", "kl19702 -> kl18246", "Support"
"kl21665 -> ¬kl19809", "kl19809 -> ¬kl19671", "Attack"
"kl19809 -> ¬kl19671", "kl19671 -> ¬kl18170", "Attack"
"kl20418 -> kl19407", "kl19407 -> ¬kl22599", "Support"
"kl20418 -> kl19407", "kl19407 -> ¬kl18170", "Support"
"kl21808 -> kl21372", "kl21372 -> kl19701", "Support"
"kl21540 -> kl21372", "kl21372 -> kl19701", "Support"
"kl21372 -> kl19701", "kl19701 -> kl18245", "Support"
"kl20101 -> kl18863", "kl18863 -> ¬kl17280", "Support"
"kl20780 -> ¬kl19702", "kl19702 -> kl18246", "Attack"
"kl22079 -> ¬kl20780", "kl20780 -> ¬kl19702", "Attack"
"kl19810 -> ¬kl19672", "kl19672 -> ¬kl18171", "Attack"
"kl21666 -> ¬kl19810", "kl19810 -> ¬kl19672", "Attack"
"kl21369 -> ¬kl18568", "kl18568 -> ¬kl17967", "Attack"
"kl22855 -> ¬kl21369", "kl21369 -> ¬kl18568", "Attack"
"kl22928 -> kl21369", "kl21369 -> ¬kl18568", "Support"
"kl20492 -> kl18585", "kl18585 -> kl17694", "Support"
"kl19844 -> kl19662", "kl19662 -> ¬kl17695", "Support"
"kl22854 -> ¬kl21368", "kl21368 -> ¬kl18567", "Attack"
"kl21368 -> ¬kl18567", "kl18567 -> ¬kl17966", "Attack"
"kl22927 -> kl21368", "kl21368 -> ¬kl18567", "Support"
"kl20419 -> kl19408", "kl19408 -> ¬kl18171", "Support"
"kl20419 -> kl19408", "kl19408 -> ¬kl22600", "Support"
"kl21727 -> ¬kl20473", "kl20473 -> kl19672", "Attack"
"kl20473 -> kl19672", "kl19672 -> ¬kl18171", "Support"
"kl20617 -> kl18381", "kl18381 -> ¬kl18170", "Support"
"kl21308 -> ¬kl19702", "kl19702 -> kl18246", "Attack"
"kl22634 -> kl21308", "kl21308 -> ¬kl19702", "Support"
"kl22055 -> ¬kl19960", "kl19960 -> kl19704", "Attack"
"kl19960 -> kl19704", "kl19704 -> ¬kl17967", "Support"
"kl22007 -> kl20025", "kl20025 -> kl19027", "Support"
"kl20025 -> kl19027", "kl19027 -> ¬kl18245", "Support"
"kl20097 -> ¬kl20585", "kl20585 -> kl19661", "Attack"
"kl20585 -> kl19661", "kl19661 -> ¬kl17694", "Support"
"kl21912 -> kl20713", "kl20713 -> kl18381", "Support"
"kl20713 -> kl18381", "kl18381 -> ¬kl18170", "Support"
"kl22279 -> ¬kl21375", "kl21375 -> ¬kl19702", "Attack"
"kl21462 -> ¬kl21375", "kl21375 -> ¬kl19702", "Attack"
"kl21486 -> ¬kl21375", "kl21375 -> ¬kl19702", "Attack"
"kl21375 -> ¬kl19702", "kl19702 -> kl18246", "Attack"
"kl22932 -> ¬kl21375", "kl21375 -> ¬kl19702", "Attack"
"kl22902 -> ¬kl21375", "kl21375 -> ¬kl19702", "Attack"
"kl22001 -> kl21375", "kl21375 -> ¬kl19702", "Support"
"kl20102 -> kl18864", "kl18864 -> ¬kl17281", "Support"
"kl21484 -> ¬kl19812", "kl19812 -> kl19702", "Attack"
"kl21510 -> ¬kl19812", "kl19812 -> kl19702", "Attack"
"kl22934 -> ¬kl19812", "kl19812 -> kl19702", "Attack"
"kl19812 -> kl19702", "kl19702 -> kl18246", "Support"
"kl20293 -> ¬kl18568", "kl18568 -> ¬kl17967", "Attack"
"kl20167 -> ¬kl18494", "kl18494 -> ¬kl18236", "Attack"
"kl20485 -> ¬kl18585", "kl18585 -> kl17694", "Attack"
"kl22107 -> ¬kl20485", "kl20485 -> ¬kl18585", "Attack"
"kl20097 -> ¬kl20585", "kl20585 -> kl19661", "Attack"
"kl21839 -> ¬kl20097", "kl20097 -> ¬kl19661", "Attack"
"kl21839 -> ¬kl20097", "kl20097 -> ¬kl20585", "Attack"
"kl22503 -> ¬kl20097", "kl20097 -> ¬kl19661", "Attack"
"kl22503 -> ¬kl20097", "kl20097 -> ¬kl20585", "Attack"
"kl20097 -> ¬kl19661", "kl19661 -> ¬kl17694", "Attack"
"kl19800 -> kl19027", "kl19027 -> ¬kl18245", "Support"
"kl21091 -> kl18568", "kl18568 -> ¬kl17967", "Support"
"kl21726 -> ¬kl19973", "kl19973 -> kl19671", "Attack"
"kl19973 -> kl19671", "kl19671 -> ¬kl18170", "Support"
"kl21373 -> kl19702", "kl19702 -> kl18246", "Support"
"kl21809 -> kl21373", "kl21373 -> kl19702", "Support"
"kl21541 -> kl21373", "kl21373 -> kl19702", "Support"
"kl19878 -> kl19671", "kl19671 -> ¬kl18170", "Support"
"kl22054 -> ¬kl19959", "kl19959 -> kl19703", "Attack"
"kl19959 -> kl19703", "kl19703 -> ¬kl17966", "Support"
"kl21314 -> ¬kl18585", "kl18585 -> kl17694", "Attack"
"kl22599 -> ¬kl21314", "kl21314 -> ¬kl18585", "Attack"
"kl20019 -> ¬kl19028", "kl19028 -> ¬kl18246", "Attack"
"kl20018 -> ¬kl19027", "kl19027 -> ¬kl18245", "Attack"
"kl22600 -> ¬kl21315", "kl21315 -> ¬kl18586", "Attack"
"kl21315 -> ¬kl18586", "kl18586 -> kl17695", "Attack"
"kl21726 -> ¬kl20472", "kl20472 -> kl19671", "Attack"
"kl20472 -> kl19671", "kl19671 -> ¬kl18170", "Support"
"kl20493 -> kl18586", "kl18586 -> kl17695", "Support"
"kl20292 -> ¬kl18567", "kl18567 -> ¬kl17966", "Attack"
"kl22380 -> ¬kl20650", "kl20650 -> kl19701", "Attack"
"kl22929 -> ¬kl20650", "kl20650 -> kl19701", "Attack"
"kl20650 -> kl19701", "kl19701 -> kl18245", "Support"
"kl19814 -> ¬kl18585", "kl18585 -> kl17694", "Attack"
"kl22140 -> ¬kl19814", "kl19814 -> ¬kl18585", "Attack"
"kl21711 -> kl19814", "kl19814 -> ¬kl18585", "Support"
"kl21840 -> ¬kl20098", "kl20098 -> ¬kl19662", "Attack"
"kl21840 -> ¬kl20098", "kl20098 -> ¬kl20586", "Attack"
"kl20098 -> ¬kl20586", "kl20586 -> kl19662", "Attack"
"kl22504 -> ¬kl20098", "kl20098 -> ¬kl19662", "Attack"
"kl22504 -> ¬kl20098", "kl20098 -> ¬kl20586", "Attack"
"kl20098 -> ¬kl19662", "kl19662 -> ¬kl17695", "Attack"
"kl22008 -> kl20026", "kl20026 -> kl19028", "Support"
"kl20026 -> kl19028", "kl19028 -> ¬kl18246", "Support"
"kl20618 -> kl18382", "kl18382 -> ¬kl18171", "Support"
"kl19879 -> kl19672", "kl19672 -> ¬kl18171", "Support"
"kl21810 -> ¬kl21370", "kl21370 -> ¬kl19703", "Attack"
"kl21370 -> ¬kl19703", "kl19703 -> ¬kl17966", "Attack"
"kl20714 -> kl18382", "kl18382 -> ¬kl18171", "Support"
"kl21913 -> kl20714", "kl20714 -> kl18382", "Support"
"kl21315 -> ¬kl18586", "kl18586 -> kl17695", "Attack"
"kl15216 -> ¬kl18586", "kl18586 -> kl17695", "Attack"
"kl20486 -> ¬kl18586", "kl18586 -> kl17695", "Attack"
"kl20493 -> kl18586", "kl18586 -> kl17695", "Support"
"kl18586 -> kl17695", "kl17695 -> ¬kl16722", "Support"
"kl18950 -> kl17615", "kl17615 -> kl17037", "Support"
"kl18475 -> ¬kl18245", "kl18245 -> ¬kl17036", "Attack"
"kl19787 -> ¬kl19548", "kl19548 -> ¬kl18129", "Attack"
"kl18810 -> ¬kl17460", "kl17460 -> ¬kl16730", "Attack"
"kl18863 -> ¬kl17280", "kl17280 -> kl16721", "Attack"
"kl20101 -> kl18863", "kl18863 -> ¬kl17280", "Support"
"kl18381 -> ¬kl18170", "kl18170 -> ¬kl16721", "Attack"
"kl20713 -> kl18381", "kl18381 -> ¬kl18170", "Support"
"kl20617 -> kl18381", "kl18381 -> ¬kl18170", "Support"
