arg1, arg2, attack_support
"wd1706 -> wd1379", "wd1379 -> wd705", "Support"
"wd1468 -> ¬wd681", "wd681 -> wd183", "Attack"
"wd1399 -> ¬wd643", "wd643 -> ¬wd181", "Attack"
"wd1373 -> wd706", "wd706 -> wd180", "Support"
"wd1463 -> ¬wd678", "wd678 -> wd181", "Attack"
"wd1303 -> ¬wd605", "wd605 -> wd129", "Attack"
"wd1397 -> ¬wd672", "wd672 -> wd129", "Attack"
"wd2433 -> wd679", "wd679 -> wd180", "Support"
"wd1720 -> ¬wd1470", "wd1470 -> ¬wd703", "Attack"
"wd1470 -> ¬wd703", "wd703 -> wd180", "Attack"
"wd1672 -> ¬wd1470", "wd1470 -> ¬wd703", "Attack"
"wd1721 -> ¬wd1470", "wd1470 -> ¬wd703", "Attack"
"wd1684 -> ¬wd1470", "wd1470 -> ¬wd703", "Attack"
"wd1234 -> ¬wd674", "wd674 -> wd183", "Attack"
"wd1691 -> ¬wd1375", "wd1375 -> wd703", "Attack"
"wd1375 -> wd703", "wd703 -> wd180", "Support"
"wd2438 -> ¬wd696", "wd696 -> wd179", "Attack"
"wd1662 -> wd668", "wd668 -> ¬wd177", "Support"
"wd1662 -> wd668", "wd668 -> wd181", "Support"
"wd2451 -> ¬wd707", "wd707 -> wd180", "Attack"
"wd1386 -> wd707", "wd707 -> wd180", "Support"
"wd1545 -> wd755", "wd755 -> wd184", "Support"
"wd1372 -> wd698", "wd698 -> wd184", "Support"
"wd2447 -> wd715", "wd715 -> wd350", "Support"
"wd1291 -> wd677", "wd677 -> wd180", "Support"
"wd1423 -> ¬wd686", "wd686 -> wd181", "Attack"
"wd1345 -> ¬wd681", "wd681 -> wd183", "Attack"
"wd1622 -> wd715", "wd715 -> wd350", "Support"
"wd1702 -> wd1380", "wd1380 -> wd705", "Support"
"wd1705 -> wd1380", "wd1380 -> wd705", "Support"
"wd1700 -> wd1380", "wd1380 -> wd705", "Support"
"wd1380 -> wd705", "wd705 -> wd180", "Support"
"wd2448 -> ¬wd713", "wd713 -> wd183", "Attack"
"wd1368 -> wd683", "wd683 -> wd179", "Support"
"wd1370 -> wd677", "wd677 -> wd180", "Support"
"wd1693 -> wd1370", "wd1370 -> wd677", "Support"
"wd1694 -> wd1370", "wd1370 -> wd677", "Support"
"wd1371 -> wd698", "wd698 -> wd184", "Support"
"wd1364 -> wd680", "wd680 -> wd180", "Support"
"wd1295 -> ¬wd713", "wd713 -> wd183", "Attack"
"wd1302 -> ¬wd672", "wd672 -> wd129", "Attack"
"wd1400 -> ¬wd678", "wd678 -> wd181", "Attack"
"wd1352 -> ¬wd683", "wd683 -> wd179", "Attack"
"wd683 -> wd179", "wd179 -> wd28", "Support"
"wd1367 -> wd683", "wd683 -> wd179", "Support"
"wd1366 -> wd683", "wd683 -> wd179", "Support"
"wd1350 -> wd683", "wd683 -> wd179", "Support"
"wd1365 -> wd683", "wd683 -> wd179", "Support"
"wd1368 -> wd683", "wd683 -> wd179", "Support"
"wd1602 -> ¬wd706", "wd706 -> wd180", "Attack"
"wd706 -> wd180", "wd180 -> wd28", "Support"
"wd1373 -> wd706", "wd706 -> wd180", "Support"
"wd1381 -> wd706", "wd706 -> wd180", "Support"
"wd1382 -> wd706", "wd706 -> wd180", "Support"
"wd1383 -> wd706", "wd706 -> wd180", "Support"
"wd1302 -> ¬wd672", "wd672 -> wd129", "Attack"
"wd1397 -> ¬wd672", "wd672 -> wd129", "Attack"
"wd672 -> wd129", "wd129 -> wd28", "Support"
"wd673 -> wd184", "wd184 -> wd28", "Support"
"wd1468 -> ¬wd681", "wd681 -> wd183", "Attack"
"wd1099 -> ¬wd681", "wd681 -> wd183", "Attack"
"wd1339 -> ¬wd681", "wd681 -> wd183", "Attack"
"wd1355 -> ¬wd681", "wd681 -> wd183", "Attack"
"wd1472 -> ¬wd681", "wd681 -> wd183", "Attack"
"wd1257 -> ¬wd681", "wd681 -> wd183", "Attack"
"wd1424 -> ¬wd681", "wd681 -> wd183", "Attack"
"wd1345 -> ¬wd681", "wd681 -> wd183", "Attack"
"wd681 -> wd183", "wd183 -> wd28", "Support"
"wd1015 -> wd182", "wd182 -> wd28", "Support"
"wd2389 -> ¬wd690", "wd690 -> wd179", "Attack"
"wd1639 -> wd690", "wd690 -> wd179", "Support"
"wd690 -> wd179", "wd179 -> wd28", "Support"
"wd709 -> wd182", "wd182 -> wd28", "Support"
"wd1369 -> ¬wd685", "wd685 -> wd183", "Attack"
"wd685 -> wd183", "wd183 -> wd28", "Support"
"wd1809 -> wd349", "wd349 -> ¬wd28", "Support"
"wd757 -> wd184", "wd184 -> wd28", "Support"
"wd1074 -> ¬wd177", "wd177 -> ¬wd28", "Attack"
"wd1126 -> ¬wd1074", "wd1074 -> ¬wd177", "Attack"
"wd1619 -> ¬wd691", "wd691 -> wd179", "Attack"
"wd691 -> wd179", "wd179 -> wd28", "Support"
"wd1492 -> ¬wd712", "wd712 -> wd182", "Attack"
"wd712 -> wd182", "wd182 -> wd28", "Support"
"wd702 -> wd177", "wd177 -> ¬wd28", "Support"
"wd1875 -> ¬wd180", "wd180 -> wd28", "Attack"
"wd1393 -> wd711", "wd711 -> wd129", "Support"
"wd1392 -> wd711", "wd711 -> wd129", "Support"
"wd711 -> wd129", "wd129 -> wd28", "Support"
"wd1391 -> wd711", "wd711 -> wd129", "Support"
"wd1096 -> ¬wd697", "wd697 -> wd129", "Attack"
"wd697 -> wd129", "wd129 -> wd28", "Support"
"wd1423 -> ¬wd686", "wd686 -> wd181", "Attack"
"wd1389 -> wd686", "wd686 -> wd181", "Support"
"wd686 -> wd181", "wd181 -> wd28", "Support"
"wd1234 -> ¬wd674", "wd674 -> wd183", "Attack"
"wd1233 -> ¬wd674", "wd674 -> wd183", "Attack"
"wd674 -> wd183", "wd183 -> wd28", "Support"
"wd1400 -> ¬wd678", "wd678 -> wd181", "Attack"
"wd1463 -> ¬wd678", "wd678 -> wd181", "Attack"
"wd1401 -> ¬wd678", "wd678 -> wd181", "Attack"
"wd678 -> wd181", "wd181 -> wd28", "Support"
"wd695 -> wd180", "wd180 -> wd28", "Support"
"wd1390 -> wd695", "wd695 -> wd180", "Support"
"wd1394 -> wd695", "wd695 -> wd180", "Support"
"wd431 -> ¬wd182", "wd182 -> wd28", "Attack"
"wd704 -> wd180", "wd180 -> wd28", "Support"
"wd699 -> wd184", "wd184 -> wd28", "Support"
"wd1421 -> ¬wd668", "wd668 -> wd181", "Attack"
"wd1421 -> ¬wd668", "wd668 -> ¬wd177", "Attack"
"wd668 -> ¬wd177", "wd177 -> ¬wd28", "Attack"
"wd668 -> wd181", "wd181 -> wd28", "Support"
"wd1662 -> wd668", "wd668 -> ¬wd177", "Support"
"wd1662 -> wd668", "wd668 -> wd181", "Support"
"wd1825 -> ¬wd714", "wd714 -> wd181", "Attack"
"wd714 -> wd181", "wd181 -> wd28", "Support"
"wd697 -> wd129", "wd129 -> wd28", "Support"
"wd605 -> wd129", "wd129 -> wd28", "Support"
"wd671 -> wd129", "wd129 -> wd28", "Support"
"wd672 -> wd129", "wd129 -> wd28", "Support"
"wd711 -> wd129", "wd129 -> wd28", "Support"
"wd1875 -> ¬wd180", "wd180 -> wd28", "Attack"
"wd704 -> wd180", "wd180 -> wd28", "Support"
"wd695 -> wd180", "wd180 -> wd28", "Support"
"wd680 -> wd180", "wd180 -> wd28", "Support"
"wd679 -> wd180", "wd180 -> wd28", "Support"
"wd707 -> wd180", "wd180 -> wd28", "Support"
"wd706 -> wd180", "wd180 -> wd28", "Support"
"wd677 -> wd180", "wd180 -> wd28", "Support"
"wd705 -> wd180", "wd180 -> wd28", "Support"
"wd703 -> wd180", "wd180 -> wd28", "Support"
"wd643 -> ¬wd181", "wd181 -> wd28", "Attack"
"wd676 -> wd181", "wd181 -> wd28", "Support"
"wd686 -> wd181", "wd181 -> wd28", "Support"
"wd678 -> wd181", "wd181 -> wd28", "Support"
"wd700 -> wd181", "wd181 -> wd28", "Support"
"wd668 -> wd181", "wd181 -> wd28", "Support"
"wd714 -> wd181", "wd181 -> wd28", "Support"
"wd1074 -> ¬wd177", "wd177 -> ¬wd28", "Attack"
"wd668 -> ¬wd177", "wd177 -> ¬wd28", "Attack"
"wd702 -> wd177", "wd177 -> ¬wd28", "Support"
"wd641 -> wd349", "wd349 -> ¬wd28", "Support"
"wd716 -> wd349", "wd349 -> ¬wd28", "Support"
"wd1809 -> wd349", "wd349 -> ¬wd28", "Support"
"wd751 -> ¬wd183", "wd183 -> wd28", "Attack"
"wd701 -> ¬wd183", "wd183 -> wd28", "Attack"
"wd681 -> wd183", "wd183 -> wd28", "Support"
"wd674 -> wd183", "wd183 -> wd28", "Support"
"wd713 -> wd183", "wd183 -> wd28", "Support"
"wd717 -> wd183", "wd183 -> wd28", "Support"
"wd685 -> wd183", "wd183 -> wd28", "Support"
"wd431 -> ¬wd182", "wd182 -> wd28", "Attack"
"wd719 -> ¬wd182", "wd182 -> wd28", "Attack"
"wd1015 -> wd182", "wd182 -> wd28", "Support"
"wd712 -> wd182", "wd182 -> wd28", "Support"
"wd709 -> wd182", "wd182 -> wd28", "Support"
"wd710 -> wd182", "wd182 -> wd28", "Support"
"wd708 -> wd182", "wd182 -> wd28", "Support"
"wd694 -> wd179", "wd179 -> wd28", "Support"
"wd683 -> wd179", "wd179 -> wd28", "Support"
"wd675 -> wd179", "wd179 -> wd28", "Support"
"wd692 -> wd179", "wd179 -> wd28", "Support"
"wd691 -> wd179", "wd179 -> wd28", "Support"
"wd688 -> wd179", "wd179 -> wd28", "Support"
"wd689 -> wd179", "wd179 -> wd28", "Support"
"wd693 -> wd179", "wd179 -> wd28", "Support"
"wd682 -> wd179", "wd179 -> wd28", "Support"
"wd696 -> wd179", "wd179 -> wd28", "Support"
"wd687 -> wd179", "wd179 -> wd28", "Support"
"wd1789 -> wd179", "wd179 -> wd28", "Support"
"wd690 -> wd179", "wd179 -> wd28", "Support"
"wd908 -> ¬wd184", "wd184 -> wd28", "Attack"
"wd1073 -> ¬wd184", "wd184 -> wd28", "Attack"
"wd755 -> wd184", "wd184 -> wd28", "Support"
"wd756 -> wd184", "wd184 -> wd28", "Support"
"wd757 -> wd184", "wd184 -> wd28", "Support"
"wd699 -> wd184", "wd184 -> wd28", "Support"
"wd698 -> wd184", "wd184 -> wd28", "Support"
"wd684 -> wd184", "wd184 -> wd28", "Support"
"wd754 -> wd184", "wd184 -> wd28", "Support"
"wd673 -> wd184", "wd184 -> wd28", "Support"
"wd715 -> wd350", "wd350 -> ¬wd28", "Support"
"wd1158 -> ¬wd708", "wd708 -> wd182", "Attack"
"wd1156 -> ¬wd708", "wd708 -> wd182", "Attack"
"wd708 -> wd182", "wd182 -> wd28", "Support"
"wd682 -> wd179", "wd179 -> wd28", "Support"
"wd1396 -> ¬wd688", "wd688 -> wd179", "Attack"
"wd688 -> wd179", "wd179 -> wd28", "Support"
"wd1372 -> wd698", "wd698 -> wd184", "Support"
"wd698 -> wd184", "wd184 -> wd28", "Support"
"wd1371 -> wd698", "wd698 -> wd184", "Support"
"wd751 -> ¬wd183", "wd183 -> wd28", "Attack"
"wd1370 -> wd677", "wd677 -> wd180", "Support"
"wd1361 -> wd677", "wd677 -> wd180", "Support"
"wd677 -> wd180", "wd180 -> wd28", "Support"
"wd1291 -> wd677", "wd677 -> wd180", "Support"
"wd1360 -> wd677", "wd677 -> wd180", "Support"
"wd1444 -> ¬wd756", "wd756 -> wd184", "Attack"
"wd756 -> wd184", "wd184 -> wd28", "Support"
"wd715 -> wd350", "wd350 -> ¬wd28", "Support"
"wd1622 -> wd715", "wd715 -> wd350", "Support"
"wd2447 -> wd715", "wd715 -> wd350", "Support"
"wd1101 -> wd715", "wd715 -> wd350", "Support"
"wd700 -> wd181", "wd181 -> wd28", "Support"
"wd710 -> wd182", "wd182 -> wd28", "Support"
"wd719 -> ¬wd182", "wd182 -> wd28", "Attack"
"wd1073 -> ¬wd184", "wd184 -> wd28", "Attack"
"wd755 -> wd184", "wd184 -> wd28", "Support"
"wd1433 -> wd755", "wd755 -> wd184", "Support"
"wd1473 -> wd755", "wd755 -> wd184", "Support"
"wd1432 -> wd755", "wd755 -> wd184", "Support"
"wd1545 -> wd755", "wd755 -> wd184", "Support"
"wd676 -> wd181", "wd181 -> wd28", "Support"
"wd1359 -> wd676", "wd676 -> wd181", "Support"
"wd1789 -> wd179", "wd179 -> wd28", "Support"
"wd1470 -> ¬wd703", "wd703 -> wd180", "Attack"
"wd1471 -> ¬wd703", "wd703 -> wd180", "Attack"
"wd1374 -> wd703", "wd703 -> wd180", "Support"
"wd1375 -> wd703", "wd703 -> wd180", "Support"
"wd1376 -> wd703", "wd703 -> wd180", "Support"
"wd703 -> wd180", "wd180 -> wd28", "Support"
"wd2438 -> ¬wd696", "wd696 -> wd179", "Attack"
"wd696 -> wd179", "wd179 -> wd28", "Support"
"wd1097 -> ¬wd684", "wd684 -> wd184", "Attack"
"wd684 -> wd184", "wd184 -> wd28", "Support"
"wd908 -> ¬wd184", "wd184 -> wd28", "Attack"
"wd754 -> wd184", "wd184 -> wd28", "Support"
"wd1363 -> wd679", "wd679 -> wd180", "Support"
"wd679 -> wd180", "wd180 -> wd28", "Support"
"wd2434 -> wd679", "wd679 -> wd180", "Support"
"wd2433 -> wd679", "wd679 -> wd180", "Support"
"wd1641 -> wd679", "wd679 -> wd180", "Support"
"wd2435 -> wd679", "wd679 -> wd180", "Support"
"wd1270 -> ¬wd643", "wd643 -> ¬wd181", "Attack"
"wd643 -> ¬wd181", "wd181 -> wd28", "Attack"
"wd1399 -> ¬wd643", "wd643 -> ¬wd181", "Attack"
"wd1271 -> ¬wd643", "wd643 -> ¬wd181", "Attack"
"wd1395 -> ¬wd643", "wd643 -> ¬wd181", "Attack"
"wd1398 -> ¬wd643", "wd643 -> ¬wd181", "Attack"
"wd2448 -> ¬wd713", "wd713 -> wd183", "Attack"
"wd1295 -> ¬wd713", "wd713 -> wd183", "Attack"
"wd2449 -> ¬wd713", "wd713 -> wd183", "Attack"
"wd713 -> wd183", "wd183 -> wd28", "Support"
"wd1362 -> wd680", "wd680 -> wd180", "Support"
"wd680 -> wd180", "wd180 -> wd28", "Support"
"wd1364 -> wd680", "wd680 -> wd180", "Support"
"wd1321 -> wd689", "wd689 -> wd179", "Support"
"wd1649 -> wd689", "wd689 -> wd179", "Support"
"wd689 -> wd179", "wd179 -> wd28", "Support"
"wd1322 -> wd689", "wd689 -> wd179", "Support"
"wd717 -> wd183", "wd183 -> wd28", "Support"
"wd716 -> wd349", "wd349 -> ¬wd28", "Support"
"wd693 -> wd179", "wd179 -> wd28", "Support"
"wd641 -> wd349", "wd349 -> ¬wd28", "Support"
"wd1116 -> ¬wd692", "wd692 -> wd179", "Attack"
"wd692 -> wd179", "wd179 -> wd28", "Support"
"wd1379 -> wd705", "wd705 -> wd180", "Support"
"wd1378 -> wd705", "wd705 -> wd180", "Support"
"wd1377 -> wd705", "wd705 -> wd180", "Support"
"wd1380 -> wd705", "wd705 -> wd180", "Support"
"wd705 -> wd180", "wd180 -> wd28", "Support"
"wd2451 -> ¬wd707", "wd707 -> wd180", "Attack"
"wd1387 -> wd707", "wd707 -> wd180", "Support"
"wd1385 -> wd707", "wd707 -> wd180", "Support"
"wd1386 -> wd707", "wd707 -> wd180", "Support"
"wd1388 -> wd707", "wd707 -> wd180", "Support"
"wd707 -> wd180", "wd180 -> wd28", "Support"
"wd1384 -> wd707", "wd707 -> wd180", "Support"
"wd2533 -> ¬wd675", "wd675 -> wd179", "Attack"
"wd675 -> wd179", "wd179 -> wd28", "Support"
"wd694 -> wd179", "wd179 -> wd28", "Support"
"wd687 -> wd179", "wd179 -> wd28", "Support"
"wd1303 -> ¬wd605", "wd605 -> wd129", "Attack"
"wd1417 -> ¬wd605", "wd605 -> wd129", "Attack"
"wd605 -> wd129", "wd129 -> wd28", "Support"
"wd671 -> wd129", "wd129 -> wd28", "Support"
"wd701 -> ¬wd183", "wd183 -> wd28", "Attack"
"wd1474 -> ¬wd701", "wd701 -> ¬wd183", "Attack"
