premise, conclusion, weight
" Les emplacements proposés pour les ateliers de maintenance du tramway à Montreuil ne conviennent ni à la RATP ni aux associations", " Il faut construire des ateliers de maintenance du tramway dans les Murs à pêches de Montreuil", -1.0
" Il faut développer le travail social envers les populations tsiganes de Montreuil", " Les Murs à pêches de Montreuil sont une zone de non-droit", -1.0
" Une partie des Murs à pêches de Montreuil a déjà été classée « Sites et paysages »", " Il faut préserver les Murs à pêches de Montreuil pour sauvegarder un patrimoine", -1.0
" Développer l'agriculture dans les Murs à pêches de Montreuil conduit à plus privatiser le lieu", " Il faut préserver les Murs à pêches de Montreuil pour relancer une agriculture urbaine de proximité", -1.0
" Le terrain de l'ancienne usine EIF recoupe des parcelles classées", " Il faut reconvertir l'ancienne usine EIF des Murs à pêches de Montreuil", -1.0
" Il n'y a pas besoin de préserver l'ensemble des Murs à pêches pour sauvegarder la biodiversité", " Il faut préserver les Murs à pêches de Montreuil pour promouvoir la biodiversité", -1.0
" Les sols des Murs à pêches de Montreuil sont pollués", " Il faut préserver les Murs à pêches de Montreuil pour relancer une agriculture urbaine de proximité", -1.0
" Les Murs à pêches de Montreuil ne sont pas à monnayer", " Les Murs à pêches de Montreuil occupent un espace inutilisé", -1.0
" Le projet de reconversion de l'usine EIF prépare les opérateurs privés à faire ce qu'ils veulent des Murs à pêches de Montreuil", " Il faut reconvertir l'ancienne usine EIF des Murs à pêches de Montreuil", -1.0
" Les Murs à pêches de Montreuil sont une zone de non-droit", " Faut-il préserver les Murs à pêches de Montreuil ?", -1.0
" Il faut préserver les Murs à pêches de Montreuil pour promouvoir la biodiversité", " Faut-il préserver les Murs à pêches de Montreuil ?", 1.0
" Il faut préserver les Murs à pêches de Montreuil pour accueillir des associations", " Faut-il préserver les Murs à pêches de Montreuil ?", 1.0
" Il faut construire des logements dans les Murs à pêches de Montreuil", " Faut-il préserver les Murs à pêches de Montreuil ?", -1.0
" Les Murs à pêches de Montreuil occupent un espace inutilisé", " Faut-il préserver les Murs à pêches de Montreuil ?", -1.0
" Il faut reconvertir l'ancienne usine EIF des Murs à pêches de Montreuil", " Faut-il préserver les Murs à pêches de Montreuil ?", -1.0
" Il faut préserver les Murs à pêches de Montreuil pour relancer une agriculture urbaine de proximité", " Faut-il préserver les Murs à pêches de Montreuil ?", 1.0
" Il faut préserver les Murs à pêches de Montreuil pour sauvegarder un patrimoine", " Faut-il préserver les Murs à pêches de Montreuil ?", 1.0
" Il faut construire des ateliers de maintenance du tramway dans les Murs à pêches de Montreuil", " Faut-il préserver les Murs à pêches de Montreuil ?", -1.0
" Il faut construire des commerce et des services de proximité dans les Murs à pêches de Montreuil", " Faut-il préserver les Murs à pêches de Montreuil ?", -1.0
" Il faut préserver les Murs à pêches de Montreuil pour sauvegarder un savoir-faire", " Faut-il préserver les Murs à pêches de Montreuil ?", 1.0
" Il faut préserver les Murs à pêches de Montreuil pour préserver un espace vert à côté de Paris", " Faut-il préserver les Murs à pêches de Montreuil ?", 1.0
