arg1, arg2, attack_support
"kl17726 -> ¬kl16703", "kl16703 -> ¬kl15536", "Attack"
"kl16703 -> ¬kl15536", "kl15536 -> ¬kl14882", "Attack"
"kl18051 -> ¬kl16346", "kl16346 -> ¬kl13748", "Attack"
"kl16346 -> ¬kl13748", "kl13748 -> ¬kl12229", "Attack"
"kl18165 -> kl16346", "kl16346 -> ¬kl13748", "Support"
"kl16930 -> kl15987", "kl15987 -> kl14652", "Support"
"kl17233 -> ¬kl16042", "kl16042 -> ¬kl14882", "Attack"
"kl18036 -> ¬kl16859", "kl16859 -> kl16483", "Attack"
"kl16859 -> kl16483", "kl16483 -> kl13449", "Support"
"kl16676 -> kl15310", "kl15310 -> kl13450", "Support"
"kl15452 -> kl13427", "kl13427 -> kl10001", "Support"
"kl17880 -> ¬kl16652", "kl16652 -> ¬kl16483", "Attack"
"kl16652 -> ¬kl16483", "kl16483 -> kl13449", "Attack"
"kl17822 -> ¬kl16082", "kl16082 -> ¬kl14262", "Attack"
"kl16179 -> ¬kl13603", "kl13603 -> kl10252", "Attack"
"kl19631 -> ¬kl18157", "kl18157 -> kl16109", "Attack"
"kl18157 -> kl16109", "kl16109 -> ¬kl14168", "Support"
"kl18200 -> ¬kl15536", "kl15536 -> ¬kl14882", "Attack"
"kl17070 -> ¬kl16483", "kl16483 -> kl13449", "Attack"
"kl17637 -> kl17070", "kl17070 -> ¬kl16483", "Support"
"kl16888 -> ¬kl15293", "kl15293 -> ¬kl13255", "Attack"
"kl17831 -> ¬kl16181", "kl16181 -> ¬kl14002", "Attack"
"kl16181 -> ¬kl14002", "kl14002 -> ¬kl9844", "Attack"
"kl16829 -> ¬kl15457", "kl15457 -> ¬kl13311", "Attack"
"kl16504 -> ¬kl16829", "kl16829 -> ¬kl15457", "Attack"
"kl16669 -> ¬kl15201", "kl15201 -> ¬kl13589", "Attack"
"kl16244 -> kl13427", "kl13427 -> kl10001", "Support"
"kl16773 -> ¬kl15579", "kl15579 -> ¬kl13449", "Attack"
"kl17543 -> ¬kl16773", "kl16773 -> ¬kl15579", "Attack"
"kl18093 -> ¬kl17105", "kl17105 -> kl16481", "Attack"
"kl17105 -> kl16481", "kl16481 -> ¬kl12918", "Support"
"kl16738 -> ¬kl16483", "kl16483 -> kl13449", "Attack"
"kl17149 -> kl15310", "kl15310 -> kl13450", "Support"
"kl15515 -> ¬kl13922", "kl13922 -> kl12117", "Attack"
"kl16862 -> ¬kl16109", "kl16109 -> ¬kl14168", "Attack"
"kl18158 -> ¬kl16237", "kl16237 -> ¬kl14526", "Attack"
"kl16237 -> ¬kl14526", "kl14526 -> kl10088", "Attack"
"kl16732 -> ¬kl16481", "kl16481 -> ¬kl12918", "Attack"
"kl15960 -> kl13427", "kl13427 -> kl10001", "Support"
"kl16788 -> ¬kl15688", "kl15688 -> ¬kl12680", "Attack"
"kl17065 -> ¬kl16203", "kl16203 -> ¬kl14470", "Attack"
"kl15813 -> ¬kl13603", "kl13603 -> kl10252", "Attack"
"kl16961 -> kl15813", "kl15813 -> ¬kl13603", "Support"
"kl18085 -> ¬kl15243", "kl15243 -> ¬kl15034", "Attack"
"kl16380 -> kl14885", "kl14885 -> kl12132", "Support"
"kl18639 -> ¬kl18039", "kl18039 -> ¬kl16295", "Attack"
"kl18039 -> ¬kl16295", "kl16295 -> ¬kl13449", "Attack"
"kl16273 -> ¬kl13095", "kl13095 -> ¬kl11591", "Attack"
"kl16970 -> kl15540", "kl15540 -> ¬kl12918", "Support"
"kl18133 -> kl16431", "kl16431 -> kl14824", "Support"
"kl16513 -> ¬kl12674", "kl12674 -> ¬kl9856", "Attack"
"kl18007 -> ¬kl16513", "kl16513 -> ¬kl12674", "Attack"
"kl16755 -> ¬kl16477", "kl16477 -> kl14897", "Attack"
"kl16935 -> ¬kl16552", "kl16552 -> ¬kl14882", "Attack"
"kl17171 -> ¬kl16481", "kl16481 -> ¬kl12918", "Attack"
"kl17821 -> kl15780", "kl15780 -> kl13449", "Support"
"kl17093 -> ¬kl15987", "kl15987 -> kl14652", "Attack"
"kl15837 -> ¬kl12674", "kl12674 -> ¬kl9856", "Attack"
"kl15951 -> kl14713", "kl14713 -> ¬kl12117", "Support"
"kl15982 -> kl14713", "kl14713 -> ¬kl12117", "Support"
"kl17008 -> ¬kl16565", "kl16565 -> ¬kl12674", "Attack"
"kl16923 -> ¬kl16565", "kl16565 -> ¬kl12674", "Attack"
"kl16565 -> ¬kl12674", "kl12674 -> ¬kl9856", "Attack"
"kl16941 -> ¬kl15780", "kl15780 -> kl13449", "Attack"
"kl17623 -> kl16941", "kl16941 -> ¬kl15780", "Support"
"kl6110 -> kl16479", "kl16479 -> kl14892", "Support"
"kl12125 -> kl16479", "kl16479 -> kl14892", "Support"
"kl6111 -> kl16479", "kl16479 -> kl14892", "Support"
"kl16479 -> kl14892", "kl14892 -> ¬kl11635", "Support"
"kl14864 -> kl9541", "kl9541 -> kl7470", "Support"
"kl16474 -> kl14881", "kl14881 -> kl12108", "Support"
"kl14432 -> ¬kl11003", "kl11003 -> ¬kl9087", "Attack"
"kl13095 -> ¬kl11591", "kl11591 -> ¬kl6479", "Attack"
"kl16273 -> ¬kl13095", "kl13095 -> ¬kl11591", "Attack"
"kl15310 -> kl13450", "kl13450 -> ¬kl11228", "Support"
"kl16676 -> kl15310", "kl15310 -> kl13450", "Support"
"kl17149 -> kl15310", "kl15310 -> kl13450", "Support"
"kl15245 -> kl14893", "kl14893 -> ¬kl12127", "Support"
"kl15540 -> ¬kl12918", "kl12918 -> ¬kl12112", "Attack"
"kl16970 -> kl15540", "kl15540 -> ¬kl12918", "Support"
"kl16755 -> ¬kl16477", "kl16477 -> kl14897", "Attack"
"kl16477 -> kl14897", "kl14897 -> ¬kl12125", "Support"
"kl17822 -> ¬kl16082", "kl16082 -> ¬kl14262", "Attack"
"kl16082 -> ¬kl14262", "kl14262 -> ¬kl11208", "Attack"
"kl13571 -> ¬kl9656", "kl9656 -> kl6757", "Attack"
"kl15837 -> ¬kl12674", "kl12674 -> ¬kl9856", "Attack"
"kl16513 -> ¬kl12674", "kl12674 -> ¬kl9856", "Attack"
"kl12674 -> ¬kl9856", "kl9856 -> kl8581", "Attack"
"kl16565 -> ¬kl12674", "kl12674 -> ¬kl9856", "Attack"
"kl16042 -> ¬kl14882", "kl14882 -> ¬kl12095", "Attack"
"kl17233 -> ¬kl16042", "kl16042 -> ¬kl14882", "Attack"
"kl14085 -> kl10187", "kl10187 -> ¬kl8256", "Support"
"kl14888 -> ¬kl12062", "kl12062 -> ¬kl6778", "Attack"
"kl16380 -> kl14885", "kl14885 -> kl12132", "Support"
"kl14885 -> kl12132", "kl12132 -> kl7620", "Support"
"kl15716 -> ¬kl12735", "kl12735 -> kl11635", "Attack"
"kl15716 -> ¬kl12735", "kl12735 -> kl13449", "Attack"
"kl17065 -> ¬kl16203", "kl16203 -> ¬kl14470", "Attack"
"kl16203 -> ¬kl14470", "kl14470 -> kl12097", "Attack"
"kl14183 -> ¬kl12628", "kl12628 -> ¬kl8547", "Attack"
"kl16480 -> ¬kl13174", "kl13174 -> ¬kl11479", "Attack"
"kl12736 -> kl9434", "kl9434 -> ¬kl8128", "Support"
"kl16504 -> ¬kl16829", "kl16829 -> ¬kl15457", "Attack"
"kl16504 -> kl14897", "kl14897 -> ¬kl12125", "Support"
"kl15648 -> kl14171", "kl14171 -> kl11596", "Support"
"kl16295 -> ¬kl13449", "kl13449 -> kl11635", "Attack"
"kl18039 -> ¬kl16295", "kl16295 -> ¬kl13449", "Attack"
"kl15452 -> kl13427", "kl13427 -> kl10001", "Support"
"kl16244 -> kl13427", "kl13427 -> kl10001", "Support"
"kl13427 -> kl10001", "kl10001 -> ¬kl8901", "Support"
"kl15960 -> kl13427", "kl13427 -> kl10001", "Support"
"kl14713 -> ¬kl12117", "kl12117 -> kl7242", "Attack"
"kl15982 -> kl14713", "kl14713 -> ¬kl12117", "Support"
"kl15951 -> kl14713", "kl14713 -> ¬kl12117", "Support"
"kl13686 -> kl12141", "kl12141 -> kl8901", "Support"
"kl16237 -> ¬kl14526", "kl14526 -> kl10088", "Attack"
"kl14526 -> kl10088", "kl10088 -> ¬kl8573", "Support"
"kl16221 -> kl14881", "kl14881 -> kl12108", "Support"
"kl16732 -> ¬kl16481", "kl16481 -> ¬kl12918", "Attack"
"kl17171 -> ¬kl16481", "kl16481 -> ¬kl12918", "Attack"
"kl16481 -> ¬kl12918", "kl12918 -> ¬kl12112", "Attack"
"kl17105 -> kl16481", "kl16481 -> ¬kl12918", "Support"
"kl16431 -> kl14824", "kl14824 -> kl11926", "Support"
"kl18133 -> kl16431", "kl16431 -> kl14824", "Support"
"kl16862 -> ¬kl16109", "kl16109 -> ¬kl14168", "Attack"
"kl16109 -> ¬kl14168", "kl14168 -> ¬kl11231", "Attack"
"kl18157 -> kl16109", "kl16109 -> ¬kl14168", "Support"
"kl14492 -> ¬kl10252", "kl10252 -> ¬kl7254", "Attack"
"kl15579 -> ¬kl13449", "kl13449 -> kl11635", "Attack"
"kl16773 -> ¬kl15579", "kl15579 -> ¬kl13449", "Attack"
"kl13748 -> ¬kl12229", "kl12229 -> ¬kl9092", "Attack"
"kl16346 -> ¬kl13748", "kl13748 -> ¬kl12229", "Attack"
"kl15300 -> ¬kl14518", "kl14518 -> kl11208", "Attack"
"kl12909 -> kl10088", "kl10088 -> ¬kl8573", "Support"
"kl15231 -> ¬kl14895", "kl14895 -> kl11635", "Attack"
"kl15610 -> ¬kl13449", "kl13449 -> kl11635", "Attack"
"kl13404 -> kl9434", "kl9434 -> ¬kl8128", "Support"
"kl15292 -> kl14171", "kl14171 -> kl11596", "Support"
"kl15957 -> kl14897", "kl14897 -> ¬kl12125", "Support"
"kl13215 -> ¬kl12513", "kl12513 -> kl8148", "Attack"
"kl16475 -> ¬kl13487", "kl13487 -> ¬kl11231", "Attack"
"kl15562 -> kl14114", "kl14114 -> ¬kl11554", "Support"
"kl15536 -> ¬kl14882", "kl14882 -> ¬kl12095", "Attack"
"kl18200 -> ¬kl15536", "kl15536 -> ¬kl14882", "Attack"
"kl16703 -> ¬kl15536", "kl15536 -> ¬kl14882", "Attack"
"kl15616 -> kl14671", "kl14671 -> kl11596", "Support"
"kl16478 -> kl14881", "kl14881 -> kl12108", "Support"
"kl15515 -> ¬kl13922", "kl13922 -> kl12117", "Attack"
"kl13922 -> kl12117", "kl12117 -> kl7242", "Support"
"kl15773 -> kl14892", "kl14892 -> ¬kl11635", "Support"
"kl13014 -> ¬kl11696", "kl11696 -> ¬kl7254", "Attack"
"kl16669 -> ¬kl15201", "kl15201 -> ¬kl13589", "Attack"
"kl15201 -> ¬kl13589", "kl13589 -> kl12108", "Attack"
"kl13451 -> kl12088", "kl12088 -> kl8901", "Support"
"kl15045 -> ¬kl10088", "kl10088 -> ¬kl8573", "Attack"
"kl16476 -> ¬kl14890", "kl14890 -> ¬kl12437", "Attack"
"kl13621 -> ¬kl9240", "kl9240 -> ¬kl7254", "Attack"
"kl14837 -> ¬kl9502", "kl9502 -> kl8412", "Attack"
"kl14002 -> ¬kl9844", "kl9844 -> ¬kl6778", "Attack"
"kl16181 -> ¬kl14002", "kl14002 -> ¬kl9844", "Attack"
"kl15688 -> ¬kl12680", "kl12680 -> ¬kl11189", "Attack"
"kl16788 -> ¬kl15688", "kl15688 -> ¬kl12680", "Attack"
"kl16241 -> ¬kl12735", "kl12735 -> kl13449", "Attack"
"kl16241 -> ¬kl12735", "kl12735 -> kl11635", "Attack"
"kl17949 -> ¬kl15780", "kl15780 -> kl13449", "Attack"
"kl16941 -> ¬kl15780", "kl15780 -> kl13449", "Attack"
"kl15780 -> kl13449", "kl13449 -> kl11635", "Support"
"kl17821 -> kl15780", "kl15780 -> kl13449", "Support"
"kl15545 -> ¬kl13311", "kl13311 -> kl12125", "Attack"
"kl12927 -> ¬kl10044", "kl10044 -> ¬kl7253", "Attack"
"kl15293 -> ¬kl13255", "kl13255 -> ¬kl10567", "Attack"
"kl16888 -> ¬kl15293", "kl15293 -> ¬kl13255", "Attack"
"kl15294 -> kl14876", "kl14876 -> ¬kl11870", "Support"
"kl14103 -> ¬kl9412", "kl9412 -> ¬kl7456", "Attack"
"kl14086 -> kl10187", "kl10187 -> ¬kl8256", "Support"
"kl13705 -> ¬kl11876", "kl11876 -> ¬kl6495", "Attack"
"kl17093 -> ¬kl15987", "kl15987 -> kl14652", "Attack"
"kl16930 -> kl15987", "kl15987 -> kl14652", "Support"
"kl15987 -> kl14652", "kl14652 -> kl12104", "Support"
"kl15451 -> kl14892", "kl14892 -> ¬kl11635", "Support"
"kl13660 -> ¬kl11607", "kl11607 -> ¬kl8482", "Attack"
"kl16428 -> ¬kl13044", "kl13044 -> ¬kl11870", "Attack"
"kl16484 -> kl14882", "kl14882 -> ¬kl12095", "Support"
"kl16935 -> ¬kl16552", "kl16552 -> ¬kl14882", "Attack"
"kl16552 -> ¬kl14882", "kl14882 -> ¬kl12095", "Attack"
"kl14299 -> ¬kl9502", "kl9502 -> kl8412", "Attack"
"kl13762 -> ¬kl11607", "kl11607 -> ¬kl8482", "Attack"
"kl16652 -> ¬kl16483", "kl16483 -> kl13449", "Attack"
"kl17070 -> ¬kl16483", "kl16483 -> kl13449", "Attack"
"kl2103 -> ¬kl16483", "kl16483 -> kl13449", "Attack"
"kl16738 -> ¬kl16483", "kl16483 -> kl13449", "Attack"
"kl16859 -> kl16483", "kl16483 -> kl13449", "Support"
"kl16483 -> kl13449", "kl13449 -> kl11635", "Support"
"kl15828 -> kl13850", "kl13850 -> ¬kl12125", "Support"
"kl13013 -> ¬kl11696", "kl11696 -> ¬kl7254", "Attack"
"kl15457 -> ¬kl13311", "kl13311 -> kl12125", "Attack"
"kl16829 -> ¬kl15457", "kl15457 -> ¬kl13311", "Attack"
"kl16482 -> kl14893", "kl14893 -> ¬kl12127", "Support"
"kl14323 -> kl10926", "kl10926 -> ¬kl7894", "Support"
"kl16225 -> kl14881", "kl14881 -> kl12108", "Support"
"kl17084 -> ¬kl15609", "kl15609 -> kl13449", "Attack"
"kl15609 -> kl13449", "kl13449 -> kl11635", "Support"
"kl16010 -> kl14895", "kl14895 -> kl11635", "Support"
"kl15615 -> kl14171", "kl14171 -> kl11596", "Support"
"kl16179 -> ¬kl13603", "kl13603 -> kl10252", "Attack"
"kl15813 -> ¬kl13603", "kl13603 -> kl10252", "Attack"
"kl13603 -> kl10252", "kl10252 -> ¬kl7254", "Support"
"kl18085 -> ¬kl15243", "kl15243 -> ¬kl15034", "Attack"
"kl15243 -> ¬kl15034", "kl15034 -> ¬kl11635", "Attack"
"kl13669 -> ¬kl9502", "kl9502 -> kl8412", "Attack"
"kl16582 -> ¬kl12918", "kl12918 -> ¬kl12112", "Attack"
"kl15968 -> ¬kl14876", "kl14876 -> ¬kl11870", "Attack"
"kl14184 -> ¬kl12628", "kl12628 -> ¬kl8547", "Attack"
"kl15962 -> kl13926", "kl13926 -> ¬kl12126", "Support"
"kl12263 -> kl8921", "kl8921 -> ¬kl6085", "Support"
"kl9715 -> kl6757", "kl6757 -> ¬kl4692", "Support"
"kl14897 -> ¬kl12125", "kl12125 -> kl16479", "Attack"
"kl14897 -> ¬kl12125", "kl12125 -> kl3057", "Attack"
"kl15957 -> kl14897", "kl14897 -> ¬kl12125", "Support"
"kl16504 -> kl14897", "kl14897 -> ¬kl12125", "Support"
"kl16477 -> kl14897", "kl14897 -> ¬kl12125", "Support"
"kl13014 -> ¬kl11696", "kl11696 -> ¬kl7254", "Attack"
"kl11696 -> ¬kl7254", "kl7254 -> kl6100", "Attack"
"kl13013 -> ¬kl11696", "kl11696 -> ¬kl7254", "Attack"
"kl14889 -> kl12121", "kl12121 -> kl5847", "Support"
"kl9287 -> ¬kl7242", "kl7242 -> ¬kl6098", "Attack"
"kl12535 -> ¬kl8581", "kl8581 -> ¬kl5849", "Attack"
"kl10016 -> kl7328", "kl7328 -> ¬kl6111", "Support"
"kl16428 -> ¬kl13044", "kl13044 -> ¬kl11870", "Attack"
"kl13044 -> ¬kl11870", "kl11870 -> ¬kl6125", "Attack"
"kl12088 -> kl8901", "kl8901 -> kl5846", "Support"
"kl13451 -> kl12088", "kl12088 -> kl8901", "Support"
"kl14252 -> kl12125", "kl12125 -> kl16479", "Support"
"kl14252 -> kl12125", "kl12125 -> kl3057", "Support"
"kl13305 -> ¬kl12119", "kl12119 -> kl6081", "Attack"
"kl9759 -> kl8412", "kl8412 -> kl6102", "Support"
"kl9719 -> kl6757", "kl6757 -> ¬kl4692", "Support"
"kl12673 -> kl11596", "kl11596 -> kl5446", "Support"
"kl14183 -> ¬kl12628", "kl12628 -> ¬kl8547", "Attack"
"kl14184 -> ¬kl12628", "kl12628 -> ¬kl8547", "Attack"
"kl12628 -> ¬kl8547", "kl8547 -> kl5655", "Attack"
"kl10001 -> ¬kl8901", "kl8901 -> kl5846", "Attack"
"kl13427 -> kl10001", "kl10001 -> ¬kl8901", "Support"
"kl10177 -> kl8149", "kl8149 -> ¬kl6115", "Support"
"kl12093 -> ¬kl8482", "kl8482 -> kl4078", "Attack"
"kl9844 -> ¬kl6778", "kl6778 -> ¬kl3220", "Attack"
"kl14002 -> ¬kl9844", "kl9844 -> ¬kl6778", "Attack"
"kl12687 -> ¬kl12116", "kl12116 -> kl3755", "Attack"
"kl16582 -> ¬kl12918", "kl12918 -> ¬kl12112", "Attack"
"kl16481 -> ¬kl12918", "kl12918 -> ¬kl12112", "Attack"
"kl12918 -> ¬kl12112", "kl12112 -> kl6081", "Attack"
"kl15540 -> ¬kl12918", "kl12918 -> ¬kl12112", "Attack"
"kl12489 -> ¬kl6683", "kl6683 -> ¬kl4112", "Attack"
"kl16241 -> ¬kl12735", "kl12735 -> kl13449", "Attack"
"kl16241 -> ¬kl12735", "kl12735 -> kl11635", "Attack"
"kl15716 -> ¬kl12735", "kl12735 -> kl11635", "Attack"
"kl15716 -> ¬kl12735", "kl12735 -> kl13449", "Attack"
"kl12735 -> kl13449", "kl13449 -> kl11635", "Support"
"kl12735 -> kl11635", "kl11635 -> kl3750", "Support"
"kl11636 -> ¬kl7904", "kl7904 -> kl3755", "Attack"
"kl6102 -> ¬kl11636", "kl11636 -> ¬kl7904", "Attack"
"kl10345 -> ¬kl7903", "kl7903 -> ¬kl3057", "Attack"
"kl16480 -> ¬kl13174", "kl13174 -> ¬kl11479", "Attack"
"kl13174 -> ¬kl11479", "kl11479 -> ¬kl3220", "Attack"
"kl10926 -> ¬kl7894", "kl7894 -> kl5712", "Attack"
"kl14323 -> kl10926", "kl10926 -> ¬kl7894", "Support"
"kl13748 -> ¬kl12229", "kl12229 -> ¬kl9092", "Attack"
"kl12229 -> ¬kl9092", "kl9092 -> kl6085", "Attack"
"kl14050 -> ¬kl12126", "kl12126 -> ¬kl2448", "Attack"
"kl16225 -> kl14881", "kl14881 -> kl12108", "Support"
"kl14881 -> kl12108", "kl12108 -> kl6100", "Support"
"kl16221 -> kl14881", "kl14881 -> kl12108", "Support"
"kl16478 -> kl14881", "kl14881 -> kl12108", "Support"
"kl16474 -> kl14881", "kl14881 -> kl12108", "Support"
"kl14346 -> kl11985", "kl11985 -> ¬kl3478", "Support"
"kl13075 -> ¬kl10613", "kl10613 -> ¬kl6091", "Attack"
"kl9823 -> kl7986", "kl7986 -> ¬kl6127", "Support"
"kl11006 -> ¬kl8582", "kl8582 -> ¬kl6084", "Attack"
"kl14891 -> kl12108", "kl12108 -> kl6100", "Support"
"kl11876 -> ¬kl6495", "kl6495 -> kl6104", "Attack"
"kl13705 -> ¬kl11876", "kl11876 -> ¬kl6495", "Attack"
"kl13700 -> ¬kl10482", "kl10482 -> ¬kl6130", "Attack"
"kl14894 -> kl12128", "kl12128 -> kl5847", "Support"
"kl14450 -> ¬kl12120", "kl12120 -> kl6075", "Attack"
"kl10074 -> ¬kl6778", "kl6778 -> ¬kl3220", "Attack"
"kl11621 -> ¬kl7895", "kl7895 -> ¬kl6107", "Attack"
"kl11621 -> ¬kl7895", "kl7895 -> kl5712", "Attack"
"kl13418 -> ¬kl12116", "kl12116 -> kl3755", "Attack"
"kl14854 -> kl11051", "kl11051 -> ¬kl6097", "Support"
"kl15968 -> ¬kl14876", "kl14876 -> ¬kl11870", "Attack"
"kl14876 -> ¬kl11870", "kl11870 -> ¬kl6125", "Attack"
"kl15294 -> kl14876", "kl14876 -> ¬kl11870", "Support"
"kl16203 -> ¬kl14470", "kl14470 -> kl12097", "Attack"
"kl14470 -> kl12097", "kl12097 -> kl6100", "Support"
"kl13926 -> ¬kl12126", "kl12126 -> ¬kl2448", "Attack"
"kl15962 -> kl13926", "kl13926 -> ¬kl12126", "Support"
"kl14864 -> kl9541", "kl9541 -> kl7470", "Support"
"kl9541 -> kl7470", "kl7470 -> ¬kl6355", "Support"
"kl13271 -> ¬kl10482", "kl10482 -> ¬kl6130", "Attack"
"kl12674 -> ¬kl9856", "kl9856 -> kl8581", "Attack"
"kl9856 -> kl8581", "kl8581 -> ¬kl5849", "Support"
"kl13487 -> ¬kl11231", "kl11231 -> kl3982", "Attack"
"kl16475 -> ¬kl13487", "kl13487 -> ¬kl11231", "Attack"
"kl10746 -> ¬kl7531", "kl7531 -> kl5849", "Attack"
"kl14296 -> kl10607", "kl10607 -> ¬kl5849", "Support"
"kl14256 -> ¬kl10576", "kl10576 -> kl6115", "Attack"
"kl11081 -> ¬kl8581", "kl8581 -> ¬kl5849", "Attack"
"kl14262 -> ¬kl11208", "kl11208 -> ¬kl2363", "Attack"
"kl16082 -> ¬kl14262", "kl14262 -> ¬kl11208", "Attack"
"kl10891 -> kl7254", "kl7254 -> kl6100", "Support"
"kl16431 -> kl14824", "kl14824 -> kl11926", "Support"
"kl14824 -> kl11926", "kl11926 -> ¬kl6314", "Support"
"kl14624 -> kl11926", "kl11926 -> ¬kl6314", "Support"
"kl10089 -> ¬kl7909", "kl7909 -> kl2419", "Attack"
"kl10151 -> kl7118", "kl7118 -> ¬kl6086", "Support"
"kl9751 -> kl6757", "kl6757 -> ¬kl4692", "Support"
"kl13696 -> kl11870", "kl11870 -> ¬kl6125", "Support"
"kl14885 -> kl12132", "kl12132 -> kl7620", "Support"
"kl12132 -> kl7620", "kl7620 -> kl4210", "Support"
"kl13581 -> ¬kl12102", "kl12102 -> kl6084", "Attack"
"kl12718 -> ¬kl12119", "kl12119 -> kl6081", "Attack"
"kl10252 -> ¬kl7254", "kl7254 -> kl6100", "Attack"
"kl14492 -> ¬kl10252", "kl10252 -> ¬kl7254", "Attack"
"kl13603 -> kl10252", "kl10252 -> ¬kl7254", "Support"
"kl9158 -> kl7234", "kl7234 -> ¬kl6082", "Support"
"kl15648 -> kl14171", "kl14171 -> kl11596", "Support"
"kl15615 -> kl14171", "kl14171 -> kl11596", "Support"
"kl15292 -> kl14171", "kl14171 -> kl11596", "Support"
"kl14171 -> kl11596", "kl11596 -> kl5446", "Support"
"kl14893 -> ¬kl12127", "kl12127 -> ¬kl6114", "Attack"
"kl16482 -> kl14893", "kl14893 -> ¬kl12127", "Support"
"kl15245 -> kl14893", "kl14893 -> ¬kl12127", "Support"
"kl13660 -> ¬kl11607", "kl11607 -> ¬kl8482", "Attack"
"kl13762 -> ¬kl11607", "kl11607 -> ¬kl8482", "Attack"
"kl11607 -> ¬kl8482", "kl8482 -> kl4078", "Attack"
"kl10187 -> ¬kl8256", "kl8256 -> ¬kl3299", "Attack"
"kl14086 -> kl10187", "kl10187 -> ¬kl8256", "Support"
"kl14085 -> kl10187", "kl10187 -> ¬kl8256", "Support"
"kl11159 -> kl7254", "kl7254 -> kl6100", "Support"
"kl15300 -> ¬kl14518", "kl14518 -> kl11208", "Attack"
"kl14518 -> kl11208", "kl11208 -> ¬kl2363", "Support"
"kl10186 -> ¬kl6580", "kl6580 -> ¬kl5497", "Attack"
"kl16295 -> ¬kl13449", "kl13449 -> kl11635", "Attack"
"kl15610 -> ¬kl13449", "kl13449 -> kl11635", "Attack"
"kl6265 -> ¬kl13449", "kl13449 -> kl11635", "Attack"
"kl15579 -> ¬kl13449", "kl13449 -> kl11635", "Attack"
"kl12735 -> kl13449", "kl13449 -> kl11635", "Support"
"kl13449 -> kl11635", "kl11635 -> kl3750", "Support"
"kl16483 -> kl13449", "kl13449 -> kl11635", "Support"
"kl15609 -> kl13449", "kl13449 -> kl11635", "Support"
"kl15780 -> kl13449", "kl13449 -> kl11635", "Support"
"kl9755 -> kl7903", "kl7903 -> ¬kl3057", "Support"
"kl10315 -> kl9052", "kl9052 -> ¬kl6129", "Support"
"kl14168 -> ¬kl11231", "kl11231 -> kl3982", "Attack"
"kl16109 -> ¬kl14168", "kl14168 -> ¬kl11231", "Attack"
"kl10313 -> kl8741", "kl8741 -> ¬kl6110", "Support"
"kl16476 -> ¬kl14890", "kl14890 -> ¬kl12437", "Attack"
"kl14890 -> ¬kl12437", "kl12437 -> kl6085", "Attack"
"kl12679 -> ¬kl12112", "kl12112 -> kl6081", "Attack"
"kl14114 -> ¬kl11554", "kl11554 -> ¬kl6084", "Attack"
"kl15562 -> kl14114", "kl14114 -> ¬kl11554", "Support"
"kl10109 -> ¬kl6765", "kl6765 -> ¬kl6085", "Attack"
"kl10251 -> kl8412", "kl8412 -> kl6102", "Support"
"kl9155 -> ¬kl8921", "kl8921 -> ¬kl6085", "Attack"
"kl15231 -> ¬kl14895", "kl14895 -> kl11635", "Attack"
