arg1, arg2, attack_support
"kl34359 -> ¬kl34282", "kl34282 -> ¬kl34209", "Attack"
"kl34282 -> ¬kl34209", "kl34209 -> kl33829", "Attack"
"kl34281 -> kl34255", "kl34255 -> kl34076", "Support"
"kl34271 -> kl34260", "kl34260 -> kl33843", "Support"
"kl34264 -> kl34186", "kl34186 -> ¬kl33920", "Support"
"kl34361 -> ¬kl34297", "kl34297 -> kl33833", "Attack"
"kl34317 -> ¬kl34225", "kl34225 -> kl33854", "Attack"
"kl34274 -> kl34242", "kl34242 -> kl33840", "Support"
"kl34276 -> ¬kl34224", "kl34224 -> ¬kl34081", "Attack"
"kl34231 -> ¬kl34009", "kl34009 -> ¬kl33647", "Attack"
"kl34266 -> ¬kl34231", "kl34231 -> ¬kl34009", "Attack"
"kl34375 -> ¬kl34324", "kl34324 -> ¬kl34108", "Attack"
"kl34345 -> ¬kl34201", "kl34201 -> kl34008", "Attack"
"kl34349 -> kl34340", "kl34340 -> ¬kl34008", "Support"
"kl34358 -> ¬kl34299", "kl34299 -> kl34105", "Attack"
"kl34321 -> kl34198", "kl34198 -> kl34100", "Support"
"kl34270 -> kl34260", "kl34260 -> kl33843", "Support"
"kl34354 -> kl34333", "kl34333 -> kl34051", "Support"
"kl34373 -> kl34319", "kl34319 -> ¬kl33855", "Support"
"kl34287 -> ¬kl34225", "kl34225 -> kl33854", "Attack"
"kl34284 -> ¬kl34220", "kl34220 -> ¬kl33956", "Attack"
"kl34362 -> ¬kl34327", "kl34327 -> ¬kl33938", "Attack"
"kl34365 -> ¬kl34303", "kl34303 -> ¬kl34100", "Attack"
"kl34352 -> kl34340", "kl34340 -> ¬kl34008", "Support"
"kl34357 -> ¬kl34303", "kl34303 -> ¬kl34100", "Attack"
"kl34288 -> ¬kl34225", "kl34225 -> kl33854", "Attack"
"kl34367 -> ¬kl34278", "kl34278 -> ¬kl34248", "Attack"
"kl34278 -> ¬kl34248", "kl34248 -> ¬kl34010", "Attack"
"kl34371 -> kl34307", "kl34307 -> ¬kl33812", "Support"
"kl34286 -> kl34256", "kl34256 -> kl33854", "Support"
"kl34376 -> ¬kl34369", "kl34369 -> ¬kl34333", "Attack"
"kl34369 -> ¬kl34333", "kl34333 -> kl34051", "Attack"
"kl34377 -> ¬kl34369", "kl34369 -> ¬kl34333", "Attack"
"kl34309 -> ¬kl34186", "kl34186 -> ¬kl33920", "Attack"
"kl34269 -> kl34260", "kl34260 -> kl33843", "Support"
"kl34363 -> ¬kl34336", "kl34336 -> ¬kl33906", "Attack"
"kl34355 -> kl34333", "kl34333 -> kl34051", "Support"
"kl34370 -> kl34310", "kl34310 -> kl34144", "Support"
"kl34273 -> kl34260", "kl34260 -> kl33843", "Support"
"kl34267 -> ¬kl34227", "kl34227 -> ¬kl33854", "Attack"
"kl34290 -> kl34262", "kl34262 -> kl34000", "Support"
"kl34364 -> ¬kl34293", "kl34293 -> ¬kl33956", "Attack"
"kl34380 -> ¬kl34364", "kl34364 -> ¬kl34293", "Attack"
"kl34295 -> kl34230", "kl34230 -> kl33928", "Support"
"kl34366 -> kl34340", "kl34340 -> ¬kl34008", "Support"
"kl34360 -> ¬kl34331", "kl34331 -> ¬kl34172", "Attack"
"kl34331 -> ¬kl34172", "kl34172 -> ¬kl34114", "Attack"
"kl34272 -> kl34260", "kl34260 -> kl33843", "Support"
"kl34277 -> kl34225", "kl34225 -> kl33854", "Support"
"kl34181 -> kl33853", "kl33853 -> kl33427", "Support"
"kl34238 -> ¬kl34111", "kl34111 -> ¬kl33408", "Attack"
"kl34286 -> kl34256", "kl34256 -> kl33854", "Support"
"kl34256 -> kl33854", "kl33854 -> kl33746", "Support"
"kl34314 -> kl34050", "kl34050 -> ¬kl33424", "Support"
"kl34250 -> kl34062", "kl34062 -> kl33702", "Support"
"kl34304 -> kl34152", "kl34152 -> kl33470", "Support"
"kl34162 -> kl33962", "kl33962 -> kl33686", "Support"
"kl34302 -> kl34050", "kl34050 -> ¬kl33424", "Support"
"kl34099 -> kl33741", "kl33741 -> ¬kl32949", "Support"
"kl34263 -> ¬kl34170", "kl34170 -> ¬kl33930", "Attack"
"kl34170 -> ¬kl33930", "kl33930 -> ¬kl33707", "Attack"
"kl34163 -> ¬kl33910", "kl33910 -> ¬kl33681", "Attack"
"kl34223 -> ¬kl33858", "kl33858 -> kl33405", "Attack"
"kl34343 -> ¬kl33822", "kl33822 -> ¬kl33727", "Attack"
"kl34340 -> ¬kl34008", "kl34008 -> kl33400", "Attack"
"kl34352 -> kl34340", "kl34340 -> ¬kl34008", "Support"
"kl34366 -> kl34340", "kl34340 -> ¬kl34008", "Support"
"kl34349 -> kl34340", "kl34340 -> ¬kl34008", "Support"
"kl34345 -> ¬kl34201", "kl34201 -> kl34008", "Attack"
"kl34201 -> kl34008", "kl34008 -> kl33400", "Support"
"kl34158 -> ¬kl33909", "kl33909 -> ¬kl33579", "Attack"
"kl34161 -> ¬kl33962", "kl33962 -> kl33686", "Attack"
"kl34259 -> ¬kl34142", "kl34142 -> ¬kl33728", "Attack"
"kl34211 -> ¬kl34014", "kl34014 -> ¬kl33764", "Attack"
"kl34337 -> ¬kl33815", "kl33815 -> ¬kl33464", "Attack"
"kl34294 -> ¬kl34101", "kl34101 -> ¬kl33400", "Attack"
"kl34294 -> ¬kl34101", "kl34101 -> ¬kl34072", "Attack"
"kl34252 -> ¬kl33981", "kl33981 -> kl33467", "Attack"
"kl34172 -> ¬kl34114", "kl34114 -> ¬kl33796", "Attack"
"kl34268 -> ¬kl34172", "kl34172 -> ¬kl34114", "Attack"
"kl34331 -> ¬kl34172", "kl34172 -> ¬kl34114", "Attack"
"kl34210 -> ¬kl33871", "kl33871 -> ¬kl33470", "Attack"
"kl34178 -> ¬kl34001", "kl34001 -> kl33471", "Attack"
"kl34311 -> kl33876", "kl33876 -> ¬kl33715", "Support"
"kl34204 -> kl34024", "kl34024 -> kl33372", "Support"
"kl34082 -> ¬kl33567", "kl33567 -> ¬kl33138", "Attack"
"kl34117 -> ¬kl33700", "kl33700 -> kl33102", "Attack"
"kl34323 -> kl34057", "kl34057 -> ¬kl33656", "Support"
"kl34192 -> kl34061", "kl34061 -> kl33702", "Support"
"kl34363 -> ¬kl34336", "kl34336 -> ¬kl33906", "Attack"
"kl34336 -> ¬kl33906", "kl33906 -> ¬kl33692", "Attack"
"kl34318 -> ¬kl34209", "kl34209 -> kl33829", "Attack"
"kl34282 -> ¬kl34209", "kl34209 -> kl33829", "Attack"
"kl34209 -> kl33829", "kl33829 -> kl33439", "Support"
"kl34258 -> ¬kl33993", "kl33993 -> kl33464", "Attack"
"kl34319 -> ¬kl33855", "kl33855 -> kl33400", "Attack"
"kl34373 -> kl34319", "kl34319 -> ¬kl33855", "Support"
"kl34278 -> ¬kl34248", "kl34248 -> ¬kl34010", "Attack"
"kl34315 -> ¬kl34248", "kl34248 -> ¬kl34010", "Attack"
"kl34248 -> ¬kl34010", "kl34010 -> kl33614", "Attack"
"kl34312 -> ¬kl34154", "kl34154 -> ¬kl33605", "Attack"
"kl34215 -> ¬kl33854", "kl33854 -> kl33746", "Attack"
"kl34364 -> ¬kl34293", "kl34293 -> ¬kl33956", "Attack"
"kl34293 -> ¬kl33956", "kl33956 -> ¬kl33551", "Attack"
"kl34053 -> kl33425", "kl33425 -> kl33234", "Support"
"kl34214 -> kl33928", "kl33928 -> ¬kl33764", "Support"
"kl34332 -> kl33933", "kl33933 -> kl33526", "Support"
"kl34221 -> ¬kl34010", "kl34010 -> kl33614", "Attack"
"kl34206 -> kl33884", "kl33884 -> ¬kl33456", "Support"
"kl34361 -> ¬kl34297", "kl34297 -> kl33833", "Attack"
"kl34297 -> kl33833", "kl33833 -> ¬kl33727", "Support"
"kl34316 -> ¬kl34127", "kl34127 -> ¬kl33728", "Attack"
"kl34222 -> ¬kl33822", "kl33822 -> ¬kl33727", "Attack"
"kl34284 -> ¬kl34220", "kl34220 -> ¬kl33956", "Attack"
"kl34220 -> ¬kl33956", "kl33956 -> ¬kl33551", "Attack"
"kl34279 -> ¬kl34212", "kl34212 -> ¬kl33911", "Attack"
"kl34212 -> ¬kl33911", "kl33911 -> ¬kl33565", "Attack"
"kl34212 -> ¬kl33911", "kl33911 -> ¬kl34010", "Attack"
"kl34244 -> ¬kl34140", "kl34140 -> ¬kl33421", "Attack"
"kl33959 -> ¬kl33636", "kl33636 -> kl33102", "Attack"
"kl33828 -> ¬kl33525", "kl33525 -> ¬kl32882", "Attack"
"kl34298 -> kl33834", "kl33834 -> ¬kl33552", "Support"
"kl34335 -> ¬kl34008", "kl34008 -> kl33400", "Attack"
"kl34281 -> kl34255", "kl34255 -> kl34076", "Support"
"kl34255 -> kl34076", "kl34076 -> kl33702", "Support"
"kl34229 -> ¬kl34049", "kl34049 -> ¬kl33680", "Attack"
"kl34191 -> ¬kl34003", "kl34003 -> ¬kl33591", "Attack"
"kl33954 -> ¬kl33636", "kl33636 -> kl33102", "Attack"
"kl34262 -> kl34000", "kl34000 -> ¬kl33614", "Support"
"kl34290 -> kl34262", "kl34262 -> kl34000", "Support"
"kl34291 -> kl34262", "kl34262 -> kl34000", "Support"
"kl34275 -> kl34262", "kl34262 -> kl34000", "Support"
"kl34241 -> kl33933", "kl33933 -> kl33526", "Support"
"kl34370 -> kl34310", "kl34310 -> kl34144", "Support"
"kl34310 -> kl34144", "kl34144 -> ¬kl33614", "Support"
"kl34369 -> ¬kl34333", "kl34333 -> kl34051", "Attack"
"kl34333 -> kl34051", "kl34051 -> ¬kl33565", "Support"
"kl34354 -> kl34333", "kl34333 -> kl34051", "Support"
"kl34355 -> kl34333", "kl34333 -> kl34051", "Support"
"kl34234 -> kl33887", "kl33887 -> kl33702", "Support"
"kl34185 -> kl34060", "kl34060 -> kl33702", "Support"
"kl34187 -> kl33971", "kl33971 -> ¬kl33764", "Support"
"kl34102 -> kl33636", "kl33636 -> kl33102", "Support"
"kl34346 -> kl33863", "kl33863 -> kl33576", "Support"
"kl34164 -> kl33845", "kl33845 -> kl33357", "Support"
"kl34324 -> ¬kl34108", "kl34108 -> ¬kl33500", "Attack"
"kl34375 -> ¬kl34324", "kl34324 -> ¬kl34108", "Attack"
"kl34353 -> kl34324", "kl34324 -> ¬kl34108", "Support"
"kl34313 -> kl33920", "kl33920 -> kl33678", "Support"
"kl34231 -> ¬kl34009", "kl34009 -> ¬kl33647", "Attack"
"kl34009 -> ¬kl33647", "kl33647 -> ¬kl32958", "Attack"
"kl34347 -> kl34101", "kl34101 -> ¬kl34072", "Support"
"kl34347 -> kl34101", "kl34101 -> ¬kl33400", "Support"
"kl34175 -> kl33875", "kl33875 -> kl33543", "Support"
"kl34328 -> ¬kl34108", "kl34108 -> ¬kl33500", "Attack"
"kl34217 -> kl33896", "kl33896 -> ¬kl33706", "Support"
"kl34228 -> ¬kl33948", "kl33948 -> kl33334", "Attack"
"kl34292 -> kl33812", "kl33812 -> kl33614", "Support"
"kl34207 -> kl33884", "kl33884 -> ¬kl33456", "Support"
"kl34167 -> ¬kl33886", "kl33886 -> ¬kl33441", "Attack"
"kl34265 -> kl34247", "kl34247 -> kl34123", "Support"
"kl34247 -> kl34123", "kl34123 -> ¬kl33715", "Support"
"kl34205 -> ¬kl33876", "kl33876 -> ¬kl33715", "Attack"
"kl34165 -> ¬kl33875", "kl33875 -> kl33543", "Attack"
"kl34233 -> kl34060", "kl34060 -> kl33702", "Support"
"kl34301 -> kl34050", "kl34050 -> ¬kl33424", "Support"
"kl34289 -> kl33900", "kl33900 -> ¬kl33568", "Support"
"kl34287 -> ¬kl34225", "kl34225 -> kl33854", "Attack"
"kl34317 -> ¬kl34225", "kl34225 -> kl33854", "Attack"
"kl34288 -> ¬kl34225", "kl34225 -> kl33854", "Attack"
"kl34225 -> kl33854", "kl33854 -> kl33746", "Support"
"kl34277 -> kl34225", "kl34225 -> kl33854", "Support"
"kl34166 -> ¬kl34071", "kl34071 -> ¬kl33621", "Attack"
"kl34195 -> kl34061", "kl34061 -> kl33702", "Support"
"kl34243 -> kl33958", "kl33958 -> kl33614", "Support"
"kl34245 -> kl34052", "kl34052 -> kl33692", "Support"
"kl34348 -> ¬kl33934", "kl33934 -> kl33543", "Attack"
"kl34180 -> ¬kl34177", "kl34177 -> ¬kl33962", "Attack"
"kl34180 -> kl33962", "kl33962 -> kl33686", "Support"
"kl34283 -> kl34180", "kl34180 -> ¬kl34177", "Support"
"kl34283 -> kl34180", "kl34180 -> kl33962", "Support"
"kl34236 -> kl33884", "kl33884 -> ¬kl33456", "Support"
"kl34341 -> kl34074", "kl34074 -> ¬kl33550", "Support"
"kl34358 -> ¬kl34299", "kl34299 -> kl34105", "Attack"
"kl34299 -> kl34105", "kl34105 -> ¬kl33390", "Support"
"kl34189 -> ¬kl34069", "kl34069 -> kl33742", "Attack"
"kl34285 -> kl34189", "kl34189 -> ¬kl34069", "Support"
"kl34334 -> kl33854", "kl33854 -> kl33746", "Support"
"kl34315 -> ¬kl34248", "kl34248 -> ¬kl34010", "Attack"
"kl34315 -> kl34010", "kl34010 -> kl33614", "Support"
"kl34193 -> kl34061", "kl34061 -> kl33702", "Support"
"kl34327 -> ¬kl33938", "kl33938 -> kl33692", "Attack"
"kl34362 -> ¬kl34327", "kl34327 -> ¬kl33938", "Attack"
"kl34171 -> kl34008", "kl34008 -> kl33400", "Support"
"kl34295 -> kl34230", "kl34230 -> kl33928", "Support"
"kl34280 -> kl34230", "kl34230 -> kl33928", "Support"
"kl34230 -> kl33928", "kl33928 -> ¬kl33764", "Support"
"kl34218 -> ¬kl34081", "kl34081 -> ¬kl33354", "Attack"
"kl34339 -> ¬kl34132", "kl34132 -> ¬kl33411", "Attack"
"kl34180 -> ¬kl34177", "kl34177 -> ¬kl33962", "Attack"
"kl34177 -> ¬kl33962", "kl33962 -> kl33686", "Attack"
"kl34246 -> kl33962", "kl33962 -> kl33686", "Support"
"kl34276 -> ¬kl34224", "kl34224 -> ¬kl34081", "Attack"
"kl34224 -> ¬kl34081", "kl34081 -> ¬kl33354", "Attack"
"kl34045 -> kl33705", "kl33705 -> kl33234", "Support"
"kl34226 -> kl34051", "kl34051 -> ¬kl33565", "Support"
"kl34183 -> ¬kl34069", "kl34069 -> kl33742", "Attack"
"kl34203 -> kl34025", "kl34025 -> kl33372", "Support"
"kl33968 -> ¬kl33361", "kl33361 -> ¬kl32874", "Attack"
"kl34254 -> kl34069", "kl34069 -> kl33742", "Support"
"kl34308 -> kl33840", "kl33840 -> kl33526", "Support"
"kl34344 -> ¬kl34112", "kl34112 -> ¬kl33747", "Attack"
"kl34159 -> ¬kl34156", "kl34156 -> ¬kl33804", "Attack"
"kl34330 -> ¬kl33858", "kl33858 -> kl33405", "Attack"
"kl34075 -> ¬kl33538", "kl33538 -> kl33161", "Attack"
"kl34306 -> ¬kl34112", "kl34112 -> ¬kl33747", "Attack"
"kl34157 -> ¬kl33616", "kl33616 -> ¬kl33161", "Attack"
"kl34184 -> kl34060", "kl34060 -> kl33702", "Support"
"kl34176 -> kl33840", "kl33840 -> kl33526", "Support"
"kl34237 -> kl33977", "kl33977 -> kl33614", "Support"
"kl34227 -> ¬kl33854", "kl33854 -> kl33746", "Attack"
"kl34267 -> ¬kl34227", "kl34227 -> ¬kl33854", "Attack"
"kl34168 -> kl34014", "kl34014 -> ¬kl33764", "Support"
"kl34249 -> kl33952", "kl33952 -> kl33702", "Support"
"kl34300 -> kl34008", "kl34008 -> kl33400", "Support"
"kl34179 -> ¬kl34120", "kl34120 -> ¬kl33624", "Attack"
"kl34197 -> ¬kl34069", "kl34069 -> kl33742", "Attack"
"kl34186 -> ¬kl33920", "kl33920 -> kl33678", "Attack"
"kl34309 -> ¬kl34186", "kl34186 -> ¬kl33920", "Attack"
"kl34296 -> kl34186", "kl34186 -> ¬kl33920", "Support"
"kl34264 -> kl34186", "kl34186 -> ¬kl33920", "Support"
"kl34320 -> ¬kl34094", "kl34094 -> ¬kl33728", "Attack"
"kl34257 -> ¬kl33836", "kl33836 -> ¬kl33579", "Attack"
"kl34213 -> ¬kl33858", "kl33858 -> kl33405", "Attack"
"kl34202 -> kl34058", "kl34058 -> ¬kl33660", "Support"
"kl34146 -> ¬kl33770", "kl33770 -> ¬kl32935", "Attack"
"kl34182 -> ¬kl33861", "kl33861 -> kl33555", "Attack"
"kl34239 -> kl34010", "kl34010 -> kl33614", "Support"
"kl34365 -> ¬kl34303", "kl34303 -> ¬kl34100", "Attack"
"kl34357 -> ¬kl34303", "kl34303 -> ¬kl34100", "Attack"
"kl34303 -> ¬kl34100", "kl34100 -> kl33535", "Attack"
"kl34190 -> kl34074", "kl34074 -> ¬kl33550", "Support"
"kl34253 -> kl33834", "kl33834 -> ¬kl33552", "Support"
"kl34242 -> kl33840", "kl33840 -> kl33526", "Support"
"kl34274 -> kl34242", "kl34242 -> kl33840", "Support"
"kl34199 -> kl33884", "kl33884 -> ¬kl33456", "Support"
"kl34160 -> kl34116", "kl34116 -> ¬kl33440", "Support"
"kl33864 -> kl33705", "kl33705 -> kl33234", "Support"
"kl34272 -> kl34260", "kl34260 -> kl33843", "Support"
"kl34270 -> kl34260", "kl34260 -> kl33843", "Support"
"kl34269 -> kl34260", "kl34260 -> kl33843", "Support"
"kl34273 -> kl34260", "kl34260 -> kl33843", "Support"
"kl34271 -> kl34260", "kl34260 -> kl33843", "Support"
"kl34260 -> kl33843", "kl33843 -> kl33614", "Support"
"kl34173 -> ¬kl33985", "kl33985 -> ¬kl33466", "Attack"
"kl34240 -> kl33822", "kl33822 -> ¬kl33727", "Support"
"kl34322 -> ¬kl34154", "kl34154 -> ¬kl33605", "Attack"
"kl34325 -> ¬kl33858", "kl33858 -> kl33405", "Attack"
"kl34251 -> kl33980", "kl33980 -> kl33561", "Support"
"kl34232 -> kl34090", "kl34090 -> ¬kl33669", "Support"
"kl34056 -> ¬kl33636", "kl33636 -> kl33102", "Attack"
"kl34261 -> kl33822", "kl33822 -> ¬kl33727", "Support"
"kl34208 -> ¬kl33911", "kl33911 -> ¬kl34010", "Attack"
"kl34208 -> ¬kl33911", "kl33911 -> ¬kl33565", "Attack"
"kl34216 -> kl34069", "kl34069 -> kl33742", "Support"
"kl34338 -> kl33909", "kl33909 -> ¬kl33579", "Support"
"kl34198 -> kl34100", "kl34100 -> kl33535", "Support"
"kl34321 -> kl34198", "kl34198 -> kl34100", "Support"
"kl34200 -> kl34008", "kl34008 -> kl33400", "Support"
"kl34326 -> ¬kl34049", "kl34049 -> ¬kl33680", "Attack"
"kl34307 -> ¬kl33812", "kl33812 -> kl33614", "Attack"
"kl34371 -> kl34307", "kl34307 -> ¬kl33812", "Support"
"kl34188 -> ¬kl34055", "kl34055 -> ¬kl33440", "Attack"
"kl34196 -> ¬kl34129", "kl34129 -> ¬kl33711", "Attack"
"kl34342 -> ¬kl34125", "kl34125 -> ¬kl33619", "Attack"
"kl33423 -> ¬kl34342", "kl34342 -> ¬kl34125", "Attack"
"kl34194 -> kl34061", "kl34061 -> kl33702", "Support"
"kl34329 -> ¬kl33950", "kl33950 -> ¬kl33790", "Attack"
"kl33490 -> ¬kl34219", "kl34219 -> ¬kl33982", "Attack"
"kl34219 -> ¬kl33982", "kl33982 -> ¬kl33461", "Attack"
"kl33089 -> ¬kl34048", "kl34048 -> kl33705", "Attack"
"kl34048 -> kl33705", "kl33705 -> kl33234", "Support"
"kl34305 -> kl33960", "kl33960 -> kl33499", "Support"
"kl33923 -> kl33397", "kl33397 -> ¬kl33160", "Support"
"kl34169 -> kl34096", "kl34096 -> kl33724", "Support"
"kl34174 -> kl34080", "kl34080 -> ¬kl33669", "Support"
"kl34235 -> kl33887", "kl33887 -> kl33702", "Support"
"kl34154 -> ¬kl33605", "kl33605 -> kl33132", "Attack"
"kl34312 -> ¬kl34154", "kl34154 -> ¬kl33605", "Attack"
"kl34322 -> ¬kl34154", "kl34154 -> ¬kl33605", "Attack"
"kl33375 -> ¬kl32976", "kl32976 -> kl32765", "Attack"
"kl33926 -> ¬kl33453", "kl33453 -> kl32987", "Attack"
"kl33886 -> ¬kl33441", "kl33441 -> ¬kl33212", "Attack"
"kl34167 -> ¬kl33886", "kl33886 -> ¬kl33441", "Attack"
"kl34077 -> kl33545", "kl33545 -> kl32957", "Support"
"kl34032 -> ¬kl33527", "kl33527 -> kl32883", "Attack"
"kl34044 -> ¬kl33555", "kl33555 -> kl32975", "Attack"
"kl34044 -> ¬kl33555", "kl33555 -> ¬kl34148", "Attack"
"kl33674 -> kl33229", "kl33229 -> kl32674", "Support"
"kl34104 -> ¬kl33619", "kl33619 -> ¬kl33187", "Attack"
"kl34294 -> ¬kl34101", "kl34101 -> ¬kl33400", "Attack"
"kl34294 -> ¬kl34101", "kl34101 -> ¬kl34072", "Attack"
"kl34101 -> ¬kl33400", "kl33400 -> ¬kl32883", "Attack"
"kl34101 -> ¬kl34072", "kl34072 -> kl33400", "Attack"
"kl34347 -> kl34101", "kl34101 -> ¬kl34072", "Support"
"kl34347 -> kl34101", "kl34101 -> ¬kl33400", "Support"
"kl33997 -> ¬kl33695", "kl33695 -> ¬kl33314", "Attack"
"kl34129 -> ¬kl33711", "kl33711 -> ¬kl33077", "Attack"
"kl34196 -> ¬kl34129", "kl34129 -> ¬kl33711", "Attack"
"kl33888 -> ¬kl33655", "kl33655 -> ¬kl33314", "Attack"
"kl33618 -> ¬kl33085", "kl33085 -> ¬kl32672", "Attack"
"kl34095 -> kl33471", "kl33471 -> kl33205", "Support"
"kl34083 -> kl33405", "kl33405 -> kl33257", "Support"
"kl33935 -> kl33702", "kl33702 -> kl33235", "Support"
"kl33903 -> ¬kl33678", "kl33678 -> kl33187", "Attack"
"kl34026 -> kl33469", "kl33469 -> kl33187", "Support"
"kl34113 -> ¬kl33747", "kl33747 -> kl33205", "Attack"
"kl34144 -> ¬kl33614", "kl33614 -> kl33172", "Attack"
"kl34310 -> kl34144", "kl34144 -> ¬kl33614", "Support"
"kl33816 -> ¬kl33727", "kl33727 -> kl33092", "Attack"
"kl34131 -> kl33516", "kl33516 -> ¬kl33109", "Support"
"kl33856 -> ¬kl33405", "kl33405 -> kl33257", "Attack"
"kl33794 -> ¬kl33241", "kl33241 -> kl32799", "Attack"
"kl33864 -> kl33705", "kl33705 -> kl33234", "Support"
"kl34048 -> kl33705", "kl33705 -> kl33234", "Support"
"kl33705 -> kl33234", "kl33234 -> ¬kl32865", "Support"
"kl34045 -> kl33705", "kl33705 -> kl33234", "Support"
"kl34255 -> kl34076", "kl34076 -> kl33702", "Support"
"kl34076 -> kl33702", "kl33702 -> kl33235", "Support"
"kl34325 -> ¬kl33858", "kl33858 -> kl33405", "Attack"
"kl34213 -> ¬kl33858", "kl33858 -> kl33405", "Attack"
"kl34223 -> ¬kl33858", "kl33858 -> kl33405", "Attack"
"kl34330 -> ¬kl33858", "kl33858 -> kl33405", "Attack"
"kl33858 -> kl33405", "kl33405 -> kl33257", "Support"
"kl33754 -> kl33224", "kl33224 -> ¬kl32735", "Support"
"kl33734 -> kl33209", "kl33209 -> kl32674", "Support"
"kl34245 -> kl34052", "kl34052 -> kl33692", "Support"
"kl34052 -> kl33692", "kl33692 -> ¬kl33497", "Support"
"kl34052 -> kl33692", "kl33692 -> ¬kl33916", "Support"
"kl34052 -> kl33692", "kl33692 -> kl33001", "Support"
"kl34019 -> ¬kl33714", "kl33714 -> kl33197", "Attack"
"kl33883 -> kl33370", "kl33370 -> ¬kl33170", "Support"
"kl33393 -> kl32948", "kl32948 -> ¬kl32865", "Support"
"kl34150 -> ¬kl33796", "kl33796 -> ¬kl33289", "Attack"
"kl34258 -> ¬kl33993", "kl33993 -> kl33464", "Attack"
"kl33993 -> kl33464", "kl33464 -> kl33128", "Support"
"kl33740 -> ¬kl33100", "kl33100 -> kl32742", "Attack"
"kl33846 -> kl33363", "kl33363 -> kl33007", "Support"
"kl33001 -> kl33846", "kl33846 -> kl33363", "Support"
"kl33911 -> ¬kl33565", "kl33565 -> kl33212", "Attack"
"kl33911 -> ¬kl34010", "kl34010 -> kl33614", "Attack"
"kl34208 -> ¬kl33911", "kl33911 -> ¬kl34010", "Attack"
"kl34208 -> ¬kl33911", "kl33911 -> ¬kl33565", "Attack"
"kl34212 -> ¬kl33911", "kl33911 -> ¬kl33565", "Attack"
"kl34212 -> ¬kl33911", "kl33911 -> ¬kl34010", "Attack"
"kl34176 -> kl33840", "kl33840 -> kl33526", "Support"
"kl34308 -> kl33840", "kl33840 -> kl33526", "Support"
"kl33840 -> kl33526", "kl33526 -> kl33307", "Support"
"kl34242 -> kl33840", "kl33840 -> kl33526", "Support"
"kl34337 -> ¬kl33815", "kl33815 -> ¬kl33464", "Attack"
"kl33815 -> ¬kl33464", "kl33464 -> kl33128", "Attack"
"kl33955 -> kl33787", "kl33787 -> kl33317", "Support"
"kl33613 -> kl33149", "kl33149 -> ¬kl32841", "Support"
"kl34306 -> ¬kl34112", "kl34112 -> ¬kl33747", "Attack"
"kl34344 -> ¬kl34112", "kl34112 -> ¬kl33747", "Attack"
"kl34112 -> ¬kl33747", "kl33747 -> kl33205", "Attack"
"kl33857 -> kl33469", "kl33469 -> kl33187", "Support"
"kl33809 -> kl33787", "kl33787 -> kl33317", "Support"
"kl34172 -> ¬kl34114", "kl34114 -> ¬kl33796", "Attack"
"kl34114 -> ¬kl33796", "kl33796 -> ¬kl33289", "Attack"
"kl34320 -> ¬kl34094", "kl34094 -> ¬kl33728", "Attack"
