arg1, arg2, attack_support
"kl4249 -> kl1289", "kl1289 -> ¬kl89", "Support"
"kl7187 -> ¬kl3942", "kl3942 -> kl662", "Attack"
"kl6730 -> ¬kl3942", "kl3942 -> kl662", "Attack"
"kl12619 -> kl3942", "kl3942 -> kl662", "Support"
"kl3942 -> kl662", "kl662 -> kl193", "Support"
"kl6946 -> kl3942", "kl3942 -> kl662", "Support"
"kl5523 -> ¬kl662", "kl662 -> kl193", "Attack"
"kl5523 -> kl1286", "kl1286 -> kl193", "Support"
"kl4318 -> kl2038", "kl2038 -> kl187", "Support"
"kl5742 -> kl393", "kl393 -> ¬kl189", "Support"
"kl6425 -> ¬kl662", "kl662 -> kl193", "Attack"
"kl5318 -> ¬kl1291", "kl1291 -> kl189", "Attack"
"kl1879 -> ¬kl187", "kl187 -> kl9", "Attack"
"kl375 -> ¬kl187", "kl187 -> kl9", "Attack"
"kl2038 -> kl187", "kl187 -> kl9", "Support"
"kl4318 -> kl2038", "kl2038 -> kl187", "Support"
"kl1292 -> kl194", "kl194 -> kl9", "Support"
"kl1572 -> kl91", "kl91 -> ¬kl9", "Support"
"kl666 -> kl88", "kl88 -> ¬kl9", "Support"
"kl1820 -> ¬kl187", "kl187 -> kl9", "Attack"
"kl4317 -> kl1820", "kl1820 -> ¬kl187", "Support"
"kl1285 -> kl193", "kl193 -> kl9", "Support"
"kl762 -> kl33", "kl33 -> ¬kl9", "Support"
"kl669 -> ¬kl194", "kl194 -> kl9", "Attack"
"kl670 -> ¬kl194", "kl194 -> kl9", "Attack"
"kl1284 -> kl194", "kl194 -> kl9", "Support"
"kl1292 -> kl194", "kl194 -> kl9", "Support"
"kl2066 -> kl194", "kl194 -> kl9", "Support"
"kl696 -> ¬kl89", "kl89 -> ¬kl9", "Attack"
"kl1289 -> ¬kl89", "kl89 -> ¬kl9", "Attack"
"kl1287 -> kl89", "kl89 -> ¬kl9", "Support"
"kl663 -> kl89", "kl89 -> ¬kl9", "Support"
"kl664 -> kl89", "kl89 -> ¬kl9", "Support"
"kl2209 -> ¬kl91", "kl91 -> ¬kl9", "Attack"
"kl2040 -> ¬kl91", "kl91 -> ¬kl9", "Attack"
"kl1572 -> kl91", "kl91 -> ¬kl9", "Support"
"kl1760 -> ¬kl90", "kl90 -> ¬kl9", "Attack"
"kl1633 -> kl90", "kl90 -> ¬kl9", "Support"
"kl527 -> kl90", "kl90 -> ¬kl9", "Support"
"kl375 -> ¬kl187", "kl187 -> kl9", "Attack"
"kl1879 -> ¬kl187", "kl187 -> kl9", "Attack"
"kl667 -> ¬kl187", "kl187 -> kl9", "Attack"
"kl1820 -> ¬kl187", "kl187 -> kl9", "Attack"
"kl878 -> ¬kl187", "kl187 -> kl9", "Attack"
"kl1081 -> kl187", "kl187 -> kl9", "Support"
"kl2038 -> kl187", "kl187 -> kl9", "Support"
"kl557 -> kl187", "kl187 -> kl9", "Support"
"kl666 -> kl88", "kl88 -> ¬kl9", "Support"
"kl665 -> ¬kl193", "kl193 -> kl9", "Attack"
"kl1286 -> kl193", "kl193 -> kl9", "Support"
"kl1285 -> kl193", "kl193 -> kl9", "Support"
"kl662 -> kl193", "kl193 -> kl9", "Support"
"kl668 -> kl240", "kl240 -> kl9", "Support"
"kl393 -> ¬kl189", "kl189 -> kl9", "Attack"
"kl1291 -> kl189", "kl189 -> kl9", "Support"
"kl1288 -> ¬kl92", "kl92 -> ¬kl9", "Attack"
"kl749 -> ¬kl92", "kl92 -> ¬kl9", "Attack"
"kl2239 -> ¬kl92", "kl92 -> ¬kl9", "Attack"
"kl2244 -> kl92", "kl92 -> ¬kl9", "Support"
"kl527 -> kl92", "kl92 -> ¬kl9", "Support"
"kl1393 -> ¬kl260", "kl260 -> kl9", "Attack"
"kl1290 -> kl260", "kl260 -> kl9", "Support"
"kl2209 -> ¬kl91", "kl91 -> ¬kl9", "Attack"
"kl2244 -> kl92", "kl92 -> ¬kl9", "Support"
"kl1289 -> ¬kl89", "kl89 -> ¬kl9", "Attack"
"kl4159 -> kl1289", "kl1289 -> ¬kl89", "Support"
"kl4319 -> kl1289", "kl1289 -> ¬kl89", "Support"
"kl4249 -> kl1289", "kl1289 -> ¬kl89", "Support"
"kl2753 -> kl1289", "kl1289 -> ¬kl89", "Support"
"kl3255 -> kl1289", "kl1289 -> ¬kl89", "Support"
"kl2040 -> ¬kl91", "kl91 -> ¬kl9", "Attack"
"kl5318 -> ¬kl1291", "kl1291 -> kl189", "Attack"
"kl1291 -> kl189", "kl189 -> kl9", "Support"
"kl2989 -> kl1291", "kl1291 -> kl189", "Support"
"kl1081 -> kl187", "kl187 -> kl9", "Support"
"kl1284 -> kl194", "kl194 -> kl9", "Support"
"kl557 -> kl187", "kl187 -> kl9", "Support"
"kl1633 -> kl90", "kl90 -> ¬kl9", "Support"
"kl664 -> kl89", "kl89 -> ¬kl9", "Support"
"kl2986 -> kl664", "kl664 -> kl89", "Support"
"kl667 -> ¬kl187", "kl187 -> kl9", "Attack"
"kl1760 -> ¬kl90", "kl90 -> ¬kl9", "Attack"
"kl2347 -> kl1760", "kl1760 -> ¬kl90", "Support"
"kl2239 -> ¬kl92", "kl92 -> ¬kl9", "Attack"
"kl2844 -> kl2066", "kl2066 -> kl194", "Support"
"kl2066 -> kl194", "kl194 -> kl9", "Support"
"kl2988 -> ¬kl527", "kl527 -> kl90", "Attack"
"kl2988 -> ¬kl527", "kl527 -> kl92", "Attack"
"kl527 -> kl92", "kl92 -> ¬kl9", "Support"
"kl527 -> kl90", "kl90 -> ¬kl9", "Support"
"kl762 -> kl33", "kl33 -> ¬kl9", "Support"
"kl1393 -> ¬kl260", "kl260 -> kl9", "Attack"
"kl878 -> ¬kl187", "kl187 -> kl9", "Attack"
"kl1290 -> kl260", "kl260 -> kl9", "Support"
"kl749 -> ¬kl92", "kl92 -> ¬kl9", "Attack"
"kl2736 -> kl749", "kl749 -> ¬kl92", "Support"
"kl5464 -> ¬kl696", "kl696 -> ¬kl89", "Attack"
"kl696 -> ¬kl89", "kl89 -> ¬kl9", "Attack"
"kl3040 -> ¬kl696", "kl696 -> ¬kl89", "Attack"
"kl6425 -> ¬kl662", "kl662 -> kl193", "Attack"
"kl5523 -> ¬kl662", "kl662 -> kl193", "Attack"
"kl662 -> kl193", "kl193 -> kl9", "Support"
"kl3942 -> kl662", "kl662 -> kl193", "Support"
"kl6236 -> ¬kl665", "kl665 -> ¬kl193", "Attack"
"kl665 -> ¬kl193", "kl193 -> kl9", "Attack"
"kl4251 -> ¬kl665", "kl665 -> ¬kl193", "Attack"
"kl3058 -> ¬kl665", "kl665 -> ¬kl193", "Attack"
"kl3435 -> ¬kl665", "kl665 -> ¬kl193", "Attack"
"kl2996 -> kl665", "kl665 -> ¬kl193", "Support"
"kl5428 -> kl665", "kl665 -> ¬kl193", "Support"
"kl4214 -> kl665", "kl665 -> ¬kl193", "Support"
"kl4885 -> kl665", "kl665 -> ¬kl193", "Support"
"kl1288 -> ¬kl92", "kl92 -> ¬kl9", "Attack"
"kl393 -> ¬kl189", "kl189 -> kl9", "Attack"
"kl5742 -> kl393", "kl393 -> ¬kl189", "Support"
"kl670 -> ¬kl194", "kl194 -> kl9", "Attack"
"kl5238 -> kl670", "kl670 -> ¬kl194", "Support"
"kl663 -> kl89", "kl89 -> ¬kl9", "Support"
"kl1287 -> kl89", "kl89 -> ¬kl9", "Support"
"kl2987 -> ¬kl1286", "kl1286 -> kl193", "Attack"
"kl5523 -> kl1286", "kl1286 -> kl193", "Support"
"kl4287 -> kl1286", "kl1286 -> kl193", "Support"
"kl1286 -> kl193", "kl193 -> kl9", "Support"
"kl669 -> ¬kl194", "kl194 -> kl9", "Attack"
"kl2985 -> kl669", "kl669 -> ¬kl194", "Support"
"kl5463 -> ¬kl668", "kl668 -> kl240", "Attack"
"kl668 -> kl240", "kl240 -> kl9", "Support"
