arg1, arg2, attack_support
"kl18971 -> ¬kl17426", "kl17426 -> kl16954", "Attack"
"kl19069 -> kl17426", "kl17426 -> kl16954", "Support"
"kl17426 -> kl16954", "kl16954 -> kl16388", "Support"
"kl19233 -> ¬kl17427", "kl17427 -> ¬kl16954", "Attack"
"kl17427 -> ¬kl16954", "kl16954 -> kl16388", "Attack"
"kl17275 -> ¬kl17230", "kl17230 -> ¬kl15306", "Attack"
"kl19126 -> ¬kl18105", "kl18105 -> ¬kl16077", "Attack"
"kl17369 -> ¬kl17086", "kl17086 -> ¬kl16054", "Attack"
"kl17497 -> ¬kl16954", "kl16954 -> kl16388", "Attack"
"kl17911 -> ¬kl16954", "kl16954 -> kl16388", "Attack"
"kl19336 -> ¬kl17911", "kl17911 -> ¬kl16954", "Attack"
"kl19615 -> ¬kl17911", "kl17911 -> ¬kl16954", "Attack"
"kl18990 -> kl17911", "kl17911 -> ¬kl16954", "Support"
"kl17087 -> ¬kl16061", "kl16061 -> ¬kl14231", "Attack"
"kl10118 -> ¬kl17087", "kl17087 -> ¬kl16061", "Attack"
"kl17230 -> ¬kl15306", "kl15306 -> ¬kl12937", "Attack"
"kl17275 -> ¬kl17230", "kl17230 -> ¬kl15306", "Attack"
"kl17088 -> ¬kl16388", "kl16388 -> ¬kl13873", "Attack"
"kl17848 -> kl15301", "kl15301 -> ¬kl14130", "Support"
"kl16842 -> ¬kl16280", "kl16280 -> ¬kl13911", "Attack"
"kl16944 -> ¬kl15793", "kl15793 -> kl14442", "Attack"
"kl17473 -> ¬kl17086", "kl17086 -> ¬kl16054", "Attack"
"kl17369 -> ¬kl17086", "kl17086 -> ¬kl16054", "Attack"
"kl17086 -> ¬kl16054", "kl16054 -> kl14487", "Attack"
"kl17076 -> ¬kl16527", "kl16527 -> kl13046", "Attack"
"kl17841 -> ¬kl16136", "kl16136 -> ¬kl13246", "Attack"
"kl16841 -> ¬kl16222", "kl16222 -> kl14231", "Attack"
"kl17973 -> ¬kl16165", "kl16165 -> ¬kl14130", "Attack"
"kl17969 -> kl15217", "kl15217 -> ¬kl15076", "Support"
"kl16670 -> ¬kl15492", "kl15492 -> ¬kl13251", "Attack"
"kl17030 -> ¬kl15748", "kl15748 -> ¬kl14969", "Attack"
"kl18177 -> kl15841", "kl15841 -> kl14449", "Support"
"kl17150 -> ¬kl15154", "kl15154 -> ¬kl13093", "Attack"
"kl16895 -> ¬kl15246", "kl15246 -> ¬kl14274", "Attack"
"kl16895 -> kl16794", "kl16794 -> ¬kl15407", "Support"
"kl19126 -> ¬kl18105", "kl18105 -> ¬kl16077", "Attack"
"kl18105 -> ¬kl16077", "kl16077 -> kl14442", "Attack"
"kl16794 -> ¬kl15407", "kl15407 -> ¬kl13244", "Attack"
"kl16895 -> kl16794", "kl16794 -> ¬kl15407", "Support"
"kl17219 -> ¬kl15407", "kl15407 -> ¬kl13244", "Attack"
"kl16911 -> ¬kl16280", "kl16280 -> ¬kl13911", "Attack"
"kl16795 -> ¬kl15748", "kl15748 -> ¬kl14969", "Attack"
"kl17229 -> ¬kl16015", "kl16015 -> kl14985", "Attack"
"kl17024 -> ¬kl16165", "kl16165 -> ¬kl14130", "Attack"
"kl17276 -> ¬kl16954", "kl16954 -> kl16388", "Attack"
"kl17497 -> ¬kl16954", "kl16954 -> kl16388", "Attack"
"kl17644 -> ¬kl16954", "kl16954 -> kl16388", "Attack"
"kl17427 -> ¬kl16954", "kl16954 -> kl16388", "Attack"
"kl17837 -> ¬kl16954", "kl16954 -> kl16388", "Attack"
"kl17911 -> ¬kl16954", "kl16954 -> kl16388", "Attack"
"kl17426 -> kl16954", "kl16954 -> kl16388", "Support"
"kl16954 -> kl16388", "kl16388 -> ¬kl13873", "Support"
"kl17643 -> kl16954", "kl16954 -> kl16388", "Support"
"kl17024 -> ¬kl16165", "kl16165 -> ¬kl14130", "Attack"
"kl17973 -> ¬kl16165", "kl16165 -> ¬kl14130", "Attack"
"kl16165 -> ¬kl14130", "kl14130 -> kl10432", "Attack"
"kl16165 -> ¬kl14130", "kl14130 -> ¬kl14131", "Attack"
"kl16209 -> ¬kl14048", "kl14048 -> ¬kl10279", "Attack"
"kl16201 -> kl13310", "kl13310 -> ¬kl11321", "Support"
"kl15613 -> ¬kl12916", "kl12916 -> ¬kl9520", "Attack"
"kl16055 -> kl14398", "kl14398 -> ¬kl10935", "Support"
"kl15841 -> kl14449", "kl14449 -> ¬kl10125", "Support"
"kl18177 -> kl15841", "kl15841 -> kl14449", "Support"
"kl15819 -> kl13290", "kl13290 -> ¬kl10097", "Support"
"kl15593 -> ¬kl14398", "kl14398 -> ¬kl10935", "Attack"
"kl16030 -> ¬kl14182", "kl14182 -> ¬kl10153", "Attack"
"kl15482 -> ¬kl14700", "kl14700 -> ¬kl12228", "Attack"
"kl16441 -> ¬kl13911", "kl13911 -> kl10305", "Attack"
"kl15840 -> ¬kl13350", "kl13350 -> ¬kl10431", "Attack"
"kl15704 -> ¬kl13872", "kl13872 -> ¬kl10009", "Attack"
"kl16325 -> ¬kl14501", "kl14501 -> kl12265", "Attack"
"kl16955 -> ¬kl16232", "kl16232 -> ¬kl12844", "Attack"
"kl17150 -> ¬kl15154", "kl15154 -> ¬kl13093", "Attack"
"kl15154 -> ¬kl13093", "kl13093 -> ¬kl10278", "Attack"
"kl15626 -> ¬kl13486", "kl13486 -> ¬kl9420", "Attack"
"kl16068 -> ¬kl14067", "kl14067 -> ¬kl10301", "Attack"
"kl18105 -> ¬kl16077", "kl16077 -> kl14442", "Attack"
"kl16077 -> kl14442", "kl14442 -> ¬kl11166", "Support"
"kl16077 -> kl14442", "kl14442 -> ¬kl11145", "Support"
"kl15191 -> kl14398", "kl14398 -> ¬kl10935", "Support"
"kl15843 -> kl14969", "kl14969 -> kl12265", "Support"
"kl16188 -> ¬kl14449", "kl14449 -> ¬kl10125", "Attack"
"kl16095 -> kl14398", "kl14398 -> ¬kl10935", "Support"
"kl15896 -> ¬kl14131", "kl14131 -> kl10120", "Attack"
"kl16029 -> ¬kl15076", "kl15076 -> kl10278", "Attack"
"kl16119 -> kl14487", "kl14487 -> ¬kl10935", "Support"
"kl15490 -> kl14487", "kl14487 -> ¬kl10935", "Support"
"kl16610 -> ¬kl15069", "kl15069 -> kl11453", "Attack"
"kl15950 -> kl12835", "kl12835 -> kl10301", "Support"
"kl16786 -> ¬kl16232", "kl16232 -> ¬kl12844", "Attack"
"kl15206 -> ¬kl14182", "kl14182 -> ¬kl10153", "Attack"
"kl17148 -> ¬kl16059", "kl16059 -> ¬kl13796", "Attack"
"kl15533 -> ¬kl14067", "kl14067 -> ¬kl10301", "Attack"
"kl16172 -> ¬kl14449", "kl14449 -> ¬kl10125", "Attack"
"kl15239 -> kl15079", "kl15079 -> kl9340", "Support"
"kl15239 -> kl15079", "kl15079 -> kl11453", "Support"
"kl15686 -> kl13115", "kl13115 -> ¬kl10120", "Support"
"kl15686 -> kl13115", "kl13115 -> ¬kl14131", "Support"
"kl16743 -> ¬kl16017", "kl16017 -> kl12783", "Attack"
"kl15261 -> ¬kl15064", "kl15064 -> kl10120", "Attack"
"kl16136 -> ¬kl13246", "kl13246 -> ¬kl10364", "Attack"
"kl17841 -> ¬kl16136", "kl16136 -> ¬kl13246", "Attack"
"kl18100 -> ¬kl15352", "kl15352 -> kl12783", "Attack"
"kl15301 -> ¬kl14130", "kl14130 -> kl10432", "Attack"
"kl15301 -> ¬kl14130", "kl14130 -> ¬kl14131", "Attack"
"kl17848 -> kl15301", "kl15301 -> ¬kl14130", "Support"
"kl16524 -> kl13115", "kl13115 -> ¬kl10120", "Support"
"kl16524 -> kl13115", "kl13115 -> ¬kl14131", "Support"
"kl17087 -> ¬kl16061", "kl16061 -> ¬kl14231", "Attack"
"kl16061 -> ¬kl14231", "kl14231 -> ¬kl9621", "Attack"
"kl17030 -> ¬kl15748", "kl15748 -> ¬kl14969", "Attack"
"kl16795 -> ¬kl15748", "kl15748 -> ¬kl14969", "Attack"
"kl15748 -> ¬kl14969", "kl14969 -> kl12265", "Attack"
"kl15845 -> ¬kl13291", "kl13291 -> ¬kl10305", "Attack"
"kl16200 -> kl14449", "kl14449 -> ¬kl10125", "Support"
"kl16035 -> ¬kl13105", "kl13105 -> ¬kl9340", "Attack"
"kl15532 -> ¬kl13725", "kl13725 -> ¬kl10432", "Attack"
"kl15305 -> ¬kl12937", "kl12937 -> kl10432", "Attack"
"kl15157 -> ¬kl13249", "kl13249 -> ¬kl9617", "Attack"
"kl16156 -> kl14398", "kl14398 -> ¬kl10935", "Support"
"kl15289 -> kl14398", "kl14398 -> ¬kl10935", "Support"
"kl16337 -> kl13009", "kl13009 -> kl9428", "Support"
"kl15974 -> ¬kl14066", "kl14066 -> ¬kl10301", "Attack"
"kl16590 -> ¬kl13912", "kl13912 -> ¬kl12548", "Attack"
"kl15747 -> ¬kl13155", "kl13155 -> kl9712", "Attack"
"kl15129 -> kl13486", "kl13486 -> ¬kl9420", "Support"
"kl16522 -> kl13855", "kl13855 -> ¬kl9711", "Support"
"kl16427 -> ¬kl13942", "kl13942 -> ¬kl10097", "Attack"
"kl16860 -> kl16588", "kl16588 -> ¬kl15065", "Support"
"kl16363 -> ¬kl14182", "kl14182 -> ¬kl10153", "Attack"
"kl16469 -> ¬kl12985", "kl12985 -> ¬kl10301", "Attack"
"kl16469 -> ¬kl14067", "kl14067 -> ¬kl10301", "Attack"
"kl15155 -> ¬kl13251", "kl13251 -> ¬kl10305", "Attack"
"kl15392 -> ¬kl13874", "kl13874 -> ¬kl10301", "Attack"
"kl17229 -> ¬kl16015", "kl16015 -> kl14985", "Attack"
"kl16015 -> kl14985", "kl14985 -> kl12005", "Support"
"kl16841 -> ¬kl16222", "kl16222 -> kl14231", "Attack"
"kl16222 -> kl14231", "kl14231 -> ¬kl9621", "Support"
"kl16252 -> ¬kl13310", "kl13310 -> ¬kl11321", "Attack"
"kl17088 -> ¬kl16388", "kl16388 -> ¬kl13873", "Attack"
"kl16388 -> ¬kl13873", "kl13873 -> kl10123", "Attack"
"kl16954 -> kl16388", "kl16388 -> ¬kl13873", "Support"
"kl17086 -> ¬kl16054", "kl16054 -> kl14487", "Attack"
"kl16054 -> kl14487", "kl14487 -> ¬kl10935", "Support"
"kl15306 -> ¬kl12937", "kl12937 -> kl10432", "Attack"
"kl17230 -> ¬kl15306", "kl15306 -> ¬kl12937", "Attack"
"kl17219 -> ¬kl15407", "kl15407 -> ¬kl13244", "Attack"
"kl16794 -> ¬kl15407", "kl15407 -> ¬kl13244", "Attack"
"kl15407 -> ¬kl13244", "kl13244 -> ¬kl10364", "Attack"
"kl16611 -> kl12955", "kl12955 -> kl10121", "Support"
"kl16361 -> ¬kl14049", "kl14049 -> ¬kl10129", "Attack"
"kl15844 -> ¬kl13874", "kl13874 -> ¬kl10301", "Attack"
"kl14352 -> ¬kl15246", "kl15246 -> ¬kl14274", "Attack"
"kl15246 -> ¬kl14274", "kl14274 -> ¬kl11321", "Attack"
"kl16895 -> ¬kl15246", "kl15246 -> ¬kl14274", "Attack"
"kl15738 -> ¬kl14449", "kl14449 -> ¬kl10125", "Attack"
"kl15448 -> ¬kl14700", "kl14700 -> ¬kl12228", "Attack"
"kl15762 -> kl13290", "kl13290 -> ¬kl10097", "Support"
"kl15492 -> ¬kl13251", "kl13251 -> ¬kl10305", "Attack"
"kl16670 -> ¬kl15492", "kl15492 -> ¬kl13251", "Attack"
"kl15753 -> ¬kl13105", "kl13105 -> ¬kl9340", "Attack"
"kl15657 -> kl15064", "kl15064 -> kl10120", "Support"
"kl15846 -> ¬kl13291", "kl13291 -> ¬kl10305", "Attack"
"kl16304 -> ¬kl12985", "kl12985 -> ¬kl10301", "Attack"
"kl17076 -> ¬kl16527", "kl16527 -> kl13046", "Attack"
"kl16527 -> kl13046", "kl13046 -> kl12465", "Support"
"kl16944 -> ¬kl15793", "kl15793 -> kl14442", "Attack"
"kl15793 -> kl14442", "kl14442 -> ¬kl11145", "Support"
"kl15793 -> kl14442", "kl14442 -> ¬kl11166", "Support"
"kl15832 -> ¬kl14182", "kl14182 -> ¬kl10153", "Attack"
"kl11708 -> ¬kl15832", "kl15832 -> ¬kl14182", "Attack"
"kl16005 -> ¬kl13879", "kl13879 -> ¬kl10366", "Attack"
"kl15975 -> ¬kl12650", "kl12650 -> ¬kl9520", "Attack"
"kl15391 -> ¬kl13874", "kl13874 -> ¬kl10301", "Attack"
"kl15880 -> ¬kl13247", "kl13247 -> ¬kl10935", "Attack"
"kl15386 -> kl13009", "kl13009 -> kl9428", "Support"
"kl15411 -> ¬kl14969", "kl14969 -> kl12265", "Attack"
"kl15404 -> ¬kl14741", "kl14741 -> ¬kl10126", "Attack"
"kl15217 -> ¬kl15076", "kl15076 -> kl10278", "Attack"
"kl17969 -> kl15217", "kl15217 -> ¬kl15076", "Support"
"kl15077 -> ¬kl16280", "kl16280 -> ¬kl13911", "Attack"
"kl16842 -> ¬kl16280", "kl16280 -> ¬kl13911", "Attack"
"kl16911 -> ¬kl16280", "kl16280 -> ¬kl13911", "Attack"
"kl16280 -> ¬kl13911", "kl13911 -> kl10305", "Attack"
"kl15417 -> kl14066", "kl14066 -> ¬kl10301", "Support"
"kl16515 -> kl14501", "kl14501 -> kl12265", "Support"
"kl15387 -> ¬kl15079", "kl15079 -> kl9340", "Attack"
"kl15387 -> ¬kl15079", "kl15079 -> kl11453", "Attack"
"kl16060 -> ¬kl13872", "kl13872 -> ¬kl10009", "Attack"
"kl13352 -> kl9708", "kl9708 -> kl9014", "Support"
"kl13352 -> kl9708", "kl9708 -> ¬kl7712", "Support"
"kl16786 -> ¬kl16232", "kl16232 -> ¬kl12844", "Attack"
"kl16232 -> ¬kl12844", "kl12844 -> ¬kl11391", "Attack"
"kl16955 -> ¬kl16232", "kl16232 -> ¬kl12844", "Attack"
"kl14095 -> kl10724", "kl10724 -> ¬kl6469", "Support"
"kl15747 -> ¬kl13155", "kl13155 -> kl9712", "Attack"
"kl13155 -> kl9712", "kl9712 -> ¬kl8622", "Support"
"kl14542 -> ¬kl9995", "kl9995 -> ¬kl8625", "Attack"
"kl14122 -> ¬kl10366", "kl10366 -> kl8623", "Attack"
"kl14122 -> ¬kl10366", "kl10366 -> kl10118", "Attack"
"kl14122 -> ¬kl10366", "kl10366 -> ¬kl10519", "Attack"
"kl12914 -> kl12005", "kl12005 -> ¬kl9016", "Support"
"kl13011 -> kl10128", "kl10128 -> kl8625", "Support"
"kl13022 -> ¬kl12545", "kl12545 -> kl9016", "Attack"
"kl13119 -> ¬kl9196", "kl9196 -> ¬kl7103", "Attack"
"kl12719 -> kl9711", "kl9711 -> ¬kl8622", "Support"
"kl14352 -> ¬kl15246", "kl15246 -> ¬kl14274", "Attack"
"kl14352 -> kl12079", "kl12079 -> ¬kl8629", "Support"
"kl12823 -> ¬kl9709", "kl9709 -> ¬kl7712", "Attack"
"kl12823 -> ¬kl9621", "kl9621 -> ¬kl7534", "Attack"
"kl15704 -> ¬kl13872", "kl13872 -> ¬kl10009", "Attack"
"kl13872 -> ¬kl10009", "kl10009 -> kl8613", "Attack"
"kl16060 -> ¬kl13872", "kl13872 -> ¬kl10009", "Attack"
"kl13725 -> ¬kl10432", "kl10432 -> ¬kl9016", "Attack"
"kl13725 -> ¬kl10432", "kl10432 -> ¬kl9523", "Attack"
"kl13725 -> ¬kl10432", "kl10432 -> ¬kl8613", "Attack"
"kl15532 -> ¬kl13725", "kl13725 -> ¬kl10432", "Attack"
"kl13824 -> ¬kl9300", "kl9300 -> kl8614", "Attack"
"kl13855 -> ¬kl9711", "kl9711 -> ¬kl8622", "Attack"
"kl16522 -> kl13855", "kl13855 -> ¬kl9711", "Support"
"kl14945 -> ¬kl9744", "kl9744 -> kl7088", "Attack"
"kl12923 -> kl9356", "kl9356 -> ¬kl6469", "Support"
"kl15842 -> kl13871", "kl13871 -> ¬kl11391", "Support"
"kl13695 -> kl10305", "kl10305 -> kl8627", "Support"
"kl13693 -> ¬kl10125", "kl10125 -> kl8620", "Attack"
"kl14592 -> ¬kl9428", "kl9428 -> kl8612", "Attack"
"kl14487 -> ¬kl10935", "kl10935 -> kl6469", "Attack"
"kl15490 -> kl14487", "kl14487 -> ¬kl10935", "Support"
"kl16054 -> kl14487", "kl14487 -> ¬kl10935", "Support"
"kl16119 -> kl14487", "kl14487 -> ¬kl10935", "Support"
"kl16591 -> ¬kl15065", "kl15065 -> ¬kl12547", "Attack"
"kl14292 -> kl11794", "kl11794 -> ¬kl8628", "Support"
"kl14398 -> ¬kl10935", "kl10935 -> kl6469", "Attack"
"kl15593 -> ¬kl14398", "kl14398 -> ¬kl10935", "Attack"
"kl15191 -> kl14398", "kl14398 -> ¬kl10935", "Support"
"kl15289 -> kl14398", "kl14398 -> ¬kl10935", "Support"
"kl16156 -> kl14398", "kl14398 -> ¬kl10935", "Support"
"kl16095 -> kl14398", "kl14398 -> ¬kl10935", "Support"
"kl16055 -> kl14398", "kl14398 -> ¬kl10935", "Support"
"kl16589 -> ¬kl15065", "kl15065 -> ¬kl12547", "Attack"
"kl13841 -> ¬kl10121", "kl10121 -> ¬kl7378", "Attack"
"kl13115 -> ¬kl10120", "kl10120 -> kl8613", "Attack"
"kl13115 -> ¬kl14131", "kl14131 -> kl10120", "Attack"
"kl15686 -> kl13115", "kl13115 -> ¬kl10120", "Support"
"kl15686 -> kl13115", "kl13115 -> ¬kl14131", "Support"
"kl16524 -> kl13115", "kl13115 -> ¬kl10120", "Support"
"kl16524 -> kl13115", "kl13115 -> ¬kl14131", "Support"
"kl13365 -> ¬kl10800", "kl10800 -> ¬kl6469", "Attack"
"kl13365 -> ¬kl10800", "kl10800 -> ¬kl10364", "Attack"
"kl13875 -> ¬kl10126", "kl10126 -> kl8411", "Attack"
"kl14747 -> ¬kl11144", "kl11144 -> kl7307", "Attack"
"kl13491 -> kl12055", "kl12055 -> kl8626", "Support"
"kl13189 -> kl11085", "kl11085 -> ¬kl14804", "Support"
"kl13189 -> kl11085", "kl11085 -> kl10519", "Support"
"kl13189 -> kl11085", "kl11085 -> kl8623", "Support"
"kl14975 -> ¬kl12349", "kl12349 -> kl8674", "Attack"
"kl15387 -> ¬kl15079", "kl15079 -> kl9340", "Attack"
"kl15387 -> ¬kl15079", "kl15079 -> kl11453", "Attack"
"kl15079 -> kl9340", "kl9340 -> ¬kl9523", "Support"
"kl15079 -> kl9340", "kl9340 -> ¬kl9015", "Support"
"kl15239 -> kl15079", "kl15079 -> kl9340", "Support"
"kl15239 -> kl15079", "kl15079 -> kl11453", "Support"
"kl15079 -> kl11453", "kl11453 -> ¬kl8611", "Support"
"kl14593 -> kl11282", "kl11282 -> ¬kl8616", "Support"
"kl14444 -> ¬kl11453", "kl11453 -> ¬kl8611", "Attack"
"kl13486 -> ¬kl9420", "kl9420 -> kl8620", "Attack"
"kl15626 -> ¬kl13486", "kl13486 -> ¬kl9420", "Attack"
"kl15129 -> kl13486", "kl13486 -> ¬kl9420", "Support"
"kl14231 -> ¬kl9621", "kl9621 -> ¬kl7534", "Attack"
"kl16061 -> ¬kl14231", "kl14231 -> ¬kl9621", "Attack"
"kl16222 -> kl14231", "kl14231 -> ¬kl9621", "Support"
"kl14941 -> ¬kl14131", "kl14131 -> kl10120", "Attack"
"kl14941 -> kl10432", "kl10432 -> ¬kl9523", "Support"
"kl14941 -> kl10432", "kl10432 -> ¬kl9016", "Support"
"kl14941 -> kl10432", "kl10432 -> ¬kl8613", "Support"
"kl15301 -> ¬kl14130", "kl14130 -> kl10432", "Attack"
"kl15301 -> ¬kl14130", "kl14130 -> ¬kl14131", "Attack"
"kl16165 -> ¬kl14130", "kl14130 -> kl10432", "Attack"
"kl16165 -> ¬kl14130", "kl14130 -> ¬kl14131", "Attack"
"kl14130 -> ¬kl14131", "kl14131 -> kl10120", "Attack"
"kl14130 -> kl10432", "kl10432 -> ¬kl9523", "Support"
"kl14130 -> kl10432", "kl10432 -> ¬kl8613", "Support"
"kl14130 -> kl10432", "kl10432 -> ¬kl9016", "Support"
"kl14670 -> ¬kl9712", "kl9712 -> ¬kl8622", "Attack"
"kl13385 -> kl10086", "kl10086 -> ¬kl12465", "Support"
"kl13385 -> kl10086", "kl10086 -> kl8627", "Support"
"kl12778 -> ¬kl10122", "kl10122 -> kl8622", "Attack"
"kl14322 -> ¬kl9520", "kl9520 -> ¬kl9016", "Attack"
"kl14856 -> ¬kl12039", "kl12039 -> kl8674", "Attack"
"kl14274 -> ¬kl11321", "kl11321 -> kl8166", "Attack"
"kl15246 -> ¬kl14274", "kl14274 -> ¬kl11321", "Attack"
"kl14105 -> kl11122", "kl11122 -> kl7266", "Support"
"kl14561 -> ¬kl9712", "kl9712 -> ¬kl8622", "Attack"
"kl12945 -> ¬kl9196", "kl9196 -> ¬kl7103", "Attack"
"kl13350 -> ¬kl10431", "kl10431 -> ¬kl8613", "Attack"
"kl15840 -> ¬kl13350", "kl13350 -> ¬kl10431", "Attack"
"kl15411 -> ¬kl14969", "kl14969 -> kl12265", "Attack"
"kl15748 -> ¬kl14969", "kl14969 -> kl12265", "Attack"
"kl14969 -> kl12265", "kl12265 -> kl9015", "Support"
"kl15843 -> kl14969", "kl14969 -> kl12265", "Support"
"kl15386 -> kl13009", "kl13009 -> kl9428", "Support"
"kl13009 -> kl9428", "kl9428 -> kl8612", "Support"
"kl16337 -> kl13009", "kl13009 -> kl9428", "Support"
"kl15261 -> ¬kl15064", "kl15064 -> kl10120", "Attack"
"kl15064 -> kl10120", "kl10120 -> kl8613", "Support"
"kl15657 -> kl15064", "kl15064 -> kl10120", "Support"
"kl14766 -> ¬kl12550", "kl12550 -> kl9014", "Attack"
"kl14777 -> ¬kl12218", "kl12218 -> kl10087", "Attack"
"kl14777 -> ¬kl12218", "kl12218 -> ¬kl8620", "Attack"
"kl14329 -> ¬kl10770", "kl10770 -> ¬kl9100", "Attack"
"kl16015 -> kl14985", "kl14985 -> kl12005", "Support"
"kl14985 -> kl12005", "kl12005 -> ¬kl9016", "Support"
"kl15353 -> kl12783", "kl12783 -> ¬kl11708", "Support"
"kl15353 -> kl12783", "kl12783 -> ¬kl13315", "Support"
"kl13912 -> ¬kl12548", "kl12548 -> kl8611", "Attack"
"kl16590 -> ¬kl13912", "kl13912 -> ¬kl12548", "Attack"
"kl16209 -> ¬kl14048", "kl14048 -> ¬kl10279", "Attack"
"kl14048 -> ¬kl10279", "kl10279 -> ¬kl8627", "Attack"
"kl14330 -> ¬kl11085", "kl11085 -> ¬kl14804", "Attack"
"kl14330 -> ¬kl11085", "kl11085 -> kl8623", "Attack"
"kl14330 -> ¬kl11085", "kl11085 -> kl10519", "Attack"
"kl16610 -> ¬kl15069", "kl15069 -> kl11453", "Attack"
"kl15069 -> kl11453", "kl11453 -> ¬kl8611", "Support"
"kl15056 -> ¬kl9710", "kl9710 -> ¬kl7712", "Attack"
"kl16388 -> ¬kl13873", "kl13873 -> kl10123", "Attack"
"kl13873 -> kl10123", "kl10123 -> kl8621", "Support"
"kl16071 -> ¬kl13822", "kl13822 -> kl11545", "Attack"
"kl15738 -> ¬kl14449", "kl14449 -> ¬kl10125", "Attack"
"kl16188 -> ¬kl14449", "kl14449 -> ¬kl10125", "Attack"
"kl16172 -> ¬kl14449", "kl14449 -> ¬kl10125", "Attack"
"kl14449 -> ¬kl10125", "kl10125 -> kl8620", "Attack"
"kl16200 -> kl14449", "kl14449 -> ¬kl10125", "Support"
"kl15841 -> kl14449", "kl14449 -> ¬kl10125", "Support"
"kl16187 -> ¬kl14460", "kl14460 -> kl10385", "Attack"
"kl14066 -> ¬kl10301", "kl10301 -> kl8611", "Attack"
"kl14066 -> ¬kl10301", "kl10301 -> kl9014", "Attack"
"kl15974 -> ¬kl14066", "kl14066 -> ¬kl10301", "Attack"
"kl15417 -> kl14066", "kl14066 -> ¬kl10301", "Support"
"kl15896 -> ¬kl14131", "kl14131 -> kl10120", "Attack"
"kl14941 -> ¬kl14131", "kl14131 -> kl10120", "Attack"
"kl14130 -> ¬kl14131", "kl14131 -> kl10120", "Attack"
"kl13115 -> ¬kl14131", "kl14131 -> kl10120", "Attack"
"kl14131 -> kl10120", "kl10120 -> kl8613", "Support"
"kl13291 -> ¬kl10305", "kl10305 -> kl8627", "Attack"
"kl15846 -> ¬kl13291", "kl13291 -> ¬kl10305", "Attack"
