arg1, arg2, attack_support
"kl27101 -> kl24675", "kl24675 -> kl23164", "Support"
"kl26334 -> kl24976", "kl24976 -> ¬kl23919", "Support"
"kl27084 -> kl25909", "kl25909 -> ¬kl24493", "Support"
"kl26231 -> kl25329", "kl25329 -> ¬kl23944", "Support"
"kl26058 -> ¬kl24663", "kl24663 -> ¬kl23715", "Attack"
"kl26494 -> ¬kl25120", "kl25120 -> kl23323", "Attack"
"kl27161 -> ¬kl25878", "kl25878 -> kl24495", "Attack"
"kl25970 -> kl24962", "kl24962 -> kl24487", "Support"
"kl26740 -> ¬kl25878", "kl25878 -> kl24495", "Attack"
"kl26839 -> kl24686", "kl24686 -> kl24185", "Support"
"kl26839 -> kl24686", "kl24686 -> kl26131", "Support"
"kl26202 -> kl25120", "kl25120 -> kl23323", "Support"
"kl26700 -> ¬kl24959", "kl24959 -> ¬kl23715", "Attack"
"kl26691 -> ¬kl24943", "kl24943 -> kl24486", "Attack"
"kl27348 -> kl26691", "kl26691 -> ¬kl24943", "Support"
"kl27757 -> kl26691", "kl26691 -> ¬kl24943", "Support"
"kl27253 -> kl26106", "kl26106 -> kl25909", "Support"
"kl26106 -> kl25909", "kl25909 -> ¬kl24493", "Support"
"kl26131 -> ¬kl25878", "kl25878 -> kl24495", "Attack"
"kl24686 -> kl26131", "kl26131 -> ¬kl25878", "Support"
"kl26577 -> ¬kl25137", "kl25137 -> ¬kl24490", "Attack"
"kl28124 -> kl26577", "kl26577 -> ¬kl25137", "Support"
"kl26456 -> ¬kl25323", "kl25323 -> ¬kl24485", "Attack"
"kl28429 -> kl26456", "kl26456 -> ¬kl25323", "Support"
"kl18377 -> kl26456", "kl26456 -> ¬kl25323", "Support"
"kl27479 -> kl26456", "kl26456 -> ¬kl25323", "Support"
"kl26129 -> ¬kl25903", "kl25903 -> kl24486", "Attack"
"kl27307 -> kl26129", "kl26129 -> ¬kl25903", "Support"
"kl27408 -> kl26129", "kl26129 -> ¬kl25903", "Support"
"kl26031 -> kl25385", "kl25385 -> kl23944", "Support"
"kl28122 -> kl26031", "kl26031 -> kl25385", "Support"
"kl26700 -> ¬kl24959", "kl24959 -> ¬kl23715", "Attack"
"kl24959 -> ¬kl23715", "kl23715 -> ¬kl21599", "Attack"
"kl26710 -> ¬kl25912", "kl25912 -> ¬kl24495", "Attack"
"kl25912 -> ¬kl24495", "kl24495 -> kl22909", "Attack"
"kl26355 -> kl25912", "kl25912 -> ¬kl24495", "Support"
"kl24777 -> kl24106", "kl24106 -> ¬kl21600", "Support"
"kl25908 -> kl24486", "kl24486 -> ¬kl21599", "Support"
"kl26158 -> kl25908", "kl25908 -> kl24486", "Support"
"kl24536 -> ¬kl23715", "kl23715 -> ¬kl21599", "Attack"
"kl24833 -> kl23164", "kl23164 -> ¬kl21599", "Support"
"kl26494 -> ¬kl25120", "kl25120 -> kl23323", "Attack"
"kl26202 -> kl25120", "kl25120 -> kl23323", "Support"
"kl25120 -> kl23323", "kl23323 -> kl21683", "Support"
"kl24662 -> ¬kl24485", "kl24485 -> ¬kl22906", "Attack"
"kl26059 -> ¬kl24662", "kl24662 -> ¬kl24485", "Attack"
"kl25970 -> kl24962", "kl24962 -> kl24487", "Support"
"kl24962 -> kl24487", "kl24487 -> kl22914", "Support"
"kl25942 -> kl24962", "kl24962 -> kl24487", "Support"
"kl26129 -> ¬kl25903", "kl25903 -> kl24486", "Attack"
"kl26060 -> ¬kl25903", "kl25903 -> kl24486", "Attack"
"kl25903 -> kl24486", "kl24486 -> ¬kl21599", "Support"
"kl25914 -> kl23875", "kl23875 -> kl22914", "Support"
"kl25877 -> kl24488", "kl24488 -> kl22913", "Support"
"kl24897 -> kl23176", "kl23176 -> kl21599", "Support"
"kl24742 -> kl24488", "kl24488 -> kl22913", "Support"
"kl25420 -> kl24488", "kl24488 -> kl22913", "Support"
"kl24976 -> ¬kl23919", "kl23919 -> ¬kl22906", "Attack"
"kl26334 -> kl24976", "kl24976 -> ¬kl23919", "Support"
"kl25137 -> ¬kl24490", "kl24490 -> kl22915", "Attack"
"kl26577 -> ¬kl25137", "kl25137 -> ¬kl24490", "Attack"
"kl26461 -> kl25137", "kl25137 -> ¬kl24490", "Support"
"kl25913 -> kl23530", "kl23530 -> kl21599", "Support"
"kl24961 -> ¬kl23220", "kl23220 -> kl22912", "Attack"
"kl24957 -> kl24487", "kl24487 -> kl22914", "Support"
"kl24995 -> ¬kl24495", "kl24495 -> kl22909", "Attack"
"kl23534 -> kl24995", "kl24995 -> ¬kl24495", "Support"
"kl25074 -> kl24045", "kl24045 -> ¬kl22909", "Support"
"kl27161 -> ¬kl25878", "kl25878 -> kl24495", "Attack"
"kl26131 -> ¬kl25878", "kl25878 -> kl24495", "Attack"
"kl26740 -> ¬kl25878", "kl25878 -> kl24495", "Attack"
"kl25878 -> kl24495", "kl24495 -> kl22909", "Support"
"kl24984 -> ¬kl24119", "kl24119 -> ¬kl22916", "Attack"
"kl25305 -> kl24119", "kl24119 -> ¬kl22916", "Support"
"kl25847 -> kl24494", "kl24494 -> ¬kl22240", "Support"
"kl24686 -> kl24185", "kl24185 -> ¬kl22225", "Support"
"kl26839 -> kl24686", "kl24686 -> kl24185", "Support"
"kl26839 -> kl24686", "kl24686 -> kl26131", "Support"
"kl26827 -> kl24686", "kl24686 -> kl26131", "Support"
"kl26827 -> kl24686", "kl24686 -> kl24185", "Support"
"kl24686 -> kl26131", "kl26131 -> ¬kl25878", "Support"
"kl24871 -> kl24488", "kl24488 -> kl22913", "Support"
"kl25287 -> kl24287", "kl24287 -> kl22680", "Support"
"kl24860 -> kl24486", "kl24486 -> ¬kl21599", "Support"
"kl25491 -> kl24106", "kl24106 -> ¬kl21600", "Support"
"kl26031 -> kl25385", "kl25385 -> kl23944", "Support"
"kl25385 -> kl23944", "kl23944 -> kl22906", "Support"
"kl24731 -> ¬kl23330", "kl23330 -> kl22250", "Attack"
"kl26098 -> kl24731", "kl24731 -> ¬kl23330", "Support"
"kl24863 -> ¬kl23336", "kl23336 -> kl22913", "Attack"
"kl25907 -> kl23875", "kl23875 -> kl22914", "Support"
"kl25001 -> kl23043", "kl23043 -> kl22246", "Support"
"kl25648 -> ¬kl23255", "kl23255 -> kl21598", "Attack"
"kl26456 -> ¬kl25323", "kl25323 -> ¬kl24485", "Attack"
"kl25323 -> ¬kl24485", "kl24485 -> ¬kl22906", "Attack"
"kl25911 -> kl24489", "kl24489 -> kl22913", "Support"
"kl25366 -> ¬kl23919", "kl23919 -> ¬kl22906", "Attack"
"kl26691 -> ¬kl24943", "kl24943 -> kl24486", "Attack"
"kl26099 -> kl24943", "kl24943 -> kl24486", "Support"
"kl24943 -> kl24486", "kl24486 -> ¬kl21599", "Support"
"kl26455 -> kl24943", "kl24943 -> kl24486", "Support"
"kl24741 -> kl24486", "kl24486 -> ¬kl21599", "Support"
"kl24675 -> kl23164", "kl23164 -> ¬kl21599", "Support"
"kl27101 -> kl24675", "kl24675 -> kl23164", "Support"
"kl24663 -> ¬kl23715", "kl23715 -> ¬kl21599", "Attack"
"kl26058 -> ¬kl24663", "kl24663 -> ¬kl23715", "Attack"
"kl25267 -> kl24106", "kl24106 -> ¬kl21600", "Support"
"kl24895 -> kl24490", "kl24490 -> kl22915", "Support"
"kl25329 -> ¬kl23944", "kl23944 -> kl22906", "Attack"
"kl26231 -> kl25329", "kl25329 -> ¬kl23944", "Support"
"kl24870 -> kl23495", "kl23495 -> kl21599", "Support"
"kl24626 -> ¬kl23832", "kl23832 -> kl21599", "Attack"
"kl25126 -> ¬kl23715", "kl23715 -> ¬kl21599", "Attack"
"kl25909 -> ¬kl24493", "kl24493 -> kl22909", "Attack"
"kl25909 -> ¬kl24493", "kl24493 -> ¬kl22915", "Attack"
"kl26106 -> kl25909", "kl25909 -> ¬kl24493", "Support"
"kl27084 -> kl25909", "kl25909 -> ¬kl24493", "Support"
"kl25388 -> kl25910", "kl25910 -> ¬kl23715", "Support"
"kl25388 -> kl24489", "kl24489 -> kl22913", "Support"
"kl25254 -> kl23376", "kl23376 -> kl22916", "Support"
"kl25910 -> ¬kl23715", "kl23715 -> ¬kl21599", "Attack"
"kl25388 -> kl25910", "kl25910 -> ¬kl23715", "Support"
"kl25539 -> kl24492", "kl24492 -> kl22915", "Support"
"kl25119 -> kl23323", "kl23323 -> kl21683", "Support"
"kl24645 -> ¬kl24493", "kl24493 -> ¬kl22915", "Attack"
"kl24645 -> ¬kl24493", "kl24493 -> kl22909", "Attack"
"kl25550 -> kl24287", "kl24287 -> kl22680", "Support"
"kl23161 -> kl21598", "kl21598 -> ¬kl19944", "Support"
"kl24863 -> ¬kl23336", "kl23336 -> kl22913", "Attack"
"kl23336 -> kl22913", "kl22913 -> kl21356", "Support"
"kl24494 -> ¬kl22240", "kl22240 -> kl20328", "Attack"
"kl25847 -> kl24494", "kl24494 -> ¬kl22240", "Support"
"kl24106 -> ¬kl21600", "kl21600 -> kl19944", "Attack"
"kl25267 -> kl24106", "kl24106 -> ¬kl21600", "Support"
"kl24777 -> kl24106", "kl24106 -> ¬kl21600", "Support"
"kl25491 -> kl24106", "kl24106 -> ¬kl21600", "Support"
"kl23530 -> kl21599", "kl21599 -> kl22912", "Support"
"kl23530 -> kl21599", "kl21599 -> kl20198", "Support"
"kl25913 -> kl23530", "kl23530 -> kl21599", "Support"
"kl23164 -> ¬kl21599", "kl21599 -> kl20198", "Attack"
"kl23164 -> ¬kl21599", "kl21599 -> kl22912", "Attack"
"kl24833 -> kl23164", "kl23164 -> ¬kl21599", "Support"
"kl24675 -> kl23164", "kl23164 -> ¬kl21599", "Support"
"kl24045 -> ¬kl22909", "kl22909 -> ¬kl21356", "Attack"
"kl23873 -> kl24045", "kl24045 -> ¬kl22909", "Support"
"kl25074 -> kl24045", "kl24045 -> ¬kl22909", "Support"
"kl23331 -> kl22064", "kl22064 -> ¬kl19777", "Support"
"kl24984 -> ¬kl24119", "kl24119 -> ¬kl22916", "Attack"
"kl24119 -> ¬kl22916", "kl22916 -> kl21356", "Attack"
"kl25305 -> kl24119", "kl24119 -> ¬kl22916", "Support"
"kl23495 -> kl21599", "kl21599 -> kl22912", "Support"
"kl23495 -> kl21599", "kl21599 -> kl20198", "Support"
"kl24870 -> kl23495", "kl23495 -> kl21599", "Support"
"kl24185 -> ¬kl22225", "kl22225 -> kl19802", "Attack"
"kl24686 -> kl24185", "kl24185 -> ¬kl22225", "Support"
"kl24995 -> ¬kl24495", "kl24495 -> kl22909", "Attack"
"kl25912 -> ¬kl24495", "kl24495 -> kl22909", "Attack"
"kl24495 -> kl22909", "kl22909 -> ¬kl21356", "Support"
"kl25878 -> kl24495", "kl24495 -> kl22909", "Support"
"kl24492 -> kl22915", "kl22915 -> kl21356", "Support"
"kl24492 -> kl22915", "kl22915 -> ¬kl20219", "Support"
"kl25539 -> kl24492", "kl24492 -> kl22915", "Support"
"kl24645 -> ¬kl24493", "kl24493 -> ¬kl22915", "Attack"
"kl24645 -> ¬kl24493", "kl24493 -> kl22909", "Attack"
"kl24493 -> ¬kl22915", "kl22915 -> ¬kl20219", "Attack"
"kl24493 -> ¬kl22915", "kl22915 -> kl21356", "Attack"
"kl25909 -> ¬kl24493", "kl24493 -> kl22909", "Attack"
"kl25909 -> ¬kl24493", "kl24493 -> ¬kl22915", "Attack"
"kl24493 -> kl22909", "kl22909 -> ¬kl21356", "Support"
"kl23556 -> kl22801", "kl22801 -> kl21355", "Support"
"kl24731 -> ¬kl23330", "kl23330 -> kl22250", "Attack"
"kl23330 -> kl22250", "kl22250 -> kl19777", "Support"
"kl24616 -> ¬kl23058", "kl23058 -> ¬kl21520", "Attack"
"kl23873 -> kl22913", "kl22913 -> kl21356", "Support"
"kl23873 -> kl24045", "kl24045 -> ¬kl22909", "Support"
"kl23148 -> kl21592", "kl21592 -> kl21357", "Support"
"kl22962 -> kl22285", "kl22285 -> kl21357", "Support"
"kl24897 -> kl23176", "kl23176 -> kl21599", "Support"
"kl23176 -> kl21599", "kl21599 -> kl22912", "Support"
"kl23176 -> kl21599", "kl21599 -> kl20198", "Support"
"kl24626 -> ¬kl23832", "kl23832 -> kl21599", "Attack"
"kl23832 -> kl21599", "kl21599 -> kl22912", "Support"
"kl23832 -> kl21599", "kl21599 -> kl20198", "Support"
"kl24287 -> kl22680", "kl22680 -> ¬kl20328", "Support"
"kl25550 -> kl24287", "kl24287 -> kl22680", "Support"
"kl25287 -> kl24287", "kl24287 -> kl22680", "Support"
"kl23332 -> kl22918", "kl22918 -> ¬kl19777", "Support"
"kl23160 -> kl21598", "kl21598 -> ¬kl19944", "Support"
"kl23878 -> kl22906", "kl22906 -> kl20198", "Support"
"kl23236 -> kl21553", "kl21553 -> kl21651", "Support"
"kl23236 -> kl21553", "kl21553 -> kl21357", "Support"
"kl24962 -> kl24487", "kl24487 -> kl22914", "Support"
"kl24487 -> kl22914", "kl22914 -> kl21356", "Support"
"kl24957 -> kl24487", "kl24487 -> kl22914", "Support"
"kl24961 -> ¬kl23220", "kl23220 -> kl22912", "Attack"
"kl23220 -> kl22912", "kl22912 -> ¬kl21356", "Support"
"kl24321 -> kl22829", "kl22829 -> ¬kl19944", "Support"
"kl23113 -> kl22285", "kl22285 -> kl21357", "Support"
"kl23651 -> kl21761", "kl21761 -> ¬kl19944", "Support"
"kl23534 -> ¬kl23875", "kl23875 -> kl22914", "Attack"
"kl23534 -> kl22909", "kl22909 -> ¬kl21356", "Support"
"kl23534 -> kl24995", "kl24995 -> ¬kl24495", "Support"
"kl24421 -> kl22285", "kl22285 -> kl21357", "Support"
"kl23149 -> kl21781", "kl21781 -> kl22909", "Support"
"kl23149 -> kl21781", "kl21781 -> kl21355", "Support"
"kl24316 -> kl22801", "kl22801 -> kl21355", "Support"
"kl22969 -> kl22285", "kl22285 -> kl21357", "Support"
"kl23874 -> ¬kl22909", "kl22909 -> ¬kl21356", "Attack"
"kl23533 -> kl22680", "kl22680 -> ¬kl20328", "Support"
"kl25388 -> kl24489", "kl24489 -> kl22913", "Support"
"kl24489 -> kl22913", "kl22913 -> kl21356", "Support"
"kl25911 -> kl24489", "kl24489 -> kl22913", "Support"
"kl23162 -> kl22801", "kl22801 -> kl21355", "Support"
"kl23163 -> kl22801", "kl22801 -> kl21355", "Support"
"kl23042 -> kl21693", "kl21693 -> ¬kl21357", "Support"
"kl23536 -> kl21651", "kl21651 -> kl19803", "Support"
"kl24325 -> ¬kl21737", "kl21737 -> ¬kl21353", "Attack"
"kl23245 -> ¬kl22225", "kl22225 -> kl19802", "Attack"
"kl23063 -> kl22246", "kl22246 -> kl20328", "Support"
"kl24662 -> ¬kl24485", "kl24485 -> ¬kl22906", "Attack"
"kl24485 -> ¬kl22906", "kl22906 -> kl20198", "Attack"
"kl25323 -> ¬kl24485", "kl24485 -> ¬kl22906", "Attack"
"kl23174 -> kl22680", "kl22680 -> ¬kl20328", "Support"
"kl23802 -> kl21761", "kl21761 -> ¬kl19944", "Support"
"kl25877 -> kl24488", "kl24488 -> kl22913", "Support"
"kl25420 -> kl24488", "kl24488 -> kl22913", "Support"
"kl24488 -> kl22913", "kl22913 -> kl21356", "Support"
"kl24742 -> kl24488", "kl24488 -> kl22913", "Support"
"kl24871 -> kl24488", "kl24488 -> kl22913", "Support"
"kl24079 -> ¬kl22909", "kl22909 -> ¬kl21356", "Attack"
"kl23421 -> ¬kl21409", "kl21409 -> ¬kl19944", "Attack"
"kl24400 -> kl22829", "kl22829 -> ¬kl19944", "Support"
"kl24976 -> ¬kl23919", "kl23919 -> ¬kl22906", "Attack"
"kl23919 -> ¬kl22906", "kl22906 -> kl20198", "Attack"
"kl25366 -> ¬kl23919", "kl23919 -> ¬kl22906", "Attack"
"kl23534 -> ¬kl23875", "kl23875 -> kl22914", "Attack"
"kl25907 -> kl23875", "kl23875 -> kl22914", "Support"
"kl25914 -> kl23875", "kl23875 -> kl22914", "Support"
"kl23875 -> kl22914", "kl22914 -> kl21356", "Support"
"kl25910 -> ¬kl23715", "kl23715 -> ¬kl21599", "Attack"
"kl24536 -> ¬kl23715", "kl23715 -> ¬kl21599", "Attack"
"kl24959 -> ¬kl23715", "kl23715 -> ¬kl21599", "Attack"
"kl24663 -> ¬kl23715", "kl23715 -> ¬kl21599", "Attack"
"kl23715 -> ¬kl21599", "kl21599 -> kl20198", "Attack"
"kl23715 -> ¬kl21599", "kl21599 -> kl22912", "Attack"
"kl25126 -> ¬kl23715", "kl23715 -> ¬kl21599", "Attack"
"kl24710 -> ¬kl24245", "kl24245 -> ¬kl21718", "Attack"
"kl25400 -> ¬kl23058", "kl23058 -> ¬kl21520", "Attack"
"kl25120 -> kl23323", "kl23323 -> kl21683", "Support"
"kl25119 -> kl23323", "kl23323 -> kl21683", "Support"
"kl23323 -> kl21683", "kl21683 -> ¬kl20544", "Support"
"kl24491 -> kl22231", "kl22231 -> kl28429", "Support"
"kl24491 -> kl22231", "kl22231 -> kl21357", "Support"
"kl23376 -> kl22916", "kl22916 -> kl21356", "Support"
"kl25254 -> kl23376", "kl23376 -> kl22916", "Support"
"kl23786 -> kl21553", "kl21553 -> kl21651", "Support"
"kl23786 -> kl21553", "kl21553 -> kl21357", "Support"
"kl25329 -> ¬kl23944", "kl23944 -> kl22906", "Attack"
"kl23944 -> kl22906", "kl22906 -> kl20198", "Support"
"kl25385 -> kl23944", "kl23944 -> kl22906", "Support"
"kl23324 -> kl21683", "kl21683 -> ¬kl20544", "Support"
"kl23258 -> kl22231", "kl22231 -> kl28429", "Support"
"kl23258 -> kl22231", "kl22231 -> kl21357", "Support"
"kl23086 -> kl21651", "kl21651 -> kl19803", "Support"
"kl25648 -> ¬kl23255", "kl23255 -> kl21598", "Attack"
"kl23255 -> kl21598", "kl21598 -> ¬kl19944", "Support"
"kl25001 -> kl23043", "kl23043 -> kl22246", "Support"
"kl23043 -> kl22246", "kl22246 -> kl20328", "Support"
"kl24486 -> ¬kl21599", "kl21599 -> kl20198", "Attack"
"kl24486 -> ¬kl21599", "kl21599 -> kl22912", "Attack"
"kl24860 -> kl24486", "kl24486 -> ¬kl21599", "Support"
"kl24741 -> kl24486", "kl24486 -> ¬kl21599", "Support"
"kl25908 -> kl24486", "kl24486 -> ¬kl21599", "Support"
"kl25903 -> kl24486", "kl24486 -> ¬kl21599", "Support"
"kl24943 -> kl24486", "kl24486 -> ¬kl21599", "Support"
"kl25137 -> ¬kl24490", "kl24490 -> kl22915", "Attack"
"kl24895 -> kl24490", "kl24490 -> kl22915", "Support"
"kl24490 -> kl22915", "kl22915 -> kl21356", "Support"
"kl24490 -> kl22915", "kl22915 -> ¬kl20219", "Support"
"kl21410 -> ¬kl20110", "kl20110 -> ¬kl18377", "Attack"
"kl21647 -> kl20260", "kl20260 -> kl19695", "Support"
"kl22535 -> kl21357", "kl21357 -> kl18377", "Support"
"kl21419 -> kl20325", "kl20325 -> kl19023", "Support"
"kl23715 -> ¬kl21599", "kl21599 -> kl20198", "Attack"
"kl23715 -> ¬kl21599", "kl21599 -> kl22912", "Attack"
"kl23164 -> ¬kl21599", "kl21599 -> kl20198", "Attack"
"kl23164 -> ¬kl21599", "kl21599 -> kl22912", "Attack"
"kl24486 -> ¬kl21599", "kl21599 -> kl20198", "Attack"
"kl24486 -> ¬kl21599", "kl21599 -> kl22912", "Attack"
"kl23530 -> kl21599", "kl21599 -> kl22912", "Support"
"kl23530 -> kl21599", "kl21599 -> kl20198", "Support"
"kl21599 -> kl20198", "kl20198 -> kl18847", "Support"
"kl23495 -> kl21599", "kl21599 -> kl22912", "Support"
"kl23495 -> kl21599", "kl21599 -> kl20198", "Support"
"kl23832 -> kl21599", "kl21599 -> kl22912", "Support"
"kl23832 -> kl21599", "kl21599 -> kl20198", "Support"
"kl21599 -> kl22912", "kl22912 -> ¬kl21356", "Support"
"kl23176 -> kl21599", "kl21599 -> kl22912", "Support"
"kl23176 -> kl21599", "kl21599 -> kl20198", "Support"
"kl24485 -> ¬kl22906", "kl22906 -> kl20198", "Attack"
"kl23919 -> ¬kl22906", "kl22906 -> kl20198", "Attack"
"kl23878 -> kl22906", "kl22906 -> kl20198", "Support"
"kl22906 -> kl20198", "kl20198 -> kl18847", "Support"
"kl23944 -> kl22906", "kl22906 -> kl20198", "Support"
"kl21969 -> ¬kl19944", "kl19944 -> kl18427", "Attack"
"kl22829 -> ¬kl19944", "kl19944 -> kl18427", "Attack"
"kl24321 -> kl22829", "kl22829 -> ¬kl19944", "Support"
"kl24400 -> kl22829", "kl22829 -> ¬kl19944", "Support"
"kl23421 -> ¬kl21409", "kl21409 -> ¬kl19944", "Attack"
"kl21409 -> ¬kl19944", "kl19944 -> kl18427", "Attack"
"kl21753 -> kl20036", "kl20036 -> kl18377", "Support"
"kl23149 -> kl21781", "kl21781 -> kl22909", "Support"
"kl23149 -> kl21781", "kl21781 -> kl21355", "Support"
"kl21781 -> kl22909", "kl22909 -> ¬kl21356", "Support"
"kl21781 -> kl21355", "kl21355 -> kl18847", "Support"
"kl24325 -> ¬kl21737", "kl21737 -> ¬kl21353", "Attack"
"kl21737 -> ¬kl21353", "kl21353 -> kl19695", "Attack"
"kl24710 -> ¬kl24245", "kl24245 -> ¬kl21718", "Attack"
"kl17838 -> ¬kl24245", "kl24245 -> ¬kl21718", "Attack"
"kl24245 -> ¬kl21718", "kl21718 -> ¬kl21144", "Attack"
"kl23786 -> kl21553", "kl21553 -> kl21651", "Support"
"kl23786 -> kl21553", "kl21553 -> kl21357", "Support"
"kl23236 -> kl21553", "kl21553 -> kl21651", "Support"
"kl23236 -> kl21553", "kl21553 -> kl21357", "Support"
"kl21553 -> kl21357", "kl21357 -> kl18377", "Support"
"kl21553 -> kl21651", "kl21651 -> kl19803", "Support"
"kl21694 -> kl21357", "kl21357 -> kl18377", "Support"
"kl21946 -> kl20593", "kl20593 -> kl19695", "Support"
"kl23258 -> kl22231", "kl22231 -> kl28429", "Support"
"kl23258 -> kl22231", "kl22231 -> kl21357", "Support"
"kl24491 -> kl22231", "kl22231 -> kl28429", "Support"
"kl24491 -> kl22231", "kl22231 -> kl21357", "Support"
"kl22231 -> kl28429", "kl28429 -> kl26456", "Support"
"kl22231 -> kl21357", "kl21357 -> kl18377", "Support"
"kl22043 -> kl20349", "kl20349 -> ¬kl19695", "Support"
"kl24493 -> ¬kl22915", "kl22915 -> ¬kl20219", "Attack"
"kl24493 -> ¬kl22915", "kl22915 -> kl21356", "Attack"
"kl22915 -> ¬kl20219", "kl20219 -> kl18847", "Attack"
"kl22915 -> kl21356", "kl21356 -> ¬kl18847", "Support"
"kl21930 -> kl22915", "kl22915 -> kl21356", "Support"
"kl21930 -> kl22915", "kl22915 -> ¬kl20219", "Support"
"kl24492 -> kl22915", "kl22915 -> kl21356", "Support"
"kl24492 -> kl22915", "kl22915 -> ¬kl20219", "Support"
"kl24490 -> kl22915", "kl22915 -> kl21356", "Support"
"kl24490 -> kl22915", "kl22915 -> ¬kl20219", "Support"
"kl22563 -> ¬kl20110", "kl20110 -> ¬kl18377", "Attack"
"kl22721 -> kl20681", "kl20681 -> ¬kl19694", "Support"
"kl21670 -> kl19803", "kl19803 -> kl18377", "Support"
"kl22919 -> ¬kl20110", "kl20110 -> ¬kl18377", "Attack"
"kl21812 -> kl20328", "kl20328 -> ¬kl18377", "Support"
"kl22250 -> kl19777", "kl19777 -> kl19694", "Support"
"kl23330 -> kl22250", "kl22250 -> kl19777", "Support"
"kl21693 -> ¬kl21357", "kl21357 -> kl18377", "Attack"
"kl23042 -> kl21693", "kl21693 -> ¬kl21357", "Support"
"kl22038 -> kl20328", "kl20328 -> ¬kl18377", "Support"
"kl22064 -> ¬kl19777", "kl19777 -> kl19694", "Attack"
"kl23331 -> kl22064", "kl22064 -> ¬kl19777", "Support"
"kl22918 -> ¬kl19777", "kl19777 -> kl19694", "Attack"
"kl23332 -> kl22918", "kl22918 -> ¬kl19777", "Support"
"kl22917 -> kl19802", "kl19802 -> kl21356", "Support"
"kl22917 -> kl19802", "kl19802 -> ¬kl18847", "Support"
"kl21608 -> kl20544", "kl20544 -> kl18427", "Support"
"kl21592 -> kl21357", "kl21357 -> kl18377", "Support"
"kl23148 -> kl21592", "kl21592 -> kl21357", "Support"
"kl22635 -> kl19944", "kl19944 -> kl18427", "Support"
"kl22332 -> ¬kl21019", "kl21019 -> kl21738", "Attack"
"kl22332 -> ¬kl21019", "kl21019 -> ¬kl19695", "Attack"
"kl21761 -> ¬kl19944", "kl19944 -> kl18427", "Attack"
"kl23651 -> kl21761", "kl21761 -> ¬kl19944", "Support"
"kl23802 -> kl21761", "kl21761 -> ¬kl19944", "Support"
"kl23086 -> kl21651", "kl21651 -> kl19803", "Support"
"kl21651 -> kl19803", "kl19803 -> kl18377", "Support"
"kl23536 -> kl21651", "kl21651 -> kl19803", "Support"
"kl21553 -> kl21651", "kl21651 -> kl19803", "Support"
"kl24487 -> kl22914", "kl22914 -> kl21356", "Support"
"kl23875 -> kl22914", "kl22914 -> kl21356", "Support"
"kl22914 -> kl21356", "kl21356 -> ¬kl18847", "Support"
"kl21425 -> kl21353", "kl21353 -> kl19695", "Support"
"kl24106 -> ¬kl21600", "kl21600 -> kl19944", "Attack"
"kl21600 -> kl19944", "kl19944 -> kl18427", "Support"
"kl23043 -> kl22246", "kl22246 -> kl20328", "Support"
"kl23063 -> kl22246", "kl22246 -> kl20328", "Support"
"kl22246 -> kl20328", "kl20328 -> ¬kl18377", "Support"
"kl21822 -> kl20198", "kl20198 -> kl18847", "Support"
"kl22680 -> ¬kl20328", "kl20328 -> ¬kl18377", "Attack"
