arg1, arg2, attack_support
"kl33757 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33682 -> kl33234", "kl33234 -> ¬kl32865", "Support"
"kl33773 -> ¬kl33095", "kl33095 -> ¬kl32708", "Attack"
"kl33710 -> ¬kl32952", "kl32952 -> kl32806", "Attack"
"kl33710 -> ¬kl33326", "kl33326 -> kl32952", "Attack"
"kl33710 -> ¬kl33567", "kl33567 -> ¬kl33138", "Attack"
"kl33639 -> ¬kl33100", "kl33100 -> kl32742", "Attack"
"kl33375 -> ¬kl32976", "kl32976 -> kl32765", "Attack"
"kl33567 -> ¬kl33138", "kl33138 -> ¬kl32688", "Attack"
"kl33567 -> ¬kl33138", "kl33138 -> kl33345", "Attack"
"kl33710 -> ¬kl33567", "kl33567 -> ¬kl33138", "Attack"
"kl34082 -> ¬kl33567", "kl33567 -> ¬kl33138", "Attack"
"kl33120 -> ¬kl33567", "kl33567 -> ¬kl33138", "Attack"
"kl33772 -> ¬kl33223", "kl33223 -> kl32803", "Attack"
"kl33743 -> ¬kl33269", "kl33269 -> ¬kl32862", "Attack"
"kl33514 -> kl33260", "kl33260 -> ¬kl32672", "Support"
"kl33775 -> ¬kl33163", "kl33163 -> ¬kl32735", "Attack"
"kl33477 -> ¬kl32940", "kl32940 -> kl32861", "Attack"
"kl33674 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33342 -> kl33101", "kl33101 -> ¬kl32722", "Support"
"kl33613 -> kl33149", "kl33149 -> ¬kl32841", "Support"
"kl33617 -> ¬kl33158", "kl33158 -> ¬kl32735", "Attack"
"kl34157 -> ¬kl33616", "kl33616 -> ¬kl33161", "Attack"
"kl33616 -> ¬kl33161", "kl33161 -> ¬kl32742", "Attack"
"kl33803 -> ¬kl33121", "kl33121 -> kl32688", "Attack"
"kl33633 -> ¬kl33215", "kl33215 -> ¬kl32804", "Attack"
"kl33759 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33699 -> kl33102", "kl33102 -> ¬kl32673", "Support"
"kl33740 -> ¬kl33100", "kl33100 -> kl32742", "Attack"
"kl33731 -> kl33209", "kl33209 -> kl32674", "Support"
"kl33425 -> kl33234", "kl33234 -> ¬kl32865", "Support"
"kl34053 -> kl33425", "kl33425 -> kl33234", "Support"
"kl33676 -> ¬kl33749", "kl33749 -> ¬kl33076", "Attack"
"kl33676 -> kl33076", "kl33076 -> ¬kl32736", "Support"
"kl33586 -> ¬kl33198", "kl33198 -> ¬kl32704", "Attack"
"kl33769 -> ¬kl33095", "kl33095 -> ¬kl32708", "Attack"
"kl33721 -> kl33102", "kl33102 -> ¬kl32673", "Support"
"kl33756 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33733 -> kl33209", "kl33209 -> kl32674", "Support"
"kl33615 -> ¬kl33260", "kl33260 -> ¬kl32672", "Attack"
"kl33767 -> ¬kl33012", "kl33012 -> ¬kl32727", "Attack"
"kl34117 -> ¬kl33700", "kl33700 -> kl33102", "Attack"
"kl33700 -> kl33102", "kl33102 -> ¬kl32673", "Support"
"kl33646 -> kl33050", "kl33050 -> ¬kl32864", "Support"
"kl33646 -> kl33089", "kl33089 -> ¬kl32864", "Support"
"kl33646 -> kl33089", "kl33089 -> ¬kl34048", "Support"
"kl33563 -> ¬kl33095", "kl33095 -> ¬kl32708", "Attack"
"kl33376 -> ¬kl33127", "kl33127 -> ¬kl32735", "Attack"
"kl33719 -> ¬kl33141", "kl33141 -> ¬kl32689", "Attack"
"kl33345 -> ¬kl33123", "kl33123 -> kl32688", "Attack"
"kl33345 -> ¬kl33121", "kl33121 -> kl32688", "Attack"
"kl33138 -> kl33345", "kl33345 -> ¬kl33123", "Support"
"kl33138 -> kl33345", "kl33345 -> ¬kl33121", "Support"
"kl33394 -> kl33345", "kl33345 -> ¬kl33121", "Support"
"kl33394 -> kl33345", "kl33345 -> ¬kl33123", "Support"
"kl33693 -> ¬kl33302", "kl33302 -> ¬kl32742", "Attack"
"kl33585 -> ¬kl32949", "kl32949 -> kl32672", "Attack"
"kl33652 -> ¬kl33095", "kl33095 -> ¬kl32708", "Attack"
"kl33328 -> ¬kl33160", "kl33160 -> kl32672", "Attack"
"kl33156 -> kl33328", "kl33328 -> ¬kl33160", "Support"
"kl33794 -> ¬kl33241", "kl33241 -> kl32799", "Attack"
"kl33782 -> ¬kl32879", "kl32879 -> ¬kl32742", "Attack"
"kl33573 -> kl33119", "kl33119 -> kl32799", "Support"
"kl33573 -> kl33119", "kl33119 -> kl33241", "Support"
"kl33618 -> ¬kl33085", "kl33085 -> ¬kl32672", "Attack"
"kl33762 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33754 -> kl33224", "kl33224 -> ¬kl32735", "Support"
"kl33641 -> ¬kl32951", "kl32951 -> kl32803", "Attack"
"kl33393 -> kl32948", "kl32948 -> ¬kl32865", "Support"
"kl33959 -> ¬kl33636", "kl33636 -> kl33102", "Attack"
"kl34056 -> ¬kl33636", "kl33636 -> kl33102", "Attack"
"kl33954 -> ¬kl33636", "kl33636 -> kl33102", "Attack"
"kl33636 -> kl33102", "kl33102 -> ¬kl32673", "Support"
"kl34102 -> kl33636", "kl33636 -> kl33102", "Support"
"kl33525 -> ¬kl32882", "kl32882 -> ¬kl32741", "Attack"
"kl33525 -> ¬kl32882", "kl32882 -> ¬kl32742", "Attack"
"kl33525 -> ¬kl32882", "kl32882 -> kl33161", "Attack"
"kl33828 -> ¬kl33525", "kl33525 -> ¬kl32882", "Attack"
"kl33801 -> kl33102", "kl33102 -> ¬kl32673", "Support"
"kl33395 -> kl33138", "kl33138 -> kl33345", "Support"
"kl33395 -> kl33138", "kl33138 -> ¬kl32688", "Support"
"kl33722 -> ¬kl33223", "kl33223 -> kl32803", "Attack"
"kl33418 -> ¬kl33121", "kl33121 -> kl32688", "Attack"
"kl34075 -> ¬kl33538", "kl33538 -> kl33161", "Attack"
"kl33538 -> kl33161", "kl33161 -> ¬kl32742", "Support"
"kl33710 -> ¬kl33326", "kl33326 -> kl32952", "Attack"
"kl33326 -> kl32952", "kl32952 -> kl32806", "Support"
"kl33351 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33557 -> ¬kl33088", "kl33088 -> kl32868", "Attack"
"kl33761 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33394 -> kl33138", "kl33138 -> ¬kl32688", "Support"
"kl33394 -> kl33138", "kl33138 -> kl33345", "Support"
"kl33394 -> kl33345", "kl33345 -> ¬kl33121", "Support"
"kl33394 -> kl33345", "kl33345 -> ¬kl33123", "Support"
"kl33768 -> ¬kl33222", "kl33222 -> ¬kl32672", "Attack"
"kl33432 -> ¬kl33123", "kl33123 -> kl32688", "Attack"
"kl33432 -> ¬kl32950", "kl32950 -> kl32688", "Attack"
"kl34146 -> ¬kl33770", "kl33770 -> ¬kl32935", "Attack"
"kl33770 -> ¬kl32935", "kl32935 -> ¬kl32858", "Attack"
"kl33480 -> ¬kl33176", "kl33176 -> kl32673", "Attack"
"kl33676 -> ¬kl33749", "kl33749 -> ¬kl33076", "Attack"
"kl33749 -> ¬kl33076", "kl33076 -> ¬kl32736", "Attack"
"kl33340 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33361 -> ¬kl32874", "kl32874 -> ¬kl32743", "Attack"
"kl33361 -> ¬kl32874", "kl32874 -> ¬kl33219", "Attack"
"kl33968 -> ¬kl33361", "kl33361 -> ¬kl32874", "Attack"
"kl33795 -> kl33234", "kl33234 -> ¬kl32865", "Support"
"kl33549 -> ¬kl33102", "kl33102 -> ¬kl32673", "Attack"
"kl33549 -> ¬kl32983", "kl32983 -> ¬kl32673", "Attack"
"kl33763 -> kl33209", "kl33209 -> kl32674", "Support"
"kl33774 -> ¬kl32951", "kl32951 -> kl32803", "Attack"
"kl33760 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33741 -> ¬kl32949", "kl32949 -> kl32672", "Attack"
"kl34099 -> kl33741", "kl33741 -> ¬kl32949", "Support"
"kl33647 -> ¬kl32958", "kl32958 -> ¬kl32868", "Attack"
"kl34009 -> ¬kl33647", "kl33647 -> ¬kl32958", "Attack"
"kl32942 -> ¬kl32742", "kl32742 -> kl32445", "Attack"
"kl32942 -> ¬kl32741", "kl32741 -> ¬kl32742", "Attack"
"kl32942 -> ¬kl32741", "kl32741 -> kl32445", "Attack"
"kl33719 -> ¬kl33141", "kl33141 -> ¬kl32689", "Attack"
"kl33141 -> ¬kl32689", "kl32689 -> ¬kl32502", "Attack"
"kl33803 -> ¬kl33121", "kl33121 -> kl32688", "Attack"
"kl33345 -> ¬kl33121", "kl33121 -> kl32688", "Attack"
"kl33418 -> ¬kl33121", "kl33121 -> kl32688", "Attack"
"kl33121 -> kl32688", "kl32688 -> ¬kl32436", "Support"
"kl33121 -> kl32688", "kl32688 -> kl32682", "Support"
"kl33134 -> ¬kl32526", "kl32526 -> ¬kl32445", "Attack"
"kl33126 -> ¬kl32736", "kl32736 -> kl32445", "Attack"
"kl33076 -> ¬kl32736", "kl32736 -> kl32445", "Attack"
"kl33749 -> ¬kl33076", "kl33076 -> ¬kl32736", "Attack"
"kl33676 -> kl33076", "kl33076 -> ¬kl32736", "Support"
"kl33261 -> kl32739", "kl32739 -> kl32503", "Support"
"kl32443 -> kl33261", "kl33261 -> kl32739", "Support"
"kl33125 -> ¬kl32802", "kl32802 -> ¬kl32469", "Attack"
"kl33101 -> ¬kl32722", "kl32722 -> kl32425", "Attack"
"kl33342 -> kl33101", "kl33101 -> ¬kl32722", "Support"
"kl32944 -> ¬kl32673", "kl32673 -> kl32424", "Attack"
"kl33023 -> kl32821", "kl32821 -> ¬kl32686", "Support"
"kl33023 -> kl32821", "kl32821 -> kl32485", "Support"
"kl33104 -> kl32861", "kl32861 -> kl32502", "Support"
"kl33157 -> kl32725", "kl32725 -> kl32485", "Support"
"kl33228 -> ¬kl32817", "kl32817 -> ¬kl32472", "Attack"
"kl33376 -> ¬kl33127", "kl33127 -> ¬kl32735", "Attack"
"kl33127 -> ¬kl32735", "kl32735 -> kl32445", "Attack"
"kl33164 -> ¬kl32736", "kl32736 -> kl32445", "Attack"
"kl32874 -> ¬kl32743", "kl32743 -> ¬kl32503", "Attack"
"kl32874 -> ¬kl33219", "kl33219 -> ¬kl32649", "Attack"
"kl33361 -> ¬kl32874", "kl32874 -> ¬kl32743", "Attack"
"kl33361 -> ¬kl32874", "kl32874 -> ¬kl33219", "Attack"
"kl33432 -> ¬kl32950", "kl32950 -> kl32688", "Attack"
"kl32950 -> kl32688", "kl32688 -> ¬kl32436", "Support"
"kl32950 -> kl32688", "kl32688 -> kl32682", "Support"
"kl33316 -> ¬kl32686", "kl32686 -> ¬kl32725", "Attack"
"kl33316 -> ¬kl32686", "kl32686 -> ¬kl32485", "Attack"
"kl33586 -> ¬kl33198", "kl33198 -> ¬kl32704", "Attack"
"kl33198 -> ¬kl32704", "kl32704 -> ¬kl32469", "Attack"
"kl32884 -> ¬kl32729", "kl32729 -> ¬kl32475", "Attack"
"kl32884 -> ¬kl32729", "kl32729 -> kl32444", "Attack"
"kl32884 -> ¬kl32729", "kl32729 -> kl32788", "Attack"
"kl33138 -> ¬kl32688", "kl32688 -> ¬kl32436", "Attack"
"kl33138 -> ¬kl32688", "kl32688 -> kl32682", "Attack"
"kl33567 -> ¬kl33138", "kl33138 -> ¬kl32688", "Attack"
"kl33567 -> ¬kl33138", "kl33138 -> kl33345", "Attack"
"kl33138 -> kl33345", "kl33345 -> ¬kl33123", "Support"
"kl33138 -> kl33345", "kl33345 -> ¬kl33121", "Support"
"kl33395 -> kl33138", "kl33138 -> kl33345", "Support"
"kl33395 -> kl33138", "kl33138 -> ¬kl32688", "Support"
"kl33394 -> kl33138", "kl33138 -> ¬kl32688", "Support"
"kl33394 -> kl33138", "kl33138 -> kl33345", "Support"
"kl33209 -> kl32674", "kl32674 -> kl32424", "Support"
"kl33731 -> kl33209", "kl33209 -> kl32674", "Support"
"kl33732 -> kl33209", "kl33209 -> kl32674", "Support"
"kl33734 -> kl33209", "kl33209 -> kl32674", "Support"
"kl33763 -> kl33209", "kl33209 -> kl32674", "Support"
"kl33733 -> kl33209", "kl33209 -> kl32674", "Support"
"kl33221 -> kl32801", "kl32801 -> kl32470", "Support"
"kl33151 -> ¬kl32686", "kl32686 -> ¬kl32485", "Attack"
"kl33151 -> ¬kl32686", "kl32686 -> ¬kl32725", "Attack"
"kl32877 -> ¬kl32729", "kl32729 -> kl32444", "Attack"
"kl32877 -> ¬kl32729", "kl32729 -> ¬kl32475", "Attack"
"kl32877 -> ¬kl32729", "kl32729 -> kl32788", "Attack"
"kl33060 -> ¬kl32641", "kl32641 -> kl32502", "Attack"
"kl33195 -> ¬kl32858", "kl32858 -> ¬kl32436", "Attack"
"kl32936 -> ¬kl32671", "kl32671 -> ¬kl32424", "Attack"
"kl32886 -> kl32725", "kl32725 -> kl32485", "Support"
"kl33740 -> ¬kl33100", "kl33100 -> kl32742", "Attack"
"kl33639 -> ¬kl33100", "kl33100 -> kl32742", "Attack"
"kl33100 -> kl32742", "kl32742 -> kl32445", "Support"
"kl33052 -> kl32821", "kl32821 -> ¬kl32686", "Support"
"kl33052 -> kl32821", "kl32821 -> kl32485", "Support"
"kl33284 -> ¬kl32737", "kl32737 -> ¬kl32475", "Attack"
"kl33063 -> kl33284", "kl33284 -> ¬kl32737", "Support"
"kl33549 -> ¬kl33102", "kl33102 -> ¬kl32673", "Attack"
"kl33102 -> ¬kl32673", "kl32673 -> kl32424", "Attack"
"kl33700 -> kl33102", "kl33102 -> ¬kl32673", "Support"
"kl33801 -> kl33102", "kl33102 -> ¬kl32673", "Support"
"kl33721 -> kl33102", "kl33102 -> ¬kl32673", "Support"
"kl33699 -> kl33102", "kl33102 -> ¬kl32673", "Support"
"kl33636 -> kl33102", "kl33102 -> ¬kl32673", "Support"
"kl32875 -> ¬kl32729", "kl32729 -> kl32444", "Attack"
"kl32875 -> ¬kl32729", "kl32729 -> ¬kl32475", "Attack"
"kl32875 -> ¬kl32729", "kl32729 -> kl32788", "Attack"
"kl33557 -> ¬kl33088", "kl33088 -> kl32868", "Attack"
"kl33088 -> kl32868", "kl32868 -> ¬kl32436", "Support"
"kl33093 -> ¬kl32612", "kl32612 -> ¬kl32503", "Attack"
"kl33162 -> kl32775", "kl32775 -> kl32485", "Support"
"kl33375 -> ¬kl32976", "kl32976 -> kl32765", "Attack"
"kl32976 -> kl32765", "kl32765 -> kl32458", "Support"
"kl33090 -> ¬kl32737", "kl32737 -> ¬kl32475", "Attack"
"kl33652 -> ¬kl33095", "kl33095 -> ¬kl32708", "Attack"
"kl33769 -> ¬kl33095", "kl33095 -> ¬kl32708", "Attack"
"kl33773 -> ¬kl33095", "kl33095 -> ¬kl32708", "Attack"
"kl33095 -> ¬kl32708", "kl32708 -> ¬kl32444", "Attack"
"kl33563 -> ¬kl33095", "kl33095 -> ¬kl32708", "Attack"
"kl33525 -> ¬kl32882", "kl32882 -> ¬kl32741", "Attack"
"kl33525 -> ¬kl32882", "kl32882 -> ¬kl32742", "Attack"
"kl33525 -> ¬kl32882", "kl32882 -> kl33161", "Attack"
"kl32882 -> ¬kl32741", "kl32741 -> ¬kl32742", "Attack"
"kl32882 -> ¬kl32741", "kl32741 -> kl32445", "Attack"
"kl32882 -> ¬kl32742", "kl32742 -> kl32445", "Attack"
"kl32882 -> kl33161", "kl33161 -> ¬kl32742", "Support"
"kl33246 -> ¬kl32758", "kl32758 -> ¬kl32496", "Attack"
"kl33253 -> ¬kl32693", "kl32693 -> ¬kl32503", "Attack"
"kl33165 -> ¬kl32803", "kl32803 -> kl32502", "Attack"
"kl33165 -> ¬kl32803", "kl32803 -> kl32469", "Attack"
"kl33219 -> ¬kl32649", "kl32649 -> kl32485", "Attack"
"kl32874 -> ¬kl33219", "kl33219 -> ¬kl32649", "Attack"
"kl33267 -> ¬kl32803", "kl32803 -> kl32502", "Attack"
"kl33267 -> ¬kl32803", "kl32803 -> kl32469", "Attack"
"kl32911 -> ¬kl32864", "kl32864 -> kl32502", "Attack"
"kl32911 -> kl33089", "kl33089 -> ¬kl34048", "Support"
"kl32911 -> kl33089", "kl33089 -> ¬kl32864", "Support"
"kl33633 -> ¬kl33215", "kl33215 -> ¬kl32804", "Attack"
"kl33215 -> ¬kl32804", "kl32804 -> kl32469", "Attack"
"kl32948 -> ¬kl32865", "kl32865 -> kl32502", "Attack"
"kl33393 -> kl32948", "kl32948 -> ¬kl32865", "Support"
"kl33303 -> ¬kl32543", "kl32543 -> kl32502", "Attack"
"kl33794 -> ¬kl33241", "kl33241 -> kl32799", "Attack"
"kl33119 -> kl33241", "kl33241 -> kl32799", "Support"
"kl33241 -> kl32799", "kl32799 -> kl32469", "Support"
"kl33618 -> ¬kl33085", "kl33085 -> ¬kl32672", "Attack"
"kl33085 -> ¬kl32672", "kl32672 -> kl32444", "Attack"
"kl33085 -> ¬kl32672", "kl32672 -> ¬kl32649", "Attack"
"kl33757 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33762 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33351 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33755 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33756 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33759 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33761 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33674 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33340 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33760 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33758 -> kl33229", "kl33229 -> kl32674", "Support"
"kl33229 -> kl32674", "kl32674 -> kl32424", "Support"
"kl33302 -> ¬kl32742", "kl32742 -> kl32445", "Attack"
"kl33693 -> ¬kl33302", "kl33302 -> ¬kl32742", "Attack"
"kl33710 -> ¬kl32952", "kl32952 -> kl32806", "Attack"
"kl32952 -> kl32806", "kl32806 -> kl32469", "Support"
"kl33326 -> kl32952", "kl32952 -> kl32806", "Support"
"kl33345 -> ¬kl33123", "kl33123 -> kl32688", "Attack"
"kl33432 -> ¬kl33123", "kl33123 -> kl32688", "Attack"
"kl33123 -> kl32688", "kl32688 -> ¬kl32436", "Support"
"kl33123 -> kl32688", "kl32688 -> kl32682", "Support"
"kl33278 -> ¬kl32816", "kl32816 -> ¬kl32475", "Attack"
"kl33210 -> ¬kl32799", "kl32799 -> kl32469", "Attack"
"kl33305 -> ¬kl32804", "kl32804 -> kl32469", "Attack"
"kl33231 -> ¬kl32826", "kl32826 -> kl32803", "Attack"
"kl33231 -> ¬kl32826", "kl32826 -> kl32502", "Attack"
"kl32938 -> ¬kl32641", "kl32641 -> kl32502", "Attack"
"kl33741 -> ¬kl32949", "kl32949 -> kl32672", "Attack"
"kl33585 -> ¬kl32949", "kl32949 -> kl32672", "Attack"
"kl32949 -> kl32672", "kl32672 -> kl32444", "Support"
"kl32949 -> kl32672", "kl32672 -> ¬kl32649", "Support"
"kl33202 -> ¬kl32868", "kl32868 -> ¬kl32436", "Attack"
"kl32818 -> kl33202", "kl33202 -> ¬kl32868", "Support"
"kl33069 -> kl32775", "kl32775 -> kl32485", "Support"
"kl33262 -> kl32789", "kl32789 -> ¬kl32378", "Support"
"kl33065 -> kl32724", "kl32724 -> kl32444", "Support"
"kl32878 -> ¬kl32729", "kl32729 -> ¬kl32475", "Attack"
"kl32878 -> ¬kl32729", "kl32729 -> kl32444", "Attack"
"kl32878 -> ¬kl32729", "kl32729 -> kl32788", "Attack"
"kl33285 -> ¬kl32765", "kl32765 -> kl32458", "Attack"
"kl33159 -> ¬kl32686", "kl32686 -> ¬kl32485", "Attack"
"kl33159 -> ¬kl32686", "kl32686 -> ¬kl32725", "Attack"
"kl32962 -> ¬kl32789", "kl32789 -> ¬kl32378", "Attack"
"kl33224 -> ¬kl32735", "kl32735 -> kl32445", "Attack"
"kl33754 -> kl33224", "kl33224 -> ¬kl32735", "Support"
"kl33063 -> ¬kl32729", "kl32729 -> ¬kl32475", "Attack"
"kl33063 -> ¬kl32729", "kl32729 -> kl32788", "Attack"
"kl33063 -> ¬kl32729", "kl32729 -> kl32444", "Attack"
"kl33063 -> kl33284", "kl33284 -> ¬kl32737", "Support"
"kl33477 -> ¬kl32940", "kl32940 -> kl32861", "Attack"
"kl32940 -> kl32861", "kl32861 -> kl32502", "Support"
"kl33232 -> kl32799", "kl32799 -> kl32469", "Support"
"kl33774 -> ¬kl32951", "kl32951 -> kl32803", "Attack"
"kl33641 -> ¬kl32951", "kl32951 -> kl32803", "Attack"
"kl32951 -> kl32803", "kl32803 -> kl32469", "Support"
"kl32951 -> kl32803", "kl32803 -> kl32502", "Support"
"kl33286 -> ¬kl32692", "kl32692 -> ¬kl32503", "Attack"
"kl32902 -> kl32719", "kl32719 -> kl32485", "Support"
"kl32902 -> kl32719", "kl32719 -> kl32775", "Support"
"kl33024 -> kl32821", "kl32821 -> ¬kl32686", "Support"
"kl33024 -> kl32821", "kl32821 -> kl32485", "Support"
"kl33072 -> kl32821", "kl32821 -> ¬kl32686", "Support"
"kl33072 -> kl32821", "kl32821 -> kl32485", "Support"
"kl33122 -> ¬kl32826", "kl32826 -> kl32803", "Attack"
"kl33122 -> ¬kl32826", "kl32826 -> kl32502", "Attack"
"kl33166 -> kl32731", "kl32731 -> kl32475", "Support"
"kl33319 -> ¬kl32863", "kl32863 -> kl32502", "Attack"
"kl33767 -> ¬kl33012", "kl33012 -> ¬kl32727", "Attack"
"kl33012 -> ¬kl32727", "kl32727 -> kl32485", "Attack"
"kl33283 -> ¬kl32688", "kl32688 -> kl32682", "Attack"
"kl33283 -> ¬kl32688", "kl32688 -> ¬kl32436", "Attack"
"kl33094 -> ¬kl32758", "kl32758 -> ¬kl32496", "Attack"
"kl32939 -> kl32641", "kl32641 -> kl32502", "Support"
"kl33480 -> ¬kl33176", "kl33176 -> kl32673", "Attack"
"kl33176 -> kl32673", "kl32673 -> kl32424", "Support"
"kl33782 -> ¬kl32879", "kl32879 -> ¬kl32742", "Attack"
"kl32879 -> ¬kl32742", "kl32742 -> kl32445", "Attack"
"kl33191 -> kl32722", "kl32722 -> kl32425", "Support"
"kl33184 -> ¬kl32864", "kl32864 -> kl32502", "Attack"
"kl32953 -> ¬kl32728", "kl32728 -> ¬kl32443", "Attack"
"kl32983 -> ¬kl32673", "kl32673 -> kl32424", "Attack"
"kl33549 -> ¬kl32983", "kl32983 -> ¬kl32673", "Attack"
"kl33301 -> ¬kl32722", "kl32722 -> kl32425", "Attack"
"kl33192 -> ¬kl32722", "kl32722 -> kl32425", "Attack"
"kl32958 -> ¬kl32868", "kl32868 -> ¬kl32436", "Attack"
"kl33647 -> ¬kl32958", "kl32958 -> ¬kl32868", "Attack"
"kl33194 -> ¬kl32826", "kl32826 -> kl32502", "Attack"
"kl33194 -> ¬kl32826", "kl32826 -> kl32803", "Attack"
"kl33768 -> ¬kl33222", "kl33222 -> ¬kl32672", "Attack"
"kl33222 -> ¬kl32672", "kl32672 -> ¬kl32649", "Attack"
"kl33222 -> ¬kl32672", "kl32672 -> kl32444", "Attack"
"kl33057 -> ¬kl32868", "kl32868 -> ¬kl32436", "Attack"
"kl32876 -> ¬kl32729", "kl32729 -> kl32788", "Attack"
"kl32876 -> ¬kl32729", "kl32729 -> kl32444", "Attack"
"kl32876 -> ¬kl32729", "kl32729 -> ¬kl32475", "Attack"
"kl33318 -> kl32737", "kl32737 -> ¬kl32475", "Support"
"kl33080 -> ¬kl32736", "kl32736 -> kl32445", "Attack"
"kl33059 -> ¬kl32565", "kl32565 -> ¬kl32475", "Attack"
"kl33155 -> ¬kl32841", "kl32841 -> kl32502", "Attack"
"kl33616 -> ¬kl33161", "kl33161 -> ¬kl32742", "Attack"
"kl33161 -> ¬kl32742", "kl32742 -> kl32445", "Attack"
"kl32882 -> kl33161", "kl33161 -> ¬kl32742", "Support"
"kl33538 -> kl33161", "kl33161 -> ¬kl32742", "Support"
"kl33089 -> ¬kl32864", "kl32864 -> kl32502", "Attack"
"kl33089 -> ¬kl34048", "kl34048 -> kl33705", "Attack"
"kl33646 -> kl33089", "kl33089 -> ¬kl32864", "Support"
"kl33646 -> kl33089", "kl33089 -> ¬kl34048", "Support"
"kl32911 -> kl33089", "kl33089 -> ¬kl34048", "Support"
"kl32911 -> kl33089", "kl33089 -> ¬kl32864", "Support"
"kl33009 -> ¬kl32722", "kl32722 -> kl32425", "Attack"
"kl33743 -> ¬kl33269", "kl33269 -> ¬kl32862", "Attack"
"kl33269 -> ¬kl32862", "kl32862 -> kl32502", "Attack"
"kl33185 -> ¬kl32864", "kl32864 -> kl32502", "Attack"
"kl33190 -> ¬kl32692", "kl32692 -> ¬kl32503", "Attack"
"kl33149 -> ¬kl32841", "kl32841 -> kl32502", "Attack"
"kl33613 -> kl33149", "kl33149 -> ¬kl32841", "Support"
"kl33617 -> ¬kl33158", "kl33158 -> ¬kl32735", "Attack"
"kl33158 -> ¬kl32735", "kl32735 -> kl32445", "Attack"
"kl33722 -> ¬kl33223", "kl33223 -> kl32803", "Attack"
"kl33772 -> ¬kl33223", "kl33223 -> kl32803", "Attack"
