premise, conclusion, weight
" Fukushima was hit by a devastating earthquake, 9 on the Richter scale, which can cause huge damage for a thousand kilometers from the epicenter.", " The nuclear plant disaster at Fukushima is small compared to the natural disaster that caused it.", 1.0
" You would actually need more area of solar panels than the amount theoretically needed to cover our use since we would need to have a rest for the times the sun doesnt shine.", " With an area no larger than the amount of land currently devoted to golf courses, we could power a third of the US with solar energy.", -1.0
" Professor Bradshaw, Sir Hubert Wilkins Chair of Climate Change stated Biodiversity is not only threatened by climate disruption arising largely from fossil-fuel derived emissions, it is also threatened by land transformation resulting from renewable energy sources, such as flooded areas for hydro-electricity, agricultural areas needed for biofuels and large spaces needed for wind and solar farms.", " As they require plenty of space, this can come at the expense of biodiversity by further reducing already diminished wildlife habitats, especially in areas where available land is sparse enough as it is.", 1.0
" Dirty bombs could be made using medical isotopes, Thorium, or natural Uranium which are available without nuclear power plants.", " The point of terrorism is not to be effective at killing people, but to be effective at intimidating people. A dirty bomb, for example, probably wouldnt kill anyone, but could be a very effective terrorist tactic.", -1.0
" And excess water vapor in the air will condense into more clouds, thus increasing the Earths albedo. Lets not forget that coal-fired plants also need a condenser for their boilers. Carbon dioxide, on the other hand, can only increase the greenhouse effect.", " Steam is a greenhouse gas as well.", -1.0
" Puerto Rico, which only has 3/4 the population of Los Angeles (city), plans to use only renewable energy by 2050.", " That fails to take into account the area required to produce that power.  If you wanted to power Los Angeles solely with wind and solar, youd have to cover thousands of square miles with solar powers or turbines to even come close.", -1.0
" Grids with high ratios of renewable energy typically require more TD infrastructure because the opportunistic generation is mostly site-specific. This is most noticeable with wind farms. For example www.windpowermonthly.com an 800km transmission line built in Chile to support wind and solar production.", " Renewable energy generation is typically decentralized.", -1.0
" The IEA provides a much less biased view of LCOE for energy sources, and they rank nuclear as one of the lowest cost baseload technologies Projected Costs of Generating Electricity Off Shore Wind can be very low cost, but it is not the technology for base load power.", " The levelized cost of energy of Nuclear power is over three times that of some renewable sources (onshore wind and solar).", -1.0
" As Desertec envisioned, solar energy could be transported to Europe from the Sahara.", " With large scale solar farms in desert areas, such as Desertec, this could be easily done.", 1.0
" Intramolecular reactions are making it possible to transform solar energy and store it in a singular molecule. This may form the basis for constructing energy-storing solar cells.", " Energy companies are currently working on storing electrical energy for when the sun doesnt shine and the wind doesnt blow.", 1.0
" But not compared to the non-thermal power stations which do not require a heat engine at all, such as photovoltaic solar, wind, and hydro.", " Some nuclear plants operate at a higher temperature than alternative fuels. The thermodynamic efficiency of a heat engine depends on the size of the temperature gradient, so these nuclear plants produce less waste heat per watt of power generated, compared to the lower-temperature alternatives.", -1.0
" At high altitude, the winds never stop. Thus, high-altitude wind power is more reliable.", " Wind energy cant provide power during absence of wind.", -1.0
" the eventual number of cancer deaths, according to the linear no-threshold theory of radiation safety, that will be caused by the [Fukushima] accident is expected to be around 130–640 people in the years and decades ahead. en.wikipedia.org", " Fukushimas consequences to human and animal populations are extremely limited. No projected cancer risk increases.", -1.0
" This is thermodynamically less efficient than water cooling due to the higher temperature.", " Condensers can also be directly air-cooled using radiators.", -1.0
" Because we do not have the materials strong enough for an Earth-based space elevator, the power would have to be transmitted to Earth wirelessly, which is inefficient.", " Solar panels can provide energy during cloudy days and through the night if theyre located in space.", -1.0
" Vivint Solar, in collaboration with Mercedes-Benz, is developing a 2.5 kW-hr energy storage system that can be increased to a 20 kW-hr system. It will allow customers to use batteries to store excess solar energy produced by the system during the day and then consume it during periods of peak energy usage in the evening and at night.", " Energy companies are currently working on storing electrical energy for when the sun doesnt shine and the wind doesnt blow.", 1.0
" That it is possible does not make it economical. Wells in excess of 4 km deep cost tens of millions of US dollars to drill.", " That information is dated. The oil industry is already capable of drilling wells in excess of 10km deep. Enhanced geothermal at this depth would work practically anywhere on Earth.", -1.0
" Lithium which is used in the batteries of electric trucks and electric cars is limited;there wont be enough to meet the demand.", " Viable electric trucks might be coming to the market soon.", -1.0
" Nuclear waste is stored in watertight stainless steel containers.", " Groundwater might reach reversible geologic storage of nuclear waste.", -1.0
" The minimum cost per megawatt hour to build a new nuclear plant is $112, compared to $40 for utility-scale solar, $41 for combined cycle gas, and $29 for wind.", " The levelized cost of energy of Nuclear power is over three times that of some renewable sources (onshore wind and solar).", 1.0
" Superconducting power cables have already been demonstrated. These have literally zero resistance, regardless of length, and do not require the high voltage and expensive transformers of conventional AC lines. There is some loss of power required to maintain the liquid nitrogen coolant, but with good insulation this is less than half the loss due to resistance from a conventional power cable.", " Electric heat losses are directly proportional to the length of the wire, as per Joules First Law. This will drastically lower the already low efficiency of renewable sources.", -1.0
" Grids are existing already. So when these stable renewable energy sources can be produced at any point of the current grid, there would be no problem to transport the electrictiy elsewhere.", " Many of these types of renewable energy production are completely dependent on geography. In particular geothermal, hydroelectric and ocean wave can only be deployed in locations where these resources are available, and nowhere else, without introducing transmission costs.", -1.0
" Biogas is too expensive compared to fossil fuels or even intermittent renewables + batteries.", " Biogas plants provide steady and reliable energy production.", -1.0
" A fusion reaction of deuterium with itself is too expensive.", " Fusion can be achieved through reaction of deuterium with itself.", -1.0
" The Fukushima reactor was designed for the midwestern US. Its backup generators were in the basement to avoid tornado damage, when they should have been near the roof to avoid flood waters.", " The Fukushima Disaster could have been prevented if it were not for ignored warnings and lax safety efforts.", 1.0
" A worker for the plant involved the 2011 Fukushima nuclear disaster said in court that his former boss was warned that a massive tsunami could strike the site, but delayed measures to build a protective wall to prevent it.", " The Fukushima Disaster could have been prevented if it were not for ignored warnings and lax safety efforts.", 1.0
" The toxicants in coal ash can cause cancer and nervous system impacts such as cognitive deficits, developmental delays and behavioral problems. They can also cause heart damage, lung disease, respiratory distress, kidney disease, reproductive problems, gastrointestinal illness, birth defects, and impaired bone growth in children. (www.psr.org)", " Coal ash is hazardous to humans and the environment.", 1.0
" Renewable energy is too diffuse. Micro-generation per household isnt realistic for areas with sufficiently high population density, like most big cities, where a large fraction of the worlds population lives. They need centralized power.", " Renewable energy can be used in a micro-generation system i.e Each household can produce its own energy and large scale production would only be needed to power industry and other large energy consumers", -1.0
" Wind turbines contaminate their surroundings with oil, and should not be placed near farmland or water sources.", " Only 1% of the land area spanned by wind farms is permanently taken out of production.​", -1.0
" Liquefied hydrogen at 4x the volume of gasoline is still practical for land transport applications.", " Even when liquified, hydrogens energy density is 1/4 that of gasoline.", -1.0
" According to a presentation by Yun Zhou at Harvards Belfer centre, China has an incomplete regulatory system for its power plants.", " In China they have different safety levels than in Europe or Canada and can build cheaper reactors.", 1.0
" Vehicles (cars, ships, planes) require an internal power source. They cant be plugged into the grid and move at the same time.", " Not all energy can be distributed through an electricity grid.", 1.0
" This is only true in warm climates and in the summer. For colder weather, peak demands does not correlate with maximum solar radiation.", " Peak energy demand is due to air conditioning in the middle of hot summer days. Thats exactly when the sunshine is most available for solar power.", -1.0
