arg1, arg2, attack_support
"wd834 -> wd227", "wd227 -> ¬wd44", "Support"
"wd759 -> wd227", "wd227 -> ¬wd44", "Support"
"wd2264 -> ¬wd267", "wd267 -> wd44", "Attack"
"wd267 -> wd44", "wd44 -> wd19", "Support"
"wd2552 -> ¬wd248", "wd248 -> wd44", "Attack"
"wd667 -> wd248", "wd248 -> wd44", "Support"
"wd248 -> wd44", "wd44 -> wd19", "Support"
"wd1017 -> wd248", "wd248 -> wd44", "Support"
"wd2551 -> wd248", "wd248 -> wd44", "Support"
"wd764 -> ¬wd282", "wd282 -> wd44", "Attack"
"wd1858 -> ¬wd282", "wd282 -> wd44", "Attack"
"wd282 -> wd44", "wd44 -> wd19", "Support"
"wd250 -> ¬wd44", "wd44 -> wd19", "Attack"
"wd484 -> wd250", "wd250 -> ¬wd44", "Support"
"wd989 -> wd250", "wd250 -> ¬wd44", "Support"
"wd2300 -> wd250", "wd250 -> ¬wd44", "Support"
"wd810 -> wd250", "wd250 -> ¬wd44", "Support"
"wd2379 -> ¬wd226", "wd226 -> ¬wd44", "Attack"
"wd2380 -> ¬wd226", "wd226 -> ¬wd44", "Attack"
"wd226 -> ¬wd44", "wd44 -> wd19", "Attack"
"wd2378 -> ¬wd226", "wd226 -> ¬wd44", "Attack"
"wd2381 -> ¬wd226", "wd226 -> ¬wd44", "Attack"
"wd514 -> wd226", "wd226 -> ¬wd44", "Support"
"wd811 -> wd226", "wd226 -> ¬wd44", "Support"
"wd441 -> wd226", "wd226 -> ¬wd44", "Support"
"wd640 -> wd226", "wd226 -> ¬wd44", "Support"
"wd954 -> wd226", "wd226 -> ¬wd44", "Support"
"wd2391 -> ¬wd80", "wd80 -> wd44", "Attack"
"wd452 -> wd80", "wd80 -> wd44", "Support"
"wd454 -> wd80", "wd80 -> wd44", "Support"
"wd80 -> wd44", "wd44 -> wd19", "Support"
"wd453 -> wd80", "wd80 -> wd44", "Support"
"wd2535 -> ¬wd128", "wd128 -> wd44", "Attack"
"wd128 -> wd44", "wd44 -> wd19", "Support"
"wd224 -> ¬wd44", "wd44 -> wd19", "Attack"
"wd566 -> wd224", "wd224 -> ¬wd44", "Support"
"wd592 -> wd224", "wd224 -> ¬wd44", "Support"
"wd1851 -> wd224", "wd224 -> ¬wd44", "Support"
"wd763 -> wd224", "wd224 -> ¬wd44", "Support"
"wd659 -> wd224", "wd224 -> ¬wd44", "Support"
"wd225 -> ¬wd44", "wd44 -> wd19", "Attack"
"wd1021 -> wd225", "wd225 -> ¬wd44", "Support"
"wd1020 -> wd225", "wd225 -> ¬wd44", "Support"
"wd851 -> wd225", "wd225 -> ¬wd44", "Support"
"wd835 -> wd225", "wd225 -> ¬wd44", "Support"
"wd1022 -> wd225", "wd225 -> ¬wd44", "Support"
"wd2244 -> ¬wd77", "wd77 -> wd44", "Attack"
"wd77 -> wd44", "wd44 -> wd19", "Support"
"wd1974 -> ¬wd125", "wd125 -> ¬wd44", "Attack"
"wd125 -> ¬wd44", "wd44 -> wd19", "Attack"
"wd1973 -> ¬wd125", "wd125 -> ¬wd44", "Attack"
"wd1972 -> ¬wd125", "wd125 -> ¬wd44", "Attack"
"wd1971 -> ¬wd125", "wd125 -> ¬wd44", "Attack"
"wd1975 -> ¬wd125", "wd125 -> ¬wd44", "Attack"
"wd1970 -> wd125", "wd125 -> ¬wd44", "Support"
"wd1968 -> wd125", "wd125 -> ¬wd44", "Support"
"wd1969 -> wd125", "wd125 -> ¬wd44", "Support"
"wd514 -> ¬wd484", "wd484 -> wd250", "Attack"
"wd484 -> wd250", "wd250 -> ¬wd44", "Support"
"wd2551 -> wd248", "wd248 -> wd44", "Support"
"wd2380 -> ¬wd226", "wd226 -> ¬wd44", "Attack"
"wd954 -> wd226", "wd226 -> ¬wd44", "Support"
"wd2256 -> ¬wd834", "wd834 -> wd227", "Attack"
"wd834 -> wd227", "wd227 -> ¬wd44", "Support"
"wd1973 -> ¬wd125", "wd125 -> ¬wd44", "Attack"
"wd1494 -> ¬wd810", "wd810 -> wd250", "Attack"
"wd1493 -> ¬wd810", "wd810 -> wd250", "Attack"
"wd810 -> wd250", "wd250 -> ¬wd44", "Support"
"wd2264 -> ¬wd267", "wd267 -> wd44", "Attack"
"wd2300 -> wd250", "wd250 -> ¬wd44", "Support"
"wd1812 -> ¬wd566", "wd566 -> wd224", "Attack"
"wd566 -> wd224", "wd224 -> ¬wd44", "Support"
"wd1210 -> ¬wd452", "wd452 -> wd80", "Attack"
"wd1216 -> ¬wd452", "wd452 -> wd80", "Attack"
"wd2525 -> ¬wd452", "wd452 -> wd80", "Attack"
"wd1555 -> ¬wd452", "wd452 -> wd80", "Attack"
"wd1255 -> ¬wd452", "wd452 -> wd80", "Attack"
"wd452 -> wd80", "wd80 -> wd44", "Support"
"wd2244 -> ¬wd77", "wd77 -> wd44", "Attack"
"wd1851 -> wd224", "wd224 -> ¬wd44", "Support"
"wd758 -> wd227", "wd227 -> ¬wd44", "Support"
"wd1972 -> ¬wd125", "wd125 -> ¬wd44", "Attack"
"wd1974 -> ¬wd125", "wd125 -> ¬wd44", "Attack"
"wd1971 -> ¬wd125", "wd125 -> ¬wd44", "Attack"
"wd514 -> ¬wd484", "wd484 -> wd250", "Attack"
"wd2347 -> ¬wd514", "wd514 -> wd226", "Attack"
"wd2347 -> ¬wd514", "wd514 -> ¬wd484", "Attack"
"wd514 -> wd226", "wd226 -> ¬wd44", "Support"
"wd2552 -> ¬wd248", "wd248 -> wd44", "Attack"
"wd441 -> wd226", "wd226 -> ¬wd44", "Support"
"wd2381 -> ¬wd226", "wd226 -> ¬wd44", "Attack"
"wd811 -> wd226", "wd226 -> ¬wd44", "Support"
