arg1, arg2, attack_support
"kl15677 -> kl14528", "kl14528 -> kl9261", "Support"
"kl14500 -> ¬kl11369", "kl11369 -> kl7165", "Attack"
"kl16294 -> ¬kl14405", "kl14405 -> kl10769", "Attack"
"kl15892 -> ¬kl12800", "kl12800 -> kl10509", "Attack"
"kl12800 -> kl10509", "kl10509 -> kl8653", "Support"
"kl15398 -> kl14633", "kl14633 -> kl11266", "Support"
"kl16630 -> kl15398", "kl15398 -> kl14633", "Support"
"kl17214 -> kl16173", "kl16173 -> kl14540", "Support"
"kl16173 -> kl14540", "kl14540 -> kl11266", "Support"
"kl16562 -> kl13882", "kl13882 -> kl12085", "Support"
"kl12931 -> kl9366", "kl9366 -> kl8485", "Support"
"kl16089 -> kl13371", "kl13371 -> ¬kl10789", "Support"
"kl15314 -> kl13094", "kl13094 -> ¬kl10392", "Support"
"kl12934 -> ¬kl11369", "kl11369 -> kl7165", "Attack"
"kl15854 -> kl13887", "kl13887 -> kl11330", "Support"
"kl13887 -> kl11330", "kl11330 -> ¬kl8638", "Support"
"kl15853 -> kl13887", "kl13887 -> kl11330", "Support"
"kl14489 -> kl9488", "kl9488 -> ¬kl8668", "Support"
"kl16219 -> kl14489", "kl14489 -> kl9488", "Support"
"kl12978 -> kl10249", "kl10249 -> ¬kl8920", "Support"
"kl15402 -> kl13729", "kl13729 -> ¬kl10789", "Support"
"kl15766 -> kl13371", "kl13371 -> ¬kl10789", "Support"
"kl15230 -> ¬kl13729", "kl13729 -> ¬kl10789", "Attack"
"kl15333 -> kl12669", "kl12669 -> kl10702", "Support"
"kl13893 -> ¬kl10136", "kl10136 -> kl8646", "Attack"
"kl15855 -> kl13893", "kl13893 -> ¬kl10136", "Support"
"kl13890 -> ¬kl10132", "kl10132 -> kl8646", "Attack"
"kl15369 -> ¬kl12912", "kl12912 -> ¬kl11704", "Attack"
"kl14491 -> ¬kl10791", "kl10791 -> kl7165", "Attack"
"kl16338 -> ¬kl14341", "kl14341 -> kl11369", "Attack"
"kl14341 -> kl11369", "kl11369 -> kl7165", "Support"
"kl15852 -> kl13883", "kl13883 -> kl10136", "Support"
"kl15156 -> kl13883", "kl13883 -> kl10136", "Support"
"kl13883 -> kl10136", "kl10136 -> kl8646", "Support"
"kl15253 -> kl13883", "kl13883 -> kl10136", "Support"
"kl16302 -> kl14633", "kl14633 -> kl11266", "Support"
"kl15134 -> ¬kl14633", "kl14633 -> kl11266", "Attack"
"kl16020 -> kl13729", "kl13729 -> ¬kl10789", "Support"
"kl14251 -> ¬kl9802", "kl9802 -> ¬kl8920", "Attack"
"kl15997 -> ¬kl14251", "kl14251 -> ¬kl9802", "Attack"
"kl15976 -> ¬kl14251", "kl14251 -> ¬kl9802", "Attack"
"kl16147 -> ¬kl14251", "kl14251 -> ¬kl9802", "Attack"
"kl15339 -> kl14251", "kl14251 -> ¬kl9802", "Support"
"kl16754 -> ¬kl16468", "kl16468 -> kl13539", "Attack"
"kl17249 -> ¬kl16468", "kl16468 -> kl13539", "Attack"
"kl16942 -> kl16468", "kl16468 -> kl13539", "Support"
"kl16756 -> kl16468", "kl16468 -> kl13539", "Support"
"kl16757 -> kl16468", "kl16468 -> kl13539", "Support"
"kl16468 -> kl13539", "kl13539 -> ¬kl11300", "Support"
"kl18151 -> kl16468", "kl16468 -> kl13539", "Support"
"kl15315 -> kl13094", "kl13094 -> ¬kl10392", "Support"
"kl16260 -> kl14633", "kl14633 -> kl11266", "Support"
"kl14027 -> ¬kl10138", "kl10138 -> kl8638", "Attack"
"kl15938 -> kl14027", "kl14027 -> ¬kl10138", "Support"
"kl13459 -> ¬kl9366", "kl9366 -> kl8485", "Attack"
"kl15707 -> kl13459", "kl13459 -> ¬kl9366", "Support"
"kl15458 -> kl13729", "kl13729 -> ¬kl10789", "Support"
"kl13463 -> kl9442", "kl9442 -> kl7119", "Support"
"kl14383 -> ¬kl10139", "kl10139 -> ¬kl8639", "Attack"
"kl14342 -> ¬kl10791", "kl10791 -> kl7165", "Attack"
"kl15992 -> kl14342", "kl14342 -> ¬kl10791", "Support"
"kl14486 -> kl11142", "kl11142 -> kl8639", "Support"
"kl16033 -> kl14405", "kl14405 -> kl10769", "Support"
"kl16809 -> ¬kl16100", "kl16100 -> ¬kl14301", "Attack"
"kl16100 -> ¬kl14301", "kl14301 -> kl10789", "Attack"
"kl17241 -> kl16100", "kl16100 -> ¬kl14301", "Support"
"kl15850 -> kl13888", "kl13888 -> kl10136", "Support"
"kl13888 -> kl10136", "kl10136 -> kl8646", "Support"
"kl12926 -> ¬kl9742", "kl9742 -> ¬kl8638", "Attack"
"kl15299 -> kl14633", "kl14633 -> kl11266", "Support"
"kl17099 -> kl16264", "kl16264 -> kl14540", "Support"
"kl17237 -> kl16264", "kl16264 -> kl14540", "Support"
"kl16264 -> kl14540", "kl14540 -> kl11266", "Support"
"kl14485 -> kl11142", "kl11142 -> kl8639", "Support"
"kl12675 -> ¬kl9288", "kl9288 -> kl8653", "Attack"
"kl15952 -> ¬kl12675", "kl12675 -> ¬kl9288", "Attack"
"kl12840 -> ¬kl10509", "kl10509 -> kl8653", "Attack"
"kl16243 -> ¬kl12799", "kl12799 -> kl10509", "Attack"
"kl12799 -> kl10509", "kl10509 -> kl8653", "Support"
"kl16331 -> kl12799", "kl12799 -> kl10509", "Support"
"kl16332 -> kl12799", "kl12799 -> kl10509", "Support"
"kl14017 -> kl10249", "kl10249 -> ¬kl8920", "Support"
"kl16485 -> kl13882", "kl13882 -> kl12085", "Support"
"kl15395 -> kl14883", "kl14883 -> kl12085", "Support"
"kl14101 -> kl9798", "kl9798 -> kl9022", "Support"
"kl14180 -> kl9142", "kl9142 -> kl9022", "Support"
"kl15847 -> ¬kl13884", "kl13884 -> kl10392", "Attack"
"kl12839 -> ¬kl10509", "kl10509 -> kl8653", "Attack"
"kl16099 -> ¬kl13371", "kl13371 -> ¬kl10789", "Attack"
"kl17863 -> ¬kl15849", "kl15849 -> kl14883", "Attack"
"kl17865 -> ¬kl15849", "kl15849 -> kl14883", "Attack"
"kl17090 -> kl15849", "kl15849 -> kl14883", "Support"
"kl15849 -> kl14883", "kl14883 -> kl12085", "Support"
"kl17864 -> kl15849", "kl15849 -> kl14883", "Support"
"kl18169 -> kl15849", "kl15849 -> kl14883", "Support"
"kl15114 -> kl14136", "kl14136 -> kl11155", "Support"
"kl12911 -> kl10791", "kl10791 -> kl7165", "Support"
"kl15999 -> ¬kl14343", "kl14343 -> kl11369", "Attack"
"kl16116 -> ¬kl14343", "kl14343 -> kl11369", "Attack"
"kl15754 -> ¬kl14343", "kl14343 -> kl11369", "Attack"
"kl16001 -> kl14343", "kl14343 -> kl11369", "Support"
"kl14343 -> kl11369", "kl11369 -> kl7165", "Support"
"kl16115 -> kl14343", "kl14343 -> kl11369", "Support"
"kl16004 -> kl14343", "kl14343 -> kl11369", "Support"
"kl13468 -> kl11142", "kl11142 -> kl8639", "Support"
"kl15592 -> kl14133", "kl14133 -> ¬kl10790", "Support"
"kl15480 -> ¬kl13891", "kl13891 -> kl10392", "Attack"
"kl16433 -> ¬kl13886", "kl13886 -> kl11330", "Attack"
"kl15132 -> kl13886", "kl13886 -> kl11330", "Support"
"kl13886 -> kl11330", "kl11330 -> ¬kl8638", "Support"
"kl15351 -> kl13886", "kl13886 -> kl11330", "Support"
"kl15503 -> kl13886", "kl13886 -> kl11330", "Support"
"kl16027 -> kl14633", "kl14633 -> kl11266", "Support"
"kl14273 -> ¬kl11369", "kl11369 -> kl7165", "Attack"
"kl16097 -> ¬kl13729", "kl13729 -> ¬kl10789", "Attack"
"kl17139 -> kl16097", "kl16097 -> ¬kl13729", "Support"
"kl16026 -> ¬kl14633", "kl14633 -> kl11266", "Attack"
"kl15489 -> kl14633", "kl14633 -> kl11266", "Support"
"kl15617 -> kl13094", "kl13094 -> ¬kl10392", "Support"
"kl14058 -> ¬kl10792", "kl10792 -> ¬kl7165", "Attack"
"kl13889 -> kl10136", "kl10136 -> kl8646", "Support"
"kl15851 -> kl13889", "kl13889 -> kl10136", "Support"
"kl14430 -> kl10139", "kl10139 -> ¬kl8639", "Support"
"kl15019 -> kl10303", "kl10303 -> kl9022", "Support"
"kl14116 -> kl11369", "kl11369 -> kl7165", "Support"
"kl16473 -> ¬kl14883", "kl14883 -> kl12085", "Attack"
"kl18156 -> kl16473", "kl16473 -> ¬kl14883", "Support"
"kl16839 -> kl16473", "kl16473 -> ¬kl14883", "Support"
"kl12701 -> kl9165", "kl9165 -> kl8656", "Support"
"kl14898 -> kl12086", "kl12086 -> kl12085", "Support"
"kl14898 -> kl12086", "kl12086 -> ¬kl8633", "Support"
"kl14507 -> kl10511", "kl10511 -> kl8646", "Support"
"kl14344 -> kl10792", "kl10792 -> ¬kl7165", "Support"
"kl15115 -> ¬kl13094", "kl13094 -> ¬kl10392", "Attack"
"kl15465 -> kl14633", "kl14633 -> kl11266", "Support"
"kl14935 -> ¬kl9501", "kl9501 -> kl8980", "Attack"
"kl10135 -> kl7977", "kl7977 -> kl4489", "Support"
"kl11469 -> kl7119", "kl7119 -> ¬kl4483", "Support"
"kl9748 -> kl8889", "kl8889 -> kl5335", "Support"
"kl9460 -> ¬kl8653", "kl8653 -> kl4491", "Attack"
"kl15333 -> kl12669", "kl12669 -> kl10702", "Support"
"kl12669 -> kl10702", "kl10702 -> kl4515", "Support"
"kl12941 -> kl10392", "kl10392 -> ¬kl4491", "Support"
"kl12738 -> ¬kl11577", "kl11577 -> kl2621", "Attack"
"kl14935 -> ¬kl9501", "kl9501 -> kl8980", "Attack"
"kl9501 -> kl8980", "kl8980 -> kl4480", "Support"
"kl13089 -> kl12032", "kl12032 -> kl5494", "Support"
"kl9728 -> kl7443", "kl7443 -> kl3061", "Support"
"kl14303 -> kl10789", "kl10789 -> kl4490", "Support"
"kl14133 -> ¬kl10790", "kl10790 -> kl4490", "Attack"
"kl15592 -> kl14133", "kl14133 -> ¬kl10790", "Support"
"kl16094 -> ¬kl14540", "kl14540 -> kl11266", "Attack"
"kl16173 -> kl14540", "kl14540 -> kl11266", "Support"
"kl16264 -> kl14540", "kl14540 -> kl11266", "Support"
"kl14540 -> kl11266", "kl11266 -> kl5938", "Support"
"kl14080 -> ¬kl11266", "kl11266 -> kl5938", "Attack"
"kl13890 -> ¬kl10132", "kl10132 -> kl8646", "Attack"
"kl10132 -> kl8646", "kl8646 -> ¬kl4491", "Support"
"kl14027 -> ¬kl10138", "kl10138 -> kl8638", "Attack"
"kl10138 -> kl8638", "kl8638 -> kl4478", "Support"
"kl10140 -> kl8638", "kl8638 -> kl4478", "Support"
"kl10349 -> kl8485", "kl8485 -> kl3813", "Support"
"kl16100 -> ¬kl14301", "kl14301 -> kl10789", "Attack"
"kl16098 -> kl14301", "kl14301 -> kl10789", "Support"
"kl14301 -> kl10789", "kl10789 -> kl4490", "Support"
"kl15369 -> ¬kl12912", "kl12912 -> ¬kl11704", "Attack"
"kl12912 -> ¬kl11704", "kl11704 -> ¬kl4490", "Attack"
"kl15665 -> kl12912", "kl12912 -> ¬kl11704", "Support"
"kl10134 -> kl8244", "kl8244 -> ¬kl4482", "Support"
"kl13885 -> ¬kl11270", "kl11270 -> kl5938", "Attack"
"kl11557 -> kl7443", "kl7443 -> kl3061", "Support"
"kl10411 -> ¬kl8902", "kl8902 -> kl5577", "Attack"
"kl9261 -> ¬kl8670", "kl8670 -> ¬kl2621", "Attack"
"kl14528 -> kl9261", "kl9261 -> ¬kl8670", "Support"
"kl9118 -> kl6692", "kl6692 -> ¬kl5724", "Support"
"kl10756 -> kl6474", "kl6474 -> ¬kl5010", "Support"
"kl10679 -> kl6474", "kl6474 -> ¬kl5010", "Support"
"kl10052 -> kl9021", "kl9021 -> kl4477", "Support"
"kl10052 -> kl9021", "kl9021 -> kl10880", "Support"
"kl9145 -> ¬kl6474", "kl6474 -> ¬kl5010", "Attack"
"kl13076 -> ¬kl10392", "kl10392 -> ¬kl4491", "Attack"
"kl12675 -> ¬kl9288", "kl9288 -> kl8653", "Attack"
"kl9288 -> kl8653", "kl8653 -> kl4491", "Support"
"kl13729 -> ¬kl10789", "kl10789 -> kl4490", "Attack"
"kl15230 -> ¬kl13729", "kl13729 -> ¬kl10789", "Attack"
"kl16097 -> ¬kl13729", "kl13729 -> ¬kl10789", "Attack"
"kl15402 -> kl13729", "kl13729 -> ¬kl10789", "Support"
"kl15458 -> kl13729", "kl13729 -> ¬kl10789", "Support"
"kl16020 -> kl13729", "kl13729 -> ¬kl10789", "Support"
"kl10130 -> kl8651", "kl8651 -> kl2829", "Support"
"kl9459 -> kl8417", "kl8417 -> ¬kl4513", "Support"
"kl13481 -> kl11704", "kl11704 -> ¬kl4490", "Support"
"kl11330 -> ¬kl8638", "kl8638 -> kl4478", "Attack"
"kl13886 -> kl11330", "kl11330 -> ¬kl8638", "Support"
"kl13887 -> kl11330", "kl11330 -> ¬kl8638", "Support"
"kl12926 -> ¬kl9742", "kl9742 -> ¬kl8638", "Attack"
"kl9742 -> ¬kl8638", "kl8638 -> kl4478", "Attack"
"kl13657 -> kl10392", "kl10392 -> ¬kl4491", "Support"
"kl15847 -> ¬kl13884", "kl13884 -> kl10392", "Attack"
"kl13884 -> kl10392", "kl10392 -> ¬kl4491", "Support"
"kl9285 -> kl8653", "kl8653 -> kl4491", "Support"
"kl10137 -> ¬kl10392", "kl10392 -> ¬kl4491", "Attack"
"kl10137 -> kl8636", "kl8636 -> ¬kl4519", "Support"
"kl10249 -> ¬kl8920", "kl8920 -> kl5335", "Attack"
"kl12978 -> kl10249", "kl10249 -> ¬kl8920", "Support"
"kl14017 -> kl10249", "kl10249 -> ¬kl8920", "Support"
"kl15480 -> ¬kl13891", "kl13891 -> kl10392", "Attack"
"kl13891 -> kl10392", "kl10392 -> ¬kl4491", "Support"
"kl9683 -> kl6506", "kl6506 -> ¬kl4518", "Support"
"kl11156 -> kl8666", "kl8666 -> kl4491", "Support"
"kl14101 -> kl9798", "kl9798 -> kl9022", "Support"
"kl9798 -> kl9022", "kl9022 -> ¬kl5459", "Support"
"kl14532 -> ¬kl10702", "kl10702 -> kl4515", "Attack"
"kl13096 -> kl11217", "kl11217 -> kl4818", "Support"
"kl14507 -> kl10511", "kl10511 -> kl8646", "Support"
"kl10511 -> kl8646", "kl8646 -> ¬kl4491", "Support"
"kl13539 -> ¬kl11300", "kl11300 -> ¬kl3289", "Attack"
"kl16468 -> kl13539", "kl13539 -> ¬kl11300", "Support"
"kl14328 -> kl10769", "kl10769 -> ¬kl3075", "Support"
"kl10804 -> kl6474", "kl6474 -> ¬kl5010", "Support"
"kl10435 -> kl8417", "kl8417 -> ¬kl4513", "Support"
"kl14302 -> ¬kl10789", "kl10789 -> kl4490", "Attack"
"kl14869 -> ¬kl10136", "kl10136 -> kl8646", "Attack"
"kl13893 -> ¬kl10136", "kl10136 -> kl8646", "Attack"
"kl13889 -> kl10136", "kl10136 -> kl8646", "Support"
"kl13883 -> kl10136", "kl10136 -> kl8646", "Support"
"kl10136 -> kl8646", "kl8646 -> ¬kl4491", "Support"
"kl13888 -> kl10136", "kl10136 -> kl8646", "Support"
"kl13459 -> ¬kl9366", "kl9366 -> kl8485", "Attack"
"kl9366 -> kl8485", "kl8485 -> kl3813", "Support"
"kl12931 -> kl9366", "kl9366 -> kl8485", "Support"
"kl10248 -> kl8920", "kl8920 -> kl5335", "Support"
"kl9630 -> kl8666", "kl8666 -> kl4491", "Support"
"kl16294 -> ¬kl14405", "kl14405 -> kl10769", "Attack"
"kl16033 -> kl14405", "kl14405 -> kl10769", "Support"
"kl14405 -> kl10769", "kl10769 -> ¬kl3075", "Support"
"kl14406 -> kl10303", "kl10303 -> kl9022", "Support"
"kl10133 -> kl10303", "kl10303 -> kl9022", "Support"
"kl10303 -> kl9022", "kl9022 -> ¬kl5459", "Support"
"kl15019 -> kl10303", "kl10303 -> kl9022", "Support"
"kl11663 -> kl6506", "kl6506 -> ¬kl4518", "Support"
"kl14491 -> ¬kl10791", "kl10791 -> kl7165", "Attack"
"kl14342 -> ¬kl10791", "kl10791 -> kl7165", "Attack"
"kl14340 -> kl10791", "kl10791 -> kl7165", "Support"
"kl10791 -> kl7165", "kl7165 -> ¬kl4490", "Support"
"kl12911 -> kl10791", "kl10791 -> kl7165", "Support"
"kl10133 -> kl8244", "kl8244 -> ¬kl4482", "Support"
"kl10133 -> kl10303", "kl10303 -> kl9022", "Support"
"kl15134 -> ¬kl14633", "kl14633 -> kl11266", "Attack"
"kl16026 -> ¬kl14633", "kl14633 -> kl11266", "Attack"
"kl16260 -> kl14633", "kl14633 -> kl11266", "Support"
"kl16302 -> kl14633", "kl14633 -> kl11266", "Support"
"kl14633 -> kl11266", "kl11266 -> kl5938", "Support"
"kl15299 -> kl14633", "kl14633 -> kl11266", "Support"
"kl16027 -> kl14633", "kl14633 -> kl11266", "Support"
"kl15398 -> kl14633", "kl14633 -> kl11266", "Support"
"kl15489 -> kl14633", "kl14633 -> kl11266", "Support"
"kl15465 -> kl14633", "kl14633 -> kl11266", "Support"
"kl10131 -> ¬kl7119", "kl7119 -> ¬kl4483", "Attack"
"kl12840 -> ¬kl10509", "kl10509 -> kl8653", "Attack"
"kl12839 -> ¬kl10509", "kl10509 -> kl8653", "Attack"
"kl12800 -> kl10509", "kl10509 -> kl8653", "Support"
"kl12799 -> kl10509", "kl10509 -> kl8653", "Support"
"kl10509 -> kl8653", "kl8653 -> kl4491", "Support"
"kl16473 -> ¬kl14883", "kl14883 -> kl12085", "Attack"
"kl15264 -> kl14883", "kl14883 -> kl12085", "Support"
"kl15849 -> kl14883", "kl14883 -> kl12085", "Support"
