premise, conclusion, weight
"我覺得中興湖旁邊的小湖是台灣應該也沒有太多人知道，像我就是前一陣子被新聞報導之後才知道那是台灣的形狀，要不然我一直都只是覺得他是一個小湖，而且他也不算是中興湖的整體，可能還是不太適合當作中興大學百年校慶的意象。（4106044038）", "中興大學百年校慶的表象圖天鵝是最佳選擇，但是礙於天鵝不太上相，以及動物的照片較難拍攝，所以個人認為中興湖旁邊的小台灣是最上相的，我記得之前看到了學生與小台灣的合照，覺得小台灣不但能代表台灣，而且小台灣旁邊的綠草地當背景也很好看。4105053106", -1.0
"以中興鵝當作宣傳真的滿不錯的~因為這個意象特別又具指標性，我們這一代的中興學生也能認同。不過因為是百年校慶，還有很多的大學長大學姐，他們並不知道中興鵝，這個鵝的宣傳可以讓他們知道目前中興新的東西，但關於以前回憶就沒關聯，所以建議還可以放上中興以前的圖書館照片、惠蓀林場之類的，勾起他們的回憶，現在的學生也能了解更早以前的中興歷史。(4106044017)", "雖然我好像沒在中興大學看過天鵝，但中興湖還是有鵝的，鵝可能沒像天鵝那麼美，但有哪幾間學校有湖有鵝呢？我認為這的確是滿特別的一個想法，感覺有代表我們學校出來，也可以跟其他學校的廣告特色區隔開來，挺好的呢！（4107032014）", -0.5
"4104036060鵝是否能代表中興大學，在不同年齡層也許會有落差，不同系所也有各自的立場。我認為，鵝的意象和宣傳效果應該要有更深一層的表達方式，加上不同年齡層、廣告放置位置與想傳達的人口群，鵝之外還要加一些中興大學的特色，像是具特色院系所的相關元素融入鵝這個意象，才能更具代表性。", "我贊成！從學生會的徽章文宣可以看的出來，鵝對我們學校學生是有重要意義的，很多學校官方舉辦的活動都有與學生脫鉤的問題。要如何吸引學生的參與成為主辦單位的重要考量因素。既然鵝是中興學生的共同回憶，那就是一個好的代表！", -0.5
"但是中興校友不應該是我們宣傳的對象，而且如果用鵝的話會不會有點代表性不足，難道中興大學留給別人的深刻印象只有鵝嗎，中興大學除了典雅應該有其他元素存在吧，若是只用典雅那麼會不會忽略了其他的特色。4105064016", "我覺得沒什麼問題。相信每位進入中興大學的學生對中興湖的鵝都相當印象深刻，可以讓一些已畢業校友可以得到共鳴甚至回來學校看看。再者，天鵝是一種典雅的象徵，也能與我們學校純樸的象徵有所呼應，也能與一般學校的廣告產生區別。4107031056", -1.0
"中興大學具有代表性的東西的確還有很多，以農立校是一個特徵，人人都在說；實習商店的乳製品也很吸引人，對於剛進大學的我來說，我會比較不明白為什麼要使用天鵝當作百年校慶的代表，畢竟現在也沒有了，鵝子頂多剩一兩隻。而百年校慶這麼重大，又主要是給校外人士認識我們學校為目的，如果能夠更結合我們學校的專業，我想會更好。4107044032 行銷一林辰芸", "近年來入學的學生在中興湖邊有印象的頂多只有鵝和番紅鴨，並不足以充分成為校代表的特徵；但是校內除了農學院以外，在國內聞名並富有獨特性的還另有獸醫學系、生物科技等等另外推出實體優質產品的系所。如果能以鮮奶、冰淇淋、肉醬等代表性的產品作為推廣或價格優惠，搞不好更能吸引公眾對興大的興趣與討論。4107011022", 1.0
"在中興天鵝固然是非常知名的動物（像清大是以梅花聞名），不過從另一個角度來說，中興也是一個「以農立校」為知名。中興湖也是非常有名，有中國、台灣、海南島，真的是少數以國家形狀來建的湖泊。個人覺得要找出最能代表中興的象徵還需要一定的時間去經營（像是故事之類），如果我們的天鵝可以有背景故事，像是這個天鵝是那位歷屆校長的最愛，不然拿來當中興的象徵物有點太冒然。4105036025", "4106042022我覺得代表中興的可以有很多東西例如每個學院每個系都有各自不同的風格不一定要用天鵝來代表學校因為感覺最近常常有很多東西是用鵝來代表了比如紀念T恤等等諸如此類的東西感覺如果用中興湖或圓廳之類的來宣傳學校也不錯雖然天鵝也很棒啦😂", 1.0
"我認為百年校慶應該以學校整體為視角，中興鵝確實蠻有名的，可是無法完全代表中興，我想應該把各學院的特點做結合，至少當學生看著紀念品的時候，可以指著自己學院的代表物跟別人介紹，這樣也比較有參與到校慶的感覺，不然感覺校慶跟學生好像沒什麼關西，然後再加上中興鵝或校花等元素，比較有代表中興的感覺。4106032030", "4106042022我覺得代表中興的可以有很多東西例如每個學院每個系都有各自不同的風格不一定要用天鵝來代表學校因為感覺最近常常有很多東西是用鵝來代表了比如紀念T恤等等諸如此類的東西感覺如果用中興湖或圓廳之類的來宣傳學校也不錯雖然天鵝也很棒啦😂", 1.0
"要比其他資源、師資，確實比不上台政清交成，甚至是一些私立學校；要比美觀，也一定贏不了那些新學校（畢竟我們已經100歲了）。中興湖一直是我們學校很大的特色，媒體都有報導「中國」與「台灣」形狀的湖。而在湖畔遊走的鵝一直都很受觀光客和學生喜愛，因此我認為把他當作百年校慶的象徵—又或者稱他為吉祥物，是再適合不過的了。4105034030", "中興大學除了人才濟濟、校風美貌以外，好像沒有能更具代表性的象徵。如果要說人才就業率，亦或是老師的學術代表性，似乎比不上台清成交政。那又說學校排名的話，好像也不夠具威懾力。要說是校園美貌的話，更不用說了（因為真的蠻普通的）4104021052", 1.0
"我也覺得創校一百年用天鵝當作代表實在太偏頗，雖然去過中興湖的都知道湖邊有許多鵝與鴨，且很多遊客都很喜愛，這或許是很好的觀光景點，但這意向並不能傳達出一個學校一百年的歷史，應該要另外尋找其他可以代表從創校以來就一直傳承下來的東西，這才是真正的百年校慶宣傳。4104054018", "用天鵝來當作中興大學的百年校慶意象我覺得不夠明確也不夠廣為人知，老實說在入學前我完全不知道天鵝跟中興大學有何關聯，只有就讀過或來過中興大學的人才會知道天鵝的存在，而且如同廖老師所說，沒有一個學校單位想要將天鵝納入自己的管理範圍內，那利用天鵝來當學校代表豈不是不合邏輯4106021018", 1.0
"中興大學的鵝的確是富有特色的一個象徵,但若只是鵝或許有些許的單調,也許可以結合其他相關而且有創意的設計來代表中興大學。中興大學以農立校,但也不只有農業,可以以鵝為中興並附加帶各個主要科系的要素形成一個嶄新的象徵4104029032", "我覺得用天鵝的確是一件特別的事，畢竟從來沒有學校有類似的題目來做。然而，難得中興大學特別有這麼多的天鵝可以拿來發揮或宣揚。這確實是一個值得當成廣告的一個題目。4106021057 廖柏翔", 1.0
"我也認同，不管用那一系所，或用任何本校著名人士必將導致爭議。要選出大家都認同的共識很難。倒不如用天鵝，而且中興天鵝長久以來已經是中興大學一個美好的景物，也是本校的著名景點。鵝象徵著高潔，用來當校徽真的不錯。4104011037", "放一隻老天鵝總比放一個沒有意義的校徽、或放校長剪裁的照片還更能代表中興大學，而除了老天鵝，惠蓀林場的日出意象、中興湖空拍景等等也很明顯能讓人了解這就是中興大學，如果說要放人物的話，全台唯一農業院士楊秋忠似乎仕不錯的選擇，但我們中興的人才很多，放誰都會有爭議，所以放校園一隅應該仕最能貼近生活，也最能讓觀看廣告者多看幾眼的方法，另外中興園藝系的園藝週展開始啦~~~活動到12/16，每天9.~17.歡迎大家來參觀4106032009 園藝二 曾翔平", 1.0
"其實其他學校也有動物的存在，舉凡校狗，或是鵝、鴨等，因此我覺得中興的天鵝並沒有特殊到令人印象深刻，另外也因我在中興讀書我才知道中興鵝的存在，所以對於其他非中興大學相關的群眾來說，無法達到宣傳的效果，也沒有任何記憶點。因此，我認為中興應該培養的是一個可以象徵整個學校也達到宣傳效果的元素。4105012059", "近年來入學的學生在中興湖邊有印象的頂多只有鵝和番紅鴨，並不足以充分成為校代表的特徵；但是校內除了農學院以外，在國內聞名並富有獨特性的還另有獸醫學系、生物科技等等另外推出實體優質產品的系所。如果能以鮮奶、冰淇淋、肉醬等代表性的產品作為推廣或價格優惠，搞不好更能吸引公眾對興大的興趣與討論。4107011022", 1.0
"贊同這位同學所說的，代表一個學校的東西應該是更具全面性質的，鵝雖然也是一個相較於其他學校比較特別的地方，但仍舊顯得不夠具代表性。或者是可以將餓以及其他學校特色融合在一起，當對中興大學還不夠熟悉的人看到，可以不再只是以為中興只有鵝（一個學校若特色只有鵝感覺有點薄弱）興許可以講鵝跟最具特色的農學院、校呼等等結合，這樣才能全面的代表中興大學。4106037036", "4106042022我覺得代表中興的可以有很多東西例如每個學院每個系都有各自不同的風格不一定要用天鵝來代表學校因為感覺最近常常有很多東西是用鵝來代表了比如紀念T恤等等諸如此類的東西感覺如果用中興湖或圓廳之類的來宣傳學校也不錯雖然天鵝也很棒啦😂", 1.0
"若是學校願意找出負責中興湖的鵝的生活環境，以及鵝的保護等的單位，才可以將鵝放到我們學校的特殊代表中。如今，鵝不過是各個行政單位的皮球，特殊又如何呢？若真的有人被這群鵝吸引但知道鵝的存在不過是被忽略以至於是個推卸的責任，那感官只會更差吧？4106037003", "用天鵝來當作中興大學的百年校慶意象我覺得不夠明確也不夠廣為人知，老實說在入學前我完全不知道天鵝跟中興大學有何關聯，只有就讀過或來過中興大學的人才會知道天鵝的存在，而且如同廖老師所說，沒有一個學校單位想要將天鵝納入自己的管理範圍內，那利用天鵝來當學校代表豈不是不合邏輯4106021018", 1.0
"校慶是整個學校的事，應該讓全校都來參與設計，現在社會求新求變，我覺得可以要呈現出現在中興大學已是一個多元的學習環境，不再僅限於最初的農學院，傳達出即使是一百年的老學校了，還是持續努力在充實自我，向前邁進的概念。4107051027", "既然現在學校已經沒有有天鵝了，那以天鵝作為代表又還有什麼意義呢？況且中興大學雖然是以農立校，但現在早已不只有農學院而已了，不如讓全校都來參與選擇，在多加宣傳後，讓大家投稿代表圖示或者文字，然後再讓全校學生及教職員來投票決定，這樣一來也不太容易會出現一些莫名其妙的東西，最後選出來當代表的也會比某些人一廂情願的東西來的好吧。(4105021004)", 1.0
"興大最著名的科系是獸醫系，天鵝除了可以做為學校精勤純樸的意向，也可以讓人聯想到中興獸醫系。況且很少學校有天鵝吧，大多都是很多大鳥，如果是校鳥，一般的鳥就不足為奇，但是如果是天鵝的話，基本意象是好的，包括典雅高貴之類的。4106044013", "4104044034我贊同，畢竟縱觀各所學校，很少有鵝對校內學生有如此大的迴響。不管是時常在路上看到鵝的蹤影，或是偶爾會出現在靠北中興上，這對興大人都是一個很大的認同感。", 1.0
"雖然天鵝的意象是親和力高且易於被閱聽人所記憶的，某方面或許可以達到不錯的宣傳效果或好感度，但天鵝與中興大學本身的連結、相關性卻不大，只有校友會對天鵝產生共鳴和情感，對非校友可能會不明究理，不知道意義在哪裡。4104044019 行銷四", "用天鵝來當作中興大學的百年校慶意象我覺得不夠明確也不夠廣為人知，老實說在入學前我完全不知道天鵝跟中興大學有何關聯，只有就讀過或來過中興大學的人才會知道天鵝的存在，而且如同廖老師所說，沒有一個學校單位想要將天鵝納入自己的管理範圍內，那利用天鵝來當學校代表豈不是不合邏輯4106021018", 1.0
"中興湖雖然是個美麗的景點，也常常會有民眾來觀光拍照，住在湖旁的鵝也以剽悍出名。我認為鵝只能用來當作中興湖的象徵，但不能作為中興大學的形象。也許使用一些代表農業的圖樣，能更凸顯中興大學以農立校，成就百年的象徵。（4107032047）", "中興大學是一間大學，不是養鵝場，我們根本沒有理由把鵝做為白年立校的象徵，況且中興大學自詡以農立校，而非以牧立校，農和牧本不同行業，這就像我們不能給水稻喂飼料，把鵝種在田裡面一樣，是非常基礎的道理，不應將其混淆，顛倒是非。4107061014", 1.0
"如果要讓鵝成為代表學校的新意象,勢必要有更進一步的管理，比方說開放社團認養管理，讓大家有更好親近鵝的方式。然而現在學校並沒有積極的作為在管理鵝上面，導致鵝的數量也越來越少，進而導致越來越少人知道鵝的存在，那麼讓鵝作為象徵也就不再那麼具代表性了。4106063009", "中興湖的鵝在某種程度上已經有一定的代表性了，而且也有了一定的知名度，我覺得比起一些沒有意義的校規或許中興湖的鵝能夠為我們百年校慶能夠帶來更美好的新氣象 4105052008生科三張明瑋", -0.5
"同意這位同學的說法,以鵝來代表的話,感覺與百年深耕沒有太大的關係,我覺得既然是百年立校,而且又是以農立校,那就可以用表現出學校特色的農學院的相關意象來選擇,或是一些中興大學科系自製的產品,都是很好的選擇.題外話----園藝週12/6~12/16.每天9:00~18:00有空可以去看看喔!!!", "雖然中興鵝可以代表中興大學，但是卻沒有實質的意義，不知道中興鵝到底跟中興大學的教學有什麼關聯，無法凸顯出本校教學的特色。我覺得倒是可以以各系出產的產品作為推廣，像是食科系的產品或是動科系的產品，不但可以讓民眾知道我們學生有在製作食品，也能增加市場能見度，也能凸顯我們是以農立校的學校。4105037016", 1.0
"既然中興湖已經沒有天鵝了，用這種題材感覺沒什麼意義，我倒是覺得大白鵝很不錯。大白鵝不像天鵝那般高雅、給人一種不好親近的感覺，有點笨拙可愛的姿態，反而更能給人親切感，豈不是更能代表中興大學敦厚純樸的概念嗎？4105043028", "我覺得用天鵝當作百年意象是一個非常好的idea,雖然現在中興湖已經沒有天鵝，但相信目前在學以及已經畢業的各位校友們想到中興一定會有中興湖的天鵝出現，並且每到假日中興湖周圍都有非常多學校附近的家庭來做休閒娛樂，他們和天鵝玩的很開心，如果提到這個他們也會認同。和校外人士講述設述天鵝的設計理念也可以把學校及學校景點自然帶入，我覺得天鵝是一個非常好的選則。4105043003", -1.0
"在我們生活中和鵝有關的東西還滿多的，並不能明白指示中興大學，且外人想到中興大學也不會聯想到鵝，想到鵝也不會想到中興大學。我們最著名的是農學院，可以用有關農類的圖案或標誌，讓外人一看就明白中興大學是以農立校，在農學院有很大的成就。3107043021", "4107011023一直以來中興的天鵝就是學校的吉祥物，而且中興湖也是台灣大學中著名美麗的湖，每次看到湖邊愜意的鵝們總是讓我們覺得心情很平靜，來中興散步的居民總是會跟鵝玩、餵鵝吃東西等，這是中興每天溫馨的日常畫面，也是我支持放天鵝的原因。", -1.0
"我也認為用鵝來作為中興大學的表徵不太適合，現在鵝的數量已經很少了，而且我覺得沒來過中興大學的人應該不會知道鵝跟中興大學的關聯性吧，因為我也是入學後才知道有鵝的。相較而言，我們學校許多的系所都相當的優秀，生產的產品也都相當好，如果用這些作為中興大學的代表會更有代表性也更恰當。（4105021024）", "近年來入學的學生在中興湖邊有印象的頂多只有鵝和番紅鴨，並不足以充分成為校代表的特徵；但是校內除了農學院以外，在國內聞名並富有獨特性的還另有獸醫學系、生物科技等等另外推出實體優質產品的系所。如果能以鮮奶、冰淇淋、肉醬等代表性的產品作為推廣或價格優惠，搞不好更能吸引公眾對興大的興趣與討論。4107011022", 1.0
"我也認為以天鵝當做意象很好，比起死板的教學理念或系所簡介，天鵝呈現出的感覺比較活潑，也像其他同學提到的有高貴典雅的象徵。對於學校形象方面有很大的助益 。除此之外，中興大學以農立校，放隻動物當形象也不為過吧。4104043036", "4107011023一直以來中興的天鵝就是學校的吉祥物，而且中興湖也是台灣大學中著名美麗的湖，每次看到湖邊愜意的鵝們總是讓我們覺得心情很平靜，來中興散步的居民總是會跟鵝玩、餵鵝吃東西等，這是中興每天溫馨的日常畫面，也是我支持放天鵝的原因。", 1.0
"如果為了吸引教育部注意，那不就是要跟其他學校不同的設計方式嗎？但是大多數的百年校慶宣傳圖，都只是數字一百加上一些小插圖，那這樣將本校跟別人不同的東西融入在校慶100中，不是更能吸引他們的注意嗎？更重要的是這個東西是中興人都知道的，這個圖的設計反而對我們來說更有意義。4105034001", "也許中興湖的天鵝曾經是興大學生認為的象徵，但這次是百年校慶，事關重大。我認為外界不見得會對我們的天鵝引發共鳴，我們設廣告的目的是吸引教育部的注意，所以是非用天鵝，或另外思考其他興大意象雖然是個難題，但也需要再三審慎評估。4106021022", -1.0
"4105064040確實如同上述所說，中興大學的天鵝雖然有被學生會或其他活動當成代表過，但那是對校內同學而言，對本校學生來說可能是相當熟悉的存在，但對非本校師生是不知為何和中興大學有關的，應該要找更能代表中興大學的事物，令非本校師生的人能一眼就看出這就是中興大學的事物，這樣才能更有效推廣中興大學，使中興大學百年校慶更有意義。", "4106044039雖然中興鵝是真的還蠻可愛的，但是我不認為他是我們中興最具代表的一個指標，畢竟如果我跟別校的朋友說我們中興鵝如何如何，他們並沒有太大的反應，我認為我們應該要再找找其他更具代表的物品來增加中興大學對別人的印象。也許可以找一個更具代表性的建築物之類等等，可能會比一個也許那一天就消失的動物還來的更有意義。", 1.0
"我覺得用天鵝當作百年意象是一個非常好的idea,雖然現在中興湖已經沒有天鵝，但相信目前在學以及已經畢業的各位校友們想到中興一定會有中興湖的天鵝出現，並且每到假日中興湖周圍都有非常多學校附近的家庭來做休閒娛樂，他們和天鵝玩的很開心，如果提到這個他們也會認同。和校外人士講述設述天鵝的設計理念也可以把學校及學校景點自然帶入，我覺得天鵝是一個非常好的選則。4105043003", " 中興大學百年校慶的天鵝意象是最佳選擇", 1.0
"天鵝的確是中興湖很有名的一種動物，而且以前也有不少。然而，可能是由於環境，也可能是其它原因，天鵝也少了一些。此外，天鵝僅能代表一部分的科系，並不能完整的代表整個中興大學。所以如果有更好的代表物的話，那天鵝不會是最好的選擇。當然，希望是有創意的標誌，不要像校徽那種連自家學生都不一定記得的東西。（4106037052）", " 中興大學百年校慶的天鵝意象是最佳選擇", -1.0
"我覺得用天鵝的確是一件特別的事，畢竟從來沒有學校有類似的題目來做。然而，難得中興大學特別有這麼多的天鵝可以拿來發揮或宣揚。這確實是一個值得當成廣告的一個題目。4106021057 廖柏翔", " 中興大學百年校慶的天鵝意象是最佳選擇", 1.0
"我覺得鵝好啊，雖然非本校人可能不知道，但農學院到處都有，鵝可不是每個學校都在日常可見的吧。如果你說進學校前根本不知道有鵝的存在，那你又知道中央或台大清大有什麼特色嗎？本來就是進來一個學校後才可以更瞭解該校的特色吧，既然這特色還不夠廣為人知，那就把握機會推廣出去啊，以農立校只是個起源，拿來當特色，我是覺得全台又不是中興的農院最好，拿什麼跟人家比，當然要拿其他學校沒有的東西啊。4106021051", " 中興大學百年校慶的天鵝意象是最佳選擇", 1.0
"我贊成！從學生會的徽章文宣可以看的出來，鵝對我們學校學生是有重要意義的，很多學校官方舉辦的活動都有與學生脫鉤的問題。要如何吸引學生的參與成為主辦單位的重要考量因素。既然鵝是中興學生的共同回憶，那就是一個好的代表！", " 中興大學百年校慶的天鵝意象是最佳選擇", 1.0
"鵝、鵝、鵝，曲項向天歌。白毛浮綠水，紅掌撥清波。鵝自古以來在中國就有不錯的意象，常常被詩詞文人描述或是被畫家題畫。個人認為現代人生活壓力大，整天處在高壓的環境中，因此需要一些可愛的東西來慰藉心靈。而天鵝就蠻符合可愛的條件，看到天鵝傻憨憨的樣子又帶有美麗的身軀，整個人心情就好了起來。4106031055", " 中興大學百年校慶的天鵝意象是最佳選擇", 1.0
"4104044076百年校慶勢必要厲害一點！天鵝雖然代表著純淨的形象，擁有正面意涵；但是在校名旁邊放著一隻天鵝，我覺得和建校百年搭不上什麼關係，畢竟我們也不是因為養天鵝才建校的。應該放和學校有直接相關的事物，或是已經建校百年了，那麼未來的展望是什麼？可以放與農主題相關的事物，或是之後想朝國際化發展，地球也是個不錯的圖像(純屬個人建議)。", " 中興大學百年校慶的天鵝意象是最佳選擇", -1.0
"用天鵝來當作中興大學的百年校慶意象我覺得不夠明確也不夠廣為人知，老實說在入學前我完全不知道天鵝跟中興大學有何關聯，只有就讀過或來過中興大學的人才會知道天鵝的存在，而且如同廖老師所說，沒有一個學校單位想要將天鵝納入自己的管理範圍內，那利用天鵝來當學校代表豈不是不合邏輯4106021018", " 中興大學百年校慶的天鵝意象是最佳選擇", -1.0
"4106044007天鵝是高貴，純潔，優美，典雅的象徵，古時的王羲之也特別愛鵝，甚至視如己出。再者，中興大學的中興湖非常有名，環繞湖的天鵝也十分著名，這點容易讓人聯想到中興大學。也希望中興大學的莘莘學子可以像天鵝一樣純潔。", " 中興大學百年校慶的天鵝意象是最佳選擇", 1.0
"中興大學是一間大學，不是養鵝場，我們根本沒有理由把鵝做為白年立校的象徵，況且中興大學自詡以農立校，而非以牧立校，農和牧本不同行業，這就像我們不能給水稻喂飼料，把鵝種在田裡面一樣，是非常基礎的道理，不應將其混淆，顛倒是非。4107061014", " 中興大學百年校慶的天鵝意象是最佳選擇", -1.0
