arg1, arg2, attack_support
"wd1220 -> ¬wd510", "wd510 -> ¬wd320", "Attack"
"wd2125 -> ¬wd473", "wd473 -> wd87", "Attack"
"wd1186 -> ¬wd381", "wd381 -> ¬wd85", "Attack"
"wd1311 -> ¬wd1076", "wd1076 -> ¬wd318", "Attack"
"wd1311 -> ¬wd1076", "wd1076 -> ¬wd619", "Attack"
"wd2268 -> ¬wd455", "wd455 -> wd88", "Attack"
"wd1507 -> ¬wd611", "wd611 -> ¬wd318", "Attack"
"wd1197 -> ¬wd612", "wd612 -> wd131", "Attack"
"wd1788 -> ¬wd468", "wd468 -> wd84", "Attack"
"wd2467 -> ¬wd474", "wd474 -> wd87", "Attack"
"wd1110 -> ¬wd615", "wd615 -> wd131", "Attack"
"wd1574 -> ¬wd613", "wd613 -> wd131", "Attack"
"wd1277 -> ¬wd992", "wd992 -> wd319", "Attack"
"wd1489 -> ¬wd996", "wd996 -> wd318", "Attack"
"wd1487 -> ¬wd855", "wd855 -> wd321", "Attack"
"wd1307 -> ¬wd1059", "wd1059 -> wd319", "Attack"
"wd1184 -> ¬wd1059", "wd1059 -> wd319", "Attack"
"wd1059 -> wd319", "wd319 -> ¬wd24", "Support"
"wd1059 -> wd319", "wd319 -> wd25", "Support"
"wd1326 -> ¬wd471", "wd471 -> wd87", "Attack"
"wd1530 -> ¬wd471", "wd471 -> wd87", "Attack"
"wd1180 -> ¬wd471", "wd471 -> wd87", "Attack"
"wd1162 -> ¬wd471", "wd471 -> wd87", "Attack"
"wd1128 -> ¬wd471", "wd471 -> wd87", "Attack"
"wd471 -> wd87", "wd87 -> wd994", "Support"
"wd471 -> wd87", "wd87 -> wd24", "Support"
"wd471 -> wd87", "wd87 -> ¬wd25", "Support"
"wd471 -> wd87", "wd87 -> wd1308", "Support"
"wd1221 -> ¬wd463", "wd463 -> wd85", "Attack"
"wd1244 -> ¬wd463", "wd463 -> wd85", "Attack"
"wd1608 -> ¬wd463", "wd463 -> wd85", "Attack"
"wd463 -> wd85", "wd85 -> wd1308", "Support"
"wd463 -> wd85", "wd85 -> ¬wd25", "Support"
"wd463 -> wd85", "wd85 -> wd994", "Support"
"wd463 -> wd85", "wd85 -> wd24", "Support"
"wd1204 -> ¬wd621", "wd621 -> ¬wd319", "Attack"
"wd1310 -> ¬wd621", "wd621 -> ¬wd319", "Attack"
"wd1312 -> ¬wd621", "wd621 -> ¬wd319", "Attack"
"wd621 -> ¬wd319", "wd319 -> ¬wd24", "Attack"
"wd621 -> ¬wd319", "wd319 -> wd25", "Attack"
"wd382 -> wd321", "wd321 -> ¬wd24", "Support"
"wd382 -> wd321", "wd321 -> wd25", "Support"
"wd1531 -> ¬wd460", "wd460 -> wd87", "Attack"
"wd1873 -> ¬wd460", "wd460 -> wd87", "Attack"
"wd1320 -> ¬wd460", "wd460 -> wd87", "Attack"
"wd460 -> wd87", "wd87 -> wd994", "Support"
"wd460 -> wd87", "wd87 -> wd1308", "Support"
"wd460 -> wd87", "wd87 -> ¬wd25", "Support"
"wd460 -> wd87", "wd87 -> wd24", "Support"
"wd2187 -> wd88", "wd88 -> ¬wd25", "Support"
"wd2187 -> wd88", "wd88 -> wd994", "Support"
"wd2187 -> wd88", "wd88 -> wd24", "Support"
"wd1487 -> ¬wd855", "wd855 -> wd321", "Attack"
"wd1523 -> ¬wd855", "wd855 -> wd321", "Attack"
"wd855 -> wd321", "wd321 -> wd25", "Support"
"wd855 -> wd321", "wd321 -> ¬wd24", "Support"
"wd1547 -> ¬wd461", "wd461 -> wd85", "Attack"
"wd461 -> wd85", "wd85 -> ¬wd25", "Support"
"wd461 -> wd85", "wd85 -> wd24", "Support"
"wd461 -> wd85", "wd85 -> wd1308", "Support"
"wd461 -> wd85", "wd85 -> wd994", "Support"
"wd899 -> ¬wd87", "wd87 -> wd24", "Attack"
"wd899 -> ¬wd87", "wd87 -> wd1308", "Attack"
"wd899 -> ¬wd87", "wd87 -> ¬wd25", "Attack"
"wd899 -> ¬wd87", "wd87 -> wd994", "Attack"
"wd1174 -> ¬wd899", "wd899 -> ¬wd87", "Attack"
"wd1553 -> ¬wd899", "wd899 -> ¬wd87", "Attack"
"wd616 -> wd131", "wd131 -> ¬wd24", "Support"
"wd616 -> wd131", "wd131 -> wd25", "Support"
"wd1594 -> ¬wd620", "wd620 -> wd319", "Attack"
"wd620 -> wd319", "wd319 -> ¬wd24", "Support"
"wd620 -> wd319", "wd319 -> wd25", "Support"
"wd1308 -> ¬wd610", "wd610 -> wd318", "Attack"
"wd610 -> wd318", "wd318 -> ¬wd24", "Support"
"wd610 -> wd318", "wd318 -> wd25", "Support"
"wd1311 -> ¬wd1076", "wd1076 -> ¬wd318", "Attack"
"wd1311 -> ¬wd1076", "wd1076 -> ¬wd619", "Attack"
"wd1076 -> ¬wd619", "wd619 -> wd318", "Attack"
"wd1644 -> ¬wd1076", "wd1076 -> ¬wd318", "Attack"
"wd1644 -> ¬wd1076", "wd1076 -> ¬wd619", "Attack"
"wd1076 -> ¬wd318", "wd318 -> wd25", "Attack"
"wd1076 -> ¬wd318", "wd318 -> ¬wd24", "Attack"
"wd1076 -> ¬wd619", "wd619 -> wd318", "Attack"
"wd1292 -> ¬wd619", "wd619 -> wd318", "Attack"
"wd619 -> wd318", "wd318 -> ¬wd24", "Support"
"wd619 -> wd318", "wd318 -> wd25", "Support"
"wd1110 -> ¬wd615", "wd615 -> wd131", "Attack"
"wd615 -> wd131", "wd131 -> wd25", "Support"
"wd615 -> wd131", "wd131 -> ¬wd24", "Support"
"wd1265 -> ¬wd549", "wd549 -> wd321", "Attack"
"wd1264 -> ¬wd549", "wd549 -> wd321", "Attack"
"wd549 -> wd321", "wd321 -> ¬wd24", "Support"
"wd549 -> wd321", "wd321 -> wd25", "Support"
"wd611 -> ¬wd318", "wd318 -> ¬wd24", "Attack"
"wd611 -> ¬wd318", "wd318 -> wd25", "Attack"
"wd1507 -> ¬wd611", "wd611 -> ¬wd318", "Attack"
"wd1509 -> ¬wd611", "wd611 -> ¬wd318", "Attack"
"wd1508 -> ¬wd611", "wd611 -> ¬wd318", "Attack"
"wd2126 -> ¬wd994", "wd994 -> ¬wd321", "Attack"
"wd994 -> ¬wd321", "wd321 -> ¬wd24", "Attack"
"wd994 -> ¬wd321", "wd321 -> wd25", "Attack"
"wd85 -> wd994", "wd994 -> ¬wd321", "Support"
"wd86 -> wd994", "wd994 -> ¬wd321", "Support"
"wd84 -> wd994", "wd994 -> ¬wd321", "Support"
"wd88 -> wd994", "wd994 -> ¬wd321", "Support"
"wd87 -> wd994", "wd994 -> ¬wd321", "Support"
"wd1595 -> ¬wd464", "wd464 -> wd87", "Attack"
"wd1327 -> ¬wd464", "wd464 -> wd87", "Attack"
"wd464 -> wd87", "wd87 -> wd24", "Support"
"wd464 -> wd87", "wd87 -> wd994", "Support"
"wd464 -> wd87", "wd87 -> wd1308", "Support"
"wd464 -> wd87", "wd87 -> ¬wd25", "Support"
"wd1220 -> ¬wd510", "wd510 -> ¬wd320", "Attack"
"wd510 -> ¬wd320", "wd320 -> wd25", "Attack"
"wd510 -> ¬wd320", "wd320 -> ¬wd24", "Attack"
"wd1439 -> ¬wd510", "wd510 -> ¬wd320", "Attack"
"wd1263 -> ¬wd510", "wd510 -> ¬wd320", "Attack"
"wd814 -> ¬wd87", "wd87 -> wd24", "Attack"
"wd814 -> ¬wd87", "wd87 -> wd994", "Attack"
"wd814 -> ¬wd87", "wd87 -> wd1308", "Attack"
"wd814 -> ¬wd87", "wd87 -> ¬wd25", "Attack"
"wd1497 -> ¬wd814", "wd814 -> ¬wd87", "Attack"
"wd457 -> ¬wd86", "wd86 -> wd24", "Attack"
"wd457 -> ¬wd86", "wd86 -> ¬wd25", "Attack"
"wd457 -> ¬wd86", "wd86 -> wd1308", "Attack"
"wd457 -> ¬wd86", "wd86 -> wd994", "Attack"
"wd1237 -> ¬wd457", "wd457 -> ¬wd86", "Attack"
"wd84 -> ¬wd993", "wd993 -> wd319", "Attack"
"wd2270 -> ¬wd84", "wd84 -> wd994", "Attack"
"wd2270 -> ¬wd84", "wd84 -> ¬wd25", "Attack"
"wd2270 -> ¬wd84", "wd84 -> wd24", "Attack"
"wd2270 -> ¬wd84", "wd84 -> ¬wd993", "Attack"
"wd468 -> wd84", "wd84 -> wd994", "Support"
"wd468 -> wd84", "wd84 -> ¬wd25", "Support"
"wd468 -> wd84", "wd84 -> wd24", "Support"
"wd468 -> wd84", "wd84 -> ¬wd993", "Support"
"wd84 -> wd994", "wd994 -> ¬wd321", "Support"
"wd470 -> wd84", "wd84 -> ¬wd25", "Support"
"wd470 -> wd84", "wd84 -> wd24", "Support"
"wd470 -> wd84", "wd84 -> wd994", "Support"
"wd470 -> wd84", "wd84 -> ¬wd993", "Support"
"wd621 -> ¬wd319", "wd319 -> ¬wd24", "Attack"
"wd621 -> ¬wd319", "wd319 -> wd25", "Attack"
"wd993 -> wd319", "wd319 -> ¬wd24", "Support"
"wd993 -> wd319", "wd319 -> wd25", "Support"
"wd992 -> wd319", "wd319 -> ¬wd24", "Support"
"wd992 -> wd319", "wd319 -> wd25", "Support"
"wd1059 -> wd319", "wd319 -> ¬wd24", "Support"
"wd1059 -> wd319", "wd319 -> wd25", "Support"
"wd620 -> wd319", "wd319 -> ¬wd24", "Support"
"wd620 -> wd319", "wd319 -> wd25", "Support"
"wd2188 -> ¬wd88", "wd88 -> ¬wd25", "Attack"
"wd2188 -> ¬wd88", "wd88 -> wd24", "Attack"
"wd2188 -> ¬wd88", "wd88 -> wd994", "Attack"
"wd2187 -> wd88", "wd88 -> ¬wd25", "Support"
"wd2187 -> wd88", "wd88 -> wd994", "Support"
"wd2187 -> wd88", "wd88 -> wd24", "Support"
"wd455 -> wd88", "wd88 -> wd24", "Support"
"wd455 -> wd88", "wd88 -> ¬wd25", "Support"
"wd455 -> wd88", "wd88 -> wd994", "Support"
"wd88 -> wd994", "wd994 -> ¬wd321", "Support"
"wd477 -> wd88", "wd88 -> wd994", "Support"
"wd477 -> wd88", "wd88 -> wd24", "Support"
"wd477 -> wd88", "wd88 -> ¬wd25", "Support"
"wd814 -> ¬wd87", "wd87 -> wd24", "Attack"
"wd814 -> ¬wd87", "wd87 -> wd994", "Attack"
"wd814 -> ¬wd87", "wd87 -> wd1308", "Attack"
"wd814 -> ¬wd87", "wd87 -> ¬wd25", "Attack"
"wd1071 -> ¬wd87", "wd87 -> ¬wd25", "Attack"
"wd1071 -> ¬wd87", "wd87 -> wd24", "Attack"
"wd1071 -> ¬wd87", "wd87 -> wd1308", "Attack"
"wd1071 -> ¬wd87", "wd87 -> wd994", "Attack"
"wd899 -> ¬wd87", "wd87 -> wd24", "Attack"
"wd899 -> ¬wd87", "wd87 -> wd1308", "Attack"
"wd899 -> ¬wd87", "wd87 -> ¬wd25", "Attack"
"wd899 -> ¬wd87", "wd87 -> wd994", "Attack"
"wd460 -> wd87", "wd87 -> wd994", "Support"
"wd460 -> wd87", "wd87 -> wd1308", "Support"
"wd460 -> wd87", "wd87 -> ¬wd25", "Support"
"wd460 -> wd87", "wd87 -> wd24", "Support"
"wd464 -> wd87", "wd87 -> wd24", "Support"
"wd464 -> wd87", "wd87 -> wd994", "Support"
"wd464 -> wd87", "wd87 -> wd1308", "Support"
"wd464 -> wd87", "wd87 -> ¬wd25", "Support"
"wd469 -> wd87", "wd87 -> wd1308", "Support"
"wd469 -> wd87", "wd87 -> ¬wd25", "Support"
"wd469 -> wd87", "wd87 -> wd994", "Support"
"wd469 -> wd87", "wd87 -> wd24", "Support"
"wd87 -> wd1308", "wd1308 -> ¬wd610", "Support"
"wd473 -> wd87", "wd87 -> ¬wd25", "Support"
"wd473 -> wd87", "wd87 -> wd1308", "Support"
"wd473 -> wd87", "wd87 -> wd24", "Support"
"wd473 -> wd87", "wd87 -> wd994", "Support"
"wd471 -> wd87", "wd87 -> wd994", "Support"
"wd471 -> wd87", "wd87 -> wd24", "Support"
"wd471 -> wd87", "wd87 -> ¬wd25", "Support"
"wd471 -> wd87", "wd87 -> wd1308", "Support"
"wd87 -> wd994", "wd994 -> ¬wd321", "Support"
"wd474 -> wd87", "wd87 -> wd1308", "Support"
"wd474 -> wd87", "wd87 -> ¬wd25", "Support"
"wd474 -> wd87", "wd87 -> wd994", "Support"
"wd474 -> wd87", "wd87 -> wd24", "Support"
"wd1087 -> ¬wd131", "wd131 -> ¬wd24", "Attack"
"wd1087 -> ¬wd131", "wd131 -> wd25", "Attack"
"wd494 -> ¬wd131", "wd131 -> ¬wd24", "Attack"
"wd494 -> ¬wd131", "wd131 -> wd25", "Attack"
"wd531 -> ¬wd131", "wd131 -> wd25", "Attack"
"wd531 -> ¬wd131", "wd131 -> ¬wd24", "Attack"
"wd618 -> ¬wd131", "wd131 -> wd25", "Attack"
"wd618 -> ¬wd131", "wd131 -> ¬wd24", "Attack"
"wd613 -> wd131", "wd131 -> wd25", "Support"
"wd613 -> wd131", "wd131 -> ¬wd24", "Support"
"wd616 -> wd131", "wd131 -> ¬wd24", "Support"
"wd616 -> wd131", "wd131 -> wd25", "Support"
"wd617 -> wd131", "wd131 -> wd25", "Support"
"wd617 -> wd131", "wd131 -> ¬wd24", "Support"
"wd612 -> wd131", "wd131 -> wd25", "Support"
"wd612 -> wd131", "wd131 -> ¬wd24", "Support"
"wd615 -> wd131", "wd131 -> wd25", "Support"
"wd615 -> wd131", "wd131 -> ¬wd24", "Support"
"wd614 -> wd131", "wd131 -> wd25", "Support"
"wd614 -> wd131", "wd131 -> ¬wd24", "Support"
"wd475 -> wd89", "wd89 -> ¬wd25", "Support"
"wd475 -> wd89", "wd89 -> wd24", "Support"
"wd2466 -> wd89", "wd89 -> ¬wd25", "Support"
"wd2466 -> wd89", "wd89 -> wd24", "Support"
"wd381 -> ¬wd85", "wd85 -> wd1308", "Attack"
"wd381 -> ¬wd85", "wd85 -> wd24", "Attack"
"wd381 -> ¬wd85", "wd85 -> wd994", "Attack"
"wd381 -> ¬wd85", "wd85 -> ¬wd25", "Attack"
"wd589 -> ¬wd85", "wd85 -> wd1308", "Attack"
"wd589 -> ¬wd85", "wd85 -> ¬wd25", "Attack"
"wd589 -> ¬wd85", "wd85 -> wd994", "Attack"
"wd589 -> ¬wd85", "wd85 -> wd24", "Attack"
"wd463 -> wd85", "wd85 -> wd1308", "Support"
"wd463 -> wd85", "wd85 -> ¬wd25", "Support"
"wd463 -> wd85", "wd85 -> wd994", "Support"
"wd463 -> wd85", "wd85 -> wd24", "Support"
"wd85 -> wd1308", "wd1308 -> ¬wd610", "Support"
"wd467 -> wd85", "wd85 -> wd24", "Support"
"wd467 -> wd85", "wd85 -> wd994", "Support"
"wd467 -> wd85", "wd85 -> ¬wd25", "Support"
"wd467 -> wd85", "wd85 -> wd1308", "Support"
"wd459 -> wd85", "wd85 -> wd994", "Support"
"wd459 -> wd85", "wd85 -> wd1308", "Support"
"wd459 -> wd85", "wd85 -> ¬wd25", "Support"
"wd459 -> wd85", "wd85 -> wd24", "Support"
"wd461 -> wd85", "wd85 -> ¬wd25", "Support"
"wd461 -> wd85", "wd85 -> wd24", "Support"
"wd461 -> wd85", "wd85 -> wd1308", "Support"
"wd461 -> wd85", "wd85 -> wd994", "Support"
"wd85 -> wd994", "wd994 -> ¬wd321", "Support"
"wd462 -> wd85", "wd85 -> wd1308", "Support"
"wd462 -> wd85", "wd85 -> wd24", "Support"
"wd462 -> wd85", "wd85 -> wd994", "Support"
"wd462 -> wd85", "wd85 -> ¬wd25", "Support"
"wd994 -> ¬wd321", "wd321 -> ¬wd24", "Attack"
"wd994 -> ¬wd321", "wd321 -> wd25", "Attack"
"wd382 -> wd321", "wd321 -> ¬wd24", "Support"
"wd382 -> wd321", "wd321 -> wd25", "Support"
"wd549 -> wd321", "wd321 -> ¬wd24", "Support"
"wd549 -> wd321", "wd321 -> wd25", "Support"
"wd900 -> wd321", "wd321 -> wd25", "Support"
"wd900 -> wd321", "wd321 -> ¬wd24", "Support"
"wd855 -> wd321", "wd321 -> wd25", "Support"
"wd855 -> wd321", "wd321 -> ¬wd24", "Support"
"wd510 -> ¬wd320", "wd320 -> wd25", "Attack"
"wd510 -> ¬wd320", "wd320 -> ¬wd24", "Attack"
"wd1040 -> wd320", "wd320 -> wd25", "Support"
"wd1040 -> wd320", "wd320 -> ¬wd24", "Support"
"wd1039 -> wd320", "wd320 -> wd25", "Support"
"wd1039 -> wd320", "wd320 -> ¬wd24", "Support"
"wd511 -> wd320", "wd320 -> ¬wd24", "Support"
"wd511 -> wd320", "wd320 -> wd25", "Support"
"wd457 -> ¬wd86", "wd86 -> wd24", "Attack"
"wd457 -> ¬wd86", "wd86 -> ¬wd25", "Attack"
"wd457 -> ¬wd86", "wd86 -> wd1308", "Attack"
"wd457 -> ¬wd86", "wd86 -> wd994", "Attack"
"wd476 -> ¬wd86", "wd86 -> wd994", "Attack"
"wd476 -> ¬wd86", "wd86 -> ¬wd25", "Attack"
"wd476 -> ¬wd86", "wd86 -> wd1308", "Attack"
"wd476 -> ¬wd86", "wd86 -> wd24", "Attack"
"wd377 -> ¬wd86", "wd86 -> wd1308", "Attack"
"wd377 -> ¬wd86", "wd86 -> ¬wd25", "Attack"
"wd377 -> ¬wd86", "wd86 -> wd994", "Attack"
"wd377 -> ¬wd86", "wd86 -> wd24", "Attack"
"wd86 -> wd1308", "wd1308 -> ¬wd610", "Support"
"wd472 -> wd86", "wd86 -> wd994", "Support"
"wd472 -> wd86", "wd86 -> ¬wd25", "Support"
"wd472 -> wd86", "wd86 -> wd24", "Support"
"wd472 -> wd86", "wd86 -> wd1308", "Support"
"wd465 -> wd86", "wd86 -> ¬wd25", "Support"
"wd465 -> wd86", "wd86 -> wd24", "Support"
"wd465 -> wd86", "wd86 -> wd1308", "Support"
"wd465 -> wd86", "wd86 -> wd994", "Support"
"wd466 -> wd86", "wd86 -> wd1308", "Support"
"wd466 -> wd86", "wd86 -> wd24", "Support"
"wd466 -> wd86", "wd86 -> wd994", "Support"
"wd466 -> wd86", "wd86 -> ¬wd25", "Support"
"wd86 -> wd994", "wd994 -> ¬wd321", "Support"
"wd1076 -> ¬wd318", "wd318 -> wd25", "Attack"
"wd1076 -> ¬wd318", "wd318 -> ¬wd24", "Attack"
"wd611 -> ¬wd318", "wd318 -> ¬wd24", "Attack"
"wd611 -> ¬wd318", "wd318 -> wd25", "Attack"
"wd619 -> wd318", "wd318 -> ¬wd24", "Support"
"wd619 -> wd318", "wd318 -> wd25", "Support"
"wd996 -> wd318", "wd318 -> ¬wd24", "Support"
"wd996 -> wd318", "wd318 -> wd25", "Support"
"wd610 -> wd318", "wd318 -> ¬wd24", "Support"
"wd610 -> wd318", "wd318 -> wd25", "Support"
"wd995 -> wd318", "wd318 -> ¬wd24", "Support"
"wd995 -> wd318", "wd318 -> wd25", "Support"
"wd618 -> ¬wd131", "wd131 -> wd25", "Attack"
"wd618 -> ¬wd131", "wd131 -> ¬wd24", "Attack"
"wd1489 -> ¬wd996", "wd996 -> wd318", "Attack"
"wd1533 -> ¬wd996", "wd996 -> wd318", "Attack"
"wd996 -> wd318", "wd318 -> ¬wd24", "Support"
"wd996 -> wd318", "wd318 -> wd25", "Support"
"wd1648 -> ¬wd531", "wd531 -> ¬wd131", "Attack"
"wd1214 -> ¬wd531", "wd531 -> ¬wd131", "Attack"
"wd531 -> ¬wd131", "wd131 -> wd25", "Attack"
"wd531 -> ¬wd131", "wd131 -> ¬wd24", "Attack"
"wd2270 -> ¬wd84", "wd84 -> wd994", "Attack"
"wd2270 -> ¬wd84", "wd84 -> ¬wd25", "Attack"
"wd2270 -> ¬wd84", "wd84 -> wd24", "Attack"
"wd2270 -> ¬wd84", "wd84 -> ¬wd993", "Attack"
"wd1197 -> ¬wd612", "wd612 -> wd131", "Attack"
"wd1208 -> ¬wd612", "wd612 -> wd131", "Attack"
"wd1551 -> ¬wd612", "wd612 -> wd131", "Attack"
"wd612 -> wd131", "wd131 -> wd25", "Support"
"wd612 -> wd131", "wd131 -> ¬wd24", "Support"
"wd2125 -> ¬wd473", "wd473 -> wd87", "Attack"
"wd1142 -> ¬wd473", "wd473 -> wd87", "Attack"
"wd1123 -> ¬wd473", "wd473 -> wd87", "Attack"
"wd473 -> wd87", "wd87 -> ¬wd25", "Support"
"wd473 -> wd87", "wd87 -> wd1308", "Support"
"wd473 -> wd87", "wd87 -> wd24", "Support"
"wd473 -> wd87", "wd87 -> wd994", "Support"
"wd1358 -> ¬wd494", "wd494 -> ¬wd131", "Attack"
"wd1164 -> ¬wd494", "wd494 -> ¬wd131", "Attack"
