premise, conclusion, weight
" Il faut lutter contre les causes du chômage plutôt que d'instaurer un revenu de base", " Le revenu de base permet de réduire le chômage", -1.0
" On peut financer le revenu de base en suivant la proposition de financement de Baptiste Mylondo", " Il existe des modèles réalistes de financement du revenu de base", 1.0
"Accentuation des inégalités entre pays riches et pays pauvres", " Le revenu de base permet de réduire les inégalités", -1.0
"Les expériences passées montrent le contraire", " Instaurer un revenu de base conduit à une baisse du nombre d'heures travaillées", -1.0
" La fin du travail est une prophétie déjà annoncée qui ne s'est pas vérifiée", " Le revenu de base est une mesure adaptée à la situation de fin du travail", -1.0
" Le revenu de base ne fera pas disparaitre le regard porté sur les prétendus assistés", " Le revenu de base ne stigmatise pas ses bénéficiaires", -1.0
"Une baisse de production nécessaire et souhaitable", " Instaurer un revenu de base conduit à une baisse du nombre d'heures travaillées", -1.0
" Les expérimentations et sondages autour du revenu de base tendent à montrer que le nombre d'heures travaillées baisserait peu", " Instaurer un revenu de base conduit à une baisse du nombre d'heures travaillées", -1.0
" L'instauration d'un revenu de base progressiste nécessite des luttes sociales d'ampleur", " Le revenu de base permet de négocier de meilleures conditions de travail", -1.0
" Le chômage ne serait pas un problème dans une société où tout le monde aurait un revenu de base", " Le revenu de base favorise la solitude, l'ennui et la dépression", -1.0
" Le revenu de base représente un danger pour l'autonomie des femmes", " Le revenu de base apporte plus de liberté", -1.0
" Les trappes à inactivité ne représentent qu'une proportion minime de chômeurs", " Le revenu de base permet de supprimer les trappes à inactivité", -1.0
" Le plein-emploi est une quête impossible", " La lutte pour un revenu de base ne doit pas remplacer celle pour le plein-emploi", -1.0
" On peut financer le revenu de base en suivant la proposition de financement de Daniel Häni et Enno Schmidt", " Il existe des modèles réalistes de financement du revenu de base", 1.0
" Le capitalisme cognitif est relativement marginal au sein des pays développés", " Le revenu de base est un mode de rétribution adapté au capitalisme cognitif", -1.0
" Le revenu de base risque d'aggraver le chômage", " Le revenu de base permet de réduire le chômage", -1.0
" Il est possible de réduire le taux de chômage dans les pays industrialisés", " Le revenu de base est une mesure adaptée à la situation de chômage de masse", -1.0
" Une baisse du PIB n'entraine pas forcément de détérioration du bien-être", " Instaurer un revenu de base conduit à une baisse du nombre d'heures travaillées", -1.0
" Tout le monde produit de l'utilité sociale", " Donner un revenu de base inconditionnel est immoral", -1.0
" Le revenu de base ne lutte pas contre la « pauvreté relative »", " Le revenu de base permet de lutter contre la pauvreté", -1.0
" Le revenu de base peut être un remède à la souffrance au travail", " Instaurer un revenu de base conduit à une baisse du nombre d'heures travaillées", -1.0
" Il est possible de reconsidérer les travaux pénibles", " Instaurer un revenu de base conduit à une baisse du nombre d'heures travaillées", -1.0
" Rétribuer le « travail invisible » par un revenu de base est une incitation au travail gratuit", " Le revenu de base permet de valoriser les activités bénévoles", -1.0
"Persistance des inégalités de capital culturel", " Le revenu de base permet de réduire les inégalités", -1.0
"Faire de nécessité vertu", " Le revenu de base est une mesure adaptée à la situation de chômage de masse", -1.0
" Les êtres humains ont besoin de travailler", " Instaurer un revenu de base conduit à une baisse du nombre d'heures travaillées", -1.0
"Persistance des inégalités de capital économique", " Le revenu de base permet de réduire les inégalités", -1.0
" Le revenu de base doit être identique pour riches et pauvres", " Il est injuste que le revenu de base soit identique pour les riches et pour les pauvres", -1.0
" Le revenu de base est une mesure favorable aux employeurs", " Le revenu de base permet de négocier de meilleures conditions de travail", -1.0
" Des mécanismes peuvent inciter les bénéficiaires du revenu de base à exercer un emploi", " Déconnecter revenu et travail est un non-sens économique", -1.0
" Résoudre la pauvreté par un revenu de base pour tous est peu efficace", " Le revenu de base permet de lutter contre la pauvreté", -1.0
" Le revenu de base n'harmonise pas par le bas le revenu des chômeurs et des retraités dans certains modèles de financement", " Le revenu de base harmonise par le bas le revenu des chômeurs et des retraités", -1.0
"Le travail peut aussi favoriser les mêmes problèmes", " Le revenu de base favorise la solitude, l'ennui et la dépression", -1.0
" Un revenu de base en monnaie locale non convertible n'est pas soumis au problème de fraude des expatriés", " Instaurer un revenu de base va générer de la fraude pour les expatriés", -1.0
" Le revenu de base se justifie comme un héritage des générations passées", " Donner un revenu de base inconditionnel est immoral", -1.0
" La réduction du temps de travail conduit à une augmentation de la productivité", " Instaurer un revenu de base conduit à une baisse du nombre d'heures travaillées", -1.0
" La réduction du temps de travail conduit à une augmentation de la productivité", " Instaurer un revenu de base conduit à une baisse de compétitivité", -1.0
" Il ne faut pas instaurer plus de temps libre", " Le revenu de base apporte plus de temps libre", -1.0
"Seul un financement par l'impôt direct réduit les inégalités", " Le revenu de base permet de réduire les inégalités", -1.0
" Le capitalisme cognitif est relativement marginal à l'échelle mondiale", " Le revenu de base est un mode de rétribution adapté au capitalisme cognitif", -1.0
" On peut établir un montant de revenu de base suffisamment faible pour inciter les gens à travailler", " Instaurer un revenu de base conduit à une baisse du nombre d'heures travaillées", -1.0
"Les gains de productivité seront plus faibles au 21e siècle", " Le revenu de base est une mesure adaptée à la situation de fin du travail", -1.0
" Le revenu de base doit être instauré à une échelle supra-nationale", " Instaurer un revenu de base conduit à une baisse de compétitivité", -1.0
"Un futur hypothétique et lointain", " Le revenu de base est une mesure adaptée à la situation de fin du travail", -1.0
" Le travail n'est pas aliénant en soi", " Le revenu de base permet de se libérer du travail aliénant", -1.0
" On peut financer le revenu de base en suivant la proposition de financement de Jean-Marie Monnier et Claudio Vercellone", " Il existe des modèles réalistes de financement du revenu de base", 1.0
" Le revenu de base rémunère le travail social non rémunéré dans le capitalisme cognitif", " Donner un revenu de base inconditionnel est immoral", -1.0
" Instaurer un revenu de base permet une plus grande flexibilité du travail", " Instaurer un revenu de base conduit à une baisse de compétitivité", -1.0
" Les modèles de financement du revenu de base sont tous d'un montant insuffisant", " Il existe des modèles réalistes de financement du revenu de base", -1.0
" Le temps libre est imprégné de la logique productive du travail", " Le revenu de base permet de se libérer du travail aliénant", -1.0
" On peut financer le revenu de base en suivant la proposition de financement de Jacques Marseille", " Il existe des modèles réalistes de financement du revenu de base", 1.0
" Les systèmes d'assurance chômage et de retraite actuels sont injustes et inefficaces", " Le revenu de base harmonise par le bas le revenu des chômeurs et des retraités", -1.0
" La déconnexion entre revenu et travail tend à devenir la norme", " Déconnecter revenu et travail est un non-sens économique", -1.0
" Le revenu de base creusera les inégalités entre ceux qui travailleront et ceux qui ne travailleront pas", " Le revenu de base permet de réduire les inégalités", -1.0
"C'est la redistribution des richesses qu'il faut modifier", " Le revenu de base permet de réduire les inégalités", -1.0
" On peut financer le revenu de base en suivant la proposition de financement de Génération libre", " Il existe des modèles réalistes de financement du revenu de base", 1.0
"Le revenue de base peut être lié à la taxe qui le finance", " Instaurer un revenu de base va générer de la fraude pour les expatriés", -1.0
" Tout être humain doit recevoir un revenu de base du simple fait d'exister", " Donner un revenu de base inconditionnel est immoral", -1.0
"Le revenu universel n'impose pas du tout la disparition des assurances publiques (chômage, retraite, santé)", " La lutte pour un revenu de base ne doit pas remplacer celle pour une meilleure protection sociale", -1.0
" Le revenu de base généralise la précarité du travail", " Le revenu de base permet une gestion plus flexible de la main-d'oeuvre", -1.0
" Le revenu de base généralise la précarité du travail", " Le revenu de base permet de négocier de meilleures conditions de travail", -1.0
" La lutte contre la pauvreté passe par la lutte contre les inégalités", " Le revenu de base permet de lutter contre la pauvreté", -1.0
" Le taux d'emploi en France se maintient", " Le revenu de base est une mesure adaptée à la situation de fin du travail", -1.0
"Avec l'automatisation grandissante, les besoins en main d'oeuvre diminuent", " Le revenu de base va à l'encontre de diverses revendications collectives", -1.0
" L'inflation peut être positive", " Instaurer un revenu de base va générer de l'inflation", -1.0
" La lutte contre la pauvreté nécessite un accompagnement par des personnes formées et bienveillantes", " Le revenu de base permet de lutter contre la pauvreté", -1.0
" Le revenu de base conduit à mettre au chômage une partie du personnel administratif", " Le revenu de base permet une simplification administrative et fiscale", -1.0
" Le revenu de base est une mesure adaptée à la situation de fin du travail", " Le revenu de base est une mesure adaptée à l'économie du 21e siècle", 1.0
" Le revenu de base est une mesure adaptée à la situation de chômage de masse", " Le revenu de base est une mesure adaptée à l'économie du 21e siècle", 1.0
" On peut éviter une immigration massive en limitant l'accès au revenu de base aux nationaux", " Instaurer un revenu de base risque de provoquer une immigration massive", -1.0
" La lutte pour un revenu de base ne doit pas remplacer celle pour le plein-emploi", " Le revenu de base est un mauvais combat politique", 1.0
" L'instauration d'un revenu de base risque de dégrader les conditions de travail", " Le revenu de base apporte de meilleures conditions de vie", -1.0
" Le revenu de base permet de lutter contre la pauvreté", " Le revenu de base apporte de meilleures conditions de vie", 1.0
" Instaurer un revenu de base conduit à une baisse du nombre d'heures travaillées", " Le revenu de base est une bonne chose pour l'économie nationale", -1.0
" Instaurer un revenu de base conduit à une baisse du nombre d'heures travaillées", " Le revenu de base est un désastre économique", 1.0
" Le revenu de base permet de réduire le chômage", " Le revenu de base est un désastre économique", -1.0
" Le revenu de base permet de réduire le chômage", " Le revenu de base est une bonne chose pour l'économie nationale", 1.0
" D'autres revendications sont à préférer à celle d'un revenu de base", " Le revenu de base est un mauvais combat politique", 1.0
" Instaurer un revenu de base conduit à une baisse de compétitivité", " Le revenu de base est une bonne chose pour l'économie nationale", -1.0
" Instaurer un revenu de base conduit à une baisse de compétitivité", " Le revenu de base permet de négocier de meilleures conditions de travail", -1.0
" Instaurer un revenu de base conduit à une baisse de compétitivité", " Le revenu de base est un désastre économique", 1.0
" Financement mensuel et non annuel couplé avec la taxe de financement", " Financer un revenu de base est irréaliste", -1.0
" Le revenu de base permet une déconnexion entre le revenu et le travail", " Faut-il instaurer un revenu de base ?", -1.0
" Le revenu de base apporte de meilleures conditions de vie", " Faut-il instaurer un revenu de base ?", 1.0
" Instaurer un revenu de base risque de provoquer une immigration massive", " Faut-il instaurer un revenu de base ?", -1.0
" Le revenu de base accentue la marchandisation du monde", " Faut-il instaurer un revenu de base ?", -1.0
" Financer un revenu de base est irréaliste", " Faut-il instaurer un revenu de base ?", -1.0
" Le revenu de base favorise un meilleur rapport au travail", " Faut-il instaurer un revenu de base ?", 1.0
" Le revenu de base est une bonne chose pour l'économie nationale", " Faut-il instaurer un revenu de base ?", 1.0
" Le revenu de base apporte plus de justice sociale", " Faut-il instaurer un revenu de base ?", 1.0
" Le revenu de base est un mauvais combat politique", " Faut-il instaurer un revenu de base ?", -1.0
" Le revenu de base est un désastre économique", " Faut-il instaurer un revenu de base ?", -1.0
" Le revenu de base est une mesure adaptée à l'économie du 21e siècle", " Faut-il instaurer un revenu de base ?", 1.0
" Le revenu de base permet de se libérer du travail aliénant", " Le revenu de base favorise un meilleur rapport au travail", 1.0
" Le revenu de base permet de supprimer les trappes à inactivité", " Le revenu de base favorise un meilleur rapport au travail", 1.0
" Instaurer un revenu de base va générer de la fraude pour les expatriés", " Le revenu de base est une bonne chose pour l'économie nationale", -1.0
" Instaurer un revenu de base va générer de la fraude pour les expatriés", " Le revenu de base est un désastre économique", 1.0
" Les modèles de financement du revenu de base posent tous des problèmes éthiques importants", " Il existe des modèles réalistes de financement du revenu de base", -1.0
" Les modèles de financement du revenu de base posent tous des problèmes éthiques importants", " Le revenu de base apporte plus de justice sociale", -1.0
" Le revenu de base agit comme une roue de secours du capitalisme", " Le revenu de base est un mauvais combat politique", 1.0
" Le revenu de base apporte plus de temps libre", " Le revenu de base apporte de meilleures conditions de vie", 1.0
" Il est injuste que le revenu de base ne tienne pas compte du travail fourni par les personnes", " Le revenu de base apporte plus de justice sociale", -1.0
" L'immigration est source de richesse", " Instaurer un revenu de base risque de provoquer une immigration massive", -1.0
" La revendication d'un revenu de base quel qu'en soit le montant est dangereuse", " Le revenu de base est un mauvais combat politique", 1.0
" Le revenu de base réduit la peur du chômage", " Le revenu de base apporte de meilleures conditions de vie", 1.0
" La lutte pour un revenu de base ne doit pas remplacer celle pour une meilleure protection sociale", " Le revenu de base est un mauvais combat politique", 1.0
" Le revenu de base harmonise par le bas le revenu des chômeurs et des retraités", " Le revenu de base apporte de meilleures conditions de vie", -1.0
" Le revenu de base ne peut tenir ses promesses que s'il est d'un montant suffisant", " Le revenu de base apporte de meilleures conditions de vie", -1.0
" Le revenu de base ne peut tenir ses promesses que s'il est d'un montant suffisant", " Le revenu de base apporte plus de liberté", -1.0
" Le revenu de base ne peut tenir ses promesses que s'il est d'un montant suffisant", " Le revenu de base apporte plus de temps libre", -1.0
" Le revenu de base ne peut tenir ses promesses que s'il est d'un montant suffisant", " Le revenu de base permet de négocier de meilleures conditions de travail", -1.0
" Le revenu de base ne peut tenir ses promesses que s'il est d'un montant suffisant", " Le revenu de base réduit la peur du chômage", -1.0
" Le revenu de base ne peut tenir ses promesses que s'il est d'un montant suffisant", " Le revenu de base permet de se libérer du travail aliénant", -1.0
" Le revenu de base ne peut tenir ses promesses que s'il est d'un montant suffisant", " Financer un revenu de base au montant modeste est réaliste", -1.0
" Le revenu de base permet de relancer la consommation", " Le revenu de base est un désastre économique", -1.0
" Le revenu de base permet de relancer la consommation", " Le revenu de base est une bonne chose pour l'économie nationale", 1.0
" Le revenu de base permet de réduire les inégalités", " Le revenu de base apporte plus de justice sociale", 1.0
"Adaptée à la robotisation du travail", " Le revenu de base est une mesure adaptée à l'économie du 21e siècle", 1.0
" Il est injuste que le revenu de base soit identique pour les riches et pour les pauvres", " Le revenu de base apporte plus de justice sociale", -1.0
" Il existe des modèles réalistes de financement du revenu de base", " Financer un revenu de base est irréaliste", -1.0
" Le revenu de base permet de négocier de meilleures conditions de travail", " L'instauration d'un revenu de base risque de dégrader les conditions de travail", -1.0
" Le revenu de base permet de négocier de meilleures conditions de travail", " Le revenu de base favorise un meilleur rapport au travail", 1.0
" Le revenu de base est une mesure politique appliquable dès maintenant", " Le revenu de base est un mauvais combat politique", -1.0
" Le revenu de base risque de marginaliser les personnes en situation de pauvreté", " Le revenu de base favorise un meilleur rapport au travail", -1.0
" Le revenu de base va à l'encontre de diverses revendications collectives", " Le revenu de base est un mauvais combat politique", 1.0
" Le revenu de base ne stigmatise pas ses bénéficiaires", " Le revenu de base apporte de meilleures conditions de vie", 1.0
" Le revenu de base encourage la création d'entreprises", " Le revenu de base est un désastre économique", -1.0
" Le revenu de base encourage la création d'entreprises", " Le revenu de base est une bonne chose pour l'économie nationale", 1.0
" Déconnecter revenu et travail est un non-sens économique", " Le revenu de base permet une déconnexion entre le revenu et le travail", 1.0
" Le revenu de base permet de valoriser les activités bénévoles", " Le revenu de base favorise un meilleur rapport au travail", 1.0
" Le revenu de base permet une simplification administrative et fiscale", " Le revenu de base est un désastre économique", -1.0
" Le revenu de base permet une simplification administrative et fiscale", " Le revenu de base est une bonne chose pour l'économie nationale", 1.0
" Financer un revenu de base au montant modeste est réaliste", " Financer un revenu de base est irréaliste", -1.0
" Le revenu de base apporte une meilleure sécurisation des parcours professionnels", " Le revenu de base favorise un meilleur rapport au travail", 1.0
" Le revenu de base apporte plus de liberté", " Le revenu de base apporte de meilleures conditions de vie", 1.0
" Le revenu de base favorise la solitude, l'ennui et la dépression", " Le revenu de base permet de se libérer du travail aliénant", -1.0
" Le revenu de base favorise la solitude, l'ennui et la dépression", " Le revenu de base apporte de meilleures conditions de vie", -1.0
" Le revenu de base est un mode de rétribution adapté au capitalisme cognitif", " Le revenu de base est une mesure adaptée à l'économie du 21e siècle", 1.0
" Un revenu de base améliore la santé", " Le revenu de base apporte de meilleures conditions de vie", 1.0
" Financer les systèmes de retraite et d'assurance maladie a été possible malgré ce qu'on en disait", " Financer un revenu de base est irréaliste", -1.0
" Donner un revenu de base inconditionnel est immoral", " Le revenu de base permet une déconnexion entre le revenu et le travail", 1.0
" Instaurer un revenu de base va générer de l'inflation", " Le revenu de base est une bonne chose pour l'économie nationale", -1.0
" Instaurer un revenu de base va générer de l'inflation", " Le revenu de base est un désastre économique", 1.0
"Adaptée à la situation de « travail invisible »", " Le revenu de base est une mesure adaptée à l'économie du 21e siècle", 1.0
" Le revenu de base permet une gestion plus flexible de la main-d'oeuvre", " Le revenu de base est une mesure adaptée à l'économie du 21e siècle", 1.0
