arg1, arg2, attack_support
"kl17950 -> kl16213", "kl16213 -> kl16863", "Support"
"kl17025 -> kl16211", "kl16211 -> ¬kl13207", "Support"
"kl17025 -> kl16211", "kl16211 -> kl12740", "Support"
"kl16991 -> ¬kl16768", "kl16768 -> ¬kl15346", "Attack"
"kl16768 -> ¬kl15346", "kl15346 -> kl15109", "Attack"
"kl17463 -> kl16768", "kl16768 -> ¬kl15346", "Support"
"kl17410 -> kl16768", "kl16768 -> ¬kl15346", "Support"
"kl17191 -> kl16234", "kl16234 -> kl13740", "Support"
"kl17021 -> ¬kl15672", "kl15672 -> ¬kl15014", "Attack"
"kl17749 -> ¬kl17021", "kl17021 -> ¬kl15672", "Attack"
"kl17998 -> kl16512", "kl16512 -> ¬kl13205", "Support"
"kl16695 -> ¬kl15891", "kl15891 -> ¬kl13936", "Attack"
"kl17243 -> ¬kl16289", "kl16289 -> ¬kl13026", "Attack"
"kl16647 -> kl15891", "kl15891 -> ¬kl13936", "Support"
"kl16991 -> ¬kl16768", "kl16768 -> ¬kl15346", "Attack"
"kl16991 -> ¬kl16085", "kl16085 -> ¬kl15109", "Attack"
"kl16991 -> ¬kl16884", "kl16884 -> ¬kl15542", "Attack"
"kl16759 -> kl16991", "kl16991 -> ¬kl16085", "Support"
"kl16759 -> kl16991", "kl16991 -> ¬kl16768", "Support"
"kl16759 -> kl16991", "kl16991 -> ¬kl16884", "Support"
"kl17151 -> kl15764", "kl15764 -> kl12741", "Support"
"kl17097 -> kl16267", "kl16267 -> kl13948", "Support"
"kl19257 -> ¬kl18004", "kl18004 -> kl16523", "Attack"
"kl16660 -> ¬kl16289", "kl16289 -> ¬kl13026", "Attack"
"kl19358 -> ¬kl17858", "kl17858 -> ¬kl16212", "Attack"
"kl17858 -> ¬kl16212", "kl16212 -> kl14314", "Attack"
"kl17858 -> ¬kl16212", "kl16212 -> kl14023", "Attack"
"kl19349 -> ¬kl17858", "kl17858 -> ¬kl16212", "Attack"
"kl18435 -> ¬kl17858", "kl17858 -> ¬kl16212", "Attack"
"kl18509 -> kl17858", "kl17858 -> ¬kl16212", "Support"
"kl19149 -> kl17858", "kl17858 -> ¬kl16212", "Support"
"kl18796 -> kl17858", "kl17858 -> ¬kl16212", "Support"
"kl19350 -> kl17840", "kl17840 -> ¬kl16231", "Support"
"kl16747 -> ¬kl15835", "kl15835 -> ¬kl12740", "Attack"
"kl16696 -> ¬kl16151", "kl16151 -> ¬kl13646", "Attack"
"kl17365 -> kl16696", "kl16696 -> ¬kl16151", "Support"
"kl19324 -> ¬kl17826", "kl17826 -> kl16858", "Attack"
"kl17826 -> kl16858", "kl16858 -> ¬kl15784", "Support"
"kl17959 -> ¬kl17098", "kl17098 -> kl15468", "Attack"
"kl17098 -> kl15468", "kl15468 -> kl13207", "Support"
"kl18076 -> ¬kl15675", "kl15675 -> kl13212", "Attack"
"kl17049 -> ¬kl16512", "kl16512 -> ¬kl13205", "Attack"
"kl16739 -> kl15469", "kl15469 -> kl15915", "Support"
"kl16739 -> kl15469", "kl15469 -> ¬kl12741", "Support"
"kl19479 -> ¬kl17526", "kl17526 -> ¬kl16733", "Attack"
"kl17526 -> ¬kl16733", "kl16733 -> ¬kl15432", "Attack"
"kl17849 -> ¬kl16310", "kl16310 -> ¬kl13646", "Attack"
"kl17029 -> ¬kl15724", "kl15724 -> ¬kl13936", "Attack"
"kl17859 -> kl16212", "kl16212 -> kl14314", "Support"
"kl17859 -> kl16212", "kl16212 -> kl14023", "Support"
"kl17859 -> kl19358", "kl19358 -> ¬kl17858", "Support"
"kl16971 -> kl15180", "kl15180 -> kl13205", "Support"
"kl17063 -> kl15346", "kl15346 -> kl15109", "Support"
"kl18109 -> kl17063", "kl17063 -> kl15346", "Support"
"kl16863 -> ¬kl16211", "kl16211 -> ¬kl13207", "Attack"
"kl16863 -> ¬kl16211", "kl16211 -> kl12740", "Attack"
"kl16213 -> kl16863", "kl16863 -> ¬kl16211", "Support"
"kl18131 -> ¬kl16584", "kl16584 -> ¬kl13205", "Attack"
"kl17979 -> kl17253", "kl17253 -> kl16213", "Support"
"kl18044 -> kl17253", "kl17253 -> kl16213", "Support"
"kl17253 -> kl16213", "kl16213 -> kl19607", "Support"
"kl17253 -> kl16213", "kl16213 -> kl16212", "Support"
"kl17253 -> kl16213", "kl16213 -> kl16863", "Support"
"kl17253 -> kl16213", "kl16213 -> kl14482", "Support"
"kl17253 -> kl16213", "kl16213 -> kl19358", "Support"
"kl18951 -> ¬kl18071", "kl18071 -> ¬kl16233", "Attack"
"kl20760 -> kl18951", "kl18951 -> ¬kl18071", "Support"
"kl19715 -> kl18951", "kl18951 -> ¬kl18071", "Support"
"kl16704 -> ¬kl16578", "kl16578 -> ¬kl12740", "Attack"
"kl16657 -> kl16509", "kl16509 -> kl13212", "Support"
"kl16649 -> kl15891", "kl15891 -> ¬kl13936", "Support"
"kl16832 -> kl15473", "kl15473 -> ¬kl13173", "Support"
"kl16470 -> kl14023", "kl14023 -> kl9552", "Support"
"kl13207 -> kl16470", "kl16470 -> kl14023", "Support"
"kl16019 -> ¬kl15469", "kl15469 -> kl15915", "Attack"
"kl16019 -> ¬kl15469", "kl15469 -> ¬kl12741", "Attack"
"kl15469 -> ¬kl12741", "kl12741 -> kl10740", "Attack"
"kl15469 -> kl15915", "kl15915 -> kl14479", "Support"
"kl16739 -> kl15469", "kl15469 -> kl15915", "Support"
"kl16739 -> kl15469", "kl15469 -> ¬kl12741", "Support"
"kl16765 -> kl15469", "kl15469 -> kl15915", "Support"
"kl16765 -> kl15469", "kl15469 -> ¬kl12741", "Support"
"kl17123 -> kl15469", "kl15469 -> kl15915", "Support"
"kl17123 -> kl15469", "kl15469 -> ¬kl12741", "Support"
"kl17856 -> kl15469", "kl15469 -> kl15915", "Support"
"kl17856 -> kl15469", "kl15469 -> ¬kl12741", "Support"
"kl18070 -> ¬kl16050", "kl16050 -> ¬kl13997", "Attack"
"kl16578 -> ¬kl12740", "kl12740 -> ¬kl9199", "Attack"
"kl16704 -> ¬kl16578", "kl16578 -> ¬kl12740", "Attack"
"kl16461 -> kl13598", "kl13598 -> kl9773", "Support"
"kl17526 -> ¬kl16733", "kl16733 -> ¬kl15432", "Attack"
"kl16733 -> ¬kl15432", "kl15432 -> ¬kl12979", "Attack"
"kl16318 -> ¬kl13064", "kl13064 -> ¬kl10209", "Attack"
"kl16103 -> ¬kl13017", "kl13017 -> ¬kl9587", "Attack"
"kl15472 -> ¬kl14480", "kl14480 -> kl10740", "Attack"
"kl17143 -> kl16022", "kl16022 -> kl13637", "Support"
"kl15471 -> kl13208", "kl13208 -> kl9588", "Support"
"kl17044 -> ¬kl15784", "kl15784 -> kl13313", "Attack"
"kl17044 -> ¬kl18009", "kl18009 -> kl15784", "Attack"
"kl16512 -> ¬kl13205", "kl13205 -> kl9587", "Attack"
"kl17049 -> ¬kl16512", "kl16512 -> ¬kl13205", "Attack"
"kl17869 -> kl16512", "kl16512 -> ¬kl13205", "Support"
"kl17850 -> kl16512", "kl16512 -> ¬kl13205", "Support"
"kl17998 -> kl16512", "kl16512 -> ¬kl13205", "Support"
"kl17758 -> ¬kl16690", "kl16690 -> ¬kl16050", "Attack"
"kl16690 -> ¬kl16050", "kl16050 -> ¬kl13997", "Attack"
"kl17167 -> kl16382", "kl16382 -> ¬kl14379", "Support"
"kl18180 -> kl16523", "kl16523 -> ¬kl12721", "Support"
"kl15449 -> kl14023", "kl14023 -> kl9552", "Support"
"kl15178 -> ¬kl12741", "kl12741 -> kl10740", "Attack"
"kl15469 -> kl15915", "kl15915 -> kl14479", "Support"
"kl15915 -> kl14479", "kl14479 -> ¬kl10740", "Support"
"kl16317 -> ¬kl13461", "kl13461 -> kl9800", "Attack"
"kl17840 -> ¬kl16231", "kl16231 -> ¬kl13637", "Attack"
"kl19350 -> kl17840", "kl17840 -> ¬kl16231", "Support"
"kl16053 -> kl13924", "kl13924 -> ¬kl9588", "Support"
"kl15901 -> ¬kl14482", "kl14482 -> ¬kl10209", "Attack"
"kl15901 -> ¬kl14482", "kl14482 -> kl13967", "Attack"
"kl15901 -> ¬kl14482", "kl14482 -> ¬kl15890", "Attack"
"kl17151 -> kl15764", "kl15764 -> kl12741", "Support"
"kl15764 -> kl12741", "kl12741 -> kl10740", "Support"
"kl15180 -> kl13205", "kl13205 -> kl9587", "Support"
"kl16650 -> kl15180", "kl15180 -> kl13205", "Support"
"kl16971 -> kl15180", "kl15180 -> kl13205", "Support"
"kl15757 -> kl13205", "kl13205 -> kl9587", "Support"
"kl16766 -> kl15347", "kl15347 -> kl13206", "Support"
"kl15347 -> kl13206", "kl13206 -> kl9587", "Support"
"kl15179 -> ¬kl12741", "kl12741 -> kl10740", "Attack"
"kl15948 -> kl15473", "kl15473 -> ¬kl13173", "Support"
"kl15948 -> kl14023", "kl14023 -> kl9552", "Support"
"kl18108 -> kl15948", "kl15948 -> kl15473", "Support"
"kl18108 -> kl15948", "kl15948 -> kl14023", "Support"
"kl15947 -> ¬kl15014", "kl15014 -> ¬kl12446", "Attack"
"kl18164 -> kl16254", "kl16254 -> ¬kl14696", "Support"
"kl15724 -> ¬kl13936", "kl13936 -> ¬kl9552", "Attack"
"kl15724 -> ¬kl13936", "kl13936 -> ¬kl12995", "Attack"
"kl17029 -> ¬kl15724", "kl15724 -> ¬kl13936", "Attack"
"kl17131 -> ¬kl15221", "kl15221 -> ¬kl15075", "Attack"
"kl14482 -> ¬kl15890", "kl15890 -> kl13936", "Attack"
"kl15890 -> kl13936", "kl13936 -> ¬kl9552", "Support"
"kl15890 -> kl13936", "kl13936 -> ¬kl12995", "Support"
"kl16584 -> ¬kl13205", "kl13205 -> kl9587", "Attack"
"kl18159 -> ¬kl16584", "kl16584 -> ¬kl13205", "Attack"
"kl18131 -> ¬kl16584", "kl16584 -> ¬kl13205", "Attack"
"kl15297 -> kl13948", "kl13948 -> kl10740", "Support"
"kl15297 -> kl18511", "kl18511 -> ¬kl17410", "Support"
"kl16274 -> ¬kl13264", "kl13264 -> kl9714", "Attack"
"kl18194 -> ¬kl16274", "kl16274 -> ¬kl13264", "Attack"
"kl15467 -> kl13204", "kl13204 -> kl9588", "Support"
"kl16836 -> kl16360", "kl16360 -> kl13740", "Support"
"kl16360 -> kl13740", "kl13740 -> kl10463", "Support"
"kl16787 -> ¬kl15148", "kl15148 -> ¬kl12721", "Attack"
"kl15897 -> kl13948", "kl13948 -> kl10740", "Support"
"kl15897 -> kl18511", "kl18511 -> ¬kl17410", "Support"
"kl16210 -> kl14480", "kl14480 -> kl10740", "Support"
"kl16265 -> kl14480", "kl14480 -> kl10740", "Support"
"kl18205 -> kl16254", "kl16254 -> ¬kl14696", "Support"
"kl16656 -> ¬kl16523", "kl16523 -> ¬kl12721", "Attack"
"kl17073 -> ¬kl15935", "kl15935 -> kl13637", "Attack"
"kl15354 -> kl13064", "kl13064 -> ¬kl10209", "Support"
"kl16827 -> kl15354", "kl15354 -> kl13064", "Support"
"kl16267 -> kl13948", "kl13948 -> kl10740", "Support"
"kl17097 -> kl16267", "kl16267 -> kl13948", "Support"
"kl16696 -> ¬kl16151", "kl16151 -> ¬kl13646", "Attack"
"kl16151 -> ¬kl13646", "kl13646 -> ¬kl10590", "Attack"
"kl15676 -> ¬kl14165", "kl14165 -> ¬kl10079", "Attack"
"kl17858 -> ¬kl16212", "kl16212 -> kl14314", "Attack"
"kl17858 -> ¬kl16212", "kl16212 -> kl14023", "Attack"
"kl16212 -> kl14023", "kl14023 -> kl9552", "Support"
"kl16213 -> kl16212", "kl16212 -> kl14023", "Support"
"kl16213 -> kl16212", "kl16212 -> kl14314", "Support"
"kl16212 -> kl14314", "kl14314 -> ¬kl14401", "Support"
"kl16212 -> kl14314", "kl14314 -> ¬kl10290", "Support"
"kl17859 -> kl16212", "kl16212 -> kl14314", "Support"
"kl17859 -> kl16212", "kl16212 -> kl14023", "Support"
"kl15396 -> kl13207", "kl13207 -> kl16470", "Support"
"kl15396 -> kl13207", "kl13207 -> kl9199", "Support"
"kl17477 -> ¬kl16858", "kl16858 -> ¬kl15784", "Attack"
"kl16858 -> ¬kl15784", "kl15784 -> kl13313", "Attack"
"kl17978 -> kl16858", "kl16858 -> ¬kl15784", "Support"
"kl17826 -> kl16858", "kl16858 -> ¬kl15784", "Support"
"kl16085 -> ¬kl15109", "kl15109 -> kl9552", "Attack"
"kl16991 -> ¬kl16085", "kl16085 -> ¬kl15109", "Attack"
"kl16883 -> kl16085", "kl16085 -> ¬kl15109", "Support"
"kl17805 -> ¬kl16149", "kl16149 -> ¬kl13672", "Attack"
"kl16579 -> ¬kl14482", "kl14482 -> ¬kl10209", "Attack"
"kl16579 -> ¬kl14482", "kl14482 -> kl13967", "Attack"
"kl16579 -> ¬kl14482", "kl14482 -> ¬kl15890", "Attack"
"kl16830 -> kl16254", "kl16254 -> ¬kl14696", "Support"
"kl15539 -> kl12740", "kl12740 -> ¬kl9199", "Support"
"kl16817 -> ¬kl16288", "kl16288 -> ¬kl13967", "Attack"
"kl16288 -> ¬kl13967", "kl13967 -> ¬kl10209", "Attack"
"kl15985 -> kl12740", "kl12740 -> ¬kl9199", "Support"
"kl16952 -> kl15985", "kl15985 -> kl12740", "Support"
"kl18086 -> kl15985", "kl15985 -> kl12740", "Support"
"kl14481 -> kl15985", "kl15985 -> kl12740", "Support"
"kl16569 -> kl13026", "kl13026 -> kl10209", "Support"
"kl17191 -> kl16234", "kl16234 -> kl13740", "Support"
"kl17972 -> kl16234", "kl16234 -> kl13740", "Support"
"kl16834 -> kl16234", "kl16234 -> kl13740", "Support"
"kl16234 -> kl13740", "kl13740 -> kl10463", "Support"
"kl15543 -> kl14143", "kl14143 -> kl10740", "Support"
"kl18154 -> kl15337", "kl15337 -> kl15109", "Support"
"kl15337 -> kl15109", "kl15109 -> kl9552", "Support"
"kl17244 -> kl15337", "kl15337 -> kl15109", "Support"
"kl17721 -> ¬kl17004", "kl17004 -> ¬kl16233", "Attack"
"kl17004 -> ¬kl16233", "kl16233 -> kl12721", "Attack"
"kl5053 -> kl17004", "kl17004 -> ¬kl16233", "Support"
"kl18063 -> ¬kl15138", "kl15138 -> ¬kl13396", "Attack"
"kl19138 -> kl18063", "kl18063 -> ¬kl15138", "Support"
"kl19257 -> ¬kl18004", "kl18004 -> kl16523", "Attack"
"kl18401 -> ¬kl18004", "kl18004 -> kl16523", "Attack"
"kl16623 -> kl18004", "kl18004 -> kl16523", "Support"
"kl18004 -> kl16523", "kl16523 -> ¬kl12721", "Support"
"kl15835 -> ¬kl12740", "kl12740 -> ¬kl9199", "Attack"
"kl18101 -> ¬kl15835", "kl15835 -> ¬kl12740", "Attack"
"kl16747 -> ¬kl15835", "kl15835 -> ¬kl12740", "Attack"
"kl15189 -> kl12741", "kl12741 -> kl10740", "Support"
"kl16248 -> kl13017", "kl13017 -> ¬kl9587", "Support"
"kl15672 -> ¬kl15014", "kl15014 -> ¬kl12446", "Attack"
"kl17021 -> ¬kl15672", "kl15672 -> ¬kl15014", "Attack"
"kl15983 -> kl13026", "kl13026 -> kl10209", "Support"
"kl15949 -> ¬kl14023", "kl14023 -> kl9552", "Attack"
"kl18008 -> kl16254", "kl16254 -> ¬kl14696", "Support"
"kl16822 -> ¬kl16517", "kl16517 -> ¬kl12721", "Attack"
"kl17925 -> ¬kl15487", "kl15487 -> kl12982", "Attack"
"kl15487 -> kl12982", "kl12982 -> kl9199", "Support"
"kl15473 -> ¬kl13173", "kl13173 -> ¬kl9552", "Attack"
"kl16832 -> kl15473", "kl15473 -> ¬kl13173", "Support"
"kl13210 -> kl15473", "kl15473 -> ¬kl13173", "Support"
"kl15948 -> kl15473", "kl15473 -> ¬kl13173", "Support"
"kl16695 -> ¬kl15891", "kl15891 -> ¬kl13936", "Attack"
"kl15891 -> ¬kl13936", "kl13936 -> ¬kl9552", "Attack"
"kl15891 -> ¬kl13936", "kl13936 -> ¬kl12995", "Attack"
"kl17110 -> kl15891", "kl15891 -> ¬kl13936", "Support"
"kl16647 -> kl15891", "kl15891 -> ¬kl13936", "Support"
"kl16649 -> kl15891", "kl15891 -> ¬kl13936", "Support"
"kl16648 -> kl15891", "kl15891 -> ¬kl13936", "Support"
"kl16775 -> ¬kl16523", "kl16523 -> ¬kl12721", "Attack"
"kl18076 -> ¬kl15675", "kl15675 -> kl13212", "Attack"
"kl15675 -> kl13212", "kl13212 -> ¬kl9588", "Support"
"kl16019 -> ¬kl15469", "kl15469 -> kl15915", "Attack"
"kl16019 -> ¬kl15469", "kl15469 -> ¬kl12741", "Attack"
"kl16019 -> kl12741", "kl12741 -> kl10740", "Support"
"kl16989 -> kl15496", "kl15496 -> kl13256", "Support"
"kl18193 -> kl16989", "kl16989 -> kl15496", "Support"
"kl15765 -> ¬kl14165", "kl14165 -> ¬kl10079", "Attack"
"kl16289 -> ¬kl13026", "kl13026 -> kl10209", "Attack"
"kl17243 -> ¬kl16289", "kl16289 -> ¬kl13026", "Attack"
"kl16660 -> ¬kl16289", "kl16289 -> ¬kl13026", "Attack"
"kl15140 -> kl13205", "kl13205 -> kl9587", "Support"
"kl16239 -> ¬kl13212", "kl13212 -> ¬kl9588", "Attack"
"kl18071 -> ¬kl16233", "kl16233 -> kl12721", "Attack"
"kl18951 -> ¬kl18071", "kl18071 -> ¬kl16233", "Attack"
"kl19673 -> ¬kl17929", "kl17929 -> kl16022", "Attack"
"kl18880 -> ¬kl17929", "kl17929 -> kl16022", "Attack"
"kl18633 -> kl17929", "kl17929 -> kl16022", "Support"
"kl17929 -> kl16022", "kl16022 -> kl13637", "Support"
"kl16396 -> ¬kl14284", "kl14284 -> ¬kl9587", "Attack"
"kl16400 -> ¬kl14482", "kl14482 -> ¬kl15890", "Attack"
