arg1, arg2, attack_support
"kl16613 -> kl16307", "kl16307 -> kl12725", "Support"
"kl18181 -> kl16307", "kl16307 -> kl12725", "Support"
"kl16307 -> kl12725", "kl12725 -> ¬kl10837", "Support"
"kl16106 -> ¬kl12785", "kl12785 -> kl10851", "Attack"
"kl16781 -> ¬kl15372", "kl15372 -> ¬kl15086", "Attack"
"kl15372 -> ¬kl15086", "kl15086 -> kl12594", "Attack"
"kl13152 -> ¬kl10849", "kl10849 -> ¬kl9089", "Attack"
"kl13152 -> ¬kl10849", "kl10849 -> kl14392", "Attack"
"kl14109 -> kl9265", "kl9265 -> kl7607", "Support"
"kl15529 -> ¬kl13258", "kl13258 -> kl11680", "Attack"
"kl15406 -> kl14860", "kl14860 -> kl10853", "Support"
"kl17058 -> ¬kl15804", "kl15804 -> kl13149", "Attack"
"kl15804 -> kl13149", "kl13149 -> kl10850", "Support"
"kl17829 -> ¬kl16120", "kl16120 -> ¬kl14348", "Attack"
"kl16120 -> ¬kl14348", "kl14348 -> kl12594", "Attack"
"kl16793 -> kl16120", "kl16120 -> ¬kl14348", "Support"
"kl15419 -> ¬kl12785", "kl12785 -> kl10851", "Attack"
"kl13079 -> kl9265", "kl9265 -> kl7607", "Support"
"kl12821 -> ¬kl10848", "kl10848 -> kl14392", "Attack"
"kl12821 -> ¬kl10848", "kl10848 -> ¬kl9089", "Attack"
"kl16126 -> kl12962", "kl12962 -> kl10853", "Support"
"kl14974 -> ¬kl9358", "kl9358 -> kl6776", "Attack"
"kl13151 -> ¬kl12412", "kl12412 -> ¬kl9049", "Attack"
"kl15669 -> ¬kl13151", "kl13151 -> ¬kl12412", "Attack"
"kl16341 -> ¬kl13151", "kl13151 -> ¬kl12412", "Attack"
"kl16356 -> kl13151", "kl13151 -> ¬kl12412", "Support"
"kl15499 -> kl13151", "kl13151 -> ¬kl12412", "Support"
"kl16132 -> ¬kl13054", "kl13054 -> kl10853", "Attack"
"kl15877 -> kl12785", "kl12785 -> kl10851", "Support"
"kl16270 -> kl14371", "kl14371 -> kl10801", "Support"
"kl16505 -> ¬kl15089", "kl15089 -> kl10347", "Attack"
"kl15886 -> ¬kl15089", "kl15089 -> kl10347", "Attack"
"kl15970 -> ¬kl15089", "kl15089 -> kl10347", "Attack"
"kl15497 -> kl15089", "kl15089 -> kl10347", "Support"
"kl15089 -> kl10347", "kl10347 -> kl6770", "Support"
"kl15149 -> kl14358", "kl14358 -> ¬kl10851", "Support"
"kl16408 -> ¬kl12824", "kl12824 -> kl10850", "Attack"
"kl15001 -> ¬kl10312", "kl10312 -> kl9049", "Attack"
"kl12684 -> ¬kl9398", "kl9398 -> kl6776", "Attack"
"kl16235 -> kl12725", "kl12725 -> ¬kl10837", "Support"
"kl16192 -> ¬kl13012", "kl13012 -> ¬kl12594", "Attack"
"kl16259 -> kl12785", "kl12785 -> kl10851", "Support"
"kl15662 -> kl14466", "kl14466 -> kl10851", "Support"
"kl14725 -> ¬kl12566", "kl12566 -> kl6771", "Attack"
"kl14351 -> kl9265", "kl9265 -> kl7607", "Support"
"kl14626 -> ¬kl9705", "kl9705 -> kl7684", "Attack"
"kl13049 -> ¬kl10347", "kl10347 -> kl6770", "Attack"
"kl15054 -> ¬kl9705", "kl9705 -> kl7684", "Attack"
"kl16123 -> kl14369", "kl14369 -> kl10801", "Support"
"kl15559 -> ¬kl13347", "kl13347 -> ¬kl12528", "Attack"
"kl18021 -> ¬kl16506", "kl16506 -> kl13384", "Attack"
"kl16506 -> kl13384", "kl13384 -> ¬kl12594", "Support"
"kl13229 -> kl12412", "kl12412 -> ¬kl9049", "Support"
"kl16384 -> ¬kl14872", "kl14872 -> kl9265", "Attack"
"kl14872 -> kl9265", "kl9265 -> kl7607", "Support"
"kl13346 -> kl9359", "kl9359 -> ¬kl7684", "Support"
"kl14372 -> ¬kl10849", "kl10849 -> kl14392", "Attack"
"kl14372 -> ¬kl10849", "kl10849 -> ¬kl9089", "Attack"
"kl15494 -> kl13054", "kl13054 -> kl10853", "Support"
"kl13133 -> ¬kl10849", "kl10849 -> kl14392", "Attack"
"kl13133 -> ¬kl10849", "kl10849 -> ¬kl9089", "Attack"
"kl16261 -> kl14782", "kl14782 -> kl12594", "Support"
"kl15374 -> ¬kl14392", "kl14392 -> kl10801", "Attack"
"kl15652 -> ¬kl12726", "kl12726 -> ¬kl10850", "Attack"
"kl12652 -> kl9379", "kl9379 -> kl7684", "Support"
"kl16422 -> ¬kl14782", "kl14782 -> kl12594", "Attack"
"kl14693 -> kl12412", "kl12412 -> ¬kl9049", "Support"
"kl15583 -> ¬kl13424", "kl13424 -> ¬kl11814", "Attack"
"kl18005 -> ¬kl15583", "kl15583 -> ¬kl13424", "Attack"
"kl16425 -> ¬kl12725", "kl12725 -> ¬kl10837", "Attack"
"kl15560 -> kl13347", "kl13347 -> ¬kl12528", "Support"
"kl17160 -> ¬kl16215", "kl16215 -> kl13149", "Attack"
"kl16215 -> kl13149", "kl13149 -> kl10850", "Support"
"kl15420 -> kl13260", "kl13260 -> kl15086", "Support"
"kl15420 -> kl13260", "kl13260 -> ¬kl10801", "Support"
"kl16104 -> kl12785", "kl12785 -> kl10851", "Support"
"kl13226 -> kl9380", "kl9380 -> kl7684", "Support"
"kl16125 -> ¬kl14371", "kl14371 -> kl10801", "Attack"
"kl16604 -> ¬kl13785", "kl13785 -> ¬kl10850", "Attack"
"kl16367 -> ¬kl14365", "kl14365 -> kl10837", "Attack"
"kl16124 -> ¬kl13260", "kl13260 -> ¬kl10801", "Attack"
"kl16124 -> ¬kl13260", "kl13260 -> kl15086", "Attack"
"kl13259 -> ¬kl10347", "kl10347 -> kl6770", "Attack"
"kl15879 -> kl15086", "kl15086 -> kl12594", "Support"
"kl15879 -> kl17256", "kl17256 -> kl16122", "Support"
"kl16790 -> ¬kl16163", "kl16163 -> kl13125", "Attack"
"kl16163 -> kl13125", "kl13125 -> kl10850", "Support"
"kl16421 -> ¬kl14289", "kl14289 -> ¬kl12594", "Attack"
"kl15373 -> ¬kl14288", "kl14288 -> kl9645", "Attack"
"kl16395 -> ¬kl14288", "kl14288 -> kl9645", "Attack"
"kl15390 -> ¬kl14288", "kl14288 -> kl9645", "Attack"
"kl14288 -> kl9645", "kl9645 -> kl6770", "Support"
"kl16176 -> kl14399", "kl14399 -> kl10850", "Support"
"kl15486 -> ¬kl14524", "kl14524 -> ¬kl10851", "Attack"
"kl16876 -> kl15486", "kl15486 -> ¬kl14524", "Support"
"kl16386 -> ¬kl13012", "kl13012 -> ¬kl12594", "Attack"
"kl16912 -> kl16386", "kl16386 -> ¬kl13012", "Support"
"kl16129 -> ¬kl12962", "kl12962 -> kl10853", "Attack"
"kl17257 -> kl16129", "kl16129 -> ¬kl12962", "Support"
"kl17258 -> kl16129", "kl16129 -> ¬kl12962", "Support"
"kl16583 -> ¬kl14466", "kl14466 -> kl10851", "Attack"
"kl16130 -> kl13054", "kl13054 -> kl10853", "Support"
"kl16190 -> ¬kl13787", "kl13787 -> kl10850", "Attack"
"kl15528 -> kl13125", "kl13125 -> kl10850", "Support"
"kl15062 -> ¬kl9538", "kl9538 -> ¬kl9089", "Attack"
"kl9163 -> kl16283", "kl16283 -> kl14738", "Support"
"kl16283 -> kl14738", "kl14738 -> ¬kl10801", "Support"
"kl15689 -> ¬kl13260", "kl13260 -> kl15086", "Attack"
"kl15689 -> ¬kl13260", "kl13260 -> ¬kl10801", "Attack"
"kl15530 -> kl14348", "kl14348 -> kl12594", "Support"
"kl16909 -> ¬kl16405", "kl16405 -> kl17829", "Attack"
"kl16909 -> ¬kl16405", "kl16405 -> kl13787", "Attack"
"kl16405 -> kl17829", "kl17829 -> ¬kl16120", "Support"
"kl16405 -> kl13787", "kl13787 -> kl10850", "Support"
"kl15531 -> ¬kl14367", "kl14367 -> kl9645", "Attack"
"kl14367 -> kl9645", "kl9645 -> kl6770", "Support"
"kl15624 -> kl14367", "kl14367 -> kl9645", "Support"
"kl14530 -> kl9163", "kl9163 -> kl16283", "Support"
"kl14530 -> kl9163", "kl9163 -> kl6771", "Support"
"kl16121 -> kl14368", "kl14368 -> ¬kl10850", "Support"
"kl16438 -> ¬kl14290", "kl14290 -> ¬kl10851", "Attack"
"kl15886 -> ¬kl15088", "kl15088 -> kl9645", "Attack"
"kl15088 -> kl9645", "kl9645 -> kl6770", "Support"
"kl15789 -> ¬kl14264", "kl14264 -> ¬kl10850", "Attack"
"kl13003 -> kl9133", "kl9133 -> kl13833", "Support"
"kl13003 -> kl9133", "kl9133 -> ¬kl6770", "Support"
"kl13282 -> ¬kl9538", "kl9538 -> ¬kl9089", "Attack"
"kl15363 -> kl13125", "kl13125 -> kl10850", "Support"
"kl16689 -> ¬kl16365", "kl16365 -> ¬kl13125", "Attack"
"kl16365 -> ¬kl13125", "kl13125 -> kl10850", "Attack"
"kl14692 -> kl12412", "kl12412 -> ¬kl9049", "Support"
"kl15478 -> kl13260", "kl13260 -> kl15086", "Support"
"kl15478 -> kl13260", "kl13260 -> ¬kl10801", "Support"
"kl15478 -> kl17256", "kl17256 -> kl16122", "Support"
"kl17268 -> kl16133", "kl16133 -> kl14860", "Support"
"kl16133 -> kl14860", "kl14860 -> kl10853", "Support"
"kl14585 -> ¬kl10849", "kl10849 -> ¬kl9089", "Attack"
"kl14585 -> ¬kl10849", "kl10849 -> kl14392", "Attack"
"kl15816 -> kl13054", "kl13054 -> kl10853", "Support"
"kl15373 -> ¬kl15086", "kl15086 -> kl12594", "Attack"
"kl15373 -> ¬kl14288", "kl14288 -> kl9645", "Attack"
"kl16370 -> ¬kl14290", "kl14290 -> ¬kl10851", "Attack"
"kl16449 -> ¬kl13384", "kl13384 -> ¬kl12594", "Attack"
"kl14376 -> ¬kl9701", "kl9701 -> kl7684", "Attack"
"kl15988 -> kl14376", "kl14376 -> ¬kl9701", "Support"
"kl14081 -> kl9701", "kl9701 -> kl7684", "Support"
"kl16122 -> ¬kl14369", "kl14369 -> kl10801", "Attack"
"kl16710 -> kl16122", "kl16122 -> ¬kl14369", "Support"
"kl16857 -> kl16122", "kl16122 -> ¬kl14369", "Support"
"kl17256 -> kl16122", "kl16122 -> ¬kl14369", "Support"
"kl16134 -> ¬kl13921", "kl13921 -> ¬kl10851", "Attack"
"kl16976 -> kl16134", "kl16134 -> ¬kl13921", "Support"
"kl16977 -> kl16134", "kl16134 -> ¬kl13921", "Support"
"kl15152 -> kl13707", "kl13707 -> ¬kl12594", "Support"
"kl17879 -> ¬kl16157", "kl16157 -> ¬kl14399", "Attack"
"kl16157 -> ¬kl14399", "kl14399 -> kl10850", "Attack"
"kl15498 -> ¬kl14371", "kl14371 -> kl10801", "Attack"
"kl17134 -> kl15175", "kl15175 -> kl13785", "Support"
"kl15175 -> kl13785", "kl13785 -> ¬kl10850", "Support"
"kl18006 -> ¬kl16000", "kl16000 -> kl14466", "Attack"
"kl16000 -> kl14466", "kl14466 -> kl10851", "Support"
"kl13257 -> kl10347", "kl10347 -> kl6770", "Support"
"kl16464 -> kl14264", "kl14264 -> ¬kl10850", "Support"
"kl13544 -> kl9379", "kl9379 -> kl7684", "Support"
"kl16328 -> kl15086", "kl15086 -> kl12594", "Support"
"kl13132 -> kl9359", "kl9359 -> ¬kl7684", "Support"
"kl13631 -> kl10853", "kl10853 -> ¬kl2288", "Support"
"kl15082 -> ¬kl11569", "kl11569 -> ¬kl3337", "Attack"
"kl7931 -> kl15082", "kl15082 -> ¬kl11569", "Support"
"kl14617 -> ¬kl10838", "kl10838 -> kl3536", "Attack"
"kl11575 -> ¬kl12725", "kl12725 -> ¬kl10837", "Attack"
"kl16425 -> ¬kl12725", "kl12725 -> ¬kl10837", "Attack"
"kl12725 -> ¬kl10837", "kl10837 -> ¬kl2288", "Attack"
"kl16307 -> kl12725", "kl12725 -> ¬kl10837", "Support"
"kl16235 -> kl12725", "kl12725 -> ¬kl10837", "Support"
"kl13259 -> ¬kl10347", "kl10347 -> kl6770", "Attack"
"kl13049 -> ¬kl10347", "kl10347 -> kl6770", "Attack"
"kl10347 -> kl6770", "kl6770 -> kl2288", "Support"
"kl15089 -> kl10347", "kl10347 -> kl6770", "Support"
"kl13257 -> kl10347", "kl10347 -> kl6770", "Support"
"kl13833 -> kl10853", "kl10853 -> ¬kl2288", "Support"
"kl9133 -> kl13833", "kl13833 -> kl10853", "Support"
"kl9703 -> kl7689", "kl7689 -> ¬kl3536", "Support"
"kl14725 -> ¬kl12566", "kl12566 -> kl6771", "Attack"
"kl12566 -> kl6771", "kl6771 -> kl2288", "Support"
"kl16120 -> ¬kl14348", "kl14348 -> kl12594", "Attack"
"kl15530 -> kl14348", "kl14348 -> kl12594", "Support"
"kl14348 -> kl12594", "kl12594 -> kl2288", "Support"
"kl13866 -> kl10837", "kl10837 -> ¬kl2288", "Support"
"kl15583 -> ¬kl13424", "kl13424 -> ¬kl11814", "Attack"
"kl13424 -> ¬kl11814", "kl11814 -> ¬kl3142", "Attack"
"kl9704 -> ¬kl7694", "kl7694 -> ¬kl3541", "Attack"
"kl10830 -> ¬kl7703", "kl7703 -> kl3531", "Attack"
"kl9657 -> kl6776", "kl6776 -> ¬kl2288", "Support"
"kl10264 -> kl8939", "kl8939 -> ¬kl2819", "Support"
"kl16185 -> ¬kl14358", "kl14358 -> ¬kl10851", "Attack"
"kl14358 -> ¬kl10851", "kl10851 -> kl2288", "Attack"
"kl15149 -> kl14358", "kl14358 -> ¬kl10851", "Support"
"kl14585 -> ¬kl10849", "kl10849 -> ¬kl9089", "Attack"
"kl14585 -> ¬kl10849", "kl10849 -> kl14392", "Attack"
"kl10849 -> ¬kl9089", "kl9089 -> kl2288", "Attack"
"kl13133 -> ¬kl10849", "kl10849 -> kl14392", "Attack"
"kl13133 -> ¬kl10849", "kl10849 -> ¬kl9089", "Attack"
"kl13152 -> ¬kl10849", "kl10849 -> ¬kl9089", "Attack"
"kl13152 -> ¬kl10849", "kl10849 -> kl14392", "Attack"
"kl14372 -> ¬kl10849", "kl10849 -> kl14392", "Attack"
"kl14372 -> ¬kl10849", "kl10849 -> ¬kl9089", "Attack"
"kl10849 -> kl14392", "kl14392 -> kl10801", "Support"
"kl10314 -> kl9049", "kl9049 -> kl6289", "Support"
"kl10236 -> kl7149", "kl7149 -> ¬kl3557", "Support"
"kl10716 -> ¬kl6770", "kl6770 -> kl2288", "Attack"
"kl9163 -> kl6771", "kl6771 -> kl2288", "Support"
"kl14530 -> kl9163", "kl9163 -> kl16283", "Support"
"kl14530 -> kl9163", "kl9163 -> kl6771", "Support"
"kl9163 -> kl16283", "kl16283 -> kl14738", "Support"
"kl13260 -> ¬kl10801", "kl10801 -> ¬kl2288", "Attack"
"kl15689 -> ¬kl13260", "kl13260 -> kl15086", "Attack"
"kl15689 -> ¬kl13260", "kl13260 -> ¬kl10801", "Attack"
"kl16124 -> ¬kl13260", "kl13260 -> ¬kl10801", "Attack"
"kl16124 -> ¬kl13260", "kl13260 -> kl15086", "Attack"
"kl13260 -> kl15086", "kl15086 -> kl12594", "Support"
"kl15478 -> kl13260", "kl13260 -> kl15086", "Support"
"kl15478 -> kl13260", "kl13260 -> ¬kl10801", "Support"
"kl15420 -> kl13260", "kl13260 -> kl15086", "Support"
"kl15420 -> kl13260", "kl13260 -> ¬kl10801", "Support"
"kl14042 -> kl11249", "kl11249 -> ¬kl3185", "Support"
"kl14347 -> ¬kl10801", "kl10801 -> ¬kl2288", "Attack"
"kl2590 -> kl9380", "kl9380 -> kl7684", "Support"
"kl13226 -> kl9380", "kl9380 -> kl7684", "Support"
"kl9380 -> kl7684", "kl7684 -> ¬kl6289", "Support"
"kl13161 -> ¬kl10853", "kl10853 -> ¬kl2288", "Attack"
"kl11960 -> kl7507", "kl7507 -> kl3337", "Support"
"kl10263 -> kl8939", "kl8939 -> ¬kl2819", "Support"
"kl9379 -> kl7684", "kl7684 -> ¬kl6289", "Support"
"kl2280 -> kl9379", "kl9379 -> kl7684", "Support"
"kl13544 -> kl9379", "kl9379 -> kl7684", "Support"
"kl12652 -> kl9379", "kl9379 -> kl7684", "Support"
"kl14872 -> kl9265", "kl9265 -> kl7607", "Support"
"kl14351 -> kl9265", "kl9265 -> kl7607", "Support"
"kl9265 -> kl7607", "kl7607 -> ¬kl2288", "Support"
"kl14109 -> kl9265", "kl9265 -> kl7607", "Support"
"kl13079 -> kl9265", "kl9265 -> kl7607", "Support"
"kl15652 -> ¬kl12726", "kl12726 -> ¬kl10850", "Attack"
"kl12726 -> ¬kl10850", "kl10850 -> kl2288", "Attack"
"kl15374 -> ¬kl14392", "kl14392 -> kl10801", "Attack"
"kl10849 -> kl14392", "kl14392 -> kl10801", "Support"
"kl14392 -> kl10801", "kl10801 -> ¬kl2288", "Support"
"kl10848 -> kl14392", "kl14392 -> kl10801", "Support"
"kl15372 -> ¬kl15086", "kl15086 -> kl12594", "Attack"
"kl15373 -> ¬kl15086", "kl15086 -> kl12594", "Attack"
"kl15086 -> kl12594", "kl12594 -> kl2288", "Support"
"kl15879 -> kl15086", "kl15086 -> kl12594", "Support"
"kl16328 -> kl15086", "kl15086 -> kl12594", "Support"
"kl13260 -> kl15086", "kl15086 -> kl12594", "Support"
"kl9858 -> kl7699", "kl7699 -> ¬kl5284", "Support"
"kl9418 -> kl7082", "kl7082 -> ¬kl2881", "Support"
"kl11575 -> ¬kl12725", "kl12725 -> ¬kl10837", "Attack"
"kl14361 -> ¬kl11575", "kl11575 -> kl10837", "Attack"
"kl14361 -> ¬kl11575", "kl11575 -> kl7607", "Attack"
"kl14361 -> ¬kl11575", "kl11575 -> ¬kl12725", "Attack"
"kl11575 -> kl10837", "kl10837 -> ¬kl2288", "Support"
"kl11575 -> kl7607", "kl7607 -> ¬kl2288", "Support"
"kl16449 -> ¬kl13384", "kl13384 -> ¬kl12594", "Attack"
"kl13384 -> ¬kl12594", "kl12594 -> kl2288", "Attack"
"kl16506 -> kl13384", "kl13384 -> ¬kl12594", "Support"
"kl12684 -> ¬kl9398", "kl9398 -> kl6776", "Attack"
"kl9398 -> kl6776", "kl6776 -> ¬kl2288", "Support"
"kl12412 -> ¬kl9049", "kl9049 -> kl6289", "Attack"
"kl13151 -> ¬kl12412", "kl12412 -> ¬kl9049", "Attack"
"kl14693 -> kl12412", "kl12412 -> ¬kl9049", "Support"
"kl13229 -> kl12412", "kl12412 -> ¬kl9049", "Support"
"kl14692 -> kl12412", "kl12412 -> ¬kl9049", "Support"
"kl10173 -> kl7699", "kl7699 -> ¬kl5284", "Support"
"kl14119 -> ¬kl10853", "kl10853 -> ¬kl2288", "Attack"
"kl14496 -> kl11492", "kl11492 -> kl4769", "Support"
"kl13038 -> ¬kl10837", "kl10837 -> ¬kl2288", "Attack"
"kl11602 -> ¬kl6770", "kl6770 -> kl2288", "Attack"
"kl15001 -> ¬kl10312", "kl10312 -> kl9049", "Attack"
"kl10312 -> kl9049", "kl9049 -> kl6289", "Support"
"kl13344 -> kl12413", "kl12413 -> kl6289", "Support"
"kl13915 -> ¬kl9133", "kl9133 -> kl13833", "Attack"
"kl13915 -> ¬kl9133", "kl9133 -> ¬kl6770", "Attack"
"kl9133 -> ¬kl6770", "kl6770 -> kl2288", "Attack"
"kl13003 -> kl9133", "kl9133 -> kl13833", "Support"
"kl13003 -> kl9133", "kl9133 -> ¬kl6770", "Support"
"kl9133 -> kl13833", "kl13833 -> kl10853", "Support"
"kl15105 -> kl12594", "kl12594 -> kl2288", "Support"
"kl14363 -> ¬kl10851", "kl10851 -> kl2288", "Attack"
"kl16408 -> ¬kl12824", "kl12824 -> kl10850", "Attack"
"kl12824 -> kl10850", "kl10850 -> kl2288", "Support"
"kl9419 -> ¬kl7703", "kl7703 -> kl3531", "Attack"
"kl14353 -> kl10833", "kl10833 -> kl5292", "Support"
"kl12964 -> kl10837", "kl10837 -> ¬kl2288", "Support"
"kl15789 -> ¬kl14264", "kl14264 -> ¬kl10850", "Attack"
"kl14264 -> ¬kl10850", "kl10850 -> kl2288", "Attack"
"kl16464 -> kl14264", "kl14264 -> ¬kl10850", "Support"
"kl10234 -> ¬kl7693", "kl7693 -> ¬kl4743", "Attack"
"kl14355 -> kl10854", "kl10854 -> ¬kl6383", "Support"
"kl16438 -> ¬kl14290", "kl14290 -> ¬kl10851", "Attack"
"kl14290 -> ¬kl10851", "kl10851 -> kl2288", "Attack"
"kl16370 -> ¬kl14290", "kl14290 -> ¬kl10851", "Attack"
"kl14366 -> kl10853", "kl10853 -> ¬kl2288", "Support"
"kl15486 -> ¬kl14524", "kl14524 -> ¬kl10851", "Attack"
"kl14524 -> ¬kl10851", "kl10851 -> kl2288", "Attack"
"kl14376 -> ¬kl9701", "kl9701 -> kl7684", "Attack"
"kl9701 -> kl7684", "kl7684 -> ¬kl6289", "Support"
"kl7690 -> kl9701", "kl9701 -> kl7684", "Support"
"kl14081 -> kl9701", "kl9701 -> kl7684", "Support"
"kl15419 -> ¬kl12785", "kl12785 -> kl10851", "Attack"
"kl16106 -> ¬kl12785", "kl12785 -> kl10851", "Attack"
"kl16259 -> kl12785", "kl12785 -> kl10851", "Support"
"kl12785 -> kl10851", "kl10851 -> kl2288", "Support"
"kl16104 -> kl12785", "kl12785 -> kl10851", "Support"
"kl15877 -> kl12785", "kl12785 -> kl10851", "Support"
"kl9377 -> kl7693", "kl7693 -> ¬kl4743", "Support"
"kl14368 -> ¬kl10850", "kl10850 -> kl2288", "Attack"
"kl16121 -> kl14368", "kl14368 -> ¬kl10850", "Support"
"kl9421 -> kl7082", "kl7082 -> ¬kl2881", "Support"
"kl15702 -> ¬kl14664", "kl14664 -> kl10853", "Attack"
"kl14664 -> kl10853", "kl10853 -> ¬kl2288", "Support"
"kl12520 -> ¬kl7149", "kl7149 -> ¬kl3557", "Attack"
"kl14738 -> ¬kl10801", "kl10801 -> ¬kl2288", "Attack"
"kl16283 -> kl14738", "kl14738 -> ¬kl10801", "Support"
"kl11417 -> ¬kl7695", "kl7695 -> kl4974", "Attack"
"kl10053 -> ¬kl7607", "kl7607 -> ¬kl2288", "Attack"
"kl13789 -> ¬kl10828", "kl10828 -> kl6383", "Attack"
"kl11656 -> kl7606", "kl7606 -> kl2418", "Support"
"kl9842 -> kl7695", "kl7695 -> kl4974", "Support"
"kl13263 -> kl12594", "kl12594 -> kl2288", "Support"
"kl14008 -> kl12464", "kl12464 -> kl3063", "Support"
"kl10235 -> kl7693", "kl7693 -> ¬kl4743", "Support"
"kl9668 -> kl6776", "kl6776 -> ¬kl2288", "Support"
"kl13042 -> kl11680", "kl11680 -> ¬kl4264", "Support"
"kl16125 -> ¬kl14371", "kl14371 -> kl10801", "Attack"
"kl15498 -> ¬kl14371", "kl14371 -> kl10801", "Attack"
