arg1, arg2, attack_support
"kl16277 -> kl13297", "kl13297 -> kl10912", "Support"
"kl13529 -> ¬kl9723", "kl9723 -> ¬kl6742", "Attack"
"kl9723 -> ¬kl6742", "kl6742 -> ¬kl2447", "Attack"
"kl13411 -> ¬kl11514", "kl11514 -> ¬kl4606", "Attack"
"kl15684 -> ¬kl13411", "kl13411 -> ¬kl11514", "Attack"
"kl12420 -> ¬kl8963", "kl8963 -> ¬kl4256", "Attack"
"kl13031 -> ¬kl10098", "kl10098 -> kl7591", "Attack"
"kl10098 -> kl7591", "kl7591 -> kl3471", "Support"
"kl13401 -> ¬kl11842", "kl11842 -> ¬kl3464", "Attack"
"kl14057 -> ¬kl10204", "kl10204 -> ¬kl8539", "Attack"
"kl10204 -> ¬kl8539", "kl8539 -> ¬kl4606", "Attack"
"kl13135 -> ¬kl10262", "kl10262 -> ¬kl7591", "Attack"
"kl14034 -> ¬kl10262", "kl10262 -> ¬kl7591", "Attack"
"kl10262 -> ¬kl7591", "kl7591 -> kl3471", "Attack"
"kl9925 -> ¬kl6584", "kl6584 -> ¬kl7589", "Attack"
"kl9925 -> ¬kl6584", "kl6584 -> kl5909", "Attack"
"kl11475 -> ¬kl6584", "kl6584 -> kl5909", "Attack"
"kl11475 -> ¬kl6584", "kl6584 -> ¬kl7589", "Attack"
"kl9913 -> kl7598", "kl7598 -> ¬kl3147", "Support"
"kl9140 -> ¬kl6700", "kl6700 -> ¬kl6434", "Attack"
"kl13222 -> kl11622", "kl11622 -> ¬kl5210", "Support"
"kl11353 -> ¬kl7598", "kl7598 -> ¬kl3147", "Attack"
"kl10144 -> kl7429", "kl7429 -> ¬kl4548", "Support"
"kl9653 -> ¬kl7503", "kl7503 -> ¬kl3456", "Attack"
"kl13360 -> ¬kl10581", "kl10581 -> ¬kl8281", "Attack"
"kl10581 -> ¬kl8281", "kl8281 -> ¬kl3679", "Attack"
"kl14572 -> ¬kl10979", "kl10979 -> ¬kl8948", "Attack"
"kl10979 -> ¬kl8948", "kl8948 -> ¬kl4278", "Attack"
"kl13851 -> ¬kl10979", "kl10979 -> ¬kl8948", "Attack"
"kl9562 -> kl7397", "kl7397 -> ¬kl4698", "Support"
"kl11386 -> ¬kl8947", "kl8947 -> ¬kl3470", "Attack"
"kl13876 -> ¬kl11386", "kl11386 -> ¬kl8947", "Attack"
"kl10080 -> ¬kl8054", "kl8054 -> kl3114", "Attack"
"kl10080 -> ¬kl8054", "kl8054 -> kl3453", "Attack"
"kl10080 -> ¬kl8054", "kl8054 -> ¬kl6150", "Attack"
"kl14242 -> ¬kl10080", "kl10080 -> ¬kl8054", "Attack"
"kl10015 -> kl8351", "kl8351 -> ¬kl2897", "Support"
"kl13220 -> kl10015", "kl10015 -> kl8351", "Support"
"kl13219 -> kl10015", "kl10015 -> kl8351", "Support"
"kl15667 -> ¬kl14591", "kl14591 -> kl11556", "Attack"
"kl14591 -> kl11556", "kl11556 -> ¬kl4901", "Support"
"kl13810 -> ¬kl11842", "kl11842 -> ¬kl3464", "Attack"
"kl13900 -> ¬kl10708", "kl10708 -> ¬kl3456", "Attack"
"kl14374 -> ¬kl9857", "kl9857 -> ¬kl8320", "Attack"
"kl9857 -> ¬kl8320", "kl8320 -> ¬kl3036", "Attack"
"kl13188 -> kl9857", "kl9857 -> ¬kl8320", "Support"
"kl12939 -> kl9857", "kl9857 -> ¬kl8320", "Support"
"kl14972 -> kl9857", "kl9857 -> ¬kl8320", "Support"
"kl12641 -> kl8074", "kl8074 -> kl4252", "Support"
"kl10142 -> ¬kl8830", "kl8830 -> kl4698", "Attack"
"kl9654 -> ¬kl7601", "kl7601 -> ¬kl3470", "Attack"
"kl13478 -> kl9654", "kl9654 -> ¬kl7601", "Support"
"kl14424 -> ¬kl9590", "kl9590 -> kl8341", "Attack"
"kl9590 -> kl8341", "kl8341 -> ¬kl5042", "Support"
"kl13296 -> kl10457", "kl10457 -> ¬kl6584", "Support"
"kl13296 -> kl10457", "kl10457 -> kl5867", "Support"
"kl15025 -> kl10912", "kl10912 -> ¬kl5644", "Support"
"kl11914 -> ¬kl5668", "kl5668 -> kl2024", "Attack"
"kl11787 -> ¬kl7586", "kl7586 -> ¬kl3453", "Attack"
"kl8934 -> ¬kl7586", "kl7586 -> ¬kl3453", "Attack"
"kl7586 -> ¬kl3453", "kl3453 -> ¬kl912", "Attack"
"kl10374 -> kl3036", "kl3036 -> ¬kl926", "Support"
"kl11236 -> ¬kl3348", "kl3348 -> ¬kl1518", "Attack"
"kl10588 -> ¬kl5210", "kl5210 -> ¬kl1586", "Attack"
"kl10588 -> ¬kl5210", "kl5210 -> ¬kl2029", "Attack"
"kl6700 -> ¬kl6434", "kl6434 -> ¬kl768", "Attack"
"kl9140 -> ¬kl6700", "kl6700 -> ¬kl6434", "Attack"
"kl6639 -> ¬kl4278", "kl4278 -> ¬kl909", "Attack"
"kl11848 -> ¬kl3456", "kl3456 -> ¬kl6382", "Attack"
"kl11848 -> ¬kl3456", "kl3456 -> kl912", "Attack"
"kl7398 -> ¬kl6434", "kl6434 -> ¬kl768", "Attack"
"kl13900 -> ¬kl10708", "kl10708 -> ¬kl3456", "Attack"
"kl14722 -> ¬kl10708", "kl10708 -> ¬kl3456", "Attack"
"kl10708 -> ¬kl3456", "kl3456 -> ¬kl6382", "Attack"
"kl10708 -> ¬kl3456", "kl3456 -> kl912", "Attack"
"kl7429 -> ¬kl4548", "kl4548 -> ¬kl1423", "Attack"
"kl10144 -> kl7429", "kl7429 -> ¬kl4548", "Support"
"kl8730 -> ¬kl2519", "kl2519 -> kl1586", "Attack"
"kl8789 -> ¬kl4698", "kl4698 -> kl768", "Attack"
"kl8504 -> ¬kl2314", "kl2314 -> ¬kl1518", "Attack"
"kl7164 -> kl3451", "kl3451 -> kl1500", "Support"
"kl11098 -> ¬kl2692", "kl2692 -> ¬kl3459", "Attack"
"kl11098 -> ¬kl2692", "kl2692 -> ¬kl1586", "Attack"
"kl8934 -> ¬kl10514", "kl10514 -> ¬kl8054", "Attack"
"kl8934 -> ¬kl2425", "kl2425 -> ¬kl524", "Attack"
"kl8934 -> ¬kl7586", "kl7586 -> ¬kl3453", "Attack"
"kl9652 -> kl8934", "kl8934 -> ¬kl10514", "Support"
"kl9652 -> kl8934", "kl8934 -> ¬kl2425", "Support"
"kl9652 -> kl8934", "kl8934 -> ¬kl7586", "Support"
"kl8182 -> ¬kl4256", "kl4256 -> kl926", "Attack"
"kl11458 -> ¬kl5768", "kl5768 -> ¬kl1978", "Attack"
"kl12350 -> ¬kl2314", "kl2314 -> ¬kl1518", "Attack"
"kl13542 -> ¬kl12350", "kl12350 -> ¬kl2314", "Attack"
"kl7596 -> ¬kl3619", "kl3619 -> ¬kl1518", "Attack"
"kl9157 -> ¬kl7596", "kl7596 -> ¬kl3619", "Attack"
"kl8575 -> ¬kl4589", "kl4589 -> ¬kl2023", "Attack"
"kl12391 -> kl3466", "kl3466 -> kl909", "Support"
"kl7584 -> kl5365", "kl5365 -> kl2199", "Support"
"kl7598 -> ¬kl3147", "kl3147 -> ¬kl1463", "Attack"
"kl11353 -> ¬kl7598", "kl7598 -> ¬kl3147", "Attack"
"kl9913 -> kl7598", "kl7598 -> ¬kl3147", "Support"
"kl12003 -> ¬kl3468", "kl3468 -> kl912", "Attack"
"kl11275 -> ¬kl4082", "kl4082 -> kl909", "Attack"
"kl11519 -> ¬kl3456", "kl3456 -> kl912", "Attack"
"kl11519 -> ¬kl3456", "kl3456 -> ¬kl6382", "Attack"
"kl10459 -> ¬kl6251", "kl6251 -> ¬kl1518", "Attack"
"kl8947 -> ¬kl3470", "kl3470 -> ¬kl909", "Attack"
"kl11386 -> ¬kl8947", "kl8947 -> ¬kl3470", "Attack"
"kl8821 -> kl6150", "kl6150 -> ¬kl1336", "Support"
"kl10460 -> ¬kl4082", "kl4082 -> kl909", "Attack"
"kl10373 -> kl4252", "kl4252 -> ¬kl1866", "Support"
"kl7229 -> ¬kl2433", "kl2433 -> ¬kl384", "Attack"
"kl7503 -> ¬kl3456", "kl3456 -> ¬kl6382", "Attack"
"kl7503 -> ¬kl3456", "kl3456 -> kl912", "Attack"
"kl9653 -> ¬kl7503", "kl7503 -> ¬kl3456", "Attack"
"kl11620 -> kl3459", "kl3459 -> kl1586", "Support"
"kl12635 -> ¬kl4256", "kl4256 -> kl926", "Attack"
"kl13159 -> ¬kl11412", "kl11412 -> ¬kl3679", "Attack"
"kl11412 -> ¬kl3679", "kl3679 -> ¬kl1383", "Attack"
"kl6595 -> ¬kl3452", "kl3452 -> kl909", "Attack"
"kl11187 -> kl4606", "kl4606 -> kl1423", "Support"
"kl8124 -> ¬kl3469", "kl3469 -> kl912", "Attack"
"kl6520 -> ¬kl3675", "kl3675 -> ¬kl1188", "Attack"
"kl11906 -> ¬kl6266", "kl6266 -> kl1586", "Attack"
"kl11906 -> ¬kl6266", "kl6266 -> kl3458", "Attack"
"kl11906 -> ¬kl6266", "kl6266 -> ¬kl927", "Attack"
"kl11466 -> kl4793", "kl4793 -> ¬kl1500", "Support"
"kl10923 -> ¬kl6131", "kl6131 -> ¬kl999", "Attack"
"kl10444 -> kl3466", "kl3466 -> kl909", "Support"
"kl11622 -> ¬kl5210", "kl5210 -> ¬kl1586", "Attack"
"kl11622 -> ¬kl5210", "kl5210 -> ¬kl2029", "Attack"
"kl13222 -> kl11622", "kl11622 -> ¬kl5210", "Support"
"kl8000 -> ¬kl6382", "kl6382 -> ¬kl909", "Attack"
"kl8000 -> ¬kl6382", "kl6382 -> ¬kl3455", "Attack"
"kl10457 -> ¬kl6584", "kl6584 -> kl5909", "Attack"
"kl10457 -> ¬kl6584", "kl6584 -> ¬kl7589", "Attack"
"kl9925 -> ¬kl6584", "kl6584 -> ¬kl7589", "Attack"
"kl9925 -> ¬kl6584", "kl6584 -> kl5909", "Attack"
"kl6584 -> ¬kl7589", "kl7589 -> ¬kl3204", "Attack"
"kl11475 -> ¬kl6584", "kl6584 -> kl5909", "Attack"
"kl11475 -> ¬kl6584", "kl6584 -> ¬kl7589", "Attack"
"kl10111 -> ¬kl6584", "kl6584 -> kl5909", "Attack"
"kl10111 -> ¬kl6584", "kl6584 -> ¬kl7589", "Attack"
"kl6584 -> kl5909", "kl5909 -> ¬kl1518", "Support"
"kl13411 -> ¬kl11514", "kl11514 -> ¬kl4606", "Attack"
"kl11514 -> ¬kl4606", "kl4606 -> kl1423", "Attack"
"kl10532 -> ¬kl3059", "kl3059 -> kl2199", "Attack"
"kl7587 -> kl3471", "kl3471 -> kl909", "Support"
"kl11029 -> kl5438", "kl5438 -> kl1718", "Support"
"kl10885 -> kl2951", "kl2951 -> ¬kl1885", "Support"
"kl12017 -> kl3452", "kl3452 -> kl909", "Support"
"kl12269 -> ¬kl3114", "kl3114 -> ¬kl909", "Attack"
"kl11566 -> ¬kl4555", "kl4555 -> kl2199", "Attack"
"kl8790 -> ¬kl5586", "kl5586 -> ¬kl904", "Attack"
"kl8844 -> kl3459", "kl3459 -> kl1586", "Support"
"kl11414 -> ¬kl3653", "kl3653 -> kl2207", "Attack"
"kl11421 -> ¬kl5998", "kl5998 -> kl1586", "Attack"
"kl12487 -> kl2557", "kl2557 -> ¬kl1929", "Support"
"kl11547 -> ¬kl3653", "kl3653 -> kl2207", "Attack"
"kl7200 -> kl4688", "kl4688 -> ¬kl997", "Support"
"kl7595 -> kl3471", "kl3471 -> kl909", "Support"
"kl7766 -> ¬kl3471", "kl3471 -> kl909", "Attack"
"kl8188 -> ¬kl3114", "kl3114 -> ¬kl909", "Attack"
"kl10457 -> ¬kl6584", "kl6584 -> kl5909", "Attack"
"kl10457 -> ¬kl6584", "kl6584 -> ¬kl7589", "Attack"
"kl10457 -> kl5867", "kl5867 -> ¬kl912", "Support"
"kl13296 -> kl10457", "kl10457 -> ¬kl6584", "Support"
"kl13296 -> kl10457", "kl10457 -> kl5867", "Support"
"kl8208 -> ¬kl3454", "kl3454 -> kl1423", "Attack"
"kl11610 -> ¬kl4901", "kl4901 -> ¬kl1885", "Attack"
"kl12641 -> kl8074", "kl8074 -> kl4252", "Support"
"kl8074 -> kl4252", "kl4252 -> ¬kl1866", "Support"
"kl7226 -> ¬kl3291", "kl3291 -> kl1500", "Attack"
"kl12516 -> ¬kl7226", "kl7226 -> ¬kl3291", "Attack"
"kl10142 -> ¬kl8830", "kl8830 -> kl4698", "Attack"
"kl8830 -> kl4698", "kl4698 -> kl768", "Support"
"kl10203 -> kl8830", "kl8830 -> kl4698", "Support"
"kl10378 -> kl2314", "kl2314 -> ¬kl1518", "Support"
"kl7600 -> kl2314", "kl2314 -> ¬kl1518", "Support"
"kl11710 -> ¬kl5586", "kl5586 -> ¬kl904", "Attack"
"kl7597 -> ¬kl6382", "kl6382 -> ¬kl3455", "Attack"
"kl7597 -> ¬kl6382", "kl6382 -> ¬kl909", "Attack"
"kl11559 -> ¬kl3485", "kl3485 -> ¬kl768", "Attack"
"kl8721 -> ¬kl2948", "kl2948 -> ¬kl1776", "Attack"
"kl9436 -> ¬kl8334", "kl8334 -> kl6040", "Attack"
"kl8334 -> kl6040", "kl6040 -> kl7591", "Support"
"kl8334 -> kl6040", "kl6040 -> kl879", "Support"
"kl10333 -> ¬kl7593", "kl7593 -> kl3819", "Attack"
"kl7593 -> kl3819", "kl3819 -> ¬kl999", "Support"
"kl8780 -> kl6322", "kl6322 -> kl1449", "Support"
"kl13973 -> ¬kl12462", "kl12462 -> kl4606", "Attack"
"kl14739 -> ¬kl12462", "kl12462 -> kl4606", "Attack"
"kl12462 -> kl4606", "kl4606 -> kl1423", "Support"
"kl10458 -> ¬kl2314", "kl2314 -> ¬kl1518", "Attack"
"kl12034 -> kl4688", "kl4688 -> ¬kl997", "Support"
"kl8963 -> ¬kl4256", "kl4256 -> kl926", "Attack"
"kl12420 -> ¬kl8963", "kl8963 -> ¬kl4256", "Attack"
"kl7585 -> ¬kl4278", "kl4278 -> ¬kl909", "Attack"
"kl9048 -> ¬kl4901", "kl4901 -> ¬kl1885", "Attack"
"kl6728 -> kl2544", "kl2544 -> kl368", "Support"
"kl11916 -> kl4256", "kl4256 -> kl926", "Support"
"kl13298 -> kl11916", "kl11916 -> kl4256", "Support"
"kl7590 -> kl3452", "kl3452 -> kl909", "Support"
"kl11911 -> ¬kl3819", "kl3819 -> ¬kl999", "Attack"
"kl10204 -> ¬kl8539", "kl8539 -> ¬kl4606", "Attack"
"kl8539 -> ¬kl4606", "kl4606 -> kl1423", "Attack"
"kl14178 -> ¬kl10480", "kl10480 -> kl5042", "Attack"
"kl10480 -> kl5042", "kl5042 -> ¬kl317", "Support"
"kl10453 -> ¬kl3114", "kl3114 -> ¬kl909", "Attack"
"kl7588 -> kl4082", "kl4082 -> kl909", "Support"
"kl8281 -> ¬kl3679", "kl3679 -> ¬kl1383", "Attack"
"kl10581 -> ¬kl8281", "kl8281 -> ¬kl3679", "Attack"
"kl8174 -> ¬kl5998", "kl5998 -> kl1586", "Attack"
"kl6962 -> kl4234", "kl4234 -> ¬kl909", "Support"
"kl8351 -> ¬kl2897", "kl2897 -> ¬kl1814", "Attack"
"kl10015 -> kl8351", "kl8351 -> ¬kl2897", "Support"
"kl8215 -> kl2314", "kl2314 -> ¬kl1518", "Support"
"kl11024 -> ¬kl6040", "kl6040 -> kl879", "Attack"
"kl11024 -> ¬kl6040", "kl6040 -> kl7591", "Attack"
"kl10925 -> kl3123", "kl3123 -> kl2024", "Support"
"kl8521 -> ¬kl5210", "kl5210 -> ¬kl2029", "Attack"
"kl8521 -> ¬kl5210", "kl5210 -> ¬kl1586", "Attack"
"kl12419 -> ¬kl5586", "kl5586 -> ¬kl904", "Attack"
"kl6584 -> ¬kl7589", "kl7589 -> ¬kl3204", "Attack"
"kl9395 -> ¬kl7589", "kl7589 -> ¬kl3204", "Attack"
"kl7589 -> ¬kl3204", "kl3204 -> ¬kl879", "Attack"
"kl10781 -> kl3459", "kl3459 -> kl1586", "Support"
"kl8321 -> ¬kl4200", "kl4200 -> ¬kl879", "Attack"
"kl11842 -> ¬kl3464", "kl3464 -> kl924", "Attack"
"kl13401 -> ¬kl11842", "kl11842 -> ¬kl3464", "Attack"
"kl13810 -> ¬kl11842", "kl11842 -> ¬kl3464", "Attack"
"kl6742 -> ¬kl2447", "kl2447 -> kl1382", "Attack"
"kl9723 -> ¬kl6742", "kl6742 -> ¬kl2447", "Attack"
"kl9602 -> kl6742", "kl6742 -> ¬kl2447", "Support"
"kl12406 -> kl3458", "kl3458 -> kl1600", "Support"
"kl6632 -> kl4688", "kl4688 -> ¬kl997", "Support"
"kl10262 -> ¬kl7591", "kl7591 -> kl3471", "Attack"
"kl10098 -> kl7591", "kl7591 -> kl3471", "Support"
"kl7591 -> kl3471", "kl3471 -> kl909", "Support"
"kl6040 -> kl7591", "kl7591 -> kl3471", "Support"
"kl7594 -> ¬kl3611", "kl3611 -> kl1423", "Attack"
"kl9654 -> ¬kl7601", "kl7601 -> ¬kl3470", "Attack"
"kl7601 -> ¬kl3470", "kl3470 -> ¬kl909", "Attack"
"kl8807 -> kl6382", "kl6382 -> ¬kl909", "Support"
"kl8807 -> kl6382", "kl6382 -> ¬kl3455", "Support"
"kl11556 -> ¬kl4901", "kl4901 -> ¬kl1885", "Attack"
"kl14591 -> kl11556", "kl11556 -> ¬kl4901", "Support"
"kl10912 -> ¬kl5644", "kl5644 -> kl920", "Attack"
"kl13489 -> kl10912", "kl10912 -> ¬kl5644", "Support"
"kl13297 -> kl10912", "kl10912 -> ¬kl5644", "Support"
"kl14191 -> kl10912", "kl10912 -> ¬kl5644", "Support"
"kl15025 -> kl10912", "kl10912 -> ¬kl5644", "Support"
"kl7159 -> ¬kl4082", "kl4082 -> kl909", "Attack"
"kl8953 -> ¬kl4793", "kl4793 -> ¬kl1500", "Attack"
"kl7259 -> ¬kl4793", "kl4793 -> ¬kl1500", "Attack"
"kl10080 -> ¬kl8054", "kl8054 -> kl3114", "Attack"
"kl10080 -> ¬kl8054", "kl8054 -> kl3453", "Attack"
"kl10080 -> ¬kl8054", "kl8054 -> ¬kl6150", "Attack"
"kl10514 -> ¬kl8054", "kl8054 -> kl3453", "Attack"
"kl10514 -> ¬kl8054", "kl8054 -> ¬kl6150", "Attack"
"kl10514 -> ¬kl8054", "kl8054 -> kl3114", "Attack"
"kl8054 -> ¬kl6150", "kl6150 -> ¬kl1336", "Attack"
"kl9162 -> ¬kl8054", "kl8054 -> ¬kl6150", "Attack"
"kl9162 -> ¬kl8054", "kl8054 -> kl3453", "Attack"
"kl9162 -> ¬kl8054", "kl8054 -> kl3114", "Attack"
"kl8054 -> kl3453", "kl3453 -> ¬kl912", "Support"
"kl8054 -> kl3114", "kl3114 -> ¬kl909", "Support"
"kl12323 -> ¬kl5921", "kl5921 -> ¬kl768", "Attack"
"kl7512 -> ¬kl4143", "kl4143 -> ¬kl1336", "Attack"
"kl8787 -> ¬kl4256", "kl4256 -> kl926", "Attack"
"kl8127 -> ¬kl3449", "kl3449 -> kl909", "Attack"
"kl7583 -> ¬kl3452", "kl3452 -> kl909", "Attack"
"kl8320 -> ¬kl3036", "kl3036 -> ¬kl926", "Attack"
"kl9857 -> ¬kl8320", "kl8320 -> ¬kl3036", "Attack"
"kl7397 -> ¬kl4698", "kl4698 -> kl768", "Attack"
"kl9562 -> kl7397", "kl7397 -> ¬kl4698", "Support"
"kl8268 -> ¬kl4901", "kl4901 -> ¬kl1885", "Attack"
"kl8948 -> ¬kl4278", "kl4278 -> ¬kl909", "Attack"
"kl10979 -> ¬kl8948", "kl8948 -> ¬kl4278", "Attack"
"kl11913 -> ¬kl5303", "kl5303 -> kl2024", "Attack"
"kl8594 -> ¬kl5588", "kl5588 -> ¬kl1885", "Attack"
"kl10938 -> ¬kl3471", "kl3471 -> kl909", "Attack"
"kl8341 -> ¬kl5042", "kl5042 -> ¬kl317", "Attack"
"kl9590 -> kl8341", "kl8341 -> ¬kl5042", "Support"
"kl3675 -> ¬kl1188", "kl1188 -> ¬kl301", "Attack"
"kl6520 -> ¬kl3675", "kl3675 -> ¬kl1188", "Attack"
"kl3109 -> ¬kl926", "kl926 -> kl129", "Attack"
"kl4525 -> ¬kl1423", "kl1423 -> kl301", "Attack"
"kl4198 -> kl879", "kl879 -> ¬kl129", "Support"
"kl11514 -> ¬kl4606", "kl4606 -> kl1423", "Attack"
"kl8539 -> ¬kl4606", "kl4606 -> kl1423", "Attack"
"kl12462 -> kl4606", "kl4606 -> kl1423", "Support"
"kl4606 -> kl1423", "kl1423 -> kl301", "Support"
"kl11187 -> kl4606", "kl4606 -> kl1423", "Support"
"kl4872 -> kl912", "kl912 -> ¬kl128", "Support"
"kl2847 -> ¬kl1586", "kl1586 -> ¬kl1382", "Attack"
