premise, conclusion, weight
"現在一超多強的國際環境下，中美兩國的角力絕不僅止於貿易一途；再加上現在各國普遍保護主義與右派當道，區域間結盟的戰略意味也隨之提高。在一些國際法與相關條約的約束下，日本僅能選邊站且無法置身事外，因此在相關的政治考量下，選擇和美國站在同一邊可能是日本經過一番衡量後的選擇，自然也需要以一些具體措施表態，既支持美方、又能保有部分與中國斡旋的空間，於是針對華為的抵制，確實很有可能代表了日方在這場角力中表明的態度。4107011022 中文一", "4106042022就我認為,這和中美貿易戰真的有一定的關聯性因為講真的,如果對於中國製的產品有疑慮的話那怎麼就不會想說其他國家也是一樣的呢如果中國說有可能有竊聽的可能性,那誰能保證其他國家不會嗎中國崛起必當是現今的趨勢,而貿易戰也依然火熱日本始終還是得選擇靠攏其中一方,而有此可以看出來日本是較偏向美方的", 1.0
"網路上的隱私是很難被防住的，科技日新月異，人跟人之間越來越沒有隱私，所以日本的未雨綢繆是合理的行為。但是換個角度想，會不會是中美貿易戰下日本的表態行為？沒有確切證據指出華為有偷竊資料的行為，但日本卻做出如此明確立場的選擇，不禁讓人聯想到背後的實力角逐4106032016", "現在因為科技的進步，許多重要資訊都是電子化保存，不像以前都是以紙本方式保存，一但使用電子化保存就容易因為網路的發達而被竊取。我認為日本因為華為的產品有安全的疑慮而禁用是合理的決定，如果等到發生問題之後才禁用那可能已經造成無法挽回的傷害了，既然如此何不提早做好防護措施，因此為了能確實保護好國家的資料，這樣保守的決定是必須的。(4105021024)", -0.5
"沒錯，中國對於人民的控制愈來愈強烈，前一陣子連作者的著作都開始控制，這對於台灣或日本來說，可是人民的基本權利啊。日本和中國法治上根本的不同，導致這樣的結果，其實並不奇怪。4106032013", "不論是人民的隱私，還是國家安全都非常重要，該有的權利就該站出來捍衛，況且中國政府連自己國內的人民都嚴密監控了，所以我認為日本停用華為手機是合理的作法，等到真的發現資訊外洩，就來不及了4107032012", 1.0
"在日本決定不再採購華為產品後也決定在中美貿易戰中站在美國這邊，這其中的後果目前還不得而知。但在日本經濟上可能會有的影響在於日本出口量中國跟美國大概都站了20%左右，那可能後續中國對日本做出某些經濟制裁時就會影響到日本對經濟。再看看觀光上，2017年赴日的海外遊客數量達2869萬人次。其中，來自大陸的訪日遊客達735.58萬人次，連3年居首。或許這些都有可能會因為在中美貿易戰中的表態而減少出口量和觀光人數。參考資料：1.財金M平方https://goo.gl/gbRe1i2.中時電子報https://goo.gl/mXd5Ad4105036033 林昕佑 昆蟲三", "日本此刻突然宣布禁用華為的產品，不僅受到中國大使館的強烈譴責，日本網友也指出這可能是牽扯到有關政治的問題，即便官方的說法是因為安全隱私的疑慮（當然這個也是考慮在內的其中之一元素），我覺得更有可能的是順應現在美國的政策，在美中貿易戰選邊站。4107044032 行銷一林辰芸", -0.5
"政治因素肯定占了很大的一部分，因為中國為共產體制社會，他們的企業只要政府需要，肯定為其所用，華為設備在歐美市場佔有一定銷量，若影響了人民生活過多，我認為美國政府是有必要禁止的，而日本從政經兩方面來考量都是合理的，畢竟由上面那位同學所說，中美貿易戰搞不好會變成全球貿易選邊站的局勢，日本怎麼也不會選擇跟中國站在同一邊，討好這個說法有點過了。4106032032", "中美貿易戰搞不好會變成全球貿易選邊站的局勢了。華為會被美國視為眼中釘很可能是因為在世界的通訊科技方面已經數一數二了，又在歐美市場中佔有一定的銷量。日本這舉動對我來說有討好美國的感覺，也或許可能是利用這個貿易戰的機會，從中美兩國獲得利益最大化吧。 4104011037", -1.0
"我同意您的論述，因為日本是非常親美的，雖然在中美貿易戰時，日本是遊走在中美間兩邊都不得罪，但是在圍堵華維上，可以看到各國開始選邊站，日本選擇了美國。這件事突顯了美國迄今的對亞洲影響力是中國難以撼動的。4104043051", "我認為這次的事件只是在美中貿易戰的影響下而衍生的小衝突，而他的背後代表了美國好中國的角力，這部是是非對錯的訰問題，而是一個日本要選邊站，而他最後選擇了向美國靠攏的一個抉擇 4105052008 生科三", 1.0
"不能因為世界各國都拒絕使用華為的產品就跟著封殺他們，這是一種無意義的跟風行為，我認為應該要提出證據說明華為有資安風險才能公佈禁止使用華為產品的發言，不過日本政府基於國家安全的因素做出這樣的決定我們也無法反駁，身為華為的領導人或許要盡快做出回應，否則會有重大的經濟損耗。行銷二 彭康閔 4106044042", "停只使用華為多一層保障絕對是好了，也不只日本這樣，就不會顯得刻意排擠，而在世界各國中遭到撻伐等等，百益無一害這是可想而知的，接下來就等著看中美貿易戰的後續了 4105062051 土木3", -0.5
"日本抵制華為手機的舉動我認為相當合理，只是在中美貿易戰仍然火熱的情勢下決定，不免令人聯想日本是否為配合美國對中國實行經濟制裁而行之，不過，從另一個角度來看，中國廠商製造的手機先前已有資安漏洞的情形，所以以安全上的考量禁止華為的舉動可說是相當合理。4103039037", "日本此刻突然宣布禁用華為的產品，不僅受到中國大使館的強烈譴責，日本網友也指出這可能是牽扯到有關政治的問題，即便官方的說法是因為安全隱私的疑慮（當然這個也是考慮在內的其中之一元素），我覺得更有可能的是順應現在美國的政策，在美中貿易戰選邊站。4107044032 行銷一林辰芸", 1.0
"然而背景複雜並不能成為禁用的主要原因，我們過去也有很多微軟，apple包括google等等的企業也有和美國進行科技合作包括nasa，而且過去還有比起這種華為“背景複雜”更令人髮指的監聽計劃的醜聞，但是也沒有看到有針對iphone和google的防範4105064016", "中國華為是一間背景複雜的公司，許多高層都有軍事背景，曾經為解放軍的管理階層。歐洲跟日本對於這樣背景的公司有所疑慮也是在所難免，畢竟對於一間通訊相關的公司，高層組成的背景如此特殊是前所未有，所以我認為就這點看來防範是有必要的。況且這層禁令也只限於跟國安相關的政府單位，一般人民人有選擇華為設備的機會，所以我認為不至於到不合理4106013008 歷史二 劉慶祥", -0.5
"我覺得只禁止華為是因為政治體系的原因，在其他民主的國家，政治對於商業的影響力並不會像中國那麼大或有強制性，對於竊取使用者的個資在其他國家是較不會發生的，而中國在這一塊是前科累累，所以禁止華為是件正確的選擇，只是現在的時機敏感讓人覺得日本現在宣布是在像美國靠攏。4106037003", "贊成這位同學所說的，畢竟是外商公司 ，我想不論今天是華為還是其他國家的外商公司，任何一個國家在面臨選擇時都會保持疑慮，這是很正常的。但若只禁止一個國家的外商公司，這就很有可能另有隱情了，否則應該對其他國家的外商公司也會禁止才是。而我們也無法知曉日方對於此事的確切想法，只能繼續看後續發展。4106037036", -1.0
"4107032030 園藝一 朱凱綸由國安疑慮是一種非常好的想法，畢竟中國對國內的許多政策及監控都是相對不自由且嚴謹的，換個角度想，不接受華為產品的行為或許也能使其改善、升級它們的產品。而在國際關係如此敏感的當下，或許做出這種決議，更是一種國際關係的角力吧。", "在國安方面未雨籌謀確實非常必要，何況目前是資訊的時代，幾乎所有資訊都可以利用3c設備來作監控或盜取，日本也不是第一個對華為有所提防的國家，使用一個不公開，資訊不透明的設備難保會有資訊洩漏的問題，安全資訊的洩漏可不是一天兩天可以解決的4106021018", -0.5
"4107011048. 中文一日本封鎖華為與中興產品雖說是基於擔心國安問題所做出的防禦措施，但是其實並不能說是合理適當的行為。即使合理懷疑華為公司在產品製作上有疑慮，若是沒有合理證據，直接封鎖華為產品顯得十分莽撞，也是一種沒有根據且不合理的抵制，即使許多國家都做出此決定，我仍認為應該有卻鑿證據後在行動比較適當。", "停只使用華為多一層保障絕對是好了，也不只日本這樣，就不會顯得刻意排擠，而在世界各國中遭到撻伐等等，百益無一害這是可想而知的，接下來就等著看中美貿易戰的後續了 4105062051 土木3", -1.0
"我想日本對華為設備的禁用,安全因素是次要原因,主要還是因為中美貿易戰的因素以及未來科技市場發展有關,由國際局勢來做決定,至於華為設備對國家資料是否安全還是有疑慮的,但也不能不防範未然,所以禁用似乎也有其考量。4107032018 園藝一", "這個事件不免讓人聯想到近期的美中貿易戰以及華為公主事件，基於資訊安全的理由而禁用華為產品看似合理，但只因傳言華為有提供間諜入侵的後門而作出此決定，是否不夠理性客觀？因此我認為日本這樣的政策其實與目前國際情勢有相當大的關聯，在困境中選擇一條有利於自己的路，討好強勢的一方，才能保住自己在國際的地位。4104043047", 1.0
"日本此刻突然宣布禁用華為的產品，不僅受到中國大使館的強烈譴責，日本網友也指出這可能是牽扯到有關政治的問題，即便官方的說法是因為安全隱私的疑慮（當然這個也是考慮在內的其中之一元素），我覺得更有可能的是順應現在美國的政策，在美中貿易戰選邊站。4107044032 行銷一林辰芸", "然而，我認為日本反對華為，不能說是合不合理的問題。這就是一個日本順應美國的政策，當然也有可能與日本的立場也有關聯。美國對華為採反對立場，甚至主張華為本身可能有竊聽問題等等，除了華為本身的政治色彩外，華為也被視為中國崛起的象徵，所以表面上是美國針對華為這一間公司。事實上，卻是美國在針對中國的一連串行動之一。4106013052", 1.0
"現在因為科技的進步，許多重要資訊都是電子化保存，不像以前都是以紙本方式保存，一但使用電子化保存就容易因為網路的發達而被竊取。我認為日本因為華為的產品有安全的疑慮而禁用是合理的決定，如果等到發生問題之後才禁用那可能已經造成無法挽回的傷害了，既然如此何不提早做好防護措施，因此為了能確實保護好國家的資料，這樣保守的決定是必須的。(4105021024)", "4105034030不僅日本而已，歐洲許多國家及美國也已經相繼跟上禁用華為設備。華為的產品基於「安全」因素被列入多國設備的禁用零件。華為生產的產品未經過認證，許多專家都指出中國能利用此來竊取國安資訊。我覺得未雨綢繆的行為很好，以免到時候資訊真的外洩，會非常麻煩。", 1.0
"4104044034日本在國際上與中國並非相同陣線，故作出如此決定儘管看起來破壞自由貿易精神，但為了保護自身情資安全，採取極端手段也是無可避免的。且會做出如此決定，想必也是經過慎重考慮，畢竟禁止某國產品輸入對兩方定會造成不良的影響。", "4107011023我認為使用華為的產品對個人隱私、個資安全是否有威脅仍未獲得一個明確的證據，如果就這樣一桿子打翻一條船似乎也不太好，同時也會損害那些原本跟華為有合作的日本公司的權益，也破壞了自由貿易的精神，對日本本身的貿易互動也會造成不好的影響。", 1.0
"雖然有很多家手機品牌 ，但已被美國的反諜特工調查，認為華為和中國政府有密不可分的關係，為了國家的安全著想，禁用華為是正確作為，即使僅是美國單方面的調查，我認為未雨綢繆也是好的，畢竟國安問題可不能掉以輕心。4107051027", "4105043003有這麼多的手機品牌，日本為什麼就只針對一家手機企業禁止呢?並且日本也並未詳細指出是在哪一方面有所缺失，所以才禁用此品牌的手機，這樣可能會使華為在品牌形象上有所影響，間接在說華為手機有問題，而讓大眾有一個華為手機就是不好，但也不知道不好在哪裡的想法，我認位身為一個有大影響力的國家，應該換一個明確一點的方式。", -1.0
"不論是人民的隱私，還是國家安全都非常重要，該有的權利就該站出來捍衛，況且中國政府連自己國內的人民都嚴密監控了，所以我認為日本停用華為手機是合理的作法，等到真的發現資訊外洩，就來不及了4107032012", "這就像是一個人害怕被監視一樣！沒有人想要在家裡放別人的監視器。況且相當多國家都已經拒絕中國手機。「國安」方面更是讓這件事合理化的一隅！並不是日本太軟弱怕被監控，而是萬一中國真的有機會侵入，合理性的反抗我認為是必須且必要的。4104021052", 1.0
"停只使用華為多一層保障絕對是好了，也不只日本這樣，就不會顯得刻意排擠，而在世界各國中遭到撻伐等等，百益無一害這是可想而知的，接下來就等著看中美貿易戰的後續了 4105062051 土木3", "4105034030不僅日本而已，歐洲許多國家及美國也已經相繼跟上禁用華為設備。華為的產品基於「安全」因素被列入多國設備的禁用零件。華為生產的產品未經過認證，許多專家都指出中國能利用此來竊取國安資訊。我覺得未雨綢繆的行為很好，以免到時候資訊真的外洩，會非常麻煩。", 1.0
"我認為這次的事件只是在美中貿易戰的影響下而衍生的小衝突，而他的背後代表了美國好中國的角力，這部是是非對錯的訰問題，而是一個日本要選邊站，而他最後選擇了向美國靠攏的一個抉擇 4105052008 生科三", "然而，我認為日本反對華為，不能說是合不合理的問題。這就是一個日本順應美國的政策，當然也有可能與日本的立場也有關聯。美國對華為採反對立場，甚至主張華為本身可能有竊聽問題等等，除了華為本身的政治色彩外，華為也被視為中國崛起的象徵，所以表面上是美國針對華為這一間公司。事實上，卻是美國在針對中國的一連串行動之一。4106013052", 1.0
"我也覺得這件事不是是非對錯的問題，是因為美中貿易戰讓美國決定禁用華為，日本只是因為一直以來比較親美所以選邊站而已，算是合理的決定。我覺得禁用華為與華為可能有竊聽問題的考量比較無關，主要是美國為了對抗中國的崛起才禁用的。4107051039", "然而，我認為日本反對華為，不能說是合不合理的問題。這就是一個日本順應美國的政策，當然也有可能與日本的立場也有關聯。美國對華為採反對立場，甚至主張華為本身可能有竊聽問題等等，除了華為本身的政治色彩外，華為也被視為中國崛起的象徵，所以表面上是美國針對華為這一間公司。事實上，卻是美國在針對中國的一連串行動之一。4106013052", 1.0
"昆蟲四 4104036060 李晉瑞關於資訊竊聽與安全虞慮，不論是什麼國家面對到這個議題，其實國內外都有被監視，甚至，自己的政府也會監聽自己的公民。舉我自己的例子來說，目前是未服役的役男，幾年前出國去日本時，海關人員會在出關前問幾個問題，而我則是被問到關於自己祖母的事情，而這些事情，我很確定是在手機中跟家人講的，平常並沒提到這些事。所以，監聽其實處處存在，不分國內外或是否是公民，為了安全，我認為日本禁止華為是有考量的。", "我相信任何的安全原因都是每個人很重視的，只要有一點的安全隱憂我覺得都應該小心為上，而且實際上手機的品牌那麼多，日本也不一定非用華為不可，既然沒有急迫性，那為何要選擇可能會有安全上疑慮的產品呢？我想日本的禁止是說的過去的。（4107032014）", 1.0
"4107061118 機械一 丁昶勛在這網路資訊發達的時代，重要資訊及機密資料外洩是不可容許發生的，抱著寧可錯殺一人，也不能有漏網之魚的發生，日本那麼做確實可以體諒理解，但這一切也可能只是日本自導自演，為了迎合美國罷了", "4105034030不僅日本而已，歐洲許多國家及美國也已經相繼跟上禁用華為設備。華為的產品基於「安全」因素被列入多國設備的禁用零件。華為生產的產品未經過認證，許多專家都指出中國能利用此來竊取國安資訊。我覺得未雨綢繆的行為很好，以免到時候資訊真的外洩，會非常麻煩。", 1.0
"我認為日本反對華為產品，若是以國土安全為由也不無道理，畢竟是他國推出的產品，有疑慮也是合理的。但日本使用華為產品的時間也不短了，卻在這麼敏感的時間點反對，不免讓人聯想到是否與美中貿易戰有關。4104043036", "然而，我認為日本反對華為，不能說是合不合理的問題。這就是一個日本順應美國的政策，當然也有可能與日本的立場也有關聯。美國對華為採反對立場，甚至主張華為本身可能有竊聽問題等等，除了華為本身的政治色彩外，華為也被視為中國崛起的象徵，所以表面上是美國針對華為這一間公司。事實上，卻是美國在針對中國的一連串行動之一。4106013052", 1.0
"中國華為是一間背景複雜的公司，許多高層都有軍事背景，曾經為解放軍的管理階層。歐洲跟日本對於這樣背景的公司有所疑慮也是在所難免，畢竟對於一間通訊相關的公司，高層組成的背景如此特殊是前所未有，所以我認為就這點看來防範是有必要的。況且這層禁令也只限於跟國安相關的政府單位，一般人民人有選擇華為設備的機會，所以我認為不至於到不合理4106013008 歷史二 劉慶祥", "4105034030不僅日本而已，歐洲許多國家及美國也已經相繼跟上禁用華為設備。華為的產品基於「安全」因素被列入多國設備的禁用零件。華為生產的產品未經過認證，許多專家都指出中國能利用此來竊取國安資訊。我覺得未雨綢繆的行為很好，以免到時候資訊真的外洩，會非常麻煩。", 1.0
"我認為禁用華為在自由貿易的市場下是不合理的，但是如果說日本是為了國安問題而禁用，倒能另人理解，但依據美、澳、日禁用華為的時間點，大概可推斷還是與政治立場有關，因為政治的問題，所以打算用經濟制裁，不過日本若繼續打經貿戰，對它本身也不利，畢竟它身為出口國，就應該要懂得適時收放，才不會被反咬一口。 4106044017 行銷二", "然而，我認為日本反對華為，不能說是合不合理的問題。這就是一個日本順應美國的政策，當然也有可能與日本的立場也有關聯。美國對華為採反對立場，甚至主張華為本身可能有竊聽問題等等，除了華為本身的政治色彩外，華為也被視為中國崛起的象徵，所以表面上是美國針對華為這一間公司。事實上，卻是美國在針對中國的一連串行動之一。4106013052", -0.5
"4106042022就我認為,這和中美貿易戰真的有一定的關聯性因為講真的,如果對於中國製的產品有疑慮的話那怎麼就不會想說其他國家也是一樣的呢如果中國說有可能有竊聽的可能性,那誰能保證其他國家不會嗎中國崛起必當是現今的趨勢,而貿易戰也依然火熱日本始終還是得選擇靠攏其中一方,而有此可以看出來日本是較偏向美方的", "然而，我認為日本反對華為，不能說是合不合理的問題。這就是一個日本順應美國的政策，當然也有可能與日本的立場也有關聯。美國對華為採反對立場，甚至主張華為本身可能有竊聽問題等等，除了華為本身的政治色彩外，華為也被視為中國崛起的象徵，所以表面上是美國針對華為這一間公司。事實上，卻是美國在針對中國的一連串行動之一。4106013052", 1.0
"中美貿易戰搞不好會變成全球貿易選邊站的局勢了。華為會被美國視為眼中釘很可能是因為在世界的通訊科技方面已經數一數二了，又在歐美市場中佔有一定的銷量。日本這舉動對我來說有討好美國的感覺，也或許可能是利用這個貿易戰的機會，從中美兩國獲得利益最大化吧。 4104011037", "這不太會是一件正面的事，坦白說這很明顯是要反擊中國禁用蘋果產品。替美國聲援，所以才找一個安全理由禁用華為，如果真的是有安全疑慮的話應該很早之前就會禁用，而不是現在。很明顯的這一切都跟華為公主事件有關。4106021057 廖柏翔 ", 1.0
"或許目前沒有決定性的證據指出華為設備不安全，但我認為日本的作法是合理的。事先防範總比真的出事後再來煩惱要來的好。畢竟這關係到國安問題，並不是兩個人之間的事，「再多給他們機會」是在「即使出事了，也不會造成重大影響」的前提下才能成立的，相信各國政府都不願意冒這個險。若等到國內資訊因此被竊取，那就真的一發不可收拾了4105043028", "4106044039他們沒有任何一點證據說明華為的設備是不安全的，也許他們因為一些小小的瑕疵就可能說整個華為的產品都是不好的，我覺得這樣是不好的，因為這根本就是以偏概全的樣子。因此，我認為應該要再多給予他們就會，不要因為一顆屎壞了一鍋粥，希望日本在這方面可以再多審慎思考！", -1.0
"任何與國家內部機密有關的設備都不應該假手於外人，不論是中國還是哪個國家都是有疑慮的。我覺得要防就應該防到底，最好是使用自己國家所生產的設備。今天只能說中國的問題被關注了，所以才知道有這樣的疑慮，但是並不代表其他國家生產的設備就沒有這個問題。4105036025", "我認為有一定的說服力，因為對於日本而言，華為本來便屬於外國的廠商，將國家的通訊交給國外的企業本來就會有疑慮。另外，即使華為的廠商將公司內部的資訊公開，雖然這是不可能的，以試圖消除日本的疑慮，但日本政府與這間公司之間勢必產生嫌隙。有可能使國家安全受到威脅。所以，我認為以安全為由禁止華為產品是合理的。4106037052", 1.0
"在國安方面未雨籌謀確實非常必要，何況目前是資訊的時代，幾乎所有資訊都可以利用3c設備來作監控或盜取，日本也不是第一個對華為有所提防的國家，使用一個不公開，資訊不透明的設備難保會有資訊洩漏的問題，安全資訊的洩漏可不是一天兩天可以解決的4106021018", "4105034030不僅日本而已，歐洲許多國家及美國也已經相繼跟上禁用華為設備。華為的產品基於「安全」因素被列入多國設備的禁用零件。華為生產的產品未經過認證，許多專家都指出中國能利用此來竊取國安資訊。我覺得未雨綢繆的行為很好，以免到時候資訊真的外洩，會非常麻煩。", 1.0
"如上述同學所說，停用與否，老百姓不是基於安全的，而是誰便宜就用誰，若是政府覺得有資安問題，那政府就需要提倡他們的想法，並找出改變的方法，甚至發展一套自己的系統來應對，或是就如同日本政府直接禁止也是一個辦法。3103043064", "像我們這種沒錢的死老百姓，如果有便宜又好用的東西比如小米手機 小米手環 小米居家用品，就當然會選它不論是不是大陸製造的，但為何他們的產品能兼顧實用與便宜的價格？是不是有可能有個資走漏的風險？這些對於身無分文的我們可能不會去想那麼多，但對於一整個國家的安全就會收到非常大的影響，如果一個國家有能力發展自己的系統，那當然最好還是靠自己，安全也比較有保障。4106032009 園藝2 曾翔平", 1.0
"贊成這位同學所說的，畢竟是外商公司 ，我想不論今天是華為還是其他國家的外商公司，任何一個國家在面臨選擇時都會保持疑慮，這是很正常的。但若只禁止一個國家的外商公司，這就很有可能另有隱情了，否則應該對其他國家的外商公司也會禁止才是。而我們也無法知曉日方對於此事的確切想法，只能繼續看後續發展。4106037036", "我認為有一定的說服力，因為對於日本而言，華為本來便屬於外國的廠商，將國家的通訊交給國外的企業本來就會有疑慮。另外，即使華為的廠商將公司內部的資訊公開，雖然這是不可能的，以試圖消除日本的疑慮，但日本政府與這間公司之間勢必產生嫌隙。有可能使國家安全受到威脅。所以，我認為以安全為由禁止華為產品是合理的。4106037052", -0.5
"FB已經被多次證明個資洩漏，政府怎麼不禁止?如果自己本身是政府要職，還用FB談論公事或國家機密議題?當然是不會，我想政府內部也有明定在處理公事上有哪些軟體不能使用。但日本政府內部或相關部門禁用華為的原因，華為不只有手機還有各種相關的通訊設備，譬如5G行動網路，在敵人架好的線路上通訊，當然有被竊聽的可能性非常高。另外蘋果的2015年不甩FBI要求解鎖德州槍擊案槍手的手機，連本土聯邦調查局都搞不定蘋果了，對比另一個有''可能''開後門給中國的通訊產品，國家政府要採用哪個也是可想而知的。4104054018", "當然不合理啦［捂臉］僅僅只是因為“懷疑”華為的安全問題就選擇禁用它，但是FB已經多次被證實洩露個資了，怎麼沒見到政府禁用它呢？說到底還是制約中國的措施之一而已。一起來用蘋果吧，美國怎麼會想要弄到我們的個人信息呢？0107104035", -1.0
