arg1, arg2, attack_support
"kl11146 -> kl4010", "kl4010 -> kl1428", "Support"
"kl11568 -> ¬kl3201", "kl3201 -> ¬kl1021", "Attack"
"kl10227 -> ¬kl7479", "kl7479 -> kl5698", "Attack"
"kl7479 -> kl5698", "kl5698 -> ¬kl2161", "Support"
"kl14926 -> ¬kl10811", "kl10811 -> ¬kl4363", "Attack"
"kl10811 -> ¬kl4363", "kl4363 -> kl314", "Attack"
"kl7202 -> kl5682", "kl5682 -> ¬kl1037", "Support"
"kl7956 -> ¬kl4010", "kl4010 -> kl1428", "Attack"
"kl7790 -> ¬kl2298", "kl2298 -> ¬kl1021", "Attack"
"kl7793 -> ¬kl4010", "kl4010 -> kl1428", "Attack"
"kl11378 -> ¬kl4100", "kl4100 -> ¬kl1853", "Attack"
"kl10371 -> ¬kl9026", "kl9026 -> ¬kl5589", "Attack"
"kl9026 -> ¬kl5589", "kl5589 -> kl1674", "Attack"
"kl11533 -> kl5625", "kl5625 -> ¬kl1689", "Support"
"kl11937 -> kl4369", "kl4369 -> ¬kl1587", "Support"
"kl11365 -> ¬kl3170", "kl3170 -> ¬kl1853", "Attack"
"kl6989 -> ¬kl5725", "kl5725 -> kl874", "Attack"
"kl12248 -> kl5678", "kl5678 -> ¬kl1905", "Support"
"kl14298 -> ¬kl10725", "kl10725 -> ¬kl5818", "Attack"
"kl10725 -> ¬kl5818", "kl5818 -> ¬kl1037", "Attack"
"kl10725 -> ¬kl5818", "kl5818 -> kl1853", "Attack"
"kl8209 -> ¬kl6351", "kl6351 -> ¬kl1907", "Attack"
"kl11543 -> ¬kl2836", "kl2836 -> ¬kl2161", "Attack"
"kl8595 -> ¬kl4441", "kl4441 -> kl1884", "Attack"
"kl8996 -> kl6351", "kl6351 -> ¬kl1907", "Support"
"kl11655 -> ¬kl5815", "kl5815 -> ¬kl2014", "Attack"
"kl12699 -> kl10674", "kl10674 -> kl2298", "Support"
"kl10674 -> kl2298", "kl2298 -> ¬kl1021", "Support"
"kl14291 -> kl10674", "kl10674 -> kl2298", "Support"
"kl11331 -> ¬kl4010", "kl4010 -> kl1428", "Attack"
"kl8773 -> ¬kl4049", "kl4049 -> kl723", "Attack"
"kl11721 -> ¬kl3689", "kl3689 -> kl1037", "Attack"
"kl15018 -> ¬kl11721", "kl11721 -> ¬kl3689", "Attack"
"kl8491 -> ¬kl5698", "kl5698 -> ¬kl2161", "Attack"
"kl14605 -> ¬kl12043", "kl12043 -> ¬kl4010", "Attack"
"kl12043 -> ¬kl4010", "kl4010 -> kl1428", "Attack"
"kl14318 -> kl12043", "kl12043 -> ¬kl4010", "Support"
"kl14612 -> kl12043", "kl12043 -> ¬kl4010", "Support"
"kl11134 -> ¬kl4049", "kl4049 -> kl723", "Attack"
"kl11646 -> ¬kl2627", "kl2627 -> kl1674", "Attack"
"kl11819 -> ¬kl4049", "kl4049 -> kl723", "Attack"
"kl8125 -> ¬kl2958", "kl2958 -> kl1428", "Attack"
"kl10809 -> kl4188", "kl4188 -> ¬kl1850", "Support"
"kl11451 -> ¬kl4010", "kl4010 -> kl1428", "Attack"
"kl8206 -> ¬kl4100", "kl4100 -> ¬kl1853", "Attack"
"kl11686 -> ¬kl5818", "kl5818 -> ¬kl1037", "Attack"
"kl11686 -> ¬kl5818", "kl5818 -> kl1853", "Attack"
"kl11339 -> ¬kl6729", "kl6729 -> kl4010", "Attack"
"kl7611 -> ¬kl6729", "kl6729 -> kl4010", "Attack"
"kl9490 -> ¬kl6729", "kl6729 -> kl4010", "Attack"
"kl6729 -> kl4010", "kl4010 -> kl1428", "Support"
"kl8753 -> ¬kl2836", "kl2836 -> ¬kl2161", "Attack"
"kl8697 -> ¬kl2563", "kl2563 -> kl803", "Attack"
"kl10091 -> ¬kl8697", "kl8697 -> ¬kl2563", "Attack"
"kl11681 -> ¬kl5852", "kl5852 -> kl1884", "Attack"
"kl11375 -> ¬kl4010", "kl4010 -> kl1428", "Attack"
"kl6608 -> ¬kl5818", "kl5818 -> ¬kl1037", "Attack"
"kl6608 -> ¬kl5818", "kl5818 -> kl1853", "Attack"
"kl7843 -> ¬kl5222", "kl5222 -> kl1907", "Attack"
"kl3386 -> ¬kl2020", "kl2020 -> ¬kl231", "Attack"
"kl6419 -> kl605", "kl605 -> ¬kl247", "Support"
"kl3104 -> ¬kl2161", "kl2161 -> kl1674", "Attack"
"kl3104 -> ¬kl2161", "kl2161 -> ¬kl39", "Attack"
"kl4117 -> ¬kl732", "kl732 -> kl249", "Attack"
"kl5831 -> ¬kl1745", "kl1745 -> kl249", "Attack"
"kl3297 -> kl2161", "kl2161 -> kl1674", "Support"
"kl3297 -> kl2161", "kl2161 -> ¬kl39", "Support"
"kl5823 -> kl2012", "kl2012 -> ¬kl94", "Support"
"kl5390 -> ¬kl1905", "kl1905 -> ¬kl1674", "Attack"
"kl5390 -> ¬kl1905", "kl1905 -> kl39", "Attack"
"kl3645 -> ¬kl1853", "kl1853 -> ¬kl39", "Attack"
"kl10594 -> ¬kl3645", "kl3645 -> ¬kl1853", "Attack"
"kl4592 -> ¬kl1997", "kl1997 -> ¬kl277", "Attack"
"kl4128 -> kl1810", "kl1810 -> ¬kl209", "Support"
"kl4429 -> ¬kl1629", "kl1629 -> kl196", "Attack"
"kl5271 -> kl1325", "kl1325 -> kl174", "Support"
"kl3134 -> ¬kl723", "kl723 -> kl172", "Attack"
"kl5816 -> ¬kl1219", "kl1219 -> kl73", "Attack"
"kl5698 -> ¬kl2161", "kl2161 -> ¬kl39", "Attack"
"kl5698 -> ¬kl2161", "kl2161 -> kl1674", "Attack"
"kl8491 -> ¬kl5698", "kl5698 -> ¬kl2161", "Attack"
"kl7479 -> kl5698", "kl5698 -> ¬kl2161", "Support"
"kl5821 -> ¬kl1736", "kl1736 -> ¬kl247", "Attack"
"kl5682 -> ¬kl1037", "kl1037 -> ¬kl1674", "Attack"
"kl5682 -> ¬kl1037", "kl1037 -> kl39", "Attack"
"kl11530 -> ¬kl5682", "kl5682 -> ¬kl1037", "Attack"
"kl9019 -> kl5682", "kl5682 -> ¬kl1037", "Support"
"kl7202 -> kl5682", "kl5682 -> ¬kl1037", "Support"
"kl5295 -> ¬kl1735", "kl1735 -> kl247", "Attack"
"kl11825 -> kl5295", "kl5295 -> ¬kl1735", "Support"
"kl4772 -> ¬kl874", "kl874 -> kl247", "Attack"
"kl5810 -> kl2012", "kl2012 -> ¬kl94", "Support"
"kl5561 -> ¬kl387", "kl387 -> ¬kl174", "Attack"
"kl5561 -> kl1675", "kl1675 -> kl174", "Support"
"kl5561 -> kl1675", "kl1675 -> ¬kl387", "Support"
"kl3113 -> kl1853", "kl1853 -> ¬kl39", "Support"
"kl3000 -> kl3113", "kl3113 -> kl1853", "Support"
"kl3081 -> ¬kl1810", "kl1810 -> ¬kl209", "Attack"
"kl5221 -> kl1850", "kl1850 -> ¬kl39", "Support"
"kl4957 -> kl1674", "kl1674 -> ¬kl39", "Support"
"kl4207 -> ¬kl1216", "kl1216 -> kl173", "Attack"
"kl4369 -> ¬kl1587", "kl1587 -> ¬kl249", "Attack"
"kl11937 -> kl4369", "kl4369 -> ¬kl1587", "Support"
"kl2298 -> ¬kl1021", "kl1021 -> kl173", "Attack"
"kl7790 -> ¬kl2298", "kl2298 -> ¬kl1021", "Attack"
"kl6779 -> ¬kl2298", "kl2298 -> ¬kl1021", "Attack"
"kl11408 -> ¬kl2298", "kl2298 -> ¬kl1021", "Attack"
"kl10674 -> kl2298", "kl2298 -> ¬kl1021", "Support"
"kl7001 -> kl2298", "kl2298 -> ¬kl1021", "Support"
"kl5820 -> ¬kl1741", "kl1741 -> kl247", "Attack"
"kl5190 -> ¬kl1734", "kl1734 -> kl247", "Attack"
"kl5179 -> kl1675", "kl1675 -> ¬kl387", "Support"
"kl5179 -> kl1675", "kl1675 -> kl174", "Support"
"kl5730 -> ¬kl660", "kl660 -> kl277", "Attack"
"kl3108 -> kl1810", "kl1810 -> ¬kl209", "Support"
"kl8595 -> ¬kl4441", "kl4441 -> kl1884", "Attack"
"kl4441 -> kl1884", "kl1884 -> ¬kl73", "Support"
"kl8159 -> ¬kl5452", "kl5452 -> ¬kl1850", "Attack"
"kl5452 -> ¬kl1850", "kl1850 -> ¬kl39", "Attack"
"kl4431 -> ¬kl1127", "kl1127 -> ¬kl249", "Attack"
"kl4824 -> ¬kl1738", "kl1738 -> ¬kl174", "Attack"
"kl3170 -> ¬kl1853", "kl1853 -> ¬kl39", "Attack"
"kl11365 -> ¬kl3170", "kl3170 -> ¬kl1853", "Attack"
"kl5670 -> ¬kl2010", "kl2010 -> ¬kl304", "Attack"
"kl4085 -> ¬kl1021", "kl1021 -> kl173", "Attack"
"kl10811 -> ¬kl4363", "kl4363 -> kl314", "Attack"
"kl4363 -> kl314", "kl314 -> ¬kl39", "Support"
"kl5294 -> ¬kl1127", "kl1127 -> ¬kl249", "Attack"
"kl5550 -> ¬kl1865", "kl1865 -> kl94", "Attack"
"kl5496 -> kl1325", "kl1325 -> kl174", "Support"
"kl5521 -> ¬kl1741", "kl1741 -> kl247", "Attack"
"kl5707 -> kl1674", "kl1674 -> ¬kl39", "Support"
"kl5625 -> ¬kl1689", "kl1689 -> ¬kl39", "Attack"
"kl11533 -> kl5625", "kl5625 -> ¬kl1689", "Support"
"kl5309 -> ¬kl1999", "kl1999 -> ¬kl231", "Attack"
"kl4372 -> ¬kl1787", "kl1787 -> ¬kl277", "Attack"
"kl4761 -> kl1810", "kl1810 -> ¬kl209", "Support"
"kl8125 -> ¬kl2958", "kl2958 -> kl1428", "Attack"
"kl2958 -> kl1428", "kl1428 -> ¬kl249", "Support"
"kl5392 -> ¬kl1787", "kl1787 -> ¬kl277", "Attack"
"kl4971 -> ¬kl2004", "kl2004 -> ¬kl277", "Attack"
"kl2578 -> ¬kl2018", "kl2018 -> ¬kl231", "Attack"
"kl4174 -> kl2161", "kl2161 -> kl1674", "Support"
"kl4174 -> kl2161", "kl2161 -> ¬kl39", "Support"
"kl5813 -> ¬kl387", "kl387 -> ¬kl174", "Attack"
"kl11331 -> ¬kl4010", "kl4010 -> kl1428", "Attack"
"kl11375 -> ¬kl4010", "kl4010 -> kl1428", "Attack"
"kl12043 -> ¬kl4010", "kl4010 -> kl1428", "Attack"
"kl7611 -> ¬kl4010", "kl4010 -> kl1428", "Attack"
"kl7956 -> ¬kl4010", "kl4010 -> kl1428", "Attack"
"kl10977 -> ¬kl4010", "kl4010 -> kl1428", "Attack"
"kl11451 -> ¬kl4010", "kl4010 -> kl1428", "Attack"
"kl11878 -> ¬kl4010", "kl4010 -> kl1428", "Attack"
"kl7793 -> ¬kl4010", "kl4010 -> kl1428", "Attack"
"kl11146 -> kl4010", "kl4010 -> kl1428", "Support"
"kl4010 -> kl1428", "kl1428 -> ¬kl249", "Support"
"kl6729 -> kl4010", "kl4010 -> kl1428", "Support"
"kl9026 -> ¬kl5589", "kl5589 -> kl1674", "Attack"
"kl8378 -> kl5589", "kl5589 -> kl1674", "Support"
"kl5589 -> kl1674", "kl1674 -> ¬kl39", "Support"
"kl6989 -> ¬kl5725", "kl5725 -> kl874", "Attack"
"kl8057 -> ¬kl5725", "kl5725 -> kl874", "Attack"
"kl5725 -> kl874", "kl874 -> kl247", "Support"
"kl8209 -> ¬kl6351", "kl6351 -> ¬kl1907", "Attack"
"kl6351 -> ¬kl1907", "kl1907 -> ¬kl1037", "Attack"
"kl6351 -> ¬kl1907", "kl1907 -> ¬kl39", "Attack"
"kl8996 -> kl6351", "kl6351 -> ¬kl1907", "Support"
"kl2730 -> kl1997", "kl1997 -> ¬kl277", "Support"
"kl2957 -> ¬kl1884", "kl1884 -> ¬kl73", "Attack"
"kl5932 -> ¬kl1754", "kl1754 -> kl73", "Attack"
"kl2403 -> kl2014", "kl2014 -> kl231", "Support"
"kl5094 -> kl1127", "kl1127 -> ¬kl249", "Support"
"kl11721 -> ¬kl3689", "kl3689 -> kl1037", "Attack"
"kl3689 -> kl1037", "kl1037 -> kl39", "Support"
"kl3689 -> kl1037", "kl1037 -> ¬kl1674", "Support"
"kl5311 -> kl732", "kl732 -> kl249", "Support"
"kl5819 -> ¬kl1754", "kl1754 -> kl73", "Attack"
"kl5427 -> kl2020", "kl2020 -> ¬kl231", "Support"
"kl4742 -> kl2010", "kl2010 -> ¬kl304", "Support"
"kl6067 -> ¬kl1735", "kl1735 -> kl247", "Attack"
"kl3298 -> kl2161", "kl2161 -> ¬kl39", "Support"
"kl3298 -> kl2161", "kl2161 -> kl1674", "Support"
"kl3760 -> kl2019", "kl2019 -> ¬kl172", "Support"
"kl5709 -> ¬kl314", "kl314 -> ¬kl39", "Attack"
"kl7477 -> kl5709", "kl5709 -> ¬kl314", "Support"
"kl5629 -> kl2020", "kl2020 -> ¬kl231", "Support"
"kl5757 -> ¬kl1905", "kl1905 -> ¬kl1674", "Attack"
"kl5757 -> ¬kl1905", "kl1905 -> kl39", "Attack"
"kl5128 -> ¬kl1587", "kl1587 -> ¬kl249", "Attack"
"kl11986 -> ¬kl4528", "kl4528 -> ¬kl2001", "Attack"
"kl4528 -> ¬kl2001", "kl2001 -> kl304", "Attack"
"kl6174 -> ¬kl1483", "kl1483 -> ¬kl39", "Attack"
"kl4862 -> kl1675", "kl1675 -> ¬kl387", "Support"
"kl4862 -> kl1675", "kl1675 -> kl174", "Support"
"kl5556 -> ¬kl387", "kl387 -> ¬kl174", "Attack"
"kl2773 -> ¬kl2018", "kl2018 -> ¬kl231", "Attack"
"kl5795 -> ¬kl1729", "kl1729 -> ¬kl277", "Attack"
"kl11048 -> kl5795", "kl5795 -> ¬kl1729", "Support"
"kl3000 -> kl314", "kl314 -> ¬kl39", "Support"
"kl3000 -> kl3113", "kl3113 -> kl1853", "Support"
"kl4052 -> ¬kl2019", "kl2019 -> ¬kl172", "Attack"
"kl3201 -> ¬kl1021", "kl1021 -> kl173", "Attack"
"kl11568 -> ¬kl3201", "kl3201 -> ¬kl1021", "Attack"
"kl7186 -> ¬kl3201", "kl3201 -> ¬kl1021", "Attack"
"kl5850 -> ¬kl1735", "kl1735 -> kl247", "Attack"
"kl7843 -> ¬kl5222", "kl5222 -> kl1907", "Attack"
"kl5222 -> kl1907", "kl1907 -> ¬kl39", "Support"
"kl5222 -> kl1907", "kl1907 -> ¬kl1037", "Support"
"kl5824 -> kl2015", "kl2015 -> ¬kl247", "Support"
"kl5875 -> kl1483", "kl1483 -> ¬kl39", "Support"
"kl2840 -> kl754", "kl754 -> ¬kl209", "Support"
"kl11681 -> ¬kl5852", "kl5852 -> kl1884", "Attack"
"kl5852 -> kl1884", "kl1884 -> ¬kl73", "Support"
"kl5017 -> ¬kl1735", "kl1735 -> kl247", "Attack"
"kl5305 -> ¬kl723", "kl723 -> kl172", "Attack"
"kl5313 -> ¬kl1428", "kl1428 -> ¬kl249", "Attack"
"kl5339 -> ¬kl1907", "kl1907 -> ¬kl1037", "Attack"
"kl5339 -> ¬kl1907", "kl1907 -> ¬kl39", "Attack"
"kl2983 -> ¬kl754", "kl754 -> ¬kl209", "Attack"
"kl5812 -> ¬kl1787", "kl1787 -> ¬kl277", "Attack"
"kl5702 -> ¬kl1974", "kl1974 -> ¬kl249", "Attack"
"kl4205 -> kl2161", "kl2161 -> kl1674", "Support"
"kl4205 -> kl2161", "kl2161 -> ¬kl39", "Support"
"kl5808 -> ¬kl564", "kl564 -> kl277", "Attack"
"kl5297 -> ¬kl2010", "kl2010 -> ¬kl304", "Attack"
"kl5393 -> ¬kl1787", "kl1787 -> ¬kl277", "Attack"
"kl3474 -> kl1428", "kl1428 -> ¬kl249", "Support"
"kl5278 -> ¬kl1127", "kl1127 -> ¬kl249", "Attack"
"kl11646 -> ¬kl2627", "kl2627 -> kl1674", "Attack"
"kl2627 -> kl1674", "kl1674 -> ¬kl39", "Support"
"kl8697 -> ¬kl2563", "kl2563 -> kl803", "Attack"
"kl2563 -> kl803", "kl803 -> ¬kl174", "Support"
"kl5960 -> ¬kl803", "kl803 -> ¬kl174", "Attack"
"kl4590 -> ¬kl1810", "kl1810 -> ¬kl209", "Attack"
"kl8394 -> ¬kl4590", "kl4590 -> ¬kl1810", "Attack"
"kl11953 -> ¬kl4255", "kl4255 -> ¬kl2014", "Attack"
"kl4255 -> ¬kl2014", "kl2014 -> kl231", "Attack"
"kl10953 -> ¬kl5434", "kl5434 -> ¬kl1907", "Attack"
"kl5434 -> ¬kl1907", "kl1907 -> ¬kl39", "Attack"
"kl5434 -> ¬kl1907", "kl1907 -> ¬kl1037", "Attack"
"kl12429 -> ¬kl6243", "kl6243 -> kl1674", "Attack"
"kl6243 -> kl1674", "kl1674 -> ¬kl39", "Support"
"kl4151 -> ¬kl564", "kl564 -> kl277", "Attack"
"kl5731 -> kl1853", "kl1853 -> ¬kl39", "Support"
"kl3932 -> ¬kl592", "kl592 -> kl247", "Attack"
"kl5279 -> kl1999", "kl1999 -> ¬kl231", "Support"
"kl2468 -> ¬kl1127", "kl1127 -> ¬kl249", "Attack"
"kl10822 -> kl2468", "kl2468 -> ¬kl1127", "Support"
"kl5035 -> kl1810", "kl1810 -> ¬kl209", "Support"
"kl5282 -> ¬kl1738", "kl1738 -> ¬kl174", "Attack"
"kl5560 -> ¬kl1865", "kl1865 -> kl94", "Attack"
"kl3133 -> ¬kl723", "kl723 -> kl172", "Attack"
"kl5165 -> ¬kl830", "kl830 -> ¬kl196", "Attack"
"kl11060 -> kl5165", "kl5165 -> ¬kl830", "Support"
"kl2370 -> ¬kl1907", "kl1907 -> ¬kl39", "Attack"
"kl2370 -> ¬kl1907", "kl1907 -> ¬kl1037", "Attack"
"kl5658 -> ¬kl307", "kl307 -> kl211", "Attack"
"kl4625 -> kl1907", "kl1907 -> ¬kl1037", "Support"
"kl4625 -> kl1907", "kl1907 -> ¬kl39", "Support"
"kl5299 -> ¬kl1735", "kl1735 -> kl247", "Attack"
"kl2406 -> kl1325", "kl1325 -> kl174", "Support"
"kl6232 -> ¬kl592", "kl592 -> kl247", "Attack"
"kl4579 -> ¬kl592", "kl592 -> kl247", "Attack"
"kl4547 -> ¬kl803", "kl803 -> ¬kl174", "Attack"
"kl10827 -> ¬kl6054", "kl6054 -> kl1428", "Attack"
"kl6611 -> ¬kl6054", "kl6054 -> kl1428", "Attack"
"kl6054 -> kl1428", "kl1428 -> ¬kl249", "Support"
"kl4350 -> ¬kl1726", "kl1726 -> ¬kl174", "Attack"
"kl5259 -> ¬kl1717", "kl1717 -> kl94", "Attack"
"kl3009 -> kl1428", "kl1428 -> ¬kl249", "Support"
"kl5809 -> kl1320", "kl1320 -> ¬kl247", "Support"
"kl4188 -> ¬kl1850", "kl1850 -> ¬kl39", "Attack"
"kl10809 -> kl4188", "kl4188 -> ¬kl1850", "Support"
"kl5678 -> ¬kl1905", "kl1905 -> kl39", "Attack"
"kl5678 -> ¬kl1905", "kl1905 -> ¬kl1674", "Attack"
"kl12248 -> kl5678", "kl5678 -> ¬kl1905", "Support"
"kl5818 -> ¬kl1037", "kl1037 -> kl39", "Attack"
"kl5818 -> ¬kl1037", "kl1037 -> ¬kl1674", "Attack"
"kl11686 -> ¬kl5818", "kl5818 -> ¬kl1037", "Attack"
"kl11686 -> ¬kl5818", "kl5818 -> kl1853", "Attack"
"kl6608 -> ¬kl5818", "kl5818 -> ¬kl1037", "Attack"
"kl6608 -> ¬kl5818", "kl5818 -> kl1853", "Attack"
"kl10725 -> ¬kl5818", "kl5818 -> ¬kl1037", "Attack"
"kl10725 -> ¬kl5818", "kl5818 -> kl1853", "Attack"
"kl5818 -> kl1853", "kl1853 -> ¬kl39", "Support"
"kl5807 -> kl2015", "kl2015 -> ¬kl247", "Support"
"kl5306 -> ¬kl1905", "kl1905 -> ¬kl1674", "Attack"
"kl5306 -> ¬kl1905", "kl1905 -> kl39", "Attack"
"kl5423 -> kl1853", "kl1853 -> ¬kl39", "Support"
"kl10717 -> ¬kl5826", "kl5826 -> ¬kl2014", "Attack"
"kl5826 -> ¬kl2014", "kl2014 -> kl231", "Attack"
"kl3571 -> ¬kl754", "kl754 -> ¬kl209", "Attack"
"kl8753 -> ¬kl2836", "kl2836 -> ¬kl2161", "Attack"
"kl11543 -> ¬kl2836", "kl2836 -> ¬kl2161", "Attack"
"kl2836 -> ¬kl2161", "kl2161 -> ¬kl39", "Attack"
"kl2836 -> ¬kl2161", "kl2161 -> kl1674", "Attack"
"kl8877 -> ¬kl4049", "kl4049 -> kl723", "Attack"
"kl11819 -> ¬kl4049", "kl4049 -> kl723", "Attack"
"kl8522 -> ¬kl4049", "kl4049 -> kl723", "Attack"
"kl11134 -> ¬kl4049", "kl4049 -> kl723", "Attack"
"kl8773 -> ¬kl4049", "kl4049 -> kl723", "Attack"
"kl4049 -> kl723", "kl723 -> kl172", "Support"
"kl2441 -> kl729", "kl729 -> ¬kl94", "Support"
"kl11655 -> ¬kl5815", "kl5815 -> ¬kl2014", "Attack"
