arg1, arg2, attack_support
"wd1944 -> wd194", "wd194 -> ¬wd40", "Support"
"wd1946 -> wd194", "wd194 -> ¬wd40", "Support"
"wd522 -> ¬wd190", "wd190 -> wd40", "Attack"
"wd436 -> ¬wd190", "wd190 -> wd40", "Attack"
"wd2345 -> wd190", "wd190 -> wd40", "Support"
"wd528 -> wd190", "wd190 -> wd40", "Support"
"wd2346 -> wd190", "wd190 -> wd40", "Support"
"wd1051 -> wd190", "wd190 -> wd40", "Support"
"wd1989 -> wd196", "wd196 -> ¬wd40", "Support"
"wd1992 -> wd196", "wd196 -> ¬wd40", "Support"
"wd1991 -> wd196", "wd196 -> ¬wd40", "Support"
"wd1990 -> wd196", "wd196 -> ¬wd40", "Support"
"wd1988 -> wd196", "wd196 -> ¬wd40", "Support"
"wd1959 -> wd191", "wd191 -> ¬wd40", "Support"
"wd1958 -> wd191", "wd191 -> ¬wd40", "Support"
"wd1960 -> wd191", "wd191 -> ¬wd40", "Support"
"wd1961 -> wd191", "wd191 -> ¬wd40", "Support"
"wd2295 -> wd187", "wd187 -> ¬wd40", "Support"
"wd2296 -> wd187", "wd187 -> ¬wd40", "Support"
"wd2293 -> wd187", "wd187 -> ¬wd40", "Support"
"wd2294 -> wd187", "wd187 -> ¬wd40", "Support"
"wd724 -> wd199", "wd199 -> wd40", "Support"
"wd2230 -> wd199", "wd199 -> wd40", "Support"
"wd2231 -> wd199", "wd199 -> wd40", "Support"
"wd725 -> wd199", "wd199 -> wd40", "Support"
"wd2229 -> wd199", "wd199 -> wd40", "Support"
"wd2335 -> wd195", "wd195 -> ¬wd40", "Support"
"wd1054 -> wd195", "wd195 -> ¬wd40", "Support"
"wd2334 -> wd195", "wd195 -> ¬wd40", "Support"
"wd1055 -> wd195", "wd195 -> ¬wd40", "Support"
"wd401 -> wd195", "wd195 -> ¬wd40", "Support"
"wd1983 -> wd192", "wd192 -> ¬wd40", "Support"
"wd1984 -> wd192", "wd192 -> ¬wd40", "Support"
"wd2536 -> wd197", "wd197 -> wd40", "Support"
"wd726 -> wd197", "wd197 -> wd40", "Support"
"wd2537 -> wd197", "wd197 -> wd40", "Support"
"wd1881 -> wd200", "wd200 -> ¬wd40", "Support"
"wd1883 -> wd200", "wd200 -> ¬wd40", "Support"
"wd1877 -> wd200", "wd200 -> ¬wd40", "Support"
"wd1879 -> wd200", "wd200 -> ¬wd40", "Support"
"wd1878 -> wd200", "wd200 -> ¬wd40", "Support"
"wd1882 -> wd200", "wd200 -> ¬wd40", "Support"
"wd1880 -> wd200", "wd200 -> ¬wd40", "Support"
"wd2493 -> wd189", "wd189 -> ¬wd40", "Support"
"wd2491 -> wd189", "wd189 -> ¬wd40", "Support"
"wd2492 -> wd189", "wd189 -> ¬wd40", "Support"
"wd728 -> wd100", "wd100 -> wd40", "Support"
"wd2559 -> wd100", "wd100 -> wd40", "Support"
"wd1937 -> wd188", "wd188 -> ¬wd40", "Support"
"wd2231 -> wd199", "wd199 -> wd40", "Support"
"wd1945 -> wd194", "wd194 -> ¬wd40", "Support"
"wd1878 -> wd200", "wd200 -> ¬wd40", "Support"
"wd2557 -> wd201", "wd201 -> ¬wd40", "Support"
"wd1785 -> ¬wd726", "wd726 -> wd197", "Attack"
"wd1784 -> ¬wd726", "wd726 -> wd197", "Attack"
"wd726 -> wd197", "wd197 -> wd40", "Support"
"wd2559 -> wd100", "wd100 -> wd40", "Support"
"wd2136 -> wd202", "wd202 -> ¬wd40", "Support"
"wd436 -> ¬wd1051", "wd1051 -> wd190", "Attack"
"wd436 -> ¬wd190", "wd190 -> wd40", "Attack"
"wd1947 -> wd194", "wd194 -> ¬wd40", "Support"
"wd2305 -> ¬wd723", "wd723 -> wd198", "Attack"
"wd723 -> wd198", "wd198 -> wd40", "Support"
"wd1882 -> wd200", "wd200 -> ¬wd40", "Support"
"wd2294 -> wd187", "wd187 -> ¬wd40", "Support"
"wd530 -> ¬wd198", "wd198 -> wd40", "Attack"
"wd1160 -> wd530", "wd530 -> ¬wd198", "Support"
"wd2226 -> wd530", "wd530 -> ¬wd198", "Support"
"wd2293 -> wd187", "wd187 -> ¬wd40", "Support"
"wd2310 -> wd198", "wd198 -> wd40", "Support"
"wd2345 -> wd190", "wd190 -> wd40", "Support"
"wd2555 -> wd201", "wd201 -> ¬wd40", "Support"
"wd1958 -> wd191", "wd191 -> ¬wd40", "Support"
"wd1405 -> ¬wd724", "wd724 -> wd199", "Attack"
"wd724 -> wd199", "wd199 -> wd40", "Support"
"wd1883 -> wd200", "wd200 -> ¬wd40", "Support"
"wd1881 -> wd200", "wd200 -> ¬wd40", "Support"
"wd2334 -> wd195", "wd195 -> ¬wd40", "Support"
"wd436 -> ¬wd1051", "wd1051 -> wd190", "Attack"
"wd1051 -> wd190", "wd190 -> wd40", "Support"
"wd1948 -> wd194", "wd194 -> ¬wd40", "Support"
"wd2536 -> wd197", "wd197 -> wd40", "Support"
"wd2230 -> wd199", "wd199 -> wd40", "Support"
"wd1984 -> wd192", "wd192 -> ¬wd40", "Support"
"wd2308 -> ¬wd725", "wd725 -> wd199", "Attack"
"wd1408 -> ¬wd725", "wd725 -> wd199", "Attack"
"wd725 -> wd199", "wd199 -> wd40", "Support"
"wd1983 -> wd192", "wd192 -> ¬wd40", "Support"
"wd1054 -> wd195", "wd195 -> ¬wd40", "Support"
"wd1934 -> wd188", "wd188 -> ¬wd40", "Support"
"wd1877 -> wd200", "wd200 -> ¬wd40", "Support"
