premise, conclusion, weight
"Llegan tarde y avanzan lento", "Están en marcha medidas muy efectivas contra el cambio climático como:0) El impuesto a la polución.1) La transición a la fisión nuclear.2) La electrificación del transporte.3) La ingeniería en la industria alimenticia y el cambio de dieta.", -1.0
"La publicidad y la manipulación funcionan muy eficientemente.Caso contrario las empresas no resignation miles de millones, o una fracción muy importante de sus ingresos en publicidad. No existiría esa erogación si no hubiera un vínculo causa efecto real, medible, cuantificable.", "Hay límites en cuanto a lo que una publicidad pagada puede lograr. La gente no es tan inducible.", -1.0
"La clase política persigue aprobación popular en busca de votos o puede arreisgarse accionando contrario a la opinión de su base de votantes si recibiera un soborno.", "Cualquier acción requiere convencer a una gran fracción de la población, o a integrantes de la clase política.", -0.5
"Históricamente ha ocurrido que aquel mérito no se debe a un carácter progresista si no violento. Quienes se quedaban con el capital eran familias vinculadas a ejércitos conquistadores.O familias vinculadas a políticos corruptos.", "Quién controla un gran capital posee un carácter meritorio que lo produjo y por ende quedaria mitigada la posibilidad del poder en manos de extremadamente ineptos.", -1.0
"La idea del control poblacional es muy antipatica.Al ser antipática es difícil de propagar o inducir.", "Los desafíos de sustentabilidad de la humanidad son la otra cara de la moneda de un crecimiento poblacional a velocidad excesiva. Y las únicas sociedades que controlaron eficientemente sus nivel de población, lo hicieron no en democracia si no en tiranías o dictaduras militares.", 1.0
"Cualquier acción requiere convencer a una gran fracción de la población, o a integrantes de la clase política.", "Ante los desafíos, el sistema aparentemente posee canales para que la población promueva una reacción que involucre al gobierno.", -1.0
"Quién controla un gran capital posee un carácter meritorio que lo produjo y por ende quedaria mitigada la posibilidad del poder en manos de extremadamente ineptos.", "A pesar de las redes sociales, las campañas políticas que permiten hacerse con el poder requieren un gasto enorme de dinero en campaña publicitaria.", -0.5
"Están en marcha medidas muy efectivas contra el cambio climático como:0) El impuesto a la polución.1) La transición a la fisión nuclear.2) La electrificación del transporte.3) La ingeniería en la industria alimenticia y el cambio de dieta.", "El efecto invernadero es conocido desde mediados de los 90 del siglo XX, y los gobiernos han fracasado en abordar medidas adecuadas para el cambio climático.", -0.5
"Las personas llegan a un punto de su vida donde buscan satisfacer sus requerimientos sociales a partir de la gestación de su propia familia en lugar de buscar satisfacer el requerimiento en vínculos con humanos preexistentes.", "Los desafíos de sustentabilidad de la humanidad son la otra cara de la moneda de un crecimiento poblacional a velocidad excesiva. Y las únicas sociedades que controlaron eficientemente sus nivel de población, lo hicieron no en democracia si no en tiranías o dictaduras militares.", 1.0
"Hay límites en cuanto a lo que una publicidad pagada puede lograr. La gente no es tan inducible.", "A pesar de las redes sociales, las campañas políticas que permiten hacerse con el poder requieren un gasto enorme de dinero en campaña publicitaria.", -0.5
"La población de los países ya no es de las dimensiones que era al plantearse el sistema.", "A pesar de las redes sociales, las campañas políticas que permiten hacerse con el poder requieren un gasto enorme de dinero en campaña publicitaria.", 1.0
"Ante los desafíos, el sistema aparentemente posee canales para que la población promueva una reacción que involucre al gobierno.", " El sistema democrático representativo es capaz de proveer solución a todos los desafíos existenciales sociales", 1.0
"El efecto invernadero es conocido desde mediados de los 90 del siglo XX, y los gobiernos han fracasado en abordar medidas adecuadas para el cambio climático.", " El sistema democrático representativo es capaz de proveer solución a todos los desafíos existenciales sociales", -1.0
"A pesar de las redes sociales, las campañas políticas que permiten hacerse con el poder requieren un gasto enorme de dinero en campaña publicitaria.", " El sistema democrático representativo es capaz de proveer solución a todos los desafíos existenciales sociales", -1.0
"Los desafíos de sustentabilidad de la humanidad son la otra cara de la moneda de un crecimiento poblacional a velocidad excesiva. Y las únicas sociedades que controlaron eficientemente sus nivel de población, lo hicieron no en democracia si no en tiranías o dictaduras militares.", " El sistema democrático representativo es capaz de proveer solución a todos los desafíos existenciales sociales", -1.0
