arg1, arg2, attack_support
"kl7203 -> ¬kl14234", "kl14234 -> ¬kl11047", "Attack"
"kl14234 -> ¬kl11047", "kl11047 -> kl8176", "Attack"
"kl13843 -> ¬kl9655", "kl9655 -> ¬kl7271", "Attack"
"kl13124 -> ¬kl9648", "kl9648 -> ¬kl7424", "Attack"
"kl14798 -> ¬kl10158", "kl10158 -> ¬kl8199", "Attack"
"kl2502 -> ¬kl14798", "kl14798 -> ¬kl10158", "Attack"
"kl13353 -> kl10289", "kl10289 -> ¬kl8183", "Support"
"kl14601 -> ¬kl10420", "kl10420 -> kl7826", "Attack"
"kl13121 -> kl10608", "kl10608 -> ¬kl7826", "Support"
"kl14679 -> ¬kl9648", "kl9648 -> ¬kl7424", "Attack"
"kl13184 -> ¬kl9241", "kl9241 -> ¬kl7815", "Attack"
"kl16458 -> ¬kl13359", "kl13359 -> kl11457", "Attack"
"kl15376 -> ¬kl13168", "kl13168 -> ¬kl10397", "Attack"
"kl14520 -> ¬kl11483", "kl11483 -> ¬kl8176", "Attack"
"kl15720 -> ¬kl13379", "kl13379 -> ¬kl10957", "Attack"
"kl16887 -> ¬kl15720", "kl15720 -> ¬kl13379", "Attack"
"kl14414 -> ¬kl11007", "kl11007 -> kl10948", "Attack"
"kl14414 -> ¬kl11007", "kl11007 -> ¬kl7826", "Attack"
"kl16342 -> ¬kl14414", "kl14414 -> ¬kl11007", "Attack"
"kl16158 -> ¬kl14269", "kl14269 -> ¬kl11822", "Attack"
"kl13938 -> ¬kl11007", "kl11007 -> kl10948", "Attack"
"kl13938 -> ¬kl11007", "kl11007 -> ¬kl7826", "Attack"
"kl10147 -> ¬kl8683", "kl8683 -> kl4416", "Attack"
"kl11697 -> ¬kl8683", "kl8683 -> kl4416", "Attack"
"kl10196 -> ¬kl7604", "kl7604 -> ¬kl5011", "Attack"
"kl16458 -> ¬kl13359", "kl13359 -> kl11457", "Attack"
"kl13359 -> kl11457", "kl11457 -> ¬kl6363", "Support"
"kl12065 -> kl8053", "kl8053 -> kl4741", "Support"
"kl13393 -> ¬kl11463", "kl11463 -> ¬kl5901", "Attack"
"kl13393 -> ¬kl11463", "kl11463 -> kl5566", "Attack"
"kl14477 -> ¬kl10949", "kl10949 -> kl4647", "Attack"
"kl3031 -> kl14477", "kl14477 -> ¬kl10949", "Support"
"kl2502 -> kl14477", "kl14477 -> ¬kl10949", "Support"
"kl11139 -> ¬kl9648", "kl9648 -> ¬kl7424", "Attack"
"kl14679 -> ¬kl9648", "kl9648 -> ¬kl7424", "Attack"
"kl9648 -> ¬kl7424", "kl7424 -> ¬kl4416", "Attack"
"kl13124 -> ¬kl9648", "kl9648 -> ¬kl7424", "Attack"
"kl9931 -> ¬kl7833", "kl7833 -> ¬kl5071", "Attack"
"kl15376 -> ¬kl13168", "kl13168 -> ¬kl10397", "Attack"
"kl13168 -> ¬kl10397", "kl10397 -> kl2831", "Attack"
"kl10598 -> ¬kl6564", "kl6564 -> ¬kl4822", "Attack"
"kl10608 -> ¬kl7826", "kl7826 -> ¬kl2835", "Attack"
"kl13121 -> kl10608", "kl10608 -> ¬kl7826", "Support"
"kl10311 -> ¬kl8015", "kl8015 -> kl5510", "Attack"
"kl10421 -> kl8176", "kl8176 -> kl5558", "Support"
"kl10076 -> ¬kl7009", "kl7009 -> kl4092", "Attack"
"kl13812 -> ¬kl10076", "kl10076 -> ¬kl7009", "Attack"
"kl10289 -> ¬kl8183", "kl8183 -> kl5366", "Attack"
"kl13353 -> kl10289", "kl10289 -> ¬kl8183", "Support"
"kl15720 -> ¬kl13379", "kl13379 -> ¬kl10957", "Attack"
"kl13379 -> ¬kl10957", "kl10957 -> ¬kl3287", "Attack"
"kl13413 -> ¬kl11833", "kl11833 -> ¬kl10949", "Attack"
"kl13413 -> ¬kl11833", "kl11833 -> ¬kl5363", "Attack"
"kl13779 -> ¬kl10500", "kl10500 -> kl5558", "Attack"
"kl10241 -> kl13779", "kl13779 -> ¬kl10500", "Support"
"kl14234 -> ¬kl11047", "kl11047 -> kl8176", "Attack"
"kl14927 -> ¬kl11047", "kl11047 -> kl8176", "Attack"
"kl14620 -> kl11047", "kl11047 -> kl8176", "Support"
"kl11047 -> kl8176", "kl8176 -> kl5558", "Support"
"kl10272 -> ¬kl7610", "kl7610 -> kl4121", "Attack"
"kl10188 -> ¬kl7851", "kl7851 -> kl6246", "Attack"
"kl11630 -> kl6766", "kl6766 -> ¬kl3287", "Support"
"kl10167 -> ¬kl7384", "kl7384 -> ¬kl4416", "Attack"
"kl9241 -> ¬kl7815", "kl7815 -> kl4577", "Attack"
"kl13184 -> ¬kl9241", "kl9241 -> ¬kl7815", "Attack"
"kl10240 -> ¬kl8897", "kl8897 -> ¬kl3657", "Attack"
"kl10260 -> kl8584", "kl8584 -> ¬kl3208", "Support"
"kl11494 -> ¬kl8897", "kl8897 -> ¬kl3657", "Attack"
"kl12038 -> ¬kl7334", "kl7334 -> kl2831", "Attack"
"kl12038 -> ¬kl7334", "kl7334 -> kl14620", "Attack"
"kl13599 -> ¬kl10481", "kl10481 -> kl5558", "Attack"
"kl11805 -> ¬kl7565", "kl7565 -> ¬kl4647", "Attack"
"kl10302 -> ¬kl7201", "kl7201 -> ¬kl5071", "Attack"
"kl14973 -> ¬kl11428", "kl11428 -> ¬kl2723", "Attack"
"kl2173 -> ¬kl14973", "kl14973 -> ¬kl11428", "Attack"
"kl9614 -> ¬kl7604", "kl7604 -> ¬kl5011", "Attack"
"kl10410 -> kl9038", "kl9038 -> kl2499", "Support"
"kl10409 -> kl9038", "kl9038 -> kl2499", "Support"
"kl11648 -> ¬kl7009", "kl7009 -> kl4092", "Attack"
"kl14387 -> kl11606", "kl11606 -> kl5071", "Support"
"kl14403 -> kl11606", "kl11606 -> kl5071", "Support"
"kl11772 -> ¬kl8990", "kl8990 -> kl5071", "Attack"
"kl14601 -> ¬kl10420", "kl10420 -> kl7826", "Attack"
"kl10420 -> kl7826", "kl7826 -> ¬kl2835", "Support"
"kl13593 -> ¬kl11822", "kl11822 -> kl5363", "Attack"
"kl10017 -> kl7949", "kl7949 -> ¬kl6702", "Support"
"kl10017 -> kl7949", "kl7949 -> ¬kl5901", "Support"
"kl14200 -> ¬kl12637", "kl12637 -> ¬kl4588", "Attack"
"kl9655 -> ¬kl7271", "kl7271 -> ¬kl4139", "Attack"
"kl13843 -> ¬kl9655", "kl9655 -> ¬kl7271", "Attack"
"kl14798 -> ¬kl10158", "kl10158 -> ¬kl8199", "Attack"
"kl10158 -> ¬kl8199", "kl8199 -> ¬kl4577", "Attack"
"kl9470 -> kl7044", "kl7044 -> kl3207", "Support"
"kl14414 -> ¬kl11007", "kl11007 -> kl10948", "Attack"
"kl14414 -> ¬kl11007", "kl11007 -> ¬kl7826", "Attack"
"kl11007 -> ¬kl7826", "kl7826 -> ¬kl2835", "Attack"
"kl13938 -> ¬kl11007", "kl11007 -> kl10948", "Attack"
"kl13938 -> ¬kl11007", "kl11007 -> ¬kl7826", "Attack"
"kl11007 -> kl10948", "kl10948 -> ¬kl4647", "Support"
"kl4677 -> kl11007", "kl11007 -> kl10948", "Support"
"kl4677 -> kl11007", "kl11007 -> ¬kl7826", "Support"
"kl10863 -> ¬kl7424", "kl7424 -> ¬kl4416", "Attack"
"kl14849 -> ¬kl11539", "kl11539 -> kl4092", "Attack"
"kl10308 -> ¬kl7009", "kl7009 -> kl4092", "Attack"
"kl14269 -> ¬kl11822", "kl11822 -> kl5363", "Attack"
"kl16158 -> ¬kl14269", "kl14269 -> ¬kl11822", "Attack"
"kl9611 -> ¬kl8245", "kl8245 -> ¬kl4677", "Attack"
"kl14083 -> ¬kl11745", "kl11745 -> ¬kl4121", "Attack"
"kl11629 -> ¬kl7851", "kl7851 -> kl6246", "Attack"
"kl9473 -> ¬kl6702", "kl6702 -> ¬kl4416", "Attack"
"kl9405 -> ¬kl6702", "kl6702 -> ¬kl4416", "Attack"
"kl11483 -> ¬kl8176", "kl8176 -> kl5558", "Attack"
"kl14520 -> ¬kl11483", "kl11483 -> ¬kl8176", "Attack"
"kl9406 -> ¬kl7384", "kl7384 -> ¬kl4416", "Attack"
"kl10241 -> ¬kl7826", "kl7826 -> ¬kl2835", "Attack"
"kl10241 -> kl13779", "kl13779 -> ¬kl10500", "Support"
"kl14825 -> ¬kl12335", "kl12335 -> kl5566", "Attack"
"kl11652 -> kl5536", "kl5536 -> kl1332", "Support"
"kl11994 -> ¬kl5069", "kl5069 -> kl1174", "Attack"
"kl10454 -> kl5267", "kl5267 -> ¬kl5910", "Support"
"kl10454 -> kl5267", "kl5267 -> kl1332", "Support"
"kl10454 -> kl5267", "kl5267 -> kl2071", "Support"
"kl5828 -> ¬kl12022", "kl12022 -> kl5901", "Attack"
"kl5828 -> ¬kl12022", "kl12022 -> ¬kl11366", "Attack"
"kl12022 -> ¬kl11366", "kl11366 -> ¬kl5901", "Attack"
"kl3144 -> ¬kl12022", "kl12022 -> kl5901", "Attack"
"kl3144 -> ¬kl12022", "kl12022 -> ¬kl11366", "Attack"
"kl5436 -> ¬kl12022", "kl12022 -> ¬kl11366", "Attack"
"kl5436 -> ¬kl12022", "kl12022 -> kl5901", "Attack"
"kl5537 -> ¬kl12022", "kl12022 -> kl5901", "Attack"
"kl5537 -> ¬kl12022", "kl12022 -> ¬kl11366", "Attack"
"kl12022 -> kl5901", "kl5901 -> ¬kl2071", "Support"
"kl8233 -> kl5549", "kl5549 -> kl1811", "Support"
"kl6498 -> kl4577", "kl4577 -> ¬kl1260", "Support"
"kl7565 -> ¬kl4647", "kl4647 -> kl343", "Attack"
"kl11805 -> ¬kl7565", "kl7565 -> ¬kl4647", "Attack"
"kl11654 -> ¬kl3797", "kl3797 -> kl600", "Attack"
"kl7199 -> kl4139", "kl4139 -> kl305", "Support"
"kl14477 -> ¬kl10949", "kl10949 -> kl4647", "Attack"
"kl5817 -> ¬kl10949", "kl10949 -> kl4647", "Attack"
"kl11833 -> ¬kl10949", "kl10949 -> kl4647", "Attack"
"kl10949 -> kl4647", "kl4647 -> kl343", "Support"
"kl14825 -> ¬kl12335", "kl12335 -> kl5566", "Attack"
"kl12335 -> kl5566", "kl5566 -> kl1696", "Support"
"kl12336 -> ¬kl2723", "kl2723 -> ¬kl1480", "Attack"
"kl10808 -> ¬kl5558", "kl5558 -> kl1171", "Attack"
"kl11688 -> kl5363", "kl5363 -> kl1304", "Support"
"kl10158 -> ¬kl8199", "kl8199 -> ¬kl4577", "Attack"
"kl8199 -> ¬kl4577", "kl4577 -> ¬kl1260", "Attack"
"kl9655 -> ¬kl7271", "kl7271 -> ¬kl4139", "Attack"
"kl7271 -> ¬kl4139", "kl4139 -> kl305", "Attack"
"kl7842 -> ¬kl6246", "kl6246 -> kl517", "Attack"
"kl6821 -> kl5478", "kl5478 -> kl517", "Support"
"kl11457 -> ¬kl6363", "kl6363 -> ¬kl1811", "Attack"
"kl13359 -> kl11457", "kl11457 -> ¬kl6363", "Support"
"kl9241 -> ¬kl7815", "kl7815 -> kl4577", "Attack"
"kl7815 -> kl4577", "kl4577 -> ¬kl1260", "Support"
"kl10957 -> ¬kl3287", "kl3287 -> ¬kl517", "Attack"
"kl13379 -> ¬kl10957", "kl10957 -> ¬kl3287", "Attack"
"kl11489 -> ¬kl5574", "kl5574 -> kl1389", "Attack"
"kl11139 -> ¬kl7424", "kl7424 -> ¬kl4416", "Attack"
"kl11139 -> ¬kl9648", "kl9648 -> ¬kl7424", "Attack"
"kl11139 -> kl3207", "kl3207 -> kl2173", "Support"
"kl11139 -> kl3207", "kl3207 -> ¬kl8897", "Support"
"kl11139 -> kl3207", "kl3207 -> ¬kl1796", "Support"
"kl11139 -> kl3207", "kl3207 -> kl2071", "Support"
"kl11428 -> ¬kl2723", "kl2723 -> ¬kl1480", "Attack"
"kl14973 -> ¬kl11428", "kl11428 -> ¬kl2723", "Attack"
"kl12623 -> kl5127", "kl5127 -> ¬kl439", "Support"
"kl10241 -> ¬kl7826", "kl7826 -> ¬kl2835", "Attack"
"kl11007 -> ¬kl7826", "kl7826 -> ¬kl2835", "Attack"
"kl7826 -> ¬kl2835", "kl2835 -> ¬kl1521", "Attack"
"kl7826 -> ¬kl2835", "kl2835 -> ¬kl11833", "Attack"
"kl7826 -> ¬kl2835", "kl2835 -> kl8746", "Attack"
"kl10608 -> ¬kl7826", "kl7826 -> ¬kl2835", "Attack"
"kl10420 -> kl7826", "kl7826 -> ¬kl2835", "Support"
"kl14200 -> ¬kl12637", "kl12637 -> ¬kl4588", "Attack"
"kl1520 -> ¬kl12637", "kl12637 -> ¬kl4588", "Attack"
"kl12637 -> ¬kl4588", "kl4588 -> ¬kl1056", "Attack"
"kl6761 -> ¬kl16342", "kl16342 -> ¬kl14414", "Attack"
"kl6761 -> kl5130", "kl5130 -> kl1332", "Support"
"kl9088 -> kl6761", "kl6761 -> kl5130", "Support"
"kl9088 -> kl6761", "kl6761 -> ¬kl16342", "Support"
"kl1520 -> kl6761", "kl6761 -> ¬kl16342", "Support"
"kl1520 -> kl6761", "kl6761 -> kl5130", "Support"
"kl8245 -> ¬kl4677", "kl4677 -> kl11007", "Attack"
"kl8245 -> ¬kl4677", "kl4677 -> ¬kl442", "Attack"
"kl9611 -> ¬kl8245", "kl8245 -> ¬kl4677", "Attack"
"kl8123 -> ¬kl4058", "kl4058 -> ¬kl1845", "Attack"
"kl11065 -> ¬kl5246", "kl5246 -> ¬kl343", "Attack"
"kl6992 -> kl4416", "kl4416 -> kl1141", "Support"
"kl6992 -> kl4416", "kl4416 -> ¬kl8897", "Support"
"kl6992 -> kl4416", "kl4416 -> kl2173", "Support"
"kl9473 -> ¬kl6702", "kl6702 -> ¬kl4416", "Attack"
"kl9405 -> ¬kl6702", "kl6702 -> ¬kl4416", "Attack"
"kl7949 -> ¬kl6702", "kl6702 -> ¬kl4416", "Attack"
"kl6702 -> ¬kl4416", "kl4416 -> kl2173", "Attack"
"kl6702 -> ¬kl4416", "kl4416 -> kl1141", "Attack"
"kl6702 -> ¬kl4416", "kl4416 -> ¬kl8897", "Attack"
"kl11526 -> ¬kl5732", "kl5732 -> ¬kl343", "Attack"
"kl9050 -> kl5350", "kl5350 -> kl1332", "Support"
"kl11250 -> kl3287", "kl3287 -> ¬kl517", "Support"
"kl11477 -> ¬kl6039", "kl6039 -> kl1969", "Attack"
"kl6609 -> ¬kl5582", "kl5582 -> ¬kl442", "Attack"
"kl11908 -> ¬kl4577", "kl4577 -> ¬kl1260", "Attack"
"kl8324 -> kl5536", "kl5536 -> kl1332", "Support"
"kl6830 -> kl5536", "kl5536 -> kl1332", "Support"
"kl6935 -> kl5267", "kl5267 -> kl2071", "Support"
"kl6935 -> kl5267", "kl5267 -> kl1332", "Support"
"kl6935 -> kl5267", "kl5267 -> ¬kl5910", "Support"
"kl6935 -> kl4741", "kl4741 -> ¬kl2173", "Support"
"kl6935 -> kl4243", "kl4243 -> kl2173", "Support"
"kl10948 -> ¬kl4647", "kl4647 -> kl343", "Attack"
"kl11007 -> kl10948", "kl10948 -> ¬kl4647", "Support"
"kl7740 -> ¬kl2831", "kl2831 -> kl517", "Attack"
"kl10598 -> ¬kl6564", "kl6564 -> ¬kl4822", "Attack"
"kl6564 -> ¬kl4822", "kl4822 -> ¬kl305", "Attack"
"kl12590 -> kl5406", "kl5406 -> ¬kl1805", "Support"
"kl8564 -> ¬kl5828", "kl5828 -> ¬kl12022", "Attack"
"kl8564 -> ¬kl5828", "kl5828 -> kl1451", "Attack"
"kl7094 -> kl5624", "kl5624 -> kl343", "Support"
"kl10609 -> kl4570", "kl4570 -> ¬kl1845", "Support"
"kl6766 -> ¬kl3287", "kl3287 -> ¬kl517", "Attack"
"kl11630 -> kl6766", "kl6766 -> ¬kl3287", "Support"
"kl8816 -> kl4693", "kl4693 -> ¬kl1845", "Support"
"kl233 -> kl8816", "kl8816 -> kl4693", "Support"
"kl13168 -> ¬kl10397", "kl10397 -> kl2831", "Attack"
"kl10397 -> kl2831", "kl2831 -> kl517", "Support"
"kl9931 -> ¬kl7833", "kl7833 -> ¬kl5071", "Attack"
"kl7833 -> ¬kl5071", "kl5071 -> ¬kl343", "Attack"
"kl7833 -> ¬kl5071", "kl5071 -> kl6246", "Attack"
"kl10578 -> ¬kl6039", "kl6039 -> kl1969", "Attack"
"kl8275 -> ¬kl3688", "kl3688 -> ¬kl2185", "Attack"
"kl11483 -> ¬kl8176", "kl8176 -> kl5558", "Attack"
"kl8176 -> kl5558", "kl5558 -> kl1171", "Support"
"kl10421 -> kl8176", "kl8176 -> kl5558", "Support"
"kl11047 -> kl8176", "kl8176 -> kl5558", "Support"
"kl11168 -> ¬kl3703", "kl3703 -> kl1908", "Attack"
"kl8707 -> kl5118", "kl5118 -> ¬kl1942", "Support"
"kl7949 -> ¬kl6702", "kl6702 -> ¬kl4416", "Attack"
"kl7949 -> ¬kl5901", "kl5901 -> ¬kl2071", "Attack"
"kl10017 -> kl7949", "kl7949 -> ¬kl6702", "Support"
"kl10017 -> kl7949", "kl7949 -> ¬kl5901", "Support"
"kl7295 -> kl5267", "kl5267 -> kl1332", "Support"
"kl7295 -> kl5267", "kl5267 -> ¬kl5910", "Support"
"kl7295 -> kl5267", "kl5267 -> kl2071", "Support"
"kl13779 -> ¬kl10500", "kl10500 -> kl5558", "Attack"
"kl10500 -> kl5558", "kl5558 -> kl1171", "Support"
"kl3657 -> kl10500", "kl10500 -> kl5558", "Support"
"kl11816 -> ¬kl5536", "kl5536 -> kl1332", "Attack"
"kl10076 -> ¬kl7009", "kl7009 -> kl4092", "Attack"
"kl11648 -> ¬kl7009", "kl7009 -> kl4092", "Attack"
"kl10308 -> ¬kl7009", "kl7009 -> kl4092", "Attack"
"kl7009 -> kl4092", "kl4092 -> kl1163", "Support"
"kl11062 -> ¬kl4092", "kl4092 -> kl1163", "Attack"
"kl2835 -> kl8746", "kl8746 -> kl5272", "Support"
"kl8746 -> kl5272", "kl5272 -> ¬kl442", "Support"
"kl8746 -> kl5272", "kl5272 -> kl1845", "Support"
"kl6504 -> ¬kl5582", "kl5582 -> ¬kl442", "Attack"
"kl7093 -> ¬kl5624", "kl5624 -> kl343", "Attack"
"kl7384 -> ¬kl4416", "kl4416 -> kl1141", "Attack"
"kl7384 -> ¬kl4416", "kl4416 -> ¬kl8897", "Attack"
"kl7384 -> ¬kl4416", "kl4416 -> kl2173", "Attack"
"kl9406 -> ¬kl7384", "kl7384 -> ¬kl4416", "Attack"
"kl10167 -> ¬kl7384", "kl7384 -> ¬kl4416", "Attack"
"kl8180 -> ¬kl5127", "kl5127 -> ¬kl439", "Attack"
"kl10744 -> kl5069", "kl5069 -> kl1174", "Support"
"kl6621 -> ¬kl5549", "kl5549 -> kl1811", "Attack"
"kl10911 -> kl6246", "kl6246 -> kl517", "Support"
"kl13599 -> ¬kl10481", "kl10481 -> kl5558", "Attack"
"kl10481 -> kl5558", "kl5558 -> kl1171", "Support"
"kl13393 -> ¬kl11463", "kl11463 -> ¬kl5901", "Attack"
"kl13393 -> ¬kl11463", "kl11463 -> kl5566", "Attack"
"kl11463 -> ¬kl5901", "kl5901 -> ¬kl2071", "Attack"
"kl5699 -> kl11463", "kl11463 -> ¬kl5901", "Support"
"kl5699 -> kl11463", "kl11463 -> kl5566", "Support"
"kl11463 -> kl5566", "kl5566 -> kl1696", "Support"
"kl11855 -> kl5624", "kl5624 -> kl343", "Support"
"kl7604 -> ¬kl5011", "kl5011 -> ¬kl305", "Attack"
"kl10196 -> ¬kl7604", "kl7604 -> ¬kl5011", "Attack"
"kl9614 -> ¬kl7604", "kl7604 -> ¬kl5011", "Attack"
"kl11139 -> ¬kl7424", "kl7424 -> ¬kl4416", "Attack"
"kl9648 -> ¬kl7424", "kl7424 -> ¬kl4416", "Attack"
"kl7424 -> ¬kl4416", "kl4416 -> kl2173", "Attack"
"kl7424 -> ¬kl4416", "kl4416 -> kl1141", "Attack"
"kl7424 -> ¬kl4416", "kl4416 -> ¬kl8897", "Attack"
"kl10863 -> ¬kl7424", "kl7424 -> ¬kl4416", "Attack"
"kl12405 -> kl4666", "kl4666 -> kl1957", "Support"
"kl12065 -> kl8053", "kl8053 -> kl4741", "Support"
"kl8053 -> kl4741", "kl4741 -> ¬kl2173", "Support"
"kl8782 -> ¬kl5213", "kl5213 -> ¬kl1696", "Attack"
"kl7455 -> ¬kl2597", "kl2597 -> kl343", "Attack"
"kl8196 -> ¬kl5732", "kl5732 -> ¬kl343", "Attack"
"kl10302 -> ¬kl7201", "kl7201 -> ¬kl5071", "Attack"
"kl7201 -> ¬kl5071", "kl5071 -> kl6246", "Attack"
"kl7201 -> ¬kl5071", "kl5071 -> ¬kl343", "Attack"
"kl12341 -> kl5267", "kl5267 -> ¬kl5910", "Support"
"kl12341 -> kl5267", "kl5267 -> kl1332", "Support"
"kl12341 -> kl5267", "kl5267 -> kl2071", "Support"
"kl11364 -> kl2831", "kl2831 -> kl517", "Support"
"kl8386 -> kl5363", "kl5363 -> kl1304", "Support"
"kl7521 -> ¬kl5987", "kl5987 -> ¬kl470", "Attack"
"kl6630 -> ¬kl4741", "kl4741 -> ¬kl2173", "Attack"
"kl8688 -> ¬kl2499", "kl2499 -> kl1805", "Attack"
"kl8435 -> kl5536", "kl5536 -> kl1332", "Support"
"kl10604 -> ¬kl5118", "kl5118 -> ¬kl1942", "Attack"
"kl11772 -> ¬kl8990", "kl8990 -> kl5071", "Attack"
"kl8990 -> kl5071", "kl5071 -> kl6246", "Support"
"kl8990 -> kl5071", "kl5071 -> ¬kl343", "Support"
"kl13593 -> ¬kl11822", "kl11822 -> kl5363", "Attack"
"kl14269 -> ¬kl11822", "kl11822 -> kl5363", "Attack"
"kl11822 -> kl5363", "kl5363 -> kl1304", "Support"
"kl7042 -> ¬kl2597", "kl2597 -> kl343", "Attack"
"kl8584 -> ¬kl3208", "kl3208 -> kl305", "Attack"
"kl10260 -> kl8584", "kl8584 -> ¬kl3208", "Support"
"kl11043 -> ¬kl4099", "kl4099 -> ¬kl1811", "Attack"
"kl6599 -> ¬kl5906", "kl5906 -> ¬kl1831", "Attack"
"kl7203 -> ¬kl14234", "kl14234 -> ¬kl11047", "Attack"
"kl7203 -> kl3643", "kl3643 -> ¬kl1796", "Support"
"kl7203 -> kl3643", "kl3643 -> ¬kl1908", "Support"
"kl7095 -> kl5624", "kl5624 -> kl343", "Support"
"kl7044 -> kl3207", "kl3207 -> kl2071", "Support"
"kl7044 -> kl3207", "kl3207 -> ¬kl8897", "Support"
"kl7044 -> kl3207", "kl3207 -> kl2173", "Support"
"kl7044 -> kl3207", "kl3207 -> ¬kl1796", "Support"
"kl9470 -> kl7044", "kl7044 -> kl3207", "Support"
"kl11745 -> ¬kl4121", "kl4121 -> ¬kl305", "Attack"
"kl14083 -> ¬kl11745", "kl11745 -> ¬kl4121", "Attack"
"kl2835 -> ¬kl11833", "kl11833 -> ¬kl5363", "Attack"
"kl2835 -> ¬kl11833", "kl11833 -> ¬kl10949", "Attack"
"kl13413 -> ¬kl11833", "kl11833 -> ¬kl10949", "Attack"
"kl13413 -> ¬kl11833", "kl11833 -> ¬kl5363", "Attack"
"kl11833 -> ¬kl5363", "kl5363 -> kl1304", "Attack"
"kl11833 -> ¬kl10949", "kl10949 -> kl4647", "Attack"
"kl4416 -> ¬kl8897", "kl8897 -> ¬kl3657", "Attack"
"kl11494 -> ¬kl8897", "kl8897 -> ¬kl3657", "Attack"
"kl3207 -> ¬kl8897", "kl8897 -> ¬kl3657", "Attack"
"kl8897 -> ¬kl3657", "kl3657 -> kl10500", "Attack"
"kl8897 -> ¬kl3657", "kl3657 -> kl2216", "Attack"
"kl8897 -> ¬kl3657", "kl3657 -> kl4522", "Attack"
"kl10240 -> ¬kl8897", "kl8897 -> ¬kl3657", "Attack"
"kl1480 -> kl8897", "kl8897 -> ¬kl3657", "Support"
"kl11706 -> ¬kl5267", "kl5267 -> kl1332", "Attack"
"kl11706 -> ¬kl5267", "kl5267 -> ¬kl5910", "Attack"
"kl11706 -> ¬kl5267", "kl5267 -> kl2071", "Attack"
"kl6691 -> ¬kl5536", "kl5536 -> kl1332", "Attack"
"kl10994 -> ¬kl5408", "kl5408 -> kl1696", "Attack"
"kl14849 -> ¬kl11539", "kl11539 -> kl4092", "Attack"
"kl11539 -> kl4092", "kl4092 -> kl1163", "Support"
"kl11697 -> ¬kl8683", "kl8683 -> kl4416", "Attack"
