premise, conclusion, weight
"雖然金正恩勢必還會統治北韓好幾年，但他目前的目標卻不僅是鬆開制裁以換取更多空閒空間去維持北韓的經濟和其他秘密行動，還有釋出善意去獲取更大的利益（政治、戰略考量）。而且我認為北韓不會等待時機成熟去統一朝鮮半島，而是藉由與他國的條件交換去一步步得到利益，在複雜的國際關係中，扮演一個獲利者的角色，是不是東亞日後的威脅還有待時間來證明4106037013", "金正恩未滿30歲就成為北韓領袖，而他勢必還要領導北韓好幾年，他眼下的目標，只有鬆開制裁(聯合國目前完全禁止北韓出口煤礦、鐵礦石和紡織品等物品，並嚴重遏制該國的石油供應)換取更多空間空間維持生計及做其他秘密行動，哪怕他片面撕毀停戰條款，就像北韓1999年為了改善與美國的關係，就曾宣布暫停長程飛彈試射，2006年卻又不顧國際反對，再度進行了核武試射，想必等待時機成熟，直接跨越減輕防禦的38度線，攻下南韓，完成統一，這絕對是東亞日後一大威脅。4104042057", -1.0
"或許北韓此波會談的目的只是為緩解國內或國際施加於其上的政治或經濟的問題，雖然這也只是猜測，不過北韓長期以來犧牲民生經濟的發展，著重於軍事工業，我想沒那麼容易就放棄如此得來不易的強大火力，況且北韓不守承諾的情況也已前科累累，造成國際社會動盪不安似乎也是北韓長期以來的家常便飯。綜觀現今國際情勢，各國無不是為了己身利益而設想行動，目前釋出善意的北韓可能只是為了以和平轉移焦點，待國內情勢穩定之後，還是可能在國際社會再掀起一波巨浪。4105037052", "北韓領導人即將與美國總統於板門店進行會面，已經廢除核武的北韓短時間內應該不會貿然再重啟核武，或許會在會談後多一些經濟上的來往，既然有來往之後就不會再啟動核武，因為這樣對美國、對北韓本身都不是個好的選擇，也不是兩位作風強勢的領導人希望在會面後見到的狀況4106044001", -1.0
"就算語言和歷史有許多共通點、南北兩國的人民沒有互相仇視，政府對政體與利益的取捨才是兩岸和平的主要原因。南韓與北韓需要雙方政府與雙方背後的支持者在各方面都達成一定程度的共識才有辦法真正的和平。4106064113", "政經文化的差異其實也不完全影響和平，加上兩韓的語言、歷史有許多共通點，因此這個歧異會比其他國家來說更容易解決。 4105030334", -1.0
"即使目前北韓是一個專制國家，但若能與南韓進行長期溝通，我想專制的思考或許會隨著時間慢慢減少。我不敢保證北韓政權對人民思想的控制是否會隨著兩韓溝通減少，但隨著科技的發達，要瞭解到國際形式防不勝防，人民必定有辦法與國際主流思想接觸，而思想就如同樹狀圖慢慢擴散，我相信過沒多久必能兩韓和平以及人民擁有國際思想，脫離專制政權。4106064013", "目前北韓還是一個專制政權，金正恩也以美國要確保他的政權安全為條件下去談判，所以北韓政權應該不會停止其對人民的思想控制甚至洗腦，要融入國際主流社會感覺還是有點遙遠。 4103052012", -1.0
"北韓若親中，整個世界體系會變得更加對峙，中國與北韓若聯合起來，或許會帶給世界更大的威脅。以中國及北韓這樣捉摸不定的個性，中國也有可能再請北韓去中國設廠製作一些核武，這樣反而會讓國際情勢更加緊張，不會造成東亞世界和平。4103029004", "北韓同意和談最大原因應該是想親中（畢竟它跟美國長期不合），再加上兩國政治型態相似，而中國與美國的私下與檯面上的拉鋸都大大的影響整個全球體系，北韓領導人也許是想默默的等中國實現2025之後不必再受美國牽制，同時也能拉近與中國的關係。0106201179", -0.5
"無論是東亞或是世界，和平不是單方面取決於某幾個國家的和諧的，而是每個組成單位彼此都和平，彼此都維持在和諧狀態，才能達到真正的和平，兩韓會談只能說是可能增進南北韓和平的機會。4104035056", "東亞情勢是否和平有一大部分都取決於中國的態度，無論是中國對北韓的態度或是對台灣的態度。兩韓峰會或許能為兩韓帶來和平，但對之後整個東亞的情勢還是一個未知數。當兩韓對立的情況結束，其他國家在對立時與兩韓達成的平衡局勢勢必會有所改變，而這些改變為東亞情勢帶來的影響一定不容小覷。4105029016", -1.0
"金正恩未滿30歲就成為北韓領袖，而他勢必還要領導北韓好幾年，他眼下的目標，只有鬆開制裁(聯合國目前完全禁止北韓出口煤礦、鐵礦石和紡織品等物品，並嚴重遏制該國的石油供應)換取更多空間空間維持生計及做其他秘密行動，哪怕他片面撕毀停戰條款，就像北韓1999年為了改善與美國的關係，就曾宣布暫停長程飛彈試射，2006年卻又不顧國際反對，再度進行了核武試射，想必等待時機成熟，直接跨越減輕防禦的38度線，攻下南韓，完成統一，這絕對是東亞日後一大威脅。4104042057", "我認為兩韓會談表面上是和平的，但是私底下的心機應該是不小的，文在寅雖然促成金正恩和川普可能會在未來相會，但又怕橫生枝節讓他的美意告吹，而且之前川普在聯合國大會演說，就說基於保衛美國將會「毀滅」北韓，那他們見面真正的動機是什麼?值得讓人們省思。金正恩在會談之前和之後的態度有很大的轉變，讓我懷疑北韓的羊皮會披多久，也不禁懷疑北韓真正的意圖，我覺得這應該會為東亞日後帶來威脅。4106037019", 1.0
"兩韓統一對中國弊大於利，但是中國自己也面對統一的問題，所以不會反對朝鮮半島的統一，也就失去了反對者的立場。中國之後最擔心的應該就是美國的駐軍、與韓國發生領土糾紛、中國東北地區朝鮮族人轉效忠統一的朝鮮半島，中韓關係的穩定性將受到破壞，失去與美國抗衡的能力4106038136", "兩韓的會談確實為朝鮮半島迎來的和平的希望，但卻不一定為東亞的情勢帶來和平。自從韓戰以後，中國與北韓一直都維持的友好的的合作關係，既是最大的貿易夥伴，又提供食物能源。中國當局肯定不希望北韓親美，這樣在中國的邊陲又多了一個潛在的威脅，所以中國對北韓親美的態度，肯定會採取措施。表面看是中國美國對北韓的態度，實際是透過北韓展開對峙。中美的貿易戰爭影響也還未結束，大國的戰爭即使再怎麼小，肯定也會影響到周遭的小國，東亞的和平也難逃這兩大國家的影響。4106044030", -0.5
"發展核武能有效地警告其他國家不要輕舉妄動，但是也意味著北韓是個危險的國家，這樣的行為會受到國際的打壓，進而影響經濟發展，所以未必對北韓有利。而且長期的惡性循環下，能源、糧食、醫療等方面的發展會更加不利，金正恩或許也是關注到這點才選擇放棄核武。至於真實性的話，我想要等到川金會談才能進一步證實。4105040014", "以長遠來看，要達到永久的和平幾乎不太可能，北韓這個國家的發展，長久以來都放在核武上，而且在他們能源、糧食、醫療等方面，都是相對缺乏的情況下，除了核武外，現階段幾乎沒什麼可以發展來撐起這個國家，因此我想金正恩為了自己的政權及目前國家的發展是不會輕易放其核武的。想想北韓若真的放棄核武，感覺世界會顯得和平一些，但北韓這個國家會不會變得更加弱勢呢?大家勸北韓放棄核武，終究是為了自己的利益，想要保全自身安全，而北韓發展核武，是不是為了自己國家的利益呢4106064107", -1.0
"南北韓的情勢向來緊張，如今雙方公開表達停戰和平，看似消除了部分東亞潛在衝突，事實上雙方卻不是正面簽屬停戰協定，而是以和平協定取代之，確實這個讓步可緩解兩韓國內的大多和平主義者緩解緊張情緒，不過，這份協定的作用我想很難緩解檯面下的緊張情勢，畢竟中美雙方對於協定的表面與實際立場不同也會是個隱憂，而這份隱憂在未來可能會與和平協定的原始想法分歧。4104035014", "過去一向不願妥協的北韓，卻願意做出這等程度的讓步，想必是有思考過兩韓的和平能為自己國家帶來哪些益處、獲得那些支持(像是美國的支持)。雖說此次的會談並不能為東亞帶來永遠的和平，但我認為可以稍稍緩解東亞一部分緊張的情勢。4103012059", -0.5
"過去的歷史上，北韓破壞和諧的狀況已有先例，且在近半年內北韓領袖也與中國方面有多次互動，中國在東北亞的影響力不太可能降低，反而更有可能是以和平為藉口，將雙方拉近一個平等的戰場。4106013049", "這樣的和諧僅僅是北韓在國際形勢的逼迫下所做出的退讓，東亞的戰場一直都不是只存在於南北韓之間，包括兩岸關係以及中國沿岸的島嶼，這些戰場背後都有國際兩大強權勢力中國與美國的干涉，北韓在這樣的情勢下釋出善意，這就意味著，中國在南北韓這區域的勢力相對削弱，這會使中國在其他區域有動作，一個地區的和諧必會導致其他地方的矛盾更加強烈。4106064119", -1.0
"再兩韓會談之後，其中還會有許多的需要交涉的空間，這時候會不會出變數也是有可能的，若是以經濟來講的話，原本北韓資源很大一部分是來自中國，現在兩韓要互相合作，既得利益會不會受到威脅，且要確保北韓會不會繼續保持友好關係也是中國需要頭痛的問題，在這樣的情況下中國雖然小動作不斷，但等到處理台灣問題也是需要等一段時間。 4106033116", "當兩韓擁有了「統一」的意識，想必以大韓民族的民族團結性再加上北韓過去的強硬之姿，可能會共同對付與日本獨島爭議這類不單純是國土而有歷史參雜其中的問題，使東北亞煙硝味更盛。另外，當北邊爭議暫緩，各國的焦點就轉向中國、台灣兩岸問題。對美國而言，兩韓統一之下駐韓美軍部署有一定的威脅，使台灣戰略地位變得更加重要。在這些影響下，中國方必定對於我國有所作為。這樣的結果，東亞的局勢並不會有太大的平靜。4104038110", -0.5
"北韓目前還是依舊維持與中國同樣的社會主義，就目前而言，北韓與中國的關係還是十分友好的，習近平也指出對於北韓的去核化是支持的，北韓同意去核，也願意將時區與南韓時區同步等措施都看得出來北韓在釋出善意，而川普也樂見兩韓和平，但是對於東亞的局勢，除了兩韓與中國外，美國的立場亦不能小看，在政治上沒有永遠的敵人，也沒有永遠的朋友，對於兩韓、中、日、美的立場都會影響到東亞的整個局勢，因此還有待後續的發展。4106021050", "兩韓若是有天邁向合作之路，到底該採用北韓的軍事方式向國際發聲，或是以南韓在國際上的友好關係，向各國打出世界一家親的合作口號。到底會是北韓的獨裁還是南韓的公民平權勝出，這個沒人說得準的因子可能會增加更多不確定因素。對於南北韓的合作，我想最緊張的莫屬於中國了，一旦兩韓達成協定，瓦解獨裁軍權，那麼北韓與中國一直以來的友好關係，是否會因此受到影響，這也是值得探討的議題。4103044041", -0.5
"北韓領導人金正恩雖然在會談上與南韓達成無核化的共同目標，但對於重返《核武禁擴條約》卻沒有表示同意，不禁讓人聯想，這樣的停止核武是否只是一個表面上的政治策略、一種暫時性的妥協呢？也許北韓只是試圖在這次的會談中塑造出和平的形象以換取未來經濟發展的機會。東南亞未來的國際情勢發展，要更密切關注川金會的發展。4103012005", "南北韓去年明明處於緊張對峙階段，沒過幾時，北韓態度卻出現大轉折，展開戲劇化的會談；這是一場雷聲大雨點小的談話，北韓將停止發展核武作為籌碼，來換取國際制裁的緩解，北韓領導人玩弄政治手腕，即是為了穩固自己在東北亞的地位；兩韓會談就像空中的閣樓，實欠缺實際的行動與約束力，因此是否能促進和平與安全，仍是未知數。4106021017", 1.0
"即便政經問題解決，兩韓和談依然是個難以達成的議題，兩韓在文化和思想上大相徑庭，即便是有相同的語言，也難以填平兩者之間的隔閡。加上中美兩天施予的壓力，使得兩韓和談變成一個更困難的議題。兩韓身為民主與獨裁的極端個體，要成功和談並非一兩天能達到的4106034006", "政經文化的差異其實也不完全影響和平，加上兩韓的語言、歷史有許多共通點，因此這個歧異會比其他國家來說更容易解決。 4105030334", -0.5
"目前的確難預料下一步的走向，但目前是樂觀其成的。身為一位獨裁者，如果金正恩是意料到此外交、合作給予人民民生、經濟上更多滿足感能鞏固自己的政權是聰明之舉。兩國國情、政治、經濟上都有相當大的落差。目前推測依照宣言中的「統一」，可能會走向「民族意識的統一」但政權仍分立的狀況。畢竟完全的統一會使平衡消失、某方損失大於利益。 4104038110", "在經濟制裁和國際社會的壓力之下，朝鮮政府也不得不向世界釋出表面上的善意和妥協的意圖。理論上北韓應該會以撤銷經濟制裁作為換取和平的條件，但在七十年來兩韓之間的動蕩不安，時到如今出現了通往和平和無核化的希望，這個歷史性的契機是國際社會不能輕視的寶貴機會。4106023004", -0.5
"美國總統川普不停地將兩簽署和平協議的功勞往自己身上攬，形同美國已有令金正恩屈服於世界潮流的感覺，這件事情引起北韓巨大的反感。金正恩可能會為了維護自己在國際上的尊嚴而臨時反悔這份和平協議條約續用停戰協議，而最希望維持現狀的中國當然也就樂觀其成，保留這顆隨時可能對美國出手的布定時炸彈，到時要是核戰爆發只要作壁上觀，美國消耗完資源前必定會向中國求助，日後中國在國際上的地位可能從現今的兩權變為獨大也說不定，這對稱帝的習近平來說是再理想不過的結果。4106029013", "兩韓會談後，美中兩大陣容必會做出一些舉動，由於美國原本就已在南韓駐軍，現兩韓統一的話，那麼美軍勢力勢必會深入北韓領土範圍，中國雖然不希望這件事發生，卻又無法反對，因為這會打翻他想統一台灣的立場。4106037007", -0.5
"即使北韓擁有具談判力的核子武器，但南北韓的問題存在許久，就是起因於兩大勢力的對抗，而目前就是我們所見的中國與美國在拉鋸，雙方都想拉攏北韓或是說摧毀彼方勢力，因為這個國家算是雙方競爭下有力的籌碼，不過在一進一退間，其實雙方也都不會太明目張膽出手，破壞權力平衡", "這次會談結果北韓只是停止發展、試驗核子武器，境內仍持有已發展的核武，對與兩韓相關的國家還是具有威脅性。北韓貿易經濟受制於中國，中國加入對北韓的經濟制裁，促成兩韓峰會還未來川金會，可能也是為了擺脫中國的控制，而這次會談也一定程度提升北韓國際地位形象。只是金正恩手裡還有核子兵器，未來就有機會吸引美國跟中國相互爭取與北韓間友好關係。4105029033", -0.5
"應該是說短期內不太可能完全達到和平的狀態，因為以北韓的現態，著重的只有在軍武。但誰知道呢？也許金正恩身為新時代的人，早就想過走向和平這一步，或許未來，會成為一個完全顛覆國際想像的領導人。4105023048", "以長遠來看，要達到永久的和平幾乎不太可能，北韓這個國家的發展，長久以來都放在核武上，而且在他們能源、糧食、醫療等方面，都是相對缺乏的情況下，除了核武外，現階段幾乎沒什麼可以發展來撐起這個國家，因此我想金正恩為了自己的政權及目前國家的發展是不會輕易放其核武的。想想北韓若真的放棄核武，感覺世界會顯得和平一些，但北韓這個國家會不會變得更加弱勢呢?大家勸北韓放棄核武，終究是為了自己的利益，想要保全自身安全，而北韓發展核武，是不是為了自己國家的利益呢4106064107", -0.5
"討論此議題仍應回歸到兩韓本體，南北韓內部皆有龐大力量欲求統一，從冬奧使團為南韓熱烈歡迎到南韓藝術團至北韓演出，不乏可以看出兩者之間的互動頻繁，嘗試突破其背後美中勢力之影響，其可由冬奧美國副總統潘斯潑冷水外交失敗找出線索。兩韓近日之互動頻繁似乎只是更加挑動原本之兩極體系，這為美國於東北亞佈局產生更多變數，各方協議背後之利益計算與斡旋似乎僅只是以和平為籌碼之賭局，東亞暫且達成的和平局勢可能誘發更長遠的動盪。4104013044", "兩韓問題確實是東亞局勢的核心問題，但最重要的並不是表面上的情況與兩韓目前的態度，因為兩韓態度受到兩大意識勢力所影響，兩韓並沒有資格選邊站，因為本質上兩國就是兩種有歸屬的意識型態，而且並非是世界任一國都會影響他們的決定，最主要還是中國與美國的態度，東亞局勢的和平也確實是以兩韓問題為決定性因素，並不是其他國家間的關係會影響東亞問題，而是其他國家對兩韓問題的態度會影響東亞局勢，而且是兩個主要強國-美、中。4103044001", -1.0
"由美國主導的聯合國一直在對北韓進行經濟制裁，包括大幅減少北韓的出口、嚴格查緝北韓商船等，以作為北韓進行核彈試爆的懲罰。所以從平昌東奧開始，到這次的兩韓會談，北韓不斷的在釋出善意，除了要改善國家的經濟之外，還可能激起韓國的民族主義，使美國不敢對北韓輕舉妄動。4106044037", "在經濟制裁和國際社會的壓力之下，朝鮮政府也不得不向世界釋出表面上的善意和妥協的意圖。理論上北韓應該會以撤銷經濟制裁作為換取和平的條件，但在七十年來兩韓之間的動蕩不安，時到如今出現了通往和平和無核化的希望，這個歷史性的契機是國際社會不能輕視的寶貴機會。4106023004", 1.0
"走向和平本來就是一個漸進的過程，板門店宣言中提到互不侵犯協議、軍事保障、民族經濟的平衡發展等，或許現在只是一個宣言，待足夠的籌備期才能真正落實；當然或許宣言最後會淪為虛設，但是對於這次的宣言我會先保持正面的看法，希望一步一步走向和平，這些爭端的結果誰也說不準，還是得持續的關注才能找到答案。4106021011", "北韓的領導人還是保有很多權力，包刮對內的極權主義，雖然表面上說會減少軍事用費增加民生的開銷，但實際卻是未知。而且東亞和平牽扯到更多其他因素，並不會因為簽了這個條約而確保永久和平，美方的自由主義和中國的極權主義更是東亞和平的關鍵點4106033133", -1.0
"對於北韓的這些年而言，已經'鎖國'太久了，不僅要擔心北韓是否能夠與外界如何連接，我們也無法得知在他們'鎖國'期間，是否有進行過任何不為人知的事情，而當一個國家已經是這樣的背景，然後突然跳出來想和好時，沒有人會知道它的目的為何，這一個'東亞和平'的意義對於他又是甚麼，我們無從得知，只怕這所謂的和平也只是暫時性且非常不穩定，就像一顆不定時炸彈，隨時都會引爆，我們也得提高警覺的與他們共事，也避免未來金正恩突然撕破臉，將這顆'不定時炸彈'完全引爆 4106032028", "長遠來看對於北韓的影響是很大的，北韓如何與世界接軌，核武停止後他的立場又是在哪一邊，夾在兩大國間金正恩是否會有毀約的行為發生，要看未來幾個月幾年內，國際形勢如何改變而定，國際關係是個矛盾又複雜的議題。 4104035008", 1.0
"要達到和平還有很長遠的路，北韓了解若要發展經濟，仍要走向與其他國家密切來往。現在北韓只是想透過停止發展核武作為籌碼，來減緩國際經濟制裁。並且，北韓是個專制的國家，長久以來將大量資金投入核武上面，缺乏糧食、醫療、民生資源……等，就算這次真的走向和平，國內經濟政治可能會大混亂，再次發展出另一個衝突也說不定。4104028050", "北韓依然是一個專制的國家，倘若國際間在談判時期做出威脅到金正恩於北韓內的地位或名望之事情，難保金正恩不會改變無核化的想法。金正恩會做出無核化的決定一定不只表面上的原因，加上過去總是獨來獨往的性格，我認為北韓只是想跟國際間產生短暫的平衡。 4106012019", 1.0
"從各國表態大概可得知每個國家的立場是站在何方，像是可以推測的，透過這次會談美、中雙方角力明顯，而日本企圖藉北韓核武危機達成其軍政大國，且支持美國對北韓施壓。俄國支持無核化但也反對制裁北韓。表面上北韓情況日漸緩和，但東亞間的競爭局面仍持續不斷。4105023008", "對於東亞的其他國家，與北韓之間的關係尚未有任何進展，兩韓會談所改變的關係，對於東亞的其他國家(中國、日本、台灣中華民國等)，勢必造成影響，北韓與南和建立好的關係，但對於其他國家(例如日本)態度不明確，且金正恩會不會另有計畫，無從得知，會不會有更大的計謀?4104043041", -1.0
"北韓領導人即將與美國總統於板門店進行會面，已經廢除核武的北韓短時間內應該不會貿然再重啟核武，或許會在會談後多一些經濟上的來往，既然有來往之後就不會再啟動核武，因為這樣對美國、對北韓本身都不是個好的選擇，也不是兩位作風強勢的領導人希望在會面後見到的狀況4106044001", "若時間一拉長，北韓是否會開始有重啟核武的行為仍是個未知數，而且北韓改革開放後，對國內政治經濟的衝擊，也許會帶來另一波衝突也說不定。4106013057", -0.5
"沒有人能武斷地說兩韓會面將會使兩岸趨向非武力統一，從近期中共對台灣的態度可以看出，主要還是要看台灣政府對兩岸現狀的處理方式，如果過於激進讓中共有藉口，最終還是無法避免武統。4106042029", "中共在統一的基礎上決不會放棄武力統一的方法，他們會以其他更多的層面打壓我方，比如經濟、外交方面，兩韓會面將會使兩岸趨向非武力統一 4104042004", -1.0
"金正恩曾留學瑞士受過西方教育，深知國際關係的巧妙之處，不斷地核武導彈試射，雖遭到國際同聲譴責制裁，更被說為不理性的領導者，但事實上對金正恩來說，國家生存利益與政權穩定才是最重要的事，繼續發展核武是經過理性算計之後的決定，況且伊朗放棄核武的下場殷鑑不遠，因此深信唯有成功展現其擁有核武與洲際導彈實力後，才能在大國環伺下有生存發展的空間與機會。4106033105", "因為北韓核武終究是威嚇性質較高，在東亞地區使用無疑是自殺行為；跟距離較遠的美國力量又相差過大。如果要打破僵局勢必只有和平一條路，而在雙方終戰後北韓靠向美中哪一方才是值得關注的。4106013061", 1.0
"中美一直都在底下互相角力，即使有兩韓會談，但中美雙方所關注的點卻不是表面上短暫的兩韓軍事上的和平，美國想拉攏北韓藉此牽制中國，而中國也想藉此次機會削弱美國在東亞的勢力，所以美國在南韓的駐軍可能會變成影響中美操控兩韓關係的主要關鍵。4104064117", "南北韓雙方的會談的的確確並不能完全保證東亞的和平，因為中美雙方在東亞地區不僅僅只在南北韓這邊有利益上的衝突。南北韓雙方的暫時和平至少還會持續到文在寅卸任，金正恩的任期可以說是無限，但文在寅的任期最多也才8年。可是並不代表東亞就是和平的！再者我們也不能確定金正恩完全把核子武器銷毀，就算他在地下依照現有的技術繼續製作也是不得而知的，他擁有核武雖然在會談說會無核但光以上的論述就會造成東亞地區部分國家及元首的不安了！4105062002", -0.5
