arg1, arg2, attack_support
"am-ch429 -> am-ch114", "am-ch114 -> am-ch8", "Support"
"am-ch407 -> ¬am-ch107", "am-ch107 -> am-ch8", "Attack"
"am-ch426 -> am-ch119", "am-ch119 -> ¬am-ch8", "Support"
"am-ch413 -> ¬am-ch111", "am-ch111 -> ¬am-ch8", "Attack"
"am-ch405 -> ¬am-ch111", "am-ch111 -> ¬am-ch8", "Attack"
"am-ch418 -> am-ch111", "am-ch111 -> ¬am-ch8", "Support"
"am-ch428 -> am-ch111", "am-ch111 -> ¬am-ch8", "Support"
"am-ch427 -> am-ch111", "am-ch111 -> ¬am-ch8", "Support"
"am-ch404 -> am-ch111", "am-ch111 -> ¬am-ch8", "Support"
"am-ch415 -> ¬am-ch132", "am-ch132 -> ¬am-ch8", "Attack"
"am-ch406 -> am-ch106", "am-ch106 -> ¬am-ch8", "Support"
"am-ch414 -> am-ch110", "am-ch110 -> ¬am-ch8", "Support"
"am-ch422 -> ¬am-ch139", "am-ch139 -> am-ch8", "Attack"
"am-ch423 -> ¬am-ch117", "am-ch117 -> ¬am-ch8", "Attack"
"am-ch420 -> ¬am-ch117", "am-ch117 -> ¬am-ch8", "Attack"
"am-ch411 -> am-ch117", "am-ch117 -> ¬am-ch8", "Support"
"am-ch412 -> am-ch117", "am-ch117 -> ¬am-ch8", "Support"
"am-ch417 -> am-ch117", "am-ch117 -> ¬am-ch8", "Support"
"am-ch410 -> am-ch117", "am-ch117 -> ¬am-ch8", "Support"
"am-ch416 -> am-ch117", "am-ch117 -> ¬am-ch8", "Support"
"am-ch424 -> ¬am-ch108", "am-ch108 -> am-ch8", "Attack"
"am-ch408 -> ¬am-ch123", "am-ch123 -> am-ch8", "Attack"
"am-ch423 -> ¬am-ch117", "am-ch117 -> ¬am-ch8", "Attack"
"am-ch613 -> am-ch423", "am-ch423 -> ¬am-ch117", "Support"
"am-ch429 -> am-ch114", "am-ch114 -> am-ch8", "Support"
"am-ch407 -> ¬am-ch107", "am-ch107 -> am-ch8", "Attack"
"am-ch600 -> ¬am-ch413", "am-ch413 -> ¬am-ch111", "Attack"
"am-ch413 -> ¬am-ch111", "am-ch111 -> ¬am-ch8", "Attack"
"am-ch610 -> ¬am-ch413", "am-ch413 -> ¬am-ch111", "Attack"
"am-ch607 -> am-ch413", "am-ch413 -> ¬am-ch111", "Support"
"am-ch424 -> ¬am-ch108", "am-ch108 -> am-ch8", "Attack"
"am-ch614 -> ¬am-ch424", "am-ch424 -> ¬am-ch108", "Attack"
"am-ch598 -> ¬am-ch411", "am-ch411 -> am-ch117", "Attack"
"am-ch411 -> am-ch117", "am-ch117 -> ¬am-ch8", "Support"
