arg1, arg2, attack_support
"kl14467 -> kl10573", "kl10573 -> kl2623", "Support"
"kl14338 -> kl9870", "kl9870 -> kl8867", "Support"
"kl12700 -> kl9870", "kl9870 -> kl8867", "Support"
"kl12795 -> kl9870", "kl9870 -> kl8867", "Support"
"kl9870 -> kl8867", "kl8867 -> kl4844", "Support"
"kl15517 -> ¬kl13959", "kl13959 -> kl11650", "Attack"
"kl16343 -> ¬kl13959", "kl13959 -> kl11650", "Attack"
"kl16072 -> kl13959", "kl13959 -> kl11650", "Support"
"kl13959 -> kl11650", "kl11650 -> kl3427", "Support"
"kl12754 -> kl11116", "kl11116 -> kl4843", "Support"
"kl9122 -> kl8512", "kl8512 -> kl2325", "Support"
"kl13001 -> kl9122", "kl9122 -> kl8512", "Support"
"kl10027 -> kl8429", "kl8429 -> ¬kl4736", "Support"
"kl13998 -> kl10693", "kl10693 -> ¬kl3427", "Support"
"kl13780 -> ¬kl10230", "kl10230 -> kl8866", "Attack"
"kl10230 -> kl8866", "kl8866 -> kl2623", "Support"
"kl14471 -> ¬kl11115", "kl11115 -> kl4844", "Attack"
"kl13578 -> kl14706", "kl14706 -> kl12318", "Support"
"kl14706 -> kl12318", "kl12318 -> kl5409", "Support"
"kl9486 -> ¬kl7488", "kl7488 -> ¬kl4847", "Attack"
"kl13485 -> kl11666", "kl11666 -> kl2887", "Support"
"kl13919 -> ¬kl11115", "kl11115 -> kl4844", "Attack"
"kl12660 -> ¬kl9458", "kl9458 -> kl7488", "Attack"
"kl9458 -> kl7488", "kl7488 -> ¬kl4847", "Support"
"kl9849 -> kl6496", "kl6496 -> kl3945", "Support"
"kl14472 -> kl11115", "kl11115 -> kl4844", "Support"
"kl14445 -> kl11031", "kl11031 -> kl3905", "Support"
"kl9268 -> kl8040", "kl8040 -> kl3387", "Support"
"kl11651 -> kl6501", "kl6501 -> ¬kl2602", "Support"
"kl11651 -> kl10533", "kl10533 -> kl3919", "Support"
"kl10238 -> kl8554", "kl8554 -> kl3867", "Support"
"kl9271 -> kl8866", "kl8866 -> kl2623", "Support"
"kl13999 -> kl11346", "kl11346 -> ¬kl5630", "Support"
"kl10066 -> kl8678", "kl8678 -> kl2602", "Support"
"kl13989 -> kl11661", "kl11661 -> kl3427", "Support"
"kl14942 -> ¬kl11658", "kl11658 -> kl4532", "Attack"
"kl10706 -> kl7224", "kl7224 -> ¬kl2559", "Support"
"kl1469 -> ¬kl10574", "kl10574 -> kl8866", "Attack"
"kl10574 -> kl8866", "kl8866 -> kl2623", "Support"
"kl9890 -> kl8512", "kl8512 -> kl2325", "Support"
"kl13654 -> kl10573", "kl10573 -> kl2623", "Support"
"kl9877 -> ¬kl8039", "kl8039 -> ¬kl4736", "Attack"
"kl10692 -> ¬kl7488", "kl7488 -> ¬kl4847", "Attack"
"kl14831 -> ¬kl9803", "kl9803 -> kl8554", "Attack"
"kl9803 -> kl8554", "kl8554 -> kl3867", "Support"
"kl9859 -> kl7151", "kl7151 -> ¬kl11666", "Support"
"kl9859 -> kl7151", "kl7151 -> ¬kl2887", "Support"
"kl9247 -> ¬kl7151", "kl7151 -> ¬kl11666", "Attack"
"kl9247 -> ¬kl7151", "kl7151 -> ¬kl2887", "Attack"
"kl13562 -> kl11666", "kl11666 -> kl2887", "Support"
"kl10156 -> kl6496", "kl6496 -> kl3945", "Support"
"kl14319 -> kl11661", "kl11661 -> kl3427", "Support"
"kl13578 -> kl12318", "kl12318 -> kl5409", "Support"
"kl13578 -> kl14706", "kl14706 -> kl12318", "Support"
"kl9852 -> kl6496", "kl6496 -> kl3945", "Support"
"kl11444 -> ¬kl6592", "kl6592 -> ¬kl5409", "Attack"
"kl14806 -> kl11444", "kl11444 -> ¬kl6592", "Support"
"kl9386 -> kl8425", "kl8425 -> kl3166", "Support"
"kl9726 -> ¬kl8387", "kl8387 -> ¬kl3905", "Attack"
"kl10572 -> kl8552", "kl8552 -> kl4920", "Support"
"kl14877 -> kl11373", "kl11373 -> kl3198", "Support"
"kl13103 -> kl11682", "kl11682 -> kl3426", "Support"
"kl9566 -> kl7487", "kl7487 -> ¬kl2814", "Support"
"kl10954 -> ¬kl7569", "kl7569 -> ¬kl5378", "Attack"
"kl2246 -> kl10954", "kl10954 -> ¬kl7569", "Support"
"kl14187 -> kl10954", "kl10954 -> ¬kl7569", "Support"
"kl9143 -> kl8552", "kl8552 -> kl4920", "Support"
"kl15977 -> ¬kl14943", "kl14943 -> kl11658", "Attack"
"kl14943 -> kl11658", "kl11658 -> kl4532", "Support"
"kl10693 -> ¬kl3427", "kl3427 -> kl885", "Attack"
"kl13111 -> ¬kl10693", "kl10693 -> ¬kl3427", "Attack"
"kl13998 -> kl10693", "kl10693 -> ¬kl3427", "Support"
"kl6493 -> ¬kl3958", "kl3958 -> kl2246", "Attack"
"kl11346 -> ¬kl5630", "kl5630 -> ¬kl2246", "Attack"
"kl13999 -> kl11346", "kl11346 -> ¬kl5630", "Support"
"kl6497 -> ¬kl5630", "kl5630 -> ¬kl2246", "Attack"
"kl7058 -> ¬kl2587", "kl2587 -> kl8039", "Attack"
"kl7058 -> ¬kl2587", "kl2587 -> kl1984", "Attack"
"kl9122 -> kl8512", "kl8512 -> kl2325", "Support"
"kl9890 -> kl8512", "kl8512 -> kl2325", "Support"
"kl8512 -> kl2325", "kl2325 -> kl1855", "Support"
"kl8884 -> kl3426", "kl3426 -> kl1779", "Support"
"kl11167 -> ¬kl2587", "kl2587 -> kl1984", "Attack"
"kl11167 -> ¬kl2587", "kl2587 -> kl8039", "Attack"
"kl7224 -> ¬kl2559", "kl2559 -> kl1469", "Attack"
"kl10706 -> kl7224", "kl7224 -> ¬kl2559", "Support"
"kl10844 -> kl2887", "kl2887 -> kl458", "Support"
"kl13919 -> ¬kl11115", "kl11115 -> kl4844", "Attack"
"kl14471 -> ¬kl11115", "kl11115 -> kl4844", "Attack"
"kl14472 -> kl11115", "kl11115 -> kl4844", "Support"
"kl11115 -> kl4844", "kl4844 -> kl1279", "Support"
"kl6501 -> ¬kl2602", "kl2602 -> kl859", "Attack"
"kl11651 -> kl6501", "kl6501 -> ¬kl2602", "Support"
"kl13531 -> kl11650", "kl11650 -> kl3427", "Support"
"kl11650 -> kl3427", "kl3427 -> kl885", "Support"
"kl13959 -> kl11650", "kl11650 -> kl3427", "Support"
"kl8869 -> kl5598", "kl5598 -> kl1279", "Support"
"kl10533 -> kl3919", "kl3919 -> ¬kl859", "Support"
"kl11651 -> kl10533", "kl10533 -> kl3919", "Support"
"kl9247 -> ¬kl7151", "kl7151 -> ¬kl11666", "Attack"
"kl9247 -> ¬kl7151", "kl7151 -> ¬kl2887", "Attack"
"kl7151 -> ¬kl2887", "kl2887 -> kl458", "Attack"
"kl7151 -> ¬kl11666", "kl11666 -> kl2887", "Attack"
"kl9859 -> kl7151", "kl7151 -> ¬kl11666", "Support"
"kl9859 -> kl7151", "kl7151 -> ¬kl2887", "Support"
"kl11204 -> kl4747", "kl4747 -> kl1778", "Support"
"kl8121 -> kl3958", "kl3958 -> kl2246", "Support"
"kl8387 -> ¬kl3905", "kl3905 -> kl859", "Attack"
"kl9726 -> ¬kl8387", "kl8387 -> ¬kl3905", "Attack"
"kl8865 -> kl2623", "kl2623 -> kl1532", "Support"
"kl7322 -> kl5598", "kl5598 -> kl1279", "Support"
"kl9845 -> ¬kl8552", "kl8552 -> kl4920", "Attack"
"kl8552 -> kl4920", "kl4920 -> kl859", "Support"
"kl9143 -> kl8552", "kl8552 -> kl4920", "Support"
"kl10572 -> kl8552", "kl8552 -> kl4920", "Support"
"kl11661 -> kl3427", "kl3427 -> kl885", "Support"
"kl13989 -> kl11661", "kl11661 -> kl3427", "Support"
"kl14319 -> kl11661", "kl11661 -> kl3427", "Support"
"kl8868 -> kl2623", "kl2623 -> kl1532", "Support"
"kl6978 -> kl4847", "kl4847 -> kl2246", "Support"
"kl8515 -> kl4736", "kl4736 -> ¬kl1984", "Support"
"kl10658 -> ¬kl5023", "kl5023 -> ¬kl1470", "Attack"
"kl11390 -> kl4532", "kl4532 -> ¬kl458", "Support"
"kl8867 -> kl4844", "kl4844 -> kl1279", "Support"
"kl9870 -> kl8867", "kl8867 -> kl4844", "Support"
"kl10573 -> kl2623", "kl2623 -> kl1532", "Support"
"kl4943 -> kl10573", "kl10573 -> kl2623", "Support"
"kl12728 -> kl10573", "kl10573 -> kl2623", "Support"
"kl13654 -> kl10573", "kl10573 -> kl2623", "Support"
"kl14467 -> kl10573", "kl10573 -> kl2623", "Support"
"kl6544 -> kl4843", "kl4843 -> ¬kl885", "Support"
"kl12473 -> ¬kl4920", "kl4920 -> kl859", "Attack"
"kl8870 -> kl2587", "kl2587 -> kl1984", "Support"
"kl8870 -> kl2587", "kl2587 -> kl8039", "Support"
"kl6824 -> kl2623", "kl2623 -> kl1532", "Support"
"kl10428 -> kl6824", "kl6824 -> kl2623", "Support"
"kl8983 -> kl3959", "kl3959 -> kl1855", "Support"
"kl7993 -> kl5630", "kl5630 -> ¬kl2246", "Support"
"kl6475 -> kl2587", "kl2587 -> kl1984", "Support"
"kl6475 -> kl2587", "kl2587 -> kl8039", "Support"
"kl7086 -> kl2902", "kl2902 -> kl1279", "Support"
"kl9074 -> ¬kl2504", "kl2504 -> ¬kl366", "Attack"
"kl14337 -> kl11377", "kl11377 -> kl3372", "Support"
"kl11377 -> kl3372", "kl3372 -> ¬kl885", "Support"
"kl11634 -> kl3038", "kl3038 -> kl2214", "Support"
"kl10900 -> kl3427", "kl3427 -> kl885", "Support"
"kl7487 -> ¬kl2814", "kl2814 -> kl1780", "Attack"
"kl7487 -> ¬kl2814", "kl2814 -> ¬kl1779", "Attack"
"kl9566 -> kl7487", "kl7487 -> ¬kl2814", "Support"
"kl7106 -> kl3426", "kl3426 -> kl1779", "Support"
"kl8431 -> ¬kl5834", "kl5834 -> kl1281", "Attack"
"kl10914 -> kl8431", "kl8431 -> ¬kl5834", "Support"
"kl11373 -> kl3198", "kl3198 -> ¬kl2214", "Support"
"kl14877 -> kl11373", "kl11373 -> kl3198", "Support"
"kl13484 -> kl11373", "kl11373 -> kl3198", "Support"
"kl13780 -> kl11373", "kl11373 -> kl3198", "Support"
"kl9268 -> kl8040", "kl8040 -> kl3387", "Support"
"kl8040 -> kl3387", "kl3387 -> kl859", "Support"
"kl7151 -> ¬kl11666", "kl11666 -> kl2887", "Attack"
"kl13485 -> kl11666", "kl11666 -> kl2887", "Support"
"kl13562 -> kl11666", "kl11666 -> kl2887", "Support"
"kl11666 -> kl2887", "kl2887 -> kl458", "Support"
"kl6597 -> ¬kl4747", "kl4747 -> kl1778", "Attack"
"kl7989 -> ¬kl2587", "kl2587 -> kl1984", "Attack"
"kl7989 -> ¬kl2587", "kl2587 -> kl8039", "Attack"
"kl8429 -> ¬kl4736", "kl4736 -> ¬kl1984", "Attack"
"kl10027 -> kl8429", "kl8429 -> ¬kl4736", "Support"
"kl7578 -> kl5630", "kl5630 -> ¬kl2246", "Support"
"kl6592 -> ¬kl5409", "kl5409 -> ¬kl1984", "Attack"
"kl11444 -> ¬kl6592", "kl6592 -> ¬kl5409", "Attack"
"kl6979 -> kl8554", "kl8554 -> kl3867", "Support"
"kl6979 -> kl3958", "kl3958 -> kl2246", "Support"
"kl10692 -> ¬kl7488", "kl7488 -> ¬kl4847", "Attack"
"kl9486 -> ¬kl7488", "kl7488 -> ¬kl4847", "Attack"
"kl7488 -> ¬kl4847", "kl4847 -> kl2246", "Attack"
"kl9367 -> kl7488", "kl7488 -> ¬kl4847", "Support"
"kl9458 -> kl7488", "kl7488 -> ¬kl4847", "Support"
"kl9877 -> ¬kl8039", "kl8039 -> ¬kl4736", "Attack"
"kl8039 -> ¬kl4736", "kl4736 -> ¬kl1984", "Attack"
"kl2587 -> kl8039", "kl8039 -> ¬kl4736", "Support"
"kl7450 -> ¬kl3387", "kl3387 -> kl859", "Attack"
"kl10487 -> kl4844", "kl4844 -> kl1279", "Support"
"kl8016 -> kl4736", "kl4736 -> ¬kl1984", "Support"
"kl7933 -> kl4847", "kl4847 -> kl2246", "Support"
"kl7550 -> ¬kl2587", "kl2587 -> kl1984", "Attack"
"kl7550 -> ¬kl2587", "kl2587 -> kl8039", "Attack"
"kl11538 -> ¬kl2325", "kl2325 -> kl1855", "Attack"
"kl12676 -> kl11538", "kl11538 -> ¬kl2325", "Support"
"kl14942 -> ¬kl11658", "kl11658 -> kl4532", "Attack"
"kl14943 -> kl11658", "kl11658 -> kl4532", "Support"
"kl11658 -> kl4532", "kl4532 -> ¬kl458", "Support"
"kl8866 -> kl2623", "kl2623 -> kl1532", "Support"
"kl10574 -> kl8866", "kl8866 -> kl2623", "Support"
"kl9271 -> kl8866", "kl8866 -> kl2623", "Support"
"kl10230 -> kl8866", "kl8866 -> kl2623", "Support"
"kl10229 -> kl8866", "kl8866 -> kl2623", "Support"
"kl8081 -> kl3958", "kl3958 -> kl2246", "Support"
"kl10145 -> ¬kl8554", "kl8554 -> kl3867", "Attack"
"kl8554 -> kl3867", "kl3867 -> ¬kl1855", "Support"
"kl11273 -> kl8554", "kl8554 -> kl3867", "Support"
"kl9803 -> kl8554", "kl8554 -> kl3867", "Support"
"kl10238 -> kl8554", "kl8554 -> kl3867", "Support"
"kl6979 -> kl8554", "kl8554 -> kl3867", "Support"
"kl9386 -> kl8425", "kl8425 -> kl3166", "Support"
"kl8425 -> kl3166", "kl3166 -> ¬kl1780", "Support"
"kl7569 -> ¬kl5378", "kl5378 -> ¬kl1984", "Attack"
"kl10954 -> ¬kl7569", "kl7569 -> ¬kl5378", "Attack"
"kl8914 -> ¬kl2814", "kl2814 -> ¬kl1779", "Attack"
"kl8914 -> ¬kl2814", "kl2814 -> kl1780", "Attack"
"kl8080 -> ¬kl3959", "kl3959 -> kl1855", "Attack"
"kl8880 -> kl3387", "kl3387 -> kl859", "Support"
"kl11649 -> kl3661", "kl3661 -> kl885", "Support"
"kl7526 -> ¬kl4920", "kl4920 -> kl859", "Attack"
"kl6746 -> kl4532", "kl4532 -> ¬kl458", "Support"
"kl6470 -> kl5834", "kl5834 -> kl1281", "Support"
"kl11031 -> kl3905", "kl3905 -> kl859", "Support"
"kl14445 -> kl11031", "kl11031 -> kl3905", "Support"
"kl10489 -> kl5598", "kl5598 -> kl1279", "Support"
"kl10901 -> kl5630", "kl5630 -> ¬kl2246", "Support"
"kl14706 -> kl12318", "kl12318 -> kl5409", "Support"
"kl12318 -> kl5409", "kl5409 -> ¬kl1984", "Support"
"kl13578 -> kl12318", "kl12318 -> kl5409", "Support"
"kl10560 -> ¬kl2587", "kl2587 -> kl8039", "Attack"
"kl10560 -> ¬kl2587", "kl2587 -> kl1984", "Attack"
"kl10913 -> ¬kl8885", "kl8885 -> kl3038", "Attack"
"kl9223 -> kl8885", "kl8885 -> kl3038", "Support"
"kl9347 -> kl8885", "kl8885 -> kl3038", "Support"
"kl8885 -> kl3038", "kl3038 -> kl2214", "Support"
"kl12316 -> kl4943", "kl4943 -> kl1067", "Support"
"kl12316 -> kl4943", "kl4943 -> kl4920", "Support"
"kl12316 -> kl4943", "kl4943 -> kl10573", "Support"
"kl11517 -> kl5378", "kl5378 -> ¬kl1984", "Support"
"kl12522 -> ¬kl3975", "kl3975 -> kl2246", "Attack"
"kl11116 -> kl4843", "kl4843 -> ¬kl885", "Support"
"kl12754 -> kl11116", "kl11116 -> kl4843", "Support"
"kl7576 -> kl5598", "kl5598 -> kl1279", "Support"
"kl9852 -> kl6496", "kl6496 -> kl3945", "Support"
"kl10156 -> kl6496", "kl6496 -> kl3945", "Support"
"kl9843 -> kl6496", "kl6496 -> kl3945", "Support"
"kl9849 -> kl6496", "kl6496 -> kl3945", "Support"
"kl9809 -> kl6496", "kl6496 -> kl3945", "Support"
"kl6496 -> kl3945", "kl3945 -> kl1532", "Support"
"kl6767 -> ¬kl5855", "kl5855 -> kl1281", "Attack"
"kl7486 -> kl3273", "kl3273 -> kl789", "Support"
"kl11682 -> kl3426", "kl3426 -> kl1779", "Support"
"kl13103 -> kl11682", "kl11682 -> kl3426", "Support"
"kl8678 -> kl2602", "kl2602 -> kl859", "Support"
"kl10066 -> kl8678", "kl8678 -> kl2602", "Support"
"kl7559 -> ¬kl3372", "kl3372 -> ¬kl885", "Attack"
"kl9889 -> kl7559", "kl7559 -> ¬kl3372", "Support"
"kl3425 -> ¬kl382", "kl382 -> kl220", "Attack"
"kl6592 -> ¬kl5409", "kl5409 -> ¬kl1984", "Attack"
"kl5409 -> ¬kl1984", "kl1984 -> kl122", "Attack"
"kl12318 -> kl5409", "kl5409 -> ¬kl1984", "Support"
"kl3857 -> kl13780", "kl13780 -> kl11373", "Support"
"kl3857 -> kl13780", "kl13780 -> ¬kl10230", "Support"
"kl3857 -> kl1780", "kl1780 -> kl220", "Support"
"kl6501 -> ¬kl2602", "kl2602 -> kl859", "Attack"
"kl8678 -> kl2602", "kl2602 -> kl859", "Support"
"kl2602 -> kl859", "kl859 -> ¬kl120", "Support"
"kl4841 -> kl2246", "kl2246 -> kl10954", "Support"
"kl4841 -> kl2246", "kl2246 -> kl120", "Support"
"kl3166 -> ¬kl1780", "kl1780 -> kl220", "Attack"
"kl8425 -> kl3166", "kl3166 -> ¬kl1780", "Support"
"kl7224 -> ¬kl2559", "kl2559 -> kl1469", "Attack"
"kl2559 -> kl1469", "kl1469 -> ¬kl10574", "Support"
"kl2559 -> kl1469", "kl1469 -> kl220", "Support"
"kl4532 -> ¬kl458", "kl458 -> ¬kl303", "Attack"
"kl6746 -> kl4532", "kl4532 -> ¬kl458", "Support"
"kl11658 -> kl4532", "kl4532 -> ¬kl458", "Support"
"kl11390 -> kl4532", "kl4532 -> ¬kl458", "Support"
"kl11346 -> ¬kl5630", "kl5630 -> ¬kl2246", "Attack"
"kl6497 -> ¬kl5630", "kl5630 -> ¬kl2246", "Attack"
"kl5630 -> ¬kl2246", "kl2246 -> kl10954", "Attack"
"kl5630 -> ¬kl2246", "kl2246 -> kl120", "Attack"
"kl7993 -> kl5630", "kl5630 -> ¬kl2246", "Support"
"kl7578 -> kl5630", "kl5630 -> ¬kl2246", "Support"
"kl10901 -> kl5630", "kl5630 -> ¬kl2246", "Support"
"kl11167 -> ¬kl2587", "kl2587 -> kl1984", "Attack"
"kl11167 -> ¬kl2587", "kl2587 -> kl8039", "Attack"
"kl7550 -> ¬kl2587", "kl2587 -> kl1984", "Attack"
"kl7550 -> ¬kl2587", "kl2587 -> kl8039", "Attack"
"kl10560 -> ¬kl2587", "kl2587 -> kl8039", "Attack"
"kl10560 -> ¬kl2587", "kl2587 -> kl1984", "Attack"
"kl7058 -> ¬kl2587", "kl2587 -> kl8039", "Attack"
"kl7058 -> ¬kl2587", "kl2587 -> kl1984", "Attack"
"kl7989 -> ¬kl2587", "kl2587 -> kl1984", "Attack"
"kl7989 -> ¬kl2587", "kl2587 -> kl8039", "Attack"
"kl8870 -> kl2587", "kl2587 -> kl1984", "Support"
"kl8870 -> kl2587", "kl2587 -> kl8039", "Support"
"kl2587 -> kl8039", "kl8039 -> ¬kl4736", "Support"
"kl6475 -> kl2587", "kl2587 -> kl1984", "Support"
"kl6475 -> kl2587", "kl2587 -> kl8039", "Support"
"kl2587 -> kl1984", "kl1984 -> kl122", "Support"
"kl3919 -> ¬kl859", "kl859 -> ¬kl120", "Attack"
"kl10533 -> kl3919", "kl3919 -> ¬kl859", "Support"
"kl2379 -> kl1327", "kl1327 -> kl303", "Support"
"kl3930 -> kl1327", "kl1327 -> kl303", "Support"
"kl11649 -> kl3661", "kl3661 -> kl885", "Support"
"kl3661 -> kl885", "kl885 -> ¬kl120", "Support"
"kl10693 -> ¬kl3427", "kl3427 -> kl885", "Attack"
"kl3427 -> kl885", "kl885 -> ¬kl120", "Support"
"kl11650 -> kl3427", "kl3427 -> kl885", "Support"
"kl11661 -> kl3427", "kl3427 -> kl885", "Support"
"kl10900 -> kl3427", "kl3427 -> kl885", "Support"
"kl6824 -> kl2623", "kl2623 -> kl1532", "Support"
"kl2623 -> kl1532", "kl1532 -> kl120", "Support"
"kl8866 -> kl2623", "kl2623 -> kl1532", "Support"
"kl8865 -> kl2623", "kl2623 -> kl1532", "Support"
"kl10573 -> kl2623", "kl2623 -> kl1532", "Support"
"kl8868 -> kl2623", "kl2623 -> kl1532", "Support"
"kl2919 -> ¬kl789", "kl789 -> ¬kl220", "Attack"
"kl4843 -> ¬kl885", "kl885 -> ¬kl120", "Attack"
"kl11116 -> kl4843", "kl4843 -> ¬kl885", "Support"
"kl6544 -> kl4843", "kl4843 -> ¬kl885", "Support"
"kl6767 -> ¬kl5855", "kl5855 -> kl1281", "Attack"
"kl5855 -> kl1281", "kl1281 -> kl122", "Support"
"kl3375 -> kl1470", "kl1470 -> kl220", "Support"
"kl8885 -> kl3038", "kl3038 -> kl2214", "Support"
"kl11634 -> kl3038", "kl3038 -> kl2214", "Support"
"kl3038 -> kl2214", "kl2214 -> ¬kl303", "Support"
"kl3038 -> kl2214", "kl2214 -> kl885", "Support"
"kl6493 -> ¬kl3958", "kl3958 -> kl2246", "Attack"
"kl8081 -> kl3958", "kl3958 -> kl2246", "Support"
"kl6979 -> kl3958", "kl3958 -> kl2246", "Support"
"kl3958 -> kl2246", "kl2246 -> kl120", "Support"
"kl3958 -> kl2246", "kl2246 -> kl10954", "Support"
"kl8121 -> kl3958", "kl3958 -> kl2246", "Support"
"kl5598 -> kl1279", "kl1279 -> kl220", "Support"
"kl7322 -> kl5598", "kl5598 -> kl1279", "Support"
"kl10489 -> kl5598", "kl5598 -> kl1279", "Support"
"kl7576 -> kl5598", "kl5598 -> kl1279", "Support"
"kl8869 -> kl5598", "kl5598 -> kl1279", "Support"
"kl11115 -> kl4844", "kl4844 -> kl1279", "Support"
"kl4844 -> kl1279", "kl1279 -> kl220", "Support"
"kl10487 -> kl4844", "kl4844 -> kl1279", "Support"
"kl8867 -> kl4844", "kl4844 -> kl1279", "Support"
"kl9074 -> ¬kl2504", "kl2504 -> ¬kl366", "Attack"
"kl2504 -> ¬kl366", "kl366 -> ¬kl122", "Attack"
"kl2706 -> kl382", "kl382 -> kl220", "Support"
"kl4764 -> ¬kl1279", "kl1279 -> kl220", "Attack"
"kl4734 -> kl1532", "kl1532 -> kl120", "Support"
"kl8080 -> ¬kl3959", "kl3959 -> kl1855", "Attack"
"kl3959 -> kl1855", "kl1855 -> kl121", "Support"
"kl8983 -> kl3959", "kl3959 -> kl1855", "Support"
"kl4775 -> kl1488", "kl1488 -> kl303", "Support"
"kl2336 -> kl1327", "kl1327 -> kl303", "Support"
"kl4401 -> kl1488", "kl1488 -> kl303", "Support"
"kl6597 -> ¬kl4747", "kl4747 -> kl1778", "Attack"
"kl11204 -> kl4747", "kl4747 -> kl1778", "Support"
"kl4747 -> kl1778", "kl1778 -> ¬kl220", "Support"
"kl2814 -> ¬kl1779", "kl1779 -> ¬kl220", "Attack"
