premise, conclusion, weight
" Article one: The scathing report found that the department was targeting black residents and treating them as revenue streams for the city by striving to continually increase the money brought in through fees and fines.", " Article one has many mentions of studies which controlled for race in the area. Several are copied and pasted below. They are not hidden or hard to find.", 1.0
" High school football is good for students who are not directly involved in the teams as well.", " High School football is more beneficial than harmful.", 1.0
" This does not absolve the NFL of culpability.", " Theres more to the story than a cover up. The NFLPA (NFL Players Association) failed to represent the interests, so they share part of the blame.", -1.0
" The Irish were unsucessful to preserve a common state since it is still divided.", " The Irish fought a thirty year guerrilla war to preserve the autonomy of their free state.", -1.0
" There are reports of paralysis and other severe injuries arising from the play of rugby, but theres no call to ban rugby as a sport.", " There is a certain amount of risk associated with all college sports, which athletes receive fair warnings of beforehand.", 1.0
" The scope of the problem is hard to gauge, and attempts to make those numbers more readily available meets with resistance from people in the police and administration. Hopefully protests against police violence, based upon case studies, which at present is what is available, will force more transparency.", " If, as the above point admits, it’s not possible to get real numbers on the magnitude of the problem, this counsels against protesting in such a divisive manner until we are confident that the scope of the harm protested exceeds the harm to national unity and pride caused by the protest itself.", -1.0
" The opportunity cost of these economic benefits is that the NFL has shown it can (and has previously) prioritise profit over the welfare of players, or morality.", " The NFL provides economic benefits and job opportunities to thousands of people apart from athletes.", -1.0
" High school football gives young kids lessons in teamwork, hardwork and sportsmanship that they otherwise would not learn in classrooms.", " High School football is more beneficial than harmful.", 1.0
" Coaches, janitorial staff, web developers, stadium and player managers, advertisers and doctors have jobs because of the popularity and scale of the NFL.", " The NFL provides economic benefits and job opportunities to thousands of people apart from athletes.", 1.0
" This campaign slowed down, and halted, much research being completed, and made available to the public. In the decades of this campaign many more athletes incurred damaging, life-threatening, and even fatal, injuries.", " The documentary League of Denial details two decades of the NFLs efforts to suppress research on health impacts of football, and discredit research that made it into the public sphere.", 1.0
" The net gain to Baltimore’s economy from building Camden Yards in terms of new jobs and incremental tax revenues is only about $3 million a year—not much of a return on a $200 million investment.", " The NFL provides economic benefits and job opportunities to thousands of people apart from athletes.", -1.0
" Indian liberation was achieved gradually, through acts of anti-colonial violence.", " Ghandi achieved a liberated India.", -1.0
" Football scholarships allow student athlethes who otherwise would not have the academic credentials to get into a top program, the ability to get a good education.", " College football provides more benefits than harms for college athletes.", 1.0
" The Sudanese way of separation continues to lead to death and war within South Sudan.", " The Sudanese fought a ten year genocidal conflict to become the youngest country on the planet.", -1.0
" In the long term, people who attend games or work for the team generate new spending in the community, expanding local employment.", " The NFL provides economic benefits and job opportunities to thousands of people apart from athletes.", 1.0
" Abusive partners in relationships dont stop being abusive if you just do what they want.", " Never engaging any form of retaliation regardless of what the world puts before you turns out to be a pretty bad strategy.", 1.0
" The suppression effort affected the documentary itself: there was a campaign to label the film as biased against the NFL and ESPN broke ties with PBS after the trailer for the documentary was released.", " The documentary League of Denial details two decades of the NFLs efforts to suppress research on health impacts of football, and discredit research that made it into the public sphere.", 1.0
" That person who tried to rape someone 3 times already isnt going to stop trying to rape just because they are told no, no matter how nice one is to them.", " Never engaging any form of retaliation regardless of what the world puts before you turns out to be a pretty bad strategy.", 1.0
" College athletes are respected members of the college community.", " College football provides more benefits than harms for college athletes.", 1.0
" High school football culture gives employment to coaches, janitorial staff and other individuals that are responsible for supporting the team.", " High School football is more beneficial than harmful.", 1.0
" A lot of student athletes who might have dropped out of high school otherwise stay in school and graduate because of football.", " High School football is more beneficial than harmful.", 1.0
" There is a certain amount of risk associated with all college sports, which athletes receive fair warnings of beforehand.", " From 2004 to 2009, there were three reported catastrophic spinal cord injuries in college football.", -1.0
" A peaceful resolution is not a necessary condition. The dead cant retaliate.", " The use of violence only further validates the use of violence in retaliation, perpetuating an ever escalating cycle of violence that can only ever end in more negative outcomes than almost any peaceful resolution.", -1.0
" This means that if players are injured or have a bad season, they are not guaranteed a spot in the next line up, which forces players to ignore their physical and mental health in order to keep their job.", " Professional football players are the only major-sport athletes in the US to not have guaranteed contracts.", 1.0
" Famous athletes are commonly glorified in advertisements and thus often recognized as examples of what young athletes should strive to become.", " Condoning dangerous activities sets a bad example for the rest of society to follow.", 1.0
" The NFL foundation has raised millions of dollars for charitable causes.", " Football players have a unique ability to raise awareness and public discourse on important social issues.", 1.0
" UAB reinstated football shortly after dropping it. It was dropped for political and financial reasons, not for moral ones.", " While this is the case for most universities, it can be undone.", -1.0
" Gaining national attention gives us an opportunity to reflect on these laws.", " There is a norm in American society that personal belief and morality can supersede professional obligation in some circumstances. This protection has even occasionally extended to whistleblowers in high security circumstances (e.g Presidential Policy Directive 19 (PPD-19)).  It does not seem proportionate to not offer the same protections to a group of people refusing to partake in a seemingly non-essential component of work because they feel the need to peacefully protest.", 1.0
" The NFL used their funding of concussion research to try to influence the results.", " The NFL has invested in preventing, diagnosing and treating head injuries.", -1.0
" The NFL used their funding of concussion research to try to influence the results.", " The NFL tried to cover up the long-term brain damage caused by American Football.", 1.0
" Theres more to the story than a cover up. The NFLPA (NFL Players Association) failed to represent the interests, so they share part of the blame.", " The NFL tried to cover up the long-term brain damage caused by American Football.", -1.0
" Leaving the decision about whether to allow protests at the workplace to the individual morality of the protester opens the door to protests in favor of causes that many who currently support kneeling would find immoral.", " There is a norm in American society that personal belief and morality can supersede professional obligation in some circumstances. This protection has even occasionally extended to whistleblowers in high security circumstances (e.g Presidential Policy Directive 19 (PPD-19)).  It does not seem proportionate to not offer the same protections to a group of people refusing to partake in a seemingly non-essential component of work because they feel the need to peacefully protest.", -1.0
" College football players are forced to sign away the rights to their names and likenesses.", " College football is exploitative.", 1.0
" A lot of parents feel an elevation of social status in their communities if their child becomes a sports star. This is magnified in the case of American Football because the stardom associated with it is much greater than in other sports.", " Parents are biased toward letting their children play the sport because of various factors, and as such, their decision to let their children play could be coerced.", 1.0
" They are testing it.", " Yeah, but the players have a much smaller market for their skill set, and a much shorter career life, so not many players would test the theory that they are too critical to the success of the overall business and that owners would not take action against them.", -1.0
" At the Pittsburgh Steelers training camp, the intensity of the workout causes players to sweat several pounds of water per day.", " The gruelling nature of the sport includes constant high intensity practice which can become dangerous for professional football players.", 1.0
" Doing nothing does not dismantle the claim. Police didnt need an excuse to start doing this, and they dont need one to keep doing it either.", " Acting lesser by committing violence validates the very false claim allegedly driving police behavior.", -1.0
" This is the worst case scenario that can be avoided.", " Nothing can stop the brain from slamming against the inside of the skull.  No matter how hard you try, and no matter what rules or technology you use, concussions and CTE will never be cleansed from the sport.", -1.0
" Were all hypocrites, each and every one of us! The key is to keep judging others to a minimum.", " It is highly hypocritical to say that those who kneel during the anthem are disrespecting veterans and the flag when that same exact pose is used by military members as a means of conveying respect for their fallen comrades.", 1.0
" High school football gives athletes who might not be great academically, chances to compete for scholarships that could give them a great college education.", " High School football is more beneficial than harmful.", 1.0
" High school football gives athletes who might not be great academically, chances to compete for scholarships that could give them a great college education.", " The benefits of youth football for young athletes outweighs the harm brought about by exploitation.", 1.0
" The Sudanese fought a ten year genocidal conflict to become the youngest country on the planet.", " Ghandi and Martin Luther King Jr. were murdered as a direct result of their pacifist activism. While members of their ideological rivals like Malcolm X and the Black Panther Party were murdered as well, peaceful protests are not exactly the most effective.", 1.0
" Players face many of the same health risks as college football, without the benefit of a free education or payment.", " High School football is exploitative.", 1.0
" Ghandi achieved a liberated India.", " Ghandi and Martin Luther King Jr. were murdered as a direct result of their pacifist activism. While members of their ideological rivals like Malcolm X and the Black Panther Party were murdered as well, peaceful protests are not exactly the most effective.", -1.0
" Parents may be biased toward letting their children play football since their financial obligations to their child could be significantly reduced if their child was able to secure a sponsorship/college scholarship.", " Parents are biased toward letting their children play the sport because of various factors, and as such, their decision to let their children play could be coerced.", 1.0
" This is likely to continue in the long term. There is intensive research into shock absorbing materials that could be used to line helmets in the future.", " Rule changes and better sideline procedures for dealing with potential head injuries have made the sport safer for those involved.", 1.0
" The Ohio State Universitys core values do not include football or competitive sports.", " University mission statements that define the core identity of the university do not mention football. This is true even for universities that are famous for their football programs.", 1.0
" Peyton Manning is a strong advocate for the rights of underprivileged youth, especially in Americas inner cities. He has done this through public advocacy through his playing career and by co-founding the Peyback Foundation along with his wife.", " Football players have a unique ability to raise awareness and public discourse on important social issues.", 1.0
" High School football is more beneficial than harmful.", " High School football is exploitative.", -1.0
" Someone stealing a pencil does not justify coming back and destroying all of their pencils, note books, and calculators.", " This goes back to a debate regarding (in physical terms) where self defense becomes offense. It is one thing to tell a group to defend their right. It is another thing to expand that right into the allowance to hurt a group of people.", 1.0
" The South African rugby team has come to function as a symbol of the post-apartheid nation.", " The popularity of certain sports is often linked to a nations cultural and political history.", 1.0
" For example, cricket was, and still is predominantly played by nations which were colonised by Great Britain.", " The popularity of certain sports is often linked to a nations cultural and political history.", 1.0
" Even though theres no universal method, there are many reasonable ones. Laws across the world are formulated and punishments are issued for their violation keeping in mind whether certain actions are reasonable or not.", " There is no universal method for deciding whether something is reasonable or not.", -1.0
" For example, when Australia first won the Americas Cup sailing race in 1983, Prime Minister Bob Hawke declared a public holiday for citizens to celebrate.", " The victory of a national sporting team is often portrayed as a victory for the entire country.", 1.0
" Even on the collegiate and high school levels, multiple people die per year at practice.", " The gruelling nature of the sport includes constant high intensity practice which can become dangerous for professional football players.", 1.0
" The NFL launched the Head Health Challenge, a competition to encourage companies to study and develop products to improve player safety.", " The NFL has invested in preventing, diagnosing and treating head injuries.", 1.0
" Chronic traumatic encephalopathy (CTE) is a neurodegenerative disease found in people who have had multiple head injuries.", " The researcher who discovered CTE, Dr. Omalu, was the target of a smear campaign by the NFL, ultimately forcing him to leave his job.", 1.0
" Chronic traumatic encephalopathy (CTE) is a neurodegenerative disease found in people who have had multiple head injuries.", " Football is associated with Chronic traumatic encephalopathy (CTE), which typically entails behavioral problems, mood problems, and problems with thinking.", 1.0
" Chronic traumatic encephalopathy (CTE) is a neurodegenerative disease found in people who have had multiple head injuries.", " It is impossible to weigh the harm of football for a young athlete against the benefits, given the potential for long-term harm varies. One young person may experience no long-term damage while another may die from CTE.", 1.0
" While it is a reasonable argument that whistle-blowers and similar conscientious objectors should be free from prosecution when acting to the benefit of society, there are not many (if any) cases where they retain their job afterwards.", " There is a norm in American society that personal belief and morality can supersede professional obligation in some circumstances. This protection has even occasionally extended to whistleblowers in high security circumstances (e.g Presidential Policy Directive 19 (PPD-19)).  It does not seem proportionate to not offer the same protections to a group of people refusing to partake in a seemingly non-essential component of work because they feel the need to peacefully protest.", -1.0
" People are not allowed to not wear seat-belts while driving because it is against their own interest to do so.", " People should not have the ability to exercise their autonomy to undertake actions that could be detrimental to their self interest.", 1.0
" NFL sponsored research omitted the results of over 100 concussions to influence the results of the research.", " The NFL tried to cover up the long-term brain damage caused by American Football.", 1.0
" College football accounts for a significant amount of money that the school would not have received otherwise. This money can go to supplies, new classes, facilities, etc.", " College or high-school football is the main source of identity and entertainment in many smaller/rural towns.", 1.0
" The damage caused to a brain that is still developing can stall that development, making concussions and other injuries more dangerous for children and teenagers.", " Childrens brains are less developed, which means they are more at risk of brain damage.", 1.0
" Players are often forced into easy majors to pad their GPAs, in a tactic known as majoring in eligibility.", " Football scholarships allow student athlethes who otherwise would not have the academic credentials to get into a top program, the ability to get a good education.", -1.0
" Players are often forced into easy majors to pad their GPAs, in a tactic known as majoring in eligibility.", " College football is exploitative.", 1.0
" Colin Kaepernick was able to generate valuable public discourse on institutional racism in the United States by refusing to stand for the national anthem at NFL games.", " Football players have a unique ability to raise awareness and public discourse on important social issues.", 1.0
" A lot of schools have community based events like tailgates and parties before or after football games, which are essential for the enjoyment of students and their college experience.", " A lot of the typical American college experience is built around the playing time and success of the college football team.", 1.0
" Were this country attacked by a foreign power or were its leaders (hypothetically) colluding with foreign enemies, it would matter a great deal whether the American people were proud of their country. Contrary to the above opinion, if Americans were misled by this protest into a belief that the country is not worth fighting for, the harm caused could be catastrophically great.", " There is little to no harm caused by the eroding of national pride.", -1.0
" Traumatic brain injuries (TBIs) incurred by a child do more damage to their brains than the damage caused by the same injury to an adult brain.", " Childrens brains are less developed, which means they are more at risk of brain damage.", 1.0
" 27 schools collect more than $100 million in revenue from football, and players cannot play if they accept any form of compensation.", " College football is exploitative.", 1.0
" The mission of the University of Oklahoma is to provide the best possible educational experience.", " University mission statements that define the core identity of the university do not mention football. This is true even for universities that are famous for their football programs.", 1.0
" The best way to appease the fans is to appease the players.", " Appeasing fans is necessary to the continuation of the financial goals of the NFL. Their business will suffer without appeasement.", -1.0
" Increased protection, neck training and changing the location of kick offs are all examples of changes that have been implemented to increase safety for players.", " Rule changes and better sideline procedures for dealing with potential head injuries have made the sport safer for those involved.", 1.0
" Statistics bear this out;police kill proportionally more black people. cdn.vox-cdn.com", " It remains unproven that the police treat black people lesser than other races.", -1.0
" The researcher who discovered CTE, Dr. Omalu, was the target of a smear campaign by the NFL, ultimately forcing him to leave his job.", " The NFL tried to cover up the long-term brain damage caused by American Football.", 1.0
" Last year it announced a $100 million concussion initiative aimed at making the game safer. Of that amount, $60 million will go to tech innovation and $40 million will go to medical research.", " The NFL has invested in preventing, diagnosing and treating head injuries.", 1.0
" College football provides more benefits than harms for college athletes.", " College football is exploitative.", -1.0
" Some sporting competitions, like the Commonwealth Games, are directly linked to a nations political and diplomatic alliances.", " The popularity of certain sports is often linked to a nations cultural and political history.", 1.0
" Kaepernick retweeted images of the U.S. and the Confederate flags with the message: “The fact that you really believe that there is difference in these flags means that your [sic] ignoring history.” Given that he believes the US is no better morally than a slave state, his lack of pride in the country would seem rather complete and not compartmentalized to just police shootings.", " In stating the aspect of America that he has no pride in he defined his protest. Generalization of his actions as a lack of pride in America generally is therefore incorrect or disingenuous.", -1.0
" The University of Alabamas mission statement puts emphasis ...on quality programs in the areas of teaching, research and service.", " University mission statements that define the core identity of the university do not mention football. This is true even for universities that are famous for their football programs.", 1.0
" Arguments of bias in parenting decisions could be equally said of allowing children to become actors, or pop musicians or astronauts (areas where there is risk and/or social bias). While parents may have biases in making parenting decisions, these affect all of their decisions (unless the state takes that decision from them). Allowing a child play football is not markedly distinct from other parental choices.", " Parents are biased toward letting their children play the sport because of various factors, and as such, their decision to let their children play could be coerced.", -1.0
" The cultural phenomenon around football in the US leads to more opportunities - educational and professional - for its players in comparison to the above listed activities, which are equally hazardous.", " There isnt a cultural phenomenon surrounding any of the above listed activities. The extent to which American Football permeates the day to day life of the average American makes it unique in terms of the scope and degree of harm it can cause.", -1.0
" A lot of parents are big fans of the sport and want to be known as the father/mother of a star athlete.", " Parents are biased toward letting their children play the sport because of various factors, and as such, their decision to let their children play could be coerced.", 1.0
" It is impossible to weigh the harm of football for a young athlete against the benefits, given the potential for long-term harm varies. One young person may experience no long-term damage while another may die from CTE.", " College football provides more benefits than harms for college athletes.", -1.0
" It is impossible to weigh the harm of football for a young athlete against the benefits, given the potential for long-term harm varies. One young person may experience no long-term damage while another may die from CTE.", " The benefits of youth football for young athletes outweighs the harm brought about by exploitation.", -1.0
" It is impossible to weigh the harm of football for a young athlete against the benefits, given the potential for long-term harm varies. One young person may experience no long-term damage while another may die from CTE.", " High School football is more beneficial than harmful.", -1.0
" Ray Lewis was implicated in a fatal stabbing in 2000. After striking a deal with prosecutors, he was sentenced to 12 months probation.", " Many Football players are infamous for getting away with crimes.", 1.0
" One journalist explains that the motivation for covering up these crimes results from the lack of job security of coaches and the relatively high financial reward for winning.", " There have been multiples examples of high schools and universities covering up sexual assaults for star players.", 1.0
" The cycle of inaction being retaliated against with more violence and oppression is just as vicious.", " The use of violence only further validates the use of violence in retaliation, perpetuating an ever escalating cycle of violence that can only ever end in more negative outcomes than almost any peaceful resolution.", -1.0
" An activitys degree of popularity has no effect on its level of safety. If such hazardous activities are legal for the general public, football should be as well.", " There isnt a cultural phenomenon surrounding any of the above listed activities. The extent to which American Football permeates the day to day life of the average American makes it unique in terms of the scope and degree of harm it can cause.", -1.0
" The NFL provides economic benefits and job opportunities to thousands of people apart from athletes.", " The NFL is a harmful institution.", -1.0
" The NFL prohibited Dallas Strong stickers on helmets.", " The league sets forth strict uniform guidelines on uniforms, conduct, and fines individuals for non-compliance.", 1.0
" By this logic, injury and risk is inherent to many activities and sports and all ought be banned. Clearly this is not the case.", " Nothing can stop the brain from slamming against the inside of the skull.  No matter how hard you try, and no matter what rules or technology you use, concussions and CTE will never be cleansed from the sport.", -1.0
" Article one has many mentions of studies which controlled for race in the area. Several are copied and pasted below. They are not hidden or hard to find.", " The first link does not offer any support for the notion that racial disparities in the rates that police encounter citizens is attributable to police racism (or if there is any support it’s buried among enormous amounts of irrelevant studies).", -1.0
" The Irish fought a thirty year guerrilla war to preserve the autonomy of their free state.", " Ghandi and Martin Luther King Jr. were murdered as a direct result of their pacifist activism. While members of their ideological rivals like Malcolm X and the Black Panther Party were murdered as well, peaceful protests are not exactly the most effective.", 1.0
" One large study found that 110 out of 111 (99%) deceased NFL players had chronic traumatic encephalopathy.", " Football is associated with Chronic traumatic encephalopathy (CTE), which typically entails behavioral problems, mood problems, and problems with thinking.", 1.0
" This is an argument that the pressure and competitiveness of football should be limited, especially for younger players.  This point does not mean that football necessarily requires intense pressure and competitiveness.", " Intense pressure and competitiveness causes early burnout in atheletes - sometimes at ages as low as 9 or 10.", -1.0
" Mission statements at universities often present and articulate a world view that is narrow, shallow, irrelevant and devoid of meaning.", " University mission statements that define the core identity of the university do not mention football. This is true even for universities that are famous for their football programs.", -1.0
" Brandon Marshall has raised awareness and funding for the treatment of various mental health conditions through his charity, Project 375.", " Football players have a unique ability to raise awareness and public discourse on important social issues.", 1.0
" If, as the above point admits, it’s not possible to get real numbers on the magnitude of the problem, this counsels against protesting in such a divisive manner until we are confident that the scope of the harm protested exceeds the harm to national unity and pride caused by the protest itself.", " Because police arent required to provide a lot of information, finding reliable sources for non-fatal events and non-shooting events can be tricky. Finding evidence of racist practices is easy, finding evidence of disproportionate fatalities is easy, but getting precise numbers on general violence is a bit more difficult.", -1.0
" The Milwaukee article, by itself, cannot be used to draw conclusions about the entire country, it is, however a very intensive case study, which, taken in combination with the many, many studies mentioned in article one, paints a meaningful picture.", " The second link purports to offer evidence for police racism, but only as it relates to a single city — Milwaukee. It’s not possible to draw conclusions about the entire country based on such a limited study.", -1.0
" Limits to parental powers of consent are unrelated to the problem of coercion. While parental consent does not mitigate potential harm, it mitigates coercion.", " Just because a parent consents to something does not make it safe;this is why we place limits on parental rights.", -1.0
" The NFL tacitly supported spousal abuse by giving Ray Rice a two game suspension after he was recorded beating his then fiancee unconscious. A punishment that NFL commentators, players, and abuse advocates all agreed was minimal.", " The opportunity cost of these economic benefits is that the NFL has shown it can (and has previously) prioritise profit over the welfare of players, or morality.", 1.0
" The NFL tacitly supported spousal abuse by giving Ray Rice a two game suspension after he was recorded beating his then fiancee unconscious. A punishment that NFL commentators, players, and abuse advocates all agreed was minimal.", " The NFL is a harmful institution.", 1.0
" Inter-University Football rivalries form the core identity of many colleges.", " A lot of the typical American college experience is built around the playing time and success of the college football team.", 1.0
" Most top-level college football players are on year-to-year scholarships, that can be revoked for any reason.", " College football is exploitative.", 1.0
" Given the NFLs prior cover-up campaign, they have shown clear bias, and cannot be trusted to now help address problems they, until recently, actively dismissed.", " The NFL has invested in preventing, diagnosing and treating head injuries.", -1.0
" This would fundamentally change the college experience, making it less fulfilling for many students.", " While this is the case for most universities, it can be undone.", -1.0
" The documentary League of Denial details two decades of the NFLs efforts to suppress research on health impacts of football, and discredit research that made it into the public sphere.", " The NFL tried to cover up the long-term brain damage caused by American Football.", 1.0
" Never engaging any form of retaliation regardless of what the world puts before you turns out to be a pretty bad strategy.", " This is a flawed strategy leaving it up to others to define who you are. You should act with integrity no matter how others treat you. This strategy gives one inner strength to disregard how others view them and act in an ethical, humanistic way. If people were to only be nice to those who are nice to them, our society would fall apart as arguments broke out over trivial matters. This happens less when we counter ignorance with composure.", -1.0
" As long as cars are around, humans are at risk to dying of car crashes. However, modern technology has mitigated the risk of injury and death significantly enough to make driving a car a reasonable decision for anyone to make. The same logic can be extended to football as well.", " While making American football safe would be an alternative to banning it outright, actually doing so is incredibly difficult. Even weaker impacts can cause brain damage because of the whiplash. A sudden stop is all it takes to cause an injury. As long as the sport involves players ramming into one another, brain injury will be a possibility.", -1.0
" Amateur and highschool football teams dont have the finances or public infrastructure to give athletes the levels of support they require.", " Unhealthy levels of competition, especially at the lower levels, can have detrimental impact on young players mental health.", 1.0
" A lot of parents see their kids playing professional football as a gateway to get out of poverty, or at the very least, a gateway to the elevation of the familys economic status.", " Parents are biased toward letting their children play the sport because of various factors, and as such, their decision to let their children play could be coerced.", 1.0
" Football players are subject to more severe long-term health problems.", " Footballs exploitation problem is significantly worse than other sports.", 1.0
" Traumatic brain injuries are more common in Football than in any other sport.", " Professional Football is exploitative.", 1.0
" Football players have a unique ability to raise awareness and public discourse on important social issues.", " American Football players have a negative influence on the rest of society.", -1.0
" Football players have a unique ability to raise awareness and public discourse on important social issues.", " People tend to easily overlook the positive impact players have on society off the field.", 1.0
" This is a false statement. There are plenty of really good players. Uniquely great ones, by definition, ok. That is not the bulk of the players.", " Teams are restricted to terminate players because football players are rare.", -1.0
" While making American football safe would be an alternative to banning it outright, actually doing so is incredibly difficult. Even weaker impacts can cause brain damage because of the whiplash. A sudden stop is all it takes to cause an injury. As long as the sport involves players ramming into one another, brain injury will be a possibility.", " American football can be made safer for players without banning it outright.", -1.0
" To allow anthems but ban protestation of them is to demand blind allegiance to a nation. As history has shown us repeatedly, this is a dangerous thing.", " It is hypocritical to say that anthems -- which are a display of patriotism -- should be allowed in sporting matches but citizens shouldnt be allowed to voice other patriotic concerns at that time.", 1.0
" Because police arent required to provide a lot of information, finding reliable sources for non-fatal events and non-shooting events can be tricky. Finding evidence of racist practices is easy, finding evidence of disproportionate fatalities is easy, but getting precise numbers on general violence is a bit more difficult.", " Even if that’s the case, we’re a country of 330 Million people. All the incidents described, even if combined, would only affect a few thousand people nationwide per year. And the number affected by unjustified police violence is undoubtedly far lower, since it seems beyond reasonable dispute that at least some — if not most — exercises of police violence are justified by a reasonable fear that the victim would harm the officer or others.", -1.0
" The setup of the American health system means the cost of sports injuries is not borne by the state, but instead athletes are covered by team or university insurance schemes, or the athlete themselves bears the high costs of recovery.", " Dangerous activities have an impact on society as we provide medical care and other community safety systems. What one person may consent to does sometimes have an impact on other people.", -1.0
" The costs of changing deeply held cultural beliefs and practices are greater than the benefits of banning football.", " Communities evolve and can collectivise around other sports or cultural activities.", -1.0
" Football set in motion nationwide protest for a more equal society when players decide to kneel.", " The NFL has an ongoing history of racism against black players.", -1.0
" Progress is very rarely made without action. This is where trade unionism was born from;coming together to work for progress and change.", " Sometimes, a good cause is more important than a good job.", 1.0
" Football players usually have to keep convoluted, data driven tactics in mind while playing.", " Football is one of the most gruelling sports in the world for players, both physically and mentally.", 1.0
" Martin Luther King Jr. went into places of extreme prejudice and basically challenged people to act against him and those with him. It is not a traditional way to incite violence, but it was, in fact, inciting violence.", " Martin Luther King Jr. and Gandhi achieved political success through non-violence.", -1.0
" Martin Luther King Jr. went into places of extreme prejudice and basically challenged people to act against him and those with him. It is not a traditional way to incite violence, but it was, in fact, inciting violence.", " The vast majority of progress on race in America was made by leaders like Martin Luther King Jr., who fought for justice using a message of humility, kindness, and reconciliation.", -1.0
" University mission statements that define the core identity of the university do not mention football. This is true even for universities that are famous for their football programs.", " Football forms the core identity of many colleges in the United States.", -1.0
" Appeasing fans is necessary to the continuation of the financial goals of the NFL. Their business will suffer without appeasement.", " Teams are restricted to terminate players because football players are rare.", -1.0
" Security at a football game is not large enough or equipped to handle a full-scale riot.", " This claim conflates inciting violence with being violent. Perhaps security staff may not intervene to stop a player from asking the crowd to be violent. And security staff is certainly inadequate if the crowd does become violent.", 1.0
" Violence comes with costs for the community, as security forces need to be paid.", " Violence against other humans is always wrong, except in immediate self-defense.", 1.0
