premise, conclusion, weight
" One can derive Gods intentions from His stated purposes and from what He made physically possible for Adam and Eve in the garden.", " One cannot derive intentions solely from actions. If God had intended some liberty with pairing how ought he, by your standard, created mankind? If he made Adam and two women would you not then say every man must have two?", -1.0
" “Abominations”—better translated as “detestable impieties”—had a special relationship to idolatrous practices.", " The Decalogue condemns idolatry, and the Old Testament condemns contextualized (male) sex acts relating to pagan worship practices—this would apply equally to same-sex acts (within this same context).", 1.0
" There are multiple verses in Book of Samuel supporting this. David and Jonathans romantic relationship is supported by Horner and Boswell. Traditional Jewish and Christian thought is inconsistent with each other and themselves. Orthodox Jews have a bias against this perspective and canbe incorrect in their interpretation of Scripture. This interpretation has been cited in the Israeli Knesset. Many Secular and Reform Jews agree with this perspective. The verses show a romantic relationship.", " This is a modern and revisionist claim that was developed in 1978 by Tom Horner and later adopted by John Boswell. Therefore inconsistent with Jewish and traditional Christian thought. This line has also been condemned by orthodox Jews after its development.", -1.0
" When talking of the divorce, Christ still defined marriage to be between man and woman. And He defined marriage to be between man and woman in Genesis, hence reaffirmed here. He is the Word of God that became flesh for us.", " The Son of God defined and then reaffirmed in Matthew 19 on what marriage is, and that its between man and woman, with the man being dominant over the woman.", 1.0
" The laws in Leviticus 18:22 and 20:13 are unqualified and absolute. They neither penalize only the oppressive form of male to male sex or excuse either party in the act. The term male zakar is used rather than the term reaka (one of equal status) or naar (boy, youth).", " The Old Testament condemns any (male) same-sex act relating to sexual-subjugation practices (of other males)—see Deuteronomy.", 1.0
" Matthew 19 and Mark 10 differ in their telling on this story...but the context is...Jesus referenced Genesis 1:27  2:24 while answering a legalistic question from Pharisees regarding the legality of divorce between a man and a woman. So Christ answered (within this context) by giving them the applicable law regarding this topic, and then told them that marriage was supposed to be permanent. An argument against non-heterosexual coupling cannot be found within these texts.", " The Son of God defined and then reaffirmed in Matthew 19 on what marriage is, and that its between man and woman, with the man being dominant over the woman.", -1.0
" The fact that adultery is a sin does not mean that all homosexual relations are also considered a sin.", " The Decalogue condemns adultery—this would apply equally to non-heteronormative couples.", -1.0
" A gender different from man and female has clear negative Biblical connotations.", " Hebrew grammar refers to God with masculine possessive suffixes, pronouns, and verb forms—but not always (Isaiah 66:13). In fact, God hid his ‘gender’ from Moses (Genesis 33:18-23). Therefore, it is unknown whether Hebrew language dictated God’s gender (as some might understand it today) or God contains all genders.", -1.0
" If the genesis narrative is relevant then the sentence must be read in context. Gen 1:27 So God created mankind in his own image, in the image of God he created them;male and female he created them. 28 God blessed them and said to them, “Be fruitful and increase in number;fill the earth and subdue it... Maleness and femaleness is clearly connected to the act of multuiplying in the narrative", " In the 1st  2nd chapters of Genesis, God creates humankind, tells them to “be fruitful and multiply and fill the earth” (1:28), and then humankind creates a societal structure to fulfill this command (2:24–25). Nothing in this narrative suggests homosexual coupling is a thing that “ought NOT to be.” We just tend to assume it.", -1.0
" The Pope does not speak infallibly for the Church unless he is declaring a teaching ex cathedra, which means by the chair, this a universal teaching on a matter of faith and morals for the entire Catholic Church. Once declared, they cannot be changed and are binding upon the faithful.", " The Popes recent comments do not indicate the official Catholic position.", 1.0
" This presupposes that males must be homosexuals if they have intercourse with another man. This is an unsupported notion in any historical or modern context.", " If the bible is offering a prohibition on any form of same-sex sexual activity, it is treating homosexuality in some form as a sin.", -1.0
" There is nothing inherently platonic between two men kissing. Although non sexual kissing can occur, it is much more likely the kissing was sexual.", " In 1 Sam 20:41, David bowed three times, they kissed and wept. There is nothing inherently sexual about two men kissing in Near Eastern society. Of the 27 occurrences in the old testament, only 24 references to kissing contain an erotic component and all are located in the Song of Solomon. (Samuel and Saul kissed , David and Barsillia kissed in 1st Sam 19:40, Gen. 45:15, Genesis 27:26) Nonsexual kissing throughout bible", -1.0
" This interpretation is an assumption on the meaning of this gesture. There is not a single other example in the entire Bible of handing over the clothing is tied to political investiture, or any indication of political investiture between Jonathan and David. The act of taking off clothing has in todays world and throughout history preceded sex.", " Johnathans act of handing over his robe, armor, etc was an act of political investiture that had symbolic implications in the Ancient Near East (J. A. Thomson The significance of the verb love in the David-Johnathan story 1974)", -1.0
" With respect to Lev 18:22  20:13, given Rule #2, there is a distinct possibility that the rationale underpinning this law might’ve been tied to blurring the lines between genders. That is, the man who is penetrated adopts a woman’s sexual role. Such confusion of gender roles wouldve been seen as a potential threat to social order, (as gender hierarchy was a core feature in Israelite family and communal structures).", " The instructions of Moses (from Yahweh to the now-nomadic Israelites)—realized through narrative  laws—were to elucidate the proper norms of living ‘as a set-apart people’ from their Pagan neighbors. Rule #1: Yahweh is singularly sovereign and absolute. Rule #2, dont be like other nations.", 1.0
" Heterosexual immoral acts are as much of a sin as homosexual acts but it does not follow that Romans 1 is not condemning homosexual acts because other immoral acts exist. Rom 1:24", " by that logic, homosexuality is as much a sin as heterosexuality, because heterosexual hearts can be as rebelious and lustful.", -1.0
" One cannot derive intentions solely from actions. If God had intended some liberty with pairing how ought he, by your standard, created mankind? If he made Adam and two women would you not then say every man must have two?", " While maybe not explicitly discouraged, God created Adam and Eve and intended for them to live in the garden Eden indefinitely. If different pairings were intended, he would have created more humans to make this possible.", -1.0
" In the 1st  2nd chapters of Genesis, God creates humankind, tells them to “be fruitful and multiply and fill the earth” (1:28), and then humankind creates a societal structure to fulfill this command (2:24–25). Nothing in this narrative suggests homosexual coupling is a thing that “ought NOT to be.” We just tend to assume it.", " The Creation stories do not so much reflect a divinely ordained sex/gender system as construct it.", 1.0
" The Decalogue condemns adultery—this would apply equally to non-heteronormative couples.", " Within the Old Testament same-sex relations—including heterosexual relations and acts—were a ‘bounded practice’ (that is, certain acts were considered to be outside the bounds of proper conduct). The boundaries (inclusive of Leviticus 18:22 and 20:13) suggest that same-sex practices were permitted, or at least overlooked, in the biblical eras.", 1.0
" The Popes comment is not even contradict the official line. It fails to say that homosexuality is a sin.", " It seems that the catholic churches stance is changing.", -1.0
" The Son of God defined and then reaffirmed in Matthew 19 on what marriage is, and that its between man and woman, with the man being dominant over the woman.", " While maybe not explicitly discouraged, God created Adam and Eve and intended for them to live in the garden Eden indefinitely. If different pairings were intended, he would have created more humans to make this possible.", 1.0
" When Saul spoke with Johnathan about David (1 Sam 19:1) the term Hapes was used (delighted very much or took great pleasure) is not indicative of sexual connotation was used to describe the Kings delight in his servants in 1 Sam 18:22. In 1 Sam 20:3 . Hasaq and Hamad were used where to describe longing of a sexual or lustful type.", " David and Jonathan are an example of a homosexual relationship accepted by God (see 1 Samuel 18, 19, 20, 22, 23, and 2 Samuel 1).", -1.0
" If the bible is offering a prohibition on any form of same-sex sexual activity, it is treating homosexuality in some form as a sin.", " This prohibition has often been mischaracterized as a blanket prohibition against “homosexuality.” Yet the subject of this verse is clearly not female homosexuality, and it likely is not even male “homosexuality.” Instead, Leviticus 18:22 and 20:13 seem to be prohibiting some specific form of male same-sex intercourse. It prohibits a man from engaging in anal intercourse with another man.", -1.0
" This is assuming that respectful and dignified sexuality cant include homosexuality. However both gay and straight can be respectful and disrespectful with their sexuality.", " God created us in his own image (Genesis 1:27). This imbues each aspect of a person with dignity that deserves respect. This includes their sexuality.", -1.0
" This argument assumes homosexuality is a quality intrinsic to the individuals being, that homosexuals are homosexual because God made them that way. There is no concrete evidence to support this position. This is an affirming the consequent fallacy.", " Homosexuality, as in sexual attraction to the same sex, is not considered a sin in itself. Its the way God made one, and since God is infallible, it can not be a sin.", -1.0
" Hebrew grammar refers to God with masculine possessive suffixes, pronouns, and verb forms—but not always (Isaiah 66:13). In fact, God hid his ‘gender’ from Moses (Genesis 33:18-23). Therefore, it is unknown whether Hebrew language dictated God’s gender (as some might understand it today) or God contains all genders.", " The Creation stories do not so much reflect a divinely ordained sex/gender system as construct it.", 1.0
" Modern semantics dont line up with biblical ones and this whole discussion is one of blurring the lines. The male homosexual act is clearly treated as a sin in scripture, but homosexuality deals with drives and inclinations that are not in and of themselves sinful, and also deals with female homosexuality which is not dealt with in scripture at all.", " It is problematic to disavow homosexual acts, yet claim that homosexuality is not prohibited.", -1.0
" In 1 Sam 20:41, David bowed three times, they kissed and wept. There is nothing inherently sexual about two men kissing in Near Eastern society. Of the 27 occurrences in the old testament, only 24 references to kissing contain an erotic component and all are located in the Song of Solomon. (Samuel and Saul kissed , David and Barsillia kissed in 1st Sam 19:40, Gen. 45:15, Genesis 27:26) Nonsexual kissing throughout bible", " David and Jonathan are an example of a homosexual relationship accepted by God (see 1 Samuel 18, 19, 20, 22, 23, and 2 Samuel 1).", -1.0
" None of the Bible passages really address the question of a sexual preference directly. In other words, the passages address activities rather than proclivities.", " There is an ancient and a modern framework for examining the same phenomenon. This doesn’t mean that the phenomenon observed has changed.", -1.0
" With respect to Lev 18:22  20:13, given Rule #12, there is a distinct possibility that the rationale underpinning this law might’ve been tied to apostate worship. That is, some scholars have postulated that the Canaanites engaged in male+male sex (ritualistically or otherwise), and as such, male+male relations must therefore be legally prohibitive (bounded) in order to avoid apostate worship.", " The instructions of Moses (from Yahweh to the now-nomadic Israelites)—realized through narrative  laws—were to elucidate the proper norms of living ‘as a set-apart people’ from their Pagan neighbors. Rule #1: Yahweh is singularly sovereign and absolute. Rule #2, dont be like other nations.", 1.0
" (2b) Given (2a), it is more likely that Paul used “arsenokoitai” because it was the most explicit word available to him for a male prostitute, since the words “pornos” and “porneuō” used for this purpose in Attic and Old Testament Greek had been adopted in the Koine Greek (in which Paul wrote) to refer to men who resorted to female prostitutes or who simply committed “fornication.”", " (2: arsenokoitai) The claim that arsenokoitai ‘obviously’ means “homosexual” defies linguistic evidence and common sense (See sub-claims 2a  2b).", 1.0
" The Old Testament condemns any (male) same-sex act relating to sexual-subjugation practices (of other males)—see Deuteronomy.", " Within the Old Testament same-sex relations—including heterosexual relations and acts—were a ‘bounded practice’ (that is, certain acts were considered to be outside the bounds of proper conduct). The boundaries (inclusive of Leviticus 18:22 and 20:13) suggest that same-sex practices were permitted, or at least overlooked, in the biblical eras.", 1.0
" The sins for which Sodom was destroyed were ongoing. It was thus unlikely to be a single act such as assault.", " The people of Sodom had, reportedly, attempted gang rape. It is bizarre to presume that the sin for which they were being punished was homosexuality.", -1.0
" On no occasion in the description of Johnathan and David were the Hebrew euphisims for sex used (sakab- to lie;yada- to know)Yada Hebrew list Sakab use 1 sam", " David and Jonathan are an example of a homosexual relationship accepted by God (see 1 Samuel 18, 19, 20, 22, 23, and 2 Samuel 1).", -1.0
" A similar argument from Adam and Eve would also seem to rule out polygamy, which is at least tolerated in much of the Old Testament, and in some way used by God (e.g. 2 Sam 12:8 where God says he gave David wives).", " While maybe not explicitly discouraged, God created Adam and Eve and intended for them to live in the garden Eden indefinitely. If different pairings were intended, he would have created more humans to make this possible.", -1.0
" This is an misunderstanding on what image means. God is incorporeal, image simply means being analogous. More specifically, analogous to the Divine Mind and Holy Trinity. The 3 parts of our soul correspond to a Divine Person respectively. Sexuality is not relevant here.", " God created us in his own image (Genesis 1:27). This imbues each aspect of a person with dignity that deserves respect. This includes their sexuality.", -1.0
" The Decalogue condemns idolatry, and the Old Testament condemns contextualized (male) sex acts relating to pagan worship practices—this would apply equally to same-sex acts (within this same context).", " Within the Old Testament same-sex relations—including heterosexual relations and acts—were a ‘bounded practice’ (that is, certain acts were considered to be outside the bounds of proper conduct). The boundaries (inclusive of Leviticus 18:22 and 20:13) suggest that same-sex practices were permitted, or at least overlooked, in the biblical eras.", 1.0
" The Popes recent comments do not indicate the official Catholic position.", " It seems that the catholic churches stance is changing.", -1.0
" This presupposes that there was any precision, or consensus on term(s) historically. Nothing could be further from the truth.", " It is important to note the origin of thought regarding the bible not applying to our modern understanding of homosexuality. This concept was introduced in 1980. Having a culture 3,000 years removed suddenly discover truth that contradicts the explanations of 1st century theologians is more likely to reflect a misunderstanding in modern thought than an error in the teaching of 1st century theologians.", -1.0
" The language of love was typical of covenant treaties between overlords and vassals or political rulers of equal power. For example the future vassals of the Assyrian king Ashurbanipal were instructed you must love him as yourself King Hiram of Tyre is described as a lover or friend of David (1 kgs 5:1).", " David and Jonathan are an example of a homosexual relationship accepted by God (see 1 Samuel 18, 19, 20, 22, 23, and 2 Samuel 1).", -1.0
" This is a modern and revisionist claim that was developed in 1978 by Tom Horner and later adopted by John Boswell. Therefore inconsistent with Jewish and traditional Christian thought. This line has also been condemned by orthodox Jews after its development.", " David and Jonathan are an example of a homosexual relationship accepted by God (see 1 Samuel 18, 19, 20, 22, 23, and 2 Samuel 1).", -1.0
" In America, homosexuality was considered a psychological disorder until recent times and words associated with homosexuality carry different implications over time.", " Semantic difficulties have more to do with the target language than they do with the original. KJV translates malakoi as effiminate but the meaning of the English word has changed since.", 1.0
" The hebrew term qasar used to describe David and Johnathan being bonded together. Out of the 44 instances it is used in the bible the majority indicate some kind of joint conspiring and is never used to imply a romantic relationship. This term was also used to describe Benjamin and Jacob (see Gen 44:30-31).", " David and Jonathan are an example of a homosexual relationship accepted by God (see 1 Samuel 18, 19, 20, 22, 23, and 2 Samuel 1).", -1.0
" Speaking to a gay man, Pope Francis recently stated that you are gay does not matter. God made you like this and loves you like this and I don’t care. The pope loves you like this. You have to be happy with who you are,", " It seems that the catholic churches stance is changing.", 1.0
" Human beings deserving respect doesnt imply every feeling they have or action they carry out deserves acceptance. For example I respect my husbands humanity enough to be horrified if he ever committed adultery. That act is not worthy of an image of God.", " God created us in his own image (Genesis 1:27). This imbues each aspect of a person with dignity that deserves respect. This includes their sexuality.", -1.0
" Without having even numbers of male and female descendants, it is difficult to interpret the story as authority for a plan that every human live in monogamous heterosexual relationships.", " While maybe not explicitly discouraged, God created Adam and Eve and intended for them to live in the garden Eden indefinitely. If different pairings were intended, he would have created more humans to make this possible.", -1.0
" (2a) In bald English the compound word, “arsenokoitai,” means “male fuc@#rs.” However, it is not clear whether “male” designates the object or the gender of the second half. The English expression “lady killer,” when written, conveys the same ambiguity.", " (2: arsenokoitai) The claim that arsenokoitai ‘obviously’ means “homosexual” defies linguistic evidence and common sense (See sub-claims 2a  2b).", 1.0
" Johnathans act of handing over his robe, armor, etc was an act of political investiture that had symbolic implications in the Ancient Near East (J. A. Thomson The significance of the verb love in the David-Johnathan story 1974)", " David and Jonathan are an example of a homosexual relationship accepted by God (see 1 Samuel 18, 19, 20, 22, 23, and 2 Samuel 1).", -1.0
" The creation the female by YHWH was a response to Adams request for partnership. It was Gods solution to his longing for partnership.", " “Haven’t you read,” he replied, “that at the beginning the Creator ‘made them male and female,’[a] 5 and said, ‘For this reason a man will leave his father and mother and be united to his wife, and the two will become one flesh’[b]? 6 So they are no longer two, but one flesh. Therefore what God has joined together, let no one separate” Mat 19:4. When Christ was asked about partnership- he pointed back to the genesis pattern extrapolate the answer and to reject culturally accepted standards.", 1.0
" The idea that David and Johnathan were gay was never a part of mainstream Christian tradition- rather it was interpreted as a homo-social relationship. Isolated descriptions of the relationship as romantic did appear occasionally during the Medieval and Renaissance periods but this wasnt accepted tradition in the church. en.wikipedia.org", " David and Jonathan are an example of a homosexual relationship accepted by God (see 1 Samuel 18, 19, 20, 22, 23, and 2 Samuel 1).", -1.0
" The same source states that the people of Sodom indulged in sexual promiscuity. The unnatural lust may well be adultery.", " Jude 7 records that Sodom and Gomorrah acted immorally and indulged in unnatural lust.", -1.0
" These citations do not support the claim. They only describe an intimate friendship. Saul offered his daughter to David as a wife to gain his favor. 1 Sam 18:17 Then Saul said to David, “Here is my elder daughter Merab. I will give her to you for a wife. Only be valiant for me and fight the LORD’s battles.” If homosexuality was an accepted practice and David was homosexual then Saul would not entice him with a wife.", " David and Jonathan are an example of a homosexual relationship accepted by God (see 1 Samuel 18, 19, 20, 22, 23, and 2 Samuel 1).", -1.0
" Unlike ancient Greek culture (which argued against homosexual sex on the basis of status) the Jewish critique in ancient Israelite culture is based on the absence of gender complementary between males (Boyarin The history of sexuality, pp 341-43). Pauls use of Hellenistic terminology is not necessarily an indicator that he derived the idea from stoic philosophy.", " (3) Stoic concepts of “natural” morality were already widespread in the Roman world before Christianity entered it. Many followers of Paul adopted the prejudices of Seneca regarding “nature,” despite their irrelevance to Christian teaching—or Pauls rejection of certain stoic concepts. For Platonist/biblical revisionists like Philo, or remolders of scripture like Josephus, it was easier to base anti-homosexual attitudes upon popular sentiment than accept a non-consensus from scripture.", -1.0
" The meaning of malakoi and arsenokoitai in 1st century Roman culture is quite clearly referring to both the dominant and submissive role in homosexual acts.", " Semantic difficulties have more to do with the target language than they do with the original. KJV translates malakoi as effiminate but the meaning of the English word has changed since.", 1.0
" King Saul accused Jonathan of homosexual acts when he said that Jonathan had chosen the Son of Jesse to his own shame and the shame shame of his mothers nakedness.1 Samuel 20: 30", " David and Jonathan are an example of a homosexual relationship accepted by God (see 1 Samuel 18, 19, 20, 22, 23, and 2 Samuel 1).", 1.0
" The Old Testament condemns contextualized same-sex acts relating to prostitution (fornication)—this applies equally to heterosexual persons.", " Within the Old Testament same-sex relations—including heterosexual relations and acts—were a ‘bounded practice’ (that is, certain acts were considered to be outside the bounds of proper conduct). The boundaries (inclusive of Leviticus 18:22 and 20:13) suggest that same-sex practices were permitted, or at least overlooked, in the biblical eras.", 1.0
" Avoiding intermingling with pagan nations is an aspect of the Levitical Law, however reducing the prohibition on homosexual acts to that purpose is both narrow and relativistic. The Levitical (and Deuteronomic) law stood for ancient Jews irrespective of their neighbors practices, suggesting an internal ethical demands that go beyond simply rejecting a particular antagonists culture.", " The instructions of Moses (from Yahweh to the now-nomadic Israelites)—realized through narrative  laws—were to elucidate the proper norms of living ‘as a set-apart people’ from their Pagan neighbors. Rule #1: Yahweh is singularly sovereign and absolute. Rule #2, dont be like other nations.", -1.0
" That an inherent definition of why homosexual conduct is sin is not exhaustively undefined in Paul’s letters only means that he takes the Old Testament prohibitions as they stand with no need for redefinition. The burden of proof is on the other foot to show how the New Testament could possibly have justified such a revolution in sexual ethical norms. Everywhere Paul and Jesus uphold and intensify the moral teachings of the Old Testament. They do not undermine or change them.", " Paul, (in Romans 11:24), also described the activity of God in saving the Gentiles as “para physin.” Does this also connote moral turpitude? At a minimum, it seems clear that Paul (in Romans 1:26-27), holds Christian sexuality as an issue of good stewardship—of using sexuality in a non-obsessive way, to not cause scandal, and to not distract Christians from the Lords service. There is no inherent reason why unions between persons of the same sex would not meet these criteria.", -1.0
" Whether captives, foreign tributes, or migrants, the Israelites would’ve been assimilated into Egyptian culture  religious practices.", " The instructions of Moses (from Yahweh to the now-nomadic Israelites)—realized through narrative  laws—were to elucidate the proper norms of living ‘as a set-apart people’ from their Pagan neighbors. Rule #1: Yahweh is singularly sovereign and absolute. Rule #2, dont be like other nations.", 1.0
" If there are qualitative differences in relation to what one determines the phenomena to be between the frameworks, then it is indeed pertinent to ask whether or not the Bible and we moderns are talking about the same phenomena or not. For example, if one in biblical times understood same-sex relations and essentially tied up with other sexual deviances, such as pedophilia, then the modern understanding of same-sex relations would be qualitatively different in a way relevant to this discussion.", " There is an ancient and a modern framework for examining the same phenomenon. This doesn’t mean that the phenomenon observed has changed.", -1.0
" (1) A widespread argument used by early Christian theologians opposed to homosexual behavior can be traced back to an apocryphal book, the Epistle of Barnabas (10:6-8). The work equated Mosaic prohibitions of eating certain animals (hare, hyena  weasel) with various sexual sins. Clement (in Latin), Ovid, Oppian, Plutarch (#74), et al., all either adopted, adapted, or expanded from this work. As few early Christians knew the text of Leviticus well enough, such distortions were widely accepted.", " It cannot be overstated that, perspectives on socially/biblically acceptable sexual activities  partners are historically determined—as it was not until the Medieval Period (1135–1204 C.E.) that rabbis made male+male sexual/sensual activity “with desire” forbidden. The official justification for the prohibition—with respect to evolving Christian ascetics—can be subsumed under four headings: (1) animal behavior, (2) unsavory associations, (3) concepts of “nature,” and (4) gender expectations.", 1.0
" David and Jonathan are an example of a homosexual relationship accepted by God (see 1 Samuel 18, 19, 20, 22, 23, and 2 Samuel 1).", " The socio-historical/legal framework of the Old Testament viewed sexual relations (irrespective of sexual orientation or identity) as behaviors ranged on a scale—that is, a bounded (or regulated) practice. As such, prohibitions against contextualized same-sex acts do not support the conclusion that God created human beings to be forever paired and structured as heteronormative.", 1.0
" David and Jonathan are an example of a homosexual relationship accepted by God (see 1 Samuel 18, 19, 20, 22, 23, and 2 Samuel 1).", " There are several instances of same-sex dyads in the Bible textually-characterized with homoerotic language.", 1.0
" The overarching grievance for the writers of this book was the violation of the code of hospitality (as odd as this may sounds to us). A similar narrative theme is found in Judges 19.", " God did not destroy Sodom and Gomorrah (see Gen 19:1–11;its parallel in Judg 19:15–25;its inner-biblical exegesis in Isa 1:9–11, 3:8–9;Jer 23:14;Ezek 16:46–50;Job 31:31–32;and Christ’s words in Matt 10:14-15  Luke 10:10-12) over same-sex intercourse. That idea is modern and revisionist.", 1.0
" (1) The exclusion of the “arsenokoitai” from the kingdom of heaven is taken by some (RSV, NEB, JBS) to refer to “homosexuals,” by some to “perverts” (JBI), by others to “sodomites” (C, NAB, JB), by others to “child molesters” (LB, JBG), and by still others to “people with infamous habits” (LS, JBF);translations of “malakoi,” range from “catamites” (JB) to “the effeminate” (KJV, C) to “sissies” (LB, JBG). Such disparities should inspire skepticism, and warrant a closer examination.", " Semantic difficulties seem to plague precision when translating the words, “malakoi”  “arsenokoitai”—as one can see in various major English versions of the Bible (1). However, the linguistic evidence (2), and the literary evidence (3), suggests that malakoi refers to a general effeminate moral weakness (with no specific connection to homosexuality), and that arsenokoitai means male sexual agents, i.e., active male prostitutes—who were common throughout the Hellenistic world in Pauls time.", 1.0
" The pairing of malakoi and arsenokoitai in 1 Cor 6:9 does not suggest an interpretation of effeminate moral weakness. Idolatry is mentioned prior in the list and it would have been more appropriate to refer to Temple Prostitutes in this context. However, in 1 Cor 6:16 Paul only refers to female Prostitutes.", " Semantic difficulties seem to plague precision when translating the words, “malakoi”  “arsenokoitai”—as one can see in various major English versions of the Bible (1). However, the linguistic evidence (2), and the literary evidence (3), suggests that malakoi refers to a general effeminate moral weakness (with no specific connection to homosexuality), and that arsenokoitai means male sexual agents, i.e., active male prostitutes—who were common throughout the Hellenistic world in Pauls time.", -1.0
" (3) Perspectives on socially/biblically acceptable sexual activities  partners are historically determined...It was not until the Medieval Period (1135–1204 C.E.) that rabbis made male+male sexual/sensual activity “with desire” forbidden. Previously, the only sexual activity that was forbidden was anal intercourse—and no issues with homoerotic/intimate relations. Thus, its odd to read early Christian works (50 to ~200 C.E.), such as Paul (in “Romans”) and think he was speaking prophetically.", " While Paul’s use of the term “para physin” (i.e., “to the side of Nature”) was primarily used as a scriptural tie-in, it also spoke to a specific audience with culturally-understood notions tied to: (1) Greek regional/cultural influence, (2) Roman cultural/status issues, and (3) Jewish norms/traditions. Given our modern notions of this term, it is possible that we are interpreting Pauls meaning outside of its proper context.", 1.0
" The Old Testament doesnt mention any sexual acts between women.", " The Old Testament only ever condems homosexual acts between men.", 1.0
" It is possible for well-intentioned people to interpret the Bible in wildly inaccurate and implausible ways, and in those circumstances it is useful to have a well-informed and well-organised body (like the Catholic Church) to rule on what is and is not orthodoxy.", " In interpreting the Bible, the hermeneutical principles of exegesis determine original intent. These can be practiced by anyone. The Apostle Paul encouraged the people from Berea for searching the scriptures for their authority on a matter - not what an organized religion has to say.", -1.0
" Paul, (in Romans 11:24), also described the activity of God in saving the Gentiles as “para physin.” Does this also connote moral turpitude? At a minimum, it seems clear that Paul (in Romans 1:26-27), holds Christian sexuality as an issue of good stewardship—of using sexuality in a non-obsessive way, to not cause scandal, and to not distract Christians from the Lords service. There is no inherent reason why unions between persons of the same sex would not meet these criteria.", " While Paul’s use of the term “para physin” (i.e., “to the side of Nature”) was primarily used as a scriptural tie-in, it also spoke to a specific audience with culturally-understood notions tied to: (1) Greek regional/cultural influence, (2) Roman cultural/status issues, and (3) Jewish norms/traditions. Given our modern notions of this term, it is possible that we are interpreting Pauls meaning outside of its proper context.", 1.0
