arg1, arg2, attack_support
"wd2163 -> ¬wd846", "wd846 -> ¬wd260", "Attack"
"wd1515 -> wd824", "wd824 -> wd261", "Support"
"wd2477 -> ¬wd848", "wd848 -> wd261", "Attack"
"wd2477 -> ¬wd848", "wd848 -> ¬wd263", "Attack"
"wd1855 -> ¬wd844", "wd844 -> ¬wd1521", "Attack"
"wd1855 -> ¬wd844", "wd844 -> wd262", "Attack"
"wd1855 -> ¬wd844", "wd844 -> ¬wd260", "Attack"
"wd2162 -> ¬wd846", "wd846 -> ¬wd260", "Attack"
"wd2162 -> ¬wd846", "wd846 -> ¬wd1521", "Attack"
"wd2549 -> ¬wd847", "wd847 -> ¬wd260", "Attack"
"wd2549 -> ¬wd847", "wd847 -> wd262", "Attack"
"wd2549 -> ¬wd847", "wd847 -> ¬wd1521", "Attack"
"wd2144 -> ¬wd838", "wd838 -> wd261", "Attack"
"wd2144 -> ¬wd838", "wd838 -> ¬wd263", "Attack"
"wd2143 -> ¬wd838", "wd838 -> wd261", "Attack"
"wd2143 -> ¬wd838", "wd838 -> ¬wd263", "Attack"
"wd1252 -> ¬wd838", "wd838 -> ¬wd263", "Attack"
"wd1252 -> ¬wd838", "wd838 -> wd261", "Attack"
"wd2164 -> ¬wd846", "wd846 -> ¬wd260", "Attack"
"wd2164 -> ¬wd846", "wd846 -> ¬wd1521", "Attack"
"wd2439 -> ¬wd262", "wd262 -> wd37", "Attack"
"wd845 -> wd262", "wd262 -> wd37", "Support"
"wd843 -> wd262", "wd262 -> wd37", "Support"
"wd844 -> wd262", "wd262 -> wd37", "Support"
"wd847 -> wd262", "wd262 -> wd37", "Support"
"wd1815 -> ¬wd261", "wd261 -> wd37", "Attack"
"wd1816 -> ¬wd261", "wd261 -> wd37", "Attack"
"wd852 -> ¬wd261", "wd261 -> wd37", "Attack"
"wd1817 -> ¬wd261", "wd261 -> wd37", "Attack"
"wd1814 -> ¬wd261", "wd261 -> wd37", "Attack"
"wd824 -> wd261", "wd261 -> wd37", "Support"
"wd848 -> wd261", "wd261 -> wd37", "Support"
"wd839 -> wd261", "wd261 -> wd37", "Support"
"wd838 -> wd261", "wd261 -> wd37", "Support"
"wd847 -> ¬wd260", "wd260 -> ¬wd37", "Attack"
"wd846 -> ¬wd260", "wd260 -> ¬wd37", "Attack"
"wd844 -> ¬wd260", "wd260 -> ¬wd37", "Attack"
"wd843 -> ¬wd260", "wd260 -> ¬wd37", "Attack"
"wd841 -> wd260", "wd260 -> ¬wd37", "Support"
"wd1876 -> wd260", "wd260 -> ¬wd37", "Support"
"wd850 -> wd256", "wd256 -> wd37", "Support"
"wd2531 -> wd256", "wd256 -> wd37", "Support"
"wd842 -> wd256", "wd256 -> wd37", "Support"
"wd849 -> wd256", "wd256 -> wd37", "Support"
"wd837 -> wd256", "wd256 -> wd37", "Support"
"wd1069 -> wd256", "wd256 -> wd37", "Support"
"wd839 -> ¬wd263", "wd263 -> ¬wd37", "Attack"
"wd848 -> ¬wd263", "wd263 -> ¬wd37", "Attack"
"wd838 -> ¬wd263", "wd263 -> ¬wd37", "Attack"
"wd1865 -> wd263", "wd263 -> ¬wd37", "Support"
"wd1864 -> wd263", "wd263 -> ¬wd37", "Support"
"wd1867 -> wd263", "wd263 -> ¬wd37", "Support"
"wd852 -> wd263", "wd263 -> ¬wd37", "Support"
"wd1866 -> wd263", "wd263 -> ¬wd37", "Support"
"wd1863 -> wd263", "wd263 -> ¬wd37", "Support"
"wd1854 -> ¬wd844", "wd844 -> ¬wd1521", "Attack"
"wd1854 -> ¬wd844", "wd844 -> wd262", "Attack"
"wd1854 -> ¬wd844", "wd844 -> ¬wd260", "Attack"
"wd844 -> ¬wd1521", "wd1521 -> ¬wd848", "Attack"
"wd844 -> ¬wd1521", "wd1521 -> ¬wd1069", "Attack"
"wd1855 -> ¬wd844", "wd844 -> ¬wd1521", "Attack"
"wd1855 -> ¬wd844", "wd844 -> wd262", "Attack"
"wd1855 -> ¬wd844", "wd844 -> ¬wd260", "Attack"
"wd844 -> ¬wd260", "wd260 -> ¬wd37", "Attack"
"wd844 -> wd262", "wd262 -> wd37", "Support"
"wd852 -> ¬wd850", "wd850 -> wd256", "Attack"
"wd850 -> wd256", "wd256 -> wd37", "Support"
"wd1866 -> wd263", "wd263 -> ¬wd37", "Support"
"wd1817 -> ¬wd261", "wd261 -> wd37", "Attack"
"wd824 -> wd261", "wd261 -> wd37", "Support"
"wd1515 -> wd824", "wd824 -> wd261", "Support"
"wd1516 -> wd824", "wd824 -> wd261", "Support"
"wd2193 -> wd824", "wd824 -> wd261", "Support"
"wd1575 -> wd824", "wd824 -> wd261", "Support"
"wd1517 -> wd824", "wd824 -> wd261", "Support"
"wd1438 -> wd824", "wd824 -> wd261", "Support"
"wd847 -> ¬wd260", "wd260 -> ¬wd37", "Attack"
"wd2549 -> ¬wd847", "wd847 -> ¬wd260", "Attack"
"wd2549 -> ¬wd847", "wd847 -> wd262", "Attack"
"wd2549 -> ¬wd847", "wd847 -> ¬wd1521", "Attack"
"wd2550 -> ¬wd847", "wd847 -> ¬wd260", "Attack"
"wd2550 -> ¬wd847", "wd847 -> ¬wd1521", "Attack"
"wd2550 -> ¬wd847", "wd847 -> wd262", "Attack"
"wd847 -> ¬wd1521", "wd1521 -> ¬wd848", "Attack"
"wd847 -> ¬wd1521", "wd1521 -> ¬wd1069", "Attack"
"wd847 -> wd262", "wd262 -> wd37", "Support"
"wd843 -> ¬wd1521", "wd1521 -> ¬wd1069", "Attack"
"wd843 -> ¬wd1521", "wd1521 -> ¬wd848", "Attack"
"wd2186 -> ¬wd843", "wd843 -> wd262", "Attack"
"wd2186 -> ¬wd843", "wd843 -> ¬wd260", "Attack"
"wd2186 -> ¬wd843", "wd843 -> ¬wd1521", "Attack"
"wd843 -> ¬wd260", "wd260 -> ¬wd37", "Attack"
"wd843 -> wd262", "wd262 -> wd37", "Support"
"wd1814 -> ¬wd261", "wd261 -> wd37", "Attack"
"wd852 -> ¬wd261", "wd261 -> wd37", "Attack"
"wd852 -> ¬wd839", "wd839 -> ¬wd263", "Attack"
"wd852 -> ¬wd839", "wd839 -> wd261", "Attack"
"wd852 -> ¬wd850", "wd850 -> wd256", "Attack"
"wd852 -> wd263", "wd263 -> ¬wd37", "Support"
"wd2164 -> ¬wd846", "wd846 -> ¬wd260", "Attack"
"wd2164 -> ¬wd846", "wd846 -> ¬wd1521", "Attack"
"wd846 -> ¬wd1521", "wd1521 -> ¬wd848", "Attack"
"wd846 -> ¬wd1521", "wd1521 -> ¬wd1069", "Attack"
"wd2163 -> ¬wd846", "wd846 -> ¬wd1521", "Attack"
"wd2163 -> ¬wd846", "wd846 -> ¬wd260", "Attack"
"wd2162 -> ¬wd846", "wd846 -> ¬wd260", "Attack"
"wd2162 -> ¬wd846", "wd846 -> ¬wd1521", "Attack"
"wd846 -> ¬wd260", "wd260 -> ¬wd37", "Attack"
"wd841 -> wd260", "wd260 -> ¬wd37", "Support"
"wd841 -> wd1521", "wd1521 -> ¬wd1069", "Support"
"wd841 -> wd1521", "wd1521 -> ¬wd848", "Support"
"wd1872 -> ¬wd849", "wd849 -> wd256", "Attack"
"wd1871 -> ¬wd849", "wd849 -> wd256", "Attack"
"wd849 -> wd256", "wd256 -> wd37", "Support"
"wd852 -> ¬wd839", "wd839 -> ¬wd263", "Attack"
"wd852 -> ¬wd839", "wd839 -> wd261", "Attack"
"wd2502 -> ¬wd839", "wd839 -> ¬wd263", "Attack"
"wd2502 -> ¬wd839", "wd839 -> wd261", "Attack"
"wd2503 -> ¬wd839", "wd839 -> ¬wd263", "Attack"
"wd2503 -> ¬wd839", "wd839 -> wd261", "Attack"
"wd839 -> ¬wd263", "wd263 -> ¬wd37", "Attack"
"wd2504 -> ¬wd839", "wd839 -> wd261", "Attack"
"wd2504 -> ¬wd839", "wd839 -> ¬wd263", "Attack"
"wd2501 -> ¬wd839", "wd839 -> ¬wd263", "Attack"
"wd2501 -> ¬wd839", "wd839 -> wd261", "Attack"
"wd839 -> wd261", "wd261 -> wd37", "Support"
"wd2477 -> ¬wd848", "wd848 -> wd261", "Attack"
"wd2477 -> ¬wd848", "wd848 -> ¬wd263", "Attack"
"wd848 -> ¬wd263", "wd263 -> ¬wd37", "Attack"
"wd2476 -> ¬wd848", "wd848 -> ¬wd263", "Attack"
"wd2476 -> ¬wd848", "wd848 -> wd261", "Attack"
"wd1521 -> ¬wd848", "wd848 -> wd261", "Attack"
"wd1521 -> ¬wd848", "wd848 -> ¬wd263", "Attack"
"wd848 -> wd261", "wd261 -> wd37", "Support"
"wd1905 -> ¬wd837", "wd837 -> wd256", "Attack"
"wd1903 -> ¬wd837", "wd837 -> wd256", "Attack"
"wd1904 -> ¬wd837", "wd837 -> wd256", "Attack"
"wd837 -> wd256", "wd256 -> wd37", "Support"
"wd1864 -> wd263", "wd263 -> ¬wd37", "Support"
"wd1865 -> wd263", "wd263 -> ¬wd37", "Support"
"wd2494 -> ¬wd845", "wd845 -> wd262", "Attack"
"wd2496 -> ¬wd845", "wd845 -> wd262", "Attack"
"wd2495 -> ¬wd845", "wd845 -> wd262", "Attack"
"wd845 -> wd262", "wd262 -> wd37", "Support"
"wd1816 -> ¬wd261", "wd261 -> wd37", "Attack"
"wd2143 -> ¬wd838", "wd838 -> wd261", "Attack"
"wd2143 -> ¬wd838", "wd838 -> ¬wd263", "Attack"
"wd838 -> ¬wd263", "wd263 -> ¬wd37", "Attack"
"wd2141 -> ¬wd838", "wd838 -> ¬wd263", "Attack"
"wd2141 -> ¬wd838", "wd838 -> wd261", "Attack"
"wd2145 -> ¬wd838", "wd838 -> wd261", "Attack"
"wd2145 -> ¬wd838", "wd838 -> ¬wd263", "Attack"
"wd2142 -> ¬wd838", "wd838 -> ¬wd263", "Attack"
"wd2142 -> ¬wd838", "wd838 -> wd261", "Attack"
"wd1252 -> ¬wd838", "wd838 -> ¬wd263", "Attack"
"wd1252 -> ¬wd838", "wd838 -> wd261", "Attack"
"wd2144 -> ¬wd838", "wd838 -> wd261", "Attack"
"wd2144 -> ¬wd838", "wd838 -> ¬wd263", "Attack"
"wd838 -> wd261", "wd261 -> wd37", "Support"
"wd1863 -> wd263", "wd263 -> ¬wd37", "Support"
"wd1867 -> wd263", "wd263 -> ¬wd37", "Support"
"wd2439 -> ¬wd262", "wd262 -> wd37", "Attack"
"wd2531 -> wd256", "wd256 -> wd37", "Support"
"wd2560 -> ¬wd842", "wd842 -> wd256", "Attack"
"wd2561 -> ¬wd842", "wd842 -> wd256", "Attack"
"wd2563 -> ¬wd842", "wd842 -> wd256", "Attack"
"wd2562 -> ¬wd842", "wd842 -> wd256", "Attack"
"wd842 -> wd256", "wd256 -> wd37", "Support"
"wd1521 -> ¬wd1069", "wd1069 -> wd256", "Attack"
"wd1891 -> ¬wd1069", "wd1069 -> wd256", "Attack"
"wd1069 -> wd256", "wd256 -> wd37", "Support"
"wd1876 -> wd260", "wd260 -> ¬wd37", "Support"
"wd1815 -> ¬wd261", "wd261 -> wd37", "Attack"
"wd2563 -> ¬wd842", "wd842 -> wd256", "Attack"
"wd2186 -> ¬wd843", "wd843 -> wd262", "Attack"
"wd2186 -> ¬wd843", "wd843 -> ¬wd260", "Attack"
"wd2186 -> ¬wd843", "wd843 -> ¬wd1521", "Attack"
"wd1905 -> ¬wd837", "wd837 -> wd256", "Attack"
"wd1904 -> ¬wd837", "wd837 -> wd256", "Attack"
"wd2193 -> wd824", "wd824 -> wd261", "Support"
"wd2145 -> ¬wd838", "wd838 -> wd261", "Attack"
"wd2145 -> ¬wd838", "wd838 -> ¬wd263", "Attack"
"wd2476 -> ¬wd848", "wd848 -> ¬wd263", "Attack"
"wd2476 -> ¬wd848", "wd848 -> wd261", "Attack"
"wd2504 -> ¬wd839", "wd839 -> wd261", "Attack"
"wd2504 -> ¬wd839", "wd839 -> ¬wd263", "Attack"
"wd2501 -> ¬wd839", "wd839 -> ¬wd263", "Attack"
"wd2501 -> ¬wd839", "wd839 -> wd261", "Attack"
"wd2560 -> ¬wd842", "wd842 -> wd256", "Attack"
"wd2561 -> ¬wd842", "wd842 -> wd256", "Attack"
"wd2496 -> ¬wd845", "wd845 -> wd262", "Attack"
"wd1575 -> wd824", "wd824 -> wd261", "Support"
"wd1871 -> ¬wd849", "wd849 -> wd256", "Attack"
"wd1854 -> ¬wd844", "wd844 -> ¬wd1521", "Attack"
"wd1854 -> ¬wd844", "wd844 -> wd262", "Attack"
"wd1854 -> ¬wd844", "wd844 -> ¬wd260", "Attack"
