arg1, arg2, attack_support
"kl9794 -> kl8763", "kl8763 -> kl5628", "Support"
"kl9794 -> kl8763", "kl8763 -> kl4170", "Support"
"kl13939 -> kl12268", "kl12268 -> kl8167", "Support"
"kl13940 -> kl12268", "kl12268 -> kl8167", "Support"
"kl12268 -> kl8167", "kl8167 -> ¬kl3830", "Support"
"kl11979 -> ¬kl8167", "kl8167 -> ¬kl3830", "Attack"
"kl14276 -> kl10951", "kl10951 -> kl3029", "Support"
"kl9970 -> kl7778", "kl7778 -> kl6791", "Support"
"kl9970 -> kl7778", "kl7778 -> kl3626", "Support"
"kl12706 -> kl9970", "kl9970 -> kl7778", "Support"
"kl9969 -> ¬kl7784", "kl7784 -> ¬kl4161", "Attack"
"kl13644 -> kl9969", "kl9969 -> ¬kl7784", "Support"
"kl10661 -> kl7228", "kl7228 -> kl4191", "Support"
"kl10661 -> kl7228", "kl7228 -> kl4165", "Support"
"kl14555 -> ¬kl11558", "kl11558 -> ¬kl4273", "Attack"
"kl14112 -> ¬kl10182", "kl10182 -> kl8763", "Attack"
"kl14112 -> ¬kl10182", "kl10182 -> kl10647", "Attack"
"kl10182 -> kl10647", "kl10647 -> kl7726", "Support"
"kl10182 -> kl8763", "kl8763 -> kl4170", "Support"
"kl10182 -> kl8763", "kl8763 -> kl5628", "Support"
"kl9737 -> ¬kl7138", "kl7138 -> ¬kl4168", "Attack"
"kl13934 -> kl9737", "kl9737 -> ¬kl7138", "Support"
"kl13931 -> kl9737", "kl9737 -> ¬kl7138", "Support"
"kl11199 -> ¬kl6717", "kl6717 -> kl2534", "Attack"
"kl13723 -> ¬kl11199", "kl11199 -> ¬kl6717", "Attack"
"kl9125 -> kl8293", "kl8293 -> kl3626", "Support"
"kl9382 -> kl7980", "kl7980 -> ¬kl4165", "Support"
"kl9381 -> ¬kl7980", "kl7980 -> ¬kl4165", "Attack"
"kl14411 -> kl11072", "kl11072 -> kl3626", "Support"
"kl9821 -> ¬kl7980", "kl7980 -> ¬kl4165", "Attack"
"kl9220 -> ¬kl8317", "kl8317 -> kl3227", "Attack"
"kl9220 -> ¬kl8317", "kl8317 -> kl10020", "Attack"
"kl13904 -> kl9220", "kl9220 -> ¬kl8317", "Support"
"kl13904 -> kl9220", "kl9220 -> kl8291", "Support"
"kl12802 -> kl9220", "kl9220 -> kl8291", "Support"
"kl12802 -> kl9220", "kl9220 -> ¬kl8317", "Support"
"kl9220 -> kl8291", "kl8291 -> ¬kl2365", "Support"
"kl9220 -> kl8291", "kl8291 -> kl11179", "Support"
"kl4280 -> ¬kl11280", "kl11280 -> kl7784", "Attack"
"kl5627 -> ¬kl11280", "kl11280 -> kl7784", "Attack"
"kl11280 -> kl7784", "kl7784 -> ¬kl4161", "Support"
"kl14506 -> kl11280", "kl11280 -> kl7784", "Support"
"kl13933 -> kl11004", "kl11004 -> ¬kl5538", "Support"
"kl14649 -> ¬kl11052", "kl11052 -> kl7345", "Attack"
"kl11052 -> kl7345", "kl7345 -> ¬kl5217", "Support"
"kl13047 -> ¬kl10183", "kl10183 -> ¬kl8768", "Attack"
"kl10183 -> ¬kl8768", "kl8768 -> kl5628", "Attack"
"kl12943 -> ¬kl11179", "kl11179 -> kl2365", "Attack"
"kl1862 -> ¬kl12943", "kl12943 -> ¬kl11179", "Attack"
"kl8408 -> kl12943", "kl12943 -> ¬kl11179", "Support"
"kl11295 -> kl12943", "kl12943 -> ¬kl11179", "Support"
"kl11213 -> kl8352", "kl8352 -> kl3388", "Support"
"kl14870 -> ¬kl10184", "kl10184 -> kl7980", "Attack"
"kl10184 -> kl7980", "kl7980 -> ¬kl4165", "Support"
"kl14112 -> ¬kl11002", "kl11002 -> kl10647", "Attack"
"kl14112 -> ¬kl11002", "kl11002 -> kl8763", "Attack"
"kl11002 -> kl10647", "kl10647 -> kl7726", "Support"
"kl11002 -> kl8763", "kl8763 -> kl5628", "Support"
"kl11002 -> kl8763", "kl8763 -> kl4170", "Support"
"kl14870 -> ¬kl9822", "kl9822 -> kl7980", "Attack"
"kl9822 -> kl7980", "kl7980 -> ¬kl4165", "Support"
"kl10020 -> ¬kl8291", "kl8291 -> kl11179", "Attack"
"kl10020 -> ¬kl8291", "kl8291 -> ¬kl2365", "Attack"
"kl13652 -> kl10020", "kl10020 -> ¬kl8291", "Support"
"kl13652 -> kl10020", "kl10020 -> kl8408", "Support"
"kl10020 -> kl8408", "kl8408 -> kl2493", "Support"
"kl10020 -> kl8408", "kl8408 -> kl12943", "Support"
"kl8317 -> kl10020", "kl10020 -> kl8408", "Support"
"kl8317 -> kl10020", "kl10020 -> ¬kl8291", "Support"
"kl15110 -> kl10020", "kl10020 -> kl8408", "Support"
"kl15110 -> kl10020", "kl10020 -> ¬kl8291", "Support"
"kl13766 -> kl11716", "kl11716 -> kl4171", "Support"
"kl13935 -> kl11558", "kl11558 -> ¬kl4273", "Support"
"kl14685 -> kl12334", "kl12334 -> ¬kl3117", "Support"
"kl9958 -> ¬kl8352", "kl8352 -> kl3388", "Attack"
"kl10319 -> kl7228", "kl7228 -> kl4191", "Support"
"kl10319 -> kl7228", "kl7228 -> kl4165", "Support"
"kl9290 -> kl8292", "kl8292 -> kl3029", "Support"
"kl9378 -> kl8763", "kl8763 -> kl4170", "Support"
"kl9378 -> kl8763", "kl8763 -> kl5628", "Support"
"kl9378 -> kl10647", "kl10647 -> kl7726", "Support"
"kl10575 -> kl8768", "kl8768 -> kl5628", "Support"
"kl10575 -> kl12802", "kl12802 -> kl9220", "Support"
"kl9378 -> kl10647", "kl10647 -> kl7726", "Support"
"kl10182 -> kl10647", "kl10647 -> kl7726", "Support"
"kl11002 -> kl10647", "kl10647 -> kl7726", "Support"
"kl10647 -> kl7726", "kl7726 -> kl3388", "Support"
"kl6786 -> kl4163", "kl4163 -> kl407", "Support"
"kl11027 -> kl2365", "kl2365 -> ¬kl409", "Support"
"kl7726 -> kl3388", "kl3388 -> kl1201", "Support"
"kl10647 -> kl7726", "kl7726 -> kl3388", "Support"
"kl8766 -> kl4311", "kl4311 -> ¬kl1790", "Support"
"kl9914 -> ¬kl8770", "kl8770 -> ¬kl4620", "Attack"
"kl8770 -> ¬kl4620", "kl4620 -> ¬kl1582", "Attack"
"kl7917 -> kl4616", "kl4616 -> kl1418", "Support"
"kl11072 -> kl3626", "kl3626 -> kl7985", "Support"
"kl11072 -> kl3626", "kl3626 -> kl1070", "Support"
"kl14411 -> kl11072", "kl11072 -> kl3626", "Support"
"kl8764 -> kl4621", "kl4621 -> kl740", "Support"
"kl8293 -> kl3626", "kl3626 -> kl7985", "Support"
"kl8293 -> kl3626", "kl3626 -> kl1070", "Support"
"kl9125 -> kl8293", "kl8293 -> kl3626", "Support"
"kl8253 -> kl3117", "kl3117 -> ¬kl1584", "Support"
"kl12943 -> ¬kl11179", "kl11179 -> kl2365", "Attack"
"kl11179 -> kl2365", "kl2365 -> ¬kl409", "Support"
"kl8291 -> kl11179", "kl11179 -> kl2365", "Support"
"kl7228 -> kl4191", "kl4191 -> kl407", "Support"
"kl10319 -> kl7228", "kl7228 -> kl4191", "Support"
"kl10319 -> kl7228", "kl7228 -> kl4165", "Support"
"kl10661 -> kl7228", "kl7228 -> kl4191", "Support"
"kl10661 -> kl7228", "kl7228 -> kl4165", "Support"
"kl7228 -> kl4165", "kl4165 -> ¬kl407", "Support"
"kl7981 -> kl6409", "kl6409 -> kl995", "Support"
"kl7981 -> kl6409", "kl6409 -> kl409", "Support"
"kl11295 -> kl2493", "kl2493 -> ¬kl1862", "Support"
"kl740 -> kl11295", "kl11295 -> kl12943", "Support"
"kl740 -> kl11295", "kl11295 -> kl2493", "Support"
"kl4955 -> kl11295", "kl11295 -> kl2493", "Support"
"kl4955 -> kl11295", "kl11295 -> kl12943", "Support"
"kl11295 -> kl12943", "kl12943 -> ¬kl11179", "Support"
"kl11370 -> ¬kl5217", "kl5217 -> ¬kl1194", "Attack"
"kl10952 -> kl10922", "kl10922 -> ¬kl3922", "Support"
"kl10952 -> kl4165", "kl4165 -> ¬kl407", "Support"
"kl7000 -> kl5645", "kl5645 -> kl1018", "Support"
"kl7000 -> kl8763", "kl8763 -> kl5628", "Support"
"kl7000 -> kl8763", "kl8763 -> kl4170", "Support"
"kl11178 -> kl3889", "kl3889 -> ¬kl1418", "Support"
"kl6997 -> ¬kl4619", "kl4619 -> kl1199", "Attack"
"kl8119 -> ¬kl5217", "kl5217 -> ¬kl1194", "Attack"
"kl8745 -> ¬kl4161", "kl4161 -> ¬kl1193", "Attack"
"kl11199 -> ¬kl6717", "kl6717 -> kl2534", "Attack"
"kl11484 -> ¬kl6717", "kl6717 -> kl2534", "Attack"
"kl6717 -> kl2534", "kl2534 -> ¬kl1584", "Support"
"kl10517 -> ¬kl4166", "kl4166 -> kl1201", "Attack"
"kl10517 -> ¬kl4166", "kl4166 -> ¬kl7784", "Attack"
"kl11991 -> ¬kl4615", "kl4615 -> kl1202", "Attack"
"kl9821 -> ¬kl7980", "kl7980 -> ¬kl4165", "Attack"
"kl9381 -> ¬kl7980", "kl7980 -> ¬kl4165", "Attack"
"kl7980 -> ¬kl4165", "kl4165 -> ¬kl407", "Attack"
"kl10184 -> kl7980", "kl7980 -> ¬kl4165", "Support"
"kl9822 -> kl7980", "kl7980 -> ¬kl4165", "Support"
"kl9382 -> kl7980", "kl7980 -> ¬kl4165", "Support"
"kl8294 -> kl4165", "kl4165 -> ¬kl407", "Support"
"kl8294 -> kl7778", "kl7778 -> kl6791", "Support"
"kl8294 -> kl7778", "kl7778 -> kl3626", "Support"
"kl8294 -> kl10922", "kl10922 -> ¬kl3922", "Support"
"kl8316 -> kl4280", "kl4280 -> ¬kl11280", "Support"
"kl8316 -> kl4280", "kl4280 -> kl995", "Support"
"kl11699 -> ¬kl3388", "kl3388 -> kl1201", "Attack"
"kl6906 -> kl4311", "kl4311 -> ¬kl1790", "Support"
"kl6934 -> kl5217", "kl5217 -> ¬kl1194", "Support"
"kl14556 -> ¬kl11558", "kl11558 -> ¬kl4273", "Attack"
"kl1104 -> ¬kl11558", "kl11558 -> ¬kl4273", "Attack"
"kl14555 -> ¬kl11558", "kl11558 -> ¬kl4273", "Attack"
"kl11558 -> ¬kl4273", "kl4273 -> ¬kl3029", "Attack"
"kl11558 -> ¬kl4273", "kl4273 -> ¬kl1201", "Attack"
"kl13935 -> kl11558", "kl11558 -> ¬kl4273", "Support"
"kl1200 -> kl11558", "kl11558 -> ¬kl4273", "Support"
"kl8767 -> kl4173", "kl4173 -> ¬kl1092", "Support"
"kl7983 -> kl5217", "kl5217 -> ¬kl1194", "Support"
"kl9290 -> kl8292", "kl8292 -> kl3029", "Support"
"kl8292 -> kl3029", "kl3029 -> kl1201", "Support"
"kl11325 -> kl4171", "kl4171 -> kl1201", "Support"
"kl7081 -> kl2503", "kl2503 -> kl618", "Support"
"kl11887 -> kl5415", "kl5415 -> kl1790", "Support"
"kl11004 -> ¬kl5538", "kl5538 -> kl1198", "Attack"
"kl13933 -> kl11004", "kl11004 -> ¬kl5538", "Support"
"kl7651 -> kl2365", "kl2365 -> ¬kl409", "Support"
"kl5413 -> kl7651", "kl7651 -> kl2365", "Support"
"kl10951 -> kl3029", "kl3029 -> kl1201", "Support"
"kl14276 -> kl10951", "kl10951 -> kl3029", "Support"
"kl6977 -> kl5628", "kl5628 -> kl1018", "Support"
"kl7845 -> kl3832", "kl3832 -> kl1331", "Support"
"kl7985 -> kl2401", "kl2401 -> ¬kl1193", "Support"
"kl3626 -> kl7985", "kl7985 -> kl2401", "Support"
"kl11990 -> ¬kl5092", "kl5092 -> kl1199", "Attack"
"kl11660 -> kl4311", "kl4311 -> ¬kl1790", "Support"
"kl6684 -> ¬kl3825", "kl3825 -> kl1091", "Attack"
"kl5413 -> kl6684", "kl6684 -> ¬kl3825", "Support"
"kl10183 -> ¬kl8768", "kl8768 -> kl5628", "Attack"
"kl9820 -> ¬kl8768", "kl8768 -> kl5628", "Attack"
"kl8768 -> kl5628", "kl5628 -> kl1018", "Support"
"kl10575 -> kl8768", "kl8768 -> kl5628", "Support"
"kl8167 -> ¬kl3830", "kl3830 -> kl407", "Attack"
"kl11979 -> ¬kl8167", "kl8167 -> ¬kl3830", "Attack"
"kl12268 -> kl8167", "kl8167 -> ¬kl3830", "Support"
"kl9220 -> ¬kl8317", "kl8317 -> kl3227", "Attack"
"kl9220 -> ¬kl8317", "kl8317 -> kl10020", "Attack"
"kl8317 -> kl10020", "kl10020 -> kl8408", "Support"
"kl8317 -> kl10020", "kl10020 -> ¬kl8291", "Support"
"kl8317 -> kl3227", "kl3227 -> kl2493", "Support"
"kl8317 -> kl3227", "kl3227 -> kl409", "Support"
"kl7538 -> ¬kl4166", "kl4166 -> kl1201", "Attack"
"kl7538 -> ¬kl4166", "kl4166 -> ¬kl7784", "Attack"
"kl7538 -> ¬kl4171", "kl4171 -> kl1201", "Attack"
"kl8763 -> kl5628", "kl5628 -> kl1018", "Support"
"kl11002 -> kl8763", "kl8763 -> kl5628", "Support"
"kl11002 -> kl8763", "kl8763 -> kl4170", "Support"
"kl8763 -> kl4170", "kl4170 -> ¬kl440", "Support"
"kl7000 -> kl8763", "kl8763 -> kl5628", "Support"
"kl7000 -> kl8763", "kl8763 -> kl4170", "Support"
"kl9378 -> kl8763", "kl8763 -> kl4170", "Support"
"kl9378 -> kl8763", "kl8763 -> kl5628", "Support"
"kl10182 -> kl8763", "kl8763 -> kl4170", "Support"
"kl10182 -> kl8763", "kl8763 -> kl5628", "Support"
"kl9794 -> kl8763", "kl8763 -> kl5628", "Support"
"kl9794 -> kl8763", "kl8763 -> kl4170", "Support"
"kl8731 -> ¬kl4763", "kl4763 -> ¬kl1104", "Attack"
"kl7279 -> kl5453", "kl5453 -> ¬kl1791", "Support"
"kl8769 -> kl4615", "kl4615 -> kl1202", "Support"
"kl11314 -> ¬kl3117", "kl3117 -> ¬kl1584", "Attack"
"kl7227 -> ¬kl2877", "kl2877 -> kl618", "Attack"
"kl7227 -> ¬kl2877", "kl2877 -> kl3830", "Attack"
"kl8447 -> kl4931", "kl4931 -> ¬kl1418", "Support"
"kl12000 -> kl2503", "kl2503 -> kl618", "Support"
"kl11628 -> kl4191", "kl4191 -> kl407", "Support"
"kl10732 -> ¬kl5645", "kl5645 -> kl1018", "Attack"
"kl13630 -> kl10732", "kl10732 -> ¬kl5645", "Support"
"kl2756 -> kl10732", "kl10732 -> ¬kl5645", "Support"
"kl7982 -> kl3831", "kl3831 -> kl1197", "Support"
"kl9958 -> ¬kl8352", "kl8352 -> kl3388", "Attack"
"kl11213 -> kl8352", "kl8352 -> kl3388", "Support"
"kl10082 -> kl8352", "kl8352 -> kl3388", "Support"
"kl8352 -> kl3388", "kl3388 -> kl1201", "Support"
"kl7345 -> ¬kl5217", "kl5217 -> ¬kl1194", "Attack"
"kl11052 -> kl7345", "kl7345 -> ¬kl5217", "Support"
"kl7138 -> ¬kl4168", "kl4168 -> kl740", "Attack"
"kl9737 -> ¬kl7138", "kl7138 -> ¬kl4168", "Attack"
"kl408 -> kl7138", "kl7138 -> ¬kl4168", "Support"
"kl5377 -> kl6994", "kl6994 -> kl3069", "Support"
"kl6994 -> kl3069", "kl3069 -> kl3830", "Support"
"kl6994 -> kl3069", "kl3069 -> kl1331", "Support"
"kl10020 -> ¬kl8291", "kl8291 -> kl11179", "Attack"
"kl10020 -> ¬kl8291", "kl8291 -> ¬kl2365", "Attack"
"kl8291 -> ¬kl2365", "kl2365 -> ¬kl409", "Attack"
"kl8291 -> kl11179", "kl11179 -> kl2365", "Support"
"kl9220 -> kl8291", "kl8291 -> ¬kl2365", "Support"
"kl9220 -> kl8291", "kl8291 -> kl11179", "Support"
"kl13766 -> kl11716", "kl11716 -> kl4171", "Support"
"kl11716 -> kl4171", "kl4171 -> kl1201", "Support"
"kl8290 -> kl4955", "kl4955 -> kl1534", "Support"
"kl8290 -> kl4955", "kl4955 -> kl11295", "Support"
"kl8765 -> kl4621", "kl4621 -> kl740", "Support"
"kl7778 -> kl6791", "kl6791 -> kl3918", "Support"
"kl9970 -> kl7778", "kl7778 -> kl6791", "Support"
"kl9970 -> kl7778", "kl7778 -> kl3626", "Support"
"kl8294 -> kl7778", "kl7778 -> kl6791", "Support"
"kl8294 -> kl7778", "kl7778 -> kl3626", "Support"
"kl7778 -> kl3626", "kl3626 -> kl7985", "Support"
"kl7778 -> kl3626", "kl3626 -> kl1070", "Support"
"kl10922 -> ¬kl3922", "kl3922 -> kl407", "Attack"
"kl8294 -> kl10922", "kl10922 -> ¬kl3922", "Support"
"kl10952 -> kl10922", "kl10922 -> ¬kl3922", "Support"
"kl6791 -> kl3918", "kl3918 -> ¬kl1092", "Support"
"kl7778 -> kl6791", "kl6791 -> kl3918", "Support"
"kl8448 -> kl4931", "kl4931 -> ¬kl1418", "Support"
"kl7784 -> ¬kl4161", "kl4161 -> ¬kl1193", "Attack"
"kl9969 -> ¬kl7784", "kl7784 -> ¬kl4161", "Attack"
"kl4166 -> ¬kl7784", "kl7784 -> ¬kl4161", "Attack"
"kl11280 -> kl7784", "kl7784 -> ¬kl4161", "Support"
"kl11396 -> kl5217", "kl5217 -> ¬kl1194", "Support"
"kl7628 -> kl4280", "kl4280 -> kl995", "Support"
"kl7628 -> kl4280", "kl4280 -> ¬kl11280", "Support"
"kl10020 -> kl8408", "kl8408 -> kl2493", "Support"
"kl10020 -> kl8408", "kl8408 -> kl12943", "Support"
"kl8408 -> kl2493", "kl2493 -> ¬kl1862", "Support"
"kl8408 -> kl12943", "kl12943 -> ¬kl11179", "Support"
"kl12334 -> ¬kl3117", "kl3117 -> ¬kl1584", "Attack"
"kl14685 -> kl12334", "kl12334 -> ¬kl3117", "Support"
"kl8368 -> kl3828", "kl3828 -> ¬kl1791", "Support"
"kl8731 -> ¬kl4763", "kl4763 -> ¬kl1104", "Attack"
"kl4763 -> ¬kl1104", "kl1104 -> kl258", "Attack"
"kl4763 -> ¬kl1104", "kl1104 -> ¬kl11558", "Attack"
"kl3265 -> ¬kl1201", "kl1201 -> kl166", "Attack"
"kl5413 -> kl6684", "kl6684 -> ¬kl3825", "Support"
"kl5413 -> kl1862", "kl1862 -> kl165", "Support"
"kl5413 -> kl1862", "kl1862 -> ¬kl12943", "Support"
"kl5413 -> kl7651", "kl7651 -> kl2365", "Support"
"kl11991 -> ¬kl4615", "kl4615 -> kl1202", "Attack"
"kl4615 -> kl1202", "kl1202 -> kl145", "Support"
"kl8769 -> kl4615", "kl4615 -> kl1202", "Support"
"kl4173 -> ¬kl1092", "kl1092 -> kl169", "Attack"
"kl8767 -> kl4173", "kl4173 -> ¬kl1092", "Support"
"kl3746 -> kl1862", "kl1862 -> kl165", "Support"
"kl3746 -> kl1862", "kl1862 -> ¬kl12943", "Support"
"kl5469 -> ¬kl1193", "kl1193 -> kl167", "Attack"
"kl5781 -> kl1195", "kl1195 -> kl168", "Support"
"kl4165 -> ¬kl407", "kl407 -> ¬kl166", "Attack"
"kl7980 -> ¬kl4165", "kl4165 -> ¬kl407", "Attack"
"kl7228 -> kl4165", "kl4165 -> ¬kl407", "Support"
"kl8294 -> kl4165", "kl4165 -> ¬kl407", "Support"
"kl10952 -> kl4165", "kl4165 -> ¬kl407", "Support"
"kl6173 -> ¬kl1584", "kl1584 -> ¬kl168", "Attack"
"kl5899 -> ¬kl1791", "kl1791 -> kl168", "Attack"
"kl7778 -> kl3626", "kl3626 -> kl7985", "Support"
"kl7778 -> kl3626", "kl3626 -> kl1070", "Support"
"kl3626 -> kl1070", "kl1070 -> kl166", "Support"
"kl8293 -> kl3626", "kl3626 -> kl7985", "Support"
"kl8293 -> kl3626", "kl3626 -> kl1070", "Support"
"kl3626 -> kl7985", "kl7985 -> kl2401", "Support"
"kl11072 -> kl3626", "kl3626 -> kl7985", "Support"
"kl11072 -> kl3626", "kl3626 -> kl1070", "Support"
"kl8770 -> ¬kl4620", "kl4620 -> ¬kl1582", "Attack"
"kl4620 -> ¬kl1582", "kl1582 -> ¬kl166", "Attack"
"kl7228 -> kl4191", "kl4191 -> kl407", "Support"
"kl11628 -> kl4191", "kl4191 -> kl407", "Support"
"kl4191 -> kl407", "kl407 -> ¬kl166", "Support"
"kl2880 -> ¬kl618", "kl618 -> kl166", "Attack"
"kl2510 -> kl1018", "kl1018 -> kl165", "Support"
"kl2401 -> ¬kl1193", "kl1193 -> kl167", "Attack"
"kl7985 -> kl2401", "kl2401 -> ¬kl1193", "Support"
"kl740 -> kl2401", "kl2401 -> ¬kl1193", "Support"
"kl2593 -> kl2401", "kl2401 -> ¬kl1193", "Support"
"kl3070 -> kl3830", "kl3830 -> kl407", "Support"
"kl3070 -> kl1331", "kl1331 -> kl145", "Support"
"kl3941 -> kl1200", "kl1200 -> ¬kl258", "Support"
"kl3941 -> kl1200", "kl1200 -> kl11558", "Support"
"kl2863 -> kl1195", "kl1195 -> kl168", "Support"
"kl4779 -> kl1018", "kl1018 -> kl165", "Support"
"kl5627 -> ¬kl11280", "kl11280 -> kl7784", "Attack"
"kl5627 -> kl995", "kl995 -> ¬kl165", "Support"
"kl2534 -> ¬kl1584", "kl1584 -> ¬kl168", "Attack"
"kl6717 -> kl2534", "kl2534 -> ¬kl1584", "Support"
"kl3069 -> kl1331", "kl1331 -> kl145", "Support"
"kl6994 -> kl3069", "kl3069 -> kl3830", "Support"
"kl6994 -> kl3069", "kl3069 -> kl1331", "Support"
"kl3069 -> kl3830", "kl3830 -> kl407", "Support"
"kl3827 -> kl1198", "kl1198 -> ¬kl168", "Support"
"kl3828 -> ¬kl1791", "kl1791 -> kl168", "Attack"
"kl8368 -> kl3828", "kl3828 -> ¬kl1791", "Support"
"kl2593 -> kl2401", "kl2401 -> ¬kl1193", "Support"
"kl2593 -> kl650", "kl650 -> ¬kl167", "Support"
"kl2613 -> ¬kl1104", "kl1104 -> ¬kl11558", "Attack"
"kl2613 -> ¬kl1104", "kl1104 -> kl258", "Attack"
"kl7917 -> kl4616", "kl4616 -> kl1418", "Support"
"kl4616 -> kl1418", "kl1418 -> kl169", "Support"
"kl4273 -> ¬kl3029", "kl3029 -> kl1201", "Attack"
"kl3029 -> kl1201", "kl1201 -> kl166", "Support"
"kl10951 -> kl3029", "kl3029 -> kl1201", "Support"
"kl8292 -> kl3029", "kl3029 -> kl1201", "Support"
"kl2756 -> kl10732", "kl10732 -> ¬kl5645", "Support"
"kl2756 -> kl440", "kl440 -> ¬kl145", "Support"
"kl2878 -> kl618", "kl618 -> kl166", "Support"
"kl5453 -> ¬kl1791", "kl1791 -> kl168", "Attack"
"kl7279 -> kl5453", "kl5453 -> ¬kl1791", "Support"
"kl5635 -> ¬kl1192", "kl1192 -> ¬kl258", "Attack"
"kl4172 -> ¬kl1201", "kl1201 -> kl166", "Attack"
"kl8167 -> ¬kl3830", "kl3830 -> kl407", "Attack"
"kl3070 -> kl3830", "kl3830 -> kl407", "Support"
"kl2877 -> kl3830", "kl3830 -> kl407", "Support"
"kl3069 -> kl3830", "kl3830 -> kl407", "Support"
"kl3830 -> kl407", "kl407 -> ¬kl166", "Support"
"kl2365 -> ¬kl409", "kl409 -> kl5377", "Attack"
"kl2365 -> ¬kl409", "kl409 -> kl166", "Attack"
"kl8291 -> ¬kl2365", "kl2365 -> ¬kl409", "Attack"
