arg1, arg2, attack_support
"wd2255 -> ¬wd550", "wd550 -> ¬wd114", "Attack"
"wd2255 -> ¬wd550", "wd550 -> ¬wd425", "Attack"
"wd1466 -> ¬wd884", "wd884 -> wd78", "Attack"
"wd1243 -> ¬wd417", "wd417 -> wd60", "Attack"
"wd1273 -> ¬wd488", "wd488 -> ¬wd60", "Attack"
"wd1558 -> ¬wd825", "wd825 -> wd78", "Attack"
"wd1941 -> ¬wd551", "wd551 -> ¬wd114", "Attack"
"wd1820 -> ¬wd752", "wd752 -> ¬wd425", "Attack"
"wd1820 -> ¬wd752", "wd752 -> ¬wd114", "Attack"
"wd1942 -> ¬wd551", "wd551 -> ¬wd114", "Attack"
"wd2539 -> ¬wd950", "wd950 -> ¬wd59", "Attack"
"wd1650 -> ¬wd553", "wd553 -> ¬wd60", "Attack"
"wd2299 -> ¬wd639", "wd639 -> ¬wd425", "Attack"
"wd2299 -> ¬wd639", "wd639 -> ¬wd114", "Attack"
"wd1249 -> ¬wd555", "wd555 -> ¬wd418", "Attack"
"wd1249 -> ¬wd555", "wd555 -> ¬wd60", "Attack"
"wd1249 -> ¬wd555", "wd555 -> ¬wd552", "Attack"
"wd2217 -> ¬wd915", "wd915 -> wd78", "Attack"
"wd2506 -> ¬wd416", "wd416 -> ¬wd114", "Attack"
"wd1241 -> ¬wd554", "wd554 -> ¬wd60", "Attack"
"wd1241 -> ¬wd554", "wd554 -> ¬wd552", "Attack"
"wd2253 -> ¬wd419", "wd419 -> wd114", "Attack"
"wd2215 -> ¬wd915", "wd915 -> wd78", "Attack"
"wd1213 -> ¬wd552", "wd552 -> wd60", "Attack"
"wd1634 -> ¬wd765", "wd765 -> ¬wd1075", "Attack"
"wd1634 -> ¬wd765", "wd765 -> ¬wd60", "Attack"
"wd2273 -> ¬wd423", "wd423 -> wd114", "Attack"
"wd1683 -> ¬wd1193", "wd1193 -> ¬wd418", "Attack"
"wd1193 -> ¬wd418", "wd418 -> wd60", "Attack"
"wd1513 -> ¬wd825", "wd825 -> wd78", "Attack"
"wd1189 -> ¬wd425", "wd425 -> wd114", "Attack"
"wd1560 -> ¬wd884", "wd884 -> wd78", "Attack"
"wd1272 -> ¬wd554", "wd554 -> ¬wd552", "Attack"
"wd1272 -> ¬wd554", "wd554 -> ¬wd60", "Attack"
"wd1415 -> ¬wd555", "wd555 -> ¬wd60", "Attack"
"wd1415 -> ¬wd555", "wd555 -> ¬wd418", "Attack"
"wd1415 -> ¬wd555", "wd555 -> ¬wd552", "Attack"
"wd2425 -> ¬wd884", "wd884 -> wd78", "Attack"
"wd1900 -> ¬wd422", "wd422 -> wd114", "Attack"
"wd1550 -> ¬wd765", "wd765 -> ¬wd1075", "Attack"
"wd1550 -> ¬wd765", "wd765 -> ¬wd60", "Attack"
"wd2314 -> ¬wd421", "wd421 -> wd114", "Attack"
"wd2507 -> ¬wd416", "wd416 -> ¬wd114", "Attack"
"wd1130 -> ¬wd1082", "wd1082 -> ¬wd114", "Attack"
"wd1130 -> ¬wd1624", "wd1624 -> ¬wd425", "Attack"
"wd1112 -> ¬wd1075", "wd1075 -> ¬wd60", "Attack"
"wd1532 -> ¬wd423", "wd423 -> wd114", "Attack"
"wd1250 -> ¬wd556", "wd556 -> ¬wd60", "Attack"
"wd1901 -> ¬wd422", "wd422 -> wd114", "Attack"
"wd1232 -> ¬wd425", "wd425 -> wd114", "Attack"
"wd1559 -> ¬wd884", "wd884 -> wd78", "Attack"
"wd1676 -> ¬wd1559", "wd1559 -> ¬wd884", "Attack"
"wd2216 -> ¬wd915", "wd915 -> wd78", "Attack"
"wd2390 -> ¬wd1623", "wd1623 -> wd416", "Attack"
"wd1623 -> wd416", "wd416 -> ¬wd114", "Support"
"wd1822 -> ¬wd752", "wd752 -> ¬wd114", "Attack"
"wd1822 -> ¬wd752", "wd752 -> ¬wd425", "Attack"
"wd1807 -> ¬wd1082", "wd1082 -> ¬wd114", "Attack"
"wd1902 -> ¬wd422", "wd422 -> wd114", "Attack"
"wd2298 -> ¬wd639", "wd639 -> ¬wd425", "Attack"
"wd2298 -> ¬wd639", "wd639 -> ¬wd114", "Attack"
"wd1636 -> ¬wd553", "wd553 -> ¬wd60", "Attack"
"wd2424 -> ¬wd884", "wd884 -> wd78", "Attack"
"wd1821 -> ¬wd752", "wd752 -> ¬wd425", "Attack"
"wd1821 -> ¬wd752", "wd752 -> ¬wd114", "Attack"
"wd1150 -> ¬wd1075", "wd1075 -> ¬wd60", "Attack"
"wd1276 -> ¬wd554", "wd554 -> ¬wd552", "Attack"
"wd1276 -> ¬wd554", "wd554 -> ¬wd60", "Attack"
"wd1274 -> ¬wd488", "wd488 -> ¬wd60", "Attack"
"wd1248 -> ¬wd555", "wd555 -> ¬wd552", "Attack"
"wd1248 -> ¬wd555", "wd555 -> ¬wd418", "Attack"
"wd1248 -> ¬wd555", "wd555 -> ¬wd60", "Attack"
"wd1287 -> ¬wd424", "wd424 -> wd114", "Attack"
"wd1712 -> ¬wd1287", "wd1287 -> ¬wd424", "Attack"
"wd2313 -> ¬wd421", "wd421 -> wd114", "Attack"
"wd2454 -> ¬wd424", "wd424 -> wd114", "Attack"
"wd1601 -> ¬wd419", "wd419 -> wd114", "Attack"
"wd2341 -> ¬wd564", "wd564 -> ¬wd60", "Attack"
"wd2423 -> ¬wd884", "wd884 -> wd78", "Attack"
"wd1207 -> ¬wd420", "wd420 -> wd114", "Attack"
"wd1717 -> ¬wd1231", "wd1231 -> ¬wd418", "Attack"
"wd1231 -> ¬wd418", "wd418 -> wd60", "Attack"
"wd2540 -> ¬wd950", "wd950 -> ¬wd59", "Attack"
"wd1512 -> ¬wd825", "wd825 -> wd78", "Attack"
"wd1620 -> ¬wd554", "wd554 -> ¬wd60", "Attack"
"wd1620 -> ¬wd554", "wd554 -> ¬wd552", "Attack"
"wd1657 -> ¬wd565", "wd565 -> ¬wd60", "Attack"
"wd2427 -> ¬wd949", "wd949 -> ¬wd59", "Attack"
"wd2243 -> ¬wd488", "wd488 -> ¬wd60", "Attack"
"wd1151 -> ¬wd555", "wd555 -> ¬wd552", "Attack"
"wd1151 -> ¬wd555", "wd555 -> ¬wd418", "Attack"
"wd1151 -> ¬wd555", "wd555 -> ¬wd60", "Attack"
"wd551 -> ¬wd114", "wd114 -> wd1", "Attack"
"wd1941 -> ¬wd551", "wd551 -> ¬wd114", "Attack"
"wd1942 -> ¬wd551", "wd551 -> ¬wd114", "Attack"
"wd1275 -> ¬wd488", "wd488 -> ¬wd60", "Attack"
"wd2243 -> ¬wd488", "wd488 -> ¬wd60", "Attack"
"wd1274 -> ¬wd488", "wd488 -> ¬wd60", "Attack"
"wd1273 -> ¬wd488", "wd488 -> ¬wd60", "Attack"
"wd488 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd2150 -> ¬wd78", "wd78 -> wd1", "Attack"
"wd2215 -> ¬wd915", "wd915 -> wd78", "Attack"
"wd2216 -> ¬wd915", "wd915 -> wd78", "Attack"
"wd2217 -> ¬wd915", "wd915 -> wd78", "Attack"
"wd915 -> wd78", "wd78 -> wd1", "Support"
"wd1336 -> ¬wd418", "wd418 -> wd60", "Attack"
"wd1193 -> ¬wd418", "wd418 -> wd60", "Attack"
"wd2220 -> ¬wd418", "wd418 -> wd60", "Attack"
"wd1231 -> ¬wd418", "wd418 -> wd60", "Attack"
"wd555 -> ¬wd418", "wd418 -> wd60", "Attack"
"wd418 -> wd60", "wd60 -> wd1", "Support"
"wd1243 -> ¬wd417", "wd417 -> wd60", "Attack"
"wd417 -> wd60", "wd60 -> wd1", "Support"
"wd950 -> ¬wd59", "wd59 -> wd1", "Attack"
"wd2540 -> ¬wd950", "wd950 -> ¬wd59", "Attack"
"wd2539 -> ¬wd950", "wd950 -> ¬wd59", "Attack"
"wd2454 -> ¬wd424", "wd424 -> wd114", "Attack"
"wd62 -> ¬wd424", "wd424 -> wd114", "Attack"
"wd1287 -> ¬wd424", "wd424 -> wd114", "Attack"
"wd424 -> wd114", "wd114 -> wd1", "Support"
"wd2151 -> ¬wd78", "wd78 -> wd1", "Attack"
"wd1957 -> ¬wd948", "wd948 -> ¬wd59", "Attack"
"wd948 -> ¬wd59", "wd59 -> wd1", "Attack"
"wd733 -> wd61", "wd61 -> ¬wd1", "Support"
"wd2320 -> wd61", "wd61 -> ¬wd1", "Support"
"wd951 -> ¬wd59", "wd59 -> wd1", "Attack"
"wd949 -> ¬wd59", "wd59 -> wd1", "Attack"
"wd948 -> ¬wd59", "wd59 -> wd1", "Attack"
"wd950 -> ¬wd59", "wd59 -> wd1", "Attack"
"wd2309 -> ¬wd175", "wd175 -> ¬wd1", "Attack"
"wd1082 -> ¬wd114", "wd114 -> wd1", "Attack"
"wd639 -> ¬wd114", "wd114 -> wd1", "Attack"
"wd551 -> ¬wd114", "wd114 -> wd1", "Attack"
"wd752 -> ¬wd114", "wd114 -> wd1", "Attack"
"wd416 -> ¬wd114", "wd114 -> wd1", "Attack"
"wd550 -> ¬wd114", "wd114 -> wd1", "Attack"
"wd422 -> wd114", "wd114 -> wd1", "Support"
"wd421 -> wd114", "wd114 -> wd1", "Support"
"wd424 -> wd114", "wd114 -> wd1", "Support"
"wd419 -> wd114", "wd114 -> wd1", "Support"
"wd423 -> wd114", "wd114 -> wd1", "Support"
"wd420 -> wd114", "wd114 -> wd1", "Support"
"wd425 -> wd114", "wd114 -> wd1", "Support"
"wd62 -> ¬wd422", "wd422 -> wd114", "Attack"
"wd62 -> ¬wd424", "wd424 -> wd114", "Attack"
"wd62 -> ¬wd423", "wd423 -> wd114", "Attack"
"wd2150 -> ¬wd78", "wd78 -> wd1", "Attack"
"wd2152 -> ¬wd78", "wd78 -> wd1", "Attack"
"wd2151 -> ¬wd78", "wd78 -> wd1", "Attack"
"wd825 -> wd78", "wd78 -> wd1", "Support"
"wd866 -> wd78", "wd78 -> wd1", "Support"
"wd884 -> wd78", "wd78 -> wd1", "Support"
"wd915 -> wd78", "wd78 -> wd1", "Support"
"wd488 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd565 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd765 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd563 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd556 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd1075 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd555 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd554 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd564 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd553 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd418 -> wd60", "wd60 -> wd1", "Support"
"wd489 -> wd60", "wd60 -> wd1", "Support"
"wd417 -> wd60", "wd60 -> wd1", "Support"
"wd552 -> wd60", "wd60 -> wd1", "Support"
"wd563 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd2320 -> wd61", "wd61 -> ¬wd1", "Support"
"wd1248 -> ¬wd555", "wd555 -> ¬wd552", "Attack"
"wd1248 -> ¬wd555", "wd555 -> ¬wd418", "Attack"
"wd1248 -> ¬wd555", "wd555 -> ¬wd60", "Attack"
"wd1415 -> ¬wd555", "wd555 -> ¬wd60", "Attack"
"wd1415 -> ¬wd555", "wd555 -> ¬wd418", "Attack"
"wd1415 -> ¬wd555", "wd555 -> ¬wd552", "Attack"
"wd1249 -> ¬wd555", "wd555 -> ¬wd418", "Attack"
"wd1249 -> ¬wd555", "wd555 -> ¬wd60", "Attack"
"wd1249 -> ¬wd555", "wd555 -> ¬wd552", "Attack"
"wd555 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd1151 -> ¬wd555", "wd555 -> ¬wd552", "Attack"
"wd1151 -> ¬wd555", "wd555 -> ¬wd418", "Attack"
"wd1151 -> ¬wd555", "wd555 -> ¬wd60", "Attack"
"wd555 -> ¬wd418", "wd418 -> wd60", "Attack"
"wd555 -> ¬wd552", "wd552 -> wd60", "Attack"
"wd2309 -> ¬wd175", "wd175 -> ¬wd1", "Attack"
"wd1558 -> ¬wd825", "wd825 -> wd78", "Attack"
"wd2185 -> ¬wd825", "wd825 -> wd78", "Attack"
"wd1513 -> ¬wd825", "wd825 -> wd78", "Attack"
"wd1512 -> ¬wd825", "wd825 -> wd78", "Attack"
"wd825 -> wd78", "wd78 -> wd1", "Support"
"wd1272 -> ¬wd554", "wd554 -> ¬wd552", "Attack"
"wd1272 -> ¬wd554", "wd554 -> ¬wd60", "Attack"
"wd554 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd554 -> ¬wd552", "wd552 -> wd60", "Attack"
"wd1241 -> ¬wd554", "wd554 -> ¬wd60", "Attack"
"wd1241 -> ¬wd554", "wd554 -> ¬wd552", "Attack"
"wd1276 -> ¬wd554", "wd554 -> ¬wd552", "Attack"
"wd1276 -> ¬wd554", "wd554 -> ¬wd60", "Attack"
"wd1620 -> ¬wd554", "wd554 -> ¬wd60", "Attack"
"wd1620 -> ¬wd554", "wd554 -> ¬wd552", "Attack"
"wd62 -> ¬wd423", "wd423 -> wd114", "Attack"
"wd1532 -> ¬wd423", "wd423 -> wd114", "Attack"
"wd2273 -> ¬wd423", "wd423 -> wd114", "Attack"
"wd2274 -> ¬wd423", "wd423 -> wd114", "Attack"
"wd423 -> wd114", "wd114 -> wd1", "Support"
"wd1821 -> ¬wd752", "wd752 -> ¬wd425", "Attack"
"wd1821 -> ¬wd752", "wd752 -> ¬wd114", "Attack"
"wd1820 -> ¬wd752", "wd752 -> ¬wd425", "Attack"
"wd1820 -> ¬wd752", "wd752 -> ¬wd114", "Attack"
"wd752 -> ¬wd114", "wd114 -> wd1", "Attack"
"wd752 -> ¬wd425", "wd425 -> wd114", "Attack"
"wd1822 -> ¬wd752", "wd752 -> ¬wd114", "Attack"
"wd1822 -> ¬wd752", "wd752 -> ¬wd425", "Attack"
"wd2255 -> ¬wd550", "wd550 -> ¬wd114", "Attack"
"wd2255 -> ¬wd550", "wd550 -> ¬wd425", "Attack"
"wd550 -> ¬wd425", "wd425 -> wd114", "Attack"
"wd550 -> ¬wd114", "wd114 -> wd1", "Attack"
"wd1650 -> ¬wd553", "wd553 -> ¬wd60", "Attack"
"wd1323 -> ¬wd553", "wd553 -> ¬wd60", "Attack"
"wd553 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd1636 -> ¬wd553", "wd553 -> ¬wd60", "Attack"
"wd1440 -> ¬wd553", "wd553 -> ¬wd60", "Attack"
"wd2506 -> ¬wd416", "wd416 -> ¬wd114", "Attack"
"wd1628 -> ¬wd416", "wd416 -> ¬wd114", "Attack"
"wd416 -> ¬wd114", "wd114 -> wd1", "Attack"
"wd2507 -> ¬wd416", "wd416 -> ¬wd114", "Attack"
"wd1623 -> wd416", "wd416 -> ¬wd114", "Support"
"wd1242 -> wd416", "wd416 -> ¬wd114", "Support"
"wd1075 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd765 -> ¬wd1075", "wd1075 -> ¬wd60", "Attack"
"wd1150 -> ¬wd1075", "wd1075 -> ¬wd60", "Attack"
"wd1112 -> ¬wd1075", "wd1075 -> ¬wd60", "Attack"
"wd2149 -> ¬wd1075", "wd1075 -> ¬wd60", "Attack"
"wd489 -> wd60", "wd60 -> wd1", "Support"
"wd2152 -> ¬wd78", "wd78 -> wd1", "Attack"
"wd2425 -> ¬wd884", "wd884 -> wd78", "Attack"
"wd2423 -> ¬wd884", "wd884 -> wd78", "Attack"
"wd2424 -> ¬wd884", "wd884 -> wd78", "Attack"
"wd1466 -> ¬wd884", "wd884 -> wd78", "Attack"
"wd1559 -> ¬wd884", "wd884 -> wd78", "Attack"
"wd1560 -> ¬wd884", "wd884 -> wd78", "Attack"
"wd884 -> wd78", "wd78 -> wd1", "Support"
"wd1245 -> ¬wd420", "wd420 -> wd114", "Attack"
"wd1207 -> ¬wd420", "wd420 -> wd114", "Attack"
"wd2272 -> ¬wd420", "wd420 -> wd114", "Attack"
"wd1176 -> ¬wd420", "wd420 -> wd114", "Attack"
"wd420 -> wd114", "wd114 -> wd1", "Support"
"wd555 -> ¬wd552", "wd552 -> wd60", "Attack"
"wd1213 -> ¬wd552", "wd552 -> wd60", "Attack"
"wd554 -> ¬wd552", "wd552 -> wd60", "Attack"
"wd552 -> wd60", "wd60 -> wd1", "Support"
"wd765 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd1550 -> ¬wd765", "wd765 -> ¬wd1075", "Attack"
"wd1550 -> ¬wd765", "wd765 -> ¬wd60", "Attack"
"wd1634 -> ¬wd765", "wd765 -> ¬wd1075", "Attack"
"wd1634 -> ¬wd765", "wd765 -> ¬wd60", "Attack"
"wd765 -> ¬wd1075", "wd1075 -> ¬wd60", "Attack"
"wd2333 -> ¬wd765", "wd765 -> ¬wd1075", "Attack"
"wd2333 -> ¬wd765", "wd765 -> ¬wd60", "Attack"
"wd2298 -> ¬wd639", "wd639 -> ¬wd425", "Attack"
"wd2298 -> ¬wd639", "wd639 -> ¬wd114", "Attack"
"wd639 -> ¬wd425", "wd425 -> wd114", "Attack"
"wd639 -> ¬wd114", "wd114 -> wd1", "Attack"
"wd2299 -> ¬wd639", "wd639 -> ¬wd425", "Attack"
"wd2299 -> ¬wd639", "wd639 -> ¬wd114", "Attack"
"wd556 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd1127 -> ¬wd556", "wd556 -> ¬wd60", "Attack"
"wd1250 -> ¬wd556", "wd556 -> ¬wd60", "Attack"
"wd752 -> ¬wd425", "wd425 -> wd114", "Attack"
"wd639 -> ¬wd425", "wd425 -> wd114", "Attack"
"wd550 -> ¬wd425", "wd425 -> wd114", "Attack"
"wd1189 -> ¬wd425", "wd425 -> wd114", "Attack"
"wd1624 -> ¬wd425", "wd425 -> wd114", "Attack"
"wd1232 -> ¬wd425", "wd425 -> wd114", "Attack"
"wd425 -> wd114", "wd114 -> wd1", "Support"
"wd1910 -> ¬wd866", "wd866 -> wd78", "Attack"
"wd1909 -> ¬wd866", "wd866 -> wd78", "Attack"
"wd866 -> wd78", "wd78 -> wd1", "Support"
"wd62 -> ¬wd422", "wd422 -> wd114", "Attack"
"wd1900 -> ¬wd422", "wd422 -> wd114", "Attack"
"wd1901 -> ¬wd422", "wd422 -> wd114", "Attack"
"wd1902 -> ¬wd422", "wd422 -> wd114", "Attack"
"wd422 -> wd114", "wd114 -> wd1", "Support"
"wd2427 -> ¬wd949", "wd949 -> ¬wd59", "Attack"
"wd949 -> ¬wd59", "wd59 -> wd1", "Attack"
"wd2253 -> ¬wd419", "wd419 -> wd114", "Attack"
"wd1601 -> ¬wd419", "wd419 -> wd114", "Attack"
"wd1630 -> ¬wd419", "wd419 -> wd114", "Attack"
"wd419 -> wd114", "wd114 -> wd1", "Support"
"wd2384 -> ¬wd951", "wd951 -> ¬wd59", "Attack"
"wd951 -> ¬wd59", "wd59 -> wd1", "Attack"
"wd2313 -> ¬wd421", "wd421 -> wd114", "Attack"
"wd2314 -> ¬wd421", "wd421 -> wd114", "Attack"
"wd421 -> wd114", "wd114 -> wd1", "Support"
"wd733 -> wd61", "wd61 -> ¬wd1", "Support"
"wd1806 -> ¬wd1082", "wd1082 -> ¬wd114", "Attack"
"wd1130 -> ¬wd1082", "wd1082 -> ¬wd114", "Attack"
"wd1082 -> ¬wd114", "wd114 -> wd1", "Attack"
"wd1807 -> ¬wd1082", "wd1082 -> ¬wd114", "Attack"
"wd2341 -> ¬wd564", "wd564 -> ¬wd60", "Attack"
"wd564 -> ¬wd60", "wd60 -> wd1", "Attack"
"wd1657 -> ¬wd565", "wd565 -> ¬wd60", "Attack"
"wd565 -> ¬wd60", "wd60 -> wd1", "Attack"
