arg1, arg2, attack_support
"kl1632 -> ¬kl272", "kl272 -> kl24", "Attack"
"kl2044 -> ¬kl272", "kl272 -> kl24", "Attack"
"kl1277 -> kl272", "kl272 -> kl24", "Support"
"kl311 -> kl272", "kl272 -> kl24", "Support"
"kl1411 -> kl272", "kl272 -> kl24", "Support"
"kl755 -> ¬kl46", "kl46 -> kl24", "Attack"
"kl1087 -> kl46", "kl46 -> kl24", "Support"
"kl693 -> kl46", "kl46 -> kl24", "Support"
"kl1670 -> ¬kl253", "kl253 -> ¬kl24", "Attack"
"kl785 -> ¬kl253", "kl253 -> ¬kl24", "Attack"
"kl1709 -> kl253", "kl253 -> ¬kl24", "Support"
"kl558 -> ¬kl256", "kl256 -> ¬kl24", "Attack"
"kl411 -> ¬kl256", "kl256 -> ¬kl24", "Attack"
"kl2057 -> ¬kl256", "kl256 -> ¬kl24", "Attack"
"kl805 -> ¬kl256", "kl256 -> ¬kl24", "Attack"
"kl311 -> kl272", "kl272 -> kl24", "Support"
"kl1967 -> ¬kl223", "kl223 -> ¬kl24", "Attack"
"kl411 -> ¬kl256", "kl256 -> ¬kl24", "Attack"
"kl1670 -> ¬kl253", "kl253 -> ¬kl24", "Attack"
"kl1398 -> ¬kl104", "kl104 -> kl24", "Attack"
"kl755 -> ¬kl2042", "kl2042 -> ¬kl235", "Attack"
"kl2042 -> ¬kl235", "kl235 -> ¬kl24", "Attack"
"kl4330 -> kl2042", "kl2042 -> ¬kl235", "Support"
"kl3843 -> kl693", "kl693 -> kl46", "Support"
"kl693 -> kl46", "kl46 -> kl24", "Support"
"kl4768 -> ¬kl2240", "kl2240 -> ¬kl289", "Attack"
"kl2240 -> ¬kl289", "kl289 -> ¬kl24", "Attack"
"kl785 -> ¬kl253", "kl253 -> ¬kl24", "Attack"
"kl1401 -> kl104", "kl104 -> kl24", "Support"
"kl802 -> kl235", "kl235 -> ¬kl24", "Support"
"kl1298 -> ¬kl223", "kl223 -> ¬kl24", "Attack"
"kl5595 -> ¬kl971", "kl971 -> ¬kl42", "Attack"
"kl971 -> ¬kl42", "kl42 -> kl24", "Attack"
"kl755 -> ¬kl2042", "kl2042 -> ¬kl235", "Attack"
"kl5956 -> ¬kl755", "kl755 -> ¬kl46", "Attack"
"kl5956 -> ¬kl755", "kl755 -> ¬kl2042", "Attack"
"kl755 -> ¬kl46", "kl46 -> kl24", "Attack"
"kl3705 -> ¬kl755", "kl755 -> ¬kl46", "Attack"
"kl3705 -> ¬kl755", "kl755 -> ¬kl2042", "Attack"
"kl5949 -> kl755", "kl755 -> ¬kl2042", "Support"
"kl5949 -> kl755", "kl755 -> ¬kl46", "Support"
"kl5959 -> ¬kl558", "kl558 -> ¬kl5949", "Attack"
"kl5959 -> ¬kl558", "kl558 -> ¬kl256", "Attack"
"kl558 -> ¬kl256", "kl256 -> ¬kl24", "Attack"
"kl558 -> ¬kl5949", "kl5949 -> kl755", "Attack"
"kl2282 -> kl1914", "kl1914 -> kl104", "Support"
"kl1914 -> kl104", "kl104 -> kl24", "Support"
"kl4965 -> kl1914", "kl1914 -> kl104", "Support"
"kl3955 -> kl1914", "kl1914 -> kl104", "Support"
"kl3121 -> ¬kl1277", "kl1277 -> kl272", "Attack"
"kl1277 -> kl272", "kl272 -> kl24", "Support"
"kl684 -> ¬kl289", "kl289 -> ¬kl24", "Attack"
"kl1632 -> ¬kl272", "kl272 -> kl24", "Attack"
"kl5196 -> ¬kl1632", "kl1632 -> ¬kl272", "Attack"
"kl4676 -> ¬kl1446", "kl1446 -> ¬kl104", "Attack"
"kl1446 -> ¬kl104", "kl104 -> kl24", "Attack"
"kl805 -> ¬kl256", "kl256 -> ¬kl24", "Attack"
"kl1087 -> kl46", "kl46 -> kl24", "Support"
"kl1783 -> kl223", "kl223 -> ¬kl24", "Support"
"kl1399 -> ¬kl235", "kl235 -> ¬kl24", "Attack"
"kl1059 -> ¬kl223", "kl223 -> ¬kl24", "Attack"
"kl2057 -> ¬kl256", "kl256 -> ¬kl24", "Attack"
"kl1060 -> ¬kl289", "kl289 -> ¬kl24", "Attack"
"kl5019 -> ¬kl1941", "kl1941 -> ¬kl289", "Attack"
"kl1941 -> ¬kl289", "kl289 -> ¬kl24", "Attack"
"kl1709 -> kl253", "kl253 -> ¬kl24", "Support"
"kl4439 -> ¬kl2044", "kl2044 -> ¬kl272", "Attack"
"kl2044 -> ¬kl272", "kl272 -> kl24", "Attack"
"kl1411 -> kl272", "kl272 -> kl24", "Support"
"kl5019 -> ¬kl1941", "kl1941 -> ¬kl289", "Attack"
"kl10419 -> ¬kl5019", "kl5019 -> ¬kl1941", "Attack"
"kl3843 -> kl693", "kl693 -> kl46", "Support"
"kl4965 -> kl1914", "kl1914 -> kl104", "Support"
"kl558 -> ¬kl5949", "kl5949 -> kl755", "Attack"
"kl5949 -> kl755", "kl755 -> ¬kl2042", "Support"
"kl5949 -> kl755", "kl755 -> ¬kl46", "Support"
"kl5956 -> ¬kl755", "kl755 -> ¬kl46", "Attack"
"kl5956 -> ¬kl755", "kl755 -> ¬kl2042", "Attack"
"kl3955 -> kl1914", "kl1914 -> kl104", "Support"
"kl5196 -> ¬kl1632", "kl1632 -> ¬kl272", "Attack"
