arg1, arg2, attack_support
"kl14142 -> kl11374", "kl11374 -> ¬kl3809", "Support"
"kl9435 -> kl7948", "kl7948 -> kl5184", "Support"
"kl11797 -> ¬kl8103", "kl8103 -> ¬kl5421", "Attack"
"kl13499 -> kl11797", "kl11797 -> ¬kl8103", "Support"
"kl10787 -> ¬kl6494", "kl6494 -> ¬kl3806", "Attack"
"kl14320 -> ¬kl10787", "kl10787 -> ¬kl6494", "Attack"
"kl9481 -> kl7198", "kl7198 -> kl4837", "Support"
"kl13177 -> kl9481", "kl9481 -> kl7198", "Support"
"kl13366 -> ¬kl9830", "kl9830 -> kl7994", "Attack"
"kl9830 -> kl7994", "kl7994 -> kl7402", "Support"
"kl9830 -> kl7994", "kl7994 -> kl4643", "Support"
"kl9480 -> kl7198", "kl7198 -> kl4837", "Support"
"kl16114 -> ¬kl14339", "kl14339 -> kl12046", "Attack"
"kl14339 -> kl12046", "kl12046 -> kl6340", "Support"
"kl14339 -> kl12046", "kl12046 -> ¬kl6184", "Support"
"kl12702 -> ¬kl12272", "kl12272 -> kl3926", "Attack"
"kl11509 -> kl8220", "kl8220 -> ¬kl5525", "Support"
"kl10337 -> ¬kl6619", "kl6619 -> ¬kl4643", "Attack"
"kl11307 -> kl8220", "kl8220 -> ¬kl5525", "Support"
"kl14899 -> kl11307", "kl11307 -> kl8220", "Support"
"kl12789 -> kl11307", "kl11307 -> kl8220", "Support"
"kl10334 -> kl7948", "kl7948 -> kl5184", "Support"
"kl15342 -> kl12819", "kl12819 -> kl12640", "Support"
"kl12819 -> kl12640", "kl12640 -> kl3006", "Support"
"kl15788 -> kl12819", "kl12819 -> kl12640", "Support"
"kl12665 -> kl11023", "kl11023 -> kl2932", "Support"
"kl14004 -> kl12517", "kl12517 -> kl3809", "Support"
"kl9740 -> ¬kl8203", "kl8203 -> ¬kl2340", "Attack"
"kl9722 -> ¬kl8813", "kl8813 -> kl2932", "Attack"
"kl9946 -> kl8813", "kl8813 -> kl2932", "Support"
"kl9221 -> ¬kl8192", "kl8192 -> kl5186", "Attack"
"kl14595 -> kl11374", "kl11374 -> ¬kl3809", "Support"
"kl9832 -> kl7994", "kl7994 -> kl4643", "Support"
"kl9832 -> kl7994", "kl7994 -> kl7402", "Support"
"kl12666 -> kl11023", "kl11023 -> kl2932", "Support"
"kl15040 -> kl11041", "kl11041 -> kl6302", "Support"
"kl12756 -> kl11104", "kl11104 -> ¬kl5421", "Support"
"kl11129 -> ¬kl6710", "kl6710 -> kl2525", "Attack"
"kl6487 -> kl2334", "kl2334 -> ¬kl1522", "Support"
"kl6725 -> kl3190", "kl3190 -> ¬kl420", "Support"
"kl11838 -> ¬kl7049", "kl7049 -> ¬kl3981", "Attack"
"kl7049 -> ¬kl3981", "kl3981 -> kl1522", "Attack"
"kl1267 -> kl7049", "kl7049 -> ¬kl3981", "Support"
"kl12517 -> kl3809", "kl3809 -> kl1152", "Support"
"kl14004 -> kl12517", "kl12517 -> kl3809", "Support"
"kl6743 -> ¬kl4118", "kl4118 -> kl420", "Attack"
"kl6743 -> ¬kl4643", "kl4643 -> kl741", "Attack"
"kl12348 -> ¬kl4981", "kl4981 -> kl1956", "Attack"
"kl12348 -> kl7714", "kl7714 -> kl3992", "Support"
"kl6713 -> kl6153", "kl6153 -> kl1522", "Support"
"kl6713 -> kl6153", "kl6153 -> ¬kl328", "Support"
"kl8288 -> ¬kl3006", "kl3006 -> kl1522", "Attack"
"kl11129 -> ¬kl6710", "kl6710 -> kl2525", "Attack"
"kl6710 -> kl2525", "kl2525 -> kl741", "Support"
"kl15040 -> kl11041", "kl11041 -> kl6302", "Support"
"kl11041 -> kl6302", "kl6302 -> ¬kl7994", "Support"
"kl11041 -> kl6302", "kl6302 -> ¬kl6184", "Support"
"kl11041 -> kl6302", "kl6302 -> ¬kl1326", "Support"
"kl11190 -> ¬kl5333", "kl5333 -> ¬kl472", "Attack"
"kl1267 -> kl11190", "kl11190 -> ¬kl5333", "Support"
"kl8994 -> ¬kl3640", "kl3640 -> kl741", "Attack"
"kl7313 -> kl4051", "kl4051 -> kl864", "Support"
"kl9479 -> kl7313", "kl7313 -> kl4051", "Support"
"kl13136 -> ¬kl11374", "kl11374 -> ¬kl3809", "Attack"
"kl11374 -> ¬kl3809", "kl3809 -> kl1152", "Attack"
"kl14142 -> kl11374", "kl11374 -> ¬kl3809", "Support"
"kl14595 -> kl11374", "kl11374 -> ¬kl3809", "Support"
"kl15002 -> kl11374", "kl11374 -> ¬kl3809", "Support"
"kl11664 -> ¬kl3006", "kl3006 -> kl1522", "Attack"
"kl13673 -> kl11664", "kl11664 -> ¬kl3006", "Support"
"kl472 -> ¬kl7838", "kl7838 -> ¬kl5186", "Attack"
"kl7838 -> ¬kl5186", "kl5186 -> kl1682", "Attack"
"kl6514 -> ¬kl2334", "kl2334 -> ¬kl1522", "Attack"
"kl9485 -> kl6514", "kl6514 -> ¬kl2334", "Support"
"kl8019 -> ¬kl4643", "kl4643 -> kl741", "Attack"
"kl8019 -> kl8500", "kl8500 -> kl3107", "Support"
"kl6481 -> kl2334", "kl2334 -> ¬kl1522", "Support"
"kl8220 -> ¬kl5525", "kl5525 -> kl1208", "Attack"
"kl11509 -> kl8220", "kl8220 -> ¬kl5525", "Support"
"kl11307 -> kl8220", "kl8220 -> ¬kl5525", "Support"
"kl8728 -> kl5401", "kl5401 -> ¬kl420", "Support"
"kl11104 -> ¬kl5421", "kl5421 -> kl1824", "Attack"
"kl12756 -> kl11104", "kl11104 -> ¬kl5421", "Support"
"kl8214 -> kl3902", "kl3902 -> kl472", "Support"
"kl1267 -> kl7124", "kl7124 -> kl2932", "Support"
"kl7124 -> kl2932", "kl2932 -> ¬kl331", "Support"
"kl6515 -> kl4051", "kl4051 -> kl864", "Support"
"kl7198 -> kl4837", "kl4837 -> kl1522", "Support"
"kl9480 -> kl7198", "kl7198 -> kl4837", "Support"
"kl9481 -> kl7198", "kl7198 -> kl4837", "Support"
"kl9482 -> kl7198", "kl7198 -> kl4837", "Support"
"kl12348 -> kl7714", "kl7714 -> kl3992", "Support"
"kl7714 -> kl3992", "kl3992 -> kl472", "Support"
"kl6628 -> ¬kl5421", "kl5421 -> kl1824", "Attack"
"kl8240 -> ¬kl3809", "kl3809 -> kl1152", "Attack"
"kl3172 -> ¬kl7994", "kl7994 -> kl7402", "Attack"
"kl3172 -> ¬kl7994", "kl7994 -> kl4643", "Attack"
"kl6302 -> ¬kl7994", "kl7994 -> kl4643", "Attack"
"kl6302 -> ¬kl7994", "kl7994 -> kl7402", "Attack"
"kl9833 -> kl7994", "kl7994 -> kl7402", "Support"
"kl9833 -> kl7994", "kl7994 -> kl4643", "Support"
"kl9834 -> kl7994", "kl7994 -> kl4643", "Support"
"kl9834 -> kl7994", "kl7994 -> kl7402", "Support"
"kl9830 -> kl7994", "kl7994 -> kl7402", "Support"
"kl9830 -> kl7994", "kl7994 -> kl4643", "Support"
"kl9831 -> kl7994", "kl7994 -> kl4643", "Support"
"kl9831 -> kl7994", "kl7994 -> kl7402", "Support"
"kl7994 -> kl4643", "kl4643 -> kl741", "Support"
"kl9832 -> kl7994", "kl7994 -> kl4643", "Support"
"kl9832 -> kl7994", "kl7994 -> kl7402", "Support"
"kl7994 -> kl7402", "kl7402 -> ¬kl4051", "Support"
"kl10688 -> ¬kl3663", "kl3663 -> ¬kl1681", "Attack"
"kl7729 -> ¬kl3666", "kl3666 -> kl5333", "Attack"
"kl7729 -> ¬kl3666", "kl3666 -> ¬kl1133", "Attack"
"kl12359 -> kl7729", "kl7729 -> ¬kl3666", "Support"
"kl7475 -> kl5121", "kl5121 -> ¬kl1152", "Support"
"kl7822 -> kl3567", "kl3567 -> ¬kl328", "Support"
"kl10379 -> kl4981", "kl4981 -> kl1956", "Support"
"kl6499 -> kl2813", "kl2813 -> ¬kl420", "Support"
"kl10689 -> ¬kl3806", "kl3806 -> ¬kl1844", "Attack"
"kl8828 -> kl4177", "kl4177 -> ¬kl1133", "Support"
"kl9938 -> ¬kl7715", "kl7715 -> kl3628", "Attack"
"kl7715 -> kl3628", "kl3628 -> ¬kl472", "Support"
"kl7146 -> ¬kl2330", "kl2330 -> kl1824", "Attack"
"kl10531 -> kl7146", "kl7146 -> ¬kl2330", "Support"
"kl7735 -> kl3837", "kl3837 -> ¬kl1603", "Support"
"kl9107 -> ¬kl6302", "kl6302 -> ¬kl6184", "Attack"
"kl9107 -> ¬kl6302", "kl6302 -> ¬kl1326", "Attack"
"kl9107 -> ¬kl6302", "kl6302 -> ¬kl7994", "Attack"
"kl12702 -> ¬kl12272", "kl12272 -> kl3926", "Attack"
"kl12272 -> kl3926", "kl3926 -> kl472", "Support"
"kl6764 -> kl2417", "kl2417 -> ¬kl1267", "Support"
"kl6476 -> kl6185", "kl6185 -> kl1267", "Support"
"kl10690 -> kl5244", "kl5244 -> ¬kl1152", "Support"
"kl9740 -> ¬kl8203", "kl8203 -> ¬kl2340", "Attack"
"kl8203 -> ¬kl2340", "kl2340 -> kl1152", "Attack"
"kl10198 -> kl7605", "kl7605 -> kl3837", "Support"
"kl7605 -> kl3837", "kl3837 -> ¬kl1603", "Support"
"kl7190 -> kl4209", "kl4209 -> ¬kl2242", "Support"
"kl13776 -> ¬kl11023", "kl11023 -> kl2932", "Attack"
"kl12665 -> kl11023", "kl11023 -> kl2932", "Support"
"kl11023 -> kl2932", "kl2932 -> ¬kl331", "Support"
"kl12666 -> kl11023", "kl11023 -> kl2932", "Support"
"kl6711 -> kl8500", "kl8500 -> kl3107", "Support"
"kl6711 -> kl2525", "kl2525 -> kl741", "Support"
"kl8218 -> kl5333", "kl5333 -> ¬kl472", "Support"
"kl9076 -> ¬kl4177", "kl4177 -> ¬kl1133", "Attack"
"kl12388 -> ¬kl8202", "kl8202 -> kl3904", "Attack"
"kl8202 -> kl3904", "kl3904 -> kl1603", "Support"
"kl8231 -> ¬kl3006", "kl3006 -> kl1522", "Attack"
"kl10381 -> kl4981", "kl4981 -> kl1956", "Support"
"kl8077 -> ¬kl3628", "kl3628 -> ¬kl472", "Attack"
"kl8221 -> kl3992", "kl3992 -> kl472", "Support"
"kl9722 -> ¬kl8813", "kl8813 -> kl2932", "Attack"
"kl1681 -> kl8813", "kl8813 -> kl2932", "Support"
"kl8813 -> kl2932", "kl2932 -> ¬kl331", "Support"
"kl9946 -> kl8813", "kl8813 -> kl2932", "Support"
"kl8499 -> kl6302", "kl6302 -> ¬kl6184", "Support"
"kl8499 -> kl6302", "kl6302 -> ¬kl1326", "Support"
"kl8499 -> kl6302", "kl6302 -> ¬kl7994", "Support"
"kl11221 -> kl3115", "kl3115 -> ¬kl1134", "Support"
"kl11753 -> ¬kl5421", "kl5421 -> kl1824", "Attack"
"kl11220 -> kl3115", "kl3115 -> ¬kl1134", "Support"
"kl6711 -> kl8500", "kl8500 -> kl3107", "Support"
"kl8019 -> kl8500", "kl8500 -> kl3107", "Support"
"kl8500 -> kl3107", "kl3107 -> kl1956", "Support"
"kl11722 -> kl5877", "kl5877 -> ¬kl2242", "Support"
"kl7331 -> ¬kl5244", "kl5244 -> ¬kl1152", "Attack"
"kl7541 -> kl3837", "kl3837 -> ¬kl1603", "Support"
"kl11797 -> ¬kl8103", "kl8103 -> ¬kl5421", "Attack"
"kl8103 -> ¬kl5421", "kl5421 -> kl1824", "Attack"
"kl8096 -> kl4051", "kl4051 -> kl864", "Support"
"kl11306 -> ¬kl4055", "kl4055 -> kl472", "Attack"
"kl13416 -> ¬kl11306", "kl11306 -> ¬kl4055", "Attack"
"kl12388 -> kl11306", "kl11306 -> ¬kl4055", "Support"
"kl420 -> kl11306", "kl11306 -> ¬kl4055", "Support"
"kl13551 -> kl11306", "kl11306 -> ¬kl4055", "Support"
"kl7284 -> kl4055", "kl4055 -> kl472", "Support"
"kl6619 -> ¬kl4643", "kl4643 -> kl741", "Attack"
"kl10337 -> ¬kl6619", "kl6619 -> ¬kl4643", "Attack"
"kl12046 -> ¬kl6184", "kl6184 -> ¬kl864", "Attack"
"kl12046 -> ¬kl6184", "kl6184 -> kl1844", "Attack"
"kl12046 -> kl6340", "kl6340 -> kl597", "Support"
"kl14339 -> kl12046", "kl12046 -> kl6340", "Support"
"kl14339 -> kl12046", "kl12046 -> ¬kl6184", "Support"
"kl7402 -> ¬kl4051", "kl4051 -> kl864", "Attack"
"kl7994 -> kl7402", "kl7402 -> ¬kl4051", "Support"
"kl10878 -> kl6302", "kl6302 -> ¬kl1326", "Support"
"kl10878 -> kl6302", "kl6302 -> ¬kl7994", "Support"
"kl10878 -> kl6302", "kl6302 -> ¬kl6184", "Support"
"kl12819 -> kl12640", "kl12640 -> kl3006", "Support"
"kl13556 -> kl12640", "kl12640 -> kl3006", "Support"
"kl12640 -> kl3006", "kl3006 -> kl1522", "Support"
"kl9221 -> ¬kl8192", "kl8192 -> kl5186", "Attack"
"kl8192 -> kl5186", "kl5186 -> kl1682", "Support"
"kl9435 -> kl7948", "kl7948 -> kl5184", "Support"
"kl10334 -> kl7948", "kl7948 -> kl5184", "Support"
"kl7948 -> kl5184", "kl5184 -> ¬kl472", "Support"
"kl10787 -> ¬kl6494", "kl6494 -> ¬kl3806", "Attack"
"kl6494 -> ¬kl3806", "kl3806 -> ¬kl1844", "Attack"
"kl9589 -> kl6494", "kl6494 -> ¬kl3806", "Support"
"kl8126 -> ¬kl3115", "kl3115 -> ¬kl1134", "Attack"
"kl9076 -> ¬kl4177", "kl4177 -> ¬kl1133", "Attack"
"kl4177 -> ¬kl1133", "kl1133 -> kl151", "Attack"
"kl8828 -> kl4177", "kl4177 -> ¬kl1133", "Support"
"kl4076 -> kl328", "kl328 -> kl157", "Support"
"kl4562 -> kl1267", "kl1267 -> kl7049", "Support"
"kl4562 -> kl1267", "kl1267 -> kl7124", "Support"
"kl4562 -> kl1267", "kl1267 -> kl157", "Support"
"kl4562 -> kl1267", "kl1267 -> kl11190", "Support"
"kl4022 -> ¬kl1267", "kl1267 -> kl157", "Attack"
"kl4022 -> ¬kl1267", "kl1267 -> kl11190", "Attack"
"kl4022 -> ¬kl1267", "kl1267 -> kl7124", "Attack"
"kl4022 -> ¬kl1267", "kl1267 -> kl7049", "Attack"
"kl12272 -> kl3926", "kl3926 -> kl472", "Support"
"kl3926 -> kl472", "kl472 -> ¬kl7838", "Support"
"kl3926 -> kl472", "kl472 -> kl157", "Support"
"kl3920 -> kl1844", "kl1844 -> ¬kl263", "Support"
"kl6421 -> kl2242", "kl2242 -> ¬kl71", "Support"
"kl6295 -> ¬kl1267", "kl1267 -> kl11190", "Attack"
"kl6295 -> ¬kl1267", "kl1267 -> kl157", "Attack"
"kl6295 -> ¬kl1267", "kl1267 -> kl7124", "Attack"
"kl6295 -> ¬kl1267", "kl1267 -> kl7049", "Attack"
"kl5332 -> kl1431", "kl1431 -> ¬kl263", "Support"
"kl12348 -> ¬kl4981", "kl4981 -> kl1956", "Attack"
"kl10381 -> kl4981", "kl4981 -> kl1956", "Support"
"kl10379 -> kl4981", "kl4981 -> kl1956", "Support"
"kl4981 -> kl1956", "kl1956 -> ¬kl157", "Support"
"kl7714 -> kl3992", "kl3992 -> kl472", "Support"
"kl8221 -> kl3992", "kl3992 -> kl472", "Support"
"kl3992 -> kl472", "kl472 -> ¬kl7838", "Support"
"kl3992 -> kl472", "kl472 -> kl157", "Support"
"kl5401 -> ¬kl420", "kl420 -> kl11306", "Attack"
"kl5401 -> ¬kl420", "kl420 -> ¬kl226", "Attack"
"kl8728 -> kl5401", "kl5401 -> ¬kl420", "Support"
"kl8202 -> kl3904", "kl3904 -> kl1603", "Support"
"kl3904 -> kl1603", "kl1603 -> ¬kl226", "Support"
"kl2355 -> kl328", "kl328 -> kl157", "Support"
"kl7838 -> ¬kl5186", "kl5186 -> kl1682", "Attack"
"kl5186 -> kl1682", "kl1682 -> ¬kl71", "Support"
"kl8192 -> kl5186", "kl5186 -> kl1682", "Support"
"kl3007 -> kl1522", "kl1522 -> kl226", "Support"
"kl8126 -> ¬kl3115", "kl3115 -> ¬kl1134", "Attack"
"kl3115 -> ¬kl1134", "kl1134 -> kl151", "Attack"
"kl11221 -> kl3115", "kl3115 -> ¬kl1134", "Support"
"kl11220 -> kl3115", "kl3115 -> ¬kl1134", "Support"
"kl5203 -> ¬kl1603", "kl1603 -> ¬kl226", "Attack"
"kl5184 -> ¬kl472", "kl472 -> kl157", "Attack"
"kl5184 -> ¬kl472", "kl472 -> ¬kl7838", "Attack"
"kl7948 -> kl5184", "kl5184 -> ¬kl472", "Support"
"kl5255 -> ¬kl1267", "kl1267 -> kl7049", "Attack"
"kl5255 -> ¬kl1267", "kl1267 -> kl11190", "Attack"
"kl5255 -> ¬kl1267", "kl1267 -> kl157", "Attack"
"kl5255 -> ¬kl1267", "kl1267 -> kl7124", "Attack"
"kl4062 -> kl328", "kl328 -> kl157", "Support"
"kl8220 -> ¬kl5525", "kl5525 -> kl1208", "Attack"
"kl5525 -> kl1208", "kl1208 -> kl71", "Support"
"kl5525 -> kl1208", "kl1208 -> kl226", "Support"
"kl1824 -> kl5525", "kl5525 -> kl1208", "Support"
"kl8203 -> ¬kl2340", "kl2340 -> kl1152", "Attack"
"kl2340 -> kl1152", "kl1152 -> kl157", "Support"
"kl5403 -> kl1788", "kl1788 -> ¬kl71", "Support"
"kl3651 -> kl1788", "kl1788 -> ¬kl71", "Support"
"kl4053 -> ¬kl1431", "kl1431 -> ¬kl263", "Attack"
"kl2932 -> ¬kl331", "kl331 -> kl263", "Attack"
"kl11023 -> kl2932", "kl2932 -> ¬kl331", "Support"
"kl8813 -> kl2932", "kl2932 -> ¬kl331", "Support"
"kl7124 -> kl2932", "kl2932 -> ¬kl331", "Support"
"kl7146 -> ¬kl2330", "kl2330 -> kl1824", "Attack"
"kl2330 -> kl1824", "kl1824 -> kl226", "Support"
"kl2330 -> kl1824", "kl1824 -> kl5525", "Support"
"kl8214 -> kl3902", "kl3902 -> kl472", "Support"
"kl3902 -> kl472", "kl472 -> kl157", "Support"
"kl3902 -> kl472", "kl472 -> ¬kl7838", "Support"
"kl7729 -> ¬kl3666", "kl3666 -> kl5333", "Attack"
"kl7729 -> ¬kl3666", "kl3666 -> ¬kl1133", "Attack"
"kl3666 -> ¬kl1133", "kl1133 -> kl151", "Attack"
"kl3666 -> kl5333", "kl5333 -> ¬kl472", "Support"
"kl7331 -> ¬kl5244", "kl5244 -> ¬kl1152", "Attack"
"kl5244 -> ¬kl1152", "kl1152 -> kl157", "Attack"
"kl10690 -> kl5244", "kl5244 -> ¬kl1152", "Support"
"kl4645 -> ¬kl1431", "kl1431 -> ¬kl263", "Attack"
"kl5185 -> kl472", "kl472 -> kl157", "Support"
"kl5185 -> kl472", "kl472 -> ¬kl7838", "Support"
"kl4355 -> ¬kl420", "kl420 -> ¬kl226", "Attack"
"kl4355 -> ¬kl420", "kl420 -> kl11306", "Attack"
"kl12046 -> kl6340", "kl6340 -> kl597", "Support"
"kl6340 -> kl597", "kl597 -> ¬kl157", "Support"
"kl6514 -> ¬kl2334", "kl2334 -> ¬kl1522", "Attack"
"kl2334 -> ¬kl1522", "kl1522 -> kl226", "Attack"
"kl6481 -> kl2334", "kl2334 -> ¬kl1522", "Support"
"kl6487 -> kl2334", "kl2334 -> ¬kl1522", "Support"
"kl11374 -> ¬kl3809", "kl3809 -> kl1152", "Attack"
"kl8240 -> ¬kl3809", "kl3809 -> kl1152", "Attack"
"kl3809 -> kl1152", "kl1152 -> kl157", "Support"
"kl12517 -> kl3809", "kl3809 -> kl1152", "Support"
"kl3592 -> kl328", "kl328 -> kl157", "Support"
"kl8994 -> ¬kl3640", "kl3640 -> kl741", "Attack"
"kl3640 -> kl741", "kl741 -> ¬kl226", "Support"
"kl4084 -> kl1681", "kl1681 -> kl157", "Support"
"kl4084 -> kl1681", "kl1681 -> kl8813", "Support"
"kl6494 -> ¬kl3806", "kl3806 -> ¬kl1844", "Attack"
"kl10689 -> ¬kl3806", "kl3806 -> ¬kl1844", "Attack"
"kl3806 -> ¬kl1844", "kl1844 -> ¬kl263", "Attack"
"kl71 -> kl3806", "kl3806 -> ¬kl1844", "Support"
"kl7402 -> ¬kl4051", "kl4051 -> kl864", "Attack"
"kl7313 -> kl4051", "kl4051 -> kl864", "Support"
"kl8096 -> kl4051", "kl4051 -> kl864", "Support"
"kl6515 -> kl4051", "kl4051 -> kl864", "Support"
"kl4051 -> kl864", "kl864 -> kl71", "Support"
"kl4209 -> ¬kl2242", "kl2242 -> ¬kl71", "Attack"
"kl7190 -> kl4209", "kl4209 -> ¬kl2242", "Support"
"kl3629 -> kl1133", "kl1133 -> kl151", "Support"
"kl6743 -> ¬kl4643", "kl4643 -> kl741", "Attack"
"kl6619 -> ¬kl4643", "kl4643 -> kl741", "Attack"
"kl8019 -> ¬kl4643", "kl4643 -> kl741", "Attack"
"kl4643 -> kl741", "kl741 -> ¬kl226", "Support"
"kl7994 -> kl4643", "kl4643 -> kl741", "Support"
"kl6743 -> ¬kl4118", "kl4118 -> kl420", "Attack"
"kl4118 -> kl420", "kl420 -> ¬kl226", "Support"
"kl4118 -> kl420", "kl420 -> kl11306", "Support"
"kl6185 -> kl1267", "kl1267 -> kl157", "Support"
"kl6185 -> kl1267", "kl1267 -> kl11190", "Support"
"kl6185 -> kl1267", "kl1267 -> kl7124", "Support"
"kl6185 -> kl1267", "kl1267 -> kl7049", "Support"
"kl6476 -> kl6185", "kl6185 -> kl1267", "Support"
"kl2409 -> ¬kl1098", "kl1098 -> kl157", "Attack"
"kl8500 -> kl3107", "kl3107 -> kl1956", "Support"
"kl3107 -> kl1956", "kl1956 -> ¬kl157", "Support"
"kl2813 -> ¬kl420", "kl420 -> kl11306", "Attack"
"kl2813 -> ¬kl420", "kl420 -> ¬kl226", "Attack"
"kl6499 -> kl2813", "kl2813 -> ¬kl420", "Support"
"kl6710 -> kl2525", "kl2525 -> kl741", "Support"
"kl2525 -> kl741", "kl741 -> ¬kl226", "Support"
"kl6711 -> kl2525", "kl2525 -> kl741", "Support"
"kl7049 -> ¬kl3981", "kl3981 -> kl1522", "Attack"
"kl3981 -> kl1522", "kl1522 -> kl226", "Support"
"kl3628 -> ¬kl472", "kl472 -> kl157", "Attack"
"kl3628 -> ¬kl472", "kl472 -> ¬kl7838", "Attack"
"kl8077 -> ¬kl3628", "kl3628 -> ¬kl472", "Attack"
"kl7715 -> kl3628", "kl3628 -> ¬kl472", "Support"
"kl7198 -> kl4837", "kl4837 -> kl1522", "Support"
"kl4837 -> kl1522", "kl1522 -> kl226", "Support"
"kl3869 -> ¬kl328", "kl328 -> kl157", "Attack"
"kl6153 -> ¬kl328", "kl328 -> kl157", "Attack"
"kl6713 -> kl6153", "kl6153 -> kl1522", "Support"
"kl6713 -> kl6153", "kl6153 -> ¬kl328", "Support"
"kl6153 -> kl1522", "kl1522 -> kl226", "Support"
"kl5877 -> ¬kl2242", "kl2242 -> ¬kl71", "Attack"
"kl11722 -> kl5877", "kl5877 -> ¬kl2242", "Support"
"kl6302 -> ¬kl7994", "kl7994 -> kl4643", "Attack"
"kl6302 -> ¬kl7994", "kl7994 -> kl7402", "Attack"
"kl6302 -> ¬kl1326", "kl1326 -> ¬kl263", "Attack"
"kl6302 -> ¬kl6184", "kl6184 -> kl1844", "Attack"
"kl6302 -> ¬kl6184", "kl6184 -> ¬kl864", "Attack"
"kl9107 -> ¬kl6302", "kl6302 -> ¬kl6184", "Attack"
"kl9107 -> ¬kl6302", "kl6302 -> ¬kl1326", "Attack"
"kl9107 -> ¬kl6302", "kl6302 -> ¬kl7994", "Attack"
"kl8499 -> kl6302", "kl6302 -> ¬kl6184", "Support"
"kl8499 -> kl6302", "kl6302 -> ¬kl1326", "Support"
"kl8499 -> kl6302", "kl6302 -> ¬kl7994", "Support"
"kl11041 -> kl6302", "kl6302 -> ¬kl7994", "Support"
"kl11041 -> kl6302", "kl6302 -> ¬kl6184", "Support"
"kl11041 -> kl6302", "kl6302 -> ¬kl1326", "Support"
"kl10878 -> kl6302", "kl6302 -> ¬kl1326", "Support"
"kl10878 -> kl6302", "kl6302 -> ¬kl7994", "Support"
"kl10878 -> kl6302", "kl6302 -> ¬kl6184", "Support"
"kl3172 -> ¬kl1326", "kl1326 -> ¬kl263", "Attack"
"kl3172 -> ¬kl7994", "kl7994 -> kl7402", "Attack"
"kl3172 -> ¬kl7994", "kl7994 -> kl4643", "Attack"
"kl3172 -> ¬kl6184", "kl6184 -> ¬kl864", "Attack"
"kl3172 -> ¬kl6184", "kl6184 -> kl1844", "Attack"
"kl3190 -> ¬kl420", "kl420 -> ¬kl226", "Attack"
"kl3190 -> ¬kl420", "kl420 -> kl11306", "Attack"
"kl6725 -> kl3190", "kl3190 -> ¬kl420", "Support"
"kl11306 -> ¬kl4055", "kl4055 -> kl472", "Attack"
"kl4055 -> kl472", "kl472 -> ¬kl7838", "Support"
"kl4055 -> kl472", "kl472 -> kl157", "Support"
"kl7284 -> kl4055", "kl4055 -> kl472", "Support"
