arg1, arg2, attack_support
"wd787 -> wd236", "wd236 -> wd9", "Support"
"wd389 -> wd238", "wd238 -> ¬wd9", "Support"
"wd1219 -> ¬wd506", "wd506 -> ¬wd786", "Attack"
"wd1219 -> ¬wd506", "wd506 -> ¬wd236", "Attack"
"wd1219 -> ¬wd506", "wd506 -> wd235", "Attack"
"wd1451 -> ¬wd506", "wd506 -> ¬wd236", "Attack"
"wd1451 -> ¬wd506", "wd506 -> ¬wd786", "Attack"
"wd1451 -> ¬wd506", "wd506 -> wd235", "Attack"
"wd506 -> ¬wd786", "wd786 -> ¬wd544", "Attack"
"wd506 -> ¬wd786", "wd786 -> wd239", "Attack"
"wd1343 -> ¬wd506", "wd506 -> wd235", "Attack"
"wd1343 -> ¬wd506", "wd506 -> ¬wd236", "Attack"
"wd1343 -> ¬wd506", "wd506 -> ¬wd786", "Attack"
"wd506 -> ¬wd236", "wd236 -> wd9", "Attack"
"wd506 -> wd235", "wd235 -> ¬wd9", "Support"
"wd433 -> ¬wd72", "wd72 -> ¬wd9", "Attack"
"wd396 -> wd240", "wd240 -> ¬wd9", "Support"
"wd429 -> wd240", "wd240 -> ¬wd9", "Support"
"wd781 -> ¬wd233", "wd233 -> wd9", "Attack"
"wd783 -> ¬wd233", "wd233 -> wd9", "Attack"
"wd782 -> ¬wd233", "wd233 -> wd9", "Attack"
"wd544 -> ¬wd233", "wd233 -> wd9", "Attack"
"wd774 -> wd233", "wd233 -> wd9", "Support"
"wd795 -> wd233", "wd233 -> wd9", "Support"
"wd785 -> wd233", "wd233 -> wd9", "Support"
"wd784 -> wd233", "wd233 -> wd9", "Support"
"wd773 -> wd233", "wd233 -> wd9", "Support"
"wd1092 -> wd233", "wd233 -> wd9", "Support"
"wd541 -> ¬wd105", "wd105 -> ¬wd9", "Attack"
"wd1047 -> ¬wd105", "wd105 -> ¬wd9", "Attack"
"wd450 -> ¬wd72", "wd72 -> ¬wd9", "Attack"
"wd433 -> ¬wd72", "wd72 -> ¬wd9", "Attack"
"wd435 -> ¬wd72", "wd72 -> ¬wd9", "Attack"
"wd434 -> ¬wd72", "wd72 -> ¬wd9", "Attack"
"wd796 -> ¬wd239", "wd239 -> wd9", "Attack"
"wd791 -> wd239", "wd239 -> wd9", "Support"
"wd786 -> wd239", "wd239 -> wd9", "Support"
"wd790 -> wd239", "wd239 -> wd9", "Support"
"wd792 -> wd239", "wd239 -> wd9", "Support"
"wd775 -> wd239", "wd239 -> wd9", "Support"
"wd509 -> ¬wd236", "wd236 -> wd9", "Attack"
"wd508 -> ¬wd236", "wd236 -> wd9", "Attack"
"wd506 -> ¬wd236", "wd236 -> wd9", "Attack"
"wd507 -> ¬wd236", "wd236 -> wd9", "Attack"
"wd789 -> wd236", "wd236 -> wd9", "Support"
"wd794 -> wd236", "wd236 -> wd9", "Support"
"wd776 -> wd236", "wd236 -> wd9", "Support"
"wd787 -> wd236", "wd236 -> wd9", "Support"
"wd446 -> ¬wd234", "wd234 -> wd9", "Attack"
"wd885 -> ¬wd234", "wd234 -> wd9", "Attack"
"wd445 -> ¬wd234", "wd234 -> wd9", "Attack"
"wd788 -> wd234", "wd234 -> wd9", "Support"
"wd779 -> ¬wd238", "wd238 -> ¬wd9", "Attack"
"wd389 -> wd238", "wd238 -> ¬wd9", "Support"
"wd633 -> wd238", "wd238 -> ¬wd9", "Support"
"wd772 -> wd238", "wd238 -> ¬wd9", "Support"
"wd797 -> wd238", "wd238 -> ¬wd9", "Support"
"wd632 -> wd238", "wd238 -> ¬wd9", "Support"
"wd665 -> wd238", "wd238 -> ¬wd9", "Support"
"wd776 -> ¬wd235", "wd235 -> ¬wd9", "Attack"
"wd787 -> ¬wd235", "wd235 -> ¬wd9", "Attack"
"wd789 -> ¬wd235", "wd235 -> ¬wd9", "Attack"
"wd794 -> ¬wd235", "wd235 -> ¬wd9", "Attack"
"wd506 -> wd235", "wd235 -> ¬wd9", "Support"
"wd509 -> wd235", "wd235 -> ¬wd9", "Support"
"wd507 -> wd235", "wd235 -> ¬wd9", "Support"
"wd508 -> wd235", "wd235 -> ¬wd9", "Support"
"wd793 -> wd237", "wd237 -> wd9", "Support"
"wd1892 -> wd237", "wd237 -> wd9", "Support"
"wd777 -> wd237", "wd237 -> wd9", "Support"
"wd1893 -> wd237", "wd237 -> wd9", "Support"
"wd778 -> wd237", "wd237 -> wd9", "Support"
"wd780 -> wd237", "wd237 -> wd9", "Support"
"wd1578 -> ¬wd790", "wd790 -> wd239", "Attack"
"wd1581 -> ¬wd790", "wd790 -> wd239", "Attack"
"wd781 -> ¬wd790", "wd790 -> wd239", "Attack"
"wd783 -> ¬wd790", "wd790 -> wd239", "Attack"
"wd790 -> wd239", "wd239 -> wd9", "Support"
"wd1571 -> ¬wd791", "wd791 -> wd239", "Attack"
"wd791 -> wd239", "wd239 -> wd9", "Support"
"wd509 -> ¬wd236", "wd236 -> wd9", "Attack"
"wd2465 -> ¬wd509", "wd509 -> ¬wd236", "Attack"
"wd2465 -> ¬wd509", "wd509 -> wd235", "Attack"
"wd1659 -> ¬wd509", "wd509 -> wd235", "Attack"
"wd1659 -> ¬wd509", "wd509 -> ¬wd236", "Attack"
"wd509 -> wd235", "wd235 -> ¬wd9", "Support"
"wd885 -> ¬wd450", "wd450 -> ¬wd72", "Attack"
"wd885 -> ¬wd234", "wd234 -> wd9", "Attack"
"wd772 -> wd238", "wd238 -> ¬wd9", "Support"
"wd1203 -> ¬wd774", "wd774 -> wd233", "Attack"
"wd783 -> ¬wd774", "wd774 -> wd233", "Attack"
"wd774 -> wd233", "wd233 -> wd9", "Support"
"wd445 -> ¬wd234", "wd234 -> wd9", "Attack"
"wd541 -> ¬wd105", "wd105 -> ¬wd9", "Attack"
"wd665 -> wd238", "wd238 -> ¬wd9", "Support"
"wd783 -> ¬wd795", "wd795 -> wd233", "Attack"
"wd795 -> wd233", "wd233 -> wd9", "Support"
"wd1955 -> ¬wd633", "wd633 -> wd238", "Attack"
"wd633 -> wd238", "wd238 -> ¬wd9", "Support"
"wd1570 -> ¬wd782", "wd782 -> ¬wd233", "Attack"
"wd782 -> ¬wd233", "wd233 -> wd9", "Attack"
"wd1455 -> ¬wd782", "wd782 -> ¬wd233", "Attack"
"wd783 -> ¬wd790", "wd790 -> wd239", "Attack"
"wd783 -> ¬wd233", "wd233 -> wd9", "Attack"
"wd783 -> ¬wd774", "wd774 -> wd233", "Attack"
"wd783 -> ¬wd773", "wd773 -> wd233", "Attack"
"wd783 -> ¬wd786", "wd786 -> wd239", "Attack"
"wd783 -> ¬wd786", "wd786 -> ¬wd544", "Attack"
"wd783 -> ¬wd795", "wd795 -> wd233", "Attack"
"wd783 -> ¬wd435", "wd435 -> ¬wd72", "Attack"
"wd789 -> ¬wd235", "wd235 -> ¬wd9", "Attack"
"wd789 -> wd236", "wd236 -> wd9", "Support"
"wd2232 -> ¬wd788", "wd788 -> wd234", "Attack"
"wd2236 -> ¬wd788", "wd788 -> wd234", "Attack"
"wd2235 -> ¬wd788", "wd788 -> wd234", "Attack"
"wd2233 -> ¬wd788", "wd788 -> wd234", "Attack"
"wd1449 -> ¬wd788", "wd788 -> wd234", "Attack"
"wd2234 -> ¬wd788", "wd788 -> wd234", "Attack"
"wd788 -> wd234", "wd234 -> wd9", "Support"
"wd1892 -> wd237", "wd237 -> wd9", "Support"
"wd446 -> ¬wd234", "wd234 -> wd9", "Attack"
"wd1450 -> ¬wd446", "wd446 -> ¬wd234", "Attack"
"wd450 -> ¬wd72", "wd72 -> ¬wd9", "Attack"
"wd885 -> ¬wd450", "wd450 -> ¬wd72", "Attack"
"wd1544 -> ¬wd450", "wd450 -> ¬wd72", "Attack"
"wd1616 -> wd450", "wd450 -> ¬wd72", "Support"
"wd1613 -> wd450", "wd450 -> ¬wd72", "Support"
"wd1612 -> wd450", "wd450 -> ¬wd72", "Support"
"wd1614 -> wd450", "wd450 -> ¬wd72", "Support"
"wd1615 -> wd450", "wd450 -> ¬wd72", "Support"
"wd1452 -> ¬wd786", "wd786 -> ¬wd544", "Attack"
"wd1452 -> ¬wd786", "wd786 -> wd239", "Attack"
"wd1256 -> ¬wd786", "wd786 -> wd239", "Attack"
"wd1256 -> ¬wd786", "wd786 -> ¬wd544", "Attack"
"wd506 -> ¬wd786", "wd786 -> ¬wd544", "Attack"
"wd506 -> ¬wd786", "wd786 -> wd239", "Attack"
"wd1454 -> ¬wd786", "wd786 -> wd239", "Attack"
"wd1454 -> ¬wd786", "wd786 -> ¬wd544", "Attack"
"wd786 -> ¬wd544", "wd544 -> ¬wd233", "Attack"
"wd783 -> ¬wd786", "wd786 -> wd239", "Attack"
"wd783 -> ¬wd786", "wd786 -> ¬wd544", "Attack"
"wd786 -> wd239", "wd239 -> wd9", "Support"
"wd779 -> ¬wd238", "wd238 -> ¬wd9", "Attack"
"wd796 -> ¬wd239", "wd239 -> wd9", "Attack"
"wd2383 -> ¬wd797", "wd797 -> wd238", "Attack"
"wd797 -> wd238", "wd238 -> ¬wd9", "Support"
"wd1456 -> ¬wd784", "wd784 -> wd233", "Attack"
"wd784 -> wd233", "wd233 -> wd9", "Support"
"wd776 -> ¬wd235", "wd235 -> ¬wd9", "Attack"
"wd776 -> wd236", "wd236 -> wd9", "Support"
"wd1290 -> ¬wd396", "wd396 -> wd240", "Attack"
"wd1146 -> ¬wd396", "wd396 -> wd240", "Attack"
"wd396 -> wd240", "wd240 -> ¬wd9", "Support"
"wd1633 -> ¬wd792", "wd792 -> wd239", "Attack"
"wd792 -> wd239", "wd239 -> wd9", "Support"
"wd1448 -> ¬wd794", "wd794 -> wd236", "Attack"
"wd1448 -> ¬wd794", "wd794 -> ¬wd235", "Attack"
"wd794 -> ¬wd235", "wd235 -> ¬wd9", "Attack"
"wd794 -> wd236", "wd236 -> wd9", "Support"
"wd783 -> ¬wd435", "wd435 -> ¬wd72", "Attack"
"wd1638 -> ¬wd435", "wd435 -> ¬wd72", "Attack"
"wd435 -> ¬wd72", "wd72 -> ¬wd9", "Attack"
"wd775 -> wd239", "wd239 -> wd9", "Support"
"wd1460 -> ¬wd773", "wd773 -> wd233", "Attack"
"wd783 -> ¬wd773", "wd773 -> wd233", "Attack"
"wd773 -> wd233", "wd233 -> wd9", "Support"
"wd1410 -> ¬wd781", "wd781 -> ¬wd790", "Attack"
"wd1410 -> ¬wd781", "wd781 -> ¬wd233", "Attack"
"wd781 -> ¬wd790", "wd790 -> wd239", "Attack"
"wd781 -> ¬wd233", "wd233 -> wd9", "Attack"
"wd2538 -> ¬wd781", "wd781 -> ¬wd233", "Attack"
"wd2538 -> ¬wd781", "wd781 -> ¬wd790", "Attack"
"wd1406 -> ¬wd780", "wd780 -> wd237", "Attack"
"wd1407 -> ¬wd780", "wd780 -> wd237", "Attack"
"wd780 -> wd237", "wd237 -> wd9", "Support"
"wd1092 -> wd233", "wd233 -> wd9", "Support"
"wd434 -> ¬wd72", "wd72 -> ¬wd9", "Attack"
"wd1647 -> ¬wd429", "wd429 -> wd240", "Attack"
"wd1462 -> ¬wd429", "wd429 -> wd240", "Attack"
"wd1459 -> ¬wd429", "wd429 -> wd240", "Attack"
"wd1643 -> ¬wd429", "wd429 -> wd240", "Attack"
"wd429 -> wd240", "wd240 -> ¬wd9", "Support"
"wd508 -> ¬wd236", "wd236 -> wd9", "Attack"
"wd1253 -> ¬wd508", "wd508 -> wd235", "Attack"
"wd1253 -> ¬wd508", "wd508 -> ¬wd236", "Attack"
"wd508 -> wd235", "wd235 -> ¬wd9", "Support"
"wd1893 -> wd237", "wd237 -> wd9", "Support"
"wd1454 -> ¬wd793", "wd793 -> wd237", "Attack"
"wd793 -> wd237", "wd237 -> wd9", "Support"
