arg1, arg2, attack_support
"kl15287 -> ¬kl13536", "kl13536 -> kl9574", "Attack"
"kl13536 -> kl9574", "kl9574 -> kl7410", "Support"
"kl8930 -> kl13536", "kl13536 -> kl9574", "Support"
"kl14062 -> ¬kl9516", "kl9516 -> ¬kl7552", "Attack"
"kl15653 -> kl14062", "kl14062 -> ¬kl9516", "Support"
"kl13479 -> kl10041", "kl10041 -> kl8494", "Support"
"kl9968 -> kl7552", "kl7552 -> kl3402", "Support"
"kl12963 -> kl12622", "kl12622 -> kl3242", "Support"
"kl9531 -> ¬kl7979", "kl7979 -> ¬kl3246", "Attack"
"kl9575 -> kl8494", "kl8494 -> kl3252", "Support"
"kl15136 -> kl13200", "kl13200 -> kl10919", "Support"
"kl16526 -> kl13200", "kl13200 -> kl10919", "Support"
"kl13200 -> kl10919", "kl10919 -> kl4835", "Support"
"kl9841 -> kl7552", "kl7552 -> kl3402", "Support"
"kl9570 -> kl7406", "kl7406 -> kl3239", "Support"
"kl9489 -> ¬kl8940", "kl8940 -> kl2521", "Attack"
"kl10342 -> kl7407", "kl7407 -> ¬kl3231", "Support"
"kl14190 -> kl10342", "kl10342 -> kl7407", "Support"
"kl13187 -> ¬kl9572", "kl9572 -> kl7410", "Attack"
"kl13462 -> kl9572", "kl9572 -> kl7410", "Support"
"kl8300 -> kl9572", "kl9572 -> kl7410", "Support"
"kl9572 -> kl7410", "kl7410 -> kl3246", "Support"
"kl13524 -> kl9572", "kl9572 -> kl7410", "Support"
"kl12801 -> kl10919", "kl10919 -> kl4835", "Support"
"kl10506 -> kl7408", "kl7408 -> kl3238", "Support"
"kl9437 -> ¬kl7233", "kl7233 -> ¬kl3242", "Attack"
"kl9286 -> kl7066", "kl7066 -> kl3250", "Support"
"kl9203 -> ¬kl7552", "kl7552 -> kl3402", "Attack"
"kl9569 -> kl7979", "kl7979 -> ¬kl3246", "Support"
"kl12024 -> ¬kl7233", "kl7233 -> ¬kl3242", "Attack"
"kl9869 -> kl7066", "kl7066 -> kl3250", "Support"
"kl12671 -> kl9869", "kl9869 -> kl7066", "Support"
"kl9973 -> kl8300", "kl8300 -> kl9572", "Support"
"kl9973 -> kl8300", "kl8300 -> kl3246", "Support"
"kl9871 -> kl7406", "kl7406 -> kl3239", "Support"
"kl9516 -> ¬kl7552", "kl7552 -> kl3402", "Attack"
"kl14062 -> ¬kl9516", "kl9516 -> ¬kl7552", "Attack"
"kl12677 -> kl9516", "kl9516 -> ¬kl7552", "Support"
"kl14071 -> ¬kl9574", "kl9574 -> kl7410", "Attack"
"kl8397 -> kl9574", "kl9574 -> kl7410", "Support"
"kl13536 -> kl9574", "kl9574 -> kl7410", "Support"
"kl9574 -> kl7410", "kl7410 -> kl3246", "Support"
"kl9517 -> kl7407", "kl7407 -> ¬kl3231", "Support"
"kl14465 -> kl9350", "kl9350 -> kl6769", "Support"
"kl12815 -> kl9350", "kl9350 -> kl6769", "Support"
"kl9350 -> kl6769", "kl6769 -> kl3242", "Support"
"kl9283 -> kl7406", "kl7406 -> kl3239", "Support"
"kl10937 -> kl7410", "kl7410 -> kl3246", "Support"
"kl13523 -> kl10937", "kl10937 -> kl7410", "Support"
"kl9282 -> kl7552", "kl7552 -> kl3402", "Support"
"kl13520 -> kl9571", "kl9571 -> kl7979", "Support"
"kl14069 -> kl9571", "kl9571 -> kl7979", "Support"
"kl9571 -> kl7979", "kl7979 -> ¬kl3246", "Support"
"kl9812 -> kl7979", "kl7979 -> ¬kl3246", "Support"
"kl10163 -> kl7066", "kl7066 -> kl3250", "Support"
"kl13759 -> ¬kl10041", "kl10041 -> kl8494", "Attack"
"kl10041 -> kl8494", "kl8494 -> kl3252", "Support"
"kl13479 -> kl10041", "kl10041 -> kl8494", "Support"
"kl14571 -> kl10041", "kl10041 -> kl8494", "Support"
"kl9385 -> ¬kl8940", "kl8940 -> kl2521", "Attack"
"kl11054 -> kl8397", "kl8397 -> kl3246", "Support"
"kl11054 -> kl8397", "kl8397 -> kl9574", "Support"
"kl9289 -> kl8551", "kl8551 -> kl3402", "Support"
"kl9169 -> kl7416", "kl7416 -> kl3238", "Support"
"kl9796 -> kl7417", "kl7417 -> kl3236", "Support"
"kl14545 -> kl12612", "kl12612 -> kl7979", "Support"
"kl12612 -> kl7979", "kl7979 -> ¬kl3246", "Support"
"kl13530 -> kl12612", "kl12612 -> kl7979", "Support"
"kl9452 -> kl8940", "kl8940 -> kl2521", "Support"
"kl13232 -> kl9452", "kl9452 -> kl8940", "Support"
"kl14033 -> ¬kl10265", "kl10265 -> kl8940", "Attack"
"kl14035 -> kl10265", "kl10265 -> kl8940", "Support"
"kl10265 -> kl8940", "kl8940 -> kl2521", "Support"
"kl14515 -> kl10265", "kl10265 -> kl8940", "Support"
"kl9461 -> ¬kl7233", "kl7233 -> ¬kl3242", "Attack"
"kl9829 -> kl8397", "kl8397 -> kl3246", "Support"
"kl9829 -> kl8397", "kl8397 -> kl9574", "Support"
"kl12744 -> ¬kl9573", "kl9573 -> kl7410", "Attack"
"kl13179 -> kl9573", "kl9573 -> kl7410", "Support"
"kl13180 -> kl9573", "kl9573 -> kl7410", "Support"
"kl9573 -> kl7410", "kl7410 -> kl3246", "Support"
"kl9284 -> kl7408", "kl7408 -> kl3238", "Support"
"kl9796 -> kl7417", "kl7417 -> kl3236", "Support"
"kl7417 -> kl3236", "kl3236 -> kl780", "Support"
"kl7405 -> kl3246", "kl3246 -> kl776", "Support"
"kl10941 -> kl3402", "kl3402 -> kl1937", "Support"
"kl6682 -> ¬kl3245", "kl3245 -> kl782", "Attack"
"kl11531 -> kl3240", "kl3240 -> kl773", "Support"
"kl9169 -> kl7416", "kl7416 -> kl3238", "Support"
"kl7416 -> kl3238", "kl3238 -> ¬kl783", "Support"
"kl11238 -> kl3247", "kl3247 -> kl782", "Support"
"kl6740 -> kl5044", "kl5044 -> kl784", "Support"
"kl7937 -> kl3241", "kl3241 -> ¬kl2036", "Support"
"kl7937 -> kl3241", "kl3241 -> kl2909", "Support"
"kl7167 -> ¬kl4906", "kl4906 -> kl626", "Attack"
"kl6633 -> ¬kl3245", "kl3245 -> kl782", "Attack"
"kl7952 -> kl3896", "kl3896 -> ¬kl779", "Support"
"kl7296 -> kl3402", "kl3402 -> kl1937", "Support"
"kl6451 -> kl3241", "kl3241 -> kl2909", "Support"
"kl6451 -> kl3241", "kl3241 -> ¬kl2036", "Support"
"kl9096 -> kl2909", "kl2909 -> kl1937", "Support"
"kl6801 -> kl5231", "kl5231 -> kl865", "Support"
"kl10861 -> kl3240", "kl3240 -> kl773", "Support"
"kl7411 -> kl3230", "kl3230 -> kl779", "Support"
"kl7380 -> kl6018", "kl6018 -> kl1507", "Support"
"kl6739 -> kl5462", "kl5462 -> kl395", "Support"
"kl7412 -> kl3247", "kl3247 -> kl782", "Support"
"kl7147 -> kl5341", "kl5341 -> kl780", "Support"
"kl7415 -> kl3252", "kl3252 -> ¬kl783", "Support"
"kl7930 -> kl3233", "kl3233 -> ¬kl1578", "Support"
"kl9516 -> ¬kl7552", "kl7552 -> kl3402", "Attack"
"kl9203 -> ¬kl7552", "kl7552 -> kl3402", "Attack"
"kl9841 -> kl7552", "kl7552 -> kl3402", "Support"
"kl7552 -> kl3402", "kl3402 -> kl1937", "Support"
"kl9282 -> kl7552", "kl7552 -> kl3402", "Support"
"kl9968 -> kl7552", "kl7552 -> kl3402", "Support"
"kl7214 -> kl4080", "kl4080 -> kl781", "Support"
"kl8930 -> kl3246", "kl3246 -> kl776", "Support"
"kl8930 -> kl13536", "kl13536 -> kl9574", "Support"
"kl7409 -> kl3238", "kl3238 -> ¬kl783", "Support"
"kl9284 -> kl7408", "kl7408 -> kl3238", "Support"
"kl10506 -> kl7408", "kl7408 -> kl3238", "Support"
"kl7408 -> kl3238", "kl3238 -> ¬kl783", "Support"
"kl6769 -> kl3242", "kl3242 -> ¬kl782", "Support"
"kl9350 -> kl6769", "kl6769 -> kl3242", "Support"
"kl9385 -> ¬kl8940", "kl8940 -> kl2521", "Attack"
"kl9489 -> ¬kl8940", "kl8940 -> kl2521", "Attack"
"kl9452 -> kl8940", "kl8940 -> kl2521", "Support"
"kl8940 -> kl2521", "kl2521 -> ¬kl1937", "Support"
"kl10265 -> kl8940", "kl8940 -> kl2521", "Support"
"kl9572 -> kl7410", "kl7410 -> kl3246", "Support"
"kl9573 -> kl7410", "kl7410 -> kl3246", "Support"
"kl9574 -> kl7410", "kl7410 -> kl3246", "Support"
"kl10937 -> kl7410", "kl7410 -> kl3246", "Support"
"kl7410 -> kl3246", "kl3246 -> kl776", "Support"
"kl7140 -> kl3230", "kl3230 -> kl779", "Support"
"kl8020 -> kl3245", "kl3245 -> kl782", "Support"
"kl6813 -> kl3232", "kl3232 -> kl776", "Support"
"kl7418 -> kl3234", "kl3234 -> kl783", "Support"
"kl10847 -> kl2956", "kl2956 -> kl778", "Support"
"kl9437 -> ¬kl7233", "kl7233 -> ¬kl3242", "Attack"
"kl7233 -> ¬kl3242", "kl3242 -> ¬kl782", "Attack"
"kl9461 -> ¬kl7233", "kl7233 -> ¬kl3242", "Attack"
"kl12024 -> ¬kl7233", "kl7233 -> ¬kl3242", "Attack"
"kl12963 -> kl12622", "kl12622 -> kl3242", "Support"
"kl12622 -> kl3242", "kl3242 -> ¬kl782", "Support"
"kl6735 -> kl3236", "kl3236 -> kl780", "Support"
"kl6735 -> kl3238", "kl3238 -> ¬kl783", "Support"
"kl7961 -> kl3237", "kl3237 -> kl783", "Support"
"kl9531 -> ¬kl7979", "kl7979 -> ¬kl3246", "Attack"
"kl7979 -> ¬kl3246", "kl3246 -> kl776", "Attack"
"kl9571 -> kl7979", "kl7979 -> ¬kl3246", "Support"
"kl9569 -> kl7979", "kl7979 -> ¬kl3246", "Support"
"kl12612 -> kl7979", "kl7979 -> ¬kl3246", "Support"
"kl9812 -> kl7979", "kl7979 -> ¬kl3246", "Support"
"kl9105 -> kl3240", "kl3240 -> kl773", "Support"
"kl7407 -> ¬kl3231", "kl3231 -> kl773", "Attack"
"kl10342 -> kl7407", "kl7407 -> ¬kl3231", "Support"
"kl9517 -> kl7407", "kl7407 -> ¬kl3231", "Support"
"kl6484 -> ¬kl3402", "kl3402 -> kl1937", "Attack"
"kl8300 -> kl9572", "kl9572 -> kl7410", "Support"
"kl8300 -> kl3246", "kl3246 -> kl776", "Support"
"kl9973 -> kl8300", "kl8300 -> kl9572", "Support"
"kl9973 -> kl8300", "kl8300 -> kl3246", "Support"
"kl12801 -> kl10919", "kl10919 -> kl4835", "Support"
"kl13200 -> kl10919", "kl10919 -> kl4835", "Support"
"kl10919 -> kl4835", "kl4835 -> kl1507", "Support"
"kl9027 -> kl3242", "kl3242 -> ¬kl782", "Support"
"kl11723 -> kl3868", "kl3868 -> kl3246", "Support"
"kl11723 -> kl3868", "kl3868 -> kl774", "Support"
"kl7938 -> kl3237", "kl3237 -> kl783", "Support"
"kl9575 -> kl8494", "kl8494 -> kl3252", "Support"
"kl8494 -> kl3252", "kl3252 -> ¬kl783", "Support"
"kl10041 -> kl8494", "kl8494 -> kl3252", "Support"
"kl8069 -> kl3245", "kl3245 -> kl782", "Support"
"kl9570 -> kl7406", "kl7406 -> kl3239", "Support"
"kl9871 -> kl7406", "kl7406 -> kl3239", "Support"
"kl9283 -> kl7406", "kl7406 -> kl3239", "Support"
"kl7406 -> kl3239", "kl3239 -> kl1872", "Support"
"kl8551 -> kl3402", "kl3402 -> kl1937", "Support"
"kl9289 -> kl8551", "kl8551 -> kl3402", "Support"
"kl9031 -> kl3245", "kl3245 -> kl782", "Support"
"kl7413 -> kl4080", "kl4080 -> kl781", "Support"
"kl7551 -> ¬kl3402", "kl3402 -> kl1937", "Attack"
"kl10897 -> kl3237", "kl3237 -> kl783", "Support"
"kl11135 -> kl3245", "kl3245 -> kl782", "Support"
"kl9028 -> kl3260", "kl3260 -> ¬kl774", "Support"
"kl7131 -> ¬kl4835", "kl4835 -> kl1507", "Attack"
"kl8397 -> kl3246", "kl3246 -> kl776", "Support"
"kl9829 -> kl8397", "kl8397 -> kl3246", "Support"
"kl9829 -> kl8397", "kl8397 -> kl9574", "Support"
"kl11054 -> kl8397", "kl8397 -> kl3246", "Support"
"kl11054 -> kl8397", "kl8397 -> kl9574", "Support"
"kl8397 -> kl9574", "kl9574 -> kl7410", "Support"
"kl9025 -> ¬kl3250", "kl3250 -> kl776", "Attack"
"kl7066 -> kl3250", "kl3250 -> kl776", "Support"
"kl9869 -> kl7066", "kl7066 -> kl3250", "Support"
"kl10163 -> kl7066", "kl7066 -> kl3250", "Support"
"kl9286 -> kl7066", "kl7066 -> kl3250", "Support"
"kl11723 -> kl3868", "kl3868 -> kl3246", "Support"
"kl11723 -> kl3868", "kl3868 -> kl774", "Support"
"kl3868 -> kl774", "kl774 -> kl102", "Support"
"kl3868 -> kl3246", "kl3246 -> kl776", "Support"
"kl3249 -> kl783", "kl783 -> kl100", "Support"
"kl3229 -> kl779", "kl779 -> kl102", "Support"
"kl4538 -> kl777", "kl777 -> kl101", "Support"
"kl4870 -> ¬kl865", "kl865 -> ¬kl100", "Attack"
"kl2952 -> kl644", "kl644 -> kl244", "Support"
"kl6018 -> kl1507", "kl1507 -> ¬kl101", "Support"
"kl7380 -> kl6018", "kl6018 -> kl1507", "Support"
"kl3248 -> ¬kl776", "kl776 -> kl100", "Attack"
"kl4430 -> kl1069", "kl1069 -> kl103", "Support"
"kl10847 -> kl2956", "kl2956 -> kl778", "Support"
"kl2956 -> kl778", "kl778 -> ¬kl102", "Support"
"kl3034 -> kl644", "kl644 -> kl244", "Support"
"kl5343 -> kl1766", "kl1766 -> ¬kl100", "Support"
"kl3239 -> kl1872", "kl1872 -> kl103", "Support"
"kl7406 -> kl3239", "kl3239 -> kl1872", "Support"
"kl6801 -> kl5231", "kl5231 -> kl865", "Support"
"kl5231 -> kl865", "kl865 -> ¬kl100", "Support"
"kl7214 -> kl4080", "kl4080 -> kl781", "Support"
"kl4080 -> kl781", "kl781 -> ¬kl100", "Support"
"kl7413 -> kl4080", "kl4080 -> kl781", "Support"
"kl5344 -> ¬kl3243", "kl3243 -> ¬kl1766", "Attack"
"kl5344 -> kl1766", "kl1766 -> ¬kl100", "Support"
"kl9025 -> ¬kl3250", "kl3250 -> kl776", "Attack"
"kl7066 -> kl3250", "kl3250 -> kl776", "Support"
"kl3250 -> kl776", "kl776 -> kl100", "Support"
"kl2906 -> kl1950", "kl1950 -> ¬kl102", "Support"
"kl2906 -> kl1767", "kl1767 -> ¬kl101", "Support"
"kl6317 -> kl1578", "kl1578 -> ¬kl103", "Support"
"kl6317 -> kl1578", "kl1578 -> kl13232", "Support"
"kl3244 -> ¬kl784", "kl784 -> kl102", "Attack"
"kl2295 -> kl781", "kl781 -> ¬kl100", "Support"
"kl3233 -> ¬kl1578", "kl1578 -> kl13232", "Attack"
"kl3233 -> ¬kl1578", "kl1578 -> ¬kl103", "Attack"
"kl7930 -> kl3233", "kl3233 -> ¬kl1578", "Support"
"kl7167 -> ¬kl4906", "kl4906 -> kl626", "Attack"
"kl4906 -> kl626", "kl626 -> kl244", "Support"
"kl2815 -> ¬kl784", "kl784 -> kl102", "Attack"
"kl6739 -> kl5462", "kl5462 -> kl395", "Support"
"kl5462 -> kl395", "kl395 -> kl244", "Support"
"kl5462 -> kl395", "kl395 -> kl781", "Support"
"kl7131 -> ¬kl4835", "kl4835 -> kl1507", "Attack"
"kl10919 -> kl4835", "kl4835 -> kl1507", "Support"
"kl4835 -> kl1507", "kl1507 -> ¬kl101", "Support"
"kl2817 -> kl782", "kl782 -> kl100", "Support"
"kl7140 -> kl3230", "kl3230 -> kl779", "Support"
"kl3230 -> kl779", "kl779 -> kl102", "Support"
"kl7411 -> kl3230", "kl3230 -> kl779", "Support"
"kl5058 -> ¬kl784", "kl784 -> kl102", "Attack"
"kl5342 -> kl772", "kl772 -> ¬kl103", "Support"
"kl2609 -> kl865", "kl865 -> ¬kl100", "Support"
"kl3241 -> kl2909", "kl2909 -> kl1937", "Support"
"kl9096 -> kl2909", "kl2909 -> kl1937", "Support"
"kl2909 -> kl1937", "kl1937 -> ¬kl101", "Support"
"kl3235 -> kl777", "kl777 -> kl101", "Support"
"kl2521 -> ¬kl1937", "kl1937 -> ¬kl101", "Attack"
"kl8940 -> kl2521", "kl2521 -> ¬kl1937", "Support"
"kl2953 -> ¬kl644", "kl644 -> kl244", "Attack"
"kl3252 -> ¬kl783", "kl783 -> kl100", "Attack"
"kl7415 -> kl3252", "kl3252 -> ¬kl783", "Support"
"kl8494 -> kl3252", "kl3252 -> ¬kl783", "Support"
"kl3896 -> ¬kl779", "kl779 -> kl102", "Attack"
"kl7952 -> kl3896", "kl3896 -> ¬kl779", "Support"
"kl7979 -> ¬kl3246", "kl3246 -> kl776", "Attack"
"kl7410 -> kl3246", "kl3246 -> kl776", "Support"
"kl3868 -> kl3246", "kl3246 -> kl776", "Support"
"kl8930 -> kl3246", "kl3246 -> kl776", "Support"
"kl7405 -> kl3246", "kl3246 -> kl776", "Support"
"kl3246 -> kl776", "kl776 -> kl100", "Support"
"kl8300 -> kl3246", "kl3246 -> kl776", "Support"
"kl8397 -> kl3246", "kl3246 -> kl776", "Support"
"kl2606 -> kl1069", "kl1069 -> kl103", "Support"
"kl3994 -> kl780", "kl780 -> ¬kl102", "Support"
"kl6359 -> kl1937", "kl1937 -> ¬kl101", "Support"
"kl3237 -> kl783", "kl783 -> kl100", "Support"
"kl10897 -> kl3237", "kl3237 -> kl783", "Support"
"kl7961 -> kl3237", "kl3237 -> kl783", "Support"
"kl7938 -> kl3237", "kl3237 -> kl783", "Support"
"kl5230 -> kl1870", "kl1870 -> ¬kl102", "Support"
"kl3403 -> kl395", "kl395 -> kl244", "Support"
"kl3403 -> kl395", "kl395 -> kl781", "Support"
"kl4445 -> ¬kl781", "kl781 -> ¬kl100", "Attack"
"kl5044 -> kl784", "kl784 -> kl102", "Support"
"kl6740 -> kl5044", "kl5044 -> kl784", "Support"
"kl3124 -> ¬kl1937", "kl1937 -> ¬kl101", "Attack"
"kl3033 -> kl644", "kl644 -> kl244", "Support"
"kl3251 -> ¬kl783", "kl783 -> kl100", "Attack"
"kl3247 -> kl782", "kl782 -> kl100", "Support"
"kl7412 -> kl3247", "kl3247 -> kl782", "Support"
"kl11238 -> kl3247", "kl3247 -> kl782", "Support"
"kl3032 -> ¬kl644", "kl644 -> kl244", "Attack"
"kl5260 -> ¬kl644", "kl644 -> kl244", "Attack"
"kl3241 -> ¬kl2036", "kl2036 -> ¬kl103", "Attack"
"kl3241 -> ¬kl2036", "kl2036 -> kl13232", "Attack"
"kl6451 -> kl3241", "kl3241 -> kl2909", "Support"
"kl6451 -> kl3241", "kl3241 -> ¬kl2036", "Support"
"kl7937 -> kl3241", "kl3241 -> ¬kl2036", "Support"
"kl7937 -> kl3241", "kl3241 -> kl2909", "Support"
"kl3241 -> kl2909", "kl2909 -> kl1937", "Support"
"kl6633 -> ¬kl3245", "kl3245 -> kl782", "Attack"
"kl6682 -> ¬kl3245", "kl3245 -> kl782", "Attack"
"kl3245 -> kl782", "kl782 -> kl100", "Support"
"kl9031 -> kl3245", "kl3245 -> kl782", "Support"
"kl8069 -> kl3245", "kl3245 -> kl782", "Support"
"kl8020 -> kl3245", "kl3245 -> kl782", "Support"
"kl11135 -> kl3245", "kl3245 -> kl782", "Support"
"kl968 -> ¬kl244", "kl244 -> ¬kl2", "Attack"
"kl626 -> kl244", "kl244 -> ¬kl2", "Support"
"kl644 -> kl244", "kl244 -> ¬kl2", "Support"
"kl395 -> kl244", "kl244 -> ¬kl2", "Support"
"kl1950 -> ¬kl102", "kl102 -> kl2", "Attack"
"kl778 -> ¬kl102", "kl102 -> kl2", "Attack"
"kl1870 -> ¬kl102", "kl102 -> kl2", "Attack"
"kl780 -> ¬kl102", "kl102 -> kl2", "Attack"
"kl1385 -> kl102", "kl102 -> kl2", "Support"
"kl784 -> kl102", "kl102 -> kl2", "Support"
"kl779 -> kl102", "kl102 -> kl2", "Support"
"kl774 -> kl102", "kl102 -> kl2", "Support"
"kl1507 -> ¬kl101", "kl101 -> kl2", "Attack"
"kl1937 -> ¬kl101", "kl101 -> kl2", "Attack"
"kl1767 -> ¬kl101", "kl101 -> kl2", "Attack"
"kl777 -> kl101", "kl101 -> kl2", "Support"
"kl2036 -> ¬kl103", "kl103 -> ¬kl2", "Attack"
"kl1578 -> ¬kl103", "kl103 -> ¬kl2", "Attack"
"kl772 -> ¬kl103", "kl103 -> ¬kl2", "Attack"
"kl1872 -> kl103", "kl103 -> ¬kl2", "Support"
"kl775 -> kl103", "kl103 -> ¬kl2", "Support"
"kl773 -> kl103", "kl103 -> ¬kl2", "Support"
"kl1069 -> kl103", "kl103 -> ¬kl2", "Support"
"kl1766 -> ¬kl100", "kl100 -> kl2", "Attack"
"kl865 -> ¬kl100", "kl100 -> kl2", "Attack"
"kl781 -> ¬kl100", "kl100 -> kl2", "Attack"
"kl776 -> kl100", "kl100 -> kl2", "Support"
"kl783 -> kl100", "kl100 -> kl2", "Support"
"kl782 -> kl100", "kl100 -> kl2", "Support"
"kl5058 -> ¬kl784", "kl784 -> kl102", "Attack"
"kl2815 -> ¬kl784", "kl784 -> kl102", "Attack"
"kl3244 -> ¬kl784", "kl784 -> kl102", "Attack"
"kl5044 -> kl784", "kl784 -> kl102", "Support"
"kl784 -> kl102", "kl102 -> kl2", "Support"
"kl2521 -> ¬kl1937", "kl1937 -> ¬kl101", "Attack"
"kl1937 -> ¬kl101", "kl101 -> kl2", "Attack"
"kl3124 -> ¬kl1937", "kl1937 -> ¬kl101", "Attack"
"kl3402 -> kl1937", "kl1937 -> ¬kl101", "Support"
"kl6359 -> kl1937", "kl1937 -> ¬kl101", "Support"
"kl2909 -> kl1937", "kl1937 -> ¬kl101", "Support"
"kl1385 -> kl102", "kl102 -> kl2", "Support"
"kl4445 -> ¬kl781", "kl781 -> ¬kl100", "Attack"
"kl781 -> ¬kl100", "kl100 -> kl2", "Attack"
"kl395 -> kl781", "kl781 -> ¬kl100", "Support"
"kl2295 -> kl781", "kl781 -> ¬kl100", "Support"
"kl4080 -> kl781", "kl781 -> ¬kl100", "Support"
"kl865 -> ¬kl100", "kl100 -> kl2", "Attack"
"kl4870 -> ¬kl865", "kl865 -> ¬kl100", "Attack"
"kl5231 -> kl865", "kl865 -> ¬kl100", "Support"
"kl2609 -> kl865", "kl865 -> ¬kl100", "Support"
"kl1507 -> ¬kl101", "kl101 -> kl2", "Attack"
"kl6018 -> kl1507", "kl1507 -> ¬kl101", "Support"
"kl4835 -> kl1507", "kl1507 -> ¬kl101", "Support"
"kl3260 -> ¬kl774", "kl774 -> kl102", "Attack"
"kl774 -> kl102", "kl102 -> kl2", "Support"
"kl3868 -> kl774", "kl774 -> kl102", "Support"
"kl1872 -> kl103", "kl103 -> ¬kl2", "Support"
"kl3239 -> kl1872", "kl1872 -> kl103", "Support"
"kl3241 -> ¬kl2036", "kl2036 -> ¬kl103", "Attack"
"kl3241 -> ¬kl2036", "kl2036 -> kl13232", "Attack"
"kl2036 -> ¬kl103", "kl103 -> ¬kl2", "Attack"
"kl2036 -> kl13232", "kl13232 -> kl9452", "Support"
"kl3242 -> ¬kl782", "kl782 -> kl100", "Attack"
"kl3247 -> kl782", "kl782 -> kl100", "Support"
"kl2817 -> kl782", "kl782 -> kl100", "Support"
"kl3245 -> kl782", "kl782 -> kl100", "Support"
"kl782 -> kl100", "kl100 -> kl2", "Support"
"kl1578 -> ¬kl103", "kl103 -> ¬kl2", "Attack"
"kl3233 -> ¬kl1578", "kl1578 -> kl13232", "Attack"
"kl3233 -> ¬kl1578", "kl1578 -> ¬kl103", "Attack"
"kl1578 -> kl13232", "kl13232 -> kl9452", "Support"
"kl6317 -> kl1578", "kl1578 -> ¬kl103", "Support"
"kl6317 -> kl1578", "kl1578 -> kl13232", "Support"
"kl4876 -> kl1578", "kl1578 -> kl13232", "Support"
"kl4876 -> kl1578", "kl1578 -> ¬kl103", "Support"
"kl3896 -> ¬kl779", "kl779 -> kl102", "Attack"
"kl3230 -> kl779", "kl779 -> kl102", "Support"
"kl779 -> kl102", "kl102 -> kl2", "Support"
"kl3229 -> kl779", "kl779 -> kl102", "Support"
