arg1, arg2, attack_support
"kl2255 -> kl1117", "kl1117 -> ¬kl3950", "Support"
"kl7920 -> ¬kl2982", "kl2982 -> kl1976", "Attack"
"kl7920 -> ¬kl2982", "kl2982 -> kl1897", "Attack"
"kl11035 -> ¬kl2982", "kl2982 -> kl1976", "Attack"
"kl11035 -> ¬kl2982", "kl2982 -> kl1897", "Attack"
"kl10963 -> ¬kl2982", "kl2982 -> kl1976", "Attack"
"kl10963 -> ¬kl2982", "kl2982 -> kl1897", "Attack"
"kl12454 -> ¬kl2982", "kl2982 -> kl1976", "Attack"
"kl12454 -> ¬kl2982", "kl2982 -> kl1897", "Attack"
"kl8255 -> ¬kl2982", "kl2982 -> kl1976", "Attack"
"kl8255 -> ¬kl2982", "kl2982 -> kl1897", "Attack"
"kl10978 -> ¬kl2982", "kl2982 -> kl1897", "Attack"
"kl10978 -> ¬kl2982", "kl2982 -> kl1976", "Attack"
"kl11553 -> ¬kl2982", "kl2982 -> kl1897", "Attack"
"kl11553 -> ¬kl2982", "kl2982 -> kl1976", "Attack"
"kl11849 -> ¬kl2982", "kl2982 -> kl1976", "Attack"
"kl11849 -> ¬kl2982", "kl2982 -> kl1897", "Attack"
"kl8725 -> ¬kl2982", "kl2982 -> kl1976", "Attack"
"kl8725 -> ¬kl2982", "kl2982 -> kl1897", "Attack"
"kl2982 -> kl1976", "kl1976 -> kl146", "Support"
"kl2982 -> kl1897", "kl1897 -> kl219", "Support"
"kl8299 -> kl2982", "kl2982 -> kl1976", "Support"
"kl8299 -> kl2982", "kl2982 -> kl1897", "Support"
"kl5512 -> kl875", "kl875 -> kl52", "Support"
"kl2257 -> kl1566", "kl1566 -> kl282", "Support"
"kl5513 -> ¬kl1566", "kl1566 -> kl282", "Attack"
"kl2275 -> kl2221", "kl2221 -> kl282", "Support"
"kl5498 -> kl1841", "kl1841 -> ¬kl29", "Support"
"kl4059 -> ¬kl1080", "kl1080 -> ¬kl153", "Attack"
"kl10577 -> ¬kl4634", "kl4634 -> kl2221", "Attack"
"kl4634 -> kl2221", "kl2221 -> kl282", "Support"
"kl2261 -> kl1566", "kl1566 -> kl282", "Support"
"kl6442 -> kl2261", "kl2261 -> kl1566", "Support"
"kl6441 -> kl2261", "kl2261 -> kl1566", "Support"
"kl2259 -> kl1566", "kl1566 -> kl282", "Support"
"kl2270 -> kl1691", "kl1691 -> kl82", "Support"
"kl4246 -> ¬kl1244", "kl1244 -> kl82", "Attack"
"kl3213 -> kl1342", "kl1342 -> ¬kl153", "Support"
"kl2263 -> kl1691", "kl1691 -> kl82", "Support"
"kl2268 -> ¬kl1117", "kl1117 -> ¬kl3950", "Attack"
"kl2268 -> ¬kl1117", "kl1117 -> kl219", "Attack"
"kl3900 -> ¬kl2221", "kl2221 -> kl282", "Attack"
"kl3871 -> kl7615", "kl7615 -> kl5233", "Support"
"kl3871 -> kl1976", "kl1976 -> kl146", "Support"
"kl4622 -> kl1986", "kl1986 -> ¬kl282", "Support"
"kl3925 -> kl1342", "kl1342 -> ¬kl153", "Support"
"kl4038 -> ¬kl1988", "kl1988 -> kl219", "Attack"
"kl11959 -> ¬kl4038", "kl4038 -> ¬kl1988", "Attack"
"kl4545 -> kl1851", "kl1851 -> kl245", "Support"
"kl4988 -> kl875", "kl875 -> kl52", "Support"
"kl6924 -> ¬kl5420", "kl5420 -> kl1976", "Attack"
"kl12600 -> kl5420", "kl5420 -> kl1976", "Support"
"kl12599 -> kl5420", "kl5420 -> kl1976", "Support"
"kl5420 -> kl1976", "kl1976 -> kl146", "Support"
"kl12476 -> kl5420", "kl5420 -> kl1976", "Support"
"kl4817 -> ¬kl1510", "kl1510 -> kl153", "Attack"
"kl7837 -> ¬kl5997", "kl5997 -> ¬kl1225", "Attack"
"kl5997 -> ¬kl1225", "kl1225 -> kl245", "Attack"
"kl2496 -> kl1225", "kl1225 -> kl245", "Support"
"kl2277 -> kl1691", "kl1691 -> kl82", "Support"
"kl4134 -> ¬kl875", "kl875 -> kl52", "Attack"
"kl11537 -> ¬kl4134", "kl4134 -> ¬kl875", "Attack"
"kl5499 -> kl1841", "kl1841 -> ¬kl29", "Support"
"kl2274 -> kl2221", "kl2221 -> kl282", "Support"
"kl3084 -> ¬kl1707", "kl1707 -> kl82", "Attack"
"kl10737 -> kl3084", "kl3084 -> ¬kl1707", "Support"
"kl2467 -> ¬kl1080", "kl1080 -> ¬kl153", "Attack"
"kl2262 -> kl1117", "kl1117 -> kl219", "Support"
"kl2262 -> kl1117", "kl1117 -> ¬kl3950", "Support"
"kl7855 -> ¬kl5647", "kl5647 -> ¬kl1988", "Attack"
"kl5647 -> ¬kl1988", "kl1988 -> kl219", "Attack"
"kl8579 -> ¬kl5647", "kl5647 -> ¬kl1988", "Attack"
"kl7641 -> ¬kl3409", "kl3409 -> kl1707", "Attack"
"kl11865 -> ¬kl3409", "kl3409 -> kl1707", "Attack"
"kl11856 -> ¬kl3409", "kl3409 -> kl1707", "Attack"
"kl3409 -> kl1707", "kl1707 -> kl82", "Support"
"kl2558 -> kl1691", "kl1691 -> kl82", "Support"
"kl4921 -> ¬kl1117", "kl1117 -> ¬kl3950", "Attack"
"kl4921 -> ¬kl1117", "kl1117 -> kl219", "Attack"
"kl2258 -> kl1691", "kl1691 -> kl82", "Support"
"kl4133 -> ¬kl13749", "kl13749 -> ¬kl11537", "Attack"
"kl4133 -> kl875", "kl875 -> kl52", "Support"
"kl3854 -> ¬kl1707", "kl1707 -> kl82", "Attack"
"kl3899 -> kl1851", "kl1851 -> kl245", "Support"
"kl6774 -> ¬kl6365", "kl6365 -> ¬kl1707", "Attack"
"kl6365 -> ¬kl1707", "kl1707 -> kl82", "Attack"
"kl8696 -> ¬kl6365", "kl6365 -> ¬kl1707", "Attack"
"kl12583 -> ¬kl6365", "kl6365 -> ¬kl1707", "Attack"
"kl11588 -> kl6365", "kl6365 -> ¬kl1707", "Support"
"kl5917 -> ¬kl1707", "kl1707 -> kl82", "Attack"
"kl12246 -> ¬kl2276", "kl2276 -> kl1117", "Attack"
"kl2276 -> kl1117", "kl1117 -> kl219", "Support"
"kl2276 -> kl1117", "kl1117 -> ¬kl3950", "Support"
"kl2278 -> kl1117", "kl1117 -> kl219", "Support"
"kl2278 -> kl1117", "kl1117 -> ¬kl3950", "Support"
"kl3437 -> ¬kl2221", "kl2221 -> kl282", "Attack"
"kl3437 -> ¬kl2256", "kl2256 -> kl2221", "Attack"
"kl11759 -> ¬kl3491", "kl3491 -> kl1707", "Attack"
"kl3491 -> kl1707", "kl1707 -> kl82", "Support"
"kl5424 -> ¬kl1342", "kl1342 -> ¬kl153", "Attack"
"kl2273 -> kl1566", "kl1566 -> kl282", "Support"
"kl2272 -> kl1691", "kl1691 -> kl82", "Support"
"kl2269 -> kl1566", "kl1566 -> kl282", "Support"
"kl3950 -> ¬kl2221", "kl2221 -> kl282", "Attack"
"kl1117 -> ¬kl3950", "kl3950 -> ¬kl2221", "Attack"
"kl4926 -> ¬kl1566", "kl1566 -> kl282", "Attack"
"kl7945 -> kl4926", "kl4926 -> ¬kl1566", "Support"
"kl11084 -> kl4926", "kl4926 -> ¬kl1566", "Support"
"kl2264 -> kl2221", "kl2221 -> kl282", "Support"
"kl6378 -> ¬kl1851", "kl1851 -> kl245", "Attack"
"kl11211 -> ¬kl4097", "kl4097 -> ¬kl526", "Attack"
"kl11212 -> ¬kl4097", "kl4097 -> ¬kl526", "Attack"
"kl4097 -> ¬kl526", "kl526 -> kl153", "Attack"
"kl10450 -> kl4097", "kl4097 -> ¬kl526", "Support"
"kl11161 -> kl6397", "kl6397 -> kl1976", "Support"
"kl10749 -> kl6397", "kl6397 -> kl1976", "Support"
"kl11162 -> kl6397", "kl6397 -> kl1976", "Support"
"kl10748 -> kl6397", "kl6397 -> kl1976", "Support"
"kl6397 -> kl1976", "kl1976 -> kl146", "Support"
"kl11578 -> ¬kl5520", "kl5520 -> kl875", "Attack"
"kl5520 -> kl875", "kl875 -> kl52", "Support"
"kl3437 -> ¬kl2256", "kl2256 -> kl2221", "Attack"
"kl2256 -> kl2221", "kl2221 -> kl282", "Support"
"kl3206 -> ¬kl2221", "kl2221 -> kl282", "Attack"
"kl1976 -> kl146", "kl146 -> kl1", "Support"
"kl1519 -> kl146", "kl146 -> kl1", "Support"
"kl435 -> kl146", "kl146 -> kl1", "Support"
"kl1105 -> ¬kl159", "kl159 -> ¬kl1", "Attack"
"kl1002 -> ¬kl159", "kl159 -> ¬kl1", "Attack"
"kl1973 -> ¬kl282", "kl282 -> kl1", "Attack"
"kl1986 -> ¬kl282", "kl282 -> kl1", "Attack"
"kl2221 -> kl282", "kl282 -> kl1", "Support"
"kl1566 -> kl282", "kl282 -> kl1", "Support"
"kl1841 -> ¬kl29", "kl29 -> ¬kl1", "Attack"
"kl1165 -> ¬kl219", "kl219 -> kl1", "Attack"
"kl1897 -> kl219", "kl219 -> kl1", "Support"
"kl1117 -> kl219", "kl219 -> kl1", "Support"
"kl1988 -> kl219", "kl219 -> kl1", "Support"
"kl1686 -> ¬kl153", "kl153 -> ¬kl1", "Attack"
"kl1342 -> ¬kl153", "kl153 -> ¬kl1", "Attack"
"kl1080 -> ¬kl153", "kl153 -> ¬kl1", "Attack"
"kl1510 -> kl153", "kl153 -> ¬kl1", "Support"
"kl854 -> kl153", "kl153 -> ¬kl1", "Support"
"kl526 -> kl153", "kl153 -> ¬kl1", "Support"
"kl1126 -> kl153", "kl153 -> ¬kl1", "Support"
"kl1707 -> kl82", "kl82 -> kl1", "Support"
"kl1244 -> kl82", "kl82 -> kl1", "Support"
"kl1691 -> kl82", "kl82 -> kl1", "Support"
"kl1175 -> ¬kl245", "kl245 -> ¬kl1", "Attack"
"kl1083 -> kl245", "kl245 -> ¬kl1", "Support"
"kl1672 -> kl245", "kl245 -> ¬kl1", "Support"
"kl1851 -> kl245", "kl245 -> ¬kl1", "Support"
"kl1225 -> kl245", "kl245 -> ¬kl1", "Support"
"kl875 -> kl52", "kl52 -> kl1", "Support"
"kl1672 -> kl245", "kl245 -> ¬kl1", "Support"
"kl1105 -> ¬kl159", "kl159 -> ¬kl1", "Attack"
"kl1841 -> ¬kl29", "kl29 -> ¬kl1", "Attack"
"kl5498 -> kl1841", "kl1841 -> ¬kl29", "Support"
"kl5499 -> kl1841", "kl1841 -> ¬kl29", "Support"
"kl5424 -> ¬kl1342", "kl1342 -> ¬kl153", "Attack"
"kl1342 -> ¬kl153", "kl153 -> ¬kl1", "Attack"
"kl3213 -> kl1342", "kl1342 -> ¬kl153", "Support"
"kl3925 -> kl1342", "kl1342 -> ¬kl153", "Support"
"kl4059 -> ¬kl1080", "kl1080 -> ¬kl153", "Attack"
"kl2467 -> ¬kl1080", "kl1080 -> ¬kl153", "Attack"
"kl1080 -> ¬kl153", "kl153 -> ¬kl1", "Attack"
"kl2346 -> ¬kl1080", "kl1080 -> ¬kl153", "Attack"
"kl4817 -> ¬kl1510", "kl1510 -> kl153", "Attack"
"kl1510 -> kl153", "kl153 -> ¬kl1", "Support"
"kl854 -> kl153", "kl153 -> ¬kl1", "Support"
"kl3084 -> ¬kl1707", "kl1707 -> kl82", "Attack"
"kl3854 -> ¬kl1707", "kl1707 -> kl82", "Attack"
"kl5917 -> ¬kl1707", "kl1707 -> kl82", "Attack"
"kl6365 -> ¬kl1707", "kl1707 -> kl82", "Attack"
"kl3409 -> kl1707", "kl1707 -> kl82", "Support"
"kl5233 -> kl1707", "kl1707 -> kl82", "Support"
"kl1707 -> kl82", "kl82 -> kl1", "Support"
"kl3491 -> kl1707", "kl1707 -> kl82", "Support"
"kl1973 -> ¬kl282", "kl282 -> kl1", "Attack"
"kl5647 -> ¬kl1988", "kl1988 -> kl219", "Attack"
"kl3901 -> ¬kl1988", "kl1988 -> kl219", "Attack"
"kl4038 -> ¬kl1988", "kl1988 -> kl219", "Attack"
"kl1988 -> kl219", "kl219 -> kl1", "Support"
"kl2271 -> kl1691", "kl1691 -> kl82", "Support"
"kl2258 -> kl1691", "kl1691 -> kl82", "Support"
"kl2558 -> kl1691", "kl1691 -> kl82", "Support"
"kl2270 -> kl1691", "kl1691 -> kl82", "Support"
"kl2263 -> kl1691", "kl1691 -> kl82", "Support"
"kl2277 -> kl1691", "kl1691 -> kl82", "Support"
"kl2272 -> kl1691", "kl1691 -> kl82", "Support"
"kl1691 -> kl82", "kl82 -> kl1", "Support"
"kl5997 -> ¬kl1225", "kl1225 -> kl245", "Attack"
"kl2496 -> kl1225", "kl1225 -> kl245", "Support"
"kl1225 -> kl245", "kl245 -> ¬kl1", "Support"
"kl1986 -> ¬kl282", "kl282 -> kl1", "Attack"
"kl4622 -> kl1986", "kl1986 -> ¬kl282", "Support"
"kl3950 -> ¬kl2221", "kl2221 -> kl282", "Attack"
"kl3206 -> ¬kl2221", "kl2221 -> kl282", "Attack"
"kl3900 -> ¬kl2221", "kl2221 -> kl282", "Attack"
"kl3437 -> ¬kl2221", "kl2221 -> kl282", "Attack"
"kl2275 -> kl2221", "kl2221 -> kl282", "Support"
"kl2221 -> kl282", "kl282 -> kl1", "Support"
"kl2274 -> kl2221", "kl2221 -> kl282", "Support"
"kl2264 -> kl2221", "kl2221 -> kl282", "Support"
"kl2256 -> kl2221", "kl2221 -> kl282", "Support"
"kl4634 -> kl2221", "kl2221 -> kl282", "Support"
"kl4097 -> ¬kl526", "kl526 -> kl153", "Attack"
"kl526 -> kl153", "kl153 -> ¬kl1", "Support"
"kl2826 -> ¬kl1851", "kl1851 -> kl245", "Attack"
"kl6378 -> ¬kl1851", "kl1851 -> kl245", "Attack"
"kl3899 -> kl1851", "kl1851 -> kl245", "Support"
"kl1851 -> kl245", "kl245 -> ¬kl1", "Support"
"kl4545 -> kl1851", "kl1851 -> kl245", "Support"
"kl1175 -> ¬kl245", "kl245 -> ¬kl1", "Attack"
"kl1126 -> kl153", "kl153 -> ¬kl1", "Support"
"kl1002 -> ¬kl159", "kl159 -> ¬kl1", "Attack"
"kl5513 -> ¬kl1566", "kl1566 -> kl282", "Attack"
"kl4926 -> ¬kl1566", "kl1566 -> kl282", "Attack"
"kl2259 -> kl1566", "kl1566 -> kl282", "Support"
"kl2273 -> kl1566", "kl1566 -> kl282", "Support"
"kl2269 -> kl1566", "kl1566 -> kl282", "Support"
"kl2257 -> kl1566", "kl1566 -> kl282", "Support"
"kl2261 -> kl1566", "kl1566 -> kl282", "Support"
"kl1566 -> kl282", "kl282 -> kl1", "Support"
"kl4921 -> ¬kl1117", "kl1117 -> ¬kl3950", "Attack"
"kl4921 -> ¬kl1117", "kl1117 -> kl219", "Attack"
"kl2268 -> ¬kl1117", "kl1117 -> ¬kl3950", "Attack"
"kl2268 -> ¬kl1117", "kl1117 -> kl219", "Attack"
"kl1117 -> ¬kl3950", "kl3950 -> ¬kl2221", "Attack"
"kl2278 -> kl1117", "kl1117 -> kl219", "Support"
"kl2278 -> kl1117", "kl1117 -> ¬kl3950", "Support"
"kl1117 -> kl219", "kl219 -> kl1", "Support"
"kl2255 -> kl1117", "kl1117 -> kl219", "Support"
"kl2255 -> kl1117", "kl1117 -> ¬kl3950", "Support"
"kl2262 -> kl1117", "kl1117 -> kl219", "Support"
"kl2262 -> kl1117", "kl1117 -> ¬kl3950", "Support"
"kl2276 -> kl1117", "kl1117 -> kl219", "Support"
"kl2276 -> kl1117", "kl1117 -> ¬kl3950", "Support"
"kl4134 -> ¬kl875", "kl875 -> kl52", "Attack"
"kl5512 -> kl875", "kl875 -> kl52", "Support"
"kl4988 -> kl875", "kl875 -> kl52", "Support"
"kl5520 -> kl875", "kl875 -> kl52", "Support"
"kl875 -> kl52", "kl52 -> kl1", "Support"
"kl5468 -> kl875", "kl875 -> kl52", "Support"
"kl4133 -> kl875", "kl875 -> kl52", "Support"
"kl4068 -> ¬kl1976", "kl1976 -> kl146", "Attack"
"kl4213 -> ¬kl1976", "kl1976 -> kl146", "Attack"
"kl3871 -> kl1976", "kl1976 -> kl146", "Support"
"kl2982 -> kl1976", "kl1976 -> kl146", "Support"
"kl6397 -> kl1976", "kl1976 -> kl146", "Support"
"kl5420 -> kl1976", "kl1976 -> kl146", "Support"
"kl1976 -> kl146", "kl146 -> kl1", "Support"
"kl435 -> kl146", "kl146 -> kl1", "Support"
"kl4246 -> ¬kl1244", "kl1244 -> kl82", "Attack"
"kl1244 -> kl82", "kl82 -> kl1", "Support"
"kl1686 -> ¬kl153", "kl153 -> ¬kl1", "Attack"
"kl1519 -> kl146", "kl146 -> kl1", "Support"
"kl1897 -> kl219", "kl219 -> kl1", "Support"
"kl2982 -> kl1897", "kl1897 -> kl219", "Support"
"kl1165 -> ¬kl219", "kl219 -> kl1", "Attack"
"kl1083 -> kl245", "kl245 -> ¬kl1", "Support"
"kl2346 -> ¬kl1080", "kl1080 -> ¬kl153", "Attack"
"kl8059 -> kl5233", "kl5233 -> kl1707", "Support"
"kl7615 -> kl5233", "kl5233 -> kl1707", "Support"
"kl5233 -> kl1707", "kl1707 -> kl82", "Support"
"kl4213 -> ¬kl1976", "kl1976 -> kl146", "Attack"
"kl8495 -> ¬kl4068", "kl4068 -> ¬kl1976", "Attack"
"kl4068 -> ¬kl1976", "kl1976 -> kl146", "Attack"
"kl5468 -> kl875", "kl875 -> kl52", "Support"
"kl2826 -> ¬kl1851", "kl1851 -> kl245", "Attack"
"kl7618 -> ¬kl2826", "kl2826 -> ¬kl1851", "Attack"
"kl3901 -> ¬kl1988", "kl1988 -> kl219", "Attack"
"kl2271 -> kl1691", "kl1691 -> kl82", "Support"
