arg1, arg2, attack_support
"wd2455 -> ¬wd727", "wd727 -> wd259", "Attack"
"wd727 -> wd259", "wd259 -> wd38", "Support"
"wd1332 -> ¬wd1057", "wd1057 -> wd353", "Attack"
"wd1094 -> ¬wd1057", "wd1057 -> wd353", "Attack"
"wd1057 -> wd353", "wd353 -> wd38", "Support"
"wd1077 -> ¬wd259", "wd259 -> wd38", "Attack"
"wd1500 -> ¬wd932", "wd932 -> wd353", "Attack"
"wd932 -> wd353", "wd353 -> wd38", "Support"
"wd492 -> wd103", "wd103 -> ¬wd38", "Support"
"wd501 -> wd103", "wd103 -> ¬wd38", "Support"
"wd934 -> wd55", "wd55 -> ¬wd38", "Support"
"wd1646 -> ¬wd931", "wd931 -> wd287", "Attack"
"wd931 -> wd287", "wd287 -> ¬wd38", "Support"
"wd1078 -> ¬wd924", "wd924 -> wd288", "Attack"
"wd1078 -> wd285", "wd285 -> wd38", "Support"
"wd1222 -> ¬wd928", "wd928 -> wd287", "Attack"
"wd928 -> wd287", "wd287 -> ¬wd38", "Support"
"wd426 -> wd294", "wd294 -> wd38", "Support"
"wd497 -> wd290", "wd290 -> ¬wd38", "Support"
"wd929 -> wd287", "wd287 -> ¬wd38", "Support"
"wd1425 -> ¬wd748", "wd748 -> wd259", "Attack"
"wd748 -> wd259", "wd259 -> wd38", "Support"
"wd440 -> wd55", "wd55 -> ¬wd38", "Support"
"wd927 -> wd287", "wd287 -> ¬wd38", "Support"
"wd1552 -> ¬wd896", "wd896 -> wd259", "Attack"
"wd896 -> wd259", "wd259 -> wd38", "Support"
"wd537 -> wd254", "wd254 -> ¬wd38", "Support"
"wd926 -> ¬wd924", "wd924 -> wd288", "Attack"
"wd1111 -> ¬wd926", "wd926 -> wd285", "Attack"
"wd1111 -> ¬wd926", "wd926 -> ¬wd924", "Attack"
"wd926 -> wd285", "wd285 -> wd38", "Support"
"wd930 -> wd287", "wd287 -> ¬wd38", "Support"
"wd1306 -> ¬wd415", "wd415 -> wd353", "Attack"
"wd1152 -> ¬wd415", "wd415 -> wd353", "Attack"
"wd415 -> wd353", "wd353 -> wd38", "Support"
